Time,Fru_e,_2PGA_c,Fru_g,Fru_c,DHAP_c,ATP_g,DHAP_g,ADP_g,Glc6P_g,ADP_c,_3PGA_c,NADPH_c,Fru6P_g,Fru6P_c,Pi_g,O2_c,NADP_c,ATP_c,NADP_g,_6PG_g,CO2_c,Rul5P_c,_6PG_c,Rul5P_g,Glc6P_c,Rib5P_c,_13BPGA_g,Glc_c,Rib5P_g,Glc_g,Glc_e,NADPH_g,Rib_g,Pyr_c,Pyr_e,NAD_g,Fru16BP_g,GA3P_g,Gly_e,TSH2_c,CO2_g,Gly3P_c,Gly3P_g,_6PGL_c,TS2_c,_6PGL_g,PEP_c,AMP_g,_3PGA_g,AMP_c,NADH_g,cytosol,glycosome,default,TPI_g,PYK_c,PFK_g,G6PDH_g,PGAM_c,PyrT_c,G6PDH_c,ENO_c,HXK_g,RK_g,_3PGAT_g,NADPHu_c,HXK_c,NADPHu_g,HXKfru_g,G6PP_c,AK_c,PGI_g,HXKfru_c,TOX_c,GDA_g,FruT_g,PGL_c,FruT_c,AK_g,_6PGDH_c,PPI_c,PPI_g,_6PGDH_g,GlcT_g,GlcT_c,PGL_g,TR_c,PGK_g,G3PDH_g,ATPu_c,GK_g,ALD_g,GAPDH_g,GPO_c
0.0,5.0,0.1,0.10000000000000002,0.1,2.2313291200000003,0.2405,8.483130623,1.5190000000000001,0.5,1.3165,0.1,3.9,0.5,0.9,0.0,1.0,0.1,0.34170000000000006,0.10000000000000002,0.0841958,0.0,0.41282,0.0841958,0.41282,0.5,0.010000000000000002,0.5,0.1,0.01,0.10000000000000002,5.0,3.9,0.01,10.000000000000002,0.0,2.0,10.0,2.5,0.0,0.010000000000000002,0.0,2.7686708800000006,10.51686938,0.0795278,0.37,0.07952780000000001,1.0,4.240500000000001,0.10000000000000002,2.2418,2.0,5.4549,0.2451,1.0,-2113.74413473835,305.3445494810412,177.42277504693934,-0.000400914351630425,-319.5721925133689,192.30769230769232,-0.00040091435163042464,-220.59439519624402,103.44636377041721,-7.930327181799789,3.552713678800501e-15,7.8,13.504674705954086,7.8,41.61664351776192,2.256347356801178,65.89961999999991,-276.1765201846805,4.866172390585027,0.020000000000000004,-12.23989698360674,-3.637978807091713e-12,10.442270660323462,37.1835518943043,87.69303000000002,-0.3053730206919188,16.29364240410752,16.29364240410752,-0.30537302069191863,-3.637978807091713e-12,84.52972972972974,1.8615027378561213,224.44906478496583,2538.1865097596105,420.40793136977294,12.97759210026586,84.35013104016826,-142.477620296472,-45.36185007579044,228.00311573628355
0.01,5.0,0.11555084879067905,0.07378603473842853,0.0739651760497194,2.120674898598062,0.38933107901124625,4.032671645323587,1.764269202251286,1.1515457692199724,1.351279751109849,0.6190888429219759,3.7065562576791993,0.4238070907084921,0.9,0.0,1.0,0.2934437423208084,0.42832585907460075,0.40001717340974113,0.12776835933249048,0.0,0.3835494571828389,0.10144051510212711,0.12831498228027746,0.5207670345718186,0.010000000000000002,0.0006049184289341333,0.06444125281014279,0.42992507982098166,0.06409091672315893,5.0,3.5999828265902547,0.01,9.918574443280129,0.0,3.8961504075000364,15.460191868966312,0.1478211054896389,0.0,0.18889553773036497,0.0,2.8793251014019337,5.650034921306854,0.0625299601154962,0.19110446226963512,0.03073463288235763,0.5235466844736257,3.8463997187374614,1.4189312292475988,2.1203943898155506,0.10384959249995991,5.4549,0.2451,1.0,137.75944083147164,72.46686284792106,133.00664840029432,0.008670736305169055,-15.545567728704537,192.04931811030377,0.003837432527560611,-20.81076376425255,88.0278767135192,-1.6127796536086045,199.96059658140575,7.4131125153583985,12.100709826921062,7.199965653180509,45.31021495592464,2.3563662895629927,-31.76040503015156,87.87229764926627,4.504435642451837,0.37779107546072993,222.30872383552833,44.78532782271941,8.200713998572429,37.59167625772574,-3.4529601586632452,-0.005260005956349403,15.381213641352899,2.210564332448833,0.467465553946281,87.58402174596449,87.42364790484295,0.737292013515887,52.167049068608854,207.63226996819336,208.14262029607696,15.848896526526172,65.0533271849141,68.54513935693683,207.63279194143286,231.38598239979154
0.02,5.0,0.1232007143711751,0.05899181649034029,0.0591497506092174,2.2118778206991725,0.430414877509123,3.119370704618527,1.8297903951742747,1.1009353478051687,1.373730711557567,0.9418877731293169,3.6239648325570584,0.4082562394228876,0.9,0.0,1.0,0.37603516744294924,0.4399680754524063,0.6544787846672573,0.11969889452844566,0.0,0.35631407157180806,0.11465361506436669,0.1101464426035672,0.5371839725136506,0.010000000000000002,0.0006497599047833613,0.05461175475532649,0.5264316843395315,0.0542800207968259,5.0,3.3455212153327385,0.01,9.670389419765394,0.0,3.9061249730033927,16.66134002575453,0.12492439579208263,0.0,0.2573930210338083,0.0,2.788122179300822,4.051665739368957,0.04917293226318027,0.1226069789661917,0.011164192914438703,0.4446580870974987,3.7397947273165935,1.7027572913756184,2.0863012129900267,0.09387502699660322,5.4549,0.2451,1.0,81.99629884029926,48.05493558797267,124.80009690029289,0.016174761421236344,40.47163133182426,191.23947498835395,0.006153259689786208,35.735816202373,83.0729452117056,-0.994509332475834,190.2173795615754,7.247929665114117,10.850827850396422,6.691042430665477,39.72409696547985,2.428267616283326,-12.080616912542268,84.56004963952836,3.7033409497981005,0.5147860420676166,158.7617632732563,39.4835297192767,6.4530610736619325,37.82598351931102,-2.5595021366618766,0.16174923251781909,14.504965119297935,0.6858700366031897,0.8814887665221429,82.93348962514574,88.25116657195971,0.30862154208400316,27.633953421997987,196.74353727398935,196.82675180035218,16.013621583576615,55.427252879401685,114.60490299307644,196.74508672842444,228.60985530089596
0.03,5.0,0.1336413213633769,0.05179441898107427,0.05194440607506989,2.3429921284084347,0.47309307455245425,3.0434885591179546,1.8915506926878094,1.0468301002542948,1.383735115984495,1.1932932968600802,3.5712431579908324,0.390043500149736,0.9,0.0,1.0,0.4287568420091761,0.4503427661438173,0.8758366476459765,0.08647795405649955,0.0,0.33091240721308557,0.12476508096222791,0.12348924699966117,0.551979611122558,0.010000000000000002,0.0007168964817539077,0.0499490073162481,0.5902100378740089,0.0496168840966705,5.0,3.124163352354019,0.01,9.406672005917459,0.0,3.907756654727673,16.890112413530996,0.12285650676437702,0.0,0.2963342408814122,0.0,2.6570078715915595,3.5608742859319484,0.03866235030834564,0.08366575911858774,0.003594846514906192,0.44503359365777256,3.6353562327597264,1.9539556241252962,2.065922117871688,0.09224334527232346,5.4549,0.2451,1.0,77.05744918718929,47.40250868957359,122.27303293603075,0.02349682449025426,62.3817874104492,190.34019458243236,0.007847745769988984,55.93747754062501,83.12766542491241,-0.7598282810937317,190.16558181630398,7.142486315981664,10.26346336809512,6.248326704708038,37.62568892984631,2.49117851831764,-11.30610301988986,84.27130311731602,3.3162634052023665,0.5926684817628244,153.916418109181,37.496773498904076,5.082975390520282,37.94048218735818,-2.4391262060153167,0.28218213334487147,13.662910731161164,0.7530426301513615,1.127208635505374,83.03080489440072,88.64804293233874,0.1282147056535613,17.149887423492373,195.98276555123377,196.0043421749038,16.272723042928956,51.26442850623422,118.91893795337214,195.98446141215163,224.41522383307603
0.04,5.0,0.1460836976402481,0.04766993712723311,0.047816514665546865,2.467172316655577,0.5114073483056802,3.0461575823769116,1.9426616677712452,1.0046493315370446,1.3938080110830815,1.4170365508387333,3.5331012251446623,0.3770564642922333,0.9,0.0,1.0,0.4668987748553447,0.4635447346523254,1.0748590837866432,0.0434736102728379,0.0,0.30721777891633767,0.13244996438830034,0.1368081425691176,0.5657695432418455,0.010000000000000002,0.0007828021918460945,0.046550270874105286,0.6501857851434463,0.046217526255733325,5.0,2.925140916213354,0.01,9.14950094506562,0.0,3.9083698688569184,17.002891442398393,0.1228511918536712,0.0,0.3209430785631086,0.0,2.5328276833444168,3.232189998826804,0.030386550492486553,0.059056921436891195,0.0011294447565181164,0.4672768868146755,3.5459309839230633,2.1808821427475005,2.0426472542645926,0.0916301311430774,5.4549,0.2451,1.0,77.59074052262119,52.227014441949294,121.11687264811599,0.03085588151457773,73.64312716204144,189.4221196587389,0.009181288407757596,66.66671218006447,83.25658865070365,-0.5514681086858858,190.96139797719178,7.066202450289325,9.869607893542039,5.850281832426708,36.723232404907364,2.54922344023766,-14.362009021881475,84.12654151617151,3.1179957282471746,0.6418861571262172,155.38646088166206,36.644384578437894,4.0057877183442505,38.00623942806556,-1.9266711577226943,0.3761173328720417,12.854901564964885,0.8448636429481347,1.0815244552515972,83.18615459298962,88.93911182440058,0.05959419580173077,11.445304483601719,196.30591900689654,196.31958270838965,16.62871539574953,48.11262970310359,118.72033203535413,196.30748609234902,220.20281882448268
0.05,5.0,0.15884040640044975,0.04506182754382141,0.04520651111460259,2.580582913513328,0.5417073060552422,3.055242110598707,1.9804102445316956,0.9739115644880803,1.4064312963168841,1.6257679307453956,3.5034200045788757,0.3677412770429179,0.9,0.0,1.0,0.49657999542113235,0.48071754672745887,1.271289414140517,0.012577642317911362,0.0,0.2851285117956468,0.13822290194539116,0.13911926958837958,0.5788962034894035,0.010000000000000002,0.0008447821023864845,0.04413803492991467,0.6996389733968774,0.04380530733548591,5.0,2.72871058585948,0.01,8.904434223111263,0.0,3.9088003962938305,17.09205356495281,0.12303715968602123,0.0,0.33729815317154055,0.0,2.4194170864866664,2.965947662879478,0.02386939210947316,0.042701846828459185,0.0005511743512672931,0.49515741570219957,3.4778824494130527,2.392316773176082,2.0128511569556555,0.0911996037061653,5.4549,0.2451,1.0,78.47069134798757,58.39994344220956,120.20571242003932,0.039058097074120036,80.82786185671445,188.50681307996325,0.010270858660452109,73.95008872965373,83.23058285035093,-0.38861077753409623,191.63721060767153,7.006840009157751,9.652306065137234,5.45742117171896,36.22232220223675,2.60393788150504,-18.149354294646287,83.78951731198983,3.0224051952605144,0.6745963063430811,157.18133727928307,36.17089269529424,3.1574361679477585,38.04787773084333,-1.4224588582287652,0.4529826747316181,12.081213409704631,0.5724401566238153,0.4460607857787647,83.1818986071903,89.14661476910938,0.04361234709642526,7.981889915831253,196.6762069504394,196.68692728034168,17.08997616827591,45.437364611158294,118.2121587054167,196.67767970218884,216.13385319679864
0.06,5.0,0.1711662945074806,0.043336149443541375,0.043479538704380115,2.6835125051058304,0.5640389160131318,3.065003276148058,2.0068509373202024,0.9549279243308655,1.4217823428139784,1.8243520003017706,3.4790890837849946,0.3611759107263345,0.9,0.0,1.0,0.5209109162150127,0.501916072311447,1.4751776077184657,0.00574598677183626,0.0,0.26455540289792623,0.14248226687729776,0.13387521001542305,0.5916692316303255,0.010000000000000002,0.000903022509435649,0.04250612157418888,0.7279083220932808,0.04217383173350608,5.0,2.5248223922815303,0.01,8.672389220567448,0.0,3.9091351726041794,17.16691490632618,0.12326187809694981,0.0,0.34848283268536695,0.0,2.3164874948941634,2.7444536752543898,0.01873808126319899,0.03151716731463274,0.0005298150544330236,0.5233949488832088,3.429110146666658,2.593164821704144,1.9763015848745737,0.09086482739581428,5.4549,0.2451,1.0,79.29882458804549,64.47348796644621,119.42537866282144,0.048869442828084676,86.15974199217239,187.6012511724114,0.011185186531878027,79.60760082480235,83.10463589980343,-0.3310029733571583,192.2032053505934,6.95817816756999,9.588060237955954,5.0496447845630605,35.881593840735825,2.6566806643608953,-21.634314621083263,83.4144462374109,2.991664394272494,0.6969656653707339,158.8403977333146,35.84731520968489,2.488651258080313,38.07545475143035,-0.9752413964652078,0.5181475866053575,11.342199753803385,0.15665161679849315,0.09634460788047178,83.07246017070065,89.2874283933459,0.04705469141321914,5.747815242316922,197.01949495987236,197.02811532199007,17.650946182031607,43.14996737482434,117.72786679895117,197.0208772176111,212.24201474664747
0.07,5.0,0.18284101481042442,0.042193804670195866,0.04233615426191165,2.776602999994369,0.5789457055818239,3.0748831341035165,2.0238983552465,0.9431256824388916,1.439269724676734,2.015135382024809,3.458318404230149,0.3569221877614783,0.9,0.0,1.0,0.5416815957698575,0.5268066046184156,1.6677220000757724,0.004551806661404757,0.0,0.24541645660351363,0.14553886975507885,0.13387250547756754,0.6043424109577811,0.010000000000000002,0.000957659817731318,0.04144112830708283,0.7443004345492407,0.041109499007202545,5.0,2.332277999924223,0.01,8.452611920219667,0.0,3.909396419174533,17.231758990664947,0.12350936693333894,0.0,0.3562681248099534,0.0,2.223397000005624,2.5584846283833325,0.014699681832461547,0.023731875190046253,0.0006284491332983363,0.550434842358678,3.3971559391716695,2.7859275286420844,1.9339236707048493,0.09060358082546265,5.4549,0.2451,1.0,80.04226221350594,69.9431045447131,118.79118510811337,0.05967471018788221,90.47959843774441,186.70634770084757,0.011969966821556861,84.29333516598,82.92810450892401,-0.3098429220183871,192.6980366543188,6.916636808460298,9.643630814529168,4.664555999848446,35.60986034344252,2.7085753800502705,-24.48503917710434,83.09893252343754,3.006758349260186,0.7125362496199068,160.32609532499464,35.5873979289463,1.9611725203989838,38.09372421100082,-0.6098570378712793,0.5749663203337458,10.638145660219724,0.03858907764464035,0.07641190115229489,82.90732497007048,89.3795139042303,0.056932955037071374,4.25249265086633,197.3366930367372,197.34362605617574,18.301177172914496,41.198757202724124,117.30200409627237,197.3379915295615,208.54634287605788
0.08,5.0,0.19386748273393056,0.04144989711317172,0.04159139699357516,2.8605337533984145,0.5880554397773629,3.0846901035579783,2.034090798914254,0.9355013494108045,1.4581009850331204,2.1994950467902625,3.439998155418744,0.3542358629068258,0.9,0.0,1.0,0.560001844581262,0.5549585604514619,1.8448381354020473,0.003904562241328471,0.0,0.22763428720220552,0.14763637486315526,0.13590377146911775,0.617104855157655,0.010000000000000002,0.001009108553199185,0.04075489663933788,0.7574896022419673,0.04042404885474375,5.0,2.1551618645979485,0.01,8.243844526780663,0.0,3.9096001220995964,17.28889337072351,0.12377002304672345,0.0,0.3617499310367631,0.0,2.1394662466015797,2.4013045237042148,0.01152346306449983,0.018250068963236384,0.0007462759516842776,0.5760260579984332,3.377853761308376,2.972056594527544,1.886940454515416,0.09039987790039955,5.4549,0.2451,1.0,80.70892741406315,74.70556536332793,118.24427953968659,0.07128454838283974,94.1422081683129,185.82057343025505,0.012657544715469033,88.29121140284748,82.7253203728404,-0.2769994377883826,193.1403869343203,6.879996310837488,9.78549677241509,4.310323729195897,35.38953658862998,2.7604640732155694,-26.66568666931562,82.80322235844191,3.055244043816794,0.7234998620735262,161.6533706735895,35.37497010086008,1.545100319253102,38.105629139754726,-0.35309756055539765,0.6256504761956959,9.969195901018756,0.02549632213833708,0.0814162162118695,82.71194614853266,89.43892917558128,0.06826891213892648,3.227485511306306,197.62964117045033,197.63528697148985,19.03018261930795,39.526810963994706,116.9284080247949,197.63087753302875,205.0606850486741
0.09,5.0,0.20432364082508514,0.04096656934185541,0.04110736286591059,2.935973225048364,0.5931411261631447,3.094196808103935,2.039713759036575,0.9305454232158639,1.4775213735882313,2.378371882192083,3.4234064467623435,0.35256358141858646,0.9,0.0,1.0,0.5765935532376631,0.585959379500606,2.0073186808442047,0.0034408564033367667,0.0,0.21113476366483036,0.14896641999317448,0.138206827069006,0.6300887888753205,0.010000000000000002,0.0010578951394465354,0.04031105807905675,0.7691019190225077,0.039981066658664674,5.0,1.9926813191557908,0.01,8.044812905679532,0.0,3.9097603908749594,17.33941404540145,0.12403258326581729,0.0,0.36563969063125623,0.0,2.0640267749516292,2.2676995111503992,0.009027408958484298,0.014360309368743145,0.0008740960451887843,0.6003204366369449,3.3671451148002713,3.1525213719518894,1.8365192469111606,0.09023960912503695,5.4549,0.2451,1.0,81.30759601533919,78.81539663925496,117.76073467880707,0.08371105597709595,97.32080722351535,184.94168614146795,0.013271606663176406,91.75600001912632,82.50657535721146,-0.2324796512672334,193.53737243995158,6.846812893524687,9.987022751341968,3.9853626383115817,35.20790334668691,2.8129297728108265,-28.252361844157804,82.52077861525235,3.12726911604125,0.7312793812625125,162.83999297786795,35.19838101379355,1.2169676598302812,38.113368486497656,-0.1847803218693116,0.6717102146710888,9.335319599513635,0.03454606812704695,0.09030891152859476,82.4978550980195,89.4773908969701,0.08046145114044037,2.513571920138199,197.89740700100086,197.90206734541164,19.829133776846003,38.0829886539552,116.59735608992057,197.8985740454855,201.79501863186414
