Time,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147,kV_re29_s60,kM_re29_s60_s57,kG_s57,kM_re29_s60_s53,kG_s53,kM_re29_s60_s58,kG_s58,kI_re29_s61,kass_re31,kdiss_re31,kass_re32,kdiss_re32,kass_re33,kdiss_re33,kass_re36,kdiss_re36,kI_re36_s101,kass_re37,kdiss_re37,kass_re38,kdiss_re38,kcatp_re40,kcatn_re40,kM_re40_s124,ki_re40_s124,kass_re42,kdiss_re42,kI_re42_s147,kI_re42_s135,kass_re43,kdiss_re43,kass_re34_s85,kdiss_re34_s85,kass_re34_s89,kdiss_re34_s89,kass_re35_s89,kdiss_re35_s89,default,c1,re29,re31,re32,re33,re36,re37,re38,re40,re42,re43,re34,re35
0.1,0.003906431279536814,4.995877623546607,0.004122376453392206,5.0,100.0,4.999784054826143,0.021442551087292885,0.41215903772909596,3.405041749848862,3.405041749848862,1.5949582501511397,5.0,0.0,4.975388511830368,4.975388511830368,0.04465782539301252,100.0,3.405041749848862,3.405041749848862,1.5949582501511397,4.936509655662776,4.936509655662776,0.06349034433722513,4.9770329201938965,4.523600939327988,0.022967079806103574,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04119304933931611,-0.0019112382645906367,-0.3907164866418031,9.99935106806266,0.24465181206198602,-0.36750121233608346,9.99935106806266,1.0980251220410484,0.20939032724090106,4.111441901598892,0.0,0.0
0.11,0.004346415984658765,4.995465725289923,0.004534274710076271,5.0,100.0,4.999812141274581,0.025467185036748743,0.4450311697030728,3.308822554989178,3.308822554989178,1.6911774450108235,5.0,0.0,4.972943505655655,4.972943505655655,0.0509122443975203,100.0,3.308822554989178,3.308822554989178,1.6911774450108235,4.925202874907562,4.925202874907562,0.07479712509243902,4.974960372132138,4.4807941260645645,0.025039627867861625,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04118658034741162,-0.003735921625621936,-0.4195639846663241,9.257129255394286,0.24434905807965582,-0.39411892530555254,9.257129255394286,1.162426520584189,0.20512030002245726,4.035762956361491,0.0,0.0
0.12,0.0048054348862113915,4.995053892393005,0.004946107606992708,5.0,100.0,4.999859327279217,0.029753401917518626,0.4766178453616627,3.2196628611144456,3.2196628611144456,1.7803371388855558,5.0,0.0,4.97050153770487,4.97050153770487,0.05742204225539639,100.0,3.2196628611144456,3.2196628611144456,1.7803371388855558,4.91327834744022,4.91327834744022,0.08672165255978022,4.972930466633077,4.438776312114419,0.02706953336692247,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04117997542586938,-0.005726903480061659,-0.44686444344414405,8.585891800354101,0.24404419301060473,-0.4191958031062663,8.585891800354101,1.2216579069909874,0.20086443152514458,3.962158466752756,0.0,0.0
0.13,0.005285025792357731,4.9946421262711125,0.005357873728885476,5.0,100.0,4.999927152063471,0.03428453091102298,0.5069696603258409,3.136897083460324,3.136897083460324,1.8631029165396782,5.0,0.0,4.968062628328084,4.968062628328084,0.06417212098285739,100.0,3.136897083460324,3.136897083460324,1.8631029165396782,4.900785373902082,4.900785373902082,0.09921462609791909,4.9709429876115205,4.39752689500025,0.029057012388478368,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04117322366065729,-0.0078597869524578,-0.47268512941481794,7.977020395682207,0.24373736790106235,-0.4427975393429835,7.977020395682207,1.276189324547487,0.19663723022299126,3.890557234674409,0.0,0.0
0.14,0.005786492751809253,4.994230428440619,0.005769571559379126,5.0,100.0,5.0000169211924295,0.03904479303167198,0.5361352092247198,3.0599394147651275,3.0599394147651275,1.9400605852348742,5.0,0.0,4.965626796397652,4.965626796397652,0.07114802775792867,100.0,3.0599394147651275,3.0599394147651275,1.9400605852348742,4.887768829803049,4.887768829803049,0.11223117019695145,4.968997585045244,4.357025837440848,0.03100241495475496,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04116631573666965,-0.01011223135826837,-0.49709041619304783,7.423168636798277,0.24342872726083647,-0.46498718146679113,7.423168636798277,1.3264360542686378,0.1924509853543484,3.8208906282161283,0.0,0.0
0.15,0.00631092616305987,4.993818800503449,0.006181199496549069,5.0,100.0,5.00012972666651,0.04401925251165507,0.5641611657361255,2.988271786212373,2.988271786212373,2.011728213787629,5.0,0.0,4.963194059372716,4.963194059372716,0.07833592873088303,100.0,2.988271786212373,2.988271786212373,2.011728213787629,4.874269688847199,4.874269688847199,0.125730311152802,4.967093796389196,4.317253663371311,0.03290620361080351,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04115924380392555,-0.012463803000941992,-0.5201419132244705,6.9180400544852585,0.24311840932932416,-0.4858252370052425,6.9180400544852585,1.3727666939346905,0.18831601520138988,3.753092497635185,0.0,0.0
0.16,0.006859220871464962,4.993407244133308,0.006592755866690642,5.0,100.0,5.000266465004774,0.049193771939360566,0.5910923582956529,2.9214347316834575,2.9214347316834575,2.0785652683165443,5.0,0.0,4.960764433360129,4.960764433360129,0.08572258427995665,100.0,2.9214347316834575,2.9214347316834575,2.0785652683165443,4.860325439999798,4.860325439999798,0.13967456000020306,4.965231064646906,4.2781914517670385,0.03476893535309381,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04115200135708696,-0.014895839839713494,-0.5418985863562923,6.456215623169851,0.24280654632684048,-0.5053697740156963,6.456215623169851,1.415509297053766,0.18424088984139192,3.6870990934713856,0.0,0.0
0.17,0.007432093435814908,4.9929957610626445,0.0070042389373529915,5.0,100.0,5.0004278544984615,0.05455496898777704,0.6169718438747589,2.8590191350923235,2.8590191350923235,2.1409808649076782,5.0,0.0,4.958337933173764,4.958337933173764,0.0932953249067121,100.0,2.8590191350923235,2.8590191350923235,2.1409808649076782,4.8459704726552735,4.8459704726552735,0.1540295273447272,4.963408755106913,4.239820829665445,0.03659124489308673,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04114458312013443,-0.017391321954093,-0.5624168748869819,6.033009549916379,0.24249326469943727,-0.5236765189680468,6.033009549916379,1.4549569521113868,0.18023263963685152,3.622848985790686,0.0,0.0
0.18,0.008030097834110812,4.99258435307101,0.00741564692898894,5.0,100.0,5.000614450905122,0.060090176125869546,0.6418409781481901,2.8006596399117196,2.8006596399117196,2.1993403600882826,5.0,0.0,4.955914572390852,4.955914572390852,0.10104202832805471,100.0,2.8006596399117196,2.8006596399117196,2.1993403600882826,4.831236399251495,4.831236399251495,0.16876360074850597,4.961626169572564,4.202123963674481,0.03837383042743623,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04113698494132001,-0.0199347528544331,-0.5817508020223205,5.644354058542161,0.2421786853515638,-0.5407989498201353,5.644354058542161,1.4913722508198413,0.1762969426227105,3.5602829855262907,0.0,0.0
0.19,0.008653640121737968,4.992173021974317,0.007826978025680251,5.0,100.0,5.000826662096057,0.06578740237374088,0.6657394830933301,2.7460289282032506,2.7460289282032506,2.253971071796751,5.0,0.0,4.953494363406201,4.953494363406201,0.10895109741544914,100.0,2.7460289282032506,2.7460289282032506,2.253971071796751,4.8161523404385616,4.8161523404385616,0.18384765956143917,4.959882559020116,4.165083550635343,0.04011744097988423,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04112920369487623,-0.02251204812876948,-0.5999520807195892,5.286703802732342,0.24186292387011443,-0.5567883856778809,5.286703802732342,1.5249911826694074,0.1724382945924676,3.4993440675420127,0.0,0.0
0.2,0.009302992175835322,4.99176176961494,0.008238230385057142,5.0,100.0,5.0010647617907775,0.07163529684245261,0.6887055123419735,2.6948327804804144,2.6948327804804144,2.3051672195195874,5.0,0.0,4.951077317484566,4.951077317484566,0.11701143887515304,100.0,2.6948327804804144,2.6948327804804144,2.3051672195195874,4.800745178712646,4.800745178712646,0.1992548212873541,4.958177134855493,4.128682807520574,0.041822865144506643,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04112123718859069,-0.02511043049266727,-0.6170702154995209,4.956956495232214,0.24154609074094074,-0.5716940734668204,4.956956495232214,1.5560265098445847,0.1686601625942367,3.439977295178601,0.0,0.0
0.21,0.009978304267775616,4.99135059785281,0.008649402147187379,5.0,100.0,5.001328902120588,0.07762311458010007,0.710775713589265,2.646806039263677,2.646806039263677,2.3531939607363253,5.0,0.0,4.948663444810616,4.948663444810616,0.1252124428973376,100.0,2.646806039263677,2.646806039263677,2.3531939607363253,4.785039774252523,4.785039774252523,0.214960225747477,4.956509078442277,4.092905460444377,0.04349092155772223,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04111308407908679,-0.027718333051520674,-0.6331525990091649,4.652388248746348,0.24122829155552014,-0.5855632706919274,4.652388248746348,1.5846705335453137,0.16496512120070084,3.382129746855112,0.0,0.0
0.22,0.010679616500492949,4.9909395085575206,0.009060491442476866,5.0,100.0,5.001619125058016,0.08374068471228223,0.7319852879423512,2.601709232483548,2.601709232483548,2.3982907675164538,5.0,0.0,4.946252754536384,4.946252754536384,0.13354396380768283,100.0,2.601709232483548,2.601709232483548,2.3982907675164538,4.769059152069663,4.769059152069663,0.2309408479303366,4.954877549114208,4.057735733057498,0.04512245088579097,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041104743794601446,-0.030325310575131534,-0.6482446032300689,4.370600162873679,0.24090962720743647,-0.5984413241346683,4.370600162873679,1.6110974167622936,0.16135497362382645,3.325750445115147,0.0,0.0
0.23,0.01140686942418043,4.990528503601139,0.009471496398858971,5.0,100.0,5.001935373025321,0.08997838027310609,0.752368046953318,2.559325631678651,2.559325631678651,2.440674368321351,5.0,0.0,4.943845254826857,4.943845254826857,0.14199630147614756,100.0,2.559325631678651,2.559325631678651,2.440674368321351,4.752824668809308,4.752824668809308,0.24717533119069196,4.9532816911201545,4.0231583345654105,0.04671830887984499,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041096216463115474,-0.03292195660481702,-0.6623896666802119,4.109473320645975,0.24059019408116716,-0.6103717454771704,4.109473320645975,1.6354652152831866,0.15783085957009127,3.2707902876120922,0.0,0.0
0.24,0.012159915657751753,4.99011758485014,0.009882415149857141,5.0,100.0,5.002277500507894,0.09632708598819836,0.7719564724140435,2.5194577332943333,2.5194577332943333,2.4805422667056685,5.0,0.0,4.941440952907798,4.941440952907798,0.15056018182152606,100.0,2.5194577332943333,2.5194577332943333,2.4805422667056685,4.736356205257177,4.736356205257177,0.2636437947428225,4.951720641919616,3.9891584482801616,0.04827935808038298,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041087502833099566,-0.035499813485353124,-0.6756293864258451,3.8671250031509516,0.24027008425002774,-0.6213962905925174,3.8671250031509516,1.6579183032967657,0.15439335632912557,3.217201975866118,0.0,0.0
0.25,0.012938526416736571,4.989706754161776,0.010293245838221379,5.0,100.0,5.002645280578514,0.10277817645954605,0.7907817620582249,2.4819265112050193,2.4819265112050193,2.518073488794983,5.0,0.0,4.939039855102093,4.939039855102093,0.15922674192702593,100.0,2.4819265112050193,2.4819265112050193,2.518073488794983,4.7196722308722405,4.7196722308722405,0.28032776912775953,4.950193533958146,3.955721717832747,0.04980646604185299,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04107860422952199,-0.03805131834321841,-0.6880035855986789,3.641885718227336,0.2399493856273256,-0.631555020131199,3.641885718227336,1.678587909785173,0.1510425540532624,3.164939955774522,0.0,0.0
0.26,0.013742402378161222,4.989296013376659,0.010703986623337552,5.0,100.0,5.003038415754823,0.10932348551253472,0.8088738871986142,2.4465682886375735,2.4465682886375735,2.5534317113624283,5.0,0.0,4.9366419668758255,4.9366419668758255,0.16798751124983594,100.0,2.4465682886375735,2.4465682886375735,2.5534317113624283,4.702789978574181,4.702789978574181,0.297210021425819,4.948699502010391,3.9228342354187626,0.05130049798960882,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04106952247927534,-0.04056971848983369,-0.6995504016860795,3.4322646796045566,0.23962818215712656,-0.6408863759487783,3.4322646796045566,1.6975942799821009,0.14777813717271443,3.1139603482201483,0.0,0.0
0.27,0.014571179609044076,4.988885364315603,0.011114635684392239,5.0,100.0,5.003456543924651,0.11595528588290112,0.8262616358241628,2.413233862700896,2.413233862700896,2.5867661372991058,5.0,0.0,4.93424729287254,4.93424729287254,0.1768343975738341,100.0,2.413233862700896,2.413233862700896,2.5867661372991058,4.685725512911138,4.685725512911138,0.3142744870888619,4.947237684715889,3.890482528637805,0.052762315284109976,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0410602598708465,-0.0430490219153281,-0.7103063499412616,3.236931538787181,0.2393065539568926,-0.6494272382503287,3.236931538787181,1.7150473017902486,0.1445994446959508,3.0642208928136423,0.0,0.0
