s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,Time
0.0,100.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,100.0,0.0,5.0,0.0,5.0,100.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0
0.002707438899406705,100.0,4.763072474802521,4.763072474802521,0.2369275251974793,4.99916263229181,4.99916263229181,0.0008373677081897896,4.997539074313695,4.948046407926178,0.002460925686301664,100.0,0.00040321116271961957,4.999587489734047,0.0004125102659518206,5.0,100.0,4.999990700896768,0.0002551442708748431,0.04901327489023598,4.763072474802521,4.763072474802521,0.2369275251974793,5.0,0.0,4.997526107430239,4.997526107430239,0.01
0.0058632657117139875,100.0,4.549833398217838,4.549833398217838,0.450166601782163,4.996764825274474,4.996764825274474,0.003235174725525775,4.9951089924283485,4.897118506511356,0.004891007571649073,100.0,0.0007916212753360806,4.999175040724894,0.0008249592751067637,5.0,100.0,4.999966662000228,0.0010004625408425209,0.09610514351127973,4.549833398217838,4.549833398217838,0.450166601782163,5.0,0.0,4.995054952152935,4.995054952152935,0.02
0.00944424149832416,100.0,4.357092066738172,4.357092066738172,0.6429079332618288,4.992961014130439,4.992961014130439,0.007038985869561787,4.992712648885765,4.847190231341583,0.007287351114233828,100.0,0.0011705907611563428,4.998762652177135,0.0012373478228649346,5.0,100.0,4.9999332429382894,0.00220700673746261,0.14135135290284404,4.357092066738172,4.357092066738172,0.6429079332618288,5.0,0.0,4.992586573467266,4.992586573467266,0.03
0.013428099500051064,100.0,4.182203716124876,4.182203716124876,0.8177962838751244,4.987886030290683,4.987886030290683,0.01211396970931735,4.990352438050378,4.798236018378562,0.009647561949621259,100.0,0.0015449437141195066,4.998350323644397,0.0016496763556022812,5.0,100.0,4.999895267358514,0.0038473887741527378,0.1848246556527764,4.182203716124876,4.182203716124876,0.8177962838751244,5.0,0.0,4.990121008386324,4.990121008386324,0.04
0.0177935061635014,100.0,4.0229574914688015,4.0229574914688015,0.9770425085312001,4.98165829026359,4.98165829026359,0.01834170973641095,4.9880303033989914,4.7502308188190225,0.011969696601006947,100.0,0.001919008817371498,4.99793805499471,0.0020619450052882563,5.0,100.0,4.999857063812081,0.005895695146137197,0.22659492772454962,4.0229574914688015,4.0229574914688015,0.9770425085312001,5.0,0.0,4.987658291733704,4.987658291733704,0.05
0.022520023708548654,100.0,3.877490889570564,3.877490889570564,1.1225091104294371,4.97438235884563,4.97438235884563,0.025617641154371568,4.985747784509685,4.703150112666027,0.014252215490313632,100.0,0.0022966574671615097,4.997525846378504,0.002474153621494899,5.0,100.0,4.999822503845665,0.00832740630351291,0.26672928174971966,3.877490889570564,3.877490889570564,1.1225091104294371,5.0,0.0,4.985198456236217,4.985198456236217,0.06
0.027588074177499342,100.0,3.7442237004298273,3.7442237004298273,1.2557762995701738,4.966151027908662,4.966151027908662,0.03384897209133902,4.98350606137548,4.656969920608538,0.016493938624519113,100.0,0.0026813392781334555,4.997113698199024,0.0028863018009764353,5.0,100.0,4.9997950374771545,0.011119320535140692,0.3052921759642762,3.7442237004298273,3.7442237004298273,1.2557762995701738,5.0,0.0,4.9827415326128754,4.9827415326128754,0.07
0.032978904909389074,100.0,3.621806410902037,3.621806410902037,1.378193589097964,4.957047017895495,4.957047017895495,0.0429529821045054,4.981305995788317,4.611666813931309,0.018694004211682307,100.0,0.003076115136663335,4.9967016110850135,0.0032983889149869293,5.0,100.0,4.999777726221674,0.014249482111209816,0.3423455189544427,3.621806410902037,3.621806410902037,1.378193589097964,5.0,0.0,4.9802875496602965,4.9802875496602965,0.08
0.03867455539194086,100.0,3.509079684973306,3.509079684973306,1.4909203150266959,4.947144377246999,4.947144377246999,0.052855622753002394,4.979148169641395,4.567217922287123,0.020851830358605,100.0,0.003483687944231681,4.996289585865522,0.003710414134477378,5.0,100.0,4.999773273809752,0.0176971134704616,0.3779487703474751,3.509079684973306,3.509079684973306,1.4909203150266959,5.0,0.0,4.977836534334644,4.977836534334644,0.09
