N_1_task1,S_2_task1,_1_task1
0.2933641176581677,0.275831559782769,43.2
0.296673625400618,0.27444180813333374,44.0
0.29996603969899144,0.27299706884026687,44.8
0.3032379332192558,0.27150302485304983,45.6
0.3064860145235768,0.2699652003816891,46.4
0.30970713645901465,0.2683889489316394,47.2
0.3128983014064507,0.26677944519035524,48.0
0.31605664283916385,0.26514170636764145,48.8
0.3191794488026285,0.26348056111728263,49.6
0.3222641752806761,0.26180063099868917,50.4
0.3253084454687501,0.26010632945258766,51.2
0.32831004097678973,0.25840187294397277,52.0
0.33126690545380233,0.256691274466504,52.8
0.334177157341749,0.25497832403967885,53.6
0.3370390850208059,0.25326659381059746,54.4
0.33985114284739176,0.25155944241395956,55.2
0.3426119464833302,0.2498600201502321,56.0
0.3453202783391485,0.24817125784398236,56.8
0.3479750810577436,0.2464958743357428,57.6
0.3505754533058678,0.24483638007078032,58.4
0.353120647344764,0.24319508198980974,59.2
0.35561006225364805,0.241574089043775,60.0
0.35804323605003957,0.23997531874280337,60.8
0.36041983926726473,0.23840050506300997,61.6
0.36273966899314,0.2368512048859641,62.4
0.3650026632572169,0.23532878186571132,63.2
0.3672088714713304,0.23383443948114024,64.0
0.3693584470579363,0.23236922946320465,64.8
0.3714516420602791,0.23093405814819673,65.6
0.3734888053907829,0.2295296883428308,66.4
0.37547039675198246,0.22815672263668993,67.2
0.3773969462595378,0.22681565140860901,68.0
0.3792690557701176,0.22550685130874681,68.8
0.3810873916722535,0.224230593991086,69.6
0.3828526907392575,0.22298703861370137,70.4
0.3845657594416063,0.22177623254507037,71.2
0.38622744325291575,0.22059814944347456,72.0
0.38783862987501433,0.21945268525290634,72.8
0.38940024257367023,0.21833966655253284,73.6
0.3909132507804424,0.21725883690784073,74.4
0.39237865431681285,0.21620987701357153,75.2
0.3937974714887693,0.21519241996333746,76.0
0.39517073881198916,0.2142060517264108,76.8
0.39649950524513927,0.2132503180471121,77.6
0.3977848466853967,0.21232470752209304,78.4
0.3990278341916429,0.211428688943736,79.2
0.4002295473436276,0.21056169862028964,80.0
0.4013910658345176,0.209723149659189,80.8
0.4025134680564559,0.20891243376797053,81.6
0.4035978312347387,0.2081289204555759,82.4
0.4046452239680208,0.20737196898139285,83.2
0.40565670528376996,0.20664092936737316,84.0
0.4066333223113591,0.20593514575116634,84.8
0.40757611395293963,0.20525395071902713,85.6
0.4084861048487235,0.20459667427419628,86.4
0.40936430036821836,0.20396265125820284,87.2
0.41021168630999466,0.20335122167197156,88.0
0.4110292305618873,0.20276172908831652,88.8
0.4118178952700769,0.20219350601367359,89.6
0.4125786150222056,0.20164590145630434,90.4
0.4133123007977139,0.20111827649471745,91.2
0.41401983957084215,0.20061000524549608,92.0
0.414702105271935,0.2001204618904622,92.8
0.41535995437544443,0.19964902659218506,93.6
0.4159942146794104,0.19919509977474892,94.4
0.4166056901305298,0.1987580966901788,95.2
0.4171951618653113,0.19833744654977178,96.0
0.41776339875320456,0.19793257955323212,96.8
0.41831114337329645,0.19754294520686175,97.6
0.41883911422504694,0.19716800996525413,98.4
0.41934800669341615,0.19680725645945857,99.2
0.4198384978551138,0.19646017759890894,100.0
0.42031124761683275,0.19612627551298098,100.8
0.42076689124454447,0.19580507185129978,101.6
0.4212060428773193,0.19549610359091604,102.4
0.421629296201293,0.19519892251916976,103.2
0.42203723037492075,0.1949130871714723,104.0
0.4224304031578117,0.19463817315317017,104.8
0.42280935185464674,0.19437377223380617,105.6
0.4231745945639256,0.194119491003443,106.4
0.423526630385748,0.1938749510245005,107.2
0.42386594250631543,0.19363978459927803,108.0
0.42419300341164423,0.19341362729241607,108.8
0.4245082648187449,0.19319613374496153,109.6
0.42481216201436556,0.19298697153034183,110.4
0.42510511454750616,0.19278582056743623,111.2
0.4253875266397825,0.1925923729581682,112.0
0.42565978885944783,0.19240632948767775,112.8
0.4259222779676415,0.19222740095178703,113.6
0.4261753563605725,0.1920553105516364,114.4
0.4264193731413294,0.19188979198434583,115.2
0.42665466456480183,0.19173058918933733,116.0
0.42688155443794706,0.19157745593666747,116.8
0.42710035413399217,0.19143015404949107,117.6
0.42731136354638105,0.19128845495128155,118.4
0.42751487146866585,0.19115213918208193,119.2
0.42771115595213705,0.1910209958359923,120.0
0.42790048473986464,0.1908948222689971,120.8
0.42808311539050603,0.19077342359382923,121.6
0.4282592951728933,0.19065661201748305,122.4
0.42842926260785513,0.19054420730949023,123.2
0.42859324745687594,0.19043603620400962,124.0
0.4287514711039094,0.1903319320718017,124.8
0.42890416290061917,0.19023172237637795,125.6
0.4290514847975958,0.19013528623875983,126.4
0.4291936640353882,0.19004245268835704,127.2
0.4293308868501598,0.18995308255256593,128.0
0.4294633337511894,0.18986704120308293,128.8
0.4295911795208719,0.1897841985559047,129.6
0.42971459303690934,0.18970442918633432,130.4
0.42983373548566284,0.18962761348458282,131.2
0.4299487623360986,0.1895536363790241,132.0
0.4300598232379717,0.18948238740204873,132.8
0.43016706202049176,0.18941376063807752,133.6
0.4302706184197659,0.18934765329125317,134.4
0.4303706258508904,0.18928396753270896,135.2
0.4304672117998096,0.18922261017565922,136.0
0.4305604988502553,0.18916349183940606,136.8
0.43065060765549257,0.18910652454129054,137.6
0.4307376524611458,0.18905162532461173,138.4
0.43082174227598335,0.18899871530992307,139.2
0.43090298223480156,0.18894771859773873,140.0
0.43098147595873104,0.1888985603709082,140.8
0.43105732125647583,0.1888511703507091,141.6
0.43113061152825516,0.18880548166811412,142.4
0.4312014371847034,0.18876142972237048,143.2
0.43126988705281905,0.18871895104993186,144.0
0.4313360449345531,0.18867798609303083,144.8
0.4313999909199206,0.18863847814329698,145.6
0.4314618042853204,0.18860037102131916,146.4
0.43152156311666295,0.18856360937835182,147.2
0.4315793393263868,0.18852814268546172,148.0
0.431635201462617,0.1884939229846452,148.8
0.4316892147232727,0.18846090487753453,149.6
0.431741440956067,0.18842904552539785,150.4
0.43179193865850685,0.1883983046491392,151.2
0.4318407649694332,0.1883686429308151,152.0
0.4318879865062345,0.18834001331528655,152.8
0.43193366063408156,0.1883123760442229,153.6
0.4319778403441131,0.18828569474069004,154.4
0.43202057611440975,0.18825993491546397,155.2
0.4320619159099943,0.18823506396703038,156.0
0.43210190518283176,0.18821105118158504,156.8
0.4321405868887572,0.18818786771959367,157.6
0.43217800897340797,0.18816548067247427,158.4
0.43221421918819536,0.18814385717836088,159.2
0.432249258737425,0.18812296946585533,160.0
0.4322831669578956,0.18810279113874614,160.8
0.4323159813188988,0.18808329717600847,161.6
0.43234773742221944,0.18806446393180398,162.4
0.4323784690021352,0.18804626913548103,163.2
0.43240820959518905,0.18802869060284808,164.0
0.43243699725071627,0.18801170260059874,164.8
0.4324648644558536,0.18799528362216836,165.6
0.4324918416977834,0.18797941363840154,166.4
0.4325179580382278,0.18796407365415863,167.2
0.43254324111344894,0.18794924570831595,168.0
0.4325677171342486,0.18793491287376562,168.8
0.4325914109936864,0.18792105917380084,169.6
0.4326143511930719,0.18790766575837714,170.4
0.4326365647076583,0.18789471488955237,171.2
0.43265807539995055,0.1878821911731363,172.0
0.4326789060749234,0.18787007996335334,172.8
0.4326990784800221,0.1878583673628423,173.6
0.4327186133051622,0.18784704022265664,174.4
0.4327375301827293,0.18783608614226438,175.2
0.4327558494917172,0.18782549210646554,176.0
0.43277359440394264,0.18781524293941315,176.8
0.43279078380973374,0.18780532664947616,177.6
0.43280743554605566,0.18779573199029,178.4
0.43282356660205984,0.18778644830545765,179.2
0.43283919311908386,0.18777746552854963,180.0
0.4328543303906515,0.18776877418310398,180.8
0.43286899286247293,0.18776036538262644,181.6
0.43288319413244436,0.18775223083059014,182.4
0.4328969475060448,0.18774436240645045,183.2
0.43291027179910474,0.18773674784033523,184.0
0.4329231823626204,0.18772937740303342,184.8
0.43293569247143665,0.18772224287088873,185.6
0.43294781482561573,0.18771533640669857,186.4
0.4329595615504367,0.18770865055971425,187.2
0.4329709441963958,0.18770217826564087,188.0
0.4329819737392065,0.1876959128466374,188.8
0.43299266057979924,0.18768984801131663,189.6
0.4330030145443216,0.18768397785474522,190.4
0.4330130474395093,0.18767829503742142,191.2
0.43302277163087144,0.1876727917984965,192.0
0.4330321969525755,0.1876674621578689,192.8
0.43304133282334056,0.18766230040834492,193.6
0.43305018824652997,0.18765730111557313,194.4
0.4330587718101509,0.18765245911804415,195.2
0.433067091686855,0.18764776952709064,196.0
0.4330751556339377,0.18764322772688755,196.8
0.43308297099333865,0.18763882937445175,197.6
0.4330905453518213,0.18763456994820019,198.4
0.4330978882072583,0.18763044360851447,199.2
0.4331050070219945,0.18762644589652025,200.0
0.43311190873259015,0.1876225727016981,200.8
0.4331185999695307,0.18761882011164252,201.6
0.43312508705722674,0.1876151844120619,202.4
0.433131376014014,0.18761166208677837,203.2
0.43313747255215346,0.187608249817728,204.0
0.43314338207783104,0.18760494448496065,204.8
0.4331491711444345,0.1876017049362252,205.6
0.43315470118306576,0.1875986174381348,206.4
0.43316006953309355,0.18759562157560364,207.2
0.4331652797937572,0.18759271529746255,208.0
0.4331703355642958,0.1875898965525425,208.8
0.4331752404439486,0.18758716328967437,209.6
0.4331799980319549,0.18758451345768912,210.4
0.4331846119275538,0.18758194500541767,211.2
0.43318908572998455,0.18757945588169084,212.0
0.43319342303848646,0.18757704403533962,212.8
0.4331976278513466,0.18757470712555388,213.6
0.433201704506879,0.18757244256472191,214.4
0.43320565679928175,0.18757024816016762,215.2
0.43320948851550145,0.18756812172447831,216.0
0.4332132034424847,0.18756606107024112,216.8
0.4332168053671782,0.18756406401004333,217.6
0.43322029807652856,0.18756212835647215,218.4
0.4332236853574824,0.18756025192211487,219.2
0.4332269709969863,0.1875584325195587,220.0
0.43323015878198706,0.18755666796139084,220.8
0.4332332521006762,0.18755495629629787,221.6
0.43323625125087417,0.1875532974027484,222.4
0.4332391585578732,0.1875516899587625,223.2
0.43324197700465056,0.18755013225295064,224.0
0.4332447095741838,0.18754862257392324,224.8
0.43324735924945024,0.18754715921029072,225.6
0.43324992901342724,0.18754574045066352,226.4
0.4332524218490923,0.1875443645836521,227.2
0.4332548407394227,0.18754302989786684,228.0
0.4332571886673959,0.1875417346819182,228.8
0.4332594686159893,0.18754047722441664,229.6
0.4332616811979672,0.18753925722487996,230.4
0.4332638262706544,0.1875380748325138,231.2
0.4332659059305615,0.1875369288636121,232.0
0.4332679222749566,0.187535818134018,232.8
0.43326987740110773,0.18753474145957474,233.6
0.433271773406283,0.18753369765612546,234.4
0.43327361238775036,0.1875326855395133,235.2
0.4332753964427781,0.18753170392558147,236.0
0.4332771276686341,0.18753075163017308,236.8
0.43327880816258646,0.18752982746913133,237.6
0.43328043958481005,0.18752893050855846,238.4
0.4332820215132845,0.18752806100672378,239.2
0.433283555164941,0.1875272182835101,240.0
0.4332850420693087,0.18752640147982108,240.8
0.4332864837559168,0.1875256097365606,241.6
0.43328788175429445,0.18752484219463236,242.4
0.433289237593971,0.1875240979949402,243.2
0.4332905528044755,0.18752337627838775,244.0
0.43329182891533724,0.1875226761858789,244.8
0.4332930674560855,0.18752199685831739,245.6
0.4332942699474234,0.18752133744158553,246.4
0.4332954364581781,0.18752069790055087,247.2
0.4332965671840622,0.18752007812850613,248.0
0.4332976632666225,0.18751947748521117,248.8
0.4332987258474056,0.1875188953304258,249.6
0.4332997560679583,0.1875183310239098,250.4
0.43330075506982724,0.18751778392542295,251.2
0.4333017239945592,0.18751725339472514,252.0
0.4333026639837009,0.18751673879157607,252.8
0.43330357617879883,0.18751623947573562,253.6
0.4333044617213999,0.18751575480696353,254.4
0.43330532175305075,0.18751528414501967,255.2
0.4333061574152982,0.18751482684966375,256.0
0.4333069690513026,0.18751438273783388,256.8
0.4333077559852554,0.18751395220995828,257.6
0.4333085189324701,0.1875135348698698,258.4
0.43330925865167813,0.18751313029653882,259.2
0.4333099759016111,0.1875127380689359,260.0
0.4333106714410005,0.18751235776603153,260.8
0.43331134602857774,0.18751198896679616,261.6
0.43331200042307433,0.18751163125020032,262.4
0.4333126353832218,0.18751128419521446,263.2
0.4333132516677516,0.18751094738080906,264.0
0.43331385003539524,0.18751062038595465,264.8
0.43331443124488417,0.1875103027896217,265.6
0.433314995844685,0.18750999428952825,266.4
0.43331554336884825,0.18750969515628593,267.2
0.43331607417734175,0.18750940519406792,268.0
0.43331658878973456,0.18750912411691217,268.8
0.4333170877255956,0.18750885163885672,269.6
0.43331757150449385,0.18750858747393953,270.4
0.4333180406459984,0.18750833133619868,271.2
0.4333184956696782,0.18750808293967217,272.0
0.43331893709510233,0.18750784199839798,272.8
0.43331936544183963,0.18750760822641416,273.6
0.43331978122945924,0.18750738133775866,274.4
0.4333201849775301,0.18750716104646953,275.2
0.43332068288162146,0.18750688879001243,276.0
0.43332103911649644,0.18750669461543112,276.8
0.433321387740776,0.1875065045933464,277.6
0.4333217287544602,0.18750631872375817,278.4
0.4333220621575489,0.18750613700666646,279.2
0.43332238795004224,0.18750595944207132,280.0
0.4333227061319401,0.1875057860299727,280.8
0.43332301670324264,0.18750561677037061,281.6
0.43332331966394966,0.18750545166326504,282.4
0.4333236150140613,0.18750529070865601,283.2
0.4333239027535775,0.18750513390654353,284.0
0.4333241828824983,0.18750498125692758,284.8
0.43332445540082365,0.18750483275980814,285.6
0.4333247208085155,0.18750468814248214,286.4
0.43332497966910416,0.1875045470975731,287.2
0.4333252319830869,0.1875044096248098,288.0
0.43332547775046376,0.18750427572419223,288.8
0.4333257169712347,0.1875041453957204,289.6
0.4333259496453997,0.18750401863939437,290.4
0.43332617577295884,0.18750389545521404,291.2
0.4333263953539121,0.18750377584317945,292.0
0.4333266083882594,0.18750365980329065,292.8
0.43332681487600083,0.18750354733554755,293.6
0.4333270148171363,0.1875034384399502,294.4
0.4333272082116659,0.1875033331164986,295.2
0.43332739505958967,0.18750323136519273,296.0
0.43332757536090744,0.18750313318603265,296.8
0.43332774911561933,0.18750303857901826,297.6
0.43332791632372536,0.18750294754414965,298.4
0.43332807698522546,0.18750286008142678,299.2
0.43332823187350683,0.18750277576822194,300.0
0.4333283828290849,0.18750269359876118,300.8
0.43332852993087856,0.18750261352991818,301.6
0.4333286731788878,0.18750253556169294,302.4
0.4333288125731126,0.18750245969408547,303.2
0.433328948113553,0.18750238592709573,304.0
0.433329079800209,0.1875023142607238,304.8
0.43332920763308064,0.18750224469496962,305.6
0.43332933161216786,0.18750217722983317,306.4
0.43332945173747056,0.1875021118653145,307.2
0.433329568008989,0.18750204860141362,308.0
0.4333296804267229,0.18750198743813049,308.8
0.4333297889906724,0.18750192837546512,309.6
0.4333298937008375,0.1875018714134175,310.4
0.4333299945572182,0.18750181655198767,311.2
0.4333300915598145,0.18750176379117559,312.0
0.4333301847086264,0.18750171313098127,312.8
0.43333027426905774,0.18750166442627922,313.6
0.43333036157090227,0.18750161694992473,314.4
0.43333044679711796,0.1875015706018746,315.2
0.4333305299477046,0.1875015253821289,316.0
0.43333061102266235,0.18750148129068755,316.8
0.43333069002199115,0.18750143832755062,317.6
0.433330766945691,0.18750139649271808,318.4
0.43333084179376197,0.1875013557861899,319.2
0.4333309145662039,0.18750131620796612,320.0
0.433330985263017,0.1875012777580467,320.8
0.43333105388420107,0.18750124043643168,321.6
0.4333311204297562,0.18750120424312108,322.4
0.43333118489968236,0.18750116917811482,323.2
0.43333124729397965,0.187501135241413,324.0
0.433331307612648,0.18750110243301552,324.8
0.4333313658556873,0.18750107075292247,325.6
0.43333142202309777,0.18750104020113378,326.4
0.43333147616280976,0.18750101075155956,327.2
0.4333315288927671,0.1875009820678356,328.0
0.4333315804021195,0.1875009540470024,328.8
0.43333163069086705,0.18750092668905993,329.6
0.4333316797590096,0.18750089999400824,330.4
0.43333172760654726,0.18750087396184725,331.2
0.43333177423348,0.18750084859257704,332.0
0.4333318196398078,0.18750082388619754,332.8
0.4333318638255307,0.18750079984270882,333.6
0.43333190679064865,0.18750077646211083,334.4
0.43333194853516177,0.1875007537444036,335.2
0.43333198905906983,0.1875007316895871,336.0
0.4333320283623731,0.18750071029766135,336.8
0.43333206644507133,0.18750068956862634,337.6
0.4333321033071647,0.1875006695024821,338.4
0.4333321389486532,0.1875006500992286,339.2
0.43333217336953667,0.1875006313588658,340.0
0.4333322065698153,0.18750061328139378,340.8
0.43333223854948894,0.1875005958668125,341.6
0.4333322693852721,0.1875005790735789,342.4
0.4333322994705699,0.18750056268865253,343.2
0.43333232886093864,0.18750054668194807,344.0
0.4333323575563783,0.18750053105346548,344.8
0.43333238555688885,0.18750051580320484,345.6
0.4333324128624703,0.1875005009311661,346.4
0.43333243947312267,0.1875004864373493,347.2
0.43333246538884596,0.18750047232175435,348.0
0.43333249060964013,0.18750045858438136,348.8
0.43333251513550525,0.18750044522523027,349.6
0.43333253896644125,0.18750043224430107,350.4
0.4333325621024482,0.1875004196415938,351.2
0.4333325845435261,0.1875004074171084,352.0
0.4333326062896748,0.18750039557084497,352.8
0.43333262734089445,0.1875003841028034,353.6
0.43333264769718505,0.18750037301298378,354.4
0.43333266735854653,0.18750036230138603,355.2
0.43333268632497896,0.1875003519680102,356.0
0.4333327045964822,0.1875003420128563,356.8
0.433332722255605,0.18750033239120031,357.6
0.43333273950712514,0.18750032299209562,358.4
0.43333275636064644,0.187500313810339,359.2
0.43333277281616894,0.1875003048459304,360.0
0.4333327888736926,0.1875002960988698,360.8
0.43333280453321743,0.1875002875691573,361.6
0.4333328197947434,0.18750027925679283,362.4
0.43333283465827055,0.1875002711617764,363.2
0.4333328491237989,0.18750026328410802,364.0
0.4333328631913284,0.18750025562378766,364.8
0.4333328768608591,0.18750024818081537,365.6
0.4333328901323909,0.18750024095519113,366.4
0.433332903005924,0.18750023394691492,367.2
0.43333291548145814,0.18750022715598674,368.0
0.4333329275589935,0.18750022058240662,368.8
0.43333293923853006,0.18750021422617455,369.6
0.43333295052006776,0.18750020808729054,370.4
0.43333296140360666,0.18750020216575453,371.2
0.4333329718891467,0.18750019646156657,372.0
0.4333329820523185,0.18750019093339096,372.8
0.4333329919845145,0.18750018553127726,373.6
0.43333300168593497,0.1875001802551161,374.4
0.43333301115657974,0.18750017510490755,375.2
0.43333302039644894,0.18750017008065153,376.0
0.4333330294055425,0.18750016518234808,376.8
0.4333330381838605,0.18750016040999717,377.6
0.4333330467314029,0.18750015576359882,378.4
0.43333305504816955,0.18750015124315303,379.2
0.4333330631341607,0.1875001468486598,380.0
0.43333307098937623,0.1875001425801191,380.8
0.4333330786138161,0.18750013843753097,381.6
0.4333330860074804,0.18750013442089541,382.4
0.43333309317036905,0.1875001305302124,383.2
0.43333310010248205,0.18750012676548194,384.0
0.4333331068038195,0.18750012312670403,384.8
0.4333331132743813,0.1875001196138787,385.6
0.4333331195141675,0.1875001162270059,386.4
0.43333312552317804,0.18750011296608565,387.2
0.43333313134537316,0.1875001098069289,388.0
0.4333331370357414,0.18750010671927814,388.8
0.43333314259445055,0.18750010370304104,389.6
0.4333331480215005,0.18750010075821763,390.4
0.43333315331689143,0.18750009788480793,391.2
0.43333315848062315,0.18750009508281187,392.0
0.4333331635126957,0.18750009235222953,392.8
0.43333316841310915,0.18750008969306087,393.6
0.4333331731818635,0.18750008710530588,394.4
0.4333331778189587,0.18750008458896458,395.2
0.4333331823243948,0.187500082144037,396.0
0.43333318669817167,0.18750007977052308,396.8
0.4333331909402895,0.18750007746842284,397.6
0.43333319505074813,0.18750007523773632,398.4
0.4333331990295477,0.18750007307846345,399.2
0.4333332028766881,0.18750007099060428,400.0
0.43333320659216934,0.1875000689741588,400.8
0.43333321017599147,0.187500067029127,401.6
0.43333321362815447,0.1875000651555089,402.4
0.43333321697331806,0.18750006333983563,403.2
0.43333322024340193,0.18750006156467303,404.0
0.43333322343853503,0.18750005982995072,404.8
0.43333322655871725,0.18750005813566864,405.6
0.43333322960394877,0.18750005648182688,406.4
0.43333323257422934,0.18750005486842541,407.2
0.43333323546955915,0.18750005329546418,408.0
0.43333323828993814,0.18750005176294324,408.8
0.43333324103536625,0.1875000502708626,409.6
0.4333332437058436,0.18750004881922222,410.4
0.4333332463013701,0.18750004740802212,411.2
0.43333324882194585,0.18750004603726228,412.0
0.43333325126757066,0.18750004470694276,412.8
0.43333325363824476,0.18750004341706347,413.6
0.433333255933968,0.18750004216762448,414.4
0.4333332581547404,0.18750004095862577,415.2
0.43333326030056196,0.18750003979006732,416.0
0.4333332623714327,0.18750003866194917,416.8
0.43333326436735264,0.1875000375742713,417.6
0.4333332663018163,0.18750003651980784,418.4
0.4333332681928931,0.18750003548888328,419.2
0.433333270040676,0.18750003448144775,420.0
0.43333327184516524,0.18750003349750122,420.8
0.43333327360636065,0.18750003253704373,421.6
0.43333327532426236,0.18750003160007528,422.4
0.43333327699887025,0.18750003068659585,423.2
0.4333332786301844,0.1875000297966054,424.0
0.4333332802182047,0.187500028930104,424.8
0.43333328176293134,0.18750002808709168,425.6
0.4333332832643641,0.18750002726756831,426.4
0.43333328472250315,0.187500026471534,427.2
0.4333332861373484,0.18750002569898871,428.0
0.4333332875088999,0.18750002494993245,428.8
0.4333332888371576,0.18750002422436524,429.6
0.4333332901221215,0.187500023522287,430.4
0.4333332913637917,0.18750002284369785,431.2
0.43333329256216807,0.18750002218859765,432.0
0.4333332937189941,0.18750002155605913,432.8
0.4333332948471114,0.18750002093925083,433.6
0.43333329594911346,0.18750002033679325,434.4
0.43333329702500023,0.18750001974868633,435.2
0.43333329807477167,0.1875000191749301,436.0
0.4333332990984278,0.18750001861552454,436.8
0.4333333000959687,0.18750001807046968,437.6
0.43333330106739426,0.18750001753976547,438.4
0.43333330201270454,0.18750001702341199,439.2
0.43333330293189953,0.18750001652140919,440.0
0.43333330382497914,0.18750001603375707,440.8
0.43333330469194353,0.18750001556045565,441.6
0.43333330553279265,0.18750001510150488,442.4
0.43333330634752637,0.18750001465690483,443.2
0.4333333071361449,0.18750001422665546,444.0
0.43333330789864805,0.1875000138107568,444.8
0.43333330863503594,0.18750001340920877,445.6
0.4333333093453085,0.18750001302201147,446.4
0.4333333100294658,0.18750001264916483,447.2
0.43333331069261294,0.18750001228787466,448.0
0.4333333113403233,0.1875000119350905,448.8
0.4333333119725996,0.18750001159081092,449.6
0.43333331258944174,0.1875000112550359,450.4
0.4333333131908498,0.18750001092776544,451.2
0.4333333137768237,0.18750001060899954,452.0
0.4333333143473635,0.18750001029873822,452.8
0.4333333149024692,0.1875000099969814,453.6
0.43333331544214077,0.1875000097037292,454.4
0.43333331596637825,0.18750000941898154,455.2
0.43333331647518153,0.18750000914273843,456.0
0.43333331696855076,0.1875000088749999,456.8
0.43333331744648584,0.18750000861576593,457.6
0.4333333179089868,0.18750000836503652,458.4
0.43333331835605365,0.18750000812281167,459.2
0.43333331878768644,0.18750000788909135,460.0
0.433333319203885,0.18750000766387562,460.8
0.4333333196046496,0.18750000744716444,461.6
0.4333333201450251,0.18750000715283666,462.4
0.4333333208265567,0.1875000067800341,463.2
0.43333332149870796,0.18750000641237338,464.0
0.4333333221614791,0.18750000604985453,464.8
0.43333332281486997,0.18750000569247757,465.6
0.4333333234588807,0.18750000534024244,466.4
0.43333332409351116,0.18750000499314923,467.2
0.43333332471876146,0.18750000465119782,468.0
0.43333332533463154,0.1875000043143883,468.8
0.43333332594112145,0.1875000039827206,469.6
0.4333333265382311,0.1875000036561948,470.4
0.43333332712596057,0.18750000333481084,471.2
0.4333333277043098,0.18750000301856876,472.0
0.4333333282732789,0.18750000270746855,472.8
0.43333332883286774,0.18750000240151019,473.6
0.43333332938307645,0.1875000021006937,474.4
0.4333333299239049,0.18750000180501905,475.2
0.4333333304553531,0.1875000015144863,476.0
0.43333333097742116,0.18750000122909538,476.8
0.433333331490109,0.1875000009488463,477.6
0.4333333319934166,0.18750000067373912,478.4
0.43333333248734407,0.1875000004037738,479.2
0.4333333329718913,0.18750000013895035,480.0
0.4333333334470583,0.18749999987926874,480.8
0.4333333339128451,0.187499999624729,481.6
0.4333333343692517,0.1874999993753311,482.4
0.4333333348162781,0.1874999991310751,483.2
0.4333333352539243,0.18749999889196095,484.0
0.4333333356821903,0.18749999865798866,484.8
0.4333333361010761,0.1874999984291582,485.6
0.4333333365105817,0.18749999820546964,486.4
0.4333333369107071,0.1874999979869229,487.2
0.43333333730145224,0.18749999777351806,488.0
0.43333333768281723,0.1874999975652551,488.8
0.433333338054802,0.18749999736213396,489.6
0.43333333841740657,0.1874999971641547,490.4
0.43333333877063096,0.1874999969713173,491.2
0.4333333391144751,0.18749999678362175,492.0
0.43333333944893904,0.1874999966010681,492.8
0.4333333397740228,0.18749999642365628,493.6
0.43333334008972635,0.1874999962513863,494.4
0.43333334039604965,0.18749999608425824,495.2
0.4333333406929928,0.18749999592227198,496.0
0.4333333409805557,0.18749999576542764,496.8
0.43333334125873846,0.18749999561372513,497.6
0.43333334152754094,0.18749999546716448,498.4
0.43333334178696326,0.1874999953257457,499.2
0.43333334203700535,0.18749999518946878,500.0
0.43333334227766723,0.18749999505833373,500.8
0.433333342508949,0.1874999949323405,501.6
0.4333333427308505,0.18749999481148916,502.4
0.4333333429433717,0.18749999469577971,503.2
0.43333334314651284,0.18749999458521208,504.0
0.4333333433402737,0.18749999447978632,504.8
0.43333334352465436,0.18749999437950243,505.6
0.4333333436996548,0.1874999942843604,506.4
0.4333333438652751,0.18749999419436025,507.2
0.4333333440215152,0.18749999410950194,508.0
0.43333334416837505,0.1874999940297855,508.8
