lck_active,lck_inactive,lck_total,phosphatase_active,phosphatase_inactive,Time
0.0,0.0,0.0,0.6,0.6,0.0
0.0,0.0,0.0,0.5999400222775741,0.6000599777224258,0.01
0.0,0.0,0.0,0.5998800629028576,0.6001199370971424,0.02
0.0,0.0,0.0,0.5998201155186745,0.6001798844813254,0.03
0.0,0.0,0.0,0.599760182674314,0.600239817325686,0.04
0.0,0.0,0.0,0.5997002730653967,0.6002997269346032,0.05
0.0,0.0,0.0,0.5996403794288079,0.6003596205711921,0.06
0.0,0.0,0.0,0.5995805017645472,0.6004194982354527,0.07
0.0,0.0,0.0,0.599520640072615,0.600479359927385,0.08
0.0,0.0,0.0,0.5994607943530109,0.600539205646989,0.09
0.0,0.0,0.0,0.5994009695481611,0.6005990304518388,0.1
0.0,0.0,0.0,0.5993411635440009,0.600658836455999,0.11
0.0,0.0,0.0,0.5992813748131166,0.6007186251868833,0.12
0.0,0.0,0.0,0.599221603355508,0.600778396644492,0.13
0.0,0.0,0.0,0.5991618491711752,0.6008381508288247,0.14
0.0,0.0,0.0,0.5991021122601181,0.6008978877398818,0.15
0.0,0.0,0.0,0.5990423926223368,0.6009576073776631,0.16
0.0,0.0,0.0,0.5989826902578314,0.6010173097421686,0.17
0.0,0.0,0.0,0.5989230051666016,0.6010769948333984,0.18
0.0,0.0,0.0,0.5988633382827573,0.6011366617172427,0.19
0.0,0.0,0.0,0.5988036912303284,0.6011963087696716,0.2
0.0,0.0,0.0,0.5987440618388145,0.6012559381611855,0.21
0.0,0.0,0.0,0.5986844501082152,0.6013155498917847,0.22
0.0,0.0,0.0,0.5986248560385308,0.6013751439614692,0.23
0.0,0.0,0.0,0.5985652796297611,0.6014347203702388,0.24
0.0,0.0,0.0,0.5985057208819063,0.6014942791180936,0.25
0.0,0.0,0.0,0.5984461797949664,0.6015538202050336,0.26
0.0,0.0,0.0,0.5983866563689412,0.6016133436310588,0.27
0.0,0.0,0.0,0.5983271506038307,0.6016728493961693,0.28
0.0,0.0,0.0,0.5982676624996351,0.6017323375003648,0.29
0.0,0.0,0.0,0.5982081920563543,0.6017918079436456,0.3
0.0,0.0,0.0,0.5981487392739883,0.6018512607260117,0.31
0.0,0.0,0.0,0.5980893041525371,0.6019106958474628,0.32
0.0,0.0,0.0,0.5980298866920007,0.6019701133079992,0.33
0.0,0.0,0.0,0.5979704868923791,0.6020295131076209,0.34
0.0,0.0,0.0,0.5979111047536724,0.6020888952463276,0.35000000000000003
0.0,0.0,0.0,0.5978517408892638,0.6021482591107361,0.36
0.0,0.0,0.0,0.5977923948412369,0.602207605158763,0.37
0.0,0.0,0.0,0.5977330665017488,0.6022669334982511,0.38
0.0,0.0,0.0,0.5976737558707997,0.6023262441292002,0.39
0.0,0.0,0.0,0.5976144629483896,0.6023855370516104,0.4
0.0,0.0,0.0,0.5975551877345183,0.6024448122654816,0.41000000000000003
0.0,0.0,0.0,0.5974959302291859,0.602504069770814,0.42
0.0,0.0,0.0,0.5974366904323926,0.6025633095676074,0.43
0.0,0.0,0.0,0.5973774683441381,0.6026225316558619,0.44
0.0,0.0,0.0,0.5973182639644224,0.6026817360355775,0.45
0.0,0.0,0.0,0.5972590772932459,0.6027409227067541,0.46
0.0,0.0,0.0,0.5971999083306081,0.6028000916693919,0.47000000000000003
0.0,0.0,0.0,0.5971407570765094,0.6028592429234906,0.48
0.0,0.0,0.0,0.5970816235309495,0.6029183764690504,0.49
0.0,0.0,0.0,0.5970225076939286,0.6029774923060713,0.5
