_1_task1,x_1_task1,y_2_task1,z_3_task1
18.5,1734.9343287933864,1.2161397995928856e-16,0.14938371965119498
19.0,1767.6150697764099,-1.4146040310106328e-16,0.11634012285258206
19.5,1798.17185887598,1.1252925406502313e-16,0.0906057553314008
20.0,1826.6587534930081,-2.1120306751332117e-17,0.07056381959105833
20.5,1853.1431788577356,-4.498826972793363e-17,0.05495514562491095
21.0,1877.7031431998691,6.923773429573675e-17,0.04279909943060013
21.5,1900.4246473067456,-7.883367013229521e-17,0.03333196245722433
22.0,1921.3993322255171,8.963736305124528e-17,0.025958950577673143
22.5,1940.7223909724837,-6.992667017239163e-17,0.020216845494528197
23.0,1958.490754525389,1.0741708471705297e-17,0.015744891951093527
23.5,1974.8015499952269,3.528551708164124e-17,0.01226213155105893
24.0,1989.7508196560798,-4.9894558531006815e-17,0.009549755267583327
24.5,2003.4324828525564,5.2203000017956624e-17,0.007437354770657237
25.0,2015.9375186250666,-5.5404917746132035e-17,0.005792215960340488
25.5,2027.3533447125678,4.299261329107755e-17,0.004510981032161372
26.0,2037.7633678945529,-4.8046463354513076e-18,0.0035131548141744146
26.5,2047.246681078819,-2.6464222517007425e-17,0.002736047153011725
27.0,2055.8778839712063,3.555762060418202e-17,0.0021308351517384154
27.5,2063.727005726856,-3.4381007117631724e-17,0.0016594956260490646
28.0,2070.8595102708446,3.393583708991059e-17,0.0012924161037983735
28.5,2077.3363671916045,-2.5845850086080402e-17,0.0010065343760796552
29.0,2083.2141733279236,1.761545844844571e-18,0.0007838895793721547
29.5,2088.545312315083,1.9367475117946427e-17,0.0006104936959203559
30.0,2093.3781414099644,-2.5029842203768784e-17,0.0004754528578710477
30.5,2097.757196651767,2.257987643434198e-17,0.00037028295864921843
31.0,2101.7234090633347,-2.0569817857988832e-17,0.00028837657245300423
31.5,2105.3143260421157,1.5171462824514198e-17,0.00022458783281370208
32.0,2108.564333281727,-2.5997803280284197e-19,0.00017490913583566927
32.5,2111.504873610417,-1.3903359841985766e-17,0.00013621934536428598
33.0,2114.164660013909,1.7438477122749055e-17,0.0001060877090423303
33.5,2116.5698808308102,-1.4787445205543434e-17,8.262116939498698e-05
34.0,2118.7443956943666,1.2331203625631635e-17,6.434541264827561e-05
34.5,2120.7099212992835,-8.656672142042884e-18,5.011224253706488e-05
35.0,2122.4862064460212,-4.91802724437316e-19,3.902744315482518e-05
35.5,2124.0911961237193,9.828410344973481e-18,3.0394597263146256e-05
36.0,2125.541184630899,-1.2039981278903687e-17,2.36713310276832e-05
36.5,2126.850957912281,9.657369326228725e-18,1.843524650548049e-05
37.0,2128.033925426068,-7.302812596453074e-18,1.435738031841266e-05
37.5,2129.102241952904,4.7644015792228554e-18,1.1181535637443473e-05
38.0,2130.06691982311,8.058079891695465e-19,8.708186232753862e-06
38.5,2130.937932081105,-6.8599880998416445e-18,6.781940838354387e-06
39.0,2131.72430712942,8.245828141942855e-18,5.281779732556336e-06
39.5,2132.434215399322,-6.2895758343671214e-18,4.113453192876152e-06
40.0,2133.0750485975286,4.265388317584523e-18,3.203559677177663e-06
40.5,2133.6534920627596,-2.4943393050337397e-18,2.494934032078389e-06
41.0,2134.1755907487154,-8.711584211231172e-19,1.9430560064124038e-06
41.5,2134.646809328266,4.736802125606428e-18,1.5132531965629665e-06
42.0,2135.0720868889885,-5.606206571046025e-18,1.1785225366622506e-06
42.5,2135.4558866610487,4.084815568691066e-18,9.178340593615635e-07
43.0,2135.8022411940533,-2.4510432959689783e-18,7.148096911058189e-07
43.5,2136.114793370569,1.2082961261839503e-18,5.566941812057385e-07
44.0,2136.3968336156568,8.090324458326423e-19,4.335537340776091e-07
44.5,2136.6513336362405,-3.2397220701579623e-18,3.3765190370506104e-07
45.0,2136.8809769985914,3.835809153156348e-18,2.6296351160392867e-07
45.5,2137.088186828756,-3.5460122534783505e-18,2.047959911597547e-07
46.0,2137.2751508861784,-3.383733360083985e-18,1.5949524550274113e-07
46.5,2137.4438442750525,3.476538663765565e-18,1.2421497538289237e-07
47.0,2137.5960499805137,-4.163643602522276e-18,9.673867359111857e-08
47.5,2137.7333774522767,2.1393595304349717e-19,7.534014352223295e-08
48.0,2137.857279408473,2.8023300749569193e-18,5.867493318348999e-08
48.5,2137.969067028592,-4.482783306632723e-18,4.569606698838413e-08
49.0,2138.069923687012,2.871931346160214e-18,3.558811353844168e-08
49.5,2138.1609173632683,2.3087329609502577e-18,2.771604010615587e-08
50.0,2138.2430118584202,-4.678301136298322e-18,2.15852665906861e-08
