C1,C2,C3,T1,T2,T3,Time
0.0,0.0,0.0,6.0,5.0,1.0,0.0
0.03949624824685017,0.02981451338088027,0.0014971374756621643,5.963513378331599,4.9663773984985315,1.0089180663471078,0.01
0.07857592221960945,0.05926089645719596,0.003018022338279484,5.927435097174779,4.933090046890786,1.0176734574156454,0.02
0.1172430591723165,0.08834338320721186,0.004562303575926669,5.891760639633739,4.90013423642636,1.026267954158849,0.03
0.15550169564209324,0.11706617348186493,0.006129623342210708,5.856485522630114,4.867506302599743,1.0347033305507618,0.04
0.19335586481978237,0.14543342972844012,0.0077196171300355585,5.821605300335664,4.835202628165375,1.042981352589243,0.05
0.23080959524276254,0.17344928070372148,0.009331914982395252,5.787115560584016,4.80321963763188,1.0511037789701687,0.06
0.26786690910792427,0.20111781836918124,0.010966141408917628,5.753011928046818,4.771553800491579,1.0590723603060979,0.07
0.3045318204876866,0.22844309759201406,0.012621915918594387,5.719290064653584,4.740201630735784,1.066888838916841,0.08
0.3408083340968129,0.25542913630579794,0.01429885346351074,5.685945669516932,4.709159686043244,1.0745549487521298,0.09
0.37670044430205996,0.2820799189769123,0.015996565487639385,5.652974475556827,4.678424562768898,1.0820724160040864,0.1
0.4122121328329195,0.30839938977692793,0.01771465926936882,5.62037225641033,4.647992903752526,1.0894429574980755,0.11
0.44734736848549495,0.3343914593503743,0.019452739424772974,5.588134819756821,4.617861389336586,1.0966682820339988,0.12
0.48211010530738735,0.36006000095202395,0.021210407707113365,5.5562580112458235,4.588026741534246,1.1037500894118888,0.13
0.5165042813278811,0.3854088498886285,0.022987263311731513,5.524737715140262,4.558485724147676,1.1106900701799494,0.14
0.5505338178411515,0.41044180533270735,0.02478290348964756,5.493569852569368,4.529235140055494,1.117489905915787,0.15
0.5842026179256208,0.4351626299399772,0.026596923957897412,5.462750381997686,4.500271831001124,1.1241512689715476,0.16
0.6175145657562461,0.4595750497117681,0.028428919098249187,5.432275299406151,4.471592677443449,1.1306758223580806,0.17
0.6504735252376427,0.483682753565259,0.030278482320096084,5.402140638805778,4.44319459846171,1.1370652194798738,0.18
0.6830833395187571,0.5074893939413333,0.03214520634676646,5.372342471668011,4.415074550730463,1.1433211041882951,0.19
0.7153478299698108,0.5309985865933831,0.03402868351035226,5.342876907197002,4.3872295283014475,1.1494451105947723,0.2
0.7472707953745871,0.5542139106732991,0.035928506035982376,5.3137400923010825,4.359656562107042,1.1554388629635655,0.21
0.7788560098775432,0.5771389090340342,0.037844266780132176,5.2849282114389045,4.332352718598811,1.1613039754604357,0.22
0.8101072230863241,0.5997770881558477,0.03977555918454939,5.256437486668827,4.305315099875959,1.16704205214253,0.23
0.8410281604714984,0.622131918045897,0.04172197712636566,5.2282641777098195,4.278540843990128,1.1726546869786105,0.24
0.871622522356427,0.6442068324137997,0.043683115287047186,5.200404581846213,4.252027124238706,1.178143463707579,0.25
0.9018939824634015,0.6660052289405906,0.04565856968671135,5.172855033772001,4.225771148128408,1.1835099556468578,0.26
0.9318461871403086,0.6875304694364515,0.04764793797316908,5.145611905485566,4.199770156796162,1.1887557255782064,0.27
0.9614827551594487,0.7087858799116418,0.04965081950556528,5.118671606224961,4.174021424808208,1.1938823256972304,0.28
0.9908072774520749,0.7297747506789484,0.05166681546518283,5.092030582382299,4.148522259890373,1.19889129755368,0.29
1.019823316561823,0.7505003365244857,0.05369552907236532,5.065685317376596,4.123270002439878,1.2037841719587754,0.3
1.0485344060467134,0.7709658569010993,0.05573656582532063,5.039632331507847,4.098262024982635,1.2085624688866832,0.31
1.0769440500361438,0.7911744961057604,0.05778953368524488,5.013868181812934,4.073495731721693,1.2132276973936773,0.32
1.1050557229143123,0.8111294034474973,0.05985404321819816,4.988389461921256,4.048968558156326,1.2177813555512296,0.33
1.1328728690138503,0.830833693427705,0.06192970773616183,4.96319280189942,4.024677970690163,1.2222249303796526,0.34
1.1603989022843049,0.8502904459381297,0.06401614345005444,4.938274868082053,4.0006214662046995,1.2265598977786378,0.35000000000000003
1.1876372059779627,0.8695027064672107,0.0661129696190031,4.913632362893276,3.976796571629355,1.23078772245991,0.36
1.2145911323875318,0.888473486307825,0.06821980868313096,4.889262024662667,3.9532008435331094,1.2349098578860034,0.37
1.2412640026277213,0.9072057627679211,0.07033628638268284,4.865160627435451,3.9298318677324846,1.2389277462141655,0.38
1.267659106438958,0.9257024793878396,0.07246203187135622,4.841324980775316,3.906687258901067,1.2428428182429376,0.39
