data_set_objective_value,data_set_ACALD,data_set_ACALDt,data_set_ACKr,data_set_ACONTa,data_set_ACONTb,data_set_ACt2r,data_set_ADK1,data_set_AKGDH,data_set_AKGt2r,data_set_ALCD2x,data_set_ATPM,data_set_ATPS4r,data_set_Biomass_Ecoli_core,data_set_CO2t,data_set_CS,data_set_CYTBD,data_set_D_LACt2,data_set_ENO,data_set_ETOHt2r,data_set_EX_ac_e,data_set_EX_acald_e,data_set_EX_akg_e,data_set_EX_co2_e,data_set_EX_etoh_e,data_set_EX_for_e,data_set_EX_fru_e,data_set_EX_fum_e,data_set_EX_glc__D_e,data_set_EX_gln__L_e,data_set_EX_glu__L_e,data_set_EX_h_e,data_set_EX_h2o_e,data_set_EX_lac__D_e,data_set_EX_mal__L_e,data_set_EX_nh4_e,data_set_EX_o2_e,data_set_EX_pi_e,data_set_EX_pyr_e,data_set_EX_succ_e,data_set_FBA,data_set_FBP,data_set_FORt2,data_set_FORti,data_set_FRD7,data_set_FRUpts2,data_set_FUM,data_set_FUMt2_2,data_set_G6PDH2r,data_set_GAPD,data_set_GLCpts,data_set_GLNS,data_set_GLNabc,data_set_GLUDy,data_set_GLUN,data_set_GLUSy,data_set_GLUt2r,data_set_GND,data_set_H2Ot,data_set_ICDHyr,data_set_ICL,data_set_LDH_D,data_set_MALS,data_set_MALt2_2,data_set_MDH,data_set_ME1,data_set_ME2,data_set_NADH16,data_set_NADTRHD,data_set_NH4t,data_set_O2t,data_set_PDH,data_set_PFK,data_set_PFL,data_set_PGI,data_set_PGK,data_set_PGL,data_set_PGM,data_set_PIt2r,data_set_PPC,data_set_PPCK,data_set_PPS,data_set_PTAr,data_set_PYK,data_set_PYRt2,data_set_RPE,data_set_RPI,data_set_SUCCt2_2,data_set_SUCCt3,data_set_SUCDi,data_set_SUCOAS,data_set_TALA,data_set_THD2,data_set_TKT1,data_set_TKT2,data_set_TPI
0.8739215069684305,0.0,0.0,0.0,6.007249575350327,6.007249575350327,0.0,0.0,5.064375661482088,0.0,0.0,8.39,45.514009774517476,0.8739215069684305,-22.809833310204954,6.007249575350327,43.5989853119975,0.0,14.716139568742829,0.0,0.0,0.0,0.0,22.809833310204954,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,17.530865429786573,29.17582713556579,0.0,0.0,-4.765319193197457,-21.79949265599875,-3.2148950476847737,0.0,0.0,7.477381962160284,0.0,0.0,0.0,0.0,0.0,5.064375661482088,0.0,4.95998494457466,16.0235261431676,10.0,0.22346172933182767,0.0,-4.54185746386563,0.0,0.0,0.0,4.95998494457466,-29.17582713556579,6.007249575350327,0.0,0.0,0.0,0.0,5.064375661482088,0.0,0.0,38.534609650515414,0.0,4.765319193197457,21.79949265599875,9.282532599166611,7.477381962160284,0.0,4.860861146496812,-16.0235261431676,4.95998494457466,-14.716139568742829,3.2148950476847737,2.504309470368735,0.0,0.0,0.0,1.7581774441067815,0.0,2.6784818505075316,-2.2815030940671277,0.0,0.0,5.064375661482088,-5.064375661482088,1.4969837572615676,0.0,1.4969837572615676,1.1814980932459642,7.477381962160284
