A,NANOG,NANOG_Gene,OCT4,OCT4_Gene,OCT4_SOX2,Protein,SOX2,SOX2_Gene,degradation,p53,targetGene,Time
10.0,0.008810000434056251,0.0,1.2970030660130392,0.0,0.05311052473392217,0.0009382905609462783,1.2970030660130392,0.0,0.0,0.0,0.01,0.14
10.0,0.008728987343938194,0.0,1.3816275861261742,0.0,0.05139545975771418,0.0009865680617541274,1.3816275861261742,0.0,0.0,0.0,0.01,0.15
10.0,0.00864860136301188,0.0,1.465294321761662,0.0,0.04987744793157197,0.0010333728552463137,1.465294321761662,0.0,0.0,0.0,0.01,0.16
10.0,0.008568857685701899,0.0,1.5480071813968934,0.0,0.048552393902685044,0.0010788825659716777,1.5480071813968934,0.0,0.0,0.0,0.01,0.17
10.0,0.00848977072839508,0.0,1.629770306236767,0.0,0.04741614237445758,0.0011232703081398801,1.6297703062367672,0.0,0.0,0.0,0.01,0.18
10.0,0.008411354367013355,0.0,1.710587990788378,0.0,0.04646454585606817,0.001166705971915382,1.710587990788378,0.0,0.0,0.0,0.01,0.19
10.0,0.008333621835578597,0.0,1.7904647114357601,0.0,0.04569343956507903,0.001209355602802937,1.7904647114357601,0.0,0.0,0.0,0.01,0.2
10.0,0.00825658567951649,0.0,1.8694051406789254,0.0,0.04509862544265645,0.00125138111812393,1.8694051406789254,0.0,0.0,0.0,0.01,0.21
10.0,0.008180257878089632,0.0,1.9474140951645966,0.0,0.04467592591723582,0.0012929408589549243,1.9474140951645966,0.0,0.0,0.0,0.01,0.22
10.0,0.008104649784078011,0.0,2.024496562720263,0.0,0.04442114832767268,0.0013341893116185937,2.024496562720263,0.0,0.0,0.0,0.01,0.23
10.0,0.008029772140399754,0.0,2.1006576869697757,0.0,0.04433010411439877,0.001375277090125487,2.1006576869697757,0.0,0.0,0.0,0.01,0.24
10.0,0.007955635086426095,0.0,2.175902759708824,0.0,0.04439861680728999,0.0014163509043276464,2.175902759708824,0.0,0.0,0.0,0.01,0.25
10.0,0.007882248212688842,0.0,2.2502372119449654,0.0,0.04462251725564578,0.001457553943365678,2.250237211944965,0.0,0.0,0.0,0.01,0.26
10.0,0.00780962049854879,0.0,2.3236666155127774,0.0,0.04499765587044171,0.0014990253239990238,2.3236666155127774,0.0,0.0,0.0,0.01,0.27
10.0,0.007737760373544427,0.0,2.3961966716528345,0.0,0.04551990063673091,0.0015409005146621818,2.3961966716528345,0.0,0.0,0.0,0.01,0.28
10.0,0.007666675719884454,0.0,2.4678332060295736,0.0,0.04618514141947202,0.0015833112966827886,2.4678332060295736,0.0,0.0,0.0,0.01,0.29
10.0,0.007596373864088144,0.0,2.5385821625933094,0.0,0.04698929936697314,0.0016263856079053178,2.5385821625933094,0.0,0.0,0.0,0.01,0.3
10.0,0.007526861600619495,0.0,2.6084496040780456,0.0,0.04792831565915121,0.0016702477678922321,2.6084496040780456,0.0,0.0,0.0,0.01,0.31
10.0,0.007458145198921318,0.0,2.677441697273473,0.0,0.04899817112927593,0.0017150183598090563,2.677441697273473,0.0,0.0,0.0,0.01,0.32
10.0,0.007390230412707033,0.0,2.7455647134594496,0.0,0.05019487939672127,0.0017608143202740532,2.7455647134594496,0.0,0.0,0.0,0.01,0.33
10.0,0.00732312248991575,0.0,2.812825025981808,0.0,0.05151448484566962,0.0018077489998713624,2.812825025981808,0.0,0.0,0.0,0.01,0.34
10.0,0.007256826182134224,0.0,2.8792290968934187,0.0,0.05295307872055663,0.0018559320852504033,2.8792290968934187,0.0,0.0,0.0,0.01,0.35000000000000003
10.0,0.007191345761430233,0.0,2.9447834791119565,0.0,0.05450678811094269,0.0019054697816280734,2.9447834791119565,0.0,0.0,0.0,0.01,0.36
10.0,0.0071266850250574785,0.0,3.0094948081663313,0.0,0.05617178459185926,0.001956464751896752,3.0094948081663313,0.0,0.0,0.0,0.01,0.37
10.0,0.007062847305616117,0.0,3.073369796812502,0.0,0.05794428704818827,0.0020090161434877553,3.073369796812502,0.0,0.0,0.0,0.01,0.38
10.0,0.006999835494049956,0.0,3.136415232756415,0.0,0.059820557020941814,0.0020632197794717357,3.136415232756415,0.0,0.0,0.0,0.01,0.39
10.0,0.006937652034195994,0.0,3.1986379701822196,0.0,0.061796909301049155,0.002119167992066678,3.1986379701822196,0.0,0.0,0.0,0.01,0.4
10.0,0.006876298945151354,0.0,3.2600449282580923,0.0,0.06386970659186576,0.0021769498212390347,3.2600449282580923,0.0,0.0,0.0,0.01,0.41000000000000003
10.0,0.006815777830350601,0.0,3.3206430859274114,0.0,0.06603536226226996,0.0022366510330209264,3.3206430859274114,0.0,0.0,0.0,0.01,0.42
10.0,0.006756089885963333,0.0,3.380439474447297,0.0,0.06829034629404458,0.002298354098611014,3.380439474447297,0.0,0.0,0.0,0.01,0.43
10.0,0.006697235912661082,0.0,3.439441179813949,0.0,0.0706311770968775,0.002362138346738911,3.439441179813949,0.0,0.0,0.0,0.01,0.44
10.0,0.006639216328485293,0.0,3.497655330409411,0.0,0.07305443304412097,0.0024280799175178205,3.497655330409411,0.0,0.0,0.0,0.01,0.45
10.0,0.006582031177872563,0.0,3.5550890978225884,0.0,0.07555674716552012,0.002496251864979885,3.5550890978225884,0.0,0.0,0.0,0.01,0.46
10.0,0.006525680141632558,0.0,3.611749694149317,0.0,0.07813480646001739,0.00256672421903715,3.6117496941493163,0.0,0.0,0.0,0.01,0.47000000000000003
10.0,0.006470162550727155,0.0,3.667644362014216,0.0,0.0807853596828266,0.0026395639823005735,3.667644362014216,0.0,0.0,0.0,0.01,0.48
10.0,0.006415477393888616,0.0,3.722780377362873,0.0,0.08350521039936233,0.002714835246856124,3.722780377362873,0.0,0.0,0.0,0.01,0.49
10.0,0.006361623330097461,0.0,3.7771650415904703,0.0,0.08629122207639303,0.0027925992075044457,3.7771650415904703,0.0,0.0,0.0,0.01,0.5
10.0,0.006308598698762433,0.0,3.8308056783987356,0.0,0.08914031806829176,0.0028729142200624035,3.8308056783987356,0.0,0.0,0.0,0.01,0.51
10.0,0.006256401526219649,0.0,3.8837096365547543,0.0,0.09204947580348193,0.0029558359093545144,3.8837096365547543,0.0,0.0,0.0,0.01,0.52
10.0,0.00620502954493537,0.0,3.9358842733166473,0.0,0.09501573963439088,0.003041417119923536,3.9358842733166473,0.0,0.0,0.0,0.01,0.53
10.0,0.00615448019894554,0.0,3.987336958300222,0.0,0.09803621412653934,0.0031297080302156153,3.987336958300222,0.0,0.0,0.0,0.01,0.54
10.0,0.006104750652062796,0.0,4.03807507199347,0.0,0.10110806267785785,0.0032207562157170445,4.038075071993471,0.0,0.0,0.0,0.01,0.55
10.0,0.006055837786199338,0.0,4.088106016042621,0.0,0.10422849539439526,0.003314606787091279,4.088106016042622,0.0,0.0,0.0,0.01,0.56
10.0,0.00600773824588774,0.0,4.137437170420884,0.0,0.10739480503277726,0.0034113022055685944,4.137437170420885,0.0,0.0,0.0,0.01,0.5700000000000001
10.0,0.005960448422709979,0.0,4.186075919689313,0.0,0.1106043404200361,0.0035108825181480526,4.186075919689314,0.0,0.0,0.0,0.01,0.58
10.0,0.0059139644633060436,0.0,4.23402965060561,0.0,0.11385450621225487,0.00361338540378538,4.234029650605612,0.0,0.0,0.0,0.01,0.59
10.0,0.005868282261382645,0.0,4.281305766623914,0.0,0.11714274776987295,0.003718846307635725,4.281305766623915,0.0,0.0,0.0,0.01,0.6
10.0,0.005823397527745593,0.0,4.3279116254218915,0.0,0.12046660228875126,0.0038272982309411336,4.327911625421892,0.0,0.0,0.0,0.01,0.61
10.0,0.005779305751658669,0.0,4.37385458363751,0.0,0.12382365764840376,0.003938772000545489,4.3738545836375105,0.0,0.0,0.0,0.01,0.62
10.0,0.005736002210574572,0.0,4.419141991162782,0.0,0.12721155577038598,0.004053296287606173,4.419141991162783,0.0,0.0,0.0,0.01,0.63
10.0,0.005693481964752922,0.0,4.463781199895738,0.0,0.13062798371215187,0.0041708976868230635,4.463781199895739,0.0,0.0,0.0,0.01,0.64
10.0,0.005651739930108947,0.0,4.507779511326208,0.0,0.13407071099886586,0.004291600669838704,4.507779511326209,0.0,0.0,0.0,0.01,0.65
10.0,0.005610770833789762,0.0,4.551144215813329,0.0,0.13753755764179337,0.0044154277272633055,4.55114421581333,0.0,0.0,0.0,0.01,0.66
10.0,0.005570569222610677,0.0,4.593882587461806,0.0,0.14102639728988153,0.004542399378734869,4.593882587461807,0.0,0.0,0.0,0.01,0.67
10.0,0.005531129463709736,0.0,4.636001886415454,0.0,0.1445351540936522,0.004672534215867127,4.636001886415455,0.0,0.0,0.0,0.01,0.68
10.0,0.0054924458091609564,0.0,4.677509323764269,0.0,0.14806182138610585,0.004805849035208467,4.67750932376427,0.0,0.0,0.0,0.01,0.6900000000000001
10.0,0.005454512354788493,0.0,4.718412088295373,0.0,0.15160444427440442,0.004942358822306655,4.7184120882953735,0.0,0.0,0.0,0.01,0.7000000000000001
10.0,0.005417323045655721,0.0,4.758717344011803,0.0,0.15516112074418043,0.0050820767715604835,4.758717344011804,0.0,0.0,0.0,0.01,0.71
10.0,0.005380871683154051,0.0,4.7984322284688945,0.0,0.15873000097894874,0.005225014335214543,4.7984322284688945,0.0,0.0,0.0,0.01,0.72
10.0,0.0053451519787927095,0.0,4.83756382913707,0.0,0.16230929552890141,0.005371181419780772,4.83756382913707,0.0,0.0,0.0,0.01,0.73
10.0,0.00531015751864475,0.0,4.876119201802364,0.0,0.16589726654991868,0.0055205863004173334,4.876119201802364,0.0,0.0,0.0,0.01,0.74
10.0,0.00527588176433104,0.0,4.914105371616606,0.0,0.16949222632714017,0.005673235647286186,4.914105371616606,0.0,0.0,0.0,0.01,0.75
10.0,0.005242318066509419,0.0,4.951529328465364,0.0,0.17309253770924032,0.005829134595665692,4.951529328465364,0.0,0.0,0.0,0.01,0.76
10.0,0.005209459710269304,0.0,4.988398007582639,0.0,0.17669661999949224,0.005988286922274389,4.988398007582639,0.0,0.0,0.0,0.01,0.77
10.0,0.005177299882867542,0.0,5.024718306075367,0.0,0.18030294156485846,0.006150694963073866,5.024718306075367,0.0,0.0,0.0,0.01,0.78
10.0,0.005145831669911493,0.0,5.060497086424875,0.0,0.18391001722791844,0.006316359626827646,5.060497086424875,0.0,0.0,0.0,0.01,0.79
10.0,0.005115048076136992,0.0,5.095741168408985,0.0,0.18751640999522598,0.006485280488869402,5.095741168408985,0.0,0.0,0.0,0.01,0.8
10.0,0.005084942062966671,0.0,5.130457313169041,0.0,0.19112073571586824,0.0066574559399597,5.130457313169041,0.0,0.0,0.0,0.01,0.81
10.0,0.005055506518474431,0.0,5.164652238918422,0.0,0.19472165593671956,0.006832883113237679,5.164652238918422,0.0,0.0,0.0,0.01,0.8200000000000001
10.0,0.005026734249280664,0.0,5.1983326254977085,0.0,0.19831787573305976,0.007011557869279388,5.1983326254977085,0.0,0.0,0.0,0.01,0.8300000000000001
10.0,0.004998618009170656,0.0,5.231505103362246,0.0,0.20190814585605416,0.007193474927121935,5.231505103362246,0.0,0.0,0.0,0.01,0.84
10.0,0.004971150527151545,0.0,5.264176242813528,0.0,0.20549126480675586,0.007378627993146673,5.264176242813528,0.0,0.0,0.0,0.01,0.85
10.0,0.004944324480952205,0.0,5.296352566920944,0.0,0.2090660737702171,0.007567009681919937,5.296352566920944,0.0,0.0,0.0,0.01,0.86
10.0,0.00491813248537147,0.0,5.328040556568895,0.0,0.2126314553549053,0.00775861147156156,5.328040556568895,0.0,0.0,0.0,0.01,0.87
10.0,0.004892567128065167,0.0,5.359246637821083,0.0,0.21618633473465432,0.007953423885166561,5.359246637821083,0.0,0.0,0.0,0.01,0.88
10.0,0.004867620986684662,0.0,5.389977176442422,0.0,0.21972967957684297,0.0081514365865593,5.389977176442422,0.0,0.0,0.0,0.01,0.89
10.0,0.004843286607684549,0.0,5.420238487133011,0.0,0.22326049747573878,0.008352638299963383,5.420238487133011,0.0,0.0,0.0,0.01,0.9
10.0,0.004819556466807356,0.0,5.450036847820162,0.0,0.22677783490068165,0.00855701661385297,5.450036847820162,0.0,0.0,0.0,0.01,0.91
10.0,0.004796423055378146,0.0,5.479378470575788,0.0,0.23028077759602392,0.008764558441494642,5.479378470575788,0.0,0.0,0.0,0.01,0.92
10.0,0.004773878879073848,0.0,5.508269502940243,0.0,0.23376844965442967,0.00897525002833458,5.508269502940243,0.0,0.0,0.0,0.01,0.93
10.0,0.00475191642660653,0.0,5.536716039698131,0.0,0.23724001213415236,0.009189076803617666,5.536716039698131,0.0,0.0,0.0,0.01,0.9400000000000001
10.0,0.004730528190566922,0.0,5.564724116533529,0.0,0.24069466246691756,0.009406023502061937,5.564724116533529,0.0,0.0,0.0,0.01,0.9500000000000001
10.0,0.004709706673250291,0.0,5.592299708902374,0.0,0.24413163363817977,0.009626074207780338,5.592299708902374,0.0,0.0,0.0,0.01,0.96
10.0,0.004689444197046431,0.0,5.619448798404201,0.0,0.24755019147144972,0.009849211368696684,5.619448798404202,0.0,0.0,0.0,0.01,0.97
10.0,0.004669733269920235,0.0,5.646177247437536,0.0,0.2509496372975724,0.010075417735035785,5.646177247437537,0.0,0.0,0.0,0.01,0.98
10.0,0.004650566436888112,0.0,5.672490851381263,0.0,0.2543293056376349,0.010304675590172103,5.672490851381264,0.0,0.0,0.0,0.01,0.99
10.0,0.0046319362235685835,0.0,5.698395358975555,0.0,0.2576885627790888,0.010536966466501384,5.698395358975556,0.0,0.0,0.0,0.01,1.0
10.0,0.00461383518348932,0.0,5.723896456867559,0.0,0.2610268063584171,0.010772271407874597,5.72389645686756,0.0,0.0,0.0,0.01,1.01
10.0,0.00459625590332253,0.0,5.748999768687726,0.0,0.26434346453566243,0.011010571010409182,5.748999768687727,0.0,0.0,0.0,0.01,1.02
10.0,0.004579190675186443,0.0,5.773710966409617,0.0,0.2676379956306896,0.01125184367238535,5.773710966409617,0.0,0.0,0.0,0.01,1.03
10.0,0.004562632170047174,0.0,5.798035544084038,0.0,0.27090988637105795,0.011496069229252377,5.798035544084038,0.0,0.0,0.0,0.01,1.04
10.0,0.004546573057376839,0.0,5.821978946953066,0.0,0.2741586516012931,0.011743226920346125,5.821978946953066,0.0,0.0,0.0,0.01,1.05
10.0,0.0045310059960254005,0.0,5.8455465753705464,0.0,0.2773838334773355,0.011993295352436088,5.8455465753705464,0.0,0.0,0.0,0.01,1.06
10.0,0.004515923686336987,0.0,5.868743768067615,0.0,0.2805850005760512,0.012246252792718192,5.868743768067615,0.0,0.0,0.0,0.01,1.07
10.0,0.004501318874202088,0.0,5.8915758016280595,0.0,0.28376174707140145,0.012502077203261427,5.8915758016280595,0.0,0.0,0.0,0.01,1.08
10.0,0.004487184025367837,0.0,5.914047994977019,0.0,0.2869137006089016,0.012760744401343355,5.914047994977018,0.0,0.0,0.0,0.01,1.09
10.0,0.004473512033235226,0.0,5.936165484733771,0.0,0.2900405029176407,0.013022232093680718,5.93616548473377,0.0,0.0,0.0,0.01,1.1
10.0,0.004460295744593861,0.0,5.957933377017468,0.0,0.2931418216040271,0.013286517192325525,5.957933377017467,0.0,0.0,0.0,0.01,1.11
10.0,0.004447528025848857,0.0,5.979356727121641,0.0,0.29621734768784547,0.013553576202485996,5.9793567271216395,0.0,0.0,0.0,0.01,1.12
10.0,0.004435201793000703,0.0,6.000440530732354,0.0,0.29926679409447854,0.01382338540433493,6.0004405307323525,0.0,0.0,0.0,0.01,1.1300000000000001
10.0,0.004423310014599506,0.0,6.021189723753233,0.0,0.30228989486003854,0.014095920881216107,6.02118972375323,0.0,0.0,0.0,0.01,1.1400000000000001
10.0,0.004411845486389337,0.0,6.041609245946373,0.0,0.30528642230799113,0.014371157089667077,6.04160924594637,0.0,0.0,0.0,0.01,1.1500000000000001
10.0,0.00440080134623425,0.0,6.06170389765395,0.0,0.3082561459542549,0.014649070157518115,6.061703897653947,0.0,0.0,0.0,0.01,1.16
10.0,0.004390170688756982,0.0,6.0814784481629935,0.0,0.31119886227872423,0.014929635431981196,6.08147844816299,0.0,0.0,0.0,0.01,1.17
10.0,0.004379946657028441,0.0,6.100937610727648,0.0,0.3141143869455761,0.015212828074596037,6.100937610727644,0.0,0.0,0.0,0.01,1.18
10.0,0.004370122451151599,0.0,6.120086040820637,0.0,0.3170025535652627,0.015498623125392281,6.120086040820632,0.0,0.0,0.0,0.01,1.19
10.0,0.0043606913273225665,0.0,6.138928336879076,0.0,0.3198632134255266,0.01578699550329464,6.138928336879069,0.0,0.0,0.0,0.01,1.2
10.0,0.004351646454930335,0.0,6.157469073301932,0.0,0.322696256133181,0.016077918969564904,6.157469073301925,0.0,0.0,0.0,0.01,1.21
10.0,0.004342981263461373,0.0,6.175712722170581,0.0,0.3255015581081131,0.016371368669046288,6.175712722170572,0.0,0.0,0.0,0.01,1.22
10.0,0.00433468916735548,0.0,6.193663716290251,0.0,0.3282790227044598,0.01666731912762384,6.193663716290242,0.0,0.0,0.0,0.01,1.23
10.0,0.0043267636431474,0.0,6.2113264321970245,0.0,0.3310285684404371,0.016965744822972424,6.211326432197014,0.0,0.0,0.0,0.01,1.24
10.0,0.004319198231278339,0.0,6.228705190278766,0.0,0.33375012832421547,0.017266620205052725,6.228705190278754,0.0,0.0,0.0,0.01,1.25
10.0,0.004311986527393647,0.0,6.245804257210471,0.0,0.3364436507911523,0.017569919639323344,6.24580425721046,0.0,0.0,0.0,0.01,1.26
10.0,0.004305122066851319,0.0,6.262627871896944,0.0,0.33910911700757096,0.017875616564980976,6.262627871896931,0.0,0.0,0.0,0.01,1.27
10.0,0.004298598632582879,0.0,6.279180178223556,0.0,0.341746493291404,0.01818368576512414,6.279180178223541,0.0,0.0,0.0,0.01,1.28
10.0,0.0042924100030597,0.0,6.295465281055749,0.0,0.34435576934247547,0.018494101521316832,6.295465281055733,0.0,0.0,0.0,0.01,1.29
10.0,0.004286550023632331,0.0,6.311487231054931,0.0,0.3469369469125207,0.01880683814516043,6.311487231054914,0.0,0.0,0.0,0.01,1.3
10.0,0.004281012607906239,0.0,6.327250024895345,0.0,0.3494900391978522,0.019121869995586283,6.327250024895327,0.0,0.0,0.0,0.01,1.31
10.0,0.004275791719928598,0.0,6.3427576097836615,0.0,0.3520150729946594,0.019439171357739465,6.342757609783641,0.0,0.0,0.0,0.01,1.32
10.0,0.0042708812783736096,0.0,6.358013905468774,0.0,0.3545121020841951,0.019758715759241697,6.358013905468753,0.0,0.0,0.0,0.01,1.33
10.0,0.0042662754478650046,0.0,6.373022739444162,0.0,0.35698116488175724,0.0200804780788556,6.373022739444139,0.0,0.0,0.0,0.01,1.34
10.0,0.0042619683908530675,0.0,6.3877879031096345,0.0,0.35942231974972494,0.020404432764155475,6.387787903109611,0.0,0.0,0.0,0.01,1.35
10.0,0.004257954338497331,0.0,6.402313136402728,0.0,0.36183563438329486,0.020730554350170172,6.402313136402704,0.0,0.0,0.0,0.01,1.36
10.0,0.004254227591584368,0.0,6.416602128118255,0.0,0.36422118526907793,0.02105881747337254,6.41660212811823,0.0,0.0,0.0,0.01,1.37
10.0,0.004250782497794986,0.0,6.430658520971139,0.0,0.3665790611589213,0.02138919670606448,6.430658520971113,0.0,0.0,0.0,0.01,1.3800000000000001
10.0,0.004247613393013635,0.0,6.4444859238708005,0.0,0.36890937264838497,0.021721666117695722,6.444485923870773,0.0,0.0,0.0,0.01,1.3900000000000001
10.0,0.004244714821294505,0.0,6.458087868309217,0.0,0.37121221444689884,0.02205620095232311,6.458087868309189,0.0,0.0,0.0,0.01,1.4000000000000001
10.0,0.00424208133836712,0.0,6.471467848272723,0.0,0.3734876983515746,0.02239277614343657,6.471467848272694,0.0,0.0,0.0,0.01,1.41
10.0,0.004239707568664792,0.0,6.4846293093082235,0.0,0.3757359431797386,0.022731366754057302,6.484629309308194,0.0,0.0,0.0,0.01,1.42
10.0,0.004237588205851303,0.0,6.497575648921191,0.0,0.3779570742939265,0.02307194798775715,6.497575648921161,0.0,0.0,0.0,0.01,1.43
10.0,0.004235717991034542,0.0,6.510310220196882,0.0,0.38015122834128673,0.02341449500922692,6.510310220196851,0.0,0.0,0.0,0.01,1.44
10.0,0.004234091688242909,0.0,6.522836335816961,0.0,0.38231855863265674,0.023758982741481225,6.52283633581693,0.0,0.0,0.0,0.01,1.45
10.0,0.00423270421991497,0.0,6.535157248961479,0.0,0.38445920312762566,0.024105387028842632,6.535157248961446,0.0,0.0,0.0,0.01,1.46
10.0,0.00423155053826007,0.0,6.547276172365494,0.0,0.3865733141447658,0.0244536835454752,6.547276172365461,0.0,0.0,0.0,0.01,1.47
10.0,0.004230625663394961,0.0,6.559196273284146,0.0,0.38866104909743754,0.024803848127420335,6.559196273284111,0.0,0.0,0.0,0.01,1.48
10.0,0.004229924683591074,0.0,6.570920673931006,0.0,0.3907225700840818,0.02515585678123122,6.570920673930971,0.0,0.0,0.0,0.01,1.49
10.0,0.0042294427351982425,0.0,6.582452453602659,0.0,0.3927580495658476,0.025509685499416162,6.582452453602624,0.0,0.0,0.0,0.01,1.5
10.0,0.004229174998043147,0.0,6.593794649519357,0.0,0.3947676714092115,0.02586531022298116,6.593794649519321,0.0,0.0,0.0,0.01,1.51
10.0,0.004229116777284979,0.0,6.604950250492446,0.0,0.3967516060328138,0.026222707625815817,6.604950250492409,0.0,0.0,0.0,0.01,1.52
10.0,0.004229263418918916,0.0,6.615922204393799,0.0,0.3987100353803271,0.02658185431777189,6.615922204393761,0.0,0.0,0.0,0.01,1.53
10.0,0.00422961033544204,0.0,6.626713416485222,0.0,0.4006431448973177,0.02694272709492196,6.626713416485183,0.0,0.0,0.0,0.01,1.54
10.0,0.004230153005897527,0.0,6.637326749873664,0.0,0.4025511231823688,0.027305302946263297,6.637326749873624,0.0,0.0,0.0,0.01,1.55
10.0,0.004230886955032663,0.0,6.647765027209232,0.0,0.4044341682404605,0.027669558856415793,6.647765027209191,0.0,0.0,0.0,0.01,1.56
10.0,0.00423180776110007,0.0,6.6580310306788215,0.0,0.4062924846820375,0.02803547188809299,6.65803103067878,0.0,0.0,0.0,0.01,1.57
10.0,0.004232911110459467,0.0,6.668127499214949,0.0,0.4081262661280989,0.02840301972169858,6.668127499214906,0.0,0.0,0.0,0.01,1.58
10.0,0.004234192733879482,0.0,6.678057132743867,0.0,0.40993571501072734,0.028772180039425128,6.678057132743825,0.0,0.0,0.0,0.01,1.59
10.0,0.004235648426431574,0.0,6.687822591459645,0.0,0.4117210359495683,0.029142930725840895,6.687822591459602,0.0,0.0,0.0,0.01,1.6
10.0,0.004237274047361786,0.0,6.697426496289631,0.0,0.41348243545745783,0.029515249872909585,6.697426496289587,0.0,0.0,0.0,0.01,1.61
10.0,0.0042390654984653465,0.0,6.7068714302924874,0.0,0.4152201285788077,0.02988911557172297,6.706871430292442,0.0,0.0,0.0,0.01,1.62
10.0,0.00424101874154045,0.0,6.7161599383609385,0.0,0.4169343329250896,0.0302645060919633,6.716159938360892,0.0,0.0,0.0,0.01,1.6300000000000001
10.0,0.004243129832322326,0.0,6.725294526209583,0.0,0.4186252573954797,0.03064140022487728,6.725294526209536,0.0,0.0,0.0,0.01,1.6400000000000001
10.0,0.004245394872350963,0.0,6.734277662922822,0.0,0.4202931173636228,0.031019776812016855,6.734277662922775,0.0,0.0,0.0,0.01,1.6500000000000001
10.0,0.004247810024542406,0.0,6.743111780739268,0.0,0.42193812932021024,0.03139961490602429,6.74311178073922,0.0,0.0,0.0,0.01,1.6600000000000001
10.0,0.004250371512910245,0.0,6.751799275523727,0.0,0.4235605106270665,0.031780893774161025,6.7517992755236795,0.0,0.0,0.0,0.01,1.67
10.0,0.004253075603178171,0.0,6.76034250691087,0.0,0.4251604864420615,0.032163592694929896,6.760342506910822,0.0,0.0,0.0,0.01,1.68
10.0,0.004255918624648881,0.0,6.768743799157747,0.0,0.4267382811621499,0.03254769120141061,6.768743799157698,0.0,0.0,0.0,0.01,1.69
10.0,0.004258896985192531,0.0,6.77700544187808,0.0,0.428294112448372,0.03293316925009549,6.777005441878032,0.0,0.0,0.0,0.01,1.7
10.0,0.004262007140263076,0.0,6.785129689986696,0.0,0.42982820250236453,0.03332000689195079,6.785129689986647,0.0,0.0,0.0,0.01,1.71
10.0,0.004265245603358066,0.0,6.793118764356006,0.0,0.4313407737907894,0.03370818439221718,6.793118764355957,0.0,0.0,0.0,0.01,1.72
10.0,0.004268608945624931,0.0,6.800974852286019,0.0,0.4328320488426482,0.03409768223269132,6.800974852285969,0.0,0.0,0.0,0.01,1.73
10.0,0.004272093780946448,0.0,6.80870010576323,0.0,0.434302257291558,0.03448848092688196,6.80870010576318,0.0,0.0,0.0,0.01,1.74
10.0,0.004275696786286889,0.0,6.81629664508873,0.0,0.43575162532521566,0.03488056128955963,6.816296645088681,0.0,0.0,0.0,0.01,1.75
10.0,0.004279414703890422,0.0,6.82376655974292,0.0,0.4371803741894163,0.035273904472441914,6.82376655974287,0.0,0.0,0.0,0.01,1.76
10.0,0.004283244324739135,0.0,6.8311119063965835,0.0,0.4385887280423168,0.03566849175837725,6.831111906396533,0.0,0.0,0.0,0.01,1.77
10.0,0.0042871824943869225,0.0,6.838334710329191,0.0,0.43997691064458344,0.03606430464387957,6.83833471032914,0.0,0.0,0.0,0.01,1.78
10.0,0.004291226112489192,0.0,6.845436965887238,0.0,0.4413451451949166,0.03646132484042298,6.845436965887187,0.0,0.0,0.0,0.01,1.79
10.0,0.004295372121901865,0.0,6.852420633195655,0.0,0.44269366124954107,0.03685953410966845,6.852420633195605,0.0,0.0,0.0,0.01,1.8
