Time,_2PGA_c,ATP_c,DHAP_c,ATP_g,DHAP_g,ADP_g,Glc6P_g,ADP_c,_3PGA_c,Fru6P_g,Pi_g,O2_c,NADP_c,NADP_g,_6PG_g,CO2_c,Rul5P_c,_6PG_c,Rul5P_g,Glc6P_c,Rib5P_c,_13BPGA_g,Glc_c,Rib5P_g,Glc_g,Glc_e,NADPH_g,NADPH_c,Pyr_c,Pyr_e,NAD_g,Fru16BP_g,GA3P_g,Gly_e,TSH2_c,CO2_g,Gly3P_c,Gly3P_g,_6PGL_c,TS2_c,_6PGL_g,PEP_c,AMP_g,_3PGA_g,AMP_c,NADH_g,cytosol,glycosome,default,TPI_g,PYK_c,PFK_g,G6PDH_g,PGAM_c,PyrT_c,G6PDH_c,ENO_c,HXK_g,_3PGAT_g,NADPHu_c,HXK_c,NADPHu_g,AK_c,G6PP_c,_6PGDH_g,PGI_g,AK_g,TOX_c,GDA_g,ATPT_g,PGL_c,_6PGDH_c,PPI_c,PPI_g,GlcT_g,GlcT_c,PGL_g,TR_c,PGK_g,G3PDH_g,ATPu_c,GK_g,ALD_g,GAPDH_g,GPO_c
1.4000000000000001,0.5617978362138916,2.77810046544657,3.5714035878533394,4.193879884887264,2.6832973851393485,1.536075671691866,0.3411817040293279,0.9619585761243971,11.671095088276997,0.12001612717570677,0.0,1.0,1.903013804277568,3.5061526560012743,0.0003321605139851872,0.0,0.0032115186688797936,0.00015692639883488013,0.01149313023558885,1.064176640591233,0.01,0.01497703306879275,0.008939941863334881,0.01,0.008578903859385348,5.0,0.4938473439987292,2.0969861957224465,3.4089327827046616,0.0,3.928929447198215,13.469351625365583,0.10645103436239081,0.0,0.37488795450712864,0.0,1.4285964121466652,1.151693669213109,0.00013552474777746835,0.005112045492871758,0.0055165054682184385,1.364120926051024,0.27004444342090994,12.362835452133409,0.15994095842902165,0.07107055280179353,5.4549,0.2451,1.0,83.94720972593716,151.57499802998228,89.76289906950947,0.4939550622443556,152.45172410231174,146.03545467132773,0.0761498271321849,152.0853576958251,90.2592530192646,172.93509096410253,4.193972391444893,6.4639476660432305,0.9876946879974584,-0.1571860095822899,4.465079215611709,0.49395245741654026,89.76350830702822,0.039705910005295664,0.7497759090142573,167.88833112184375,0.0198540163039195,0.07548882447166441,0.07565097889968242,0.07297723394279025,0.4939486513793885,90.25950098738349,92.2639078542393,0.4939526666110207,0.7459695982191599,173.85607507360868,173.855901957823,144.3981338905032,5.977512563199083,89.90847065139137,173.85590090498508,168.03812649943274
1.41,0.5624661748175788,2.779076173440401,3.571677365147011,4.188631299598767,2.683039993051123,1.539706195767917,0.3412544238972644,0.9612689278758839,11.708522649537064,0.12004087974458429,0.0,1.0,1.9117741690698729,3.5061440084443034,0.0003321690121263409,0.0,0.003216783208838219,0.00015664331996394709,0.011493284839395412,1.0676916979526083,0.01,0.014969929116393933,0.008950074761969637,0.01,0.008589000791266132,5.0,0.4938559915557002,2.0882258309301416,3.4190794390187134,0.0,3.928929492600302,13.463420487947587,0.10644203470641099,0.0,0.37488096141123134,0.0,1.4283226348529938,1.1512890315904745,0.00013673916815403427,0.005119038588769024,0.005516602780000408,1.3650516650237396,0.27166250463335573,12.400288311675686,0.15965489868370353,0.0710705073997063,5.4549,0.2451,1.0,83.9389095987669,151.72396158633808,89.77190364905925,0.4939628188821031,152.5918210758694,146.19383853490035,0.07682781490639035,152.22903411415408,90.2682456915622,172.94141553465533,4.176451661860283,6.466439278790082,0.9877119831114004,-0.15490808908907638,4.477462727620346,0.49396023688621726,89.77250778576303,0.03961142266462048,0.7497619228224627,167.87173354978904,0.021505622038027465,0.07616390778804676,0.07631079136519289,0.07324641583495384,0.49395646421344874,90.26849267587659,92.2629856181044,0.4939604442721758,0.7459388941832532,173.85638136386444,173.85620852677786,144.5524812489948,5.994368740316296,89.91707711859831,173.85620735401056,168.0206266993947
1.42,0.5631280024067093,2.780038733307495,3.5719495046535474,4.183412059424124,2.682782700219924,1.5433112331927241,0.34132655070104695,0.9605882988764335,11.745706292564726,0.12006542460696801,0.0,1.0,1.9204999627286297,3.506135432521036,0.0003321774366716405,0.0,0.0032227349049799825,0.00015638713552580628,0.011493438085776032,1.0711874338084333,0.01,0.01496283417579252,0.008960167381144963,0.01,0.008599057682482134,5.0,0.493864567478968,2.0795000372713845,3.4292081085652737,0.0,3.928929543055518,13.457505508809968,0.10643303057824705,0.0,0.37487393760367277,0.0,1.4280504953464574,1.150886332163946,0.00013795892099546184,0.005126062396327589,0.005516699236448502,1.3659727911618806,0.27327670738319154,12.437496941540537,0.1593729678160599,0.07107045694449009,5.4549,0.2451,1.0,83.93065153719742,151.8712749138246,89.78084851917097,0.4939705072366538,152.73040961593844,146.3513468178142,0.07750870678553196,152.37114681282324,90.27717866040574,172.9476622439529,4.159000074542769,6.468913121723466,0.987729134957936,-0.15268120042151168,4.48976519727279,0.4939679479449942,89.78144757499669,0.03951677288546307,0.7497478752073455,167.8552200777458,0.023142143253446285,0.07684188646110501,0.07697467765994816,0.07355073037482326,0.49396420844891265,90.27742466570726,92.2620670625706,0.4939681535318143,0.7459080585562007,173.85667407266618,173.85650159430656,144.70500715859276,6.0111282279957114,89.92562800930651,173.85650029193854,168.00322855059613
1.43,0.5637834191995448,2.7809884214032063,3.572220037981881,4.178221918857194,2.6825255049928085,1.5468910356680186,0.34139808668068095,0.959916504854662,11.782648617065579,0.1200897625849956,0.0,1.0,1.9291912988475082,3.5061269279585274,0.0003321857880048678,0.0,0.0032293193448096006,0.00015615578787608807,0.011493589982385371,1.0746639586494195,0.01,0.01495574897062505,0.008970219916558437,0.01,0.008609074728058611,5.0,0.4938730720414762,2.0708087011525063,3.4393174115457845,0.0,3.9289295990278337,13.451606520837851,0.1064240220461066,0.0,0.3748668829555745,0.0,1.427779962018124,1.1504855343493416,0.00013918402258728611,0.005133117044425858,0.005516794842387959,1.3668844611929478,0.2748870454748272,12.474463943548308,0.15909507374212037,0.07107040097217424,5.4549,0.2451,1.0,83.92243486237984,152.01696657993267,89.78973384596696,0.4939781276946814,152.86751504468674,146.50796468531024,0.07819251383914022,152.51172234164258,90.28605209388535,172.9538316206822,4.1416174023050125,6.471369631563873,0.9877461440829524,-0.15050375877876832,4.501987247338832,0.493975590979582,89.79032784125661,0.03942197761898569,0.749733765911149,167.83878934783706,0.02476381137224289,0.07752277129526851,0.07764254000369646,0.07388739455808951,0.4939718844726493,90.28629712495649,92.26115216965258,0.4939757947766927,0.7458770908147642,173.8569526643814,173.85678057418647,144.85574564760023,6.027791767521825,89.9341234161072,173.85677913105238,167.98593008558478
1.44,0.564432523193903,2.7819255059060586,3.572488995649818,4.173060635062926,2.682268405687456,1.5504458517431217,0.34146903412456325,0.9592533668639309,11.819352177788602,0.12011389451569258,0.0,1.0,1.9378482907514825,3.5061184944749186,0.00033219406651159507,0.0,0.003236486834095535,0.00015594740829459342,0.011493740536871772,1.0781213825958265,0.01,0.014948674184582945,0.008980232563764326,0.01,0.00861905212283883,5.0,0.49388150552508514,2.0621517092485315,3.4494060458728764,0.0,3.928929660958349,13.445723359884852,0.10641500917309048,0.0,0.37485979733758035,0.0,1.4275110043501869,1.1500866027789338,0.00014041448968390709,0.005140202662420032,0.0055168896026407165,1.3677868281986376,0.27649351319399146,12.511191874577198,0.15882112722999933,0.07107033904165877,5.4549,0.2451,1.0,83.91425891486548,152.16106445386436,89.79855980533391,0.4939856806425591,153.00316208562717,146.66367875195107,0.07887924717172906,152.65078661553514,90.29486616975832,172.95992419714912,4.124303418497063,6.473809230638557,0.9877630110501703,-0.14837423478849132,4.5141294957839095,0.49398316637640166,89.79914876078102,0.0393270498802849,0.7497195946751607,167.82244003941014,0.02637085262413208,0.07820657315547652,0.0783142893608571,0.0742538666346322,0.49397949267120816,90.29511023137411,92.26024092137979,0.4939833683932737,0.745845990445706,173.85721658465883,173.8570449105534,145.00472982445478,6.044360094034541,89.94256344305931,173.8570433161724,167.96872940500398
1.45,0.5650754102379638,2.7828502471630783,3.5727564071418967,4.167927967843895,2.682011400596185,1.553975926861132,0.34153939536586714,0.95859871105402,11.855819485707807,0.12013782124981717,0.0,1.0,1.9464710514829815,3.506110131780213,0.00033220227257901164,0.0,0.00324419195388278,0.00015576030202280828,0.011493889756878114,1.0815598153793224,0.01,0.014941610465042018,0.008990205518107006,0.01,0.008628990061420212,5.0,0.49388986821979053,2.0535289485170325,3.4594727830161363,0.0,3.9289297292663474,13.439855864699165,0.10640599201760498,0.0,0.3748526806198776,0.0,1.4272435928581082,1.1496895032397187,0.00014165033945938364,0.005147319380122799,0.005516983522025263,1.36868004173726,0.2780961052950124,12.547683247741178,0.15855104178289037,0.07107027073366036,5.4549,0.2451,1.0,83.90612305337227,152.30359573061776,89.80732658224706,0.4939931664663413,153.13737488160314,146.81847699046602,0.0795689179213543,152.78836493486347,90.30362107476532,172.96594050834256,4.107057897034065,6.476232327533624,0.9877797364395811,-0.14629117295436345,4.526192555752341,0.4939906745215728,89.80791051885919,0.039231999135836304,0.7497053612397552,167.80617087010978,0.027963488218819697,0.07889330295191134,0.07898984821283427,0.0746478234697941,0.4939870334308614,90.30386417169848,92.25933329980263,0.4939908747677146,0.7458147569442162,173.85746531433207,173.85729407653076,145.15199191657666,6.0608339364908215,89.950948204961,173.85729232084765,167.95162467397046
1.46,0.5657121740916151,2.7837628979815867,3.5730223009580695,4.162823679613916,2.681754487988382,1.5574815034003242,0.3416091727794913,0.9579523684910258,11.892053009083106,0.12016154365087016,0.0,1.0,1.9550596937839706,3.5061018395769286,0.00033221040659574296,0.0,0.0032523932047563192,0.00015559292907627652,0.011494037650040988,1.0849793663277763,0.01,0.014934558424051704,0.009000138974663023,0.01,0.008638888738098543,5.0,0.4938981604230751,2.044940306216043,3.4695164644119094,0.0,3.928929804350073,13.434003876855027,0.10639697063353873,0.0,0.37484553267221354,0.0,1.4269776990419352,1.149294202618411,0.00014289158948380725,0.0051544673277868335,0.0055170766053560735,1.3695642479510568,0.2796948169857997,12.583940533450471,0.15828473352737596,0.07107019564993468,5.4549,0.2451,1.0,83.89802665440686,152.44458695198168,89.81603437022824,0.4940005855517374,153.27017701243543,146.972348651156,0.08026153725780205,152.92448200368398,90.31231700411928,172.97188109184117,4.089880612432086,6.478639317613113,0.9877963208461502,-0.14425316757956352,4.538177035560626,0.49399811580087116,89.81661330931568,0.03913683461701112,0.7496910653444271,167.78998059141622,0.029541934491441175,0.07958297164681588,0.07966914667519935,0.07506714236359285,0.4939945071375634,90.31255914111989,92.25842928699772,0.49399831428582364,0.7457833898138934,173.85769834607416,173.8575275732468,145.29756329986387,6.077214017624405,89.95927782683955,173.85752564678117,167.93461411903397
1.47,0.5663429064842087,2.784663703904635,3.5732867046585173,4.157747535365289,2.6814976661149843,1.5609628207197774,0.3416783687792893,0.9573141749808275,11.928055174451732,0.12018506259421625,0.0,1.0,1.9636143300832887,3.506093617560682,0.0003322184689516968,0.0,0.0032610526854964625,0.00015544389053193995,0.011494184223989777,1.0883801443509917,0.01,0.014927518640858558,0.009010033128190964,0.01,0.00864874834681988,5.0,0.4939063824393218,2.036385669916725,3.479535998140454,0.0,3.928929886588025,13.428167240689433,0.10638794507067728,0.0,0.37483835336391136,0.0,1.4267132953414876,1.1489006688537053,0.0001441382576924177,0.005161646636089055,0.005517168857443354,1.3704395896655135,0.2812896439149735,12.619966160399235,0.15802212111452604,0.0710701134119827,5.4549,0.2451,1.0,83.88996911111548,152.5840640260677,89.82468337082625,0.4940079382840895,153.40159151187245,147.12528418708703,0.08095711638112947,153.0591619474204,90.32095416094718,172.97774648687573,4.07277133983345,6.48103058352382,0.9878127648786436,-0.14225886441619195,4.550083538693726,0.49400549059970683,89.82525733398631,0.03904157007241338,0.7496767067278227,167.77386798888347,0.031106403045364446,0.08027559024983497,0.08035212224329044,0.07550988462577578,0.4940019141769025,90.32119534277126,92.25752886507239,0.4940056873330416,0.7457518885662089,173.85791521408507,173.85774492805928,145.4414745274405,6.093501053953063,89.96755244326361,173.85774282175555,167.91769602538045
1.48,0.566967697171882,2.7855529034786297,3.5735496449066995,4.15269930263961,2.6812409332120453,1.5644201151995123,0.34174698581538304,0.9566839708963856,11.963828367598135,0.12020837896622806,0.0,1.0,1.9721350724844489,3.5060854654207505,0.0003322264600379256,0.0,0.00327013578974932,0.00015531191536924922,0.011494329486346369,1.0917622579267912,0.01,0.014920491662701117,0.009019888173083865,0.01,0.00865856908113493,5.0,0.4939145345792535,2.027864927515565,3.4895303557008783,0.0,3.9289299763395222,13.422345803240963,0.10637891537487801,0.0,0.3748311425638849,0.0,1.4264503550933056,1.1485088708895297,0.00014539036235760352,0.005168857436115508,0.005517260283092839,1.3713062064865478,0.2828805821609169,12.655762516535168,0.15776312562497316,0.07107002366048544,5.4549,0.2451,1.0,83.88194983315167,152.7220522464827,89.83327379313882,0.4940152250483394,153.53164088378395,147.27727518236358,0.08165566652019023,153.1924283303615,90.3295327558541,172.98353723425816,4.05572985503113,6.483406495689107,0.987829069158507,-0.1403069648711721,4.5619126638022705,0.49401279930311104,89.8338428022221,0.03894621368385742,0.7496622851277698,167.75783188106698,0.03265710089032517,0.08097116981506239,0.08103871909480728,0.07597428006994322,0.4940092549340883,90.32977298723381,92.2566320161689,0.4940129942944258,0.7457202527201175,173.8581154708231,173.8579456938692,145.58375535803356,6.109695755763655,89.97577219786479,173.8579433991615,167.90086873414322
1.49,0.5675866339939313,2.7864307285120806,3.57381114751068,4.147678751495523,2.68098428750368,1.5678536202856623,0.3418150263715567,0.9560616010128953,11.999374934511643,0.12023149366345316,0.0,1.0,1.9806220327551762,3.5060773828406036,0.00033223438024647986,0.0,0.0032796109202058803,0.00015519584898398956,0.011494473444724828,1.0951258150876955,0.01,0.014913478006537376,0.00902970430332402,0.01,0.008668351134155752,5.0,0.4939226171594006,2.0193779672448375,3.4994985688822213,0.0,3.928930073945635,13.41653941418919,0.10636988158835,0.0,0.3748239001406539,0.0,1.4261888524893245,1.1481187786298503,0.00014664792206112894,0.005176099859346479,0.005517350887105298,1.3721642348963758,0.28446762821885446,12.691331950015433,0.15750767047501238,0.07106992605437233,5.4549,0.2451,1.0,83.87396824588578,152.85857631122403,89.84180585331436,0.49402244622899333,153.6603471177422,147.42831428339457,0.08235719893124988,153.32430417259735,90.33805300639976,172.98925387594772,4.038755934489675,6.485767412782366,0.9878452343188012,-0.13839622088602255,4.573665004701511,0.49402004229569807,89.84236993041523,0.03885077690097205,0.7496478002813078,167.741871118154,0.03419423057723636,0.08166972143643261,0.08172888805799657,0.07645871240132422,0.49401652979393484,90.33829229206731,92.2557387224688,0.49402023555461266,0.7456884818015511,173.85829869590978,173.8581294478771,145.7244347832822,6.125798827121012,89.98393724280959,173.85812695661429,167.8841306398215
1.5,0.5681998029271161,2.787297404324203,3.5740712374620958,4.142685654479727,2.6807277272046197,1.5712635665304016,0.3418824929627838,0.9554469143489782,12.034697182322123,0.12025440759182603,0.0,1.0,1.9890753223173305,3.506069369498398,0.0003322422299702579,0.0,0.0032894492270364537,0.0001550946419819395,0.011494616106730596,1.0984709234084857,0.01,0.01490647816027783,0.009039481712440458,0.01,0.008678094698515033,5.0,0.49393063050160574,2.0109246776826835,3.509439726777771,0.0,3.9289301797299485,13.41074792579455,0.10636084374985556,0.0,0.374816625962358,0.0,1.4259287625379087,1.1477303628960351,0.00014791095567073654,0.005183374037642422,0.005517440674275939,1.37301380834645,0.28605077898991094,12.726676770141,0.15725568132680687,0.07106982027005933,5.4549,0.2451,1.0,83.86602378992744,152.99366034099742,89.85027977411465,0.4940296022100737,153.78773170409403,147.5783951337953,0.08306172489658689,153.45481196618212,90.34651513669087,172.99489695471902,4.021849355365367,6.488113682182333,0.9878612610032115,-0.13652543073067136,4.585341150373056,0.4940272199616164,89.85083894154417,0.03875526854699274,0.749633251924716,167.7259845808253,0.03571799032733513,0.08237125624593179,0.08242258582257211,0.07696170584353239,0.49402373914081865,90.34675348135625,92.25484896619658,0.49402741149777035,0.7456565753430858,173.85846449007516,173.8582957905832,145.86354105415737,6.1418109658626,89.99204773833387,173.8582930950462,167.86748018784598
1.51,0.5688072881376908,2.788153149981748,3.5743299389726086,4.137719786596276,2.6804712505230484,1.5746501816344465,0.34194938813285414,0.9548397640146088,12.069797380206078,0.12027712166590782,0.0,1.0,1.9974950522380672,3.5060614250674376,0.0003322500096028564,0.0,0.0032996243706551287,0.00015500734014399075,0.011494757479959346,1.101797689994688,0.01,0.014899492584188516,0.009049220593467577,0.01,0.008687799966326423,5.0,0.49393857493256654,2.0025049477619468,3.5193529729621944,0.0,3.9289302939993425,13.404971192839657,0.10635180189494485,0.0,0.37480931989676985,0.0,1.4256700610273958,1.1473435953871163,0.00014917948231848042,0.005190680103230604,0.0055175296493936744,1.3738550573463577,0.28763003176931623,12.761799248261225,0.1570070860036313,0.07106970600066548,5.4549,0.2451,1.0,83.85811592053977,153.12732789674857,89.85869578447262,0.4940366933750598,153.91381564852935,147.7275123131385,0.08376925572315164,153.58397369065347,90.35491937692026,173.00046701378687,4.0050098955238935,6.49044564040653,0.9878771498651331,-0.1346934376124409,4.596941684969435,0.49403433268449404,89.85925006474824,0.038659699054505836,0.7496186397935397,167.71017117916244,0.03722857415739846,0.08307578541164788,0.08311977427236632,0.07748191300840271,0.49403088335862266,90.35515678528827,92.25396272962344,0.4940345225075414,0.7456245328836442,173.85861247747542,173.85844434474888,146.00110170626962,6.15773286361308,90.00010385225681,173.85844143761284,167.85091587230173
1.52,0.5694091720314755,2.7889981785239604,3.574587275508074,4.132780925277032,2.6802148556631824,1.5780136904870226,0.34201571445214035,0.9542400070667528,12.10467776026284,0.12029963680817583,0.0,1.0,2.0058813332219954,3.5060535492165923,0.0003322577195384221,0.0,0.0033101123062197224,0.00015493307535354968,0.011494897571995769,1.1051062214718759,0.01,0.014892521712091114,0.009058921138908698,0.01,0.008697467129149712,5.0,0.4939464507834117,1.9941186667780186,3.529237502820929,0.0,3.9289304170447026,13.399209072572432,0.10634275605615731,0.0,0.374801981811308,0.0,1.4254127244919306,1.1469584486425206,0.00015045352138086341,0.005198018188692435,0.005517617817240352,1.3746881095488133,0.2892053842359829,12.796701618648934,0.15676181440927464,0.07106958295530538,5.4549,0.2451,1.0,83.85024410716724,153.25960199642668,89.8670541190921,0.49404372010682557,154.03861948613468,147.87566127930646,0.08447980274126635,153.71181082805086,90.36326596298787,173.00596459652297,3.9882373335560373,6.492763613523604,0.9878929015668234,-0.1328991279349907,4.608467187821195,0.4940413808473745,89.86760353491408,0.03856407706166465,0.749603963622616,167.6944298516587,0.03872617199928112,0.0837833201359528,0.08382041985056747,0.07801810387648164,0.4940379628306738,90.3635024397463,92.2530799950707,0.4940415689669813,0.745592353968247,173.85874230312638,173.85857475446122,146.13714358388137,6.173565205796549,90.00810575953533,173.8585716287882,167.83443623379435
1.53,0.5700055353022048,2.789832697177083,3.5748432698207164,4.127868850351399,2.6799585408275335,1.5813543152069898,0.34208147451549265,0.9536475043717899,12.13934051836387,0.12032195394834996,0.0,1.0,2.014234275604433,3.506045741610698,0.00033226536017151354,0.0,0.003320891086491257,0.00015487105759983894,0.011495036390412395,1.1083966239756908,0.01,0.014885565952556003,0.009068583540701662,0.01,0.00870709637795795,5.0,0.4939542583893059,1.985765724395581,3.5390925610141903,0.0,3.9289305491416036,13.393461424650923,0.10633370626321505,0.0,0.37479461157304916,0.0,1.425156730179288,1.1465748960068802,0.00015173309246004494,0.005205388426951288,0.005517705182589983,1.3755130898313919,0.29077683444164854,12.831386079348553,0.1565197984511152,0.07106945085840433,5.4549,0.2451,1.0,83.84240783293751,153.3905051311106,89.87535501805738,0.4940506827875777,154.16216329494569,148.02283831409824,0.08519337730337845,153.8383443774351,90.37155513610432,173.01139024617078,3.971531448791162,6.495067917545639,0.9879085167786118,-0.13114142910740156,4.619918233446085,0.49404836483265807,89.87589959229737,0.038468411941494196,0.7495892231460983,167.67875956425632,0.04021096981529456,0.08449387165313181,0.08452449319037994,0.07856915571574803,0.4940449779396842,90.37179068592786,92.25220074491278,0.4940485512584994,0.7455600381477571,173.85885363254042,173.85868668422577,146.27169286280835,6.189308671659842,90.0160536418459,173.85868333344305,167.81803985744108
1.54,0.5705964569782264,2.7906569075595806,3.5750979439795296,4.122983344016815,2.6797023042190258,1.5846722751823399,0.3421466709402402,0.9530621204737192,12.173787814977517,0.12034407402275664,0.0,1.0,2.022553989345414,3.506038001910924,0.00033227293189696524,0.0,0.003331940681229564,0.00015482056770783263,0.011495173942768397,1.1116690031425296,0.01,0.014878625690030792,0.009078207990186927,0.01,0.008716687903107003,5.0,0.4939619980890799,1.9774460106546006,3.5489174390641196,0.0,3.9289306905509673,13.387728111089526,0.1063246525432044,0.0,0.3747872090487397,0.0,1.4249020560204748,1.1461929115967553,0.0001530182153666767,0.005212790951260767,0.005517791750207956,1.3763301203754283,0.292344380800883,12.865854792999796,0.15628097196668828,0.07106930944904083,5.4549,0.2451,1.0,83.83460659419298,153.52005928058182,89.88359872647177,0.49405758179879405,154.28446670902707,148.16904047184556,0.08590999078284167,153.96359486887818,90.37978714243678,173.01674450556993,3.954892021309201,6.497358858803593,0.9879239961781598,-0.12941930767004806,4.6312953915601875,0.4940552850220393,89.88413848215468,0.038372712205955395,0.7495744180974794,167.66315930938572,0.04168314970921044,0.08520745122727447,0.08523196875847922,0.07913404384548704,0.49405192906768985,90.38002176998089,92.25132496158021,0.4940554697637944,0.7455275849786652,173.85894615073283,173.858779818092,146.4047750723996,6.204963934295247,90.02394768718551,173.858776235979,167.80172537097243
1.55,0.5711820144675965,2.791471005878574,3.575351319399005,4.1181241908091835,2.6794461440429758,1.587967787109835,0.3422113063642814,0.9524837234678869,12.208021775970302,0.12036599797371896,0.0,1.0,2.0308405840243946,3.50603032977512,0.000332280435109756,0.0,0.003343242811853148,0.00015478095074239243,0.011495310236608347,1.1149234641008765,0.01,0.014871701285911318,0.009087794678077564,0.01,0.0087262418943069,5.0,0.4939696702248843,1.9691594159756198,3.558711473059435,0.0,3.9289308415196813,13.382008996206535,0.10631559492074721,0.0,0.37477977410480706,0.0,1.4246486806009993,1.1458124702691728,0.00015430891010412092,0.005220225895193371,0.0055178775248502275,1.3771393207421663,0.2939080220810191,12.900109887637942,0.15604527065352722,0.07106915848032659,5.4549,0.2451,1.0,83.82683990004479,153.6482859283546,89.89178549410676,0.49406441752115954,154.40554893110252,148.31426553088343,0.08662965457272273,154.08758237694124,90.38796223275759,173.02202791691025,3.9383188319512397,6.499636734306373,0.9879393404497686,-0.12773176759594662,4.6425992270909,0.4940621417964413,89.8923204543977,0.038276986558685167,0.7495595482096141,167.6476281050759,0.043142890033521356,0.08592407015031936,0.08594282452250308,0.07971183318040474,0.49405881659598877,90.38819594266579,92.25045262756225,0.494062324863792,0.7454949940229015,173.85901956129393,173.85885385883026,146.53641511663528,6.220531660669352,90.03178808949129,173.8588500395029,167.7854914429384
1.56,0.5717622835996424,2.792275183109167,3.575603416865046,4.113291177575101,2.67919005850888,1.5912410650318873,0.3422753834443559,0.9519121848856423,12.242044493349528,0.12038772674900615,0.0,1.0,2.0390941688357738,3.5060227248581244,0.0003322878702048878,0.0,0.0033547808072673913,0.00015475161025733187,0.011495445279460984,1.1181601114636253,0.01,0.014864793079531239,0.009097343794432902,0.01,0.008735758540596765,5.0,0.49397727514187995,1.9609058311642404,3.5684740415732996,0.0,3.928931002281175,13.376303946575321,0.1063065334181579,0.0,0.37477230660737043,0.0,1.4243965831349577,1.1454335475932356,0.0001556051968546691,0.005227693392630004,0.00551796251126254,1.3779408079428022,0.29546775739304865,12.934153457435542,0.15581263200517917,0.07106899771883282,5.4549,0.2451,1.0,83.81910727195834,153.7752060755412,89.89991557509543,0.4940711903345034,154.52542874478328,148.4585119492194,0.08735238008464723,154.21032653337824,90.39608066216812,173.02724102150341,3.921811662328481,6.50190183206717,0.9879545502837599,-0.1260778507794953,4.653830300192921,0.49406893553595616,89.90044576327841,0.03818123830387776,0.7495446132147409,167.63216499421696,0.04459036548914028,0.08664373974023704,0.08665704170504487,0.08030167085688736,0.4940656409050775,90.39631345903399,92.24958372540932,0.4940691169385827,0.7454622648477314,173.85907358496965,173.8589085271666,146.66663729305117,6.236012511651405,90.03957504829178,173.85890446506315,167.76933678109282
1.57,0.5723373386700215,2.793069625183785,3.5758542565620712,4.108484093439348,2.678934045832221,1.5944923203809236,0.342338904854295,0.9513473795731047,12.275858026055444,0.12040926130127713,0.0,1.0,2.0473148525847886,3.5060151868120863,0.0003322952375772644,0.0,0.00336653945706673,0.00015473200278573178,0.011495579078837985,1.1213790493201774,0.01,0.014857901389193039,0.009106855528630569,0.01,0.008745238030318094,5.0,0.4939848131879182,1.9526851474152256,3.5782045634766977,0.0,3.9289311730560166,13.37061283097217,0.10629746805560579,0.0,0.37476480642225185,0.0,1.424145743437933,1.1450561198203912,0.0001569070959647212,0.005235193577748564,0.005518046714179724,1.378734696513579,0.2970235861797646,12.967987563493919,0.15558299524309854,0.07106882694399112,5.4549,0.2451,1.0,83.81140824331608,153.90084025561038,89.90798922758273,0.4940779006177467,154.6441245262078,148.60177881963196,0.08807817874764555,154.3318465402885,90.40414268964915,173.0323843596193,3.905370294830451,6.504154431449137,0.9879696263758364,-0.12445663071764557,4.6649891662630765,0.49407566661978647,89.90851466706664,0.038085485922010776,0.7495296128445037,167.61676904356636,0.04602574722996766,0.08736647133865218,0.08737460461274976,0.0809027787250529,0.49407240237459044,90.40437457811868,92.24871823773552,0.4940758463673663,0.7454293970254973,173.85910796119873,173.85894356098416,146.79546531347523,6.251407142065695,90.04730876834908,173.858939250853,167.75326013069892
1.58,0.5729072524833135,2.7938545131782053,3.5761038580992035,4.103702729778884,2.678678104236392,1.597721762010128,0.3424018732831389,0.9507891855707926,12.309464400751589,0.12043060258747787,0.0,1.0,2.0555027436826636,3.506007715286771,0.00033230253762155234,0.0,0.0033785048764826656,0.00015472163151728212,0.011495711642232507,1.1245803812290192,0.01,0.014851026513215118,0.009116330069343629,0.01,0.008754680551093292,5.0,0.4939922847132333,1.9444972563173508,3.587902495820076,0.0,3.9289313540525166,13.364935520324266,0.10628839885128268,0.0,0.37475727341498727,0.0,1.4238961419008007,1.1446801638555986,0.00015821462793366394,0.005242726585013103,0.005518130138324567,1.3795210985887036,0.29857550821102347,13.001614234631925,0.1553563012509907,0.07106864594749121,5.4549,0.2451,1.0,83.80374235897837,154.02520854865477,89.9160067134244,0.494084548748805,154.76165425550735,148.7440658267438,0.08880706200690318,154.45216118227125,90.41214857791505,173.03745847008395,3.8889945126347016,6.5063948035105605,0.9879845694264666,-0.12286720953511576,4.676076375956351,0.49408233542615976,89.91652742771501,0.03798973366474456,0.7495145468299745,167.60143934237112,0.0474492029625767,0.08809227631239108,0.08809549917137273,0.0815144464414088,0.4940791013832256,90.41237956258419,92.2478561472207,0.49408251352836224,0.7453963901336443,173.85912244673563,173.8589587145181,146.92292232483456,6.266716200691895,90.05498945927839,173.85895415139805,167.73726027289098
