II,IIa,IIa_ATIII,IIa_alpha2M,PL,PT,RVV,V,Va,X,Xa,Xa_ATIII,Time
1.4,0.0,0.0,0.0,0.04999999,0.0,0.03,0.02999999,0.0,0.1999999,0.0,0.0,0.0
1.3999648438741685,3.504319973741032e-05,9.22446915189312e-08,2.0681403035546103e-08,0.04999998999999947,5.389234798061261e-16,0.03,0.02999998981553077,1.8446870304168436e-10,0.19939928693667672,0.0005872027644346661,1.341029888803936e-05,0.01
1.3998615991686922,0.00013751032159726025,7.274208314834823e-07,1.6308887963785413e-07,0.04999998999998984,1.016346351627398e-14,0.03,0.029999988545317206,1.4546726407513857e-09,0.1988004625192651,0.001146644422632355,5.279305809234062e-05,0.02
1.3996934901571496,0.0003035470944657936,2.420147547945797e-06,5.426008371905451e-07,0.04999998999994664,5.336407864458638e-14,0.03,0.029999985160233715,4.839712931678309e-09,0.1982034215105406,0.0016795598794215939,0.00011691860998437943,0.03
1.3994635980308359,0.0005294785423637733,5.655463177233467e-06,1.267963623652547e-06,0.049999989999831226,1.6878388831046823e-13,0.03,0.029999978690310593,1.1309520637631273e-08,0.19760815868808393,0.0021871293203632285,0.00020461199138401709,0.04
1.3991748671980877,0.0008118009989675677,1.0890202613667359e-05,2.4416003315029738e-06,0.049999989999593694,4.063155501514659e-13,0.03,0.029999968221980436,2.177761326522241e-08,0.19701466884424207,0.0026704806355897065,0.00031475051976183436,0.05
1.3988301113098385,0.0011471744706734962,1.8554313580690357e-05,4.1599059077715285e-06,0.04999998999917543,8.245773635592608e-13,0.03,0.0299999528954469,3.7103728534953616e-08,0.19642294678608993,0.003130691736792667,0.0004462614762927698,0.06
1.3984320190200015,0.0015324153371636987,2.905211381795554e-05,6.513529017335225e-06,0.04999998999851129,1.488718483359228e-12,0.03,0.0299999319021718,5.809633949556963e-08,0.19583298733539165,0.0035687927708384797,0.0005981198922810788,0.07
1.3979831594960836,0.001964489369864368,4.276349262192595e-05,9.587641430186206e-06,0.04999998999753145,2.468553395062331e-12,0.03,0.029999904482473524,8.551505793717343e-08,0.19524478532856188,0.00398576823622397,0.0007693464327454769,0.08
1.3974859876865096,0.002440505059890166,6.0045058314725145e-05,1.3462195285729176e-05,0.04999998999616306,3.8369366315705505e-12,0.03,0.029999869923233752,1.200729293242548e-07,0.1946583356166279,0.004382559004886341,0.0009590053746486791,0.09
1.3969428493580336,0.0029577072384924445,8.123123458105767e-05,1.8212168893220957e-05,0.049999989994331626,5.668369398184766e-12,0.03,0.02999982755570642,1.6243862522410684e-07,0.19407363306519101,0.004760064254808557,0.00116620267433193,0.1
1.3963559859142782,0.003513470975881366,0.00010663530820490735,2.3907801635964705e-05,0.049999989991962146,8.037846768764733e-12,0.03,0.029999776753423885,2.1323853828680034e-07,0.1934906725543882,0.005119143317737513,0.0013900841198363047,0.11
1.3957275389985988,0.004105295754293781,0.00013655042895966207,3.061481814822807e-05,0.049999989988980115,1.1019881175020545e-11,0.03,0.029999716930198764,2.730587813691244e-07,0.19290944897885423,0.005460617443341672,0.0016298335667840782,0.12
1.3950595548991889,0.004730799892506245,0.00017125056564527548,3.8394642660258965e-05,0.04999998998531232,1.4687679113642927e-11,0.03,0.029999647538213495,3.4244709884251086e-07,0.19232995724768345,0.005785271486854768,0.001884671250773941,0.13
1.3943539887632088,0.005387715213140519,0.00021099141979811405,4.730460385345168e-05,0.0499999899808876,1.9112402671310378e-11,0.03,0.029999568066194405,4.219146932141125e-07,0.19175219228439186,0.006093855522873676,0.002153852173621904,0.14
