Time,DFG,E1,E2,Cn,Gly,_3DG,FA,_1DG,AA,Man,Glu,MG,Mel,Fru,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
0.1,8.966940866115003,0.005053732181716163,0.013856996923164227,0.013913331345242204,0.014148382533462801,2.0086558223519896e-05,1.1089213152880185e-05,0.0001388819131092288,2.006512611959227e-05,1.7953931787035224e-05,2.8720348290227055e-05,1.107080386839918e-05,2.2246647009905644e-08,9.324901429785941e-06,1.0,0.051111562936855516,0.13988427751139404,0.13898758342478254,0.00040126633522826334,1.8218508308732546e-06,5.503716953244451e-07,0.0029446118461723984,0.0,0.00026505613116896323,0.0003572988652473327,0.000571577109752098,1.436314542962818e-08,6.318476623849952e-08,6.69293856236838e-07,0.00022122196838935106,0.00018568375877040064
0.11,8.963641638971298,0.0055507978875483175,0.015222736106592239,0.015300641651130138,0.015584797399080976,2.4271197575011807e-05,1.3417801782642114e-05,0.0001668659400164906,2.530147360371886e-05,2.1702562941641615e-05,3.47168126998603e-05,1.3393324388740294e-05,2.9635471594527557e-08,1.1273283744477833e-05,1.0,0.0510927573421364,0.13983280956795224,0.13893644540405511,0.0004407333522713364,2.201397620053571e-06,6.650308135553235e-07,0.0032348314226508506,0.0,0.0003184636465214723,0.00039244141064966606,0.0006277952410817147,1.7362050353313294e-08,7.637698793969266e-08,8.107551607099302e-07,0.00024328020225296922,0.00020398466382833601
0.12,8.960343625719814,0.006046369262528164,0.01658487956342796,0.01668722263535,0.017025086946707287,2.8844879722877363e-05,1.596811469115251e-05,0.0001971918314922277,3.13148546732745e-05,2.580205967030235e-05,4.127450628782523e-05,1.593636925964833e-05,3.850751367205905e-08,1.3404434101356748e-05,1.0,0.05107395866660294,0.13978136056122908,0.13888532619865712,0.00048008171944473625,2.6162305908649767e-06,7.903497044068397e-07,0.0035242869072284414,0.0,0.0003763406104029166,0.0004274783068607412,0.0006838443635919354,2.0641647736241882e-08,9.080391383321551e-08,9.659448153040452e-07,0.000265326839902065,0.0002222373861499347
0.13,8.957046825913919,0.006540450303662309,0.017943435596387444,0.018073074816564758,0.018469239185749185,3.38059735834928e-05,1.874014233207145e-05,0.00022980775545673298,3.8149353376806715e-05,3.0251364089288617e-05,4.839173169724239e-05,1.8699822560182096e-05,4.900027332208992e-08,1.5717871228531178e-05,1.0,0.05105516690770934,0.13972993048425714,0.13883422580166574,0.0005193117541107873,3.066201804022797e-06,9.262836761877028e-07,0.003812980064232332,0.0,0.0004385881012891749,0.0004624098364689252,0.0007397249293442071,2.4201091271430896e-08,1.0646180973393327e-07,1.1349062014708536e-06,0.0002873618895833797,0.00024044203699159176
0.14,8.953751239107145,0.0070330449974411995,0.019298412489409528,0.019458198711379632,0.01991724215431165,3.915285312054777e-05,2.173387479578585e-05,0.0002646628741803081,4.584807709148533e-05,3.50494211410158e-05,5.6066796107558736e-05,2.1683568451604905e-05,6.125168215747095e-08,1.8213114963719662e-05,1.0,0.05103638206291073,0.13967851933007147,0.13878314420616075,0.0005584237727968313,3.5511637780336828e-06,1.072788175503009e-06,0.004100912653999525,0.0,0.000505109095373118,0.0004972362813190928,0.0007954373892105997,2.8039536912812642e-08,1.2334695143662924e-07,1.317682429112294e-06,0.0003093853595109362,0.0002585987273580877
0.15,8.950456864853194,0.007524157319773574,0.020649818507537162,0.020842594834329917,0.021369083919378654,4.4883897377731e-05,2.4949301806737162e-05,0.00030170734270704093,5.4453158214032365e-05,4.0195178612259596e-05,6.429801126378838e-05,2.4887491177620123e-05,7.540010593027951e-08,2.088968626146906e-05,1.0,0.05101760412966321,0.13962712709170982,0.1387320814052245,0.0005974180911900217,4.070969492160201e-06,1.2298187881498294e-06,0.004388086432851647,0.0,0.0005758084635563876,0.0005319579225079917,0.0008509821928663913,3.215614288980768e-08,1.4145562478033443e-07,1.5143163375821737e-06,0.0003313972578658457,0.00027670756800099797
0.16,8.947163702705927,0.008013791236179783,0.021997661897245856,0.02222626369792378,0.022824752576303994,5.099749038171571e-05,2.838641273106248e-05,0.00034089225960834895,6.400580309336048e-05,4.568758708136783e-05,7.308369339177614e-05,2.8311475063053038e-05,9.15843324433857e-08,2.3747107173448916e-05,1.0,0.05099883310542379,0.13957575376221246,0.13868103739194187,0.0006362950241526748,4.625472377621615e-06,1.3973312364590105e-06,0.004674503153164744,0.0,0.000650592877462534,0.0005665750403979106,0.0009063597888119336,3.6550069665094266e-08,1.6078412546190752e-07,1.7248504966427125e-06,0.0003533975927969881,0.0002947686694230945
0.17,8.943871752219373,0.008501950701614684,0.023341950886132605,0.02360920581260645,0.024284236249290055,5.749202123017563e-05,3.2045196569520646e-05,0.00038216968591807637,7.454627339297236e-05,5.1525599966765964e-05,8.242216327605937e-05,3.195540451474765e-05,1.0994358042774652e-07,2.6784900867154386e-05,1.0,0.05098006898765042,0.1395243993346222,0.13863001215940027,0.0006750548857082059,5.21452632557693e-06,1.5752813817068122e-06,0.004960164563303179,0.0,0.0007293708455746488,0.0006010879146041582,0.0009615706243526208,4.1220479973412776e-08,1.8132875920733063e-07,1.9493272074789194e-06,0.00037538637242044253,0.0003127821418741769
0.18,8.94058101294772,0.00898863966072557,0.02468269368335596,0.024991421686816624,0.025747523090706225,6.436588396271967e-05,3.592564196768566e-05,0.0004254925859865533,8.611394481699266e-05,5.7708173456614954e-05,9.231174614695361e-05,3.5819164019870315e-05,1.3061748385103572e-07,3.0002591599534574e-05,1.0,0.050961311773802004,0.1394730638019844,0.13857900570068965,0.0007136979890616102,5.8379856754186745e-06,1.763625220578519e-06,0.005245072407713142,0.0,0.000812052600355337,0.0006354968240132977,0.001016615145628062,4.616653876529196e-08,2.0308584152329796e-07,2.187788503633017e-06,0.00039736360482038434,0.0003307480953569699
0.19,8.937291484445321,0.009473862047691628,0.026019898479353498,0.02637291182695421,0.02721460128152358,7.161747764073377e-05,4.002773720952194e-05,0.000470814843158567,9.874729170270115e-05,6.423426655284228e-05,0.00010275077175123185,3.990263814670767e-05,1.537460998631234e-07,3.339970473399963e-05,1.0,0.05094256146133833,0.139421747157347,0.1385280180089025,0.0007522246465867153,6.495705222014553e-06,1.962318887356105e-06,0.005529228426862618,0.0,0.0008985501281681252,0.0006698020467717981,0.0010714937975939232,5.138741324227383e-08,2.2605169785271008e-07,2.4402761520113435e-06,0.00041932929804857196,0.00034866663962333685
0.2,8.934003166266699,0.009957621786392245,0.027353573446127225,0.02775367673741768,0.02868545903087217,7.924520626308195e-05,4.435147022401836e-05,0.0005180912184393565,0.00011248392808238719,7.11028410253008e-05,0.00011373757427853965,4.4205711543508475e-05,1.794698981963486e-07,3.697576672333241e-05,1.0,0.050923818047720185,0.1393704493937605,0.13847704907713382,0.0007906351698395442,7.187540208061533e-06,2.1713186516084457e-06,0.005812634357302035,0.0,0.000988777090391512,0.0007040038602979317,0.001126207024040963,5.688227282024065e-08,2.5022266341278726e-07,2.7068316538247005e-06,0.00044128346012494113,0.0003665378841781048
0.21,8.930716057966539,0.010439922790321441,0.02868372673709091,0.029133716920587617,0.03016008457627529,8.724747880843234e-05,4.889682858175132e-05,0.0005672773556872291,0.00012736060263691213,7.831286143524695e-05,0.00012527049239908253,4.872826893884061e-05,2.0792976491516396e-07,4.073030511888377e-05,1.0,0.05090508153040927,0.139319170504278,0.13842609889848134,0.0008289298695515224,7.913346327924814e-06,2.3905809193510464e-06,0.006095291931631818,0.0,0.0010826488333290766,0.0007381025412757259,0.001180755267585355,6.265028914819757e-08,2.7559508327798156e-07,2.987496245577029e-06,0.0004632260990373431,0.0003843619382770182
0.22,8.92743015909968,0.010920768962686065,0.030010366487234055,0.030513032876849325,0.03163846618339428,9.562270918594013e-05,5.3663799498731925e-05,0.0006183297488201814,0.00014341323133299736,8.586329510866976e-05,0.00013734786922081353,5.34701951408418e-05,2.392669957123059e-07,4.466284856077689e-05,1.0,0.05088635190686818,0.139267910481955,0.13837516746604506,0.0008671090556372736,8.67297972316477e-06,2.6200622316947597e-06,0.006377202878537236,0.0,0.0011800823256233161,0.0007720983656619048,0.0012351389696797941,6.869063608693581e-08,3.0216531228578976e-07,3.2823109000117835e-06,0.0004851572227419043,0.00040213891092893636
0.23,8.924145469221138,0.011400164196447685,0.031333500813188676,0.031891625104603534,0.033120592145923465,0.00010436931621394212,5.865236983802455e-05,0.0006712057184209638,0.00016067692075470724,9.375311212495886e-05,0.0001499680522712427,5.843137503680368e-05,2.736232923669299e-07,4.877292677393233e-05,1.0,0.05086762917456049,0.13921666931984975,0.13832425477292765,0.0009051730371979462,9.466296980604551e-06,2.8597192642620143e-06,0.0066583689228025935,0.0,0.0012809961136064094,0.0008059916086888513,0.0012893585706182332,7.500248969996709e-08,3.2992971499673396e-07,3.5913163270649093e-06,0.0005070768391631963,0.00041986891089672827
0.24,8.920861987886084,0.011878112374228372,0.032653137813063525,0.033269494100247675,0.03460645078584542,0.00011348572366621463,6.38625261060161e-05,0.0007258634356820686,0.00017918594431567294,0.00010198128534245562,0.00016312939353845215,6.361169359361514e-05,3.1114076722250036e-07,5.306007057795358e-05,1.0,0.050848913330950686,0.1391654470110229,0.13827336081223432,0.0009431221225137327,1.0293155136525667e-05,3.109508828454281e-06,0.0069387917852759984,0.0,0.0013853103669992282,0.0008397825448579458,0.0013434145095252289,8.15850282739645e-08,3.5888466578459474e-07,3.9145529748506655e-06,0.0005289849561939381,0.00043755204669505127
0.25,8.91757971464986,0.012354617368456526,0.03396928556668863,0.03464664035820899,0.03609603045305063,0.00012297036019927207,6.92942544581062e-05,0.0007822618655841955,0.000198973798849027,0.00011054679035905167,0.00017683024940784838,6.901103585669818e-05,3.5196193358012557e-07,5.7523811872589805e-05,1.0,0.0508302043735042,0.1391142435485378,0.1382224855770728,0.000980956619055448,1.1153411670073977e-05,3.3693878694600547e-06,0.007218473182921333,0.0,0.0014929467704674372,0.0008734714479498763,0.0013973072243724332,8.843743228724133e-08,3.8902654869726647e-07,4.252061030583736e-06,0.0005508815816955229,0.00045518842659362764
0.26,8.914298649067964,0.012829683041412087,0.03528195213568784,0.03602306437095588,0.03758931952522345,0.00013282165932948625,7.494754070045178e-05,0.000840360743980744,0.00022007322745413646,0.00011944860549998938,0.00019106898064257915,7.46292869495752e-05,3.9622970199265117e-07,6.216368363342631e-05,1.0,0.0508115022996874,0.13906305892546023,0.13817162906055344,0.0010186768334881197,1.2046924501184403e-05,3.6393134656279234e-06,0.007497414828833666,0.0,0.00160382847988725,0.0009070585910278345,0.0014510371519837072,9.555888439999151e-08,4.2035175741367416e-07,4.603880421519679e-06,0.0005727667234981985,0.00047277815861821706
0.27,8.911018790696062,0.013303313245112313,0.036591145563280164,0.03739876662897451,0.039086306408148884,0.00014303805948929173,8.082237028546492e-05,0.0009001206214414666,0.00024251617584115286,0.00012868571184878333,0.00020584395243316927,8.046633207447047e-05,4.4408738615896055e-07,6.697921992371441e-05,1.0,0.050792807106967555,0.13901189313485857,0.13812079125578897,0.0010562830716619176,1.297355199567876e-05,3.9192428300065936e-06,0.007775618432197035,0.0,0.001717880206021039,0.0009405442464294405,0.0015046047280222027,1.0294856947902667e-07,4.528566953529724e-07,4.970050815939633e-06,0.0005946403894006948,0.0004903213505479542
0.28,8.907740139089983,0.01377551182144399,0.03789687387449992,0.03877374762079932,0.04058697953536953,0.00015361800396111034,8.691872831696424e-05,0.0009615027994552998,0.0002663338559195648,0.00013825709321149007,0.00022115353434016562,8.652205651130209e-05,4.956786938952233e-07,7.196995588127992e-05,1.0,0.050774118792812906,0.13896074616980372,0.13806997215589473,0.0010937756386226528,1.3933152959272708e-05,4.209133308534423e-06,0.008053085698331233,0.0,0.0018350280927604398,0.0009739286857760901,0.0015580103870053152,1.1060567456919206e-07,4.865377755483644e-07,5.35061162406288e-06,0.0006165025871707092,0.000507818109918299
0.29,8.904462693805717,0.014246282602209687,0.039199145076270925,0.04014800783302459,0.042091327368069045,0.00016455994085394144,9.3236599551959e-05,0.0010244693052039898,0.0002915567709542955,0.00014816173610422893,0.00023699610027410565,9.279634561723792e-05,5.511477233312667e-07,7.71354277141196e-05,1.0,0.05075543735469259,0.13890961802336918,0.13801917175398862,0.001131154838615449,1.4925586635452489e-05,4.508942379397995e-06,0.00832981832870757,0.0,0.0019551996689818147,0.0010072121799762248,0.0016112545623099158,1.1852938888338315e-07,5.213914206030325e-07,5.745601998977171e-06,0.000638353324545091,0.0005252685440220304
0.3,8.901186454399419,0.0147156294090728,0.04049796715731064,0.041521547750293555,0.0435993383952202,0.00017586232313015208,9.977596839849532e-05,0.0010889829301740678,0.0003182146770440139,0.00015839862976797054,0.000253370028519256,9.928908482696157e-05,6.106389655981174e-07,8.247517270607778e-05,1.0,0.05073676279007669,0.13885850868863092,0.13796839004319097,0.0011684209750803805,1.5950712707904793e-05,4.818627653766167e-06,0.00860581802092851,0.0,0.0020783239222372085,0.001040394999221447,0.0016643376861661338,1.2671890381437644e-07,5.574140627423633e-07,6.155060837598364e-06,0.0006601926092296676,0.0005426727599079626
0.31,8.89791142042741,0.0151835560536272,0.04179334808824273,0.042894367855315405,0.04511100113340822,0.00018752360857049428,0.00010653681891833685,0.0011550071813394688,0.00034633663183228944,0.00016896676614981484,0.0002702737017035594,0.00010600015965204208,6.742972993616115e-07,8.798872921018753e-05,1.0,0.050718095096436246,0.1388074181586676,0.13791762701662486,0.0012055743506579997,1.700839129734383e-05,5.138146874831544e-06,0.008881086468751579,0.0,0.0022043312055863764,0.0010734774129914431,0.0017172601896652364,1.3517341291985187e-07,5.946021437478308e-07,6.579026781589072e-06,0.000682020448899515,0.0005600308643824525
0.32,8.894637591446173,0.015650066337433797,0.04308529582165429,0.044266468628875025,0.04662630412674038,0.00019954225975553415,0.00011351913482836205,0.0012225062561903271,0.00037595101942470584,0.0001798651398931687,0.0002877055067828681,0.00011292945568054362,7.422679875338959e-07,9.367563664528438e-05,1.0,0.05069943427124319,0.1387563464265603,0.13786688266741567,0.0012426152671922435,1.8098482959826948e-05,5.4674579173016355e-06,0.009155625362101537,0.0,0.0023331531899392394,0.0011064596900565694,0.0017700225027637625,1.4389211191453497e-07,6.329521149223098e-07,7.017538218282914e-06,0.0007038368511991129,0.0005773429640101675
0.33,8.89136496701235,0.016115164052032192,0.04437381829211438,0.04563785054983618,0.04814523594681703,0.00021191674405944633,0.00012072289950102926,0.0012914450624181514,0.00040708553068556066,0.00019109274833449517,0.00030566383503572526,0.00012007685857688528,8.14696676140781e-07,9.953543549487225e-05,1.0,0.0506807803119704,0.13870529348539265,0.13781615698869143,0.0012795440257313561,1.9220848686191784e-05,5.80651878722883e-06,0.009429436387074304,0.0,0.002464722901625042,0.001139342098478676,0.001822625054284841,1.5287419866759614e-07,6.724604370785956e-07,7.470633281613282e-06,0.0007256418237423952,0.0005946091651143326
0.34,8.888093546682748,0.01657885297896939,0.0456589234162169,0.04700851409514976,0.04966778519266301,0.0002246455336352664,0.00012814809596545853,0.0013617891863468138,0.0004397671947664678,0.00020264859149562718,0.0003241470820510271,0.000127442254081474,8.917293913022815e-07,0.00010556766730459849,1.0,0.05066213321609167,0.13865425932825087,0.1377654499735826,0.0013163609265301696,2.0375349900718663e-05,6.1552876216062995e-06,0.00970252122594609,0.0,0.0025989746621428943,0.0011721249056131358,0.001875068271921438,1.6211887319650176e-07,7.131235805122597e-07,7.938349853034176e-06,0.0007474353741128812,0.0006118295737773064
0.35000000000000003,8.884823330014342,0.017041136889823654,0.04694061909261599,0.048378459739860706,0.051193940490671094,0.0002377271054025839,0.00013579470690833128,0.0014335048717397816,0.0004740224002656212,0.00021453167207737068,0.0003431536477177543,0.00013502552801039093,9.735125366691474e-07,0.00011177187468016087,1.0,0.05064349298108175,0.13860324394822374,0.1377147616152223,0.0013530662690519981,2.156184846001436e-05,6.513722688030799e-06,0.009974881557180897,0.0,0.002735844047715373,0.0012048083781105324,0.0019273525822390554,1.7162533766189654e-07,7.549380249790595e-07,8.420725562439371e-06,0.0007692175098637853,0.0006290042958410543
0.36,8.881554316564264,0.017502019546240578,0.048218913202086995,0.049747687957116225,0.0527236904945073,0.00025115994102985873,0.00014366271467527653,0.00150655903680716,0.0005098768781640222,0.00022674099544994062,0.00036268193620961965,0.00014282656625512943,1.0601928910849584e-06,0.00011814760128374672,1.0,0.05062485960441631,0.13855224733840252,0.13766409190674608,0.0013896603519715019,2.2780206651408187e-05,6.881782384218129e-06,0.010246519055443486,0.0,0.0028752679217464647,0.0012373927819192088,0.0019794784106798094,1.813927963599525e-07,7.979002596611633e-07,8.917797789072302e-06,0.000790988238518148,0.0006461334369079658
0.37,8.878286505889811,0.017961504699953237,0.04949381360755367,0.051116199218172544,0.0542570238850665,0.0002649425269233251,0.00015175210127164746,0.0015809192364273934,0.000547355739576787,0.00023927556964733015,0.00038273035597602987,0.00015084525478224273,1.1519176057837725e-06,0.0001246943918323533,1.0,0.05060623308357193,0.13850126949188105,0.13761344084129207,0.001426143473176287,2.4030287191945588e-05,7.259425237699108e-06,0.010517435391605155,0.0,0.0030171843627216804,0.001269878382286694,0.0020314461815647113,1.9142045571786414e-07,8.420067831472658e-07,9.429603662440297e-06,0.0008127475675689435,0.0006632171023412192
0.38,8.875019897548443,0.018419596092806155,0.05076532815412346,0.052483993992402014,0.05579392937041577,0.00027907335421430374,0.00016006284836344496,0.0016565536377023103,0.0005864835001639082,0.00025213440536072854,0.0004032973197315191,0.00015908147963301298,1.2488342017023043e-06,0.00013141179209565229,1.0,0.05058761341602613,0.1384503104017557,0.13756280841200086,0.0014625159297688088,2.531195322723735e-05,7.646609905471922e-06,0.010787632232751235,0.0,0.003161532617554859,0.0013022654437613952,0.0020832563180963764,2.0170752428858284e-07,8.87254103409342e-07,9.95618006322397e-06,0.0008344955044791921,0.0006802553972652544
0.39,8.871754491097784,0.01887629745678658,0.05203346466913867,0.05385107274730074,0.057334395685714426,0.000293550918743817,0.00016859493727850217,0.0017334310240673548,0.0006272840759726715,0.00026531651593028865,0.0004243812444425348,0.00016753512692317953,1.3510905671264758e-06,0.00013829934889302107,1.0,0.05056900059925737,0.13839937006112543,0.13751219461201564,0.0014987780180688544,2.6625068330064202e-05,8.043295173580586e-06,0.011057111242191968,0.0,0.003308253109432547,0.0013345542301948113,0.0021349092423625622,2.1225321274423093e-07,9.336387377735765e-07,1.0497563624179373e-05,0.0008562320566820818,0.0006972484265664582
0.4,8.868490286095618,0.019331612514049554,0.05329823096221415,0.05521743594849575,0.058878411593154,0.00030837372104949786,0.0001773483490074471,0.0018115207751185302,0.0006697808035745523,0.0002788209173382982,0.0004459805513164753,0.00017620608284261687,1.4588349550536188e-06,0.00014535661009128275,1.0,0.050550394630745024,0.13834844846309163,0.13746159943448208,0.0015349300336155345,2.7969496499189458e-05,8.44943995675624e-06,0.011325874079470506,0.0,0.003457287399313715,0.0013667450047433036,0.002186405375339005,2.2305673387063856e-07,9.811572128962456e-07,1.1053790731040112e-05,0.0008779572315810825,0.0007141962948936697
0.41000000000000003,8.865227282099893,0.01978554497691563,0.05455963482524197,0.05658308405974198,0.06042596588195391,0.00032354026636908226,0.00018632306420354093,0.001890792977803216,0.0007139963288749092,0.00029264662821068787,0.0004680936658041115,0.00018509423365559632,1.5722159851441168e-06,0.0001525831246047217,1.0,0.05053179550796939,0.13829754560075833,0.13741102287254833,0.001570972271167101,2.9345102159675763e-05,8.865003298512854e-06,0.011593922400363919,0.0,0.0036085783981374383,0.001398838029867935,0.0022377451368891577,2.3411730256855031e-07,1.0298060647690454e-06,1.1624897523424977e-05,0.0008996710365498975,0.0007310991066582424
0.42,8.861965478668722,0.02023809854795272,0.05581768403250185,0.0579480175429493,0.06197704736818046,0.00033904906459393655,0.00019551906318595065,0.001971218171543121,0.0007599528618757658,0.0003067926697932452,0.0004907190175614043,0.00019419946569938153,1.6913826324888832e-06,0.00015997844238796723,1.0,0.05051320322841172,0.13824666146723205,0.13736046491936518,0.001606905024707446,3.075175015867004e-05,9.289944369873861e-06,0.011861257856906643,0.0,0.0037620698803900467,0.0014308335673402573,0.002288928945773453,2.454341358345962e-07,1.0795818386350894e-06,1.221091989571517e-05,0.000921373478932894,0.0007479569660355248
0.43,8.858704875360377,0.02068927691996887,0.05707238634065963,0.05931223685817775,0.06353164489475303,0.0003548986302754797,0.00020493632593938604,0.0020527674808900223,0.0008076720440273181,0.0003212580659546062,0.0005138550404543071,0.00020352166538458764,1.8164842303340785e-06,0.00016754211443642736,1.0,0.05049461778955415,0.13819579605562188,0.13730992556808586,0.0016427285874455284,3.218930576598601e-05,9.724222469548143e-06,0.01212788209739017,0.0,0.003917706737278608,0.0014627318782417993,0.0023399572196484797,2.5700645276368495e-07,1.1304810889994758e-06,1.2811893497956585e-05,0.0009430645660450262,0.000764769976964839
0.44,8.855445471733297,0.021139083776041664,0.058323749488811735,0.0606757424636458,0.06508974733137317,0.00037108748260985755,0.0002145748321152312,0.0021354125888477576,0.0008571749748632193,0.0003360418431782369,0.0005375001725458942,0.0002130607191948152,1.947670467067317e-06,0.00017527369278361825,1.0,0.050476039188879794,0.13814494935903943,0.1372594048118661,0.0016784432518177081,3.365763467271408e-05,1.0167797023510097e-05,0.012393796766372494,0.0,0.004075434925815946,0.0014945332229661457,0.0023908303750703125,2.688334745425895e-07,1.1825003796009674e-06,1.3427853736747394e-05,0.0009647443051719682,0.0007815382431500772
