Time,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,I_Smad_TGFb_TGFbR_P,Smad,Smad_P,CoSmad,Smad_P_Smad_P,Smad_P_CoSmad,I_Smad_mRNA2,I_Smad,Smad_N,Smad_P_Smad_P_N,Smad_P_N,Smad_P_CoSmad_N,CoSmad_N,I_Smad_mRNA1,TGFb,h,k1,k2,k3,k4,k7,k8,k9,k10,k11,k12,k13,k5,k6,k14,k15,k16,k17,k18,k19,c,n,extracellular,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29
2.83,1007.5053991768649,1.6331079429275586,0.8614928802075404,2.4412278434742935e-26,6986.1424891417155,0.05677481859163709,11971.238316718192,7.020034357969125e-11,2.5585806320748905e-05,2.9860696719448453e-20,2.816301814789368e-22,82031.74119832498,1.692160230413855e-14,0.0004339681210969745,1.7505095074564888e-06,135066.1518109502,1.3553493862836275e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.016752421278550898,2.034556403097761,1.2169920390696165,0.003804352558996499,3.0635929967626187e-25,7.243123011588228e-31,0.12942810087205847,72.65588188707383,61.52380589874373,3.795852318751023e-10,1.4902830938532655e-12,8.003733671027404e-05,5.431610823831784e-07,124.5008784938692,101.29961385821265,3.7453287306636875e-14,0.0005904581133530257,3.2547609082273086e-07,1.3650539388245955e-08,7.117077185990382e-07,9.642410502576041e-15,1.5618638926719884e-16,3.0010574912100748e-06,1.6157202753823392e-08,5.2856012822627206e-17,2.9004476866469627e-19,5.528707997605881e-24,2.9806947465353443e-21,2.668727599694405e-25
2.84,1007.4966262325157,1.6366005477436996,0.8667732197405591,2.5814748457832355e-26,6986.093525646978,0.057336345641066246,11971.137443966127,7.18603490626831e-11,2.5933075084055476e-05,3.115588855152334e-20,2.948837714163993e-22,82031.85251612849,1.739670815437004e-14,0.0004398613789626023,1.7806980105366667e-06,135066.38381745105,1.4090088116791466e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01678824841875487,2.0345386870139426,1.2195947281786048,0.0038276705383743087,3.2274278142098716e-25,7.659235867438859e-31,0.1302204905345178,72.65537266672857,61.52388938709637,3.871308811461211e-10,1.5255233502516994e-12,8.08282588502574e-05,5.505332509594137e-07,124.49982941724771,101.29978786308828,3.833893343192269e-14,0.0005962979946670889,3.298960342219517e-07,1.3835814218845278e-08,7.213726614986677e-07,9.90607527438756e-15,1.6057161626483548e-16,3.0418168748767298e-06,1.6435842637253434e-08,5.475093578273575e-17,3.0152788569933737e-19,5.768512765314547e-24,3.10998079521306e-21,2.7943186179417995e-25
2.85,1007.4878535207071,1.6400817239933525,0.8720647552994482,2.729120464710761e-26,6986.04456128044,0.05790129263133759,11971.03657652825,7.355326531469907e-11,2.6283760067884573e-05,3.250222489452921e-20,3.0870816972935867e-22,82031.96382800498,1.788338138415479e-14,0.0004458126650867777,1.8112951690895094e-06,135066.61581172099,1.4645880749572647e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01682395832472381,2.0345209713997163,1.2221889007198463,0.003851037959402363,3.399359047515406e-25,8.097300418796826e-31,0.13101455109435167,72.65486343731656,61.52397287100374,3.94797428903604e-10,1.5614622693657463e-12,8.162398880826461e-05,5.579779424811216e-07,124.49878039589379,101.29996185879074,3.924213811069824e-14,0.0006021734433659109,3.343594988150833e-07,1.4022911671417777e-08,7.311327707423155e-07,1.0175945336410904e-14,1.6506361017574872e-16,3.0829776875148927e-06,1.6718254410696173e-08,5.670657200451123e-17,3.134218480408546e-19,6.017786939222084e-24,3.2443720889719057e-21,2.9253186163554025e-25
2.86,1007.4790810409282,1.6435515093695978,0.8773674497020393,2.884496865209924e-26,6985.995596034866,0.058469666639794284,11970.93571440426,7.527961804049389e-11,2.6637881872975313e-05,3.390148722720009e-20,3.23124957769765e-22,82032.07513395442,1.8381860538365514e-14,0.0004518223301313261,1.842304989927899e-06,135066.84779376068,1.5221478016011988e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.016859551383113337,2.034503256254051,1.2247745847822242,0.0038744546578842053,3.579745915326182e-25,8.558302199077844e-31,0.13181027692973857,72.6543541987626,61.52405635046582,4.0258633774223087e-10,1.5981110113816447e-12,8.242453644039869e-05,5.654955942813928e-07,124.4977314298043,101.30013584532051,4.01631818169643e-14,0.0006080845330538605,3.3886674759849455e-07,1.4211842736869789e-08,7.409886214153748e-07,1.0452143001871411e-14,1.696645727691137e-16,3.1245423561559098e-06,1.700447505703451e-08,5.872463572598213e-17,3.257396295426565e-19,6.276860360116097e-24,3.3840464550191133e-21,3.061932099826293e-25
2.87,1007.4703087926699,1.6470099414412123,0.8826812658887887,3.047948292189059e-26,6985.94662990305,0.059041474719020666,11970.834857593858,7.703993928064092e-11,2.6995461140886715e-05,3.535550964388454e-20,3.381564019983837e-22,82032.18643397676,1.8892388191558852e-14,0.0004578907254604325,1.8737315039003022e-06,135067.07976357074,1.5817502509659146e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.016895027979303954,2.034485541575918,1.2273518083619914,0.0038979204701648906,3.768961521069153e-25,9.043262582924938e-31,0.1326076624374319,72.65384495099171,61.52413982548257,4.10499081988738e-10,1.635480870988726e-12,8.322991156753704e-05,5.73086644559884e-07,124.49668251897612,101.30030982267806,4.1102348405007547e-14,0.0006140313370778149,3.434180440953244e-07,1.440261842788588e-08,7.509407897551094e-07,1.0734792522889278e-14,1.743767430080882e-16,3.166513312704692e-06,1.729454178099979e-08,6.080688306048176e-17,3.384945537067057e-19,6.546072610565222e-24,3.529186972652555e-21,3.2043700653366835e-25
2.88,1007.4615367754245,1.650457057653074,0.8880061669223711,3.219831409565176e-26,6985.897662877809,0.05961672389692411,11970.734006096742,7.883476746195724e-11,2.7356518553840523e-05,3.6866180108880706e-20,3.5382547133569843e-22,82032.29772807194,1.9415211000990088e-14,0.0004640182031380025,1.9055787659374816e-06,135067.31172115184,1.6434593521795552e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.016930388497405233,2.0344678273642924,1.2299205993630706,0.0039214352331291905,3.967393305475095e-25,9.553239792179878e-31,0.1334067020326982,72.65333569392921,61.524223296053954,4.1853714774347714e-10,1.6735832784498901e-12,8.404012397544837e-05,5.807515323794805e-07,124.49563366340611,101.30048379086388,4.2059925136303427e-14,0.0006200139285280107,3.4801365235350186e-07,1.4595249778844996e-08,7.60989853146324e-07,1.1024020113583131e-14,1.7920239753913852e-16,3.208892993921502e-06,1.7588492009602955e-08,6.295511285955903e-17,3.5170030136642477e-19,6.825773247159263e-24,3.679982098468472e-21,3.352850166377078e-25
2.89,1007.4527649886861,1.653892895326576,0.8933421159872772,3.400515646251131e-26,6985.848694951984,0.060195421176816956,11970.633159912612,8.066464744809376e-11,2.772107483456494e-05,3.843544173356688e-20,3.70155854843527e-22,82032.40901623992,1.995057976013014e-14,0.00047020511592503434,1.937850855099043e-06,135067.54366650459,1.707340740653694e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.016965633320260017,2.0344501136181528,1.2324809855973644,0.003944998784199816,4.175443511093044e-25,1.0089329922427105e-30,0.1342073901492559,72.65282642750063,61.52430676217994,4.2670203292186014e-10,1.7124298006755825e-12,8.48551834149097e-05,5.88490697662979e-07,124.49458486309115,101.30065774987844,4.3036202706506983e-14,0.0006260323802388964,3.5265383694377577e-07,1.4789747845737087e-08,7.711363901170563e-07,1.131995397335424e-14,1.8414385118600119e-16,3.2516838414038232e-06,1.7886363392564168e-08,6.517116759034545e-17,3.6537091849989046e-19,7.116322036969908e-24,3.8366257938446455e-21,3.507596880497261e-25
2.9,1007.4439934319505,1.6573174916600308,0.8986890763894102,3.590383549170728e-26,6985.799726118442,0.06077757353749776,11970.532319041164,8.253013059028721e-11,2.8089150746138525e-05,4.006529407661838e-20,3.871719797417125e-22,82032.52029848065,2.0498749452687082e-14,0.00047645181727699805,1.9705518746197744e-06,135067.77559962962,1.773461795209783e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017000762829448596,2.034432400336481,1.235032994785055,0.003968610961335635,4.393529659041736e-25,1.065266799038955e-30,0.13500972123921426,72.65231715163179,61.52439022386049,4.3499524729567643e-10,1.752032142301207e-12,8.567509960182227e-05,5.963045811897747e-07,124.49353611802809,101.30083169972221,4.403147527253003e-14,0.0006320867647899767,3.5733886295774857e-07,1.4986123706079825e-08,7.813809803342768e-07,1.1622724310351561e-14,1.8920345744830177e-16,3.2948883015682717e-06,1.8188193802740518e-08,6.745693422756007e-17,3.7952082417489356e-19,7.418089198285893e-24,3.999317654728047e-21,3.668841680032467e-25
2.91,1007.4352221047152,1.6607308837290793,0.9040470115556861,3.789831143397115e-26,6985.750756370073,0.061363187933332765,11970.431483482102,8.443177477827529e-11,2.8460767091834895e-05,4.17577944676085e-20,4.048990297643241e-22,82032.63157479408,2.1059979307135993e-14,0.0004827586613412251,2.0036859519558216e-06,135068.00752052764,1.8418916758293918e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017035777405292895,2.034414687518262,1.2375766545549098,0.003992271603029909,4.622085038248634e-25,1.124442900245924e-30,0.13581368977301247,72.65180786624876,61.524473681095564,4.4341831253429686e-10,1.7924021467680062e-12,8.649988221732811e-05,6.041936245925629e-07,124.49248742821385,101.30100564039573,4.5046040479705434e-14,0.0006381771545066607,3.620689960059189e-07,1.5184388458835752e-08,7.917242045996092e-07,1.193246336511855e-14,1.943836090048652e-16,3.3385088256325867e-06,1.8494021336552233e-08,6.981434516034282e-17,3.941648186274898e-19,7.731455645677714e-24,4.16826304375668e-21,3.8368232060467345e-25
2.92,1007.4264510064793,1.6641331084870945,0.9094158850336322,3.999268299509972e-26,6985.701785699791,0.06195227129433658,11970.33065323512,8.637014449137094e-11,2.883594471496773e-05,4.351505935428871e-20,4.2336296385979367e-22,82032.74284518017,2.1634532851759552e-14,0.0004891260029543037,2.0372572388306603e-06,135068.2394291992,1.9127013620356886e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017070677426860616,2.0343969751624846,1.2401119924445827,0.00401598054830852,4.861559207430264e-25,1.1865829044646086e-30,0.13661929023935893,72.65129857127782,61.524557133885125,4.519727622457489e-10,1.8335517974073137e-12,8.732954090792505e-05,6.121582703540499e-07,124.49143879364524,101.3011795718994,4.6080199489036225e-14,0.0006443036214611004,3.6684450221572774e-07,1.5384553224329584e-08,8.02166644845058e-07,1.224930543442194e-14,1.9968673822174067e-16,3.382547869597649e-06,1.8803884314406993e-08,7.224537911410168e-17,4.0931809147563735e-19,8.056813239446555e-24,4.3436732247450995e-21,4.0117874455354046e-25
2.93,1007.4176801367435,1.667524202765586,0.9147956604909909,4.21911910826824e-26,6985.652814100537,0.0625448305262531,11970.229828299922,8.834581084969763e-11,2.921470449873647e-05,4.533926567385026e-20,4.425905352394917e-22,82032.85410963887,2.2222677970203108e-14,0.0004955541976394867,2.0712699112809013e-06,135068.471325645,1.985963691913895e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017105463271969382,2.03437926326814,1.2426390359009145,0.004039737636728216,5.112418510071857e-25,1.2518126394231867e-30,0.13742651714517096,72.65078926664559,61.52464058222915,4.6066014201767735e-10,1.875493218528231e-12,8.816408528558245e-05,6.201989618036766e-07,124.49039021431918,101.30135349423375,4.713425700453068e-14,0.0006504662374730323,3.7166564822961505e-07,1.558662914416588e-08,8.127088841287582e-07,1.2573386895263513e-14,2.051153176649747e-16,3.427007894229608e-06,1.911782128112272e-08,7.475206208756661e-17,4.2499623006957353e-19,8.394565039513375e-24,4.525765499563733e-21,4.193987911929423e-25
2.94,1007.4089094950101,1.6709042032746027,0.9201863017153202,4.449822262695235e-26,6985.603841565272,0.06314087251063569,11970.129008676202,9.03593516655817e-11,2.9597067366072323e-05,4.72326522484668e-20,4.626093107792296e-22,82032.96536817009,2.28246869575466e-14,0.0005020436016041043,2.1057281697018964e-06,135068.70320986566,2.061753401778263e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017140135317190875,2.0343615518342237,1.2451578122802338,0.004063542708374854,5.375146602667433e-25,1.3202622653416761e-30,0.13823536501551412,72.65027995227882,61.524724026127565,4.694820094581762e-10,1.918238676508634e-12,8.90035249278555e-05,6.283161431143493e-07,124.4893416902325,101.30152740739925,4.8208521300621144e-14,0.0006566650741106112,3.765327012030782e-07,1.5790627381146905e-08,8.23351506630731e-07,1.2904846229074976e-14,2.1067186061815514e-16,3.4718913650420125e-06,1.9435871006348503e-08,7.733646830523959e-17,4.412152279805483e-19,8.745125563803628e-24,4.714763347441956e-21,4.383685828943979e-25
2.95,1007.4001390807832,1.674273146603134,0.9255877726136005,4.691831447674259e-26,6985.554868086986,0.06374040410492757,11970.028194363664,9.241135149510303e-11,2.9983054279485062e-05,4.9197521205424546e-20,4.834476907782624e-22,82033.07662077382,2.3440836576897296e-14,0.0005085945717369886,2.1406362388931783e-06,135068.93508186183,2.140147166493413e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017174693937854948,2.0343438408597336,1.2476683488486555,0.004087395603861659,5.650244996485902e-25,1.3920663905249526e-30,0.13904582839354276,72.64977062810465,61.524807465580366,4.784399342365068e-10,1.961800580889542e-12,8.984786937800026e-05,6.365102592991884e-07,124.4882932213821,101.30170131139637,4.930330424966737e-14,0.0006629002026912467,3.8144592880274145e-07,1.599655911919087e-08,8.340950976486613e-07,1.3243824046096939e-14,2.1635892160476207e-16,3.5172007522780485e-06,1.9758072484984037e-08,8.000072118543684e-17,4.5799149362959035e-19,9.108921051184356e-24,4.910896566725478e-21,4.581150317814814e-25
2.96,1007.3913688935686,1.6776310692195078,0.9310000372118377,4.94561573715292e-26,6985.505893658689,0.06434343214254142,11969.927385362003,9.450240168980047e-11,3.0372686240909983e-05,5.1236239422143924e-20,5.051349290803415e-22,82033.18786745,2.4071408116505483e-14,0.0005152074656059032,2.1759983681037e-06,135069.16694163412,2.2212236404577038e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01720913950805371,2.034326130343673,1.2501706727823771,0.004111296164327475,5.938233613131851e-25,1.4673641892132711e-30,0.13985790184043934,72.64926129405036,61.52489090058751,4.875354981236846e-10,2.006191485472774e-12,9.069712814508713e-05,6.44781756208278e-07,124.48724480776482,101.30187520622559,5.041892134954235e-14,0.0006691716942824307,3.864055992044274e-07,1.6204435563250295e-08,8.449402435936812e-07,1.3590463109942164e-14,2.221790969153456e-16,3.5629385308927973e-06,2.0084464937597153e-08,8.274699432411545e-17,4.753418590579485e-19,9.486389729009948e-24,5.1144014191184065e-21,4.786658587965316e-25
2.97,1007.3825989328735,1.6809780074717928,0.9364230596546719,5.211659999055659e-26,6985.456918273415,0.06494996343293925,11969.82658167092,9.663310044853344e-11,3.0765984291555747e-05,5.33512399964038e-20,5.277011535614591e-22,82033.29910819858,2.4716687447407288e-14,0.0005218826414549854,2.2118188310769114e-06,135069.3987891832,2.30506349925657e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01724347240064565,2.0343084202850448,1.25266481116798,0.004135244231435031,6.239651354174284e-25,1.546299521719814e-30,0.14067157993535542,72.64875195004352,61.52497433114894,4.967702950329516e-10,2.0514240894219163e-12,9.155131070411502e-05,6.531310805254369e-07,124.48619644937757,101.30204909188741,5.155569175130156e-14,0.0006754796197025682,3.91411981091239e-07,1.6414267939230822e-08,8.55887531986176e-07,1.394490836234408e-14,2.2813502513956927e-16,3.6091071805355896e-06,2.0415087810839894e-08,8.55775124946843e-17,4.932835888409059e-19,9.877982085334163e-24,5.325520776441027e-21,5.0004961311483855e-25
2.98,1007.3738291982067,1.6843139975881924,0.9418568042049837,5.490465308004004e-26,6985.407941924224,0.06556000476171159,11969.725783290114,9.880405286949547e-11,3.1162969511752365e-05,5.554502374207643e-20,5.51177386988898e-22,82033.41034301948,2.5376965081596735e-14,0.0005286204582021927,2.2481019260956344e-06,135069.6306245097,2.391749481993616e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017277692987259678,2.0342907106828587,1.2551507910027209,0.004159239647369208,6.555056685119659e-25,1.629021056884788e-30,0.1414868572753518,72.64824259601193,61.52505775726461,5.061459310601209e-10,2.0975112383665193e-12,9.241042649612431e-05,6.615586797649909e-07,124.48514814621718,101.30222296838228,5.2713938286933224e-14,0.0006818240495218004,3.964653436516445e-07,1.662606749391012e-08,8.66937551451596e-07,1.4307306948090684e-14,2.3422938770313787e-16,3.6557091855323773e-06,2.0749980777862706e-08,8.849455266399476e-17,5.118343891466338e-19,1.028416114584545e-23,5.544504269934069e-21,5.222956919106797e-25
2.99,1007.3650596890791,1.6876390756774429,0.9473012352435065,5.782549365945476e-26,6985.358964604199,0.06617356289065669,11969.624990219283,1.0101587100238172e-10,3.156366302080004e-05,5.782016071068882e-20,5.75595568256297e-22,82033.52157191267,2.605253623073118e-14,0.000535421275436762,2.2848519760267804e-06,135069.8624476143,2.4813664343075125e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01731180163829921,2.0342730015361266,1.2576286391948306,0.004183282254835325,6.885028234010331e-25,1.7156823968760225e-30,0.14230372847533942,72.64773323188366,61.525141178934504,5.156640245238017e-10,2.144465925509561e-12,9.327448492831021e-05,6.70065002268564e-07,124.48409989828053,101.30239683571072,5.389398749719069e-14,0.0006882050540628295,4.0156595657757145e-07,1.683984549485724e-08,8.780908917162896e-07,1.4677808240144842e-14,2.404649094096488e-16,3.702747034868206e-06,2.1089183738727185e-08,9.150044502471416e-17,5.310124169418077e-19,1.0705402755584036e-23,5.771608442140958e-21,5.454343604796669e-25
3.0,1007.3562904050024,1.6909532777292051,0.9527563172684332,6.088446930791976e-26,6985.309986306447,0.06679064455785921,11969.524202458128,1.0326917390070591e-10,3.196808597681819e-05,6.01792917391228e-20,6.009885739994076e-22,82033.63279487808,2.674370086537233e-14,0.0005422854534166727,2.3220733283658627e-06,135070.09425849753,2.574001352082588e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017345798722946188,2.034255292843862,1.2600983825638035,0.004207371897057401,7.230165404932515e-25,1.8064422043659793e-30,0.14312218816802005,72.64722385758705,61.525224596158566,5.253262060054969e-10,2.1923012927380855e-12,9.414349537413479e-05,6.786504972018733e-07,124.48305170556452,101.30257069387315,5.509616965950462e-14,0.0006946227034017358,4.067140900625045e-07,1.7055613230352042e-08,8.893481436033432e-07,1.5056563864951107e-14,2.4684435898738662e-16,3.750223222169705e-06,2.1432736820816913e-08,9.459757404428093e-17,5.508362893456738e-19,1.1142195865498585e-23,6.0070969013992376e-21,5.694967727218386e-25
3.01,1007.3475213454905,1.6942566396144618,0.9582220148950318,6.408710253169975e-26,6985.261007024097,0.06741125647776895,11969.423420006344,1.0556458767426863e-10,3.237625957659524e-05,6.262513002377399e-20,6.273902405973196e-22,82033.74401191567,2.745076377476694e-14,0.0005492133530661228,2.3597703552813526e-06,135070.32605716016,2.6697434258612754e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01737968460916515,2.0342375846050835,1.2625600478406969,0.00423150841777646,7.5910890067228e-25,1.9014643321155316e-30,0.14394223100382764,72.64671447305061,61.525308008936754,5.351341183895836e-10,2.2410306317370486e-12,9.501746717343962e-05,6.873156145515403e-07,124.48200356806596,101.30274454287012,5.6320818815975794e-14,0.0007010770673687971,4.119100147995921e-07,1.727338200930509e-08,9.007098990284414e-07,1.5443727727930043e-14,2.5337054964109887e-16,3.7981402456876767e-06,2.1780680379246884e-08,9.778837953064788e-17,5.713250931343129e-19,1.1595042823901754e-23,6.251240478973119e-21,5.945149919900199e-25
3.02,1007.3387525100587,1.6975491970859067,0.963698292855257,6.743909521384759e-26,6985.212026750302,0.06803540534127907,11969.322642863634,1.0790274554177303e-10,3.278820505543875e-05,6.516046272148712e-20,6.548353865639053e-22,82033.85522302536,2.8174034627169658e-14,0.0005562053359730103,2.3979474536588405e-06,135070.55784360273,2.768684085966437e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01741345966370723,2.034219876818813,1.2650136616684176,0.004255691661248815,7.968441897165469e-25,2.0009179549948578e-30,0.1447638516508695,72.64620507820314,61.52539141726902,5.450894169031645e-10,2.2906673851062997e-12,9.58964096325574e-05,6.960608051219092e-07,124.48095548578178,101.30291838270205,5.756827280144674e-14,0.0007075682155493023,4.171540019797577e-07,1.7493163161177683e-08,9.121767509957369e-07,1.583945603916028e-14,2.6004633960877595e-16,3.846500608279705e-06,2.21330549972711e-08,1.0107535771501637e-16,5.924983943968174e-19,1.206445967288334e-23,6.5043173888588436e-21,6.205220123079566e-25
3.03,1007.3299838982243,1.7008309857783368,0.9691851159973643,7.094633314702139e-26,6985.163045478242,0.06866309781580407,11969.221871029693,1.1028428788358789e-10,3.320394368702606e-05,6.778815257758988e-20,6.833598353342994e-22,82033.96642820712,2.891382803071141e-14,0.0005632617643864233,2.4366090451450186e-06,135070.78961782594,2.870917048341758e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017447124252114178,2.0342021694840744,1.2674592506020164,0.004279921472244361,8.362889642977263e-25,2.1049777044721244e-30,0.14558704479486761,72.64569567297372,61.52547482115534,5.551937691557968e-10,2.341225147480687e-12,9.678033202442334e-05,7.048865205318762e-07,124.4799074587088,101.30309221336945,5.883887327165181e-14,0.0007140962172843623,4.224463232898175e-07,1.7714968035902143e-08,9.237492935937342e-07,1.624390733924898e-14,2.668746327234663e-16,3.8953068173928465e-06,2.248990148668852e-08,1.0446106235176889e-16,6.143762483451361e-19,1.2550976449740765e-23,6.7666133902950214e-21,6.475517799627821e-25
3.04,1007.3212155095055,1.7041020412090404,0.9746824492855274,7.461489065051738e-26,6985.114063201116,0.06929434054535778,11969.12110450422,1.1270986229465765e-10,3.3623496783255564e-05,7.05111395813509e-20,7.130004384512712e-22,82034.07762746085,2.9670463594817026e-14,0.0005703830012141407,2.4757595761915035e-06,135071.0213798304,2.976538361118486e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017480678738722336,2.0341844625998955,1.2698968411089768,0.0043041976960448885,8.77512119588055e-25,2.2138238056008506e-30,0.14641180513910068,72.6451862572916,61.52555822059564,5.65448855179102e-10,2.392717666653287e-12,9.766924358868643e-05,7.137932132117324e-07,124.47885948684389,101.3032660348728,6.013296573144575e-14,0.000720661141671721,4.2778725091060555e-07,1.7938808003802507e-08,9.354281219911908e-07,1.665724252539138e-14,2.7385837898016114e-16,3.944561385046376e-06,2.285126088824758e-08,1.0794810583581083e-16,6.36979209279356e-19,1.3055137493487118e-23,7.038421953010446e-21,6.756392154764246e-25
