Vthresh,a,b,c,d,i,u,v,Time
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.37
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.38
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.39
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.4
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.41
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.42
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.43
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.44
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.45
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.46
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.47
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.48
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.49
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.5
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.51
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.52
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.53
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.54
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.55
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.56
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.57
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.58
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.59
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.6
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.61
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.62
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.63
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.64
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.65
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.66
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.67
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.68
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.69
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.7
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.71
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.72
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.73
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.74
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.75
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.76
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.77
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.78
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.79
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.8
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.81
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.82
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.83
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.84
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.85
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.86
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.87
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.88
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.89
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.9
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.91
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.92
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.93
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.94
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.95
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.96
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.97
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.98
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,0.99
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.0
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.01
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.02
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.03
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.04
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.05
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.06
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.07
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.08
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.09
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.1
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.11
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.12
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.13
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.14
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.15
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.16
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.17
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.18
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.19
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.2
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.21
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.22
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.23
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.24
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.25
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.26
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.27
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.28
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.29
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.3
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.31
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.32
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.33
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.34
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.35
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.36
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.37
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.38
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.39
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.4
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.41
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.42
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.43
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.44
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.45
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.46
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.47
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.48
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.49
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.5
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.51
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.52
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.53
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.54
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.55
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.56
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.57
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.58
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.59
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.6
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.61
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.62
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.63
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.64
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.65
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.66
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.67
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.68
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.69
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.7
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.71
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.72
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.73
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.74
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.75
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.76
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.77
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.78
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.79
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.8
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.81
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.82
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.83
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.84
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.85
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.86
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.87
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.88
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.89
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.9
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.91
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.92
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.93
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.94
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.95
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.96
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.97
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.98
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,1.99
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.0
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.01
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.02
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.03
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.04
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.05
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.06
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.07
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.08
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.09
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.1
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.11
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.12
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.13
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.14
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.15
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.16
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.17
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.18
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.19
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.2
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.21
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.22
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.23
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.24
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.25
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.26
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.27
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.28
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.29
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.3
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.31
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.32
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.33
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.34
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.35
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.36
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.37
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.38
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.39
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.4
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.41
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.42
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.43
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.44
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.45
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.46
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.47
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.48
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.49
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.5
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.51
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.52
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.53
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.54
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.55
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.56
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.57
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.58
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.59
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.6
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.61
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.62
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.63
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.64
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.65
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.66
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.67
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.68
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.69
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.7
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.71
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.72
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.73
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.74
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.75
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.76
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.77
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.78
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.79
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.8
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.81
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.82
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.83
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.84
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.85
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.86
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.87
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.88
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.89
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.9
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.91
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.92
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.93
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.94
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.95
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.96
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.97
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.98
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,2.99
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.0
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.01
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.02
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.03
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.04
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.05
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.06
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.07
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.08
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.09
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.1
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.11
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.12
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.13
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.14
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.15
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.16
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.17
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.18
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.19
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.2
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.21
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.22
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.23
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.24
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.25
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.26
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.27
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.28
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.29
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.3
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.31
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.32
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.33
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.34
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.35
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.36
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.37
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.38
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.39
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.4
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.41
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.42
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.43
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.44
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.45
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.46
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.47
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.48
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.49
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.5
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.51
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.52
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.53
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.54
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.55
30.0,0.02,0.2,-65.0,6.0,0.0,-14.0,-70.0,3.56
