CaI,CaM,CaO,CaS,IP3,g,Time
0.05,0.0,1000.0,2.0,0.0,0.002,0.0
0.04999334282907156,6.000078541991371e-06,1000.0,2.0000007092041727,0.0004949999840311911,0.0019999517940646953,0.01
0.049986884187660244,1.1973901104793287e-05,1000.0,2.0000012480232954,0.0009801332827723446,0.0019999034330493884,0.02
0.04998073338462835,1.7925071765507425e-05,1000.0,2.0000015034719327,0.0014555978071264985,0.0019998549233687995,0.03
0.04997499209619491,2.3856965352745827e-05,1000.0,2.0000013703964865,0.0019215885617209455,0.001999806274062299,0.04
0.04996975478526274,2.9772739873278836e-05,1000.0,2.000000751045645,0.0023782976663776017,0.001999757496598172,0.05
0.04996510906357024,3.5675347191437424e-05,1000.0,1.9999995546995335,0.0028259143401574253,0.0019997086046980336,0.06
0.04996113604813532,4.156754355196608e-05,1000.0,1.999997697304656,0.0032646248905335235,0.001999659614168448,0.07
0.049957910717457456,4.745190011260169e-05,1000.0,1.9999951011090131,0.0036946127102685713,0.0019996105427379784,0.08
0.0499555021982771,5.3330811409955745e-05,1000.0,1.99999169436838,0.004116058266220013,0.001999561409925869,0.09
0.049953974165008345,5.920650721512117e-05,1000.0,1.9999874109369826,0.004529139118849581,0.0019995122368707315,0.1
0.04995338508161863,6.508105968346285e-05,1000.0,1.9999821900196861,0.004934029913625261,0.0019994630462256456,0.11
0.049953788495651553,7.095639207110162e-05,1000.0,1.9999759758706948,0.005330902388081182,0.0019994138620344363,0.12
0.04995523334810145,7.683428794233189e-05,1000.0,1.9999687174759373,0.005719925389363821,0.0019993647096058454,0.13
0.049957764228313224,8.271639873654469e-05,1000.0,1.9999603682918015,0.006101264883074512,0.0019993156154119005,0.14
0.04996142163626491,8.860425156703498e-05,1000.0,1.9999508859762636,0.006475083969962919,0.0019992666069860196,0.15
0.049966242213778045,9.449925609909753e-05,1000.0,1.9999402321518498,0.006841542902071063,0.001999217712835178,0.16
0.04997225901078919,0.00010040271247809785,1000.0,1.999928372132628,0.007200799104991498,0.0019991689623412093,0.17
0.049979501676913826,0.00010631581703967871,1000.0,1.9999152747277689,0.007553007197002361,0.0019991203856923765,0.18
0.04998799665081784,0.00011223966795484543,1000.0,1.999900912047353,0.00789831900965423,0.0019990720138162305,0.19
0.04999776738804875,0.00011817527202636678,1000.0,1.9998852592687228,0.008236883614561593,0.001999023878300337,0.2
0.05000883456530498,0.0001241235507882322,1000.0,1.999868294426972,0.00856884735088368,0.0019989760113236273,0.21
0.05002121625433407,0.000130085345704229,1000.0,1.999849998236559,0.00889435385230507,0.0019989284456003093,0.22
0.05003492808540334,0.00013606142305859137,1000.0,1.9998303539236049,0.009213544075004042,0.001998881214328603,0.23
0.050049983407487446,0.0001420524787509839,1000.0,1.9998093470615466,0.00952655632712219,0.0019988343511415135,0.24
0.05006639344313472,0.0001480591429350457,1000.0,1.99978696541224,0.009833526299489932,0.001998787890060361,0.25
