Time,T,Th,Cs,Cp,C,ath,bth,cth,kth,k1,kp,ks,dth,atum,ktum,gtum,h2,h1,h0,j0,jts,jtp,i11,i21,i31,i3t,c,f,tme,Th_stimulation,Th_growth,Th_death,Th_exhaustion,tumor_growth,tumor_death,cytokine_decay,Th_cytokine_secretion,TS_cytokine_decay,TS_cytokine_secretion,TP_cytokine_decay,TP_cytokine_secretion,TP_cytokine_by_tumor
0.0,100000.0,0.0,0.0,0.0,0.0,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,51394.7572,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.9900990099009901,0.09900990099009901
0.3,116736.36127654764,5.875356404060174e-05,0.028241890903304992,0.03299604102480275,0.02823715578014729,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,5.875356404060174e-05,1.0,0.0002168242347110419,5.118916775716943e-06,5.8753564040601744e-06,6.858677278128462e-07,60272.73791509429,0.0030422727042227946,0.9600632965250079,0.960140196401062,0.9602242907123697,0.9603206564538921,1.1218653948432933,0.9915064693450669,0.13444169266998546
0.6,136307.0789005527,0.00012311162547645562,0.028255865812771834,0.03440359470461896,0.028245313342478522,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.00012311162547645562,1.0,0.00021685620121692268,1.071153111763049e-05,1.2311162547645562e-05,1.6780986047394529e-06,70470.92461728335,0.0032597199784825505,0.9603406536442698,0.9603379381504139,0.9606994376342424,0.9607160188479477,1.1697222199570447,0.9927171007406721,0.18240714223997953
0.8999999999999999,159197.12573292226,0.0001868416244479301,0.0282514749464611,0.03628525960205121,0.028235171175882465,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0001868416244479301,1.0,0.00021661154201045566,1.6226947208281032e-05,1.868416244479301e-05,2.9744649579380567e-06,82453.25292369175,0.0034703730579378166,0.9599958199800038,0.9599290621555314,0.9605501481796773,0.9605024187274653,1.233698826469741,0.9937577613052789,0.2471729648078598
1.2,185991.76066474515,0.0002497474214196945,0.028225869827354456,0.03880408270603855,0.02820391166522133,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0002497474214196945,1.0,0.000216041368566526,2.163763918713535e-05,2.497474214196945e-05,4.6450962631329066e-06,96564.95613716978,0.003671280048964512,0.9589329966175253,0.9587886793765839,0.9596795741300516,0.959553903369056,1.3193388120053107,0.9946522651849509,0.33436276107951407
1.5,217391.79407031473,0.000311588250245492,0.02817424260492947,0.042169880562373474,0.028146765143735077,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.000311588250245492,1.0,0.00021507344392922005,2.6908225851695528e-05,3.11588250245492e-05,6.773672873209768e-06,113235.2784506487,0.003859488027658977,0.9569900148869926,0.9567499158546287,0.9579242485676019,0.9577022719456529,1.4337759391206981,0.9954211912388928,0.45126547930346395
1.7999999999999998,254242.71664072777,0.00037206737797320825,0.028090378137214517,0.04664971854871061,0.028057564263366277,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.00037206737797320825,1.0,0.00021361598811324697,3.1993572848704416e-05,3.7206737797320826e-05,9.459542094930092e-06,133005.3366159663,0.004032135998050115,0.9539571849544534,0.9535983577515416,0.9550728566652935,0.9547314502729652,1.5860904306561607,0.9960823013212653,0.6071479362523837
2.1,297574.6142385794,0.0004308197577669534,0.027966646378652402,0.05257475947426177,0.02792873827712758,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0004308197577669534,1.0,0.00021155892478666197,3.683707769909419e-05,4.308197577669534e-05,1.2820102322385939e-05,156567.3087029024,0.0041864664944025985,0.9495771014223378,0.9490721484268803,0.9508659768741817,0.9503775244710916,1.7875418221249002,0.9966509166019983,0.8134729509802786
2.4,348652.8696019531,0.0004874006572103753,0.02779425839556858,0.06033953203555143,0.027751570139339984,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0004874006572103753,1.0,0.0002087799266911071,4.136982336639808e-05,4.874006572103753e-05,1.699336377822752e-05,184816.4632996968,0.00431984217850681,0.9435533847375595,0.9428720014618518,0.9450047854493318,0.9443387216938336,2.0515440892087486,0.9971402052945942,1.0838381450588486
2.6999999999999997,409050.38887727313,0.0005412757406261766,0.027563989870602747,0.07038655613631196,0.027516919424002823,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0005412757406261766,1.0,0.0002051581315280893,4.551142423904702e-05,5.4127574062617665e-05,2.2140905219297156e-05,218922.53036483243,0.004429840747375433,0.935575260416096,0.9346875953090213,0.9371756556004934,0.9363018329767956,2.3931429086346068,0.9975614805114611,1.4333850386983877
3.0,480744.5101409086,0.0005918166586904708,0.027267596661916676,0.08316484613752934,0.027216634145956937,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0005918166586904708,1.0,0.00020059837244892776,4.917395488947051e-05,5.9181665869047077e-05,2.8451260967537967e-05,260420.64323163242,0.004514462787352866,0.9253655609625359,0.9242484102081651,0.927098286505167,0.9259931881683613,2.8276047686759975,0.9979244353300137,1.877283850087215
3.3,566240.8832002576,0.0006383076814074828,0.026900102665953454,0.09904948476726369,0.026845830436329387,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0006383076814074828,1.0,0.00019506676465768776,5.227034098330155e-05,6.383076814074828e-05,3.6143590527368164e-05,311316.74811756384,0.004572501710967112,0.9127582348351991,0.9114037896824134,0.9146034906424174,0.9132590143075351,3.3676824820869653,0.9982373226543282,2.4278491647829505
3.5999999999999996,668731.0024695547,0.0006799645021160423,0.02646275635157727,0.11821577545253246,0.026405835974817576,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0006799645021160423,1.0,0.00018863199055799913,5.472718819877306e-05,6.799645021160423e-05,4.547133431437726e-05,374197.30850778526,0.004604072302599428,0.8977984231437977,0.8962252286259934,0.8997337159536272,0.89816817877785,4.019336365386104,0.9985071212094963,3.0901105387577874
3.9,792281.2704073088,0.0007159677977000397,0.025965998684366724,0.14048115024412983,0.025907142465047293,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0007159677977000397,1.0,0.00018149872449441646,5.649992705162106e-05,7.159677977000398e-05,5.672478763325105e-05,452320.78502800665,0.004611185980773461,0.8808428438116079,0.8791033199018647,0.8828439552684686,0.8811096738212437,4.776359108300414,0.9987396847964234,3.85639801489889
4.2,942043.0378270557,0.0007455055199029167,0.025430855619012555,0.16516660817482468,0.025370784908005317,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0007455055199029167,1.0,0.0001740103544074013,5.758446587811511e-05,7.455055199029167e-05,7.02298284686182e-05,549664.89942079,0.004598075052990641,0.8626066868721808,0.8607876821285373,0.8646490910464268,0.8628329586968637,5.615664677944039,0.9989398860003723,4.701832610206749
4.5,1124468.96367939,0.0007678112655231367,0.024887181835012116,0.19106814861073904,0.02482658355213057,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0007678112655231367,1.0,0.0001666035630433629,5.801768268016689e-05,7.678112655231367e-05,8.633799380441624e-05,670923.089135484,0.004570938814622999,0.8441038407724394,0.842314505296397,0.8461641823904119,0.8443755233549208,6.496317052765127,0.9991117730049566,5.583878498555154
4.8,1347524.6873110458,0.0007821839524404936,0.024368181605594248,0.21662119483856687,0.024307679138392393,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0007821839524404936,1.0,0.00015971876113689127,5.78623453362036e-05,7.821839524404936e-05,0.00010540121859320941,821489.1082773401,0.004536948707854566,0.8264610907053414,0.8248081772008373,0.8285181745902044,0.8268639794212581,7.365120624511274,0.9992587458837239,6.448640141459528
5.1,1620905.3624780346,0.0007879819451679253,0.02390270150351334,0.2402492251023604,0.02384285188602665,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0007879819451679253,1.0,0.00015369911713843153,5.718074531246041e-05,7.879819451679253e-05,0.00012772441604585625,1007517.1096601197,0.00450274813357159,0.8106569641249061,0.8092211628796164,0.8126918511194536,0.8112530025248446,8.168473653480254,0.9993837404633202,7.243154486223606
5.3999999999999995,1956290.7963912513,0.0007846016199015354,0.02350900095888921,0.26075131096489695,0.023450319531042176,0.008,0.09,0.1,1e-08,1e-08,1.0,1.0,1e-07,0.514,1.02e-09,0.2,1000.0,1000000.0,100000.0,34.0,34.0,34.0,5.4,8.6,0.00038,10.0,1.0,0.0007846016199015354,1.0,0.00014872616553475516,5.6009575541540125e-05,7.846016199015354e-05,0.00015349089278470404,1236137.6340788947,0.004473145752433494,0.7973108640554339,0.7961314535885514,0.7993060326022331,0.7981218877102843,8.865544572806497,0.9994893877105793,7.928351489363109
