Time,N,S,T,a,d,u1,u2,r1,e1,r2,e2,Q1,Q2,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death
13.600000000000001,0.17913542329773705,0.15426389210729038,0.1438731443598232,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003085277842145808,0.00552682552243918,0.011097215609330191,0.004421460417951345,0.005374062698932111,0.008877772487464153,0.00402844804207505
14.4,0.17837670106199396,0.15437709117337334,0.1478089877666624,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003087541823467467,0.005507455248610601,0.011409160790349033,0.004405964198888481,0.005351301031859819,0.009127328632279226,0.0041386516574665475
15.200000000000001,0.17762114883640426,0.15426286013672055,0.15185240829850272,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003085257202734411,0.005480069288054772,0.011712593411388054,0.004384055430443817,0.005328634465092128,0.009370074729110443,0.004251867432358076
16.0,0.1768637949657715,0.15393799260402713,0.15599541002857747,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0030787598520805428,0.005445211512272221,0.01200681013762067,0.004356169209817777,0.005305913848973145,0.009605448110096537,0.004367871480800169
16.8,0.17610012964844954,0.15341912429290755,0.16022974324751443,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003068382485858151,0.005403425535706523,0.01229115344735554,0.004322740428565219,0.005283003889453486,0.009832922757884433,0.004486432810930404
17.6,0.17532609412181413,0.15272269545090703,0.16454694206664372,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0030544539090181407,0.005355254735432576,0.012565026260311035,0.0042842037883460615,0.0052597828236544235,0.010052021008248828,0.0046073143778660244
18.400000000000002,0.17453806880865072,0.15186489972307535,0.1689383734206229,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003037297994461507,0.005301241263496993,0.012827904569451177,0.004240993010797595,0.005236142064259521,0.010262323655560943,0.004730274455777441
19.200000000000003,0.1737328617679478,0.15086162521642169,0.17339529195923475,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.003017232504328434,0.005241924375962508,0.013079347774923046,0.004193539500770007,0.005211985853038434,0.010463478219938437,0.0048550681748585735
20.0,0.1729076970283839,0.14972839985189837,0.1779088919674531,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029945679970379674,0.005177838559627353,0.013319006856855505,0.004142270847701883,0.005187230910851517,0.010655205485484404,0.004981448975088687
20.8,0.17206019945923484,0.1484803176389187,0.18247037668439026,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002969606352778374,0.00510951061374458,0.013546629744895705,0.004087608490995664,0.005161805983777045,0.010837303795916565,0.0051091705471629275
21.6,0.17118838110427162,0.14713198447690712,0.1870710116758981,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029426396895381422,0.005037457246252111,0.013762064592988775,0.004029965797001689,0.0051356514331281486,0.011009651674391021,0.0052379883269251465
22.400000000000002,0.17029062379599907,0.14569744972532098,0.19170219202445987,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0029139489945064195,0.004962181919842225,0.013965260242358784,0.0039697455358737805,0.0051087187138799724,0.011172208193887027,0.005367661376684876
23.200000000000003,0.16936565925696556,0.1441901319448111,0.19635551593597902,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002883802638896222,0.004884171351036356,0.014156263875450137,0.003907337080829085,0.005080969777708967,0.01132501110036011,0.005497954446207412
24.0,0.16841255418014145,0.1426228031890172,0.20102280969329187,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0028524560637803445,0.004803894113878803,0.014335218311694814,0.003843115291103042,0.005052376625404243,0.011468174649355851,0.005628638671412172
24.8,0.1674306834529663,0.14100751458607852,0.20569620666058874,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0028201502917215705,0.004721796907830249,0.014502355430496994,0.003777437526264199,0.005022920503588989,0.011601884344397595,0.005759493786496485
25.6,0.16641971574147094,0.13935555668323268,0.21036818986253225,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0027871111336646537,0.004638302426043605,0.014657988103368585,0.0037106419408348846,0.004992591472244128,0.011726390482694868,0.005890309316150903
26.400000000000002,0.16537958407478615,0.13767744378372518,0.21503162789117405,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0027535488756745036,0.004553807677886444,0.014802502430355014,0.0036430461423091554,0.004961387522243585,0.011842001944284012,0.006020885580952874
27.200000000000003,0.164310467094749,0.13598288340440542,0.2196798135933843,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0027196576680881086,0.00446868221781373,0.014936347239085346,0.003574945774250984,0.00492931401284247,0.011949077791268277,0.00615103478061476
28.0,0.16321276196723855,0.1342807732340555,0.22430648811840315,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0026856154646811097,0.004383267175725327,0.015060024332977328,0.003506613740580262,0.004896382859017156,0.012048019466381864,0.0062805816673152885
28.8,0.16208706530013273,0.13257919001413904,0.2289058645994544,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002651583800282781,0.004297874365852092,0.015174077059040923,0.003438299492681674,0.0048626119590039815,0.012139261647232738,0.006409364208784723
29.6,0.1609341451316019,0.13088540677847588,0.23347263699876214,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0026177081355695177,0.004212786210019198,0.01527908053261321,0.0033702289680153583,0.004828024353948057,0.012223264426090568,0.00653723383596534
30.400000000000002,0.15975492190346388,0.1292058985149661,0.23800199058235735,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002584117970299322,0.004128255645345059,0.015375630520771993,0.003302604516276047,0.004792647657103916,0.012300504416617595,0.006664055736306006
31.200000000000003,0.15855044505413396,0.12754637673475572,0.2424895931986927,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0025509275346951143,0.0040445069592675515,0.015464334504189058,0.0032356055674140414,0.0047565133516240185,0.012371467603351248,0.006789708609563396
32.0,0.157321871416713,0.12591180181946315,0.2469316028204976,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002518236036389263,0.003961736059137647,0.01554580151864844,0.0031693888473101174,0.00471965614250139,0.012436641214918753,0.006914084878973933
32.800000000000004,0.15607044566517692,0.12430643992407439,0.25132463807923316,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0024861287984814877,0.003880112295600366,0.015620635512417968,0.003104089836480293,0.004682113369955308,0.012496508409934375,0.007037089866218529
33.6,0.15479748197917778,0.12273388684157446,0.2556657739833674,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002454677736831489,0.0037997793273186137,0.01568942708666908,0.0030398234618548912,0.004643924459375334,0.012551541669335265,0.007158641671534287
34.4,0.1535043466805176,0.12119711397783531,0.25995251928916446,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002423942279556706,0.0037208567601463675,0.015752747554557148,0.002976685408117094,0.004605130400415528,0.01260219804364572,0.007278670540096605
35.2,0.15219244195037554,0.1196985191861794,0.26418278948726703,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002393970383723588,0.0036434419865577043,0.01581114434805001,0.0029147535892461635,0.004565773258511266,0.01264891547844001,0.007397118105643477
36.0,0.15086319200733533,0.1182399629526615,0.2683548888444468,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.00236479925905323,0.003567611646773518,0.01586513605756649,0.0028540893174188145,0.00452589576022006,0.012692108846053193,0.0075139368876445106
36.800000000000004,0.14951802944265097,0.1168228299010601,0.2724674731215789,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002336456598021202,0.003493423864144102,0.01591521063302694,0.002794739091315282,0.004485540883279529,0.012732168506421553,0.007629089247404209
37.6,0.14815838429050882,0.11544806530810925,0.2765195290773193,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002308961306162185,0.003420919765102922,0.01596182232594299,0.0027367358120823377,0.0044447515287152645,0.012769457860754391,0.007742546814164941
38.400000000000006,0.1467856737628263,0.11411622831426607,0.2805103408381359,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0022823245662853217,0.003350125492076413,0.016005391049798656,0.0026801003936611305,0.004403570212884789,0.012804312839838926,0.007854289543467806
39.2,0.1454012935511389,0.11282753748973401,0.2844394608891033,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0022565507497946803,0.003281053979839389,0.01604630196851252,0.0026248431838715113,0.004362038806534167,0.012837041574810016,0.007964304904894894
40.0,0.14400661098250564,0.11158190360004394,0.28830668933299614,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002231638072000879,0.0032137063568837953,0.016084904608201094,0.0025709650855070365,0.004320198329475169,0.012867923686560876,0.008072587301323892
40.800000000000004,0.14260295807737214,0.11037898415407985,0.29211203681579556,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002207579683081597,0.003148073929989435,0.016121514941453342,0.002518459143991548,0.004278088742321164,0.012897211953162674,0.008179137030842276
41.6,0.1411916268225627,0.10921821526727758,0.2958557029723047,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0021843643053455516,0.0030841394984487554,0.016156415927640454,0.0024673115987590044,0.004235748804676881,0.012925132742112364,0.008283959683224531
42.400000000000006,0.13977386635846517,0.10809883922419589,0.29953805710272974,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002161976784483918,0.0030218785414455936,0.016189858138137996,0.002417502833156475,0.004193215990753955,0.012951886510510397,0.008387065598876434
43.2,0.13835087800789478,0.1070199507652332,0.30315960563244354,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002140399015304664,0.002961260830546337,0.01622206303439581,0.0023690086644370697,0.004150526340236843,0.012977650427516649,0.008488468957708419
44.0,0.13692381374440526,0.10598052350747147,0.30672097269554066,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0021196104701494294,0.002902251492254318,0.016253224628497133,0.0023218011938034543,0.004107714412332158,0.013002579702797707,0.008588187235475138
44.800000000000004,0.1354937753518539,0.10497942624129981,0.31022288805733206,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0020995885248259964,0.0028448117591410387,0.01628351039758885,0.002275849407312831,0.004064813260555617,0.013026808318071079,0.008686240865605297
45.6,0.1340618129254947,0.10401545706646516,0.3136661616006745,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002080309141329303,0.002788900149320856,0.01631306458258894,0.002231120119456685,0.004021854387764841,0.013050451666071154,0.008782652524818886
46.400000000000006,0.13262892464259643,0.10308736306522791,0.31705166820703634,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0020617472613045583,0.0027344732215164183,0.016342010215447466,0.002187578577213135,0.003978867739277893,0.013073608172357974,0.008877446709797017
47.2,0.13119605720128782,0.1021938548827429,0.3203803361186137,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.002043877097654858,0.0026814861661632887,0.016370450788295,0.002145188932930631,0.003935881716038634,0.013096360630636001,0.008970649411321184
48.0,0.12976410628582397,0.10133362342702038,0.32365313364182163,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0020266724685404076,0.0026298934161423067,0.016398472382717726,0.0021039147329138456,0.0038929231885747187,0.013118777906174182,0.009062287741971006
48.800000000000004,0.12833391745534486,0.10050535658027429,0.32687105557885776,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0020101071316054858,0.002579649227038585,0.01642614599836188,0.002063719381630868,0.003850017523660346,0.013140916798689504,0.009152389556208018
49.6,0.12690628685997757,0.09970774646311048,0.3300351171103569,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019941549292622094,0.0025307079749618826,0.01645352889038122,0.002024566379969506,0.003807188605799327,0.013162823112304975,0.009240983279089994
50.400000000000006,0.12548196381407645,0.09893950299323341,0.3331463415311508,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001978790059864668,0.0024830246268759248,0.016480666727553026,0.00198641970150074,0.003764458914422293,0.013184533382042422,0.009328097562872223
51.2,0.12406165094356189,0.09819935862023556,0.3362057565307187,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001963987172404711,0.0024365549104050643,0.016507594827873825,0.0019492439283240516,0.0037218495283068568,0.013206075862299061,0.009413761182860124
52.0,0.12264600707222499,0.09748607713787859,0.33921438543047955,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019497215427575717,0.0023912556212191457,0.016534339872176902,0.0019130044969753166,0.0036793802121667498,0.013227471897741523,0.009498002792053428
52.800000000000004,0.12123564844551847,0.09679845767297253,0.34217324333317395,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019359691534594507,0.0023470847569017797,0.016560921105804986,0.0018776678055214238,0.003637069453365554,0.013248736884643989,0.009580850813328871
53.6,0.11983115031276824,0.09613533801288537,0.3450833335433866,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0019227067602577074,0.00230400162795817,0.01658735145640337,0.001843201302366536,0.003594934509383047,0.013269881165122697,0.009662333339214825
54.400000000000006,0.11843304880412843,0.0954955976149429,0.34794564403615424,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001909911952298858,0.0022619669545819888,0.016613638607374373,0.001809573563665591,0.0035529914641238528,0.013290910885899499,0.00974247803301232
55.2,0.11704184305546804,0.09487816016953633,0.3507611441465113,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018975632033907267,0.0022209429463908863,0.016639786007791257,0.0017767543571127092,0.003511255291664041,0.013311828806233007,0.009821312036102316
56.0,0.11565799708442598,0.09428199483428976,0.3535307824587461,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018856398966857952,0.0021808933367316297,0.016665793702768956,0.0017447146693853038,0.0034697399125327793,0.013332634962215165,0.00989886190884489
56.800000000000004,0.11428194149049542,0.09370611649581509,0.3562554855731091,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018741223299163017,0.0021417833845352578,0.016691659016693467,0.0017134267076282063,0.0034284582447148626,0.013353327213354775,0.009975153596047054
57.6,0.1129140751478587,0.09314958559455536,0.3589361572270198,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001862991711891107,0.0021035798615631042,0.016717377150299532,0.0016828638892504835,0.003387422254435761,0.013373901720239625,0.010050212402356555
58.400000000000006,0.11155476690720233,0.09261150766680244,0.36157367764000237,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018522301533360488,0.002066251030138946,0.016742941709435518,0.0016530008241111569,0.0033466430072160696,0.013394353367548415,0.010124062973920066
59.2,0.11020435726008469,0.0920910325836107,0.3641689031261648,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018418206516722141,0.002029766611058867,0.016768345161864706,0.0016238132888470936,0.0033061307178025405,0.013414676129491765,0.010196729287532614
60.0,0.10886315993224617,0.091587353482883,0.36672266599742254,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.00183174706965766,0.001994097741995651,0.01679357922044559,0.0015952781935965209,0.003265894797967385,0.013434863376356472,0.01026823464792783
60.800000000000004,0.10753146339936367,0.09109970544933611,0.3692357747184577,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018219941089867224,0.00195921692844362,0.01681863515910446,0.001567373542754896,0.0032259439019809103,0.013454908127283569,0.010338601692116816
61.6,0.10620953233055538,0.09062736401775189,0.3717090142507697,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018125472803550377,0.001925097989735286,0.016843504071592113,0.0015400783917882289,0.0031862859699166614,0.01347480325727369,0.01040785239902155
62.400000000000006,0.1048976089638821,0.0901696435612958,0.37414314653420155,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0018033928712259159,0.0018917160021410873,0.01686817708194531,0.00151337280171287,0.003146928268916463,0.013494541665556248,0.010476008102957644
63.2,0.10359591441456376,0.08972589560654991,0.3765389110721476,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017945179121309981,0.0018590472404052451,0.016892645513331746,0.0014872377923241962,0.0031078774324369124,0.013514116410665397,0.010543089510020132
64.0,0.10230464991557921,0.08929550710491019,0.3788970255967518,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017859101420982038,0.0018270691186803906,0.016916901020602046,0.0014616552949443125,0.003069139497467376,0.013533520816481638,0.010609116716709052
64.8,0.10102399799128142,0.08887789868535526,0.38121818679354924,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001777557973707105,0.0017957601316517286,0.016940935691425952,0.001436608105321383,0.0030307199397384427,0.013552748553140762,0.01067410923021938
65.60000000000001,0.09975412351510436,0.08847252299086954,0.3835030710312923,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017694504598173909,0.0017650997972248222,0.01696474213444254,0.0014120798377798578,0.0029926237054531306,0.013571793707554031,0.010738085988876184
66.4,0.09849517481353014,0.08807886287525978,0.38575233518229207,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017615772575051956,0.0017350685992551325,0.016988313517166176,0.001388054879404106,0.002954855244405904,0.013590650813732941,0.010801065385104178
67.2,0.0972472847253015,0.08769642957622506,0.3879666174950905,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017539285915245013,0.0017056479312783021,0.017011643574542223,0.0013645183450226419,0.002917418541759045,0.013609314859633778,0.010863065289862533
68.0,0.09601057147421535,0.08732476118756345,0.39014653833704566,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001746495223751269,0.0016768200450934696,0.01703472664421854,0.0013414560360747757,0.0028803171442264605,0.013627781315374832,0.010924103073437278
68.8,0.09478513948930703,0.08696342117541865,0.3922927009365431,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.001739268423508373,0.0016485680013158827,0.017057557687793573,0.0013188544010527062,0.0028435541846792106,0.01364604615023486,0.010984195626223207
69.60000000000001,0.0935710802125928,0.08661199689764602,0.3944056921339017,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017322399379529204,0.001620875621816495,0.017080132291757713,0.001296700497453196,0.0028071324063777842,0.013664105833406172,0.011043359379749249
70.4,0.09236847290544092,0.0862700981020975,0.3964860831541531,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017254019620419501,0.0015937274438186648,0.01710244664491259,0.001274981955054932,0.0027710541871632274,0.013681957315930072,0.011101610328316287
71.2,0.09117738540202099,0.08593735550460989,0.3985344303498868,0.02,0.02,0.2,0.5,0.8,0.01,0.8,0.008,5.333333333333334,14.285714285714285,1.0,0.02,0.0017187471100921978,0.001567108676654861,0.017124497510902705,0.001253686941323889,0.0027353215620606296,0.013699598008722164,0.01115896404979683
