Ca,Gd,Gt,IP3,P,Pc,Pcg,Pg,R,Rg,Rl,Rlg,Rlgp,Time
0.1,10000.003329536556,0.0,0.015002076583357242,90.9,9.09,0.0,0.0,13.903329536554955,5.056670463445044,0.0,0.0,0.0,0.17
0.1,10000.003396529672,0.0,0.015002185577066687,90.9,9.09,0.0,0.0,13.903396529671246,5.056603470328752,0.0,0.0,0.0,0.18
0.1,10000.003458108786,0.0,0.015002293245075585,90.9,9.09,0.0,0.0,13.903458108784749,5.056541891215249,0.0,0.0,0.0,0.19
0.1,10000.003512611853,0.0,0.015002399554223606,90.9,9.09,0.0,0.0,13.903512611852292,5.056487388147705,0.0,0.0,0.0,0.2
0.1,10000.003561674233,0.0,0.015002504546250737,90.9,9.09,0.0,0.0,13.903561674232865,5.056438325767134,0.0,0.0,0.0,0.21
0.1,10000.003606243487,0.0,0.015002608245341931,90.9,9.09,0.0,0.0,13.903606243485013,5.056393756514987,0.0,0.0,0.0,0.22
0.1,10000.003645484758,0.0,0.015002710630188917,90.9,9.09,0.0,0.0,13.903645484757664,5.056354515242336,0.0,0.0,0.0,0.23
0.1,10000.003681523389,0.0,0.01500281177035518,90.9,9.09,0.0,0.0,13.903681523387887,5.0563184766121125,0.0,0.0,0.0,0.24
0.1,10000.003713723117,0.0,0.015002911645015564,90.9,9.09,0.0,0.0,13.903713723115494,5.056286276884505,0.0,0.0,0.0,0.25
0.1,10000.0037422402,0.0,0.01500301026231211,90.9,9.09,0.0,0.0,13.903742240199302,5.0562577598007,0.0,0.0,0.0,0.26
0.1,10000.003768475639,0.0,0.015003107681140203,90.9,9.09,0.0,0.0,13.90376847563817,5.056231524361831,0.0,0.0,0.0,0.27
0.1,10000.00379169758,0.0,0.0150032038707341,90.9,9.09,0.0,0.0,13.903791697579024,5.056208302420977,0.0,0.0,0.0,0.28
0.1,10000.003812570352,0.0,0.015003298866994773,90.9,9.09,0.0,0.0,13.903812570349626,5.056187429650374,0.0,0.0,0.0,0.29
0.1,10000.003831552098,0.0,0.01500339269468091,90.9,9.09,0.0,0.0,13.903831552096126,5.0561684479038735,0.0,0.0,0.0,0.3
0.1,10000.003848268578,0.0,0.015003485333568073,90.9,9.09,0.0,0.0,13.903848268576212,5.056151731423787,0.0,0.0,0.0,0.31
0.1,10000.003863558526,0.0,0.01500357684515859,90.9,9.09,0.0,0.0,13.903863558523605,5.0561364414763945,0.0,0.0,0.0,0.32
0.1,10000.003877343748,0.0,0.015003667223718755,90.9,9.09,0.0,0.0,13.903877343745307,5.056122656254692,0.0,0.0,0.0,0.33
0.1,10000.00388963865,0.0,0.015003756470304897,90.9,9.09,0.0,0.0,13.903889638646929,5.05611036135307,0.0,0.0,0.0,0.34
0.1,10000.00390053829,0.0,0.01500384459188739,90.9,9.09,0.0,0.0,13.903900538286424,5.0560994617135755,0.0,0.0,0.0,0.35000000000000003
0.1,10000.003910253854,0.0,0.015003931614673262,90.9,9.09,0.0,0.0,13.903910253852606,5.056089746147392,0.0,0.0,0.0,0.36
0.1,10000.00391899477,0.0,0.015004017564576805,90.9,9.09,0.0,0.0,13.903918994767023,5.056081005232974,0.0,0.0,0.0,0.37
0.1,10000.00392680575,0.0,0.015004102440229712,90.9,9.09,0.0,0.0,13.903926805747405,5.056073194252592,0.0,0.0,0.0,0.38
0.1,10000.003933812515,0.0,0.0150041862536814,90.9,9.09,0.0,0.0,13.903933812513674,5.056066187486323,0.0,0.0,0.0,0.39
0.1,10000.003940091825,0.0,0.01500426901885753,90.9,9.09,0.0,0.0,13.90394009182364,5.056059908176356,0.0,0.0,0.0,0.4
0.1,10000.003945387436,0.0,0.015004350762444506,90.9,9.09,0.0,0.0,13.903945387433378,5.056054612566619,0.0,0.0,0.0,0.41000000000000003
0.1,10000.003950048254,0.0,0.015004431487939038,90.9,9.09,0.0,0.0,13.903950048252408,5.056049951747587,0.0,0.0,0.0,0.42
0.1,10000.003954182794,0.0,0.01500451120805002,90.9,9.09,0.0,0.0,13.903954182791226,5.05604581720877,0.0,0.0,0.0,0.43
0.1,10000.003957899562,0.0,0.015004589935486335,90.9,9.09,0.0,0.0,13.90395789956032,5.056042100439677,0.0,0.0,0.0,0.44
0.1,10000.003961307073,0.0,0.015004667682956873,90.9,9.09,0.0,0.0,13.90396130707018,5.056038692929817,0.0,0.0,0.0,0.45
0.1,10000.003964513833,0.0,0.015004744463170521,90.9,9.09,0.0,0.0,13.9039645138313,5.056035486168698,0.0,0.0,0.0,0.46
0.1,10000.003967628356,0.0,0.015004820288836167,90.9,9.09,0.0,0.0,13.903967628354167,5.056032371645831,0.0,0.0,0.0,0.47000000000000003
0.1,10000.003970018972,0.0,0.015004895166638646,90.9,9.09,0.0,0.0,13.903970018970737,5.056029981029258,0.0,0.0,0.0,0.48
0.1,10000.003971973745,0.0,0.015004969110748159,90.9,9.09,0.0,0.0,13.903971973744271,5.056028026255725,0.0,0.0,0.0,0.49
0.1,10000.003973741386,0.0,0.01500504213501464,90.9,9.09,0.0,0.0,13.903973741385975,5.056026258614021,0.0,0.0,0.0,0.5
0.1,10000.003975384372,0.0,0.01500511425177231,90.9,9.09,0.0,0.0,13.90397538437084,5.056024615629156,0.0,0.0,0.0,0.51
0.1,10000.003976965174,0.0,0.01500518547335539,90.9,9.09,0.0,0.0,13.903976965173854,5.056023034826142,0.0,0.0,0.0,0.52
0.1,10000.00397854627,0.0,0.015005255812098103,90.9,9.09,0.0,0.0,13.903978546270007,5.056021453729989,0.0,0.0,0.0,0.53
0.1,10000.003980190135,0.0,0.015005325280334669,90.9,9.09,0.0,0.0,13.90398019013429,5.056019809865707,0.0,0.0,0.0,0.54
0.1,10000.003981674858,0.0,0.015005393883012327,90.9,9.09,0.0,0.0,13.903981674857793,5.056018325142201,0.0,0.0,0.0,0.55
0.1,10000.003982713959,0.0,0.015005461623401016,90.9,9.09,0.0,0.0,13.903982713958625,5.05601728604137,0.0,0.0,0.0,0.56
0.1,10000.003983683446,0.0,0.015005528521979096,90.9,9.09,0.0,0.0,13.903983683444952,5.056016316555042,0.0,0.0,0.0,0.5700000000000001
0.1,10000.003984609306,0.0,0.015005594590133061,90.9,9.09,0.0,0.0,13.90398460930614,5.056015390693855,0.0,0.0,0.0,0.58
0.1,10000.003985517531,0.0,0.015005659839249405,90.9,9.09,0.0,0.0,13.903985517531547,5.056014482468448,0.0,0.0,0.0,0.59
0.1,10000.00398643411,0.0,0.015005724280714621,90.9,9.09,0.0,0.0,13.903986434110537,5.056013565889457,0.0,0.0,0.0,0.6
0.1,10000.003987385033,0.0,0.015005787925915202,90.9,9.09,0.0,0.0,13.903987385032472,5.056012614967522,0.0,0.0,0.0,0.61
0.1,10000.003988386177,0.0,0.015005850785649368,90.9,9.09,0.0,0.0,13.903988386177145,5.056011613822848,0.0,0.0,0.0,0.62
0.1,10000.00398908192,0.0,0.015005912849097774,90.9,9.09,0.0,0.0,13.9039890819211,5.056010918078895,0.0,0.0,0.0,0.63
0.1,10000.003989737861,0.0,0.015005974141589573,90.9,9.09,0.0,0.0,13.903989737861718,5.056010262138277,0.0,0.0,0.0,0.64
0.1,10000.003990361874,0.0,0.015006034673457262,90.9,9.09,0.0,0.0,13.903990361875154,5.0560096381248405,0.0,0.0,0.0,0.65
0.1,10000.003990961837,0.0,0.015006094455033332,90.9,9.09,0.0,0.0,13.903990961837563,5.056009038162432,0.0,0.0,0.0,0.66
0.1,10000.003991545624,0.0,0.01500615349665028,90.9,9.09,0.0,0.0,13.903991545625098,5.056008454374896,0.0,0.0,0.0,0.67
0.1,10000.003992121114,0.0,0.0150062118086406,90.9,9.09,0.0,0.0,13.903992121113914,5.056007878886081,0.0,0.0,0.0,0.68
0.1,10000.00399269618,0.0,0.015006269401336793,90.9,9.09,0.0,0.0,13.903992696180163,5.056007303819832,0.0,0.0,0.0,0.6900000000000001
0.1,10000.00399320632,0.0,0.015006326452137652,90.9,9.09,0.0,0.0,13.90399320632029,5.056006793679704,0.0,0.0,0.0,0.7000000000000001
0.1,10000.00399365988,0.0,0.015006382897136624,90.9,9.09,0.0,0.0,13.90399365988169,5.056006340118305,0.0,0.0,0.0,0.71
0.1,10000.003994087363,0.0,0.015006438654327407,90.9,9.09,0.0,0.0,13.903994087364351,5.056005912635644,0.0,0.0,0.0,0.72
0.1,10000.003994488767,0.0,0.015006493723710004,90.9,9.09,0.0,0.0,13.903994488768273,5.056005511231721,0.0,0.0,0.0,0.73
0.1,10000.003994864093,0.0,0.015006548105284415,90.9,9.09,0.0,0.0,13.903994864093457,5.0560051359065366,0.0,0.0,0.0,0.74
0.1,10000.00399521334,0.0,0.015006601799050636,90.9,9.09,0.0,0.0,13.903995213339904,5.0560047866600915,0.0,0.0,0.0,0.75
0.1,10000.003995536506,0.0,0.015006654805008672,90.9,9.09,0.0,0.0,13.903995536507612,5.056004463492384,0.0,0.0,0.0,0.76
0.1,10000.003995833596,0.0,0.015006707123158521,90.9,9.09,0.0,0.0,13.90399583359658,5.056004166403414,0.0,0.0,0.0,0.77
0.1,10000.003996104606,0.0,0.015006758753500183,90.9,9.09,0.0,0.0,13.903996104606811,5.056003895393184,0.0,0.0,0.0,0.78
0.1,10000.003996349538,0.0,0.015006809696033657,90.9,9.09,0.0,0.0,13.903996349538303,5.056003650461691,0.0,0.0,0.0,0.79
0.1,10000.00399656839,0.0,0.015006859950758945,90.9,9.09,0.0,0.0,13.903996568391056,5.0560034316089375,0.0,0.0,0.0,0.8
0.1,10000.003996778883,0.0,0.015006909682505065,90.9,9.09,0.0,0.0,13.903996778882693,5.0560032211173,0.0,0.0,0.0,0.81
0.1,10000.003997040014,0.0,0.01500695944016887,90.9,9.09,0.0,0.0,13.903997040014639,5.0560029599853555,0.0,0.0,0.0,0.8200000000000001
0.1,10000.003997284448,0.0,0.015007008597295049,90.9,9.09,0.0,0.0,13.903997284448637,5.056002715551356,0.0,0.0,0.0,0.8300000000000001
0.1,10000.003997512185,0.0,0.0150070571538836,90.9,9.09,0.0,0.0,13.903997512184691,5.056002487815303,0.0,0.0,0.0,0.84
0.1,10000.003997723223,0.0,0.015007105109934525,90.9,9.09,0.0,0.0,13.903997723222798,5.056002276777196,0.0,0.0,0.0,0.85
0.1,10000.003997917564,0.0,0.015007152465447824,90.9,9.09,0.0,0.0,13.90399791756296,5.056002082437035,0.0,0.0,0.0,0.86
0.1,10000.003998095206,0.0,0.015007199220423496,90.9,9.09,0.0,0.0,13.903998095205173,5.05600190479482,0.0,0.0,0.0,0.87
0.1,10000.00399825615,0.0,0.015007245374861542,90.9,9.09,0.0,0.0,13.903998256149443,5.056001743850551,0.0,0.0,0.0,0.88
0.1,10000.003998400396,0.0,0.015007290928761961,90.9,9.09,0.0,0.0,13.903998400395766,5.056001599604229,0.0,0.0,0.0,0.89
0.1,10000.003998527944,0.0,0.015007335882124754,90.9,9.09,0.0,0.0,13.903998527944141,5.056001472055852,0.0,0.0,0.0,0.9
0.1,10000.003998638795,0.0,0.01500738023494992,90.9,9.09,0.0,0.0,13.903998638794572,5.056001361205421,0.0,0.0,0.0,0.91
0.1,10000.003998732947,0.0,0.015007423987237459,90.9,9.09,0.0,0.0,13.903998732947057,5.056001267052937,0.0,0.0,0.0,0.92
0.1,10000.003998810402,0.0,0.015007467138987372,90.9,9.09,0.0,0.0,13.903998810401594,5.0560011895983985,0.0,0.0,0.0,0.93
0.1,10000.003998871158,0.0,0.015007509690199658,90.9,9.09,0.0,0.0,13.903998871158187,5.056001128841807,0.0,0.0,0.0,0.9400000000000001
0.1,10000.003998915217,0.0,0.015007551640874318,90.9,9.09,0.0,0.0,13.903998915216834,5.05600108478316,0.0,0.0,0.0,0.9500000000000001
0.1,10000.003998942577,0.0,0.015007592991011351,90.9,9.09,0.0,0.0,13.903998942577534,5.056001057422461,0.0,0.0,0.0,0.96
0.1,10000.00399895324,0.0,0.015007633740610758,90.9,9.09,0.0,0.0,13.903998953240286,5.0560010467597065,0.0,0.0,0.0,0.97
0.1,10000.003998947204,0.0,0.015007673889672538,90.9,9.09,0.0,0.0,13.903998947205094,5.056001052794898,0.0,0.0,0.0,0.98
0.1,10000.003998924472,0.0,0.015007713438196691,90.9,9.09,0.0,0.0,13.903998924471956,5.056001075528037,0.0,0.0,0.0,0.99
0.1,10000.00399893305,0.0,0.015007752859950227,90.9,9.09,0.0,0.0,13.903998933050385,5.05600106694961,0.0,0.0,0.0,1.0
0.1,10000.003998988175,0.0,0.01500779230527009,90.9,9.09,0.0,0.0,13.903998988174877,5.056001011825117,0.0,0.0,0.0,1.01
0.1,10000.00399903737,0.0,0.015007831256311888,90.9,9.09,0.0,0.0,13.90399903736931,5.056000962630683,0.0,0.0,0.0,1.02
0.1,10000.003999080634,0.0,0.01500786971307562,90.9,9.09,0.0,0.0,13.903999080633685,5.0560009193663085,0.0,0.0,0.0,1.03
0.1,10000.003999117967,0.0,0.015007907675561285,90.9,9.09,0.0,0.0,13.903999117968,5.056000882031992,0.0,0.0,0.0,1.04
0.1,10000.003999149372,0.0,0.015007945143768886,90.9,9.09,0.0,0.0,13.903999149372257,5.056000850627736,0.0,0.0,0.0,1.05
0.1,10000.003999174847,0.0,0.015007982117698422,90.9,9.09,0.0,0.0,13.903999174846454,5.056000825153538,0.0,0.0,0.0,1.06
0.1,10000.00399919439,0.0,0.015008018597349891,90.9,9.09,0.0,0.0,13.903999194390593,5.0560008056094,0.0,0.0,0.0,1.07
0.1,10000.003999208004,0.0,0.015008054582723297,90.9,9.09,0.0,0.0,13.903999208004674,5.056000791995321,0.0,0.0,0.0,1.08
0.1,10000.003999215689,0.0,0.015008090073818635,90.9,9.09,0.0,0.0,13.903999215688694,5.0560007843113,0.0,0.0,0.0,1.09
0.1,10000.003999217442,0.0,0.01500812507063591,90.9,9.09,0.0,0.0,13.903999217442655,5.056000782557338,0.0,0.0,0.0,1.1
0.1,10000.003999213266,0.0,0.015008159573175117,90.9,9.09,0.0,0.0,13.903999213266557,5.056000786733436,0.0,0.0,0.0,1.11
0.1,10000.00399920316,0.0,0.01500819358143626,90.9,9.09,0.0,0.0,13.903999203160401,5.056000796839593,0.0,0.0,0.0,1.12
0.1,10000.003999187124,0.0,0.015008227095419336,90.9,9.09,0.0,0.0,13.903999187124185,5.0560008128758085,0.0,0.0,0.0,1.1300000000000001
0.1,10000.003999165157,0.0,0.015008260115124348,90.9,9.09,0.0,0.0,13.903999165157911,5.056000834842083,0.0,0.0,0.0,1.1400000000000001
0.1,10000.003999137261,0.0,0.015008292640551294,90.9,9.09,0.0,0.0,13.903999137261577,5.056000862738417,0.0,0.0,0.0,1.1500000000000001
0.1,10000.003999103435,0.0,0.015008324671700175,90.9,9.09,0.0,0.0,13.903999103435185,5.056000896564809,0.0,0.0,0.0,1.16
0.1,10000.003999063678,0.0,0.01500835620857099,90.9,9.09,0.0,0.0,13.903999063678732,5.056000936321261,0.0,0.0,0.0,1.17
0.1,10000.003999017992,0.0,0.01500838725116374,90.9,9.09,0.0,0.0,13.903999017992222,5.056000982007772,0.0,0.0,0.0,1.18
0.1,10000.003998998556,0.0,0.015008418624118973,90.9,9.09,0.0,0.0,13.903998998556045,5.056001001443947,0.0,0.0,0.0,1.19
0.1,10000.003998989412,0.0,0.01500844991845847,90.9,9.09,0.0,0.0,13.903998989410425,5.056001010589568,0.0,0.0,0.0,1.2
0.1,10000.003998979344,0.0,0.015008480846842512,90.9,9.09,0.0,0.0,13.903998979342349,5.056001020657643,0.0,0.0,0.0,1.21
0.1,10000.003998968414,0.0,0.015008511410843146,90.9,9.09,0.0,0.0,13.903998968413164,5.0560010315868285,0.0,0.0,0.0,1.22
0.1,10000.003998956685,0.0,0.015008541612032423,90.9,9.09,0.0,0.0,13.903998956684216,5.056001043315777,0.0,0.0,0.0,1.23
0.1,10000.003998944218,0.0,0.015008571451982396,90.9,9.09,0.0,0.0,13.903998944216852,5.056001055783141,0.0,0.0,0.0,1.24
0.1,10000.003998931074,0.0,0.015008600932265111,90.9,9.09,0.0,0.0,13.903998931072419,5.056001068927573,0.0,0.0,0.0,1.25
0.1,10000.003998917313,0.0,0.015008630054452621,90.9,9.09,0.0,0.0,13.903998917312265,5.056001082687728,0.0,0.0,0.0,1.26
0.1,10000.003998903,0.0,0.015008658820116974,90.9,9.09,0.0,0.0,13.903998902997737,5.056001097002256,0.0,0.0,0.0,1.27
0.1,10000.00399888819,0.0,0.015008687230830223,90.9,9.09,0.0,0.0,13.903998888190179,5.056001111809813,0.0,0.0,0.0,1.28
0.1,10000.003998872951,0.0,0.015008715288164415,90.9,9.09,0.0,0.0,13.903998872950941,5.056001127049051,0.0,0.0,0.0,1.29
0.1,10000.003998857343,0.0,0.015008742993691601,90.9,9.09,0.0,0.0,13.90399885734137,5.056001142658623,0.0,0.0,0.0,1.3
0.1,10000.003998841423,0.0,0.015008770348983833,90.9,9.09,0.0,0.0,13.903998841422812,5.056001158577181,0.0,0.0,0.0,1.31
0.1,10000.003998825257,0.0,0.01500879735561316,90.9,9.09,0.0,0.0,13.903998825256613,5.056001174743379,0.0,0.0,0.0,1.32
0.1,10000.003998808905,0.0,0.01500882401515163,90.9,9.09,0.0,0.0,13.903998808904122,5.056001191095871,0.0,0.0,0.0,1.33
0.1,10000.003998792428,0.0,0.015008850329171297,90.9,9.09,0.0,0.0,13.903998792426684,5.056001207573308,0.0,0.0,0.0,1.34
0.1,10000.003998775886,0.0,0.015008876299244208,90.9,9.09,0.0,0.0,13.903998775885649,5.056001224114345,0.0,0.0,0.0,1.35
0.1,10000.003998759343,0.0,0.015008901926942415,90.9,9.09,0.0,0.0,13.90399875934236,5.056001240657634,0.0,0.0,0.0,1.36
0.1,10000.003998742859,0.0,0.015008927213837968,90.9,9.09,0.0,0.0,13.903998742858166,5.056001257141827,0.0,0.0,0.0,1.37
0.1,10000.003998726495,0.0,0.015008952161502916,90.9,9.09,0.0,0.0,13.903998726494414,5.056001273505579,0.0,0.0,0.0,1.3800000000000001
0.1,10000.003998710314,0.0,0.01500897677150931,90.9,9.09,0.0,0.0,13.90399871031245,5.056001289687542,0.0,0.0,0.0,1.3900000000000001
0.1,10000.003998694374,0.0,0.0150090010454292,90.9,9.09,0.0,0.0,13.903998694373623,5.05600130562637,0.0,0.0,0.0,1.4000000000000001
0.1,10000.00399867874,0.0,0.015009024984834637,90.9,9.09,0.0,0.0,13.90399867873928,5.056001321260714,0.0,0.0,0.0,1.41
0.1,10000.003998663471,0.0,0.015009048591297668,90.9,9.09,0.0,0.0,13.903998663470764,5.05600133652923,0.0,0.0,0.0,1.42
0.1,10000.00399864863,0.0,0.015009071866390347,90.9,9.09,0.0,0.0,13.903998648629425,5.0560013513705675,0.0,0.0,0.0,1.43
0.1,10000.003998634278,0.0,0.015009094811684722,90.9,9.09,0.0,0.0,13.90399863427661,5.056001365723382,0.0,0.0,0.0,1.44
0.1,10000.003998620474,0.0,0.015009117428752843,90.9,9.09,0.0,0.0,13.903998620473667,5.056001379526327,0.0,0.0,0.0,1.45
0.1,10000.003998607282,0.0,0.015009139719166762,90.9,9.09,0.0,0.0,13.90399860728194,5.056001392718054,0.0,0.0,0.0,1.46
0.1,10000.003998594764,0.0,0.015009161684498527,90.9,9.09,0.0,0.0,13.903998594762777,5.0560014052372155,0.0,0.0,0.0,1.47
0.1,10000.003998582979,0.0,0.01500918332632019,90.9,9.09,0.0,0.0,13.903998582977525,5.0560014170224665,0.0,0.0,0.0,1.48
0.1,10000.003998571989,0.0,0.0150092046462038,90.9,9.09,0.0,0.0,13.903998571987534,5.056001428012459,0.0,0.0,0.0,1.49
0.1,10000.003998561855,0.0,0.015009225645721406,90.9,9.09,0.0,0.0,13.903998561854147,5.056001438145846,0.0,0.0,0.0,1.5
0.1,10000.00399855264,0.0,0.01500924632644506,90.9,9.09,0.0,0.0,13.903998552638711,5.056001447361281,0.0,0.0,0.0,1.51
0.1,10000.003998544404,0.0,0.015009266689946813,90.9,9.09,0.0,0.0,13.903998544402576,5.056001455597417,0.0,0.0,0.0,1.52
0.1,10000.003998537208,0.0,0.015009286737798713,90.9,9.09,0.0,0.0,13.903998537207087,5.0560014627929055,0.0,0.0,0.0,1.53
0.1,10000.003998531114,0.0,0.01500930647157281,90.9,9.09,0.0,0.0,13.903998531113592,5.056001468886402,0.0,0.0,0.0,1.54
0.1,10000.003998526185,0.0,0.015009325892841157,90.9,9.09,0.0,0.0,13.903998526183436,5.056001473816558,0.0,0.0,0.0,1.55
0.1,10000.00399852248,0.0,0.0150093450031758,90.9,9.09,0.0,0.0,13.903998522477966,5.0560014775220266,0.0,0.0,0.0,1.56
0.1,10000.00399852006,0.0,0.015009363804148792,90.9,9.09,0.0,0.0,13.903998520058531,5.056001479941461,0.0,0.0,0.0,1.57
0.1,10000.003998518987,0.0,0.015009382297332183,90.9,9.09,0.0,0.0,13.903998518986478,5.0560014810135145,0.0,0.0,0.0,1.58
0.1,10000.00399850531,0.0,0.01500940106357198,90.9,9.09,0.0,0.0,13.903998505308744,5.05600149469125,0.0,0.0,0.0,1.59
0.1,10000.003998489314,0.0,0.015009419681734922,90.9,9.09,0.0,0.0,13.90399848931321,5.056001510686784,0.0,0.0,0.0,1.6
0.1,10000.00399847358,0.0,0.0150094380493321,90.9,9.09,0.0,0.0,13.903998473578776,5.056001526421217,0.0,0.0,0.0,1.61
0.1,10000.003998458136,0.0,0.015009456169193858,90.9,9.09,0.0,0.0,13.903998458136348,5.056001541863646,0.0,0.0,0.0,1.62
0.1,10000.003998443017,0.0,0.015009474044150532,90.9,9.09,0.0,0.0,13.90399844301683,5.056001556983164,0.0,0.0,0.0,1.6300000000000001
0.1,10000.003998428252,0.0,0.015009491677032466,90.9,9.09,0.0,0.0,13.903998428251128,5.056001571748865,0.0,0.0,0.0,1.6400000000000001
0.1,10000.003998413871,0.0,0.015009509070669997,90.9,9.09,0.0,0.0,13.903998413870147,5.056001586129847,0.0,0.0,0.0,1.6500000000000001
0.1,10000.003998399905,0.0,0.015009526227893467,90.9,9.09,0.0,0.0,13.90399839990479,5.056001600095203,0.0,0.0,0.0,1.6600000000000001
0.1,10000.003998386386,0.0,0.015009543151533217,90.9,9.09,0.0,0.0,13.903998386385965,5.056001613614028,0.0,0.0,0.0,1.67
0.1,10000.003998373346,0.0,0.015009559844419585,90.9,9.09,0.0,0.0,13.903998373344576,5.0560016266554175,0.0,0.0,0.0,1.68
0.1,10000.003998360813,0.0,0.015009576309382912,90.9,9.09,0.0,0.0,13.903998360811528,5.056001639188466,0.0,0.0,0.0,1.69
0.1,10000.003998348819,0.0,0.01500959254925354,90.9,9.09,0.0,0.0,13.903998348817726,5.056001651182268,0.0,0.0,0.0,1.7
0.1,10000.003998337395,0.0,0.015009608566861808,90.9,9.09,0.0,0.0,13.903998337394075,5.056001662605919,0.0,0.0,0.0,1.71
0.1,10000.003998326572,0.0,0.015009624365038056,90.9,9.09,0.0,0.0,13.903998326571479,5.056001673428514,0.0,0.0,0.0,1.72
0.1,10000.003998316382,0.0,0.015009639946612625,90.9,9.09,0.0,0.0,13.903998316380846,5.056001683619148,0.0,0.0,0.0,1.73
0.1,10000.003998306855,0.0,0.015009655314415856,90.9,9.09,0.0,0.0,13.903998306853078,5.056001693146915,0.0,0.0,0.0,1.74
0.1,10000.00399829802,0.0,0.015009670471278087,90.9,9.09,0.0,0.0,13.903998298019083,5.056001701980912,0.0,0.0,0.0,1.75
0.1,10000.00399828991,0.0,0.01500968542002966,90.9,9.09,0.0,0.0,13.903998289909763,5.056001710090231,0.0,0.0,0.0,1.76
0.1,10000.003998282556,0.0,0.015009700163500915,90.9,9.09,0.0,0.0,13.903998282556024,5.056001717443969,0.0,0.0,0.0,1.77
0.1,10000.00399827599,0.0,0.015009714704522191,90.9,9.09,0.0,0.0,13.903998275988773,5.056001724011221,0.0,0.0,0.0,1.78
0.1,10000.00399827024,0.0,0.015009729045923832,90.9,9.09,0.0,0.0,13.903998270238914,5.05600172976108,0.0,0.0,0.0,1.79
0.1,10000.003998265338,0.0,0.015009743190536173,90.9,9.09,0.0,0.0,13.90399826533735,5.056001734662644,0.0,0.0,0.0,1.8
0.1,10000.003998261316,0.0,0.015009757141189559,90.9,9.09,0.0,0.0,13.903998261314989,5.056001738685005,0.0,0.0,0.0,1.81
0.1,10000.003998258204,0.0,0.015009770900714326,90.9,9.09,0.0,0.0,13.903998258202735,5.056001741797259,0.0,0.0,0.0,1.82
0.1,10000.003998256032,0.0,0.015009784471940818,90.9,9.09,0.0,0.0,13.903998256031493,5.056001743968501,0.0,0.0,0.0,1.83
0.1,10000.003998254833,0.0,0.015009797857699375,90.9,9.09,0.0,0.0,13.903998254832167,5.056001745167827,0.0,0.0,0.0,1.84
0.1,10000.003998254637,0.0,0.015009811060820335,90.9,9.09,0.0,0.0,13.903998254635663,5.05600174536433,0.0,0.0,0.0,1.85
0.1,10000.003998255474,0.0,0.015009824084134038,90.9,9.09,0.0,0.0,13.903998255472889,5.056001744527106,0.0,0.0,0.0,1.86
0.1,10000.003998257376,0.0,0.015009836930470827,90.9,9.09,0.0,0.0,13.903998257374743,5.0560017426252495,0.0,0.0,0.0,1.87
