Time,NADH,O2,H2O2,per3,coI,ArH,coII,Ar,NADrad,super,coIII,per2,NAD2,NAD,O2g,NADHres,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v131,v132,v14
0.27,0.02159999988664204,0.01942426198634002,3.742478768119382e-11,1.3999999999328392,1.1242521921963266e-11,499.99999999992673,5.591330290756923e-11,7.331047657045345e-11,4.702524237713195e-14,3.6294120149748284e-16,2.826938749541503e-16,4.806046264476093e-15,0.0,0.0,12.0,0.0,1.0,1.258692170109149e-09,9.431046495208418e-10,8.431891441471213e-10,1.4537458755965867e-10,1.8268612558091e-14,8.638000595225708e-15,2.6345263148887286e-30,5.317499195299819e-28,1.3268240523768042e-25,1.1850361078468766e-13,9.335390175965442e-18,0.08,0.07200000000000001,0.00011654557191804011,1.1084543999280277e-12
0.28,0.0223999998735713,0.020143074952957318,4.06490204647985e-11,1.3999999999245505,1.2264636651802117e-11,499.9999999999164,6.317866087334839e-11,8.365766573831421e-11,5.758390455173999e-14,4.707228285704941e-16,3.815803669748044e-16,6.1206001909347766e-15,0.0,0.0,12.0,0.0,1.0,1.3536146291987434e-09,1.024355315657717e-09,9.198477488850049e-10,1.6426451827067836e-10,2.3198338109392775e-14,1.1203203319373991e-14,4.431599626748135e-30,8.789154972278021e-28,1.989543638054341e-25,1.4511143946256436e-13,1.2328770840308407e-17,0.08,0.07200000000000001,0.00012085844971774391,1.3117521913730557e-12
0.29,0.023199999859531924,0.020861844791123976,4.4009981017761184e-11,1.399999999915628,1.3332677428169617e-11,499.99999999990507,7.103135556969455e-11,9.498296597292707e-11,6.996721437815495e-14,6.043448456192806e-16,5.091162773826001e-16,7.723576592691446e-15,0.0,0.0,12.0,0.0,1.0,1.4519843886709593e-09,1.1090515215807442e-09,9.999508071125314e-10,1.8468152448117076e-10,2.919290333648733e-14,1.4383407324872052e-14,7.304653848531841e-30,1.4248579089214632e-27,2.9372466527032156e-25,1.763173802223246e-13,1.6112805610908712e-17,0.08,0.07200000000000001,0.00012517106874674385,1.5425233580608834e-12
0.3,0.023999999844489164,0.02158057150339314,4.7507682900198074e-11,1.399999999906053,1.4446653590527879e-11,499.99999999989274,7.94902947564837e-11,1.0733607851279998e-10,8.44024717502477e-14,7.686242116340714e-16,6.720444450418824e-16,9.66392952030775e-15,0.0,0.0,12.0,0.0,1.0,1.553801138176268e-09,1.1971936090046538e-09,1.0834990192893584e-09,2.066747663668133e-10,3.6429071533386805e-14,1.8293256235663333e-14,1.1815663574201957e-29,2.2688884915023347e-27,4.274266342530817e-25,2.126942287963514e-13,2.0855312201675317e-17,0.08,0.07200000000000001,0.00012948342902035885,1.8032461073306933e-12
0.31,0.024799999828408237,0.022299255092317793,5.114213442269232e-11,1.399999999895807,1.560657117873299e-11,499.9999999998793,8.857392358018526e-11,1.2076715353168033e-10,1.0113409500355833e-13,9.690120729467122e-16,8.783144079257244e-16,1.1996442565246615e-14,0.0,0.0,12.0,0.0,1.0,1.6590645673893385e-09,1.2887817873559307e-09,1.1704928384046918e-09,2.302922013084261e-10,4.510429966030099e-14,2.3062487334415356e-14,1.8779687950329685e-29,3.553101310966172e-27,6.1368631033132565e-25,2.548579193899996e-13,2.6751173296277355e-17,0.08,0.07200000000000001,0.00013379553055390677,2.0965177708041162e-12
0.32,0.02559999981125434,0.023017895560450786,5.4913339519933786e-11,1.3999999998848718,1.6812433967945657e-11,499.99999999986477,9.83002264863316e-11,1.3532678284267725e-10,1.2042436442080221e-13,1.2116611207734513e-15,1.1372479220650314e-15,1.478221800456062e-14,0.0,0.0,12.0,0.0,1.0,1.7677743660090368e-09,1.3838161557885341e-09,1.2609325475955833e-09,2.55580588864393e-10,5.5438308863433817e-14,2.8837534672036704e-14,2.9362453431879527e-29,5.478094328142377e-27,8.701216527692505e-25,3.0346939831546594e-13,3.402555501807916e-17,0.08,0.07200000000000001,0.0001381073733627047,2.425055930661136e-12
0.33,0.026399999792992637,0.02373649291034481,5.882129845692626e-11,1.3999999998732298,1.806424410907731e-11,499.999999999849,1.0868672838312104e-10,1.5106599439512014e-10,1.4255418404956474e-13,1.5034892184418718e-15,1.4597224591230878e-15,1.8089196290451477e-14,0.0,0.0,12.0,0.0,1.0,1.879930223758423e-09,1.4822967209803195e-09,1.354818308180389e-09,2.825854937960294e-10,6.767472758064966e-14,3.578304339567639e-14,4.520959659941901e-29,8.323581763964635e-27,1.2193017234022307e-24,3.5923654377237423e-13,4.2937407950213716e-17,0.08,0.07200000000000001,0.00014241895746206886,2.791699554531579e-12
0.34,0.02719999977358828,0.02445504714455241,6.286600859771588e-11,1.3999999998608639,1.93620024252491e-11,499.999999999832,1.1975050267551285e-10,1.6803624076181625e-10,1.678236502626991e-13,1.852236814349853e-15,1.858363690849181e-15,2.199265136800749e-14,0.0,0.0,12.0,0.0,1.0,1.9955318303847487e-09,1.5842234165049955e-09,1.4521501818931947e-09,3.1135130695622883e-10,8.208270558290364e-14,4.408323617714537e-14,6.861562432865784e-29,1.2475095124558866e-26,1.6898866552498047e-24,4.2291559861997114e-13,5.378313260383282e-17,0.08,0.07200000000000001,0.00014673028286731445,3.199409997473219e-12
0.35000000000000003,0.027999999753006384,0.025173558265625957,6.704746511536769e-11,1.3999999998477575,2.0705708615382305e-11,499.9999999998138,1.3150818336012152e-10,1.862893840531864e-10,1.965524920159831e-13,2.266524382921779e-15,2.3477477506488195e-15,2.657567220787188e-14,0.0,0.0,12.0,0.0,1.0,2.1145788756594557e-09,1.6895961207235313e-09,1.5529281461530946e-09,3.4192127673618855e-10,9.895851220036664e-14,5.39432803076723e-14,1.0274265556757905e-28,1.8458226840597776e-26,2.3179729270615857e-24,4.953122798264148e-13,6.690042327730393e-17,0.08,0.07200000000000001,0.00015104134959375575,3.6512718952338515e-12
0.36,0.028799999731212035,0.02589202627611769,7.136566150553292e-11,1.3999999998338941,2.2095361475061404e-11,499.99999999979417,1.4397597657161112e-10,2.0587768179213366e-10,2.2908046804801985e-13,2.7559109369231278e-15,2.944607117139414e-15,3.192963043638922e-14,0.0,0.0,12.0,0.0,1.0,2.2370710493781735e-09,1.798414669726053e-09,1.6571521106289229e-09,3.743375390860348e-10,1.186271499608934e-13,6.55906802909883e-14,1.5190090184505023e-28,2.69820790644731e-26,3.1486716504659906e-24,5.772827794125172e-13,8.267228302457169e-17,0.08,0.07200000000000001,0.00015535215765670614,4.150494026193204e-12
0.37,0.0295999997081703,0.026610451178579693,7.582059000135795e-11,1.3999999998192578,2.3530959137734076e-11,499.9999999997732,1.5716967196839503e-10,2.2685377294057873e-10,2.6576781356945546e-13,3.3309626721384393e-15,3.6680701713213424e-15,3.815470814889516e-14,0.0,0.0,12.0,0.0,1.0,2.3630080413607167e-09,1.9106788677875487e-09,1.764821935329255e-09,4.086411471176417e-10,1.4144402855655728e-13,7.927691158666008e-14,2.2190624646359306e-28,3.899419957805644e-26,4.23795184376933e-24,6.69734890108564e-13,1.0153139984291314e-16,0.08,0.07200000000000001,0.00015966270707147817,4.700410128986923e-12
0.38,0.030399999683846202,0.027328832975563887,8.041224186746433e-11,1.3999999998038333,2.5012499263015845e-11,499.9999999997508,1.7110465353838193e-10,2.4927066477564016e-10,3.069956998335348e-13,4.003321757393235e-15,4.539925711570213e-15,4.536045667191e-14,0.0,0.0,12.0,0.0,1.0,2.4923895414510836e-09,2.0263884947761654e-09,1.8759374447252533e-09,4.4487209919957127e-10,1.677966840993404e-13,9.527905781260858e-14,3.205317018643613e-28,5.574950684063024e-26,5.6547815829769074e-24,7.736291634721075e-13,1.239648344081931e-16,0.08,0.07200000000000001,0.00016397299785338333,5.304479691260115e-12
0.39,0.031199999658204743,0.02804717166962204,8.51406075711049e-11,1.3999999997876051,2.653997912838721e-11,499.99999999972687,1.85795908748335e-10,2.731817219875273e-10,3.5316662301553193e-13,4.7857701796947704e-15,5.584879006001278e-15,5.366630939317811e-14,0.0,0.0,12.0,0.0,1.0,2.6252152395174522e-09,2.145543310466342e-09,1.9904984346279535e-09,4.830693627454071e-10,1.981064980739463e-13,1.139013302594555e-13,4.5807192425711425e-28,7.889571433999248e-26,7.48359981673169e-24,8.89979889864121e-13,1.5051881924255165e-16,0.08,0.07200000000000001,0.00016828303001773225,5.966288742847044e-12
0.4,0.03199999963121088,0.028765467263305776,9.000567693417413e-11,1.3999999997705588,2.8113395685639478e-11,499.9999999997014,2.012580378222961e-10,2.986406557684526e-10,4.047047649578733e-13,5.6922944468458186e-15,6.830821849567232e-15,6.320210063036306e-14,0.0,0.0,12.0,0.0,1.0,2.761484825452181e-09,2.26814305836947e-09,2.1085046764217015e-09,5.232708983376574e-10,2.328304333539912e-13,1.354766078127277e-13,6.480443213918349e-28,1.1057864604392847e-25,9.827156806776447e-24,1.0198560075267e-12,1.818037956654866e-16,0.08,0.07200000000000001,0.00017259280357983465,6.689550612118541e-12
0.41000000000000003,0.03279999960282955,0.02948371975916655,9.500743928567881e-11,1.3999999997526797,2.9732745625987416e-11,499.99999999967434,2.175052634741088e-10,3.257015123909506e-10,4.620563445644437e-13,6.7381548524089934e-15,8.309124858295232e-15,7.410860874020805e-14,0.0,0.0,12.0,0.0,1.0,2.901197989171802e-09,2.3941874695761552e-09,2.2299559219476034e-09,5.655136850323145e-10,2.7246279552165914e-13,1.6036808545900384e-13,9.080546163008574e-28,1.5357135434213784e-25,1.2809763933135356e-23,1.1643819880967016e-12,2.184997451838015e-16,0.08,0.07200000000000001,0.00017690231855499932,7.478106633944914e-12
0.42,0.033599999573025646,0.03020192915975567,1.0014588359305308e-10,1.399999999733954,3.1398025452535953e-11,499.99999999964564,2.345514408190939e-10,3.544186615849697e-10,5.256899663573075e-13,7.939957747218985e-15,1.0054953852405103e-14,8.653812500245528e-14,0.0,0.0,12.0,0.0,1.0,3.0443544206170238e-09,2.5236762660653564e-09,2.3548519089385275e-09,6.09833746129212e-10,3.175370224783548e-13,1.8897099434790115e-13,1.2608585805524556e-27,2.114315340958047e-25,1.658099644372483e-23,1.3247387149686712e-12,2.6136183209422354e-16,0.08,0.07200000000000001,0.000181211574958534,8.335926814549112e-12
0.43,0.03439999954176402,0.03092009546762429,1.0542099855098993e-10,1.399999999714368,3.310923153453714e-11,499.9999999996152,2.524100669102142e-10,3.8484678540257905e-10,5.960969509604275e-13,9.315728167491974e-15,1.2107603572726982e-14,1.0065503051813455e-13,0.0,0.0,12.0,0.0,1.0,3.190953809752727e-09,2.6566091629429374e-09,2.4831923650883744e-09,6.562661739660518e-10,3.6862749263312344e-13,2.2171433034107418e-13,1.7356558258120675e-27,2.886922229256053e-25,2.1319894496659096e-23,1.5021643161138014e-12,3.1122631529173575e-16,0.08,0.07200000000000001,0.00018552057280574576,9.267110469048653e-12
