Time,Clb12_total,Clb34_total,Clb56_total,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k26,kA,kB,kC,kD,cell,Cdk1_Clb5_6_production,Sic1_binding_to_Cdk1_Clb5_6,Cdk1_Clb5_6_Sic1_dissociation,Clb5_6_degradation__ternary,Sic1_degradation__Clb_regulated,Clb5_6_degradation__binary,Cdk1_Clb3_4_production,Clb3_4_degradation__binary,Cdk1_Clb1_2_production,Clb1_2_degradation__binary,Sic1_binding_to_Cdk1_Clb1_2,Cdk1_Clb1_2_Sic1_dissociation,Clb1_2_degradation__ternary,Sic1_degradation__Clb_regulated__1,Sic1_binding_to_Cdk1_Clb3_4,Cdk1_Clb3_4_Sic1_dissociation,Clb3_4_degradation__ternary,Sic1_degradation__Clb_regulated__2,Sic1_degradation__basal
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
0.6,0.001145839283567699,0.008114489555711193,0.05811518624173129,4.934434759157911,0.00500842534944786,0.05310676089228343,0.0018848137582687182,0.0007226281189326708,0.007391861436778523,0.0002609995531076767,0.0001059704134979149,0.001039868870069784,3.651232493512684e-05,1.4002500203142758e-05,0.0001024417873299934,0.0007553144348630966,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.12356874066481563,0.026553380446141715,0.0005310676089228343,0.002670837316195045,0.0035058977446135015,0.01500842534944786,0.0005058396832528695,0.0022340676952272483,7.417928944854042e-05,0.0026145204590322397,0.000519934435034892,1.0398688700697841e-05,5.2296930474920165e-05,0.017828806540031338,0.0036959307183892613,7.391861436778522e-05,0.00037175039542582675,0.004934434759157912
1.2,0.002480721383255338,0.016738825515080106,0.1152528496045307,4.862553860881438,0.0063078789771601725,0.10894497062737052,0.004747150395469314,0.0009517934478311024,0.015787032067249004,0.0006814640070613221,0.0001475462468166319,0.002333175136438706,9.96258429138086e-05,6.456379096214327e-05,0.00045154302248500577,0.003204664836155897,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.15336200637181527,0.05447248531368526,0.0010894497062737052,0.005487597492400058,0.00441551528401212,0.016307878977160174,0.0006662554134817716,0.002597335970228783,0.00010328237277164233,0.0035872578605838958,0.001166587568219353,2.333175136438706e-05,0.00011752287374369666,0.023140734522563915,0.007893516033624502,0.00015787032067249006,0.0007951985032974982,0.0048625538608814385
1.7999999999999998,0.003970684117287374,0.02573818388914548,0.17150810563680668,4.788737664813699,0.007628259634474691,0.163879846002332,0.008491894363193376,0.0011961977816817065,0.024541986107463776,0.0012528029317058285,0.00019415223869619777,0.003776531878591176,0.0001894533926598345,0.00015658595197127483,0.0010605834418373756,0.00733313820513457,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.18264867114293465,0.081939923001166,0.00163879846002332,0.00826789071818622,0.005339781744132284,0.017628259634474692,0.0008373384471771946,0.002978438968998795,0.00013590656708733844,0.00464872069076191,0.001888265939295588,3.776531878591176e-05,0.00019052954727266487,0.02864138685852891,0.012270993053731888,0.0002454198610746378,0.0012381660350160905,0.004788737664813698
2.4,0.005618950571251086,0.03510546765943478,0.2268771137872511,4.71300665291259,0.008971920762945148,0.21790519302430594,0.013122886212748978,0.0014567474276490596,0.03364872023178572,0.001983737254594903,0.0002461766843425101,0.005372773886908575,0.0003090962044550496,0.0002947931208144023,0.0019411942694619359,0.013118810062619309,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.2114236112258254,0.10895259651215297,0.0021790519302430597,0.011011564857864179,0.006280344534061603,0.018971920762945148,0.0010197231993543416,0.003378557172377825,0.00017232367903975706,0.005801161755491063,0.0026863869434542876,5.3727738869085756e-05,0.0002715063707349718,0.034328301590616596,0.01682436011589286,0.00033648720231785724,0.001700395755025009,0.00471300665291259
3.0,0.007429181171472273,0.04483481112601952,0.28135505397629834,4.635381110015513,0.01034136992499926,0.27101368405129905,0.018644946023701786,0.001734468433129744,0.04310034269288978,0.002883348506413608,0.0003040577205856325,0.00712512345088664,0.0004618469465756653,0.00048403010362313594,0.0031048720270320644,0.020539656475853187,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.23968095401012057,0.13550684202564953,0.0027101368405129905,0.013718440264788188,0.007238958947499482,0.02034136992499926,0.0012141279031908207,0.003799011197688233,0.00021284040440994274,0.007047117071785079,0.00356256172544332,7.12512345088664e-05,0.0003606665869378315,0.040199611054239096,0.02155017134644489,0.0004310034269288978,0.0021816960228192373,0.004635381110015513
3.5999999999999996,0.009405522740286228,0.054921579025372515,0.3349360646512313,4.555881139708484,0.011739289257647776,0.32319677539358355,0.02506393534876881,0.0020305206033847368,0.052891058421987776,0.0039611386278948675,0.0003682906227621538,0.009037232117524073,0.0006512146127492084,0.0007292774793398016,0.004563018157619196,0.02957353709150652,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.2674140326124996,0.16159838769679177,0.0032319677539358357,0.016388308194006822,0.008217502480353443,0.02173928925764778,0.0014213644223693156,0.00424127859142573,0.00025780343593350763,0.008389441510867943,0.0045186160587620365,9.037232117524074e-05,0.0004582500706648502,0.04625405260375007,0.026445529210993888,0.0005289105842198777,0.0026819418760326047,0.004555881139708485
4.2,0.011552663024297307,0.06536237146608279,0.3876131722186998,4.474526680820808,0.013168557849054501,0.37444461436964527,0.032386827781300496,0.002346213308815112,0.06301615815726767,0.005227096127444184,0.0004394360972236076,0.0111132269270737,0.0008809530135610164,0.0010356685588861166,0.00632697958914839,0.04019817710890661,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.2946153172176331,0.18722230718482263,0.0037444461436964525,0.019020929067642602,0.00921799049433815,0.023168557849054503,0.0016423493161705784,0.004707012703442924,0.0003076052680565253,0.009831342707713993,0.00555661346353685,0.000111132269270737,0.000564526482637056,0.05249097024595044,0.03150807907863384,0.0006301615815726768,0.0032010765502464233,0.004474526680820808
4.8,0.013875890971827346,0.07615503496040149,0.43937821159718893,4.39133752675403,0.014632277111507403,0.42474593448568154,0.04062178840281145,0.002683023949620677,0.07347201101078081,0.00669176885909234,0.000518130017642504,0.013357760954184842,0.0011550931170810587,0.00140850821108781,0.008408090030220462,0.05239114831175165,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.3212763379081326,0.21237296724284077,0.004247459344856815,0.021616030591716,0.010242593978055181,0.024632277111507405,0.0018781167647344736,0.0051980646625356675,0.0003626910123497528,0.011376418951056276,0.006678880477092421,0.00013357760954184843,0.0006797987831763996,0.05891031877574546,0.036736005505390405,0.0007347201101078081,0.0037391134527680124,0.00439133752675403
5.3999999999999995,0.016381164736250425,0.08729868003760219,0.49022173543977005,4.3063333477103605,0.016133799582168578,0.47408793585760145,0.049778264560230344,0.0030426195177545327,0.08425606051984766,0.0083663457593709,0.0006050948956072175,0.015776069840643208,0.0014779804145400224,0.0018532940921798103,0.010817712970735166,0.06612984873209923,0.1,5.0,0.5,0.01,0.05,0.7,0.01,0.7,0.001,0.7,5.0,0.5,0.01,0.05,5.0,0.5,0.01,0.05,0.001,100.0,1000.0,100.0,100.0,1.0,0.1,0.34738759582984013,0.23704396792880073,0.004740879358576014,0.024173305649794037,0.011293659707518004,0.02613379958216858,0.002129833662428173,0.005716508965532112,0.0004235664269250523,0.013028701637413402,0.007888034920321604,0.0001577606984064321,0.000804407219349518,0.06551266946850379,0.04212803025992383,0.0008425606051984766,0.0042961386480114645,0.00430633334771036
