Clb12_total_1_task1,Clb34_total_2_task1,Clb56_total_3_task1,_1_task1
0.0,0.0,0.0,0.0
0.001145839283567699,0.008114489555711193,0.05811518624173129,0.6
0.002480721383255338,0.016738825515080106,0.1152528496045307,1.2
0.003970684117287374,0.02573818388914548,0.17150810563680668,1.7999999999999998
0.005618950571251086,0.03510546765943478,0.2268771137872511,2.4
0.007429181171472273,0.04483481112601952,0.28135505397629834,3.0
0.009405522740286228,0.054921579025372515,0.3349360646512313,3.5999999999999996
0.011552663024297307,0.06536237146608279,0.3876131722186998,4.2
0.013875890971827346,0.07615503496040149,0.43937821159718893,4.8
0.016381164736250425,0.08729868003760219,0.49022173543977005,5.3999999999999995
0.019075187654469226,0.09879370579327082,0.5401329118538979,6.0
0.021965494787184778,0.11064183220384165,0.589099407373937,6.6
0.025060550482513794,0.12284614047361295,0.6371072548677915,7.199999999999999
0.02836986034370135,0.135411122640076,0.6841407021605639,7.8
0.031904099224539184,0.14834274101192968,0.7301820396457772,8.4
0.035675258554904915,0.16164849856753882,0.7752114029951893,9.0
0.039696816267679534,0.1753375213259674,0.8192065472749365,9.6
0.0439839340838664,0.18942065419774037,0.8621425870070125,10.2
0.048553688800195116,0.20391057241106267,0.9039916944002763,10.799999999999999
0.05342534076631055,0.21882190853986716,0.9447227529615454,11.4
0.05862065002964025,0.23417139815641652,0.984300954352759,12.0
0.0641642500872641,0.24997804602298812,1.0226873277759414,12.6
0.07008409372086255,0.2662633155960108,1.0598381860455997,13.2
0.07641197731693654,0.28305133992556203,1.0957044831768814,13.799999999999999
0.08318417530230127,0.3003691609893627,1.1302310480858457,14.399999999999999
0.09044220036024922,0.3182469945722757,1.1633556801034033,15.0
0.09823372527485895,0.3367185227033318,1.1950080687960893,15.6
0.10661369200673664,0.35582120477960405,1.2251085161844766,16.2
0.11564568654137293,0.3755966155221623,1.253566375786844,16.8
0.12540360039819995,0.3960907771496024,1.2802782007224074,17.4
0.13597369497368844,0.41735447718296553,1.3051254812601445,18.0
0.147457136774771,0.4394435226185218,1.327971916197906,18.599999999999998
0.15997314847667626,0.4624188636230602,1.3486600843296477,19.2
0.17366289779924407,0.48634646842651585,1.3670074161140833,19.8
0.1886943084491249,0.511296758765019,1.3828013114278834,20.4
0.2052679541932116,0.5373432931996689,1.3957932871027605,21.0
0.22362416821135497,0.5645601967420616,1.4056920827955501,21.599999999999998
0.24405138885549713,0.5930175278540506,1.4121557790295434,22.2
0.2668954097328203,0.6227733385047642,1.4147833321273298,22.8
0.2925685623834988,0.6538604950296748,1.413106527590098,23.4
0.3215564493861031,0.6862655404537441,1.4065845984601546,24.0
0.35441748478985846,0.7198960724024906,1.3946057183274183,24.599999999999998
0.3917666046240952,0.754532918388727,1.3765026260962558,25.2
0.4342296391308119,0.7897656849670034,1.3515930223660797,25.8
0.4823513754997286,0.8249171033911009,1.3192568936830638,26.4
0.5364444971163859,0.8589754786075053,1.2790576187055196,27.0
0.5963871432079837,0.8905723783556886,1.2308959412310645,27.599999999999998
0.6614160692705955,0.9180509213025352,1.1751570154593058,28.2
0.7299995954122839,0.9396486656859622,1.1127896649791695,28.799999999999997
0.7998726579083992,0.9537659487027069,1.0452691654525166,29.4
0.8682575795287899,0.9592387049918858,0.9744433334781681,30.0
0.9322141919762054,0.9555275418353755,0.9023119726035598,30.599999999999998
0.9890175032994607,0.9427755236154973,0.8308062207748516,31.2
1.0364695132183412,0.921741030825162,0.7616165418478362,31.799999999999997
1.073091887904591,0.8936466465501192,0.6960890246958444,32.4
1.0981891600125322,0.8599937178297792,0.6351870241416362,33.0
1.111802259161415,0.8223830405383166,0.579503542503035,33.6
1.114587420233505,0.7823673402014935,0.5293062029680855,34.199999999999996
1.1076565439895119,0.7413462016804223,0.48459880672239153,34.8
1.0924099031734134,0.7005036810835619,0.44518702638629076,35.4
1.07038341117604,0.6607825137117949,0.41073987096120945,36.0
1.0431232145751315,0.6228858458494719,0.3808423295825175,36.6
1.0120922476288394,0.587297299399234,0.3550375407982419,37.199999999999996
0.9786084581546615,0.5543114024734053,0.3328584446400594,37.8
0.9438106666172427,0.5240679722389063,0.31385002229391623,38.4
0.9086460419250963,0.49658609438512774,0.29758385871539056,39.0
0.8738734351872903,0.4717954453455929,0.2836667949676489,39.6
0.840077123197757,0.44956298358004404,0.27174507572939866,40.199999999999996
0.8076864539636485,0.4297150022933557,0.26150545447491336,40.8
0.776997882329522,0.4120544547500987,0.25267425836538315,41.4
0.7481974903600579,0.39637433717127574,0.24501515800891965,42.0
0.7213818972886508,0.38246734524426096,0.23832623959972668,42.6
0.6965772419468108,0.3701328031032467,0.2324367199663043,43.199999999999996
0.6737555936605646,0.35918128916428926,0.22720358208446137,43.8
0.6528489570091569,0.3494375689058625,0.22250825984194056,44.4
0.6337609381861269,0.3407421713615134,0.21825344058151686,45.0
0.6163761734757425,0.33295207337067695,0.2143601679701596,45.6
0.6005681101444764,0.32594061033503763,0.2107650603181892,46.199999999999996
0.5862051029108557,0.3195969252434999,0.20741784224316662,46.8
0.5731551644308905,0.3138250603625783,0.20427912144797583,47.4
0.561289602180388,0.30854282567021274,0.20131841317702562,48.0
0.550485691904958,0.303680533657123,0.19851241543672626,48.6
0.5406285819112759,0.29917963737097164,0.1958434895620317,49.199999999999996
0.5316124570897786,0.2949913983223826,0.19329841390240665,49.8
0.5233411895309134,0.29107558376073406,0.1908673296447463,50.4
0.5157285505758038,0.28739919600174924,0.18854285165234097,51.0
0.5086980444314415,0.283935337719235,0.1863193865498654,51.6
0.5021824925159792,0.28066215854166265,0.18419257726388333,52.199999999999996
0.49612341643552543,0.277561926698386,0.18215888407028855,52.8
0.4904703097992124,0.27462023088810444,0.18021527560805065,53.4
0.48517984240448275,0.2718252813584178,0.17835899790581836,54.0
0.48021495297662176,0.2691673179447451,0.17658742558833732,54.6
0.4755441349071669,0.26663816458415524,0.1748979622964375,55.199999999999996
0.47114063511504745,0.26423083646046275,0.17328798245919552,55.8
0.4669816490628518,0.2619392182259107,0.17175480548519872,56.4
0.4630477633786173,0.2597578556599271,0.17029568979499574,57.0
0.45932231519696254,0.25768176506705176,0.16890784134013012,57.599999999999994
0.45579095103972533,0.2557063153796211,0.16758842911743663,58.199999999999996
0.4524411727178721,0.25382713127680295,0.1663346062555736,58.8
0.44926196908193267,0.2520400290097552,0.16514353245592464,59.4
