species_1,species_10,species_11,species_12,species_13,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,Time
0.003,0.005,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0
0.003349443292161946,0.005034122013558098,6.785726947813058e-13,6.126879567377039e-29,6.340227971835526e-17,1.129687678892939e-09,0.0010344659518939435,1.974468668334244e-15,0.0010347710880983017,5.081182664400378e-08,8.84347669980296e-11,2.653264322675562e-10,4.2441237140162955e-21,0.01
0.0036988252702100832,0.005068238054782707,2.8606059320213138e-12,1.3712613774174475e-27,5.236902144374175e-16,2.4241383750366873e-09,0.0010689138139072362,8.473872431081327e-15,0.0010695343535350845,1.0324461736629339e-07,3.5747129182974814e-10,1.0725967042338141e-09,6.702628183100845e-20,0.02
0.004048145936494236,0.005102348124488515,6.776216986266126e-12,1.0383457806200092e-26,1.825066382059937e-15,3.891413003890108e-09,0.0011033435955331893,2.0429416876422657e-14,0.001104289798018279,1.5729434994841583e-07,8.12691911096018e-10,2.4387129920298314e-09,3.4557723506358855e-19,0.03
0.004397405293372658,0.005136452223475768,1.2669779359436396e-11,4.586880337795605e-26,4.464649926967168e-15,5.539545118812724e-09,0.001137755306259984,3.886414815368503e-14,0.0011390374232492057,2.129570176175451e-07,1.4596577158335583e-09,4.380532301021664e-09,1.1146980143908873e-18,0.04
0.004746603343211994,0.005170550352530079,2.080011791776568e-11,1.4841422003278823e-25,8.993896420639162e-15,7.376540768731496e-09,0.0011721489555706842,6.489641503151564e-14,0.0011737772309224118,2.7022862915512287e-07,2.3039084806941952e-09,6.914866752451804e-09,2.7792359166608944e-18,0.05
0.005095740088387296,0.0052046425124219085,3.144102826540762e-11,4.397638967805393e-25,1.6021981899730333e-14,9.41037797764139e-09,0.0012065245529432128,9.974773337877665e-14,0.0012085092227252735,3.2910520924565295e-07,3.350962347050576e-09,1.0058483815945144e-08,5.892033231433884e-18,0.06
0.00544481553128197,0.005238728703905533,4.488230711910985e-11,1.3076086405539755e-24,2.6222883649675514e-14,1.1649005820074693e-08,0.0012408821078503463,1.4475940548105864e-13,0.0012432334003371715,3.8958279911633263e-07,4.606315305197211e-09,1.3828107223469418e-08,1.1174881632142996e-17,0.07
0.005793829674287851,0.005272808927720917,6.14278807185915e-11,3.053337880398763e-24,4.032257659998552e-14,1.4100346123619194e-08,0.0012752216297597333,2.0136255632006925e-13,0.0012779497654309816,4.516574553661478e-07,6.075442154633106e-09,1.8240415391439567e-08,1.948756522201361e-17,0.08
0.006142782519805171,0.005306883184592836,8.139668214311986e-11,6.022541768290474e-24,5.910500683029693e-14,1.677229266918434e-08,0.0013095431281338868,2.710921695209357e-13,0.001312658319672378,5.153252505178983e-07,7.763796047810668e-09,2.331204213716006e-08,3.1853612123067437e-17,0.09
0.00649167407024255,0.005340951475230489,1.0512303481116499e-10,1.0645345709989792e-23,8.341468913296713e-14,1.9672710840609635e-08,0.0013438466124301792,3.5559321820032303e-13,0.0013473590647195284,5.805822732610265e-07,9.67680828774661e-09,2.9059576980811247e-08,4.947698723801737e-17,0.1
0.0068405043280169685,0.005375013800327272,1.3295688611661734e-10,1.744966489750394e-23,1.1415828027675224e-13,2.2809437410652978e-08,0.0013781320921008391,4.566243968561842e-13,0.0013820520022229106,6.474246286005844e-07,1.181988820272486e-08,3.549956532184696e-08,7.375594344997317e-17,0.11
0.007189273295553783,0.005409070160560538,1.6526404106500642e-10,2.707445884154806e-23,1.5230615227048493e-13,2.6190280326979095e-08,0.0014123995765929502,5.760618532575128e-13,0.0014167371338251274,7.158484380062027e-07,1.4198423020999594e-08,4.26485086153922e-08,1.0629687282214676e-16,0.12
0.0075379809752867035,0.005443120556591369,2.0242639590971846e-10,4.028298590400641e-23,1.9889396562675164e-13,2.9823018498147886e-08,0.001446649075348447,7.159029203340935e-13,0.0014514144611607223,7.858498395610581e-07,1.681777774549814e-08,5.052286454864071e-08,1.4892815779755789e-16,0.13
0.007886627369657782,0.005477164989064334,2.448421717882145e-10,5.797605783039376e-23,2.550242426255703e-13,3.371540157960277e-08,0.0014808805978041137,8.782698480662531e-13,0.0014860839858559947,8.574249881108418e-07,1.968329502852397e-08,5.9139047217252585e-08,2.037140223987393e-16,0.14
0.008235212481117417,0.005511203458607268,2.9292614835824863e-10,8.120529428231648e-23,3.218679405780679e-13,3.7875149759659114e-08,0.0015150941533915803,1.0654135353746115e-12,0.001520745709528816,9.30570055412727e-07,2.280029504645966e-08,6.851342730175193e-08,2.7296838342744214e-16,0.15
0.008583736312124304,0.005545235965830584,3.471103381257815e-10,1.119449413786474e-22,4.0066943277925493e-13,4.230995316712037e-08,0.001549289751537318,1.2797244305996877e-12,0.0015553996337880753,1.005281230518355e-06,2.617407522847473e-08,7.866233291728845e-08,3.593320575455379e-16,0.16
0.00893219886514531,0.005579262511325387,4.078458884099898e-10,1.5597682585204345e-22,4.92760982277639e-13,4.702747022486062e-08,0.0015834674016626251,1.5237634015586951e-12,0.0015900457602320973,1.0815547208087219e-06,2.980990957853402e-08,8.960205233919225e-08,4.66026459156245e-16,0.17
0.009280600142655701,0.0056132830956664905,4.756000525455927e-10,2.1728797180865666e-22,5.995390880685578e-13,5.2035330236897005e-08,0.0016176271131836464,1.800212398474085e-12,0.001624684090451191,1.1593867504107217e-06,3.371304963090047e-08,1.0134882919446864e-07,5.963984289828263e-16,0.18
0.00962894014713905,0.0056472977194111,5.508575060739085e-10,2.9994726032557935e-22,7.224744293127805e-13,5.734113224491037e-08,0.0016517688955113628,2.111895795434128e-12,0.0016593146260265581,1.238773560920976e-06,3.788872396620249e-08,1.1391886429230756e-07,7.540897183705266e-16,0.19
0.009977218881087217,0.005681306383098329,6.341208377583725e-10,4.0856171178739707e-22,8.631154288093152e-13,6.295244459325108e-08,0.0016858927580515877,2.461788308988841e-12,0.0016939373685298936,1.3197114116914752e-06,4.234213800087063e-08,1.273283161937493e-07,9.430878425277645e-16,0.2
0.010325436347000328,0.005715309087248945,7.2591079384448e-10,5.483080270697154e-22,1.023089908408017e-12,6.887680470580589e-08,0.0017199987102049636,2.853018902852444e-12,0.0017285523195231906,1.4021965799841871e-06,4.7078473858321026e-08,1.4159330140431466e-07,1.167741459041767e-15,0.21
0.010673592547386786,0.005749305832365138,8.267665223197308e-10,7.249641287226846e-22,1.204106744422198e-12,7.512171886286513e-08,0.0017540867613669603,3.2888746926058303e-12,0.001763159480558549,1.4862253611256692e-06,5.2102890240138974e-08,1.5672989456663575e-07,1.4327757463942037e-15,0.22
0.01102168748476324,0.005783296618930266,9.372458171735688e-10,9.44940702154521e-22,1.4079575230412302e-12,8.169466197798949e-08,0.0017881569209278719,3.772804850399014e-12,0.00179775885317798,1.5717940686616757e-06,5.742052229726227e-08,1.7275412865308583e-07,1.743307782476816e-15,0.23
0.011369721161654587,0.005817281447408614,1.0579253626573271e-09,1.2153127368150332e-21,1.636518195743155e-12,8.860307737487712e-08,0.001822209198272813,4.3084245096535985e-12,0.0018323504389132152,1.6588990345117665e-06,6.303648150116476e-08,1.8968199515840988e-07,2.1048619231070495e-15,0.24
0.011717693580593968,0.00585126031824515,1.1894009775441718e-09,1.5438510673791482e-21,1.8917507347072924e-12,9.585437656423056e-08,0.0018562436027817182,4.899518669765237e-12,0.0018669342392855107,1.7475366091239194e-06,6.895585551503982e-08,2.0752944429235517e-07,2.523385180543692e-15,0.25
0.012065604744122766,0.005885233231866619,1.3322865257428637e-09,1.9421549344532484e-21,2.175697174465477e-12,1.034559403127678e-07,0.0018902601438293572,5.550025261585445e-12,0.0019015102558064439,1.8377031606535372e-06,7.518370902567816e-08,2.263123851101081e-07,3.005538590689004e-15,0.26
0.0124134546547907,0.005919200188686341,1.4872091117679404e-09,2.437423067983047e-21,2.490452443867296e-12,1.1141512331176436e-07,0.0019242588307854078,6.263960161001713e-12,0.0019360784899814677,1.929395071424728e-06,8.172508725155645e-08,2.460466854694798e-07,3.559757403097778e-15,0.27
0.012761243315155631,0.005953161189094101,1.654819197960163e-09,3.049528432415744e-21,2.8382223860416133e-12,1.1973924438819914e-07,0.001958239673014306,7.04557536604422e-12,0.0019706389433023887,2.0226087453072597e-06,8.858500870201537e-08,2.667481726839513e-07,4.194223319830719e-15,0.28
0.01310897072778362,0.005987116233459168,1.8357875726579007e-09,3.798667391471945e-21,3.2213067106801827e-12,1.2843558945576041e-07,0.0019922026798752934,7.899311710250241e-12,0.0020051916172496077,2.1173406054746204e-06,9.576846740837969e-08,2.8843263356252736e-07,4.917557837431154e-15,0.29
0.013456636895248938,0.006021065322130843,2.0308048155615627e-09,4.707202352030968e-21,3.642096202750174e-12,1.3751141204636987e-07,0.0020261478607224263,8.829790596540699e-12,0.002039736513292502,2.2135870939888453e-06,1.032804333562205e-07,3.111158145660438e-07,5.738998812383253e-15,0.3
0.013804241820134035,0.00605500845543824,2.240581509843419e-09,5.799768061367621e-21,4.1030741943623705e-12,1.4697393311819887e-07,0.0020600752249045717,9.841817399553015e-12,0.0020742736328892564,2.3113446719316043e-06,1.1112585237969798e-07,3.3481342199829825e-07,6.66842249286694e-15,0.31
0.014151785505029546,0.006088945633690074,2.46584845425744e-09,7.103377904388983e-21,4.606818036639394e-12,1.568303408636853e-07,0.0020939847817654056,1.0940384867973999e-11,0.0021088029774866935,2.4106098195352947e-06,1.193096460559043e-07,3.595411221971813e-07,7.716365550512839e-15,0.32
0.014499267952534284,0.006122876857174451,2.7073568752491243e-09,8.647530200871188e-21,5.156000571583916e-12,1.670877905175502e-07,0.002127876540643412,1.2130676526872729e-11,0.0021433245485201046,2.5113790363141327e-06,1.278367115992065e-07,3.853145417258081e-07,8.8940471121572e-15,0.33
0.014846689165255231,0.006156802126158658,2.9658786390653296e-09,1.0464314502696206e-20,5.753391603946864e-12,1.7775340416481422e-07,0.002161750510871879,1.3418070080033412e-11,0.0021778383474130797,2.6136488411952406e-06,1.367119217555894e-07,4.121492675636486e-07,1.0213390791596815e-14,0.34
0.015194049145807515,0.006190721440888943,3.242206463864103e-09,1.2588517891088605e-20,6.401859373095644e-12,1.888342705488142e-07,0.002195606701778899,1.4808140812288273e-11,0.002212344375577338,2.7174157726497412e-06,1.4594012469699831e-07,4.4006084729765906e-07,1.1687046721343959e-14,0.35
0.015541347896814434,0.006224634801591211,3.5371532352667686e-09,1.5064861005881938e-20,7.104367814396886e-12,2.003374457805268e-07,0.002229445122687379,1.6306651231291098e-11,0.0022468426344131923,2.822676388119905e-06,1.5552614465995966e-07,4.6906478967024177e-07,1.3329037362788751e-14,0.36
0.015888585420907455,0.006258542208474193,3.8515488243663516e-09,1.7975095391070753e-20,7.863962091436972e-12,2.122699565586644e-07,0.002263265782915098,1.7919502376458603e-11,0.0022813331253117766,2.929427261485311e-06,1.6547478465753754e-07,4.991765661212204e-07,1.5157140977775818e-14,0.37
0.016235761720726157,0.006292443661722612,4.186246937038323e-09,2.138532851379823e-20,8.683801238038572e-12,2.246387933053343e-07,0.0022970686917745927,1.9652839090477082e-11,0.0023158158496501867,3.03766498840523e-06,1.757908208638032e-07,5.304116083373795e-07,1.71882958400047e-14,0.38
0.016582876798918237,0.006326339161499156,4.542123123665401e-09,2.5363644176139463e-20,9.567149287113954e-12,2.3745091218810616e-07,0.0023308538585731877,2.1513019618960637e-11,0.002350290808792869,3.147386184720483e-06,1.8647900433648805e-07,5.6278530932014e-07,1.944015457212726e-14,0.39
0.016929930658139514,0.006360228707944803,4.920074467626843e-09,2.998437282089533e-20,1.0517374283464951e-11,2.507132354544229e-07,0.00236462129261301,2.3506610976144405e-11,0.0023847580040918187,3.2585874861733997e-06,1.9754406134601055e-07,5.963130237850904e-07,2.1931470485532093e-14,0.4
0.017276923301053917,0.006394112301178626,5.3210197757950275e-09,3.532836970473153e-20,1.153794965414934e-11,2.6443265126134463e-07,0.0023983710031909807,2.564039201549269e-11,0.0024192174368864246,3.3712655485219444e-06,2.0899069328776083e-07,6.3101006836172e-07,2.468213464947756e-14,0.41
0.01762385473033347,0.006427989941297601,5.745899769032041e-09,4.1483293071317765e-20,1.2632455578847216e-11,2.786160135052935e-07,0.0024321029995988167,2.7921356500307143e-11,0.002453669108503319,3.485417047653836e-06,2.2082357659438638e-07,6.668917217931517e-07,2.771321296022495e-14,0.42
0.017970724948658284,0.006461861628376418,6.195677272686251e-09,4.854388232446658e-20,1.3804580360227312e-11,2.932701416517977e-07,0.002465817291123026,3.035671617433482e-11,0.002488113020256219,3.601038679700665e-06,2.3304736264807663e-07,7.03973225135875e-07,3.104698321017142e-14,0.43
0.018317533958716565,0.006495727362467292,6.671337407088895e-09,5.661223620127253e-20,1.5058121794313404e-11,3.0840182056523564e-07,0.0024995138870449103,3.295390383237634e-11,0.002522549173445775,3.7181271611520185e-06,2.4566667769284825e-07,7.422697819594793e-07,3.4706972156983156e-14,0.44
0.018664281763204584,0.006529587143599768,7.1738877780506574e-09,6.579809094525126e-20,1.6396988540850666e-11,3.2401780033858085e-07,0.0025331927966405574,3.572057639089404e-11,0.002556977569359413,3.836679228969599e-06,2.586861227468303e-07,7.817965585463872e-07,3.871799259272844e-14,0.45
0.01901096836482669,0.006563440971781264,7.704357941112252e-09,7.623210592987934e-20,1.782519875712336e-11,3.401247968685563e-07,0.002566854029180858,3.8664607000909694e-11,0.00259139820927168,3.956691640118017e-06,2.7211027415123356e-07,8.225686845466413e-07,4.3106753601022594e-14,0.46
0.019357593766295266,0.006597288846999621,8.263796842690004e-09,8.811538416323178e-20,1.934687110856346e-11,3.567294945072812e-07,0.002600497593931552,4.1794046635986106e-11,0.002625811094445945,4.078161169470611e-06,2.8594368589293303e-07,8.646012549003404e-07,4.790406754518631e-14,0.47
