data_gen_Cdc20a,data_gen_Cdh1,data_gen_Clb,data_gen_IE,data_gen_time
1.4384692,0.99263656,0.18453673,0.52220768,0.0
1.518391724052185,0.999521111144226,0.01823797067271501,0.5009053822162156,0.7
1.5758159696497989,0.9999254134965198,0.0006192779103246842,0.4737189112873797,1.4
1.610758430237229,0.9999348817722701,0.00028073399172976496,0.44634289075382616,2.0999999999999996
1.6246785303591031,0.9999383356150445,0.00017729144954111158,0.4189908617683089,2.8
1.6189235755863387,0.9999398373037198,0.00012805649336347454,0.3916756086519933,3.5
1.5946484900743063,0.9999401807103703,9.879147147342022e-05,0.3644052280859991,4.199999999999999
1.5526076068975745,0.9999395848985903,7.8946035546513e-05,0.3371877550349929,4.8999999999999995
1.4920858928173015,0.9999380233679236,6.44175835695927e-05,0.3100324568609019,5.6
1.4075885270723558,0.9999351331512784,5.336236045854195e-05,0.2829506847112922,6.3
1.3097982526367906,0.999931078951052,4.487592429155995e-05,0.25595682714626267,7.0
1.2084134019270463,0.9999260452022749,3.849824796688107e-05,0.22906964136463284,7.699999999999999
1.1000636662046877,0.9999195229950676,3.3948131566191895e-05,0.2023142880006462,8.399999999999999
0.9828410188140502,0.9999107912603219,3.088464454709634e-05,0.17572562591222748,9.1
0.8564574606094394,0.999898791509038,2.883536506124887e-05,0.1493538679309761,9.799999999999999
0.7213014024442861,0.9998816162897761,2.7373879690046414e-05,0.12327496411860285,10.5
0.5780377043170581,0.9998577086628154,2.624271301928291e-05,0.09761123475848706,11.2
0.42750456839957235,0.9998203312751655,2.5314030820456757e-05,0.0725767149606658,11.899999999999999
0.2707745496053546,0.9997300742639266,2.4525932276532482e-05,0.04859083492240975,12.6
0.10952975424921672,0.9995052237916511,2.3845829812521956e-05,0.026613253227132004,13.299999999999999
3.856794254535304e-05,0.9988991239027394,2.325229169738999e-05,0.009218204136079787,14.0
5.068319851113694e-06,0.9988867214267007,2.2712519283717394e-05,0.0012450530175393446,14.7
3.4713104470563905e-07,0.9988732512668789,2.2223441825647734e-05,8.556145418466067e-05,15.399999999999999
2.330850573133577e-08,0.9988584022071813,2.1785309355357715e-05,5.7549531148676835e-06,16.099999999999998
3.413677502299617e-09,0.9988421052276778,2.1395711220514046e-05,8.501653260533991e-07,16.799999999999997
2.169792580050663e-09,0.99882433362132,2.1051383550867017e-05,5.433963890961766e-07,17.5
2.064640573084655e-09,0.9988050569513148,2.074899618284254e-05,5.174128836305605e-07,18.2
2.0324751374436164e-09,0.9987842373109617,2.0485471364354915e-05,5.094445473442502e-07,18.9
2.008179031177292e-09,0.9987618286915888,2.0258092287454115e-05,5.034334484881528e-07,19.599999999999998
1.9875083746844043e-09,0.998737776502408,2.006452082852376e-05,4.983323924869075e-07,20.299999999999997
1.9701317834190904e-09,0.99871201703468,1.9902778762253838e-05,4.940592158982764e-07,21.0
1.9557180137627507e-09,0.9986844768246519,1.9771218119947706e-05,4.905319666547649e-07,21.7
1.9442204017119068e-09,0.9986550719251419,1.9668488915757067e-05,4.877389343102281e-07,22.4
1.935477995063478e-09,0.9986237070491251,1.9593511022942207e-05,4.856403208901658e-07,23.099999999999998
1.9293935154764942e-09,0.9985902745532094,1.9545449919184743e-05,4.842122700933054e-07,23.799999999999997
1.9259146261723083e-09,0.9985546533497296,1.9523699461490355e-05,4.834419851007724e-07,24.5
1.924989691607176e-09,0.9985167075055026,1.95278639829634e-05,4.833169616258293e-07,25.2
1.926586050761593e-09,0.9984762848123611,1.955774542982676e-05,4.838295146550522e-07,25.9
1.930696138290281e-09,0.9984332150293096,1.9613350370107236e-05,4.849782328658988e-07,26.599999999999998
1.9373321003847856e-09,0.9983873077962915,1.9694868039383497e-05,4.867666394955557e-07,27.299999999999997
1.9465214866063896e-09,0.9983383504172518,1.9802657040406848e-05,4.892021670308176e-07,28.0
1.9583139204125916e-09,0.9982861052433187,1.993737007348447e-05,4.922978292095598e-07,28.7
1.9727740649852913e-09,0.9982303066062505,2.0099659301513336e-05,4.960704152206806e-07,29.4
1.989988519569283e-09,0.9981706578334989,2.029058181293526e-05,5.00542281070901e-07,30.099999999999998
2.010065145343247e-09,0.9981068257980027,2.0511353841811107e-05,5.057411620948516e-07,30.799999999999997
2.0331423938469866e-09,0.9980384386148251,2.0763406152322794e-05,5.117024715202028e-07,31.499999999999996
2.0593704815471505e-09,0.9979650789203014,2.1048440147495314e-05,5.184647126417184e-07,32.199999999999996
2.0889234086735153e-09,0.997886276137476,2.136832277614976e-05,5.260723487028328e-07,32.9
2.1220225983284897e-09,0.997801504188865,2.1725526536757157e-05,5.345819174171334e-07,33.599999999999994
2.1589145543682396e-09,0.9977101691915289,2.212268346112538e-05,5.440562174455059e-07,34.3
2.199868498989745e-09,0.9976115970566608,2.256255335919155e-05,5.545639709919983e-07,35.0
2.245205311379579e-09,0.9975050343004846,2.3048849363337686e-05,5.661869510940801e-07,35.699999999999996
2.2952920153493157e-09,0.9973896196430994,2.3585346501493122e-05,5.790186371940836e-07,36.4
2.3505394820797084e-09,0.9972643784196915,2.4176516416474382e-05,5.931637123852962e-07,37.099999999999994
2.411417439141602e-09,0.9971282004835952,2.482741501033333e-05,6.087418211651723e-07,37.8
2.478459301332216e-09,0.9969798192077208,2.5543763253543785e-05,6.258888162173149e-07,38.5
2.552268867855652e-09,0.9968177841737311,2.6332062313477774e-05,6.447584886683568e-07,39.199999999999996
2.633531318086135e-09,0.9966404329175229,2.7199672281658506e-05,6.655253478388265e-07,39.9
2.72302213587493e-09,0.9964458439249863,2.8154926454068903e-05,6.883869369619975e-07,40.599999999999994
2.8216213967638164e-09,0.9962317904810747,2.9207293375574244e-05,7.135674424162331e-07,41.3
2.930324326114798e-09,0.9959956982130493,3.036744648422581e-05,7.41320412500262e-07,42.0
3.0502527990681425e-09,0.9957345577178396,3.1647425751496934e-05,7.719316897929624e-07,42.699999999999996
3.1826770314892326e-09,0.995444812322859,3.306091058297354e-05,8.057249743292102e-07,43.4
3.3290355086808065e-09,0.9951222713756125,3.4623343361716274e-05,8.430668883669565e-07,44.099999999999994
3.490940518672926e-09,0.9947619905411146,3.6351946846344715e-05,8.843683639903237e-07,44.8
3.6702002437965115e-09,0.9943579631894954,3.826616372981405e-05,9.300903737770288e-07,45.5
3.868857982733501e-09,0.9939029458665436,4.038794659321677e-05,9.80753883532401e-07,46.199999999999996
4.089186096660717e-09,0.9933883573845429,4.274145086682209e-05,1.0369383485325992e-06,46.9
4.333699821398276e-09,0.9928029953390466,4.535362867222356e-05,1.0992851664824117e-06,47.599999999999994
4.605221078541352e-09,0.9921336250148708,4.82547113683538e-05,1.1685142092318792e-06,48.3
4.906814817202657e-09,0.9913636232499032,5.1476904642866856e-05,1.245407114407878e-06,49.0
5.241866800605212e-09,0.9904700688384881,5.505688393802279e-05,1.330828013132073e-06,49.699999999999996
5.614046239693169e-09,0.9894264595327199,5.903256713235495e-05,1.4257126904229596e-06,50.4
6.027255341659981e-09,0.9881944713680095,6.344577630558234e-05,1.531057262691088e-06,51.099999999999994
6.48568489204618e-09,0.9867245127673012,6.834028682907179e-05,1.6479311655012745e-06,51.8
6.993715489207302e-09,0.984948027190259,7.376193426821187e-05,1.777452562576653e-06,52.5
7.555887763930628e-09,0.9827686509116099,7.975800044562141e-05,1.920780616321085e-06,53.199999999999996
8.176846631836253e-09,0.9800470767843783,8.637671943843289e-05,2.0791013115748113e-06,53.9
8.86130506766434e-09,0.9765782564675158,9.366659277828035e-05,2.2536180739765427e-06,54.599999999999994
9.614041898675437e-09,0.9720492073348154,0.00010167804196495447,2.4455518227097195e-06,55.3
1.0439832715145258e-08,0.9659671782181374,0.00011045750168679172,2.65612124693198e-06,56.0
1.1344194633543439e-08,0.9575487940844672,0.00012006995314983363,2.8867380236793164e-06,56.699999999999996
1.2333576917821178e-08,0.9455346727043006,0.00013058479183455202,3.1390492550064764e-06,57.4
1.3417109731301797e-08,0.9279610942049528,0.00014211044448310785,3.4153887324994417e-06,58.099999999999994
1.4609158387935464e-08,0.901971708840851,0.00015482118943012634,3.719427794029316e-06,58.8
1.593363256344218e-08,0.8638785513257375,0.0001690082231070863,4.0572754382881955e-06,59.49999999999999
1.7429918064363785e-08,0.809697803527089,0.00018514766810218822,4.438992386381743e-06,60.199999999999996
1.9160919527483054e-08,0.7358889906745112,0.0002039939275739089,4.880644793391221e-06,60.9
2.12257238285229e-08,0.6400410837833767,0.00022673306949290398,5.407540384396535e-06,61.599999999999994
2.3782528652144977e-08,0.5212578260721102,0.00025527882071466025,6.060094471160292e-06,62.3
2.709305756299482e-08,0.3806595798139339,0.0002928304128173952,6.9051864085899705e-06,62.99999999999999
3.160652456412631e-08,0.22352179506076517,0.0003449295110556588,8.057629742933247e-06,63.699999999999996
3.807193412161598e-08,0.07445249445263517,0.00042039688418451967,9.708712009605715e-06,64.39999999999999
4.7071757353815534e-08,0.028171657891064045,0.000521172501008648,1.200535560315889e-05,65.1
5.762538527766854e-08,0.02511233891822189,0.0006335336122105807,1.4696430593971369e-05,65.8
6.914519139287988e-08,0.022961223477524956,0.0007552494463902367,1.763376881684174e-05,66.5
8.16100562041093e-08,0.021226434136310993,0.0008867223766410913,2.0812244884675092e-05,67.19999999999999
9.506936302570136e-08,0.01979465158879451,0.001028543376565271,2.4244478744417682e-05,67.89999999999999
1.0959588883149054e-07,0.018590215133080172,0.0011815218695166226,2.7949040595709374e-05,68.6
1.2528699105110504e-07,0.017560516138650978,0.0013467283434729167,3.195076646645231e-05,69.3
1.4226881919113078e-07,0.016667679093817556,0.0015255395346706825,3.6281832908275174e-05,70.0
1.607012872232857e-07,0.015883257311006843,0.0017196899530600267,4.09830247361015e-05,70.69999999999999
1.8078381207493062e-07,0.015185790424207951,0.001931330835800958,4.610519749679746e-05,71.39999999999999
2.027619252534629e-07,0.014558413181767368,0.0021630971435675924,5.171096164432775e-05,72.1
2.2693500155298648e-07,0.013987667663974558,0.0024183074846493313,5.7876687145840756e-05,72.8
2.569458474778424e-07,0.01342619686439969,0.0027622590617530354,6.55415758615967e-05,73.5
2.986141663141371e-07,0.012852215305005984,0.0032293860373012735,7.617902413347925e-05,74.19999999999999
3.5196899938337613e-07,0.012277379638694307,0.003813530045017166,8.979368672980869e-05,74.89999999999999
4.174569874598553e-07,0.011704147155375865,0.004522111260573995,0.00010650017282959631,75.6
4.965000165175955e-07,0.011131320775815384,0.005371411291097211,0.00012666096676575367,76.3
5.91309906537704e-07,0.010556633920084801,0.006384519512855663,0.00015083903250032822,77.0
7.047546380380662e-07,0.009978641759282796,0.007589799617795972,0.00017976349422172674,77.69999999999999
8.402145620936069e-07,0.009397246914171115,0.009018887749584403,0.0002142925605631998,78.39999999999999
1.0013581775886223e-06,0.008814810549771516,0.010703640770963906,0.00025535581133476074,79.1
1.1918027805025805e-06,0.00823673254899852,0.012671945113770393,0.000303867145089735,79.8
1.414685479345924e-06,0.0076703749170554955,0.014943047173819843,0.00036061510837706964,80.5
1.672243720040444e-06,0.007124286857343573,0.017523778325589948,0.0004261560907476223,81.19999999999999
1.9655435920240416e-06,0.0066066182906071025,0.020407114476474284,0.0005007456746207213,81.89999999999999
2.2944529560617418e-06,0.006123683880118969,0.023573628282041667,0.0005843326634500455,82.6
