AMP,CDK5,CK1,CK1P,CK1P_PP2B,Ca,D,D137,D137_CDK5,D137_PKA,D137_PP2C,D34,D34_137,D34_137_CDK5,D34_137_PP2B,D34_137_PP2C,D34_75,D34_75_134_PP2A,D34_75_137,D34_75_137_PP2AP,D34_75_137_PP2B,D34_75_137_PP2C,D34_75_CK1,D34_75_PP2A,D34_75_PP2AP,D34_75_PP2B,D34_CDK5,D34_CK1,D34_PP2B,D75,D75CK1,D75_137,D75_137_PKA,D75_137_PP2A,D75_137_PP2AP,D75_137_PP2C,D75_PKA,D75_PP2A,D75_PP2AP,D_CDK5,D_CK1,D_PKA,Empty,PDE,PDEP,PDE_PKA,PKA,PP2A,PP2AP,PP2A_PKA,PP2B,PP2Binactive,PP2BinactiveCa2,PP2C,R2C2,cAMP,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2,cAMP4_R2C,cAMP4_R2C2,cAMP_PDE,cAMP_PDEP,cAMP_R2C2,Time
0.0,7.306269406315553e-08,6.513305849696624e-08,1.0462247693765053e-08,1.3962212267002539e-16,2.5394260084618978e-09,4.700419985513209e-06,2.487992466061855e-08,3.45056420237525e-10,0.0,8.015776861874854e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58946716651577e-08,3.558341070984836e-10,8.597375430008318e-11,0.0,1.0546187401076211e-12,0.0,1.906360983964702e-12,0.0,5.745837955896257e-10,0.0,1.265922450483695e-07,9.004885501845529e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.994243615856703e-07,0.0,0.0,3.8741571976978794e-14,3.3190806885201487e-07,9.189226679096716e-11,1.321965159528286e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
0.0,7.282997522086919e-08,6.453784799735523e-08,1.1110495891276172e-08,2.4088813985277193e-16,2.701263495189676e-09,4.693928167693828e-06,2.7363034347009396e-08,3.961853377919575e-10,0.0,9.305992737568116e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9495238622344826e-08,4.062128061187884e-10,1.0738242424814618e-10,0.0,1.3739773865231486e-12,0.0,2.5307669524795906e-12,0.0,6.517398970980131e-10,0.0,1.2677383476983164e-07,8.994543838151706e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9934688612551551e-07,0.0,0.0,5.934436781969048e-14,3.318862868717151e-07,1.1365354302892744e-10,1.3206686995929074e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
0.0,7.268920176813478e-08,6.405161882495155e-08,1.1753370731483561e-08,3.968797449770149e-16,2.855208505308878e-09,4.687648008363939e-06,2.982936177052525e-08,4.4930769853974365e-10,0.0,1.0641586234762216e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30881098348508e-08,4.58195776856863e-10,1.3165917174058882e-10,0.0,1.7481774836445872e-12,0.0,3.277565401643535e-12,0.0,7.296545580325797e-10,0.0,1.2686148574991416e-07,8.973680951331791e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9926859726448382e-07,0.0,0.0,8.762022143158695e-14,3.318619083623366e-07,1.3800362056221017e-10,1.319325638111222e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0.0,7.260855741082361e-08,6.364088021263443e-08,1.2391785395265273e-08,6.283949110325816e-16,3.0014166273047e-09,4.681519721425402e-06,3.227721729008122e-08,5.041520924302243e-10,0.0,1.201406179601398e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.667140865729236e-08,5.115454221863803e-10,1.5888282652653147e-10,0.0,2.1799762553008957e-12,0.0,4.155966649589637e-12,0.0,8.0803374302111e-10,0.0,1.2688728572507579e-07,8.945578359310574e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9918978628072362e-07,0.0,0.0,1.2532428160294724e-13,3.318349464436889e-07,1.649276036345523e-10,1.3179443785374904e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0.0,7.256746837811565e-08,6.328269262579021e-08,1.3026367780762967e-08,9.610523389913345e-16,3.140079694032688e-09,4.675503422488066e-06,3.470565857454383e-08,5.604643682697502e-10,0.0,1.3415993824371732e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024400309299525e-08,5.660391513540558e-10,1.891179383867684e-10,0.0,2.671770241533845e-12,0.0,5.174459382453658e-12,0.0,8.86659957635887e-10,0.0,1.2687206249484526e-07,8.912489474138398e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9911066827212262e-07,0.0,0.0,1.7435843119605706e-13,3.3180543397672646e-07,1.9439070379002057e-10,1.316532261581804e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0.0,7.255221703693628e-08,6.296103157986258e-08,1.3657559211930438e-08,1.425700574845067e-15,3.271419346027983e-09,4.6695717313829125e-06,3.7114204552640495e-08,6.180105443063593e-10,0.0,1.4840932200648638e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3805207039463775e-08,6.214703088306969e-10,2.2241594146051641e-10,0.0,3.2256116464208648e-12,0.0,6.340779007648358e-12,0.0,9.653722220418216e-10,0.0,1.268297676495376e-07,8.87599327272459e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.990314021663118e-07,0.0,0.0,2.367445975637917e-13,3.3177342062484485e-07,2.2634120485699483e-10,1.315095660009275e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0.0,7.255373042809825e-08,6.26647532024285e-08,1.428566918567795e-08,2.0586800616380793e-15,3.3956814163919086e-09,4.663705922209502e-06,3.950268041042943e-08,6.765780981263053e-10,0.0,1.6283302265549682e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735463041997259e-08,6.776490142115423e-10,2.5881632683072457e-10,0.0,3.84322719720535e-12,0.0,7.661897655772665e-12,0.0,1.0440524394257926e-09,0.0,1.2676968670235267e-07,8.83719217911244e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9895210433337703e-07,0.0,0.0,3.1459752901134794e-13,3.3173897024379207e-07,2.607130999988682e-10,1.3136400787578928e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.0,7.256621119290232e-08,6.238626498165856e-08,1.4910911022569112e-08,2.9019742201483123e-15,3.5131309107468465e-09,4.657893496939561e-06,4.187111906745775e-08,7.359763615623357e-10,0.0,1.7738310562817971e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089208669967848e-08,7.344027137671481e-10,2.983477990102889e-10,0.0,4.526038772276476e-12,0.0,9.144028394478578e-12,0.0,1.1226155129965305e-09,0.0,1.2669780768932457e-07,8.796841364214777e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9887285844823123e-07,0.0,0.0,4.1009777975831504e-13,3.317021585136949e-07,2.974284865510893e-10,1.3121702491532377e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0.0,7.258592299793108e-08,6.212036793101336e-08,1.5533433155313232e-08,4.003289651890001e-15,3.62404711764279e-09,4.652126024865098e-06,4.421967620286658e-08,7.960359612422323e-10,0.0,1.9201852761763558e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44175116848899e-08,7.915759715539871e-10,3.410294589826704e-10,0.0,5.2751859957964426e-12,0.0,1.0792637411545822e-11,0.0,1.20100065810671e-09,0.0,1.2661803631113188e-07,8.755461421838712e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9879372415589753e-07,0.0,0.0,5.254641075080234e-13,3.316630706113591e-07,3.363999212437126e-10,1.3106902208641215e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0.0,7.261036301200242e-08,6.186341875651288e-08,1.6153341807803197e-08,5.41604667359953e-15,3.7287190910295435e-09,4.646397625261526e-06,4.654857066214476e-08,8.566078436055395e-10,0.0,2.0670425642790886e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.793090891455444e-08,8.490300136992391e-10,3.868719494585877e-10,0.0,6.091549746364162e-12,0.0,1.261246428705996e-11,0.0,1.279164435987749e-09,0.0,1.265330244409504e-07,8.71341993027656e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9871474401426593e-07,0.0,0.0,6.629268695596911e-13,3.3162179903658734e-07,3.7753262049641236e-10,1.3092034497143388e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
0.0,7.263784661730634e-08,6.161285754730689e-08,1.6770713812969874e-08,7.199247843810976e-15,3.827441707389007e-09,4.640704159544843e-06,4.8858053470023413e-08,9.175619948677309e-10,0.0,2.214104762710653e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14323228854302e-08,9.066421546321074e-10,4.3587853629128677e-10,0.0,6.975776423551378e-12,0.0,1.460755260488343e-11,0.0,1.3570760859791726e-09,0.0,1.26444586699943e-07,8.670977459290217e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9863594813759733e-07,0.0,0.0,8.247033777634497e-13,3.3157844168190934e-07,4.207264154650059e-10,1.3077128768468453e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0.0,7.266726426219347e-08,6.136690814192379e-08,1.7385604734874145e-08,9.417256985927308e-15,3.920512254167705e-09,4.635042733538059e-06,5.114839136408693e-08,9.78784765618708e-10,0.0,2.3611188640026237e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.492182535590751e-08,9.643036323989825e-10,4.880460787935443e-10,0.0,7.928302042366516e-12,0.0,1.6781287008080264e-11,0.0,1.434714262874887e-09,0.0,1.2635394628704783e-07,8.628316938240275e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9855735743508278e-07,0.0,0.0,1.0129757271271268e-12,3.3153310013556024e-07,4.658774714556023e-10,1.3062209984898936e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
0.0,7.269792094608468e-08,6.112436987716427e-08,1.7998054544269445e-08,1.2139504745900796e-14,4.008227468307405e-09,4.62941136457151e-06,5.3419854932471484e-08,1.0401781581274716e-09,0.0,2.507870870525756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.839950459697551e-08,1.021919622476372e-09,5.433659048628361e-10,0.0,8.949375115113084e-12,0.0,1.9136433725251812e-11,0.0,1.5120646413340465e-09,0.0,1.2626189620683164e-07,8.585563912292658e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.984789859835509e-07,0.0,0.0,1.2298714897439838e-12,3.3148587818451383e-07,5.128798044916906e-10,1.3047299269574906e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
0.0,7.272939460930962e-08,6.088444064438951e-08,1.86080923845189e-08,1.5440149852837843e-14,4.090880996257233e-09,4.623808692561642e-06,5.567271030685727e-08,1.1016577236175194e-09,0.0,2.654180377014641e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.186545755937381e-08,1.0794075671409404e-09,6.018245999288797e-10,0.0,1.0039078215532064e-11,0.0,2.1675182270917303e-11,0.0,1.5891179778919537e-09,0.0,1.2616894297595787e-07,8.542803926872196e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9840084294389255e-07,0.0,0.0,1.4774472112522376e-12,3.314368805119542e-07,5.616266006847021e-10,1.303241444407145e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,7.276143410355498e-08,6.064659496647874e-08,1.9215739851648107e-08,1.9397664738221054e-14,4.168761535470798e-09,4.618233776729313e-06,5.7907214035466916e-08,1.163150881660381e-09,0.0,2.7998962844751805e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.531978427609583e-08,1.1366957668747276e-09,6.634046363689963e-10,0.0,1.1197346792506744e-11,0.0,2.4399187836244386e-11,0.0,1.665868826821531e-09,0.0,1.2607541032816727e-07,8.500094532521943e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9832293382638598e-07,0.0,0.0,1.7576769937208333e-12,3.3138621171026595e-07,6.120112150755595e-10,1.3017570452768863e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
0.0,7.279381225344817e-08,6.041040122179556e-08,1.9821015927886547e-08,2.4094499090161203e-14,4.242150281883129e-09,4.612685797574009e-06,6.0123603866889e-08,1.2245952566450033e-09,0.0,2.944891359570626e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.876257916266098e-08,1.1937221959264399e-09,7.280851603580173e-10,0.0,1.2423990620899483e-11,0.0,2.7309612585938372e-11,0.0,1.742313546904057e-09,0.0,1.2598158780971416e-07,8.457483187201144e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9824526246247508e-07,0.0,0.0,2.0724360251430963e-12,3.3133397497337845e-07,6.639284960972915e-10,1.300277990278435e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
0.0,7.282647171048158e-08,6.017566934445501e-08,2.0423933066156284e-08,2.961650086185548e-14,4.311321093394158e-09,4.6071643164221784e-06,6.232211137610183e-08,1.2859381255458712e-09,0.0,3.089061254186602e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219394094886339e-08,1.2504339895626353e-09,7.958421765209786e-10,0.0,1.3718704456974269e-11,0.0,3.0407170178594016e-11,0.0,1.8184514096603943e-09,0.0,1.2588758549835276e-07,8.41499293050449e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9816782988588266e-07,0.0,0.0,2.4235045822868244e-12,3.312802720417291e-07,7.172748371877252e-10,1.2988053157563487e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
0.0,7.28591782086718e-08,5.994203492117059e-08,2.1024508361383156e-08,3.605277146498898e-14,4.376535861936514e-09,4.601668592682757e-06,6.450293728790862e-08,1.3471341967209032e-09,0.0,3.2323156705614218e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.561395095024782e-08,1.306786109702673e-09,8.666498002664834e-10,0.0,1.508109772377021e-11,0.0,3.3692164601142683e-11,0.0,1.8942803455380074e-09,0.0,1.2579368293841825e-07,8.372662988290472e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9809063855673825e-07,0.0,0.0,2.812535855137613e-12,3.312252009368095e-07,7.719504745639321e-10,1.297339921648375e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
