Dabrafenib_1_task1,_1_task1,bRafMutated_3_task1,species_10_2_task1
1.1110627917800082e-10,6120.0,92.90562372451053,35166.53392279628
1.1072190832358284e-10,6300.0,93.2375361262846,35284.706424250384
1.1033886719557472e-10,6480.0,93.57066798012683,35403.30132403873
1.0995715119380376e-10,6660.0,93.90502400737293,35522.32004048363
1.0957675573401149e-10,6840.0,94.24060894936531,35641.76399666669
1.0919767624779853e-10,7020.0,94.5774275675535,35761.63462044428
1.088199081825699e-10,7200.0,94.9154846435792,35881.93334445575
1.084434470014803e-10,7380.0,95.25478497939706,36002.66160614787
1.0806828818337956e-10,7560.0,95.59533339734982,36123.82084777996
1.0769442722275836e-10,7740.0,95.93713474027619,36245.41251644049
1.0732185962969417e-10,7920.0,96.28019387162941,36367.43806406838
1.0695058092979724e-10,8100.0,96.6245156755423,36489.89894745642
1.0658058666415699e-10,8280.0,96.97010505694183,36612.79662826659
1.0621187238928834e-10,8460.0,97.316966941693,36736.132573063325
1.0584443367707839e-10,8640.0,97.66510627662548,36859.90825329907
1.0547826611473326e-10,8820.0,98.01452802966007,36984.12514533742
1.0511336530472509e-10,9000.0,98.36523719000861,37108.78473050075
1.0474972686472525e-10,9180.0,98.71723876812577,37233.888495026804
1.0438734642750344e-10,9360.0,99.0705377959771,37359.43793012354
1.0402621964080413e-10,9540.0,99.42513932728352,37485.43453200879
1.0366634216780977e-10,9720.0,99.78104843676982,37611.8798019128
1.0330770968687768e-10,9900.0,100.13827022060241,37738.77524606288
1.0295031789047991e-10,10080.0,100.4968097984667,37866.12237544768
1.0259416248698555e-10,10260.0,100.85667231009987,37993.92270620054
1.022392391988899e-10,10440.0,101.21786291842099,38122.177759695536
1.0188554376374744e-10,10620.0,101.58038680804073,38250.889062256145
1.0153307193386233e-10,10800.0,101.94424918600197,38380.05814526367
1.0118181947603394e-10,10980.0,102.30945528220634,38509.68654527773
1.0083178219194014e-10,11160.0,102.6760103572828,38639.775804828016
1.004829559317131e-10,11340.0,103.04391969246035,38770.32746824893
1.0013533644990435e-10,11520.0,103.41318851671294,38901.34307293824
9.978891953135115e-11,11700.0,103.78382207596901,39032.82415860387
9.944370104834854e-11,11880.0,104.15582577339426,39164.77230089732
9.909967697688984e-11,12060.0,104.52920519858988,39297.18911808817
9.875684303966928e-11,12240.0,104.90396548575951,39430.07612434472
9.841519506243875e-11,12420.0,105.28011195439055,39563.434876190055
9.807472901432567e-11,12600.0,105.65765019333108,39697.266993215184
9.773544094071422e-11,12780.0,106.03658593469325,39831.5741285548
9.73973265964252e-11,12960.0,106.41692436470575,39966.35780753094
9.706038186166461e-11,13140.0,106.79867090515926,40101.61961061991
9.672460279744313e-11,13320.0,107.18183126232593,40237.36118102512
9.638998547635734e-11,13500.0,107.5664111607073,40373.58416596949
9.605652571731766e-11,13680.0,107.95241592565051,40510.290124663894
9.572421945789979e-11,13860.0,108.33985106921284,40647.48065748808
9.539306307853963e-11,14040.0,108.72872255068282,40785.15744562219
9.506305271070518e-11,14220.0,109.11903607792372,40923.32212482185
9.473418408998822e-11,14400.0,109.51079695901532,41061.9762586146
9.440645319014829e-11,14580.0,109.90401074255587,41201.12145398199
9.407985598494493e-11,14760.0,110.29868297714359,41340.75931790556
9.375438844813767e-11,14940.0,110.69481921137671,41480.891457366844
9.343004655348605e-11,15120.0,111.0924249938535,41621.519479347386
9.31068274620583e-11,15300.0,111.4915082199859,41762.64549708308
9.278472687739628e-11,15480.0,111.89207390426463,41904.27100233785
9.246374057914125e-11,15660.0,112.29412721159707,42046.3975193235
9.214386462529047e-11,15840.0,112.69767385708435,42189.02669093955
9.18250950738413e-11,16020.0,113.10271955582763,42332.16016008553
9.150742798279102e-11,16200.0,113.50927002292809,42475.799569660965
9.119085941013693e-11,16380.0,113.91733097348686,42619.94656256538
9.087538878632637e-11,16560.0,114.3269131504263,42764.60383858634
9.05610099805778e-11,16740.0,114.73801900570398,42909.77235468462
9.02477190204209e-11,16920.0,115.15065420899832,43055.45374421152
8.993551202941937e-11,17100.0,115.56482457316027,43201.649670614344
8.962438513113692e-11,17280.0,115.98053591104068,43348.3617973404
8.931433444913726e-11,17460.0,116.39779403549049,43495.591787836995
8.900535610698408e-11,17640.0,116.81660475936057,43643.34130555141
8.86974462282411e-11,17820.0,117.23697389550185,43791.612013930964
8.839060093647202e-11,18000.0,117.65890725676519,43940.40557642295
8.808481635524054e-11,18180.0,118.08241065600153,44089.72365647466
8.778008860811039e-11,18360.0,118.50748990606175,44239.567917533415
8.747641977408154e-11,18540.0,118.9341651676481,44389.94313980141
8.717380183531155e-11,18720.0,119.36243227612586,44540.8488193368
8.687223085111148e-11,18900.0,119.79229688954828,44692.2865859605
8.657170307997969e-11,19080.0,120.2237651458512,44844.25817373737
8.627221478041458e-11,19260.0,120.65684318297045,44996.76531673225
8.59737622109145e-11,19440.0,121.09153713884186,45149.80974900999
8.567634162997784e-11,19620.0,121.52785315140126,45303.39320463543
8.537994929610298e-11,19800.0,121.96579735858448,45457.51741767343
8.50845814677883e-11,19980.0,122.40537589832736,45612.184122188824
8.479023440353216e-11,20160.0,122.84659490856572,45767.39505224647
8.449690436183295e-11,20340.0,123.28946052723539,45923.15194191121
8.420459406559035e-11,20520.0,123.73399175940744,46079.459161768376
8.391329531287867e-11,20700.0,124.18018586471992,46236.31662668892
8.362300426655584e-11,20880.0,124.62804879074014,46393.72603173052
8.33337173323316e-11,21060.0,125.07758696842232,46551.68917099849
8.304543091591567e-11,21240.0,125.52880682872065,46710.20783859817
8.275814142301776e-11,21420.0,125.98171480258931,46869.28382863487
8.247184525934759e-11,21600.0,126.4363173209825,47028.91893521392
8.218653883061489e-11,21780.0,126.89262081485441,47189.114952440636
8.190221854252938e-11,21960.0,127.35063171515922,47349.873674420334
8.161888080080077e-11,22140.0,127.81035645285115,47511.19689525835
8.133652201113881e-11,22320.0,128.27180145888437,47673.08640905999
8.105514473853242e-11,22500.0,128.73498936482997,47835.54724806032
8.077474117236972e-11,22680.0,129.19991551154405,47998.57898970977
8.049530760233751e-11,22860.0,129.6665860248082,48162.18336711672
8.021684057512466e-11,23040.0,130.13500770639098,48326.36224850371
7.993933663742002e-11,23220.0,130.6051873580609,48491.11750209332
7.966279233591246e-11,23400.0,131.0771317815865,48656.450996108084
7.938720421729082e-11,23580.0,131.55084777873628,48822.364598770575
7.911256882824397e-11,23760.0,132.02634215127878,48988.86017830333
7.883888271546077e-11,23940.0,132.50362170098248,49155.93960292891
7.856614242563006e-11,24120.0,132.98269322961593,49323.60474086989
7.829434450544073e-11,24300.0,133.46356353894768,49491.857460348794
7.80234912406544e-11,24480.0,133.9462571050135,49660.70358658796
7.77535752808526e-11,24660.0,134.4307687279017,49830.14230081617
7.74845930412084e-11,24840.0,134.9171048043597,50000.175380577944
7.721654120044527e-11,25020.0,135.40527254277487,50170.804785131586
7.694941643728664e-11,25200.0,135.89527915153445,50342.032473735424
7.6683215430456e-11,25380.0,136.38713183902576,50513.86040564776
7.641793485867678e-11,25560.0,136.8808378136361,50686.29054012693
7.615357140067244e-11,25740.0,137.37640428375278,50859.324836431246
7.589012173516643e-11,25920.0,137.87383845776307,51032.96525381902
7.562758254088222e-11,26100.0,138.3731475440543,51207.213751548574
7.536595049654324e-11,26280.0,138.8743387510137,51382.072288878226
7.510522768107737e-11,26460.0,139.37742636330736,51557.543003214094
7.484540713617901e-11,26640.0,139.88241282346013,51733.62773383223
7.458648539459468e-11,26820.0,140.38930514857512,51910.32843517531
7.432845925992593e-11,27000.0,140.8981107106765,52087.647070621264
7.407132553577439e-11,27180.0,141.40883688178843,52265.58560354803
7.381508102574164e-11,27360.0,141.92149103393507,52444.145997333544
7.355972253342926e-11,27540.0,142.4360805391406,52623.33021535573
7.330524686243886e-11,27720.0,142.95261276942912,52803.14022099253
7.305165081637203e-11,27900.0,143.47109509682488,52983.57797762187
7.279893119883037e-11,28080.0,143.99153489335197,53164.64544862168
7.254708481341544e-11,28260.0,144.51393953103457,53346.34459736991
7.229611360329081e-11,28440.0,145.0383326778315,53528.67990162428
7.204601093935667e-11,28620.0,145.56471082175028,53711.651645414335
7.179677346493598e-11,28800.0,146.093080826622,53895.261713706415
7.154839810309568e-11,28980.0,146.62345044325775,54079.51212832334
7.13008817769026e-11,29160.0,147.15582742246855,54264.40491108792
7.105422140942366e-11,29340.0,147.69021951506542,54449.94208382299
7.080841392372574e-11,29520.0,148.22663447185943,54636.12566835138
7.056345624287573e-11,29700.0,148.7650800436616,54822.95768649589
7.031934528994053e-11,29880.0,149.30556398128303,55010.44016007935
7.0076077987987e-11,30060.0,149.8480940355347,55198.57511092458
6.983365126008206e-11,30240.0,150.39267795722768,55387.36456085442
6.959206694825667e-11,30420.0,150.93936036096227,55576.82017325484
6.935131871801681e-11,30600.0,151.48812458467782,55766.937584868654
6.911140331841146e-11,30780.0,152.0389770750573,55957.71847642966
6.887231778743875e-11,30960.0,152.59192644423146,56149.16509503511
6.863405916309679e-11,31140.0,153.14698130433106,56341.279687782226
6.839662448338372e-11,31320.0,153.70415026748694,56534.06450176825
6.816001078629764e-11,31500.0,154.26344194582978,56727.52178409041
6.792421510983669e-11,31680.0,154.82486495149038,56921.653781845955
6.768923449199899e-11,31860.0,155.38842789659952,57116.46274213212
6.745506597078266e-11,32040.0,155.95413939328796,57311.95091204614
6.722170658418582e-11,32220.0,156.52200805368648,57508.120538685245
6.698915808464854e-11,32400.0,157.09203902672238,57704.96969730674
6.675741441494621e-11,32580.0,157.66424319826027,57902.50337399034
6.652647242635061e-11,32760.0,158.23862931759905,58100.72398106859
6.62963292675867e-11,32940.0,158.81520591553016,58299.63366765587
6.606698208737942e-11,33120.0,159.39398152284505,58499.23458286651
6.583842803445374e-11,33300.0,159.97496467033517,58699.52887581488
6.56106642575346e-11,33480.0,160.5581638887919,58900.51869561532
6.538368790534697e-11,33660.0,161.14358770900677,59102.20619138218
6.51574961266158e-11,33840.0,161.73124466177114,59304.593512229825
6.493208607006605e-11,34020.0,162.3211432778765,59507.68280727259
6.470745488442268e-11,34200.0,162.91329208811425,59711.47622562484
6.448360423592445e-11,34380.0,163.50772061728193,59915.97936445268
6.426052833337555e-11,34560.0,164.10442373363063,60121.192128937306
6.403822412728643e-11,34740.0,164.70340904679986,60327.11651690324
6.381668887303912e-11,34920.0,165.304685583243,60533.75475887226
6.359591982601568e-11,35100.0,165.90826236941345,60741.10908536616
6.337591424159814e-11,35280.0,166.5141484317645,60949.181726906696
6.315666937516858e-11,35460.0,167.1223527967496,61157.97491401566
6.293818248210901e-11,35640.0,167.73288449082207,61367.49087721482
6.27204508178015e-11,35820.0,168.3457525404353,61577.73184702596
6.250347163762808e-11,36000.0,168.96096597204266,61788.70005397085
6.228724219697082e-11,36180.0,169.5785338120975,62000.39772857128
6.20717640781826e-11,36360.0,170.19849886458087,62212.834587916055
6.185703174587317e-11,36540.0,170.8208483704078,62426.00803390555
6.164304224692393e-11,36720.0,171.44558972841827,62639.91993631173
6.142979293941245e-11,36900.0,172.07273276673516,62854.572703341146
6.121728118141627e-11,37080.0,172.7022873134813,63069.96874320034
6.100550433101296e-11,37260.0,173.3342631967795,63286.11046409586
6.079445974628007e-11,37440.0,173.9686702447526,63503.000274234255
6.058414478529517e-11,37620.0,174.60551828552343,63720.64058182207
6.03745568061358e-11,37800.0,175.24481714721486,63939.03379506585
6.016569316687953e-11,37980.0,175.88657665794972,64158.18232217215
5.99575512256039e-11,38160.0,176.53080664585084,64378.08857134751
5.97501324837959e-11,38340.0,177.17753262155958,64598.75590519884
5.954343165145832e-11,38520.0,177.82675439041864,64820.18612197039
5.933744586899052e-11,38700.0,178.47848095665398,65042.38157972834
5.913217259332818e-11,38880.0,179.1327225225595,65265.344709450364
5.892760928140694e-11,39060.0,179.78948929042912,65489.07794211418
5.872375339016245e-11,39240.0,180.44879146255676,65713.58370869748
5.852060237653037e-11,39420.0,181.1106392412363,65938.86444017796
5.831815369744635e-11,39600.0,181.77504282876166,66164.92256753331
5.8116404809846055e-11,39780.0,182.44201242742676,66391.76052174125
5.7915353170665123e-11,39960.0,183.1115582395255,66619.38073377946
5.7714996236839215e-11,40140.0,183.7836904673518,66847.78563462564
5.7515335432555794e-11,40320.0,184.45843918552015,67076.97982440254
5.7316365702750894e-11,40500.0,185.13580201349282,67306.96436062033
5.7118084278517804e-11,40680.0,185.815788022299,67537.74155077455
5.6920488711949196e-11,40860.0,186.49840789088265,67769.31387787119
5.6723576555137745e-11,41040.0,187.18367229818773,68001.68382491625
5.652734536017613e-11,41220.0,187.87159192315826,68234.85387491575
5.6331792679157025e-11,41400.0,188.56217744473815,68468.82651087566
5.61369160641731e-11,41580.0,189.25543954187143,68703.604215802
5.5942713067317036e-11,41760.0,189.95138889350204,68939.18947270079
5.5749181240681506e-11,41940.0,190.65003617857394,69175.584764578
5.5556318136359187e-11,42120.0,191.35139207603117,69412.79257443965
5.5364125104929004e-11,42300.0,192.05549502956592,69650.81940067453
5.517259731604942e-11,42480.0,192.7623383038994,69889.6652078156
5.498173208874254e-11,42660.0,193.47193087436372,70129.33223248975
5.4791527066695264e-11,42840.0,194.184284089404,70369.82305452731
5.4601979893594514e-11,43020.0,194.89940929746538,70611.14025375863
5.441308821312719e-11,43200.0,195.61731784699302,70853.28641001404
5.422484966898022e-11,43380.0,196.33802108643204,71096.26410312392
5.4037261904840513e-11,43560.0,197.06153036422762,71340.07591291859
5.3850322564394985e-11,43740.0,197.78785702882485,71584.72441922838
5.366402929133054e-11,43920.0,198.51701242866892,71830.21220188367
5.347837972933411e-11,44100.0,199.24900791220492,72076.54184071477
5.329337515895598e-11,44280.0,199.98388604516808,72323.72054862013
5.310901096476651e-11,44460.0,200.7216387847068,72571.74802749937
5.292528455102675e-11,44640.0,201.4622754241364,72820.62655217377
5.27421936495896e-11,44820.0,202.20580806868136,73070.35881478994
5.2559735992307944e-11,45000.0,202.95224882356615,73320.94750749455
5.23779093110347e-11,45180.0,203.70160979401527,73572.39532243423
5.2196711337622756e-11,45360.0,204.4539030852532,73824.70495175559
5.201613980392501e-11,45540.0,205.20914080250444,74077.87908760528
5.1836192441794365e-11,45720.0,205.96733505099348,74331.92042212994
5.165686698308372e-11,45900.0,206.72849793594483,74586.83164747621
5.147816115964596e-11,46080.0,207.49264156258297,74842.6154557907
5.130007618540277e-11,46260.0,208.25979379235625,75099.27413501509
5.112260765045833e-11,46440.0,209.02995703916062,75356.81062591414
5.094575304170188e-11,46620.0,209.80314229976975,75615.22764907032
5.0769510175853135e-11,46800.0,210.5793620634271,75874.5278867788
5.0593876869631824e-11,46980.0,211.35862881937626,76134.71402133469
5.041885093975766e-11,47160.0,212.14095505686072,76395.78873503313
5.024443020295036e-11,47340.0,212.92635326512396,76657.75471016926
5.007061247592965e-11,47520.0,213.7148359334095,76920.61462903823
4.989739557541525e-11,47700.0,214.50641555096084,77184.37117393517
4.9724777318126874e-11,47880.0,215.30110460702153,77449.02702715521
4.955275552078425e-11,48060.0,216.09891559083502,77714.5848709935
4.93813313339036e-11,48240.0,216.8998942497637,77981.05119869718
4.9210500544161e-11,48420.0,217.7040328212352,78248.42637196419
4.904026071854038e-11,48600.0,218.51134130311635,78516.71278760997
4.887060975545284e-11,48780.0,219.32183299960818,78785.91322131327
4.870154555330951e-11,48960.0,220.13552121491156,79056.03044875288
4.853306601052151e-11,49140.0,220.95241925322745,79327.06724560754
4.8365169025499955e-11,49320.0,221.77254041875685,79599.02638755603
4.819785249665597e-11,49500.0,222.59589801570067,79871.9106502771
4.8031114322400666e-11,49680.0,223.42250534825985,80145.72280944954
4.786495240114517e-11,49860.0,224.25237572063537,80420.46564075207
4.76993646313006e-11,50040.0,225.08552243702815,80696.14191986347
4.75343521030424e-11,50220.0,225.92200067281655,80972.7606978993
4.73699107910475e-11,50400.0,226.76179849568425,81250.32096821886
4.720603833993519e-11,50580.0,227.60492588046262,81528.82500751212
4.704273272675141e-11,50760.0,228.45139716292408,81808.27574606446
4.687999192854212e-11,50940.0,229.301226678841,82088.6761141613
4.671781392235326e-11,51120.0,230.15442876398583,82370.02904208799
4.6556196685230784e-11,51300.0,231.01101775413093,82652.33746012993
4.6395138194220645e-11,51480.0,231.8710079850487,82935.60429857252
4.62346364263688e-11,51660.0,232.73441379251156,83219.83248770113
4.607468935872118e-11,51840.0,233.60124951229193,83505.02495780117
4.591529496832375e-11,52020.0,234.47152948016216,83791.184639158
4.575645428793189e-11,52200.0,235.34530031427778,84078.3167120245
4.5598163472021513e-11,52380.0,236.2225570956668,84366.42276469873
4.5440420240459514e-11,52560.0,237.10331144310467,84655.50553810103
4.5283222645984434e-11,52740.0,237.98757849202678,84945.56801825049
4.5126568741334826e-11,52920.0,238.87537337786839,85236.61319116612
4.497045657924924e-11,53100.0,239.76671123606482,85528.64404286702
4.481488421246623e-11,53280.0,240.6616072020514,85821.6635593722
4.465984969372435e-11,53460.0,241.56007641126348,86115.67472670074
4.4505351075762146e-11,53640.0,242.4621339991363,86410.6805308717
4.4351386411318163e-11,53820.0,243.3677951011053,86706.68395790411
4.419795375313095e-11,54000.0,244.27707485260567,87003.68799381703
4.40450540793219e-11,54180.0,245.19001751065073,87301.6964952227
4.3892683716315735e-11,54360.0,246.10662102558072,87600.71193438963
4.374084045690857e-11,54540.0,247.02689794515788,87900.73721997805
4.3589522426699384e-11,54720.0,247.95086413012805,88201.77535969029
4.343872775128717e-11,54900.0,248.87853544123692,88503.82936122862
4.3288454556270896e-11,55080.0,249.80992773923035,88806.90223229535
4.3138700967249553e-11,55260.0,250.74505688485405,89110.99698059278
4.298946510982212e-11,55440.0,251.6839387388538,89416.11661382321
4.2840745109587583e-11,55620.0,252.6265891619754,89722.26413968894
4.2692539092144924e-11,55800.0,253.57302401496463,90029.44256589227
4.254484518309313e-11,55980.0,254.52325915856724,90337.65490013549
4.2397664308577445e-11,56160.0,255.4773326595698,90646.90201132771
4.225099295945782e-11,56340.0,256.435247416575,90957.18815563078
4.210482899920871e-11,56520.0,257.39701721189556,91268.516540933
4.195917062356332e-11,56700.0,258.36265846238416,91580.89012137474
4.181401602825486e-11,56880.0,259.33218758489363,91894.31185109643
4.166936340901654e-11,57060.0,260.3056209962768,92208.78468423845
4.152521096158155e-11,57240.0,261.2829751133864,92524.31157494117
4.138155688168311e-11,57420.0,262.2642663530752,92840.895477345
4.1238399365054415e-11,57600.0,263.24951113219606,93158.53934559032
4.1095736607428676e-11,57780.0,264.2387258676018,93477.24613381753
4.0953566804539104e-11,57960.0,265.2319269761451,93797.01879616705
4.081189083309006e-11,58140.0,266.22917713826644,94117.86433057574
4.0670705341185514e-11,58320.0,267.2304660644959,94439.7833568442
4.053000826079316e-11,58500.0,268.23580562007504,94762.77843126669
4.038979785515622e-11,58680.0,269.24521338682825,95086.85260981115
4.025007238751792e-11,58860.0,270.2587069465802,95412.00894844555
4.0110830121121497e-11,59040.0,271.27630388115534,95738.25050313787
3.997206931921015e-11,59220.0,272.2980217723782,96065.58032985603
3.9833788245027127e-11,59400.0,273.3238782020734,96394.00148456803
3.969598516181564e-11,59580.0,274.3538907520653,96723.5170232418
3.9558658332818915e-11,59760.0,275.38807700417857,97054.13000184533
3.942180602128017e-11,59940.0,276.42645454023767,97385.84347634658
3.928542785854511e-11,60120.0,277.46915739884685,97718.68653756197
3.914952153447309e-11,60300.0,278.5161543537632,98052.65133002399
3.901408523471193e-11,60480.0,279.56745638166876,98387.73943306791
3.887911730878375e-11,60660.0,280.6230884086939,98723.95554454028
3.8744616106210684e-11,60840.0,281.68307536096916,99061.30436228769
3.861057997651485e-11,61020.0,282.74744216462517,99399.79058415665
3.847700728561895e-11,61200.0,283.81620765060853,99739.41720007733
3.8343896806130824e-11,61380.0,284.8892395075263,100080.14484875747
3.8211246741983806e-11,61560.0,285.9666167688005,100421.99338931435
3.807905550311893e-11,61740.0,287.0483419062007,100764.96122771343
3.7947321504323205e-11,61920.0,288.1344236464087,101109.0484157536
3.781604327393168e-11,62100.0,289.225017277243,101454.2935693586
3.7685219182295156e-11,62280.0,290.3200741697301,101800.6816485321
3.7554847655916526e-11,62460.0,291.4196181727161,102148.21668411579
3.742492712486377e-11,62640.0,292.5236731198121,102496.90273796632
3.7295456097660365e-11,62820.0,293.63226250935077,102846.7445544757
3.716643297337514e-11,63000.0,294.7454103074173,103197.74592581896
3.7037856190017376e-11,63180.0,295.8631403136856,103549.9109829393
3.6909724190827285e-11,63360.0,296.9854755831544,103903.24358009968
3.678203552747828e-11,63540.0,298.1124237342766,104257.74183619309
3.665478859995204e-11,63720.0,299.244013980334,104613.41189356119
3.6527981862249154e-11,63900.0,300.3802678444773,104970.25703731667
3.6401613775126594e-11,64080.0,301.5212069046042,105328.28052942177
3.6275682931613714e-11,64260.0,302.6668538104121,105687.48517861219
3.615018773918595e-11,64440.0,303.8172297080596,106047.87442941738
3.602512667146023e-11,64620.0,304.9723562796482,106409.45149973538
3.590049820963256e-11,64800.0,306.13225556749256,106772.21965618507
3.57763009753667e-11,64980.0,307.29695628996774,107136.18306835945
3.5652533392724355e-11,65160.0,308.4664777739465,107501.34463559881
3.5529193956271884e-11,65340.0,309.6408426972018,107867.70771047131
3.5406281176178273e-11,65520.0,310.8200739259701,108235.27562034097
3.5283793813026265e-11,65700.0,312.00419735123404,108604.05128805897
3.5161730225198385e-11,65880.0,313.19323400580276,108974.03828618178
3.5040088921907516e-11,66060.0,314.38720674436445,109345.23994361787
3.491886841236656e-11,66240.0,315.58613842160713,109717.65958927566
3.47980672057884e-11,66420.0,316.790051892219,110091.30055206362
3.467768381138593e-11,66600.0,317.9989700108881,110466.16616089019
3.455771707418736e-11,66780.0,319.21292362789274,110842.25940762949
3.443816548232787e-11,66960.0,320.431935096071,111219.58364234415
3.431902746929157e-11,67140.0,321.65602546704804,111598.14226994633
3.420030157391056e-11,67320.0,322.88521830072983,111977.93858961776
3.4081986335016927e-11,67500.0,324.11953715702253,112358.97590054014
3.396408029144276e-11,67680.0,325.35900559583206,112741.25750189522
3.3846582357683504e-11,67860.0,326.6036560768353,113124.7868712431
3.3729491599203554e-11,68040.0,327.85352463628783,113509.56755782933
3.36128060321081e-11,68220.0,329.10862245026846,113895.60261262624
3.349652421686121e-11,68400.0,330.3689735911626,114282.89534508719
3.338064471392697e-11,68580.0,331.6346021313557,114671.44906466555
3.3265166083769446e-11,68760.0,332.905532143233,115061.26708081468
3.3150086886852725e-11,68940.0,334.18178769918006,115452.35270298796
3.3035405683640885e-11,69120.0,335.4633928715822,115844.70924063874
3.2921121034597994e-11,69300.0,336.75037173282476,116238.34000322038
3.2807231500188134e-11,69480.0,338.0427483552932,116633.24830018627
3.2693735640875386e-11,69660.0,339.3405468113729,117029.43744098977
3.2580633172073164e-11,69840.0,340.6438253742869,117426.90980749043
3.2467922816679724e-11,70020.0,341.95261292648854,117825.66857868314
3.2355602417220685e-11,70200.0,343.26691228047287,118225.7176406312
3.224367058264127e-11,70380.0,344.58674894426895,118627.06026385051
3.213212592188671e-11,70560.0,345.9121484259059,119029.69971885695
3.2020967043902216e-11,70740.0,347.243136233413,119433.63927616642
3.191019255763303e-11,70920.0,348.5797378748193,119838.8822062948
3.179980107202435e-11,71100.0,349.921978858154,120245.43177975799
3.168979119602143e-11,71280.0,351.2698846914461,120653.29126707188
3.158016153856947e-11,71460.0,352.623480882725,121062.46393875235
3.14709107086137e-11,71640.0,353.98279294001975,121472.95306531532
3.1362039096802494e-11,71820.0,355.34792152337275,121884.76580451711
3.1253544613648706e-11,72000.0,356.71886268102446,122297.90390306509
3.114542545877082e-11,72180.0,358.0956246556538,122712.36973842427
3.1037680294739854e-11,72360.0,359.4782352172192,123128.16669810892
3.0930307784126824e-11,72540.0,360.8667221356789,123545.2981696333
3.082330658950275e-11,72720.0,362.2611131809914,123963.76754051168
3.071667537343864e-11,72900.0,363.6614361231149,124383.57819825828
3.061041279850553e-11,73080.0,365.0677187320079,124804.73353038738
3.050451752727442e-11,73260.0,366.4799887776287,125227.23692441326
3.039898822231633e-11,73440.0,367.89827402993564,125651.09176785013
3.029382354620228e-11,73620.0,369.32260225888706,126076.30144821228
3.0189024383685065e-11,73800.0,370.75310371583225,126502.87369116722
3.00845878346557e-11,73980.0,372.1897341038896,126930.80883355829
2.998051256056163e-11,74160.0,373.63252114120036,127360.11026070628
2.987679727552819e-11,74340.0,375.0814949752778,127790.78146077006
2.977344069368073e-11,74520.0,376.5366857536351,128222.82592190844
2.967044152914459e-11,74700.0,377.9981236237854,128656.24713228029
2.956779849604512e-11,74880.0,379.4658387332419,129091.04858004444
2.946551030850765e-11,75060.0,380.93986122951793,129527.23375335975
2.936357568065753e-11,75240.0,382.4202212601266,129964.80614038504
2.926199332662011e-11,75420.0,383.9069489725811,130403.76922927919
2.916076230033879e-11,75600.0,385.40007724226217,130844.1233193992
2.905988287976708e-11,75780.0,386.89964877021134,131285.8572241753
2.8959352453884975e-11,75960.0,388.4056830664241,131728.98686673125
2.8859169785132498e-11,76140.0,389.9182106662566,132173.5152818483
2.8759333635949656e-11,76320.0,391.43726210506486,132619.44550430766
2.865984276877646e-11,76500.0,392.96286791820484,133066.7805688906
2.8560695946052926e-11,76680.0,394.4950586410327,133515.52351037838
2.846189193021906e-11,76860.0,396.0338648089044,133965.67736355224
2.8363429483714877e-11,77040.0,397.5793169571761,134417.24516319344
2.826530736898039e-11,77220.0,399.1314456212038,134870.2299440832
2.8167524348455604e-11,77400.0,400.6902813363435,135324.63474100278
