Time,EmptySet,CCc,CCn,Clkc,Clkm,Perc,Perm,PTc,PTn,Timc,Timm,species_0000012,species_0000013,Drosophilia,compartment_0000003,compartment_0000002,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9,Reaction10,Reaction11,Reaction12,Reaction16,Reaction18,Reaction19,Reaction20,Reaction21,Reaction23,Reaction24,Reaction25,Reaction26,Reaction27,Reaction28,Reaction29,Reaction30,Reaction31,Reaction32,Reaction33,Reaction34,Reaction35,Reaction36,Reaction37
0.0,0.0,0.3,0.4,0.2,0.1,0.6,0.5,0.9,1.0,0.8,0.7,1.0,1.0,1.0,1.0,1.0,0.4582334286086506,0.006,0.4582334286086506,0.0084,1.0431361775231962,0.0012000000000000001,0.2126086956521739,0.08666666666666668,0.24,0.536896551724138,-0.16299999999999992,-0.609,0.33599999999999997,0.047,0.24,0.0072,0.0108,0.012,0.0036,0.0024000000000000002,0.0048000000000000004,0.009600000000000001,0.5874999999999999,0.33,0.6579999999999999,0.35200000000000004,0.36,0.24166666666666667,0.23478260869565218,0.3,0.36,0.19999999999999996
0.01,0.0,0.29355498062949065,0.39919288109392953,0.19905338053052493,0.10802005075792126,0.6049651563753983,0.4986460141904117,0.8874107138973572,1.0004057648800069,0.8056802857471823,0.6979170130045148,1.0,1.0,1.0,1.0,1.0,0.4573564860284835,0.005983752170284941,0.4573564860284835,0.008375004156054178,1.043357606759131,0.0012962406090950551,0.20862574582569707,0.08652088783882836,0.2400649136009146,0.5316945482169471,-0.15403760816131412,-0.5800032100705194,0.3350001662421671,0.05076942385622299,0.2393500868113976,0.0072595818765047795,0.010648928566768285,0.012004869178560083,0.0035226597675538877,0.0023886405663662994,0.004790314573127155,0.009668163428966188,0.5869023885558814,0.3306784979411445,0.6574113715618914,0.3524970418062642,0.3590738155553003,0.24168300444991805,0.24506686400383537,0.2992883512464799,0.356865993233521,0.19986529898275876
0.02,0.0,0.287268012701471,0.398349283735479,0.19806366257137475,0.11594247540258713,0.609631935568561,0.49728942543341803,0.8751690350070014,1.000759205483732,0.8110603382661054,0.6958314207963647,1.0,1.0,1.0,1.0,1.0,0.45648188566851094,0.005967473105201016,0.45648188566851094,0.008349977049556376,1.043570332276082,0.0013913097048310456,0.20471884278675137,0.08636841553779925,0.24012144214421652,0.5265924932161163,-0.14540309071205687,-0.5520450891340684,0.33399908198225503,0.05449296343921595,0.23869892420804065,0.007315583226822732,0.010502028420084016,0.012009110465804784,0.003447216152417652,0.002376763950856497,0.004780191404825748,0.009732724059193265,0.5863015926158801,0.33130863527733456,0.6568195398228296,0.3529626623956849,0.35815240475240534,0.24169722644213715,0.2545674008318876,0.2985406826012826,0.35372896050634245,0.19972412162771955
0.03,0.0,0.2811350621134054,0.39747009775689895,0.19703398055143764,0.12377456014717153,0.6140110878842155,0.4959302887205656,0.8632635407023571,1.0010614230164625,0.816150744474566,0.6937432786122545,1.0,1.0,1.0,1.0,1.0,0.4556095115587897,0.005951163464646787,0.4556095115587897,0.008324919343347054,1.0437744246809255,0.0014852947217660584,0.20088690005943588,0.08620939674157516,0.2401697676175484,0.5215887060988932,-0.1370847629460074,-0.5251000046045238,0.33299677373388215,0.05817404326917062,0.2380465385858715,0.007368133054610587,0.010359162488428286,0.01201273707619755,0.0033736207453608645,0.0023644077666172517,0.0047696411730827875,0.009793808933694793,0.5856976144816568,0.33189336446419876,0.6562244957331352,0.3533986758573864,0.3572359470335359,0.24170938064571823,0.26337652773670894,0.2977588673056828,0.3505897835154746,0.1995765642075479
0.04,0.0,0.27515221370393866,0.3965561996413559,0.19596736721897764,0.1315227445644469,0.6181130761253811,0.4945686578171116,0.8516830850969787,1.0013134991555734,0.8209618146682295,0.6916526405755131,1.0,1.0,1.0,1.0,1.0,0.45473924025412144,0.005934823893805339,0.45473924025412144,0.008299831686906158,1.0439699496596324,0.0015782729347733628,0.19712883631960026,0.08604397587019419,0.24021006789022625,0.5166814450448185,-0.12907129977048643,-0.4991419860538402,0.3319932674762463,0.06181568994529004,0.23739295575221356,0.007417356913504574,0.010220197021163745,0.012015761989866881,0.003301826564447264,0.0023516084066277317,0.004758674395696271,0.009851541776018755,0.5850904560283967,0.3324354070750564,0.6556262299303321,0.3538067665845109,0.35632460268020255,0.24171951364837796,0.27157210430429446,0.2969447233927293,0.34744935088365075,0.19942271987773916
0.05,0.0,0.2693156675683953,0.3956084526347579,0.19486675410876408,0.13919274877420765,0.6219480750501769,0.49320458519920707,0.8404168024533021,1.0015164955475648,0.8255035810349238,0.6895595596320794,1.0,1.0,1.0,1.0,1.0,0.45387094204701645,0.005918455022390485,0.45387094204701645,0.008274714715584953,1.0441569682423604,0.0016703129852904917,0.1934435761450775,0.08587229484176408,0.2402425166957806,0.5118689155015712,-0.12135172893919888,-0.4741448369583251,0.3309885886233981,0.06542059192387759,0.2367382008956194,0.007463376900602123,0.010085001629439625,0.012018197946570778,0.003231788010820744,0.0023384010493051693,0.004747301431617095,0.009906042972419087,0.584480118670547,0.3329372758800756,0.6550247327155847,0.35418850053045003,0.3554185132415239,0.24172767064378275,0.2792203158530022,0.2961000166477763,0.3443085575605423,0.19926267880420173
0.06,0.0,0.263621735389836,0.39462770686414567,0.19373497241862683,0.1467896801187253,0.6255259716306475,0.4918381220014045,0.8294541095539288,1.0016714533757065,0.829785797051822,0.6874640874967022,1.0,1.0,1.0,1.0,1.0,0.45300448209171734,0.005902057464016854,0.45300448209171734,0.008249569049960426,1.0443355370619185,0.0017614761614247038,0.18983005065174025,0.085694493127736,0.24026728362274186,0.5071492782593748,-0.113915423643071,-0.45008223678127623,0.32998276199841703,0.06899114965580089,0.23608229856067414,0.00750631165956777,0.009953449314647147,0.012020057440508478,0.0031634608246780323,0.002324819669023522,0.004735532482369748,0.009957429564621863,0.5838666033314573,0.33340129441818156,0.6544199940325001,0.35454533529988896,0.354517802024093,0.24173389545281465,0.28637782749021345,0.29522646346889997,0.3411683041583499,0.19909652828587723
0.07,0.0,0.2580668368718695,0.3936147994600731,0.19257475426546167,0.15431811859125238,0.6288563661690251,0.49046931797647364,0.8187847069109102,1.0017793930151557,0.8338179378407125,0.6853662746113653,1.0,1.0,1.0,1.0,1.0,0.452139721429836,0.005885631815717684,0.452139721429836,0.008224395295336384,1.0445057086108462,0.0018518174230950286,0.1862871980724352,0.08551070780704044,0.24028453411641848,0.5025206570345722,-0.1067520946484447,-0.42692783328708217,0.32897581181345537,0.07252951573788861,0.23542527262870733,0.007546276394028301,0.009825416482930923,0.01202135271618187,0.003096802042462434,0.00231089705118554,0.004723377593520877,0.01000581525408855,0.5832499104179106,0.33382961440383685,0.6538120034489484,0.3548786292257595,0.35362257461949187,0.2417382305462209,0.2930934702725631,0.29432573364395404,0.33802949626417417,0.19892435287231136
0.08,0.0,0.2526474962921686,0.39257055468431373,0.19138873428283698,0.16178218138183842,0.6319485744143845,0.4890982214693409,0.8083985786302073,1.0018413137915165,0.8376092016340179,0.6832661701177476,1.0,1.0,1.0,1.0,1.0,0.4512765179117795,0.005869178657632091,0.4512765179117795,0.008199194041412972,1.0446675315015739,0.001941386176582061,0.18281396429493657,0.0853210736194059,0.24029442949427982,0.4979811454371229,-0.09985178207521056,-0.4046553247247675,0.3279677616565188,0.07603762524946406,0.2347671463052836,0.007583382892972614,0.009700782943562487,0.012022095765498198,0.0030317699555060234,0.002296664811394044,0.004710846656211765,0.010051310419608215,0.582630039800493,0.334224231273016,0.6532007501425273,0.3551896495699745,0.35273291943792917,0.24174071706935737,0.29940957166218,0.2933994530530303,0.33489304374160483,0.19874623447672923
0.09,0.0,0.24736033891106285,0.3914957840512411,0.19017945081490026,0.16918561218321915,0.634811628486794,0.4877248793742074,0.7982859938788757,1.0018581936161433,0.8411685099169167,0.6811638218129661,1.0,1.0,1.0,1.0,1.0,0.45041472714289404,0.005852698552490489,0.45041472714289404,0.008173965861755594,1.0448210506745315,0.00203022734619863,0.17940930319184945,0.08512572301581922,0.24029712693878932,0.49352881457842634,-0.09320484759674502,-0.3832385412867264,0.3269586344702237,0.079517237726113,0.23410794209961955,0.0076177395418415275,0.009579431926546509,0.012022298323393719,0.002968324066932754,0.002282153409778803,0.004697949408614893,0.010094022119003001,0.5820069907858828,0.3345869978362525,0.6525862228807737,0.35547957975887856,0.3518489084895673,0.24174139485999593,0.30536304841754885,0.2924492057452621,0.3317598598657703,0.1985622524829319
