GDP,GTP,RCC1,RCC1_Ran,RCC1_RanGDP,RCC1_RanGTP,RanBP1,RanGAP,RanGDP_cy,RanGDP_nuc,RanGTP_RanBP1,RanGTP_cy,RanGTP_nuc,Time
1.6,499.99999999999994,0.7,0.0,0.0,0.0,2.0,0.7,5.0,0.0,0.0,0.0,0.0,0.0
1.6,499.99999999999994,0.6988741985928097,4.2225829024395e-05,0.0010507828999912713,3.279267817438495e-05,1.9999999999998834,0.7,4.996003672465654,0.004865003353618643,1.1674857709857404e-13,1.366435871515913e-10,3.6863355708552215e-06,0.01
1.6,499.99999999999994,0.6965531012241787,0.0001680367878086336,0.0030210265340060364,0.0002578354540062944,1.9999999999925009,0.7,4.992013853554322,0.008475997883952997,7.499218132471947e-12,4.508127537579937e-09,5.631623530257383e-05,0.02
1.6,499.99999999999994,0.6938043794113401,0.00032968676252896547,0.005128834184481437,0.0007370996416495066,1.9999999999307134,0.7,4.988029867425163,0.011531486032798221,6.928646107421472e-11,2.8942961605496768e-08,0.0002280487224249876,0.03
1.6,499.99999999999994,0.6908972780628817,0.0005037448267045992,0.007147381382812169,0.0014515957276015057,1.9999999997021065,0.7,4.984051377145569,0.014262593532145103,2.978935620508119e-10,9.81380695483214e-08,0.0005574711584367014,0.04
1.6,499.99999999999994,0.6879264045697726,0.0006819128078085184,0.009019267335909733,0.002372415286509115,1.9999999991439805,0.7,4.980078164426362,0.01675465965446401,8.56019499249531e-10,2.384263653565745e-07,0.0010541393521881078,0.05
1.6,499.99999999999994,0.684925833875613,0.0008613265112670923,0.010738032526385818,0.003474807086733794,1.9999999980742718,0.7,4.976110060296396,0.019046758397015588,1.9257285595209527e-09,4.735794745067387e-07,0.0017132717761988517,0.06
1.6,499.99999999999994,0.6819088377073773,0.0010409792123226426,0.012311814051772162,0.0047383690285274635,1.9999999963167756,0.7,4.9721469223792,0.021162518828625004,3.6832247921427225e-09,8.233279771586032e-07,0.0025246947931468174,0.07
1.6,499.99999999999994,0.6788815115066428,0.0012204925675582269,0.01375227007148876,0.006145725854309859,1.9999999937156847,0.7,4.968188626633499,0.023119735810658827,6.284315766624164e-09,1.3032140176361806e-06,0.0034768714982312474,0.08
1.6,499.99999999999994,0.6758473949343655,0.0013997018155464623,0.015071270596579684,0.007681632653508027,1.9999999901416334,0.7,4.964235063677022,0.02493342910393921,9.858366944272297e-09,1.924953180025375e-06,0.0045584680975692005,0.09
1.6,499.99999999999994,0.6728090350701086,0.0015785167572827186,0.016279963536301668,0.009332484636306784,1.9999999854926016,0.7,4.960286136638555,0.026616877949147688,1.4507399010895357e-08,2.696940183071913e-06,0.005758884991752586,0.1
1.6,499.99999999999994,0.669768519108913,0.001756874641095092,0.01738856273462663,0.011086043515365093,1.9999999796921808,0.7,4.956341759595859,0.028182022954457167,2.0307820302197693e-08,3.6247560202840336e-06,0.007068389164904766,0.11
1.6,499.99999999999994,0.666727662538716,0.001934726029983107,0.018406351139355386,0.012931260291945443,1.9999999726867173,0.7,4.952401856292427,0.02963966523095545,2.7313283619961816e-08,4.711630949101739e-06,0.0084781044527671,0.12
1.6,499.99999999999994,0.663688082624299,0.0021120276401306783,0.01934174447876941,0.014858145256800728,1.9999999644421225,0.7,4.948466359014602,0.030999598572410615,3.555787877099265e-08,5.9588545102338135e-06,0.009979953911398743,0.13
1.6,499.99999999999994,0.6606512329028229,0.002288742120504891,0.020202364219047798,0.01685766075762431,1.9999999549408525,0.7,4.94453520763642,0.032270709664469426,4.505914831135971e-08,7.366122288111835e-06,0.011566595011564642,0.14
1.6,499.99999999999994,0.6576184231647875,0.0024648339446979987,0.02099511172961308,0.018921631160901488,1.999999944179171,0.7,4.940608348759228,0.03346106646480316,5.582082998936745e-08,8.931831580363172e-06,0.013231352082521342,0.15
1.6,499.99999999999994,0.6545908334235073,0.0026402738386462534,0.02172622210312965,0.0210426706347169,1.999999932164519,0.7,4.936685735043356,0.03457797979566608,6.783548200481247e-08,1.0653358849828992e-05,0.0149681692713038,0.16
1.6,499.99999999999994,0.6515695328579025,0.002815034028220905,0.022401364050472453,0.02321406906340432,1.9999999189134792,0.7,4.932767324272902,0.03562811226806459,8.108652172562775e-08,1.2527255779937561e-05,0.016771521667026737,0.17
1.6,499.99999999999994,0.6485554839928952,0.002989089877695888,0.023025661676047474,0.02542976445336154,1.9999999044498744,0.7,4.928853078963843,0.03661751515890167,9.555012628167909e-08,1.4549448788099601e-05,0.01863638288985302,0.18
1.6,499.99999999999994,0.6455495551181718,0.0031624182670546993,0.023603754524018822,0.027684272090754972,1.9999998888031676,0.7,4.924942965823637,0.03755168043633368,1.1119683273936492e-07,1.6715396300385217e-05,0.020558186056679178,0.19
1.6,499.99999999999994,0.6425525289441905,0.003335000998447807,0.024139838005568324,0.029972632051793544,1.999999872007297,0.7,4.921036955307086,0.03843559354564856,1.279927033894854e-07,1.902020222171934e-05,0.022532780145521656,0.2
1.6,499.99999999999994,0.6395651123180589,0.0035068189966529096,0.024637724926139675,0.0322903437591487,1.9999998540993258,0.7,4.9171350210515135,0.03927379735953376,1.4590067463250617e-07,2.145874500809774e-05,0.02455637641272918,0.21
1.6,499.99999999999994,0.6365879359861832,0.003677856852318454,0.025100835524894605,0.03463337163660392,1.9999998351183075,0.7,4.913237139824463,0.04007038620541889,1.6488169317994212e-07,2.4025802072050793e-05,0.02662555401841951,0.22
1.6,499.99999999999994,0.633621582576781,0.003848100003665856,0.02553234220018362,0.036997975219369705,1.9999998151053706,0.7,4.909343290501024,0.040829155089209805,1.8489462996145084e-07,2.67159991529418e-05,0.028737140395359215,0.23
1.6,499.99999999999994,0.6306665629610158,0.004017536661803364,0.025935053919469316,0.03938084645771175,1.999999794101913,0.7,4.905453454618708,0.041553506506258914,2.0589808730027467e-07,2.9524036146151116e-05,0.030888279625342973,0.24
1.6,499.99999999999994,0.6277233362977699,0.004186153545950749,0.026311536775891146,0.04177897338038824,1.9999997721498057,0.7,4.901567615601843,0.04224655773097799,2.278501949110932e-07,3.244463520538611e-05,0.03307634643592443,0.25
1.6,499.99999999999994,0.6247923233615602,0.004353942213307923,0.026664118649831075,0.04418961577530101,1.9999997492906112,0.7,4.897685758784559,0.04291111632133787,2.507093895260265e-07,3.547261831318862e-05,0.035298983871828324,0.26
1.6,499.99999999999994,0.6218738981628765,0.00452089244072039,0.026994918517919495,0.0466102908784838,1.9999997255655868,0.7,4.893807870974798,0.043549763804424636,2.7443441364902864e-07,3.860290276305941e-05,0.03755401189048843,0.27
1.6,499.99999999999994,0.6189683948029937,0.004686999956566556,0.0273058457080788,0.04903875953236106,1.999999701014982,0.7,4.889933940451799,0.04416484317862094,2.989850186054568e-07,4.183057434588047e-05,0.0398394466076249,0.28
1.6,499.99999999999994,0.6160761118170559,0.004852253658665904,0.0275986370895952,0.0514729974346832,1.999999675678042,0.7,4.886063956745574,0.044758486430537925,3.24321958838713e-07,4.5150877489285945e-05,0.04215347746898153,0.29
1.6,499.99999999999994,0.6131973172404312,0.00501664923464136,0.027874870367347822,0.05391116315757975,1.9999996495928505,0.7,4.88219791048625,0.04533263785672004,3.504071501796248e-07,4.855922808997872e-05,0.04449444920147527,0.3
1.6,499.99999999999994,0.610332248524841,0.005180182087430916,0.02813596920021673,0.05635160018751138,1.9999996227959518,0.7,4.878335793331844,0.045889061038208695,3.7720404934587864e-07,5.205125277221063e-05,0.04686085480363251,0.31
1.6,499.99999999999994,0.6074811175620829,0.0053428478988657695,0.02838323069101636,0.058792803848035244,1.9999995953225744,0.7,4.874477597791149,0.04642936674044574,4.0467742616977974e-07,5.5622756694773136e-05,0.04925131298373067,0.32
1.6,499.99999999999994,0.6046441142113143,0.005504640263891103,0.028617850411790317,0.061233395113004546,1.9999995672068596,0.7,4.870623317049121,0.04695504338306051,4.32793140832693e-07,5.926969208205585e-05,0.05166454152673587,0.33
1.6,499.99999999999994,0.6018214035052685,0.005665559976620668,0.02884088391000129,0.0636721526081098,1.9999995384807283,0.7,4.866772945149825,0.047467415782792725,4.6151927162827633e-07,6.29882907831923e-05,0.054099395282653194,0.34
1.6,499.99999999999994,0.5990131323865636,0.005825603986946184,0.029053309473039992,0.0661079541534504,1.9999995091750271,0.7,4.862926476645628,0.04796771011282731,4.908249727817893e-07,6.677492360543606e-05,0.0565548086824241,0.35
1.6,499.99999999999994,0.5962194257041833,0.00598476293986655,0.02925600266456632,0.06853980869138394,1.9999994793187545,0.7,4.859083906700199,0.04845703128576321,5.206812451305138e-07,7.062619062791418e-05,0.059029814060308036,0.36
1.6,499.99999999999994,0.5934403979685776,0.006143041958253478,0.029449770842648697,0.07096678923052038,1.9999994489396347,0.7,4.855245230885335,0.04893640029675782,5.510603650985277e-07,7.453884890788615e-05,0.061523516479905845,0.37
1.6,499.99999999999994,0.5906761467613058,0.0063004402645068,0.029635347915087113,0.07338806505910034,1.9999994180639027,0.7,4.851410445204639,0.04940674811386537,5.819360968143518e-07,7.850983758574388e-05,0.06403509317995648,0.38
1.6,499.99999999999994,0.5879267539209923,0.006456955853370051,0.02981339357495261,0.07580289665068507,1.9999993867161643,0.7,4.847579546083581,0.04986891483558377,6.132838355128431e-07,8.253629347358916e-05,0.06656379559407165,0.39
1.6,499.99999999999994,0.5851922923658442,0.006612586960097866,0.029984524355936404,0.07821059631812152,1.9999993549200448,0.7,4.843752530190413,0.05032368756138076,6.450799550163523e-07,8.661547155268402e-05,0.0691089186915811,0.4
