Time,RanGDP_nuc,RCC1_RanGDP,GDP,RCC1,RCC1_RanGTP,RCC1_Ran,GTP,RanGTP_nuc,RanGAP,RanBP1,RanGTP_cy,RanGTP_RanBP1,RanGDP_cy,nucleus,cytoplasm,RCC1_binding,GDP_dissociation,GTP_binding,RanGTP_release,Cytoplasmic_transfer,Nucleoplasmic_transfer,RanGTP_binding,RanBP1_RanGDP,RanGAP_RanGDP
0.1,0.026616877949147688,0.016279963536301668,1.6,0.6728090350701086,0.009332484636306784,0.0015785167572827186,499.99999999999994,0.005758884991752586,0.7,1.9999999854926016,2.696940183071913e-06,1.4507399010895357e-08,4.960286136638555,1.2e-11,1.8e-11,5.157595526996776e-12,3.76916807200991e-12,3.554853829139839e-12,1.5098840347055318e-12,2.072227698565025e-15,-7.104483732512745e-12,2.912684931262562e-17,1.9741665710024184e-17,5.145742043931938e-16
0.11,0.028182022954457167,0.01738856273462663,1.6,0.669768519108913,0.011086043515365093,0.001756874641095092,499.99999999999994,0.007068389164904766,0.7,1.9999999796921808,3.6247560202840336e-06,2.0307820302197693e-08,4.956341759595859,1.2e-11,1.8e-11,5.284932015520176e-12,4.010865884926628e-12,3.7971307864390884e-12,1.6357672679844597e-12,2.543315187198413e-15,-7.0965500207636184e-12,3.914721840526258e-17,2.763487625518961e-17,6.915998674119319e-16
0.12,0.02963966523095545,0.018406351139355386,1.6,0.666727662538716,0.012931260291945443,0.001934726029983107,499.99999999999994,0.0084781044527671,0.7,1.9999999726867173,4.711630949101739e-06,2.7313283619961816e-08,4.952401856292427,1.2e-11,1.8e-11,5.400095477489546e-12,4.229786349585125e-12,4.016686361375623e-12,1.7515276752210066e-12,3.0504214158544793e-15,-7.088777555128519e-12,5.088541689973013e-17,3.7167906198268397e-17,8.989731341891239e-16
0.13,0.030999598572410615,0.01934174447876941,1.6,0.663688082624299,0.014858145256800728,0.0021120276401306783,499.99999999999994,0.009979953911398743,0.7,1.9999999644421225,5.9588545102338135e-06,3.555787877099265e-08,4.948466359014602,1.2e-11,1.8e-11,5.504217599129975e-12,4.428059371054292e-12,4.2156423859198756e-12,1.858084098126354e-12,3.590638220479863e-15,-7.081152135036755e-12,6.435537154962325e-17,4.838714422612471e-17,1.1369397621831403e-15
0.14,0.032270709664469426,0.020202364219047798,1.6,0.6606512329028229,0.01685766075762431,0.002288742120504891,499.99999999999994,0.011566595011564642,0.7,1.9999999549408525,7.366122288111835e-06,4.505914831135971e-08,4.94453520763642,1.2e-11,1.8e-11,5.5983191197433765e-12,4.607613447349412e-12,4.395924981079264e-12,1.956273794178659e-12,4.161322400139551e-15,-7.073660877079609e-12,7.955379449341955e-17,6.131646139342302e-17,1.405441343067735e-15
0.15,0.03346106646480316,0.02099511172961308,1.6,0.6576184231647875,0.018921631160901488,0.0024648339446979987,499.99999999999994,0.013231352082521342,0.7,1.999999944179171,8.931831580363172e-06,5.582082998936745e-08,4.940608348759228,1.2e-11,1.8e-11,5.68332328265982e-12,4.770195226742279e-12,4.559270296227255e-12,2.046859494780008e-12,4.760071290338752e-15,-7.0662920865039705e-12,9.64633764656022e-17,7.596094304750235e-17,1.7041717207121597e-15
0.16,0.03457797979566608,0.02172622210312965,1.6,0.6545908334235073,0.0210426706347169,0.0026402738386462534,499.99999999999994,0.0149681692713038,0.7,1.999999932164519,1.0653358849828992e-05,6.783548200481247e-08,4.936685735043356,1.2e-11,1.8e-11,5.760066019875508e-12,4.917382135266584e-12,4.707256914411057e-12,2.13053094116089e-12,5.384705728483429e-15,-7.0590351675566724e-12,1.1505578326023377e-16,9.231046129290243e-17,2.0326299337815235e-15
0.17,0.03562811226806459,0.022401364050472453,1.6,0.6515695328579025,0.02321406906340432,0.002815034028220905,499.99999999999994,0.016771521667026737,0.7,1.9999999189134792,1.2527255779937561e-05,8.108652172562775e-08,4.932767324272902,1.2e-11,1.8e-11,5.829302637483417e-12,5.050608553958803e-12,4.841314755139071e-12,2.2079105363658877e-12,6.033237988048848e-15,-7.0518804652869665e-12,1.3529377311509465e-16,1.1034244929138011e-16,2.390157628360708e-15
0.18,0.03661751515890167,0.023025661676047474,1.6,0.6485554839928952,0.02542976445336154,0.002989089877695888,499.99999999999994,0.01863638288985302,0.7,1.9999999044498744,1.4549448788099601e-05,9.555012628167909e-08,4.928853078963843,1.2e-11,1.8e-11,5.89172265045947e-12,5.171170960194592e-12,4.9627372643387655e-12,2.27957054921197e-12,6.7038600387833714e-15,-7.044819211879115e-12,1.5713335144347752e-16,1.3002448760554678e-16,2.775977130287841e-15
0.19,0.03755168043633368,0.023603754524018822,1.6,0.6455495551181718,0.027684272090754972,0.0031624182670546993,499.99999999999994,0.020558186056679178,0.7,1.9999998888031676,1.6715396300385217e-05,1.1119683273936492e-07,4.924942965823637,1.2e-11,1.8e-11,5.947947906605664e-12,5.280243402050792e-12,5.072691724704782e-12,2.346026144387266e-12,7.394929437736365e-15,-7.037843450957716e-12,1.8052546938998937e-16,1.5131648173259266e-16,3.1892214582555496e-15
0.2,0.03843559354564856,0.024139838005568324,1.6,0.6425525289441905,0.029972632051793544,0.003335000998447807,499.99999999999994,0.022532780145521656,0.7,1.999999872007297,1.902020222171934e-05,1.279927033894854e-07,4.921036955307086,1.2e-11,1.8e-11,5.9985433131189136e-12,5.378886966531041e-12,5.172243486603175e-12,2.4077433142056774e-12,8.104953579587976e-15,-7.030945960936469e-12,2.0541724930109016e-16,1.7417224784464314e-16,3.6289559789375176e-15
0.21,0.03927379735953376,0.024637724926139675,1.6,0.6395651123180589,0.0322903437591487,0.0035068189966529096,499.99999999999994,0.02455637641272918,0.7,1.9999998540993258,2.145874500809774e-05,1.4590067463250617e-07,4.9171350210515135,1.2e-11,1.8e-11,6.044019298781139e-12,5.4680665092941046e-12,5.2623500108645675e-12,2.4651449148001402e-12,8.832570360379589e-15,-7.02412016211645e-12,2.3175337869603324e-16,1.9854134836674768e-16,4.09420303831789e-15
0.22,0.04007038620541889,0.025100835524894605,1.6,0.6365879359861832,0.03463337163660392,0.003677856852318454,499.99999999999994,0.02662555401841951,0.7,1.9999998351183075,2.4025802072050793e-05,1.6488169317994212e-07,4.913237139824463,1.2e-11,1.8e-11,6.084840663994595e-12,5.548647185063784e-12,5.343875935200737e-12,2.518617507669422e-12,9.576550157885086e-15,-7.017360125211423e-12,2.594774538383171e-16,2.2437063813315807e-16,4.583965701843494e-15
0.23,0.040829155089209805,0.02553234220018362,1.6,0.633621582576781,0.036997975219369705,0.003848100003665856,499.99999999999994,0.028737140395359215,0.7,1.9999998151053706,2.67159991529418e-05,1.8489462996145084e-07,4.909343290501024,1.2e-11,1.8e-11,6.121421818132191e-12,5.621431513672043e-12,5.417621663180786e-12,2.56849679353763e-12,1.0335752782634258e-14,-7.0106603549930126e-12,2.88531432936354e-16,2.516041472489852e-16,5.097218099417829e-15
0.24,0.041553506506258914,0.025935053919469316,1.6,0.6306665629610158,0.03938084645771175,0.004017536661803364,499.99999999999994,0.030888279625342973,0.7,1.999999794101913,2.9524036146151116e-05,2.0589808730027467e-07,4.905453454618708,1.2e-11,1.8e-11,6.154153942175348e-12,5.687129844733398e-12,5.4842989901338325e-12,2.615112485577166e-12,1.1109152012110855e-14,-7.004015925281926e-12,3.1885807508591363e-16,2.8018554030154537e-16,5.6329485147205496e-15
0.25,0.04224655773097799,0.026311536775891146,1.6,0.6277233362977699,0.04177897338038824,0.004186153545950749,499.99999999999994,0.03307634643592443,0.7,1.9999997721498057,3.244463520538611e-05,2.278501949110932e-07,4.901567615601843,1.2e-11,1.8e-11,6.183391075307277e-12,5.746391638619771e-12,5.544546834694175e-12,2.6587689862970373e-12,1.1895804648258854e-14,-6.997422323334045e-12,3.5040037977717787e-16,3.100578387676256e-16,6.190149486984852e-15
0.26,0.04291111632133787,0.026664118649831075,1.6,0.6247923233615602,0.04418961577530101,0.004353942213307923,499.99999999999994,0.035298983871828324,0.7,1.9999997492906112,3.547261831318862e-05,2.507093895260265e-07,4.897685758784559,1.2e-11,1.8e-11,6.2094377163402984e-12,5.7998053043067985e-12,5.598959571139889e-12,2.6997054370004356e-12,1.2694864051265449e-14,-6.990875485147038e-12,3.8310242465091284e-16,3.411644819356269e-16,6.767832613094829e-15
0.27,0.043549763804424636,0.026994918517919495,1.6,0.6218738981628765,0.0466102908784838,0.00452089244072039,499.99999999999994,0.03755401189048843,0.7,1.9999997255655868,3.860290276305941e-05,2.7443441364902864e-07,4.893807870974798,1.2e-11,1.8e-11,6.232579484616653e-12,5.847906983035567e-12,5.6480664662990985e-12,2.7381602606076376e-12,1.3505547235581133e-14,-6.984371674325337e-12,4.169093167058525e-16,3.7344932522013223e-16,7.365027687980754e-15
0.28,0.04416484317862094,0.0273058457080788,1.6,0.6189683948029937,0.04903875953236106,0.004686999956566556,499.99999999999994,0.0398394466076249,0.7,1.999999701014982,4.183057434588047e-05,2.989850186054568e-07,4.889933940451799,1.2e-11,1.8e-11,6.253080007697281e-12,5.891178727609001e-12,5.692362670261275e-12,2.7743513114849065e-12,1.4327141771980447e-14,-6.977907500073377e-12,4.51767982707114e-16,4.0685759687504394e-16,7.98079666903913e-15
0.29,0.044758486430537925,0.0275986370895952,1.6,0.6160761118170559,0.0514729974346832,0.004852253658665904,499.99999999999994,0.04215347746898153,0.7,1.999999675678042,4.5150877489285945e-05,3.24321958838713e-07,4.886063956745574,1.2e-11,1.8e-11,6.271174771223894e-12,5.930060573867752e-12,5.732269756089482e-12,2.8084777085013003e-12,1.5158997572937208e-14,-6.971479877253653e-12,4.876270626917112e-16,4.413358902385163e-16,8.61423179620648e-15
0.3,0.04533263785672004,0.027874870367347822,1.6,0.6131973172404312,0.05391116315757975,0.00501664923464136,499.99999999999994,0.04449444920147527,0.7,1.9999996495928505,4.855922808997872e-05,3.504071501796248e-07,4.88219791048625,1.2e-11,1.8e-11,6.287078059999832e-12,5.964951014215396e-12,5.768192044780707e-12,2.840715425080294e-12,1.6000520390418703e-14,-6.965085992586521e-12,5.24437048556585e-16,4.768323791096826e-16,9.26445804109487e-15
0.31,0.045889061038208695,0.02813596920021673,1.6,0.610332248524841,0.05635160018751138,0.005180182087430916,499.99999999999994,0.04686085480363251,0.7,1.9999996227959518,5.205125277221063e-05,3.7720404934587864e-07,4.878335793331844,1.2e-11,1.8e-11,6.300985867712468e-12,5.996209781589206e-12,5.8004906719986996e-12,2.8712270676409643e-12,1.6851169278309708e-14,-6.958723294502834e-12,5.621507080474258e-16,5.13297334171542e-16,9.93064059710363e-15
0.32,0.04642936674044574,0.02838323069101636,1.6,0.6074811175620829,0.058792803848035244,0.0053428478988657695,499.99999999999994,0.04925131298373067,0.7,1.9999995953225744,5.5622756694773136e-05,4.0467742616977974e-07,4.874477597791149,1.2e-11,1.8e-11,6.313075416454174e-12,6.024164657895673e-12,5.829493158564734e-12,2.9001593563953013e-12,1.771044848173292e-14,-6.9523894527130116e-12,6.007227370760019e-16,5.506828130428021e-16,1.0611978738060717e-14
0.33,0.04695504338306051,0.028617850411790317,1.6,0.6046441142113143,0.061233395113004546,0.005504640263891103,499.99999999999994,0.05166454152673587,0.7,1.9999995672068596,5.926969208205585e-05,4.32793140832693e-07,4.870623317049121,1.2e-11,1.8e-11,6.323507193543147e-12,6.04911828003736e-12,5.855490864242934e-12,2.927647637502753e-12,1.8577897860475372e-14,-6.946082314079127e-12,6.401094198574017e-16,5.889423571430033e-16,1.1307699815133114e-14
0.34,0.047467415782792725,0.02884088391000129,1.6,0.6018214035052685,0.0636721526081098,0.005665559976620668,499.99999999999994,0.054099395282653194,0.7,1.9999995384807283,6.29882907831923e-05,4.6151927162827633e-07,4.866772945149825,1.2e-11,1.8e-11,6.332429846404736e-12,6.0713364782580405e-12,5.8787651211853666e-12,2.9538119240012915e-12,1.94531065170732e-14,-6.939799962288527e-12,6.802700605400466e-16,6.280325263406173e-16,1.2017084544839266e-14
0.35,0.04796771011282731,0.029053309473039992,1.6,0.5990131323865636,0.0661079541534504,0.005825603986946184,499.99999999999994,0.0565548086824241,0.7,1.9999995091750271,6.677492360543606e-05,4.908249727817893e-07,4.862926476645628,1.2e-11,1.8e-11,6.339975747622257e-12,6.0910664251630444e-12,5.899560806019569e-12,2.9787620208192447e-12,2.033569215317472e-14,-6.933540623807233e-12,7.211654640149851e-16,6.679113446857831e-16,1.2739440173710951e-14
0.36,0.04845703128576321,0.02925600266456632,1.6,0.5962194257041833,0.06853980869138394,0.00598476293986655,499.99999999999994,0.059029814060308036,0.7,1.9999994793187545,7.062619062791418e-05,5.206812451305138e-07,4.859083906700199,1.2e-11,1.8e-11,6.346266989086545e-12,6.108530738570898e-12,5.918070201884041e-12,3.002607530159505e-12,2.1225307633084843e-14,-6.9273027005967875e-12,7.627589112983506e-16,7.085393491420977e-16,1.3474117706655034e-14
0.37,0.04893640029675782,0.029449770842648697,1.6,0.5934403979685776,0.07096678923052038,0.006143041958253478,499.99999999999994,0.061523516479905845,0.7,1.9999994489396347,7.453884890788615e-05,5.510603650985277e-07,4.855245230885335,1.2e-11,1.8e-11,6.3514143819765915e-12,6.123931790764337e-12,5.934523105153873e-12,3.0254327670294483e-12,2.2121631947159264e-14,-6.921084716047551e-12,8.050153787633529e-16,7.498788125411542e-16,1.4220498115109823e-14
0.38,0.04940674811386537,0.029635347915087113,1.6,0.5906761467613058,0.07338806505910034,0.0063004402645068,499.99999999999994,0.06403509317995648,0.7,1.9999994180639027,7.850983758574388e-05,5.819360968143518e-07,4.851410445204639,1.2e-11,1.8e-11,6.355518564757619e-12,6.137454690738117e-12,5.9491061187496e-12,3.0473204225607767e-12,2.3024370003253466e-14,-6.914885323810713e-12,8.47901809272511e-16,7.918940322277478e-16,1.4977997125471817e-14
0.39,0.04986891483558377,0.02981339357495261,1.6,0.5879267539209923,0.07580289665068507,0.006456955853370051,499.99999999999994,0.06656379559407165,0.7,1.9999993867161643,8.253629347358916e-05,6.132838355128431e-07,4.847579546083581,1.2e-11,1.8e-11,6.358671308643576e-12,6.149266104656304e-12,5.961980635775988e-12,3.068348262712565e-12,2.39332533482153e-14,-6.908703308997115e-12,8.913872805330043e-16,8.345515251962739e-16,1.5746068191753198e-14
0.4,0.05032368756138076,0.029984524355936404,1.6,0.5851922923658442,0.07821059631812152,0.006612586960097866,499.99999999999994,0.0691089186915811,0.7,1.9999993549200448,8.661547155268402e-05,6.450799550163523e-07,4.843752530190413,1.2e-11,1.8e-11,6.360956191982048e-12,6.159521771723305e-12,5.9732970958206085e-12,3.088585707498897e-12,2.4848029159210228e-14,-6.9025375333858056e-12,9.354421464742269e-16,8.778191401509376e-16,1.65241873289985e-14
0.41,0.05077178380214525,0.030149299062772326,1.6,0.5824728234110912,0.08061054292956704,0.0067673345965694725,499.99999999999994,0.07166981470555808,0.7,1.9999993226976944,9.074480249137859e-05,6.77302305439515e-07,4.83992939449746,1.2e-11,1.8e-11,6.362450242207773e-12,6.168362297023154e-12,5.983200759708815e-12,3.1080951436388596e-12,2.576846516510401e-14,-6.8963869594012535e-12,9.800386584373043e-16,9.21666734772049e-16,1.7311864084373473e-14
0.42,0.05121381873613472,0.030308193579932485,1.6,0.579768390372942,0.08300221912893883,0.006921196918186651,499.99999999999994,0.07424591915646056,0.7,1.9999992900694206,9.492194013137514e-05,7.099305794877982e-07,4.83611013644952,1.2e-11,1.8e-11,6.363224326352956e-12,6.175907993021965e-12,5.991802944073883e-12,3.12694017577876e-12,2.6694358997878506e-14,-6.890250697507274e-12,1.0251514780235441e-15,9.660666741642576e-16,1.810865059385562e-14
0.43,0.05165037547463795,0.030461660662013414,1.6,0.5770790324041221,0.08538513157433805,0.0070741753595264635,499.99999999999994,0.0768366951517178,0.7,1.9999992570545708,9.91446487627713e-05,7.42945428994686e-07,4.832294753590985,1.2e-11,1.8e-11,6.363341610636884e-12,6.1822726508953915e-12,5.999221295346188e-12,3.1451720095225468e-12,2.7625518181063808e-14,-6.88412790448754e-12,1.0707564596718977e-15,1.0109926286524465e-15,1.8914120078519843e-14
0.44,0.05208198735129632,0.03061011664477074,1.6,0.5744047812226338,0.08775882988629809,0.007226272246297345,499.99999999999994,0.07944164765441902,0.7,1.9999992236713362,0.00010341082898542893,7.763286638363939e-07,4.828483243653629,1.2e-11,1.8e-11,6.362857598994585e-12,6.1875606960642285e-12,6.0055668725944744e-12,3.162833035874197e-12,2.856176525715609e-14,-6.878017809075359e-12,1.116830929959983e-15,1.0564198444585018e-15,1.9727871776741906e-14
0.45,0.05250914255121317,0.030753941023053715,1.6,0.571745660178828,0.09012290975535478,0.007377489042763532,499.99999999999994,0.08206031794409197,0.7,1.9999991899367955,0.0001077185119669019,8.100632044999105e-07,4.824675604547176,1.2e-11,1.8e-11,6.3618233683349385e-12,6.191867451977878e-12,6.0109371297278205e-12,3.1799636496189018e-12,2.950293579556502e-14,-6.871919705274186e-12,1.1633536255899319e-15,1.102325079153618e-15,2.0549529847889405e-14
0.46,0.05293229262177916,0.030893482161458312,1.6,0.5691016850031284,0.09247700743091589,0.007527825404497353,499.99999999999994,0.0846922759354107,0.7,1.9999991558670385,0.00011206584461859902,8.441329614635189e-07,4.8208718343197114,1.2e-11,1.8e-11,6.360286720291779e-12,6.1952807792576536e-12,6.015413761941645e-12,3.1966045744939183e-12,3.044887563268515e-14,-6.865832940045022e-12,1.2103045332917909e-15,1.1486864375187135e-15,2.1378740543777374e-14
0.47,0.053351848094201446,0.031029052007795134,1.6,0.5664728628939549,0.09482080500078689,0.00767728009746306,499.99999999999994,0.08733712359103087,0.7,1.9999991214770956,0.00011645109812203677,8.785229043216855e-07,4.817071931184787,1.2e-11,1.8e-11,6.358293902833061e-12,6.197879549380175e-12,6.019064810687603e-12,3.212798775478042e-12,3.1399442097447177e-14,-6.859756919650443e-12,1.2576649819063184e-15,1.1954834656048867e-15,2.2215173833987558e-14
0.48,0.05376818251385623,0.03116093556519195,1.6,0.5638591964321665,0.09715401242719368,0.007825855575447911,499.99999999999994,0.08999449487952725,0.7,1.9999990867810296,0.00012087265588136901,9.132189701953753e-07,4.813275893484336,1.2e-11,1.8e-11,6.355886084035678e-12,6.199735064893773e-12,6.021965238212318e-12,3.228579922641089e-12,3.235450400051251e-14,-6.853691103797491e-12,1.3054175122729071e-15,1.2426970260968823e-15,2.3058521106898225e-14
0.49,0.05418163530345222,0.03128939302303023,1.6,0.5612606830780879,0.09947636877785429,0.007973555121027702,499.99999999999994,0.09266405243773733,0.7,1.9999990517919854,0.0001253290077840652,9.482080142315595e-07,4.809483719675465,1.2e-11,1.8e-11,6.3530998217446965e-12,6.200912200242567e-12,6.024186354348942e-12,3.243976151797984e-12,3.331394043478318e-14,-6.8476350014956985e-12,1.3535458152451658e-15,1.2903092309507695e-15,2.3908494073999778e-14
0.5,0.054592513775491604,0.031414661977851185,1.6,0.5586773157609952,0.1017876390354567,0.00812038322569693,499.99999999999994,0.09534548617198084,0.7,1.9999990165222261,0.0001298187457607509,9.83477773629657e-07,4.805695408318813,1.2e-11,1.8e-11,6.3499670570005e-12,6.201469881151307e-12,6.025797912424819e-12,3.2590094220142164e-12,3.427764027343923e-14,-6.841588168142382e-12,1.4020346837373435e-15,1.3383033924388286e-15,2.4764823922036204e-14
0.51,0.055001101972885595,0.031536960635457335,1.6,0.5561090809020041,0.10408761934342868,0.008266339119109931,499.99999999999994,0.09803850251257518,0.7,1.99999898098326,0.0001343405493117783,1.0190167399281475e-06,4.801910958044975,1.2e-11,1.8e-11,6.346517673462224e-12,6.201463258179231e-12,6.026843618494014e-12,3.273706936330534e-12,3.524549830677482e-14,-6.8355501927438085e-12,1.4508698564122275e-15,1.3866638493574714e-15,2.5627258551557054e-14
0.52,0.05540765718951169,0.03165648611882637,1.6,0.55355596065898,0.10637612917982475,0.008411424042368845,499.99999999999994,0.10074283010890606,0.7,1.9999989451858016,0.00013889318960426535,1.054814198262653e-06,4.798130367569905,1.2e-11,1.8e-11,6.342779307796982e-12,6.200941744195945e-12,6.027369099527796e-12,3.2880923381564386e-12,3.6217417290948645e-14,-6.829520702947766e-12,1.5000380619286925e-15,1.435376020445756e-15,2.6495563357486564e-14
0.53,0.055812416352992535,0.03177341849908233,1.6,0.5510179327327523,0.10865301009967056,0.008555638668494856,499.99999999999994,0.1034582133140222,0.7,1.9999989091398787,0.00014347551696634078,1.090860120853225e-06,4.794353635666736,1.2e-11,1.8e-11,6.338778134930962e-12,6.1999505749826324e-12,6.02741290385659e-12,3.3021896763626127e-12,3.719330560694011e-14,-6.8234993558117906e-12,1.549526883880323e-15,1.4844262594429804e-15,2.736951884308477e-14
0.54,0.05621559656922434,0.03188792330535146,1.6,0.548494972775806,0.11091811620654536,0.008698987712297239,499.99999999999994,0.10618441406635229,0.7,1.9999988728548868,0.00014808645386531807,1.1271451127246097e-06,4.7905807611611735,1.2e-11,1.8e-11,6.334537851981446e-12,6.198530468111392e-12,6.027025269177712e-12,3.31601593327337e-12,3.817307794049531e-14,-6.817485837012406e-12,1.5993246849600405e-15,1.5338017812238324e-15,2.8248919279957403e-14
0.55,0.05661739442308569,0.03200015085560118,1.6,0.5459870523556161,0.11317132244742167,0.008841474341361165,499.99999999999994,0.10892121054319377,0.7,1.9999988363395689,0.00015272499775033003,1.163660430943662e-06,4.786811742934708,1.2e-11,1.8e-11,6.330079927590097e-12,6.1967186347160185e-12,6.026246110888048e-12,3.3295879951177238e-12,3.915665479635964e-14,-6.811479861856736e-12,1.6494206376602632e-15,1.5834906879735714e-15,2.9133573249464423e-14
0.56,0.057017989787387896,0.03211023987850494,1.6,0.5434941403057623,0.11541251813015045,0.008983101685582463,499.99999999999994,0.1116683947467133,0.7,1.999998799602114,0.00015739020915267384,1.2003978856683268e-06,4.783046579907401,1.2e-11,1.8e-11,6.325423367402432e-12,6.194549373388229e-12,6.025111934422556e-12,3.3429201232719665e-12,4.0143961633521823e-14,-6.805481169772818e-12,1.699804595757379e-15,1.6334818345360545e-15,3.002330137249806e-14
0.57,0.057417548913346605,0.03221831882424254,1.6,0.5410162016844426,0.11764160971027861,0.009123869781036369,499.99999999999994,0.11442576839923106,0.7,1.9999987626502285,0.00016208120429954406,1.2373497710580463e-06,4.779285271027171,1.2e-11,1.8e-11,6.320585486138899e-12,6.1920550459542376e-12,6.0236441977873985e-12,3.356028895773026e-12,4.1134927390175343e-14,-6.7994895198439064e-12,1.7504670145405623e-15,1.683764734396703e-15,3.091793490017718e-14
0.58,0.057816217720308156,0.03232450091704955,1.6,0.5385531988880254,0.11985851884886439,0.009263781346060727,499.99999999999994,0.11719315069785113,0.7,1.9999987254909672,0.00016679717380994468,1.2745090322847525e-06,4.775527815297067,1.2e-11,1.8e-11,6.315582187527402e-12,6.189263610808461e-12,6.021870548277534e-12,3.368927004937508e-12,4.2129487268654827e-14,-6.7935047005105316e-12,1.8013991527260447e-15,1.7343297869433067e-15,3.181731927874615e-14
