A,I1,I2,O,R,S,Time
0.32354651405129886,0.0002769967409367686,0.6760104146702266,6.044803839782486e-05,0.00010543783100014264,1.8866814167468674e-07,5.48
0.32354652254018507,0.0002750005153842142,0.6760125255587836,6.044575310496404e-05,0.00010531697173700496,1.8866080712916674e-07,5.49
0.3235465311970702,0.0002730206214714478,0.6760146189400401,6.044348655322381e-05,0.00010519710133417105,1.8865353274174282e-07,5.5
0.3235465400144975,0.00027105692558532,0.6760166949633134,6.0441238588137385e-05,0.00010507821169950161,1.886463180163463e-07,5.51
0.32354654898522694,0.0002691092952057975,0.6760187537765431,6.043900905653094e-05,0.00010496029480711272,1.8863916246106685e-07,5.5200000000000005
0.3235465581022296,0.0002671775988970202,0.6760207955263065,6.043679780651231e-05,0.00010484334269683258,1.8863206558811585e-07,5.53
0.3235465673586819,0.00026526170629843085,0.6760228203578336,6.0434604687459695e-05,0.00010472734747366249,1.886250269137903e-07,5.54
0.3235465767479604,0.00026336148811597856,0.6760248284150224,6.043242955001062e-05,0.00010461230130724248,1.8861804595843692e-07,5.55
0.3235465862636361,0.00026147681611339335,0.676026819840453,6.043027224605094e-05,0.00010449819643132124,1.8861112224641656e-07,5.5600000000000005
0.3235465958994694,0.0002596075631035329,0.6760287947754019,6.04281326287039e-05,0.00010438502514323047,1.8860425530606917e-07,5.57
0.3235466056494053,0.0002577536029397986,0.6760307533598565,6.042601055231942e-05,0.00010427277980336346,1.88597444669679e-07,5.58
0.3235466155075682,0.0002559148105076236,0.6760326957325291,6.042390587246337e-05,0.00010416145283465811,1.8859068987344e-07,5.59
