Time,tumor_at_Exp_growth,tumor_at_Exp_Lin_growth,tumor_at_Gen__logistic_growth,tumor_at_Gomp__growth,tumor_at_Logistic_growth,tumor_at_Power_growth,tumor_at_Von_Bert__growth,alpha_0,alpha_1,tau,alpha_1_variable,alpha_0_variable,alpha,K,nu,a,b,gamma,compartment,exponential_linear_growth,generalized_logistic_growth,Gompertz_growth,power_law_model,Von_Bertalanffy_equation,exponential_growth,logistic_growth
0.38,1.4622850142263033,1.4622850142263033,1.3236563141301148,4.2882061567014285,1.4555561311998781,3.4202002962961697,3.2109223422190754,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.4622850142263033,0.961990211327473,13.504854878299124,9.080177777777553,8.063705876570856,1.4622850142263033,1.4343696946891427
0.4,1.4918251325890934,1.4918251325890934,1.343020610757373,4.564134078774445,1.4845238043511728,3.6050370370369063,3.374800523940464,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.4918251325890934,0.9744612203355003,14.089214337713997,9.404444444444216,8.324685267612688,1.4918251325890934,1.4624856950943201
0.42,1.521962000161208,1.521962000161208,1.3626356363065413,4.8518220966964645,1.5140591181822756,3.7964159999998635,3.5439325688683274,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.521962000161208,0.9870632397550505,14.680720257612762,9.734399999999766,8.589086801814862,1.521962000161208,1.4911353680487667
0.44,1.5527076741216381,1.5527076741216381,1.3825040191796076,5.151404793601563,1.5441728413886664,3.994450962962822,3.7183865957060114,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.5527076741216381,0.9997970919314608,15.278555253591973,10.070044444444207,8.856877943909906,1.5527076741216381,1.5203281437478429
0.46,1.5840744509951756,1.5840744509951756,1.4026284042576638,5.463000639019826,1.574875930208007,4.1992557037035585,3.8982300708983333,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.5840744509951756,1.0126635944984046,15.881882382307298,10.411377777777536,9.128026342851921,1.5840744509951756,1.5500735882525216
0.48,1.6160748813830295,1.6160748813830295,1.4230114526117257,5.78671075231769,1.6061795367758516,4.41094399999985,4.083529820271559,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.6160748813830295,1.0256635600398452,16.48984653051259,10.758399999999755,9.402499842886225,1.6160748813830295,1.5803814097322766
0.5,1.648721763286552,1.648721763286552,1.4436558416377623,6.122619376335681,1.6380950053871246,4.629629629629475,4.27435202385322,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.648721763286552,1.0387977960240022,17.10157908163376,11.111111111110864,9.680266469143977,1.648721763286552,1.6112614529203824
0.52,1.682028151519639,1.682028151519639,1.4645642648660728,6.470793283136128,1.67063387772346,4.85542637037021,4.470762222917842,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.682028151519639,1.0520671045293757,17.716200354027414,11.469511111110858,9.961294431976484,1.682028151519639,1.6427237021894867
0.54,1.7160073698890712,1.7160073698890712,1.4857394316874453,6.831281737022443,1.7038078992042178,5.088447999999834,4.672825327943189,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.7160073698890712,1.0654722819197064,18.332822976602493,11.833599999999743,10.245552132068255,1.7160073698890712,1.674778285630311
0.56,1.7506730142187008,1.7506730142187008,1.507184067333771,7.204115183993294,1.7376290212982906,5.328808296296126,4.880605622632467,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.7506730142187008,1.0790141186817834,18.950553007958945,12.203377777777517,10.533008159587018,1.7506730142187008,1.70743547514171
0.58,1.7860389549432854,1.7860389549432854,1.528900912787326,7.58930616716169,1.7721094023134145,5.57662103703686,5.094166764297744,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.7860389549432854,1.092693399218339,19.568494798005496,12.578844444444178,10.823631288441632,1.7860389549432854,1.7407056849757385
0.6,1.8221193351932694,1.8221193351932694,1.5508927247686501,7.9868508970993,1.8072614054469582,5.831999999999818,5.313571780380277,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.8221193351932694,1.1065109016909143,20.185756379416446,12.959999999999729,11.117390465899058,1.8221193351932694,1.774599467570777
0.62,1.8589285875336314,1.8589285875336314,1.5731622754564156,8.396726544014003,1.843097609080428,6.095058962962774,5.538883083323719,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.8589285875336314,1.1204673976948858,20.801447902146272,13.346844444444168,11.414254827119057,1.8589285875336314,1.8091275211144482
0.64,1.8964814363090428,1.8964814363090428,1.5957123523800643,8.818892796868694,1.8796308069199612,6.36591170370351,5.770162469851367,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.8964814363090428,1.1345636520448334,21.41468682706432,13.739377777777499,11.714193688208395,1.8964814363090428,1.8443006872167353
0.66,1.9347929033281006,1.9347929033281006,1.6185457582804785,9.253292202713368,1.916874010659103,6.644671999999801,6.007471124203188,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.9347929033281006,1.1488004225408563,22.024600822364963,14.137599999999717,12.017176544874406,1.9347929033281006,1.8801299509316998
0.68,1.9738783130172148,1.9738783130172148,1.6416653110238661,9.699849335544409,1.9548404532269334,6.9314536296294245,6.25086962276955,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,1.9738783130172148,1.1631784597691028,22.63032887108001,14.541511111110824,12.323173072889176,1.9738783130172148,1.9166264412512086
0.7,2.013753300280258,2.013753300280258,1.6650738433797274,10.15847208829123,1.9935435916462831,7.226370370370159,6.500417937186227,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.013753300280258,1.1776985068187729,23.231025220559108,14.951111111110817,12.632153126567214,2.013753300280258,1.9538014311283434
0.72,2.0544338160372733,2.0544338160372733,1.6887742028967547,10.629051673395907,2.0329971098768005,7.529535999999783,6.756175437985576,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.0544338160372733,1.192361299061621,23.825861252039793,15.366399999999704,12.944086737998383,2.0544338160372733,1.9916663373891264
0.74,2.095936132412396,2.095936132412396,1.712769251792014,11.111462462273883,2.073214921615599,7.841064296296074,7.018200898258947,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.095936132412396,1.2071675639407087,24.414027055539147,15.787377777777479,13.25894411630935,2.095936132412396,2.0302327205035033
0.76,2.1382768512610006,2.1382768512610006,1.73706186671005,11.605563271700921,2.1142111731934823,8.161069037036809,7.286552496846285,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.1382768512610006,1.222118020680154,24.99473461949237,16.21404444444414,13.576695646381827,2.1382768512610006,2.0695122843449205
0.78,2.1814729096860375,2.1814729096860375,1.7616549386000977,12.111197364966545,2.1560002464538384,8.489663999999767,7.561287822033733,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.1814729096860375,1.2372133800695064,25.567219169478058,16.646399999999694,13.897311888218757,2.1814729096860375,2.109516875826748
0.8,2.2255415860942045,2.2255415860942045,1.7865513725734172,12.6281926227762,2.1985967616109434,8.826962962962723,7.842463875184094,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.2255415860942045,1.2524543442370613,26.130740615042498,17.084444444444134,14.2207635762378,2.2255415860942045,2.1502584844092825
0.82,2.2705005104792226,2.2705005104792226,1.8117540876022076,13.156363162703684,2.242015579981008,9.173079703703454,8.130137073775884,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.2705005104792226,1.2678416063278812,26.6845863741759,17.528177777777458,14.547021617908905,2.2705005104792226,2.191749241372232
0.84,2.316367667336921,2.316367667336921,1.8372660164901389,13.695508625386205,2.286271806989591,9.528127999999745,8.424363255368094,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.316367667336921,1.283375850349852,27.228071437254933,17.97759999999968,14.87605709348469,2.316367667336921,2.2340014192352364
0.86,2.36316140305044,2.36316140305044,1.8630901056785862,14.245414855603887,2.3313807950054692,9.892221629629368,8.725197681014663,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.36316140305044,1.299057750920319,27.760539880066233,18.432711111110784,15.207841255102634,2.36316140305044,2.277027430892266
0.88,2.4109004332161303,2.4109004332161303,1.8892293150547186,14.805854578647281,2.3773581461807396,10.265474370370104,9.032695038678701,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.4109004332161303,1.3148879730156902,28.28136616503911,18.893511111110783,15.542345525912872,2.4109004332161303,2.3208398286286203
0.9,2.459603852361622,2.459603852361622,1.9156866176786473,15.376588435131575,2.4242197149773896,10.647999999999726,9.346909446409677,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.459603852361622,1.3308671716740628,28.789956561281308,19.359999999999665,15.87954149897704,2.459603852361622,2.365451302712539
0.92,2.5092911447778303,2.5092911447778303,1.9424649994720098,15.957366228946057,2.4719816105719272,11.039912296296018,9.667894455400232,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.5092911447778303,1.346995991677315,29.285750480744355,19.832177777777442,16.219400936082533,2.5092911447778303,2.4108746797418696
0.94,2.5599821861575167,2.5599821861575167,1.969567459217922,16.547926760350602,2.5206602004254375,11.44132503703675,9.995703053933674,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.5599821861575167,1.363275067423036,29.768220392232372,20.310044444444102,16.561895767529748,2.5599821861575167,2.4571229219653494
0.96,2.611697254261598,2.611697254261598,1.996997008253691,17.147999122146334,2.570272112743258,11.852351999999705,10.330387670434845,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.611697254261598,1.3797050226126604,30.236872881547733,20.793599999999653,16.90699809097327,2.611697254261598,2.504209125407801
0.98,2.664457037406409,2.664457037406409,2.024756670237581,17.757303649390614,2.620834239201785,12.273106962962665,10.67200017673159,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.664457037406409,1.3962864699868358,30.691249178972804,21.2828444444441,17.25468017052171,2.664457037406409,2.552146518108061
1.0,2.7182826395695443,2.7182826395695443,2.0528494810824913,18.375549834435496,2.67236373668765,12.703703703703397,11.020591892152062,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.7182826395695443,1.413020011162416,31.130923389208704,21.777777777777423,17.604914436697836,2.7182826395695443,2.6009484572760178
1.02,2.773195590578914,2.773195590578914,2.0812784886432385,19.002438590125294,2.724878030391984,13.144255999999688,11.376213586400077,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.773195590578914,1.4299062363239856,31.555504025721824,22.278399999999646,17.957673485154775,2.773195590578914,2.650628427586855
1.04,2.829217856537566,2.829217856537566,2.110046752394828,19.637664599824014,2.778394816899379,13.59487762962931,11.738915482393692,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.829217856537566,1.446945723913225,31.96463514292786,22.784711111110752,18.312930075410545,2.829217856537566,2.7012000393136457
1.06,2.88637184756148,2.88637184756148,2.1391573432448467,20.280916184876407,2.8329320664512943,14.055682370370045,12.10874725978167,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.88637184756148,1.4641390404006625,32.357995546808624,23.29671111111075,18.670657130286912,2.88637184756148,2.752677025520014
1.08,2.9446804266461544,2.9446804266461544,2.1686133432972086,20.931875867652675,2.888508025306249,14.526783999999667,12.48575805823417,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,2.9446804266461544,1.4814867400307652,32.735298454918585,23.814399999999633,19.03082773513453,2.9446804266461544,2.805073239183663
1.1,3.0041669176464803,3.0041669176464803,2.1984178456875307,21.590218928599402,2.9451412168477553,15.008296296295956,12.869996481155187,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.0041669176464803,1.498989364611494,33.09629001083606,24.337777777777408,19.393415137470015,3.0041669176464803,2.8584026489760004
1.12,3.064855115828986,3.064855115828986,2.2285739542371306,22.2556166003381,3.0028504454458766,15.50033303703669,13.261510598371562,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.064855115828986,1.5166474431995502,33.44075042267984,24.86684444444407,19.758392745651193,3.064855115828986,2.9126793374687314
1.14,3.12676929711649,3.12676929711649,2.259084783209439,22.92773644748607,3.06165479857912,16.00300799999964,13.660347949419588,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.12676929711649,1.5344614918489368,33.76849321595397,25.401599999999615,20.12573412815504,3.12676929711649,2.9679174975224947
1.16,3.1899342275403595,3.1899342275403595,2.289953457058012,23.60624284207449,3.121573648971377,16.516434962962595,14.06655554679617,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.1899342275403595,1.5524320133572194,34.07936450388712,25.942044444444058,20.495413012836178,3.1899342275403595,3.024131428511852
1.18,3.2543751736695454,3.2543751736695454,2.3211831101567695,24.290797250349335,3.1826266561136745,17.040727703703325,14.480179879145197,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.2543751736695454,1.5705594970041752,34.37324213971455,26.488177777777384,20.86740328614152,3.2543751736695454,3.0813355317916216
1.2,3.320117913535317,3.320117913535317,2.3527768865238925,24.9810582999111,3.244833767384606,17.575999999999613,14.901266914432128,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.320117913535317,1.5888444182896602,34.650034778489896,27.0399999999996,21.2416789923316,3.320117913535317,3.1395443056050123
1.22,3.3871887451289884,3.3871887451289884,2.384737939550273,25.676683631775965,3.3082152219626386,18.122365629629236,15.329862103064864,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.3871887451289884,1.6072872386770707,34.909681611762934,27.59751111111071,21.618214332671652,3.3871887451289884,3.1987723424143852
1.24,3.455614497470869,3.455614497470869,2.4170694317138692,26.37733010924364,3.3727915520694904,18.679938370369968,15.76601038103254,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.455614497470869,1.6258884053316478,35.15215129611187,28.160711111110704,21.99698366465691,3.455614497470869,3.2590343235323775
1.26,3.5254225412520235,3.5254225412520235,2.449774534291193,27.08265444214019,3.438583584816239,19.24883199999959,16.20975617301962,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.5254225412520235,1.644648350860243,35.37744102744617,28.72959999999959,22.377961501233266,3.5254225412520235,3.320345014118562
1.28,3.596640800940168,3.596640800940168,2.482856427062149,27.792313085662794,3.5056124422625405,19.829160296295882,16.661143395544464,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.596640800940168,1.6635674930504374,35.5855753649287,29.304177777777365,22.761122510055344,3.596640800940168,3.3827192563090813
1.3,3.6692977653097345,3.6692977653097345,2.516318298011812,28.50596312809226,3.573899543776414,20.421037037036612,17.12021546002636,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.6692977653097345,1.6826462346111564,35.77660537398185,29.884444444444025,23.14644151269915,3.6692977653097345,3.4461719642863615
1.32,3.7434224980361117,3.7434224980361117,2.550163343027178,29.22326324089117,3.6434666084929312,21.02457599999957,17.587015275832552,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.7434224980361117,1.7018849629137218,35.95060769875049,30.470399999999582,23.53389348387547,3.7434224980361117,3.5107181192209014
1.34,3.8190446496284163,3.8190446496284163,2.5843947655873443,29.943873971270772,3.714335656161041,21.639890962962525,18.06158525334544,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.8190446496284163,1.7212840497325392,36.10768341134529,31.062044444444023,23.9234535506771,3.8190446496284163,3.576372762494749
1.36,3.89619446935912,3.89619446935912,2.6190157764489332,30.667458196191465,3.7865290081836713,22.267095703703255,18.54396730700371,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.89619446935912,1.7408438509865514,36.247956903281334,31.659377777777348,24.315096991820024,3.89619446935912,3.643150988885507
1.38,3.9749028190081903,3.9749028190081903,2.654029593325667,31.393681064261628,3.8600692864342023,22.906303999999537,19.034202858351765,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,3.9749028190081903,1.7605647064809133,36.37157468551271,32.26239999999956,24.708799236906778,3.9749028190081903,3.711067937473476
1.4,4.055201183225285,4.055201183225285,2.6894394405642035,32.12221103123807,3.934979416737989,23.557629629629158,19.532332839020036,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.055201183225285,1.7804469396501634,36.478704398332155,32.87111111111067,25.10453586564928,4.055201183225285,3.780138786636472
1.42,4.1371216822483925,4.1371216822483925,2.7252485488139087,32.852720215963174,4.011282629411818,24.22118637036989,20.038397693721627,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.1371216822483925,1.8004908573016531,36.56953365472505,33.48551111111066,25.502282607121114,4.1371216822483925,3.8503787460816086
1.44,4.220697084816751,4.220697084816751,2.761460154691435,33.584884744853944,4.089002459727611,24.89708799999951,20.552437383233144,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.220697084816751,1.8206967493598183,36.64426888967459,34.10559999999955,25.902015339012493,4.220697084816751,3.921803048571027
1.46,4.305960822380662,4.305960822380662,2.798077500442194,34.31838494786252,4.168162746714707,25.585448296295798,21.074491387375684,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.305960822380662,1.8410648886125245,36.70313420785203,34.731377777777325,26.303710086900026,4.305960822380662,3.9944269398837036
1.48,4.392947003758341,4.392947003758341,2.835103833596989,35.05290550119564,4.2487876315292175,26.28638103703653,21.604598707983726,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.392947003758341,1.8615955304585885,36.74637025645217,35.362844444443986,26.707343023521172,4.392947003758341,4.068265668150861
1.5,4.481690424847199,4.481690424847199,2.872542406615512,35.78813633902717,4.330901563052891,26.99999999999949,22.142797871783017,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.481690424847199,1.882288912651977,36.774233152415604,35.99999999999954,27.11289046799403,4.481690424847199,4.143334479564351
1.52,4.572226583875546,4.572226583875546,2.910396476532836,36.52377273535466,4.4145292958217395,27.72641896296244,22.68912693333076,1.0,10000.0,10.0,0.0,1.0,1.0,100.0,0.3,4.0,0.2,0.6666666666666666,1.0,4.572226583875546,1.9031452550517276,36.78699334146404,36.64284444444398,27.520328885100337,4.572226583875546,4.219648606785056
