TFp53_1_task1,_1_task1
951.4077225094468,2016.0
953.1726640024609,2028.0
954.9165714782922,2040.0
956.6397044171935,2052.0
958.3422952119635,2064.0
960.0245880317533,2076.0
961.6868235919188,2088.0
963.3292391983593,2100.0
964.9520687918567,2112.0
966.5555693043244,2124.0
968.1399641955329,2136.0
969.7054728250146,2148.0
971.2523194253959,2160.0
972.7807254192272,2172.0
974.2909094777693,2184.0
975.7830875797811,2196.0
977.257473070306,2208.0
978.7142767194601,2220.0
980.1537067812184,2232.0
981.5759760319276,2244.0
982.9812902890003,2256.0
984.3698473094393,2268.0
985.7418470275228,2280.0
987.0974872729763,2292.0
988.4369638348945,2304.0
989.7604705256666,2316.0
991.0681992448997,2328.0
992.3603400433428,2340.0
993.6370811868111,2352.0
994.8985946949521,2364.0
996.1450472100058,2376.0
997.3766367020343,2388.0
998.5935414555081,2400.0
999.7959379322696,2412.0
1000.9840008197409,2424.0
1002.1579030791313,2436.0
1003.3178159936447,2448.0
1004.4639092166874,2460.0
1005.5963508200769,2472.0
1006.7152968196935,2484.0
1007.8208755453247,2496.0
1008.9132751200791,2508.0
1009.9926533356669,2520.0
1011.0591661835366,2532.0
1012.1129678827134,2544.0
1013.1542109076354,2556.0
1014.1830460159894,2568.0
1015.1996222765496,2580.0
1016.204087097013,2592.0
1017.1965851112874,2604.0
1018.1772402106739,2616.0
1019.1462072578322,2628.0
1020.1036254845392,2640.0
1021.049632411282,2652.0
1021.9843638666399,2664.0
1022.9079540066643,2676.0
1023.8205353342609,2688.0
1024.7222387185702,2700.0
1025.6131934143496,2712.0
1026.4935270813523,2724.0
1027.3633692764142,2736.0
1028.2228429852305,2748.0
1029.0720711816932,2760.0
1029.9111756930786,2772.0
1030.7402768838908,2784.0
1031.5594936767636,2796.0
1032.368943573363,2808.0
1033.1687426752876,2820.0
1033.9590057049718,2832.0
1034.7398460265865,2844.0
1035.5113780840654,2856.0
1036.273711866801,2868.0
1037.0269561108948,2880.0
1037.771219085669,2892.0
1038.506607815554,2904.0
1039.2332281012516,2916.0
1039.9511845409024,2928.0
1040.6605805512484,2940.0
1041.3615183887982,2952.0
1042.0540991709931,2964.0
1042.73842289737,2976.0
1043.4145884707268,2988.0
1044.082693718288,3000.0
1044.7428354128688,3012.0
1045.3951092940388,3024.0
1046.0396038764095,3036.0
1046.6763949107444,3048.0
1047.305591409911,3060.0
1047.9272841544869,3072.0
1048.5415629251092,3084.0
1049.1485165214533,3096.0
1049.7482327812143,3108.0
1050.3407985990882,3120.0
1050.9262999457535,3132.0
1051.5048218868528,3144.0
1052.0764486019725,3156.0
1052.6412634036253,3168.0
1053.1993487562304,3180.0
1053.7507862950958,3192.0
1054.295656845398,3204.0
1054.8340404411645,3216.0
1055.3659777520365,3228.0
1055.8915610174329,3240.0
1056.4108772243499,3252.0
1056.9240014481402,3264.0
1057.43100793196,3276.0
1057.9319701017205,3288.0
1058.4269605810362,3300.0
1058.916051206177,3312.0
1059.399313041017,3324.0
1059.8768163919842,3336.0
1060.3486308230124,3348.0
1060.8148251704893,3360.0
1061.2754675582075,3372.0
1061.7306254123143,3384.0
1062.1803654762625,3396.0
1062.6247430613573,3408.0
1063.0637977079994,3420.0
1063.4976184905424,3432.0
1063.926267961267,3444.0
1064.3498079521141,3456.0
1064.7682995862535,3468.0
1065.1818032896526,3480.0
1065.590378802646,3492.0
1065.9940851915032,3504.0
1066.392980859997,3516.0
1066.7871235609732,3528.0
1067.1765704079191,3540.0
1067.5613778865318,3552.0
1067.9416018662866,3564.0
1068.3172976120075,3576.0
1068.6885197954327,3588.0
1069.0553044605044,3600.0
1069.417712513297,3612.0
1069.7758005177066,3624.0
1070.1296199953379,3636.0
1070.4792218713897,3648.0
1070.8246564844112,3660.0
1071.1659735960602,3672.0
1071.5032224008576,3684.0
1071.8364515359458,3696.0
1072.1657090908438,3708.0
1072.4910426172053,3720.0
1072.812499138573,3732.0
1073.1301251601387,3744.0
1073.443966678496,3756.0
1073.7540691913998,3768.0
1074.0604736976456,3780.0
1074.3632166846733,3792.0
1074.6623500912096,3804.0
1074.9579169744522,3816.0
1075.2499599036867,3828.0
1075.5385209689086,3840.0
1075.8236417894414,3852.0
1076.105363522554,3864.0
1076.3837268720804,3876.0
1076.6587720970394,3888.0
1076.9305390202514,3900.0
1077.199067036958,3912.0
1077.4643951234414,3924.0
1077.7265618456415,3936.0
1077.9856053677768,3948.0
1078.2415634609608,3960.0
1078.4944557330123,3972.0
1078.7443280011207,3984.0
1078.9912200424535,3996.0
1079.23516748611,4008.0
1079.4762055712952,4020.0
1079.714369154889,4032.0
1079.9496927190135,4044.0
1080.1822103785983,4056.0
1080.4119558889515,4068.0
1080.6389626533246,4080.0
1080.8632637304806,4092.0
1081.084891842262,4104.0
1081.3038793811575,4116.0
1081.5202584178703,4128.0
1081.7340607088847,4140.0
1081.945317704034,4152.0
1082.1540605540688,4164.0
1082.36031289811,4176.0
1082.5640855410236,4188.0
1082.7654278631205,4200.0
1082.964368980765,4212.0
1083.1609376924257,4224.0
1083.355162484728,4236.0
1083.5470715385059,4248.0
1083.7366927348514,4260.0
1083.9240536611703,4272.0
1084.1091816172298,4284.0
1084.2921036212126,4296.0
1084.4728464157688,4308.0
1084.6514364740656,4320.0
1084.827900005841,4332.0
1085.002262963455,4344.0
1085.1745510479404,4356.0
1085.344789715056,4368.0
1085.5130041813368,4380.0
1085.6791996547665,4392.0
1085.8434053917902,4404.0
1086.0056534537905,4416.0
1086.165967284994,4428.0
1086.3243700671571,4440.0
1086.4808847242016,4452.0
1086.6355339268512,4464.0
1086.7883400972682,4476.0
1086.9393254136903,4488.0
1087.0885118150668,4500.0
1087.2359210056952,4512.0
1087.3815744598573,4524.0
1087.525493426457,4536.0
1087.667698933655,4548.0
1087.808211793506,4560.0
1087.9470526065968,4572.0
1088.08424176668,4584.0
1088.2197974637718,4596.0
1088.3537235220322,4608.0
1088.4860531843608,4620.0
1088.6168055134995,4632.0
1088.7459993542845,4644.0
1088.8736533373635,4656.0
1088.9997858829115,4668.0
1089.1244152043487,4680.0
1089.2475593120555,4692.0
1089.369236017092,4704.0
1089.4894629349117,4716.0
1089.6082574890802,4728.0
1089.7256369149911,4740.0
1089.8416182635835,4752.0
1089.9562184050578,4764.0
1090.0694540325926,4776.0
1090.1813416660618,4788.0
1090.2918976557523,4800.0
1090.4011317792194,4812.0
1090.5090589862818,4824.0
1090.615699509668,4836.0
1090.721068704605,4848.0
1090.8251817536034,4860.0
1090.9280536695965,4872.0
1091.029699299084,4884.0
1091.1301333252686,4896.0
1091.2293702711988,4908.0
1091.32742450291,4920.0
1091.424310232562,4932.0
1091.5200415215827,4944.0
1091.614632283807,4956.0
1091.708096288617,4968.0
1091.8004471640838,4980.0
1091.8916984001062,4992.0
1091.9818633515526,5004.0
1092.0709552414016,5016.0
1092.1589763165962,5028.0
1092.2459475997796,5040.0
1092.3318818026885,5052.0
1092.4167913260926,5064.0
1092.50068843486,5076.0
1092.5835852605805,5088.0
1092.6654938041875,5100.0
1092.7464259385831,5112.0
1092.8263934112597,5124.0
1092.9054078469237,5136.0
1092.9834807501195,5148.0
1093.0606235078521,5160.0
1093.13684739221,5172.0
1093.2121635629885,5184.0
1093.286583070314,5196.0
1093.360116857266,5208.0
1093.4327757625003,5220.0
1093.504564592233,5232.0
1093.575489546303,5244.0
1093.6455683475572,5256.0
1093.7148111288293,5268.0
1093.7832279149318,5280.0
1093.8508286248918,5292.0
1093.9176230741919,5304.0
1093.9836209770062,5316.0
1094.0488319484411,5328.0
1094.1132655067722,5340.0
1094.1769310756831,5352.0
1094.2398379865047,5364.0
1094.301995480452,5376.0
1094.3634127108644,5388.0
1094.4240987454434,5400.0
1094.4840625684903,5412.0
1094.5433130831461,5424.0
1094.6018591136287,5436.0
1094.6597094074723,5448.0
1094.7168726377656,5460.0
1094.7733574053898,5472.0
1094.8291541338053,5484.0
1094.8842835734195,5496.0
1094.9387554582981,5508.0
1094.9925776896957,5520.0
1095.0457580851441,5532.0
1095.098304380174,5544.0
1095.1502242300369,5556.0
1095.2015252114265,5568.0
1095.2522148242,5580.0
1095.3023004931003,5592.0
1095.3517895694768,5604.0
1095.400689333008,5616.0
1095.4490069934216,5628.0
1095.4967496922177,5640.0
1095.543924504389,5652.0
1095.5905384401435,5664.0
1095.636598446625,5676.0
1095.6821114096358,5688.0
1095.7270841553573,5700.0
1095.7715234520717,5712.0
1095.8154297479182,5724.0
1095.858803848903,5736.0
1095.901660873136,5748.0
1095.944007018733,5760.0
1095.9858484155843,5772.0
1096.027191126642,5784.0
1096.068041149204,5796.0
1096.1084044162003,5808.0
1096.148286797478,5820.0
1096.1876941010873,5832.0
1096.2266320745662,5844.0
1096.2651064062272,5856.0
1096.3031227264416,5868.0
1096.3406866089254,5880.0
1096.3778035720252,5892.0
1096.414479080003,5904.0
1096.4507185443229,5916.0
1096.4865273249343,5928.0
1096.52191073156,5940.0
1096.55687402498,5952.0
1096.5914224183177,5964.0
1096.6255517023799,5976.0
1096.6592730022892,5988.0
1096.692592373907,6000.0
1096.7255146209855,6012.0
1096.7580444938963,6024.0
1096.7901866906416,6036.0
1096.8219458578606,6048.0
1096.8533265918395,6060.0
1096.8843334395194,6072.0
1096.9149708995064,6084.0
1096.9452434230789,6096.0
1096.9751554151967,6108.0
1097.0047112355105,6120.0
1097.0339151993699,6132.0
1097.0627715788319,6144.0
1097.0912846036706,6156.0
1097.1194584623854,6168.0
1097.1472973032096,6180.0
1097.174805235119,6192.0
1097.2019863288415,6204.0
1097.228842179231,6216.0
1097.2553739837547,6228.0
1097.2815894344246,6240.0
1097.3074923099039,6252.0
1097.333086347708,6264.0
1097.3583752450293,6276.0
1097.383362659562,6288.0
1097.4080522103293,6300.0
1097.432447478508,6312.0
1097.4565520082547,6324.0
1097.4803693075307,6336.0
1097.5039028489289,6348.0
1097.5271560704978,6360.0
1097.550132376569,6372.0
1097.5728351385815,6384.0
1097.595267695908,6396.0
1097.61743335668,6408.0
1097.6393353986145,6420.0
1097.6609770698383,6432.0
1097.6823615897144,6444.0
1097.7034921496681,6456.0
1097.7243664381915,6468.0
1097.7449908764725,6480.0
1097.7653693260374,6492.0
1097.7855047350172,6504.0
1097.8054000203915,6516.0
1097.82505806865,6528.0
1097.8444817364477,6540.0
1097.863673851266,6552.0
1097.882637212069,6564.0
1097.9013745899633,6576.0
1097.9198887288555,6588.0
1097.9381823461113,6600.0
1097.9562581332125,6612.0
1097.9741187564173,6624.0
1097.9917668574176,6636.0
1098.0092050539965,6648.0
1098.026435940689,6660.0
1098.043462089438,6672.0
1098.060286050254,6684.0
1098.0769103518733,6696.0
1098.0933344862694,6708.0
1098.1095569739334,6720.0
1098.125585669685,6732.0
1098.141422895333,6744.0
1098.1570709491355,6756.0
1098.1725321063539,6768.0
1098.187808619807,6780.0
1098.2029027204237,6792.0
1098.2178166177982,6804.0
1098.2325525007423,6816.0
1098.24711253784,6828.0
1098.261498878,6840.0
1098.2757136510118,6852.0
1098.2897589680963,6864.0
1098.3036369224621,6876.0
1098.317349589858,6888.0
1098.3308990291262,6900.0
1098.3442872827575,6912.0
1098.3575163774442,6924.0
1098.3705883246328,6936.0
1098.38350512108,6948.0
1098.396268749404,6960.0
1098.4088811786403,6972.0
1098.4213443647934,6984.0
1098.4336602513922,6996.0
1098.4458307700424,7008.0
1098.4578467001818,7020.0
1098.4697179922855,7032.0
1098.481447461952,7044.0
1098.4930368266537,7056.0
1098.5044877873531,7068.0
1098.5158020289205,7080.0
1098.5269812205495,7092.0
1098.5380270161745,7104.0
1098.548941054888,7116.0
1098.5597249613575,7128.0
1098.5703803462409,7140.0
1098.5809088066055,7152.0
1098.591311926344,7164.0
1098.6015912765904,7176.0
1098.6117484161387,7188.0
1098.6217848918584,7200.0
1098.631702239112,7212.0
1098.641501982172,7224.0
1098.6511856346376,7236.0
1098.6607546998507,7248.0
1098.670210671315,7260.0
1098.6795550331108,7272.0
1098.6887892603127,7284.0
1098.6979148194062,7296.0
1098.7069331687053,7308.0
1098.7158403952644,7320.0
1098.7246359763083,7332.0
1098.7333266703247,7344.0
1098.7419137465852,7356.0
1098.7503984613372,7368.0
1098.7587820580907,7380.0
1098.7670657679046,7392.0
1098.775250809675,7404.0
1098.78333839042,7416.0
1098.7913297055682,7428.0
1098.7992259392447,7440.0
1098.8070282645585,7452.0
1098.8147378438882,7464.0
1098.8223558291709,7476.0
1098.8298833621864,7488.0
1098.8373215748459,7500.0
1098.8446715894788,7512.0
1098.851934519119,7524.0
1098.8591114677906,7536.0
1098.8662035307973,7548.0
1098.8732117950074,7560.0
1098.8801373391407,7572.0
1098.886981234056,7584.0
1098.8937445430379,7596.0
1098.9004283220834,7608.0
1098.90703331973,7620.0
1098.9135537346692,7632.0
1098.9199965305806,7644.0
1098.9263626384072,7656.0
1098.9326529789246,7668.0
1098.9388684629484,7680.0
1098.945009991537,7692.0
1098.9510784561996,7704.0
1098.9570747390992,7716.0
1098.9629997132595,7728.0
1098.968854242769,7740.0
1098.9746391829883,7752.0
1098.980355380752,7764.0
1098.9860036745777,7776.0
1098.991584894869,7788.0
1098.9970998641213,7800.0
1099.0025493971277,7812.0
1099.007934301184,7824.0
1099.0132553762928,7836.0
1099.0185134153712,7848.0
1099.0237092044542,7860.0
1099.0288435229006,7872.0
1099.0339171435987,7884.0
1099.0389308331703,7896.0
1099.0438853521782,7908.0
1099.0487814553292,7920.0
1099.0536174882402,7932.0
1099.0583945601093,7944.0
1099.0631147519196,7956.0
1099.0677787416855,7968.0
1099.0723872002106,7980.0
1099.0769407912485,7992.0
1099.0814401716618,8004.0
1099.085885991585,8016.0
1099.0902788945841,8028.0
1099.0946195178178,8040.0
1099.0989084921976,8052.0
1099.1031464425491,8064.0
1099.1073339877732,8076.0
1099.1114717410055,8088.0
1099.1155603097784,8100.0
1099.1196002961815,8112.0
1099.123592297021,8124.0
1099.127536903983,8136.0
1099.1314347037917,8148.0
1099.1352862783717,8160.0
1099.139092205009,8172.0
1099.14285305651,8184.0
1099.1465694013636,8196.0
1099.1502418039022,8208.0
1099.1538708244616,8220.0
1099.1574564943987,8232.0
1099.1609972632182,8244.0
1099.1644957989631,8256.0
1099.1679526064024,8268.0
1099.1713681853203,8280.0
1099.1747430306425,8292.0
1099.1780776325636,8304.0
1099.1813724766748,8316.0
1099.1846280440889,8328.0
1099.1878448115694,8340.0
1099.1910232516564,8352.0
1099.194163832793,8364.0
1099.1972670194539,8376.0
1099.2003332722704,8388.0
1099.2033630481592,8400.0
1099.2063568004478,8412.0
1099.209314979002,8424.0
1099.2122380303547,8436.0
1099.2151263978287,8448.0
1099.2179805216676,8460.0
1099.220800839161,8472.0
1099.223587784772,8484.0
1099.226341790263,8496.0
1099.2290632848246,8508.0
1099.2317526952008,8520.0
1099.2344104458166,8532.0
1099.2370328599238,8544.0
1099.2396225282787,8556.0
1099.2421810978028,8568.0
1099.244708943535,8580.0
1099.2472064375038,8592.0
1099.2496739488322,8604.0
1099.252111843849,8616.0
1099.2545204861956,8628.0
1099.2569002369348,8640.0
1099.25925145466,8652.0
1099.2615744956022,8664.0
1099.2638697137393,8676.0
1099.2661374609045,8688.0
1099.2683780868942,8700.0
1099.2705919395773,8712.0
1099.272779365002,8724.0
1099.2749407075062,8736.0
1099.2770763098251,8748.0
1099.279186513198,8760.0
1099.2812716574801,8772.0
1099.2833320812474,8784.0
1099.2853681219076,8796.0
1099.287380115807,8808.0
1099.2893683983398,8820.0
1099.2913333040563,8832.0
1099.2932751667706,8844.0
1099.2951943196701,8856.0
1099.2970910954236,8868.0
1099.298965826289,8880.0
1099.3008188442225,8892.0
1099.3026504809864,8904.0
1099.3044610682584,8916.0
1099.3062509377387,8928.0
1099.3080204212597,8940.0
1099.3097665162177,8952.0
1099.3114854680243,8964.0
1099.3131837533172,8976.0
1099.3148616291235,8988.0
1099.3165193506732,9000.0
1099.3181571714726,9012.0
1099.319775343379,9024.0
1099.3213741166726,9036.0
1099.3229537401319,9048.0
1099.3245144611064,9060.0
1099.326056525591,9072.0
1099.3275801782986,9084.0
1099.3290856627352,9096.0
1099.330573221272,9108.0
1099.3320430952208,9120.0
1099.3334955249068,9132.0
1099.3349307497413,9144.0
1099.3363490082972,9156.0
1099.3377505383824,9168.0
1099.3391355771114,9180.0
1099.3405043609825,9192.0
1099.341857125948,9204.0
1099.3431941074905,9216.0
1099.3445155406946,9228.0
1099.3458216603224,9240.0
1099.3471127008859,9252.0
1099.348388896721,9264.0
1099.3496504820616,9276.0
1099.3508976911126,9288.0
1099.3521307581245,9300.0
1099.3533499174662,9312.0
1099.354555403699,9324.0
1099.3557474516501,9336.0
1099.3569262964875,9348.0
1099.3580921737916,9360.0
1099.3592367862661,9372.0
1099.3603670630112,9384.0
1099.3614838886194,9396.0
1099.362587430784,9408.0
1099.36367785573,9420.0
1099.3647553282588,9432.0
1099.36582001179,9444.0
1099.3668720684025,9456.0
1099.3679116588785,9468.0
1099.3689389427452,9480.0
1099.3699540783164,9492.0
1099.3709572227363,9504.0
1099.371948532021,9516.0
1099.3729281611004,9528.0
1099.3738962638615,9540.0
1099.3748529931904,9552.0
1099.3757985010143,9564.0
1099.3767329383443,9576.0
1099.3776564553175,9588.0
1099.3785692012398,9600.0
1099.3794713246273,9612.0
1099.3803629732492,9624.0
1099.3812442941712,9636.0
1099.3821154337954,9648.0
1099.3829765379053,9660.0
1099.383827751706,9672.0
1099.384669219868,9684.0
1099.3855010865686,9696.0
1099.3863234955354,9708.0
1099.387136590087,9720.0
1099.387940513177,9732.0
1099.3887354074352,9744.0
1099.3895214152103,9756.0
1099.3902986786125,9768.0
1099.391065031312,9780.0
1099.3918202022205,9792.0
1099.3925664620872,9804.0
1099.3933039172477,9816.0
1099.394032672875,9828.0
1099.3947528330048,9840.0
1099.3954645005624,9852.0
1099.3961677773902,9864.0
1099.3968627642728,9876.0
1099.397549560963,9888.0
1099.39822826621,9900.0
1099.3988989777845,9912.0
1099.3995617925054,9924.0
1099.4002168062666,9936.0
1099.4008641140626,9948.0
1099.4015038100163,9960.0
1099.4021359874032,9972.0
1099.4027607386806,9984.0
1099.4033781555115,9996.0
1099.403988328793,10008.0
1099.404591348681,10020.0
1099.4051873046185,10032.0
1099.4057762853597,10044.0
1099.4063583789987,10056.0
1099.4069336729947,10068.0
1099.4075022541983,10080.0
1099.4080642088788,10092.0
1099.40861962275,10104.0
1099.4091685809956,10116.0
1099.4097111682986,10128.0
1099.4102474688648,10140.0
1099.4107775664502,10152.0
1099.4113015443875,10164.0
1099.4118194856133,10176.0
1099.4123313424177,10188.0
1099.4128358014746,10200.0
1099.4133342709085,10212.0
1099.413826820317,10224.0
1099.4143135186403,10236.0
1099.4147944341855,10248.0
1099.4152696346468,10260.0
1099.4157391871256,10272.0
1099.4162031581523,10284.0
1099.4166616137056,10296.0
1099.4171146192364,10308.0
1099.4175622396856,10320.0
1099.4180045395071,10332.0
1099.4184415826876,10344.0
1099.418873432768,10356.0
1099.4193001528638,10368.0
1099.4197218056872,10380.0
1099.420138453567,10392.0
1099.4205501584697,10404.0
1099.4209569820202,10416.0
1099.4213589855233,10428.0
1099.4217562299843,10440.0
1099.42214877613,10452.0
1099.4225366844291,10464.0
1099.4229200151144,10476.0
1099.4232988282022,10488.0
1099.4236731835142,10500.0
1099.424043140698,10512.0
1099.424408759248,10524.0
1099.4247700985272,10536.0
1099.4251272177864,10548.0
1099.425480176187,10560.0
1099.4258290328198,10572.0
1099.4261738467287,10584.0
1099.4265146769287,10596.0
1099.426850632605,10608.0
1099.427182103151,10620.0
1099.4275095840478,10632.0
1099.4278331235614,10644.0
1099.4281527696855,10656.0
1099.4284685701589,10668.0
1099.4287805724807,10680.0
1099.4290888239261,10692.0
1099.4293933715633,10704.0
1099.4296942622684,10716.0
1099.429991542743,10728.0
1099.4302852595283,10740.0
1099.4305754590232,10752.0
1099.4308621874986,10764.0
1099.4311454911144,10776.0
1099.4314254159353,10788.0
1099.4317020079466,10800.0
1099.431975313071,10812.0
1099.4322453771836,10824.0
1099.4325122461285,10836.0
1099.4327759657353,10848.0
1099.4330365818344,10860.0
1099.4332941402727,10872.0
1099.4335486869309,10884.0
1099.433800267739,10896.0
1099.4340489286913,10908.0
1099.4342947158646,10920.0
1099.4345376754316,10932.0
1099.4347778536799,10944.0
1099.4350152970248,10956.0
1099.435250052028,10968.0
1099.435482165413,10980.0
1099.4357116840802,10992.0
1099.435938655123,11004.0
1099.43616215034,11016.0
1099.4363800540884,11028.0
1099.4365952131611,11040.0
1099.436807661491,11052.0
1099.4370174329683,11064.0
1099.4372245614534,11076.0
1099.4374290807893,11088.0
1099.437631024815,11100.0
1099.4378304273775,11112.0
1099.438027322347,11124.0
1099.4382217436266,11136.0
1099.4384137251686,11148.0
1099.4386033009846,11160.0
1099.4387905051601,11172.0
1099.438975371867,11184.0
1099.4391579353767,11196.0
1099.4393382300725,11208.0
1099.4395162904634,11220.0
1099.4396921511964,11232.0
1099.439865847069,11244.0
1099.440037413044,11256.0
1099.44020688426,11268.0
1099.4403742960462,11280.0
1099.4405396839347,11292.0
1099.4407030836728,11304.0
1099.4408645312376,11316.0
1099.4410240628465,11328.0
1099.4411817149733,11340.0
1099.4413375243576,11352.0
1099.4414915280208,11364.0
1099.4416437632774,11376.0
1099.4417942677483,11388.0
1099.4419430793735,11400.0
1099.4420902364254,11412.0
1099.4422357775222,11424.0
1099.4423797416396,11436.0
1099.4425221681247,11448.0
1099.4426630967089,11460.0
1099.44280256752,11472.0
1099.4429406210963,11484.0
1099.4430772983987,11496.0
1099.4432126408242,11508.0
1099.4433466902183,11520.0
1099.4434794888887,11532.0
1099.4436110796169,11544.0
1099.4437415056725,11556.0
1099.4438708108262,11568.0
1099.4439990393612,11580.0
1099.4441262360876,11592.0
1099.4442524463552,11604.0
1099.4443757724985,11616.0
1099.4444925048028,11628.0
1099.44460775951,11640.0
1099.444721558098,11652.0
1099.4448339220614,11664.0
1099.4449448729183,11676.0
1099.4450544322176,11688.0
1099.445162621546,11700.0
1099.4452694625356,11712.0
1099.4453749768707,11724.0
1099.4454791862954,11736.0
1099.44558211262,11748.0
1099.445683777729,11760.0
1099.4457842035883,11772.0
1099.445883412252,11784.0
1099.445981425869,11796.0
1099.4460782666915,11808.0
1099.4461739570822,11820.0
1099.4462685195197,11832.0
1099.4463619766072,11844.0
1099.4464543510799,11856.0
1099.4465456658113,11868.0
1099.4466359438206,11880.0
1099.4467252082807,11892.0
1099.4468134825236,11904.0
1099.4469007900495,11916.0
1099.4469871545336,11928.0
1099.4470725998322,11940.0
1099.4471571499907,11952.0
1099.4472408292513,11964.0
1099.4473236620586,11976.0
1099.4474056730685,11988.0
1099.447486887155,12000.0
