_1_task1,miR34a_1_task1
1560.0,0.5993060023633865
1572.0,0.5993082578169365
1584.0,0.5993104717003284
1596.0,0.5993126441747249
1608.0,0.5993147764489551
1620.0,0.5993168688869379
1632.0,0.5993189217595614
1644.0,0.5993209375052716
1656.0,0.5993229185370913
1668.0,0.5993248643053294
1680.0,0.5993267757720516
1692.0,0.5993286539159454
1704.0,0.5993304992200278
1716.0,0.5993323119148801
1728.0,0.5993340934773604
1740.0,0.5993358447782302
1752.0,0.59933756669068
1764.0,0.5993392600903282
1776.0,0.5993409258552224
1788.0,0.5993425635757148
1800.0,0.5993441728012154
1812.0,0.5993457552364615
1824.0,0.5993473113999217
1836.0,0.5993488417826084
1848.0,0.599350346848078
1860.0,0.5993518270324313
1872.0,0.5993532830624664
1884.0,0.599354715532303
1896.0,0.5993561246502694
1908.0,0.5993575108209636
1920.0,0.5993588744278306
1932.0,0.5993602158331629
1944.0,0.5993615353780996
1956.0,0.5993628340128628
1968.0,0.5993641122810076
1980.0,0.5993653702588826
1992.0,0.5993666083387438
2004.0,0.5993678269025577
2016.0,0.5993690263220003
2028.0,0.5993702069584574
2040.0,0.5993713692101581
2052.0,0.599372513453386
2064.0,0.5993736399875892
2076.0,0.5993747491453595
2088.0,0.5993758412493329
2100.0,0.599376916612316
2112.0,0.5993779755374101
2124.0,0.5993790183582351
2136.0,0.5993800453529413
2148.0,0.5993810567890278
2160.0,0.5993820529370751
2172.0,0.5993830340590947
2184.0,0.5993840004086756
2196.0,0.5993849522311336
2208.0,0.5993858897636571
2220.0,0.5993868132354555
2232.0,0.5993877228679061
2244.0,0.5993886190781239
2256.0,0.5993895021427768
2268.0,0.5993903721644172
2280.0,0.5993912293682909
2292.0,0.5993920739759778
2304.0,0.5993929062056902
2316.0,0.5993937262725689
2328.0,0.5993945343889809
2340.0,0.5993953307648169
2352.0,0.5993961156077879
2364.0,0.5993968890711912
2376.0,0.5993976512932834
2388.0,0.5993984025300966
2400.0,0.5993991429710073
2412.0,0.5993998728034068
2424.0,0.5994005922129406
2436.0,0.5994013013837497
2448.0,0.5994020004987101
2460.0,0.5994026897396739
2472.0,0.5994033692877095
2484.0,0.5994040392533185
2496.0,0.5994046995723444
2508.0,0.5994053505880279
2520.0,0.5994059924511871
2532.0,0.5994066253099988
2544.0,0.5994072493101033
2556.0,0.5994078645947095
2568.0,0.5994084713046999
2580.0,0.5994090695787342
2592.0,0.5994096595533557
2604.0,0.5994102413589182
2616.0,0.5994108150537923
2628.0,0.5994113808137328
2640.0,0.5994119387612342
2652.0,0.5994124890165041
2664.0,0.599413031697538
2676.0,0.5994135669201915
2688.0,0.599414094798256
2700.0,0.5994146154435308
2712.0,0.599415128965898
2724.0,0.5994156354733964
2736.0,0.5994161350873124
2748.0,0.5994166279055494
2760.0,0.5994171140309843
2772.0,0.5994175935665486
2784.0,0.5994180666138532
2796.0,0.599418533273267
2808.0,0.5994189936439983
2820.0,0.5994194478241753
2832.0,0.5994198959109258
2844.0,0.599420338000458
2856.0,0.5994207740703156
2868.0,0.5994212042502527
2880.0,0.5994216286672852
2892.0,0.5994220474084502
2904.0,0.5994224605598351
2916.0,0.5994228682066453
2928.0,0.5994232704332719
2940.0,0.5994236673233598
2952.0,0.5994240589598744
2964.0,0.5994244454251695
2976.0,0.5994248268010554
2988.0,0.5994252031688657
3000.0,0.5994255746095255
3012.0,0.5994259412036188
3024.0,0.5994263030314562
3036.0,0.5994266600952042
3048.0,0.5994270122492055
3060.0,0.5994273597771546
3072.0,0.5994277027459272
3084.0,0.599428041221553
3096.0,0.5994283752692576
3108.0,0.5994287049535011
3120.0,0.5994290303380189
3132.0,0.5994293514858623
3144.0,0.5994296684594381
3156.0,0.5994299813205491
3168.0,0.5994302901304346
3180.0,0.5994305949498098
3192.0,0.5994308958389066
3204.0,0.599431192857514
3216.0,0.5994314860650176
3228.0,0.5994317753893412
3240.0,0.5994320609358289
3252.0,0.5994323427941941
3264.0,0.5994326210158731
3276.0,0.5994328956516386
3288.0,0.5994331667516261
3300.0,0.5994334343653597
3312.0,0.5994336985417799
3324.0,0.5994339593292694
3336.0,0.5994342167756789
3348.0,0.5994344709283552
3360.0,0.5994347218341664
3372.0,0.5994349695395291
3384.0,0.5994352140904345
3396.0,0.5994354555324755
3408.0,0.599435693889069
3420.0,0.5994359291526652
3432.0,0.5994361614170172
3444.0,0.5994363907231273
3456.0,0.5994366171115035
3468.0,0.5994368406221804
3480.0,0.5994370612947374
3492.0,0.5994372791683195
3504.0,0.5994374942816564
3516.0,0.5994377066730825
3528.0,0.5994379163805561
3540.0,0.5994381234416797
3552.0,0.5994383278937188
3564.0,0.5994385297736228
3576.0,0.5994387291180431
3588.0,0.5994389259633544
3600.0,0.5994391202826456
3612.0,0.5994393121375904
3624.0,0.5994395015764283
3636.0,0.5994396886315002
3648.0,0.5994398733347532
3660.0,0.5994400557177558
3672.0,0.5994402358117096
3684.0,0.599440413647464
3696.0,0.5994405892555286
3708.0,0.5994407626660868
3720.0,0.5994409339090094
3732.0,0.5994411030138678
3744.0,0.5994412700099467
3756.0,0.5994414349262589
3768.0,0.5994415977915569
3780.0,0.5994417586191287
3792.0,0.5994419174067259
3804.0,0.5994420742123067
3816.0,0.5994422290616592
3828.0,0.5994423819802353
3840.0,0.5994425329931592
3852.0,0.599442682125237
3864.0,0.5994428294009653
3876.0,0.5994429748445397
3888.0,0.5994431184798654
3900.0,0.5994432603305645
3912.0,0.5994434004199859
3924.0,0.5994435387712145
3936.0,0.5994436754070792
3948.0,0.5994438103501633
3960.0,0.5994439436228121
3972.0,0.5994440752278564
3984.0,0.5994442051967477
3996.0,0.599444333554573
4008.0,0.599444460322108
4020.0,0.5994445855198921
4032.0,0.5994447091682372
4044.0,0.5994448312872361
4056.0,0.599444951896769
4068.0,0.5994450710165126
4080.0,0.5994451886659469
4092.0,0.5994453048643645
4104.0,0.5994454196308769
4116.0,0.5994455329844234
4128.0,0.5994456449437786
4140.0,0.5994457555275606
4152.0,0.5994458647542384
4164.0,0.5994459726421402
4176.0,0.599446079199989
4188.0,0.5994461844199194
4200.0,0.5994462883449151
4212.0,0.5994463909916206
4224.0,0.5994464923765037
4236.0,0.599446592515863
4248.0,0.5994466914258324
4260.0,0.5994467891223878
4272.0,0.5994468856213524
4284.0,0.5994469809384033
4296.0,0.5994470750890767
4308.0,0.5994471680887742
4320.0,0.5994472599527685
4332.0,0.5994473506962095
4344.0,0.5994474403341297
4356.0,0.5994475288814507
4368.0,0.5994476163529888
4380.0,0.5994477027634607
4392.0,0.5994477880960096
4404.0,0.5994478723723345
4416.0,0.5994479556188708
4428.0,0.5994480378486017
4440.0,0.5994481190743561
4452.0,0.5994481993088109
4464.0,0.599448278564495
4476.0,0.5994483568537935
4488.0,0.5994484341889507
4500.0,0.5994485105820735
4512.0,0.5994485860451362
4524.0,0.5994486605899827
4536.0,0.5994487342283312
4548.0,0.5994488069717775
4560.0,0.5994488788317983
4572.0,0.5994489498197553
4584.0,0.5994490199468986
4596.0,0.599449089222816
4608.0,0.599449157645988
4620.0,0.5994492252377907
4632.0,0.5994492920086373
4644.0,0.5994493579688208
4656.0,0.5994494231285173
4668.0,0.5994494874977888
4680.0,0.5994495510865857
4692.0,0.5994496139047506
4704.0,0.5994496759620206
4716.0,0.5994497372680299
4728.0,0.5994497978323136
4740.0,0.59944985766431
4752.0,0.5994499167733639
4764.0,0.5994499751687291
4776.0,0.5994500328595713
4788.0,0.599450089854972
4800.0,0.5994501461639298
4812.0,0.5994502017818304
4824.0,0.5994502567152519
4836.0,0.5994503109821939
4848.0,0.5994503645906091
4860.0,0.5994504175483366
4872.0,0.5994504698631038
4884.0,0.5994505215425288
4896.0,0.5994505725941207
4908.0,0.5994506230252827
4920.0,0.5994506728433132
4932.0,0.5994507220554071
4944.0,0.5994507706686583
4956.0,0.5994508186900606
4968.0,0.5994508661265103
4980.0,0.5994509129848072
4992.0,0.5994509592716565
5004.0,0.5994510049936704
5016.0,0.5994510501573702
5028.0,0.5994510947971268
5040.0,0.5994511388985394
5052.0,0.5994511824682122
5064.0,0.5994512255131582
5076.0,0.5994512680403589
5088.0,0.5994513100567671
5100.0,0.5994513515693091
5112.0,0.5994513925848892
5124.0,0.5994514331103914
5136.0,0.5994514731526831
5148.0,0.5994515127186183
5160.0,0.5994515518150398
5172.0,0.5994515904487835
5184.0,0.59945162862668
5196.0,0.599451666355559
5208.0,0.5994517036422511
5220.0,0.5994517404935918
5232.0,0.5994517768814135
5244.0,0.5994518127863718
5256.0,0.5994518482577298
5268.0,0.5994518833005156
5280.0,0.5994519179196782
5292.0,0.5994519521200887
5304.0,0.5994519859065403
5316.0,0.5994520192837496
5328.0,0.5994520522563574
5340.0,0.5994520848289295
5352.0,0.599452117005957
5364.0,0.5994521487918573
5376.0,0.5994521801909751
5388.0,0.599452211207583
5400.0,0.5994522418458822
5412.0,0.5994522721100032
5424.0,0.5994523020040069
5436.0,0.599452331531885
5448.0,0.5994523606975608
5460.0,0.5994523895048902
5472.0,0.5994524179576625
5484.0,0.5994524460946349
5496.0,0.5994524738956919
5508.0,0.5994525013618413
5520.0,0.5994525284974508
5532.0,0.599452555306869
5544.0,0.5994525817944275
5556.0,0.599452607964442
5568.0,0.599452633821215
5580.0,0.5994526593690366
5592.0,0.5994526846121868
5604.0,0.5994527095549372
5616.0,0.5994527342015527
5628.0,0.599452758556293
5640.0,0.5994527826234153
5652.0,0.5994528064071748
5664.0,0.5994528299118272
5676.0,0.5994528531416305
5688.0,0.5994528761008466
5700.0,0.5994528987937429
5712.0,0.5994529212245939
5724.0,0.5994529433761403
5736.0,0.5994529652325508
5748.0,0.5994529868274131
5760.0,0.5994530081638257
5772.0,0.5994530292448382
5784.0,0.5994530500734516
5796.0,0.5994530706526185
5808.0,0.5994530909852435
5820.0,0.5994531110741832
5832.0,0.5994531309222466
5844.0,0.5994531505321958
5856.0,0.5994531699067456
5868.0,0.5994531890485637
5880.0,0.5994532079602718
5892.0,0.5994532266444451
5904.0,0.5994532451036129
5916.0,0.5994532633402585
5928.0,0.5994532813568201
5940.0,0.5994532991556906
5952.0,0.5994533167392179
5964.0,0.5994533341097049
5976.0,0.5994533512810962
5988.0,0.5994533682481242
6000.0,0.5994533850117408
6012.0,0.5994534015743617
6024.0,0.5994534179383745
6036.0,0.5994534341061394
6048.0,0.5994534500799891
6060.0,0.5994534658622304
6072.0,0.599453481455144
6084.0,0.5994534968609856
6096.0,0.5994535120819864
6108.0,0.5994535271203533
6120.0,0.59945354197827
6132.0,0.599453556657898
6144.0,0.5994535711613757
6156.0,0.5994535854908207
6168.0,0.5994535996483292
6180.0,0.5994536136359777
6192.0,0.5994536274558224
6204.0,0.5994536411099005
6216.0,0.5994536546002661
6228.0,0.5994536679289602
6240.0,0.5994536810979129
6252.0,0.5994536941090934
6264.0,0.5994537069644552
6276.0,0.5994537196659359
6288.0,0.5994537322154588
6300.0,0.5994537446149332
6312.0,0.5994537568662542
6324.0,0.599453768971305
6336.0,0.5994537809319558
6348.0,0.5994537927500653
6360.0,0.5994538044274813
6372.0,0.5994538159660411
6384.0,0.599453827367572
6396.0,0.5994538386338923
6408.0,0.5994538497668116
6420.0,0.5994538607681316
6432.0,0.599453871639646
6444.0,0.5994538823831429
6456.0,0.5994538930004033
6468.0,0.599453903482323
6480.0,0.599453913837196
6492.0,0.5994539240682768
6504.0,0.5994539341770504
6516.0,0.5994539441649841
6528.0,0.5994539540335276
6540.0,0.5994539637841136
6552.0,0.599453973418158
6564.0,0.5994539829370599
6576.0,0.5994539923422022
6588.0,0.5994540016349519
6600.0,0.59945401081666
6612.0,0.5994540198886624
6624.0,0.5994540288522794
6636.0,0.5994540377088164
6648.0,0.5994540464595646
6660.0,0.5994540551058004
6672.0,0.5994540636487864
6684.0,0.5994540720897712
6696.0,0.5994540804299899
6708.0,0.5994540886703119
6720.0,0.5994540968114821
6732.0,0.5994541048553265
6744.0,0.599454112803014
6756.0,0.5994541206557006
6768.0,0.5994541284145297
6780.0,0.5994541360806329
6792.0,0.5994541436551293
6804.0,0.5994541511391265
6816.0,0.5994541585337204
6828.0,0.5994541658399964
6840.0,0.5994541730590283
6852.0,0.5994541801918793
6864.0,0.5994541872396028
6876.0,0.5994541942032412
6888.0,0.5994542010838276
6900.0,0.5994542078823857
6912.0,0.5994542145999293
6924.0,0.5994542212374635
6936.0,0.5994542277959847
6948.0,0.5994542342764803
6960.0,0.5994542406799299
6972.0,0.5994542470073051
6984.0,0.5994542532595695
6996.0,0.5994542594376794
7008.0,0.5994542655425839
7020.0,0.5994542715698538
7032.0,0.5994542775243015
7044.0,0.599454283407298
7056.0,0.599454289219683
7068.0,0.5994542949622876
7080.0,0.5994543006359329
7092.0,0.5994543062414315
7104.0,0.5994543117795867
7116.0,0.5994543172511939
7128.0,0.5994543226570396
7140.0,0.5994543279979019
7152.0,0.5994543332745514
7164.0,0.5994543384877506
7176.0,0.5994543436382544
7188.0,0.5994543487268106
7200.0,0.5994543537541591
7212.0,0.5994543587210336
7224.0,0.5994543636281604
7236.0,0.5994543684762594
7248.0,0.5994543732660443
7260.0,0.5994543779982222
7272.0,0.5994543826734944
7284.0,0.5994543872925564
7296.0,0.5994543918560981
7308.0,0.5994543963648038
7320.0,0.5994544008204586
7332.0,0.5994544052241417
7344.0,0.5994544095754257
7356.0,0.5994544138750084
7368.0,0.5994544181235848
7380.0,0.5994544223218471
7392.0,0.5994544264704847
7404.0,0.5994544305701855
7416.0,0.5994544346216343
7428.0,0.5994544386255147
7440.0,0.5994544425825088
7452.0,0.5994544464932967
7464.0,0.5994544503585578
7476.0,0.5994544541789706
7488.0,0.5994544579552125
7500.0,0.5994544616879609
7512.0,0.5994544653778926
7524.0,0.5994544690256846
7536.0,0.5994544726320138
7548.0,0.5994544761975578
7560.0,0.5994544797229948
7572.0,0.599454483209004
7584.0,0.5994544866562652
7596.0,0.59945449006546
7608.0,0.5994544934372718
7620.0,0.5994544967712642
7632.0,0.5994545000425935
7644.0,0.599454503274063
7656.0,0.5994545064659961
7668.0,0.5994545096187021
7680.0,0.5994545127324774
7692.0,0.5994545158076049
7704.0,0.5994545188443533
7716.0,0.5994545218429782
7728.0,0.5994545248037211
7740.0,0.5994545277268096
7752.0,0.5994545306124578
7764.0,0.5994545334608652
7776.0,0.5994545362722176
7788.0,0.5994545390466863
7800.0,0.5994545417844288
7812.0,0.5994545444855882
7824.0,0.5994545471502928
7836.0,0.5994545497786568
7848.0,0.5994545523707796
7860.0,0.5994545549267463
7872.0,0.5994545574466269
7884.0,0.599454559930477
7896.0,0.599454562378337
7908.0,0.5994545647902328
7920.0,0.5994545671661747
7932.0,0.5994545695427177
7944.0,0.599454571914281
7956.0,0.5994545742604068
7968.0,0.5994545765818869
7980.0,0.5994545788795332
7992.0,0.5994545811541795
8004.0,0.5994545834066813
8016.0,0.5994545856379173
8028.0,0.5994545878487887
8040.0,0.5994545900402211
8052.0,0.5994545922131643
8064.0,0.5994545943685934
8076.0,0.5994545965075088
8088.0,0.5994545986309374
8100.0,0.5994546007399331
8112.0,0.5994546028355766
8124.0,0.5994546049189775
8136.0,0.5994546069912734
8148.0,0.5994546090536316
8160.0,0.599454611107249
8172.0,0.5994546131533528
8184.0,0.5994546151932019
8196.0,0.5994546172280859
8208.0,0.5994546192593276
8220.0,0.5994546212882821
8232.0,0.5994546232842923
8244.0,0.5994546251204302
8256.0,0.5994546269274444
8268.0,0.5994546287043143
8280.0,0.5994546304499453
8292.0,0.5994546321631682
8304.0,0.5994546338427373
8316.0,0.5994546354873289
8328.0,0.59945463709554
8340.0,0.5994546386658867
8352.0,0.5994546401968028
8364.0,0.5994546416866386
8376.0,0.599454643133659
8388.0,0.599454644536042
8400.0,0.5994546458918778
8412.0,0.5994546471991667
8424.0,0.5994546484558185
8436.0,0.5994546496596499
8448.0,0.5994546508083838
8460.0,0.5994546518996476
8472.0,0.5994546529309721
8484.0,0.5994546538997892
8496.0,0.5994546548034316
8508.0,0.5994546556391301
8520.0,0.5994546564040133
8532.0,0.5994546570951051
8544.0,0.5994546581339266
8556.0,0.5994546592924438
8568.0,0.5994546604400824
8580.0,0.5994546615777215
8592.0,0.5994546627062661
8604.0,0.5994546638266479
8616.0,0.5994546649398254
8628.0,0.5994546660467844
8640.0,0.5994546671485389
8652.0,0.599454668246131
8664.0,0.5994546693406316
8676.0,0.599454670433141
8688.0,0.5994546715247893
8700.0,0.5994546726167362
8712.0,0.599454673710173
8724.0,0.5994546748063211
8736.0,0.5994546759064342
8748.0,0.5994546770117977
8760.0,0.5994546781237293
8772.0,0.5994546792435802
8784.0,0.5994546803727345
8796.0,0.5994546815126103
8808.0,0.59945468266466
8820.0,0.5994546838303709
8832.0,0.5994546850112655
8844.0,0.599454686208902
8856.0,0.5994546874248745
8868.0,0.5994546886608142
8880.0,0.599454689918389
8892.0,0.5994546911993045
8904.0,0.5994546925053043
8916.0,0.5994546938381703
8928.0,0.5994546951997237
8940.0,0.5994546965918245
8952.0,0.5994546978978577
8964.0,0.5994546989745103
8976.0,0.5994547000421145
8988.0,0.599454701099977
9000.0,0.5994547021473582
9012.0,0.5994547031834718
9024.0,0.5994547042074836
9036.0,0.5994547052185111
9048.0,0.5994547062156225
9060.0,0.5994547071978359
9072.0,0.599454708164119
9084.0,0.5994547091133875
9096.0,0.5994547100445052
9108.0,0.5994547109562824
9120.0,0.5994547118474757
9132.0,0.5994547127167872
9144.0,0.5994547135628633
9156.0,0.5994547143842945
9168.0,0.5994547151796142
9180.0,0.5994547159472979
9192.0,0.599454716685763
9204.0,0.5994547173933671
9216.0,0.5994547180684081
9228.0,0.5994547187091231
9240.0,0.5994547193136874
9252.0,0.5994547198802139
9264.0,0.5994547204067525
9276.0,0.599454720891289
9288.0,0.5994547213317447
9300.0,0.5994547217259752
9312.0,0.5994547220717703
9324.0,0.599454722366852
9336.0,0.5994547226088752
9348.0,0.5994547227954259
9360.0,0.5994547229240208
9372.0,0.5994547233895238
9384.0,0.5994547238776277
9396.0,0.599454724355489
9408.0,0.5994547248236123
9420.0,0.5994547252825342
9432.0,0.5994547257328227
9444.0,0.5994547261750791
9456.0,0.5994547266099385
9468.0,0.5994547270380699
9480.0,0.5994547274601771
9492.0,0.5994547278770003
9504.0,0.599454728289315
9516.0,0.5994547286979344
9528.0,0.5994547291037091
9540.0,0.5994547295075283
9552.0,0.59945472991032
9564.0,0.5994547303130522
9576.0,0.5994547307167332
9588.0,0.5994547311224121
9600.0,0.5994547315311805
9612.0,0.5994547319441719
9624.0,0.5994547323625631
9636.0,0.599454732787575
9648.0,0.5994547332204728
9660.0,0.5994547336625671
9672.0,0.5994547341152142
9684.0,0.5994547345798172
9696.0,0.5994547350578264
9708.0,0.5994547355507401
9720.0,0.5994547360601055
9732.0,0.5994547365875184
9744.0,0.5994547371346255
9756.0,0.5994547377031237
9768.0,0.5994547382947616
9780.0,0.599454738786814
9792.0,0.5994547391588617
9804.0,0.5994547395276729
9816.0,0.599454739893307
9828.0,0.5994547402558174
9840.0,0.5994547406152505
9852.0,0.599454740971646
9864.0,0.5994547413250366
9876.0,0.5994547416754481
9888.0,0.5994547420228986
9900.0,0.5994547423673989
9912.0,0.5994547427089522
9924.0,0.5994547430475535
9936.0,0.5994547433831902
9948.0,0.5994547437158412
9960.0,0.5994547440454773
9972.0,0.5994547443720605
9984.0,0.5994547446955442
9996.0,0.5994547450158728
10008.0,0.599454745332982
10020.0,0.599454745646798
10032.0,0.5994547459572374
10044.0,0.5994547462642076
10056.0,0.599454746567606
10068.0,0.59945474686732
10080.0,0.5994547471632274
10092.0,0.599454747455195
10104.0,0.5994547477430797
10116.0,0.5994547480267276
10128.0,0.5994547483059739
10140.0,0.599454748580643
10152.0,0.5994547488505481
10164.0,0.5994547491154909
10176.0,0.5994547493752619
10188.0,0.5994547496317264
10200.0,0.5994547499070022
10212.0,0.5994547501796034
10224.0,0.5994547504494653
10236.0,0.5994547507165169
10248.0,0.5994547509806808
10260.0,0.599454751241874
10272.0,0.5994547515000065
10284.0,0.5994547517549819
10296.0,0.5994547520066976
10308.0,0.5994547522550443
10320.0,0.5994547524999058
10332.0,0.5994547527411592
10344.0,0.5994547529786748
10356.0,0.5994547532123158
10368.0,0.5994547534419387
10380.0,0.5994547536673923
10392.0,0.5994547538885188
10404.0,0.5994547541051526
10416.0,0.599454754317121
10428.0,0.5994547545242438
10440.0,0.5994547547263331
10452.0,0.5994547549231937
10464.0,0.5994547551146221
10476.0,0.5994547553004076
10488.0,0.5994547554803311
10500.0,0.599454755654166
10512.0,0.5994547558216772
10524.0,0.5994547559826217
10536.0,0.599454756136748
10548.0,0.5994547562837969
10560.0,0.5994547564235
10572.0,0.5994547565555809
10584.0,0.5994547566797545
10596.0,0.5994547567957269
10608.0,0.5994547569381924
10620.0,0.599454757094667
10632.0,0.5994547572487503
10644.0,0.5994547574005127
10656.0,0.5994547575500283
10668.0,0.5994547576973753
10680.0,0.5994547578426356
10692.0,0.5994547579858953
10704.0,0.5994547581272447
10716.0,0.5994547582667781
10728.0,0.5994547584045942
10740.0,0.5994547585407962
10752.0,0.5994547586754917
10764.0,0.5994547588087932
10776.0,0.5994547589408175
10788.0,0.5994547590716864
10800.0,0.5994547592015267
10812.0,0.5994547593304699
10824.0,0.5994547594586528
10836.0,0.5994547595862173
10848.0,0.5994547597133105
10860.0,0.5994547598400852
10872.0,0.5994547599666992
10884.0,0.5994547600933161
10896.0,0.599454760220105
10908.0,0.599454760347241
10920.0,0.5994547604749048
10932.0,0.5994547606032831
10944.0,0.5994547607325688
10956.0,0.5994547608629603
10968.0,0.5994547609946632
10980.0,0.5994547611278885
10992.0,0.5994547612628542
11004.0,0.5994547613997845
11016.0,0.5994547615259508
11028.0,0.5994547616128532
11040.0,0.5994547616979204
11052.0,0.5994547617812168
11064.0,0.5994547618628089
11076.0,0.5994547619427661
11088.0,0.599454762021161
11100.0,0.5994547620980687
11112.0,0.5994547621735676
11124.0,0.599454762247739
11136.0,0.5994547623206673
11148.0,0.5994547623924399
11160.0,0.5994547624631476
11172.0,0.5994547625328843
11184.0,0.5994547626017475
11196.0,0.5994547626698373
11208.0,0.5994547627372581
11220.0,0.599454762804117
11232.0,0.5994547628705252
11244.0,0.5994547629365973
11256.0,0.5994547630024512
11268.0,0.5994547630682084
11280.0,0.599454763133995
11292.0,0.59945476319994
11304.0,0.5994547632661763
11316.0,0.5994547633328412
11328.0,0.5994547634000754
11340.0,0.5994547634680238
11352.0,0.5994547635368355
11364.0,0.5994547636066635
11376.0,0.5994547636776646
11388.0,0.5994547637500007
11400.0,0.599454763823837
11412.0,0.5994547638993435
11424.0,0.5994547639766946
11436.0,0.599454764056069
11448.0,0.5994547641376499
11460.0,0.5994547642216248
11472.0,0.5994547643081859
11484.0,0.5994547643975302
11496.0,0.5994547644898593
11508.0,0.5994547645853794
11520.0,0.5994547646843015
11532.0,0.5994547647868415
11544.0,0.5994547648932204
11556.0,0.5994547650036637
11568.0,0.599454765118402
11580.0,0.5994547652376715
11592.0,0.5994547653617127
11604.0,0.5994547654907719
11616.0,0.5994547656054164
11628.0,0.599454765667861
11640.0,0.5994547657297071
11652.0,0.5994547657909568
11664.0,0.599454765851612
11676.0,0.5994547659116737
11688.0,0.5994547659711428
11700.0,0.5994547660300193
11712.0,0.599454766088303
11724.0,0.5994547661459926
11736.0,0.5994547662030867
11748.0,0.5994547662595832
11760.0,0.5994547663154793
11772.0,0.5994547663707721
11784.0,0.5994547664254576
11796.0,0.5994547664795312
11808.0,0.599454766532988
11820.0,0.5994547665858228
11832.0,0.5994547666380288
11844.0,0.5994547666895995
11856.0,0.5994547667405277
11868.0,0.599454766790805
11880.0,0.5994547668404231
11892.0,0.5994547668893725
11904.0,0.5994547669376434
11916.0,0.5994547669852254
11928.0,0.5994547670321071
11940.0,0.5994547670782769
11952.0,0.5994547671237223
11964.0,0.5994547671684302
11976.0,0.5994547672123868
11988.0,0.5994547672555776
12000.0,0.5994547672979877
