Time,TFp53,miR34a,k1,k2,k3,k4,k5,K,g,cell,Constant_synthesis_of_TFp53,Positive_feedback_loop_through_miR34,Degradation_of_P53,Transcriptional_activation_of_miR43a_by_p53,Degradation_of_miR34a
168.0,161.51099288141023,0.5960621959038189,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5960621959038189,0.16151099288141024,0.05963079420698768,0.0596062195903819
180.0,172.66028301217384,0.5963347965509543,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5963347965509543,0.17266028301217384,0.05965449785662393,0.05963347965509544
192.0,183.67959755643605,0.5965693020602776,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5965693020602776,0.18367959755643606,0.05967511300222719,0.05965693020602776
204.0,194.57007901698526,0.5967731879686548,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5967731879686548,0.19457007901698525,0.059693204603170465,0.059677318796865476
216.0,205.332933846921,0.5969520922183267,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5969520922183267,0.205332933846921,0.05970920783763723,0.05969520922183267
228.0,215.96941317315338,0.5971103438366031,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5971103438366031,0.21596941317315338,0.05972346332544064,0.059711034383660315
240.0,226.48079889092372,0.597251323327114,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.597251323327114,0.22648079889092373,0.05973624147491775,0.0597251323327114
252.0,236.86839357318735,0.5973777095184031,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5973777095184031,0.23686839357318734,0.059747759678792554,0.05973777095184031
264.0,247.13351322716338,0.5974916535796001,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5974916535796001,0.24713351322716337,0.05975819469438185,0.059749165357960016
276.0,257.27749149753754,0.5975949030428259,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5975949030428259,0.25727749149753754,0.05976769171927406,0.0597594903042826
288.0,267.3016483807286,0.5976888659417359,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5976888659417359,0.26730164838072856,0.059776371109301354,0.05976888659417359
300.0,277.2073115256232,0.5977747668041171,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5977747668041171,0.2772073115256232,0.05978433348975994,0.059777476680411716
312.0,286.9958096408085,0.5978535832259091,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5978535832259091,0.2869958096408085,0.05979166363540208,0.05978535832259091
324.0,296.668468276457,0.5979261632668534,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5979261632668534,0.29666846827645704,0.059798433470809285,0.059792616326685345
336.0,306.2265756066914,0.5979931601670834,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5979931601670834,0.3062265756066914,0.05980470439485413,0.05979931601670834
348.0,315.6714456132925,0.5980552578031763,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5980552578031763,0.3156714456132925,0.05981052917517145,0.05980552578031763
360.0,325.0043813607442,0.598112986932007,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.598112986932007,0.3250043813607442,0.059815953393787036,0.059811298693200704
372.0,334.22665694249196,0.5981667607862616,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5981667607862616,0.334226656942492,0.059821016620374874,0.05981667607862617
384.0,343.33957664085096,0.5982169477496726,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5982169477496726,0.34333957664085096,0.059825753401379765,0.059821694774967266
396.0,352.344367940144,0.5982638516937864,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5982638516937864,0.352344367940144,0.05983019398229049,0.05982638516937864
408.0,361.24219319999463,0.5983080381984042,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5983080381984042,0.3612421931999946,0.05983436496044271,0.05983080381984042
420.0,370.0343991694161,0.5983494474889997,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5983494474889997,0.3700343991694161,0.05983828992639412,0.05983494474889997
432.0,378.72236639403974,0.5983883682689074,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5983883682689074,0.3787223663940397,0.059841989818588306,0.05983883682689074
444.0,387.3071206030713,0.5984249215802363,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5984249215802363,0.3873071206030713,0.05984548313225156,0.05984249215802363
456.0,395.78984036416824,0.5984594872773665,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5984594872773665,0.39578984036416825,0.059848786450920885,0.05984594872773666
468.0,404.17170098233714,0.5984924828108587,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5984924828108587,0.4041717009823372,0.05985191463309374,0.05984924828108587
480.0,412.45396801731624,0.5985235902758863,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5985235902758863,0.41245396801731626,0.059854881063815334,0.059852359027588634
492.0,420.6378669209718,0.5985530477593298,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5985530477593298,0.4206378669209718,0.05985769779067009,0.05985530477593298
504.0,428.7243778720767,0.598580968749555,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.598580968749555,0.4287243778720767,0.059860375619607366,0.0598580968749555
516.0,436.7149653971489,0.598607552248523,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.598607552248523,0.4367149653971489,0.05986292449483521,0.059860755224852305
528.0,444.61024858271287,0.5986328521528708,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5986328521528708,0.44461024858271286,0.05986535318657766,0.05986328521528708
540.0,452.41168810217783,0.5986570252712446,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5986570252712446,0.45241168810217786,0.05986766993093817,0.05986570252712447
552.0,460.12043055451124,0.5986800726749134,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5986800726749134,0.46012043055451124,0.059869882147863526,0.05986800726749134
564.0,467.73748696012973,0.5987020593093549,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5987020593093549,0.46773748696012973,0.0598719965830147,0.0598702059309355
576.0,475.2639542978712,0.5987230713396416,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5987230713396416,0.4752639542978712,0.05987401943930765,0.059872307133964166
588.0,482.7008599290605,0.5987431741009491,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5987431741009491,0.48270085992906053,0.05987595639170706,0.05987431741009491
600.0,490.0491959899915,0.5987624397111294,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5987624397111294,0.4900491959899915,0.059877812649954475,0.05987624397111294
612.0,497.3101017119014,0.5987809480105757,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5987809480105757,0.4973101017119014,0.05987959304899925,0.059878094801057574
624.0,504.48470003263856,0.5987987568713111,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5987987568713111,0.5044847000326386,0.05988130204535147,0.059879875687131115
636.0,511.57395297640875,0.5988156487174034,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5988156487174034,0.5115739529764087,0.05988294372031276,0.059881564871740345
648.0,518.5788387762069,0.5988318368170337,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5988318368170337,0.5185788387762069,0.05988452185592985,0.05988318368170337
660.0,525.5003584449317,0.5988476011443615,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5988476011443615,0.5255003584449318,0.05988603996362468,0.05988476011443616
672.0,532.3395183070996,0.5988626861139995,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5988626861139995,0.5323395183070997,0.05988750130462777,0.05988626861139995
684.0,539.0972752809621,0.598877207664095,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.598877207664095,0.5390972752809621,0.05988890890077386,0.059887720766409504
696.0,545.7745858880604,0.5988912045732896,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5988912045732896,0.5457745858880604,0.05989026556546598,0.05988912045732896
708.0,552.3723369630158,0.5989046874035685,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989046874035685,0.5523723369630158,0.05989157390785146,0.059890468740356854
720.0,558.8915358992075,0.598917676394488,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.598917676394488,0.5588915358992075,0.059892836386776886,0.059891767639448805
732.0,565.3331869743058,0.5989301896355107,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989301896355107,0.5653331869743058,0.059894055299283176,0.05989301896355107
744.0,571.698149326167,0.5989422249046765,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989422249046765,0.571698149326167,0.059895232767784225,0.059894222490467657
756.0,577.987333413201,0.5989537871620205,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989537871620205,0.577987333413201,0.0598963707899337,0.059895378716202055
768.0,584.2016423792098,0.5989652041102989,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989652041102989,0.5842016423792098,0.0598974712378522,0.059896520411029885
780.0,590.3419560332246,0.5989763868911666,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989763868911666,0.5903419560332246,0.05989853586509828,0.05989763868911666
792.0,596.4091630466197,0.5989869299367286,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989869299367286,0.5964091630466197,0.059899566321189285,0.05989869299367287
804.0,602.404133315145,0.5989972218479025,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5989972218479025,0.6024041333151451,0.059900564154789004,0.059899722184790255
816.0,608.3277218106923,0.5990071589100117,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990071589100117,0.6083277218106923,0.059901530821834754,0.05990071589100117
828.0,614.1807718650791,0.5990167817912275,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990167817912275,0.6141807718650791,0.059902467692840765,0.05990167817912276
840.0,619.9640353787056,0.5990261085481275,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990261085481275,0.6199640353787056,0.059903376046628196,0.05990261085481276
852.0,625.6783788885334,0.5990351522351702,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990351522351702,0.6256783788885334,0.05990425710855636,0.05990351522351703
864.0,631.3247222774554,0.5990439274187958,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990439274187958,0.6313247222774554,0.0599051120446724,0.05990439274187958
876.0,636.9038545776767,0.5990524545957087,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990524545957087,0.6369038545776767,0.05990594193847642,0.05990524545957087
888.0,642.416531330008,0.5990607557804725,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990607557804725,0.642416531330008,0.05990674781097717,0.05990607557804725
900.0,647.8635567409231,0.5990688440373858,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990688440373858,0.6478635567409231,0.05990753063663898,0.059906884403738585
912.0,653.2457093672066,0.5990765619526628,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990765619526628,0.6532457093672066,0.05990829133589881,0.05990765619526628
924.0,658.5637802836794,0.5990840696893238,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990840696893238,0.6585637802836795,0.05990903078399151,0.05990840696893238
936.0,663.8184563643222,0.5990914671913706,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990914671913706,0.6638184563643222,0.05990974979797023,0.059909146719137066
948.0,669.0105746601163,0.5990986117776322,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5990986117776322,0.6690105746601163,0.0599104491745814,0.05990986117776323
960.0,674.1408833113736,0.5991055753438138,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991055753438138,0.6741408833113737,0.059911129659774534,0.05991055753438138
972.0,679.2099891826755,0.5991123532595314,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991123532595314,0.6792099891826755,0.05991179194520196,0.05991123532595314
984.0,684.2188828014945,0.5991189463399161,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991189463399161,0.6842188828014945,0.05991243673882032,0.059911894633991616
996.0,689.167872802169,0.599125339405825,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.599125339405825,0.689167872802169,0.059913064629107705,0.059912533940582505
1008.0,694.0578088018501,0.5991315175248122,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991315175248122,0.6940578088018501,0.059913676244996904,0.05991315175248122
1020.0,698.8894874085271,0.599137474063628,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.599137474063628,0.6988894874085271,0.059914272179994926,0.05991374740636281
1032.0,703.6637052301891,0.5991432023890231,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991432023890231,0.7036637052301891,0.05991485300072266,0.05991432023890231
1044.0,708.3811521170085,0.5991489158916616,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991489158916616,0.7083811521170085,0.05991541923573675,0.059914891589166165
1056.0,713.0423781477285,0.5991549514397342,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991549514397342,0.7130423781477285,0.0599159713739181,0.05991549514397342
1068.0,717.6480699141666,0.5991608449061628,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991608449061628,0.7176480699141666,0.05991650989891732,0.059916084490616285
1080.0,722.1988948091047,0.5991660282358551,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991660282358551,0.7221988948091047,0.05991703527144377,0.05991660282358551
1092.0,726.6955090668022,0.5991710932465357,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991710932465357,0.7266955090668021,0.05991754793144601,0.05991710932465358
1104.0,731.1385478339299,0.5991762685081533,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991762685081533,0.73113854783393,0.05991804829812948,0.059917626850815336
1116.0,735.5286492563222,0.5991812585801646,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991812585801646,0.7355286492563222,0.059918536773741815,0.05991812585801646
1128.0,739.866478784325,0.599186129543768,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.599186129543768,0.739866478784325,0.059919013747121545,0.05991861295437681
1140.0,744.1525301259454,0.5991908818560567,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991908818560567,0.7441525301259454,0.05991947957287367,0.05991908818560568
1152.0,748.387694655798,0.5991955223379953,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5991955223379953,0.748387694655798,0.05991993463406473,0.059919552233799536
1164.0,752.5721781222753,0.5992000556142929,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992000556142929,0.7525721781222753,0.0599203792261154,0.05992000556142929
1176.0,756.7066928426523,0.5992044923967321,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992044923967321,0.7567066928426522,0.05992081368613111,0.05992044923967321
1188.0,760.7919002579912,0.599208841194524,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.599208841194524,0.7607919002579911,0.05992123833296248,0.0599208841194524
1200.0,764.8284618093544,0.5992131105168798,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992131105168798,0.7648284618093544,0.05992165347334017,0.05992131105168798
1212.0,768.8170388947719,0.5992173088531657,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992173088531657,0.7688170388947719,0.0599220594024703,0.059921730885316576
1224.0,772.7581869059642,0.5992213958078138,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992213958078138,0.7727581869059642,0.059922456393980236,0.05992213958078138
1236.0,776.6523573467435,0.5992252900027092,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992252900027092,0.7766523573467435,0.05992284470119178,0.059922529000270924
1248.0,780.5001229747381,0.5992290056271855,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992290056271855,0.7805001229747381,0.05992322458021937,0.059922900562718553
1260.0,784.3020365018749,0.599232682801192,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.599232682801192,0.7843020365018749,0.05992359627606816,0.05992326828011921
1272.0,788.0586424816993,0.5992364438984654,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992364438984654,0.7880586424816993,0.05992396002430023,0.05992364438984654
1284.0,791.7704716725399,0.5992400559223324,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992400559223324,0.7917704716725399,0.05992431605093285,0.059924005592233244
1296.0,795.4380674325772,0.59924362962027,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.59924362962027,0.7954380674325773,0.05992466457537191,0.059924362962027
1308.0,799.0619537509085,0.5992471482374857,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992471482374857,0.7990619537509085,0.05992500580771438,0.05992471482374857
1320.0,802.6426445170046,0.5992505762783903,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992505762783903,0.8026426445170046,0.05992533995002709,0.059925057627839035
1332.0,806.1806764618414,0.5992539213504259,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992539213504259,0.8061806764618413,0.05992566719973649,0.05992539213504259
1344.0,809.6765262130456,0.5992571968955263,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992571968955263,0.8096765262130456,0.05992598774226227,0.059925719689552626
1356.0,813.1307225973637,0.5992603950159074,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992603950159074,0.8131307225973637,0.059926301761701634,0.05992603950159075
1368.0,816.5437535463453,0.5992635224381055,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992635224381055,0.8165437535463453,0.05992660943253528,0.05992635224381056
1380.0,819.9161083554376,0.5992665854412407,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992665854412407,0.8199161083554376,0.05992691092379683,0.05992665854412407
1392.0,823.248285200092,0.5992695873334433,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992695873334433,0.8232482852000921,0.0599272063999679,0.05992695873334433
1404.0,826.540708449347,0.599272522438659,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.599272522438659,0.826540708449347,0.0599274960139273,0.05992725224386591
1416.0,829.793897259861,0.5992753975983239,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992753975983239,0.829793897259861,0.05992777992207466,0.05992753975983239
1428.0,833.0083254809349,0.5992782176384445,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992782176384445,0.833008325480935,0.059928058272121686,0.05992782176384445
1440.0,836.1844591004316,0.5992809892540943,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992809892540943,0.8361844591004316,0.05992833120664415,0.059928098925409436
1452.0,839.3227562447756,0.5992837210094146,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992837210094146,0.8393227562447757,0.05992859886328899,0.059928372100941464
1464.0,842.4236674400807,0.5992863813037087,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992863813037087,0.8424236674400808,0.05992886137499306,0.05992863813037087
1476.0,845.4876350593433,0.5992889873571012,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992889873571012,0.8454876350593433,0.059929118870122894,0.059928898735710126
1488.0,848.515093678875,0.5992915478354726,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992915478354726,0.848515093678875,0.05992937147268312,0.05992915478354726
1500.0,851.5064700453878,0.5992940681485973,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992940681485973,0.8515064700453878,0.05992961930248247,0.05992940681485973
1512.0,854.462183050718,0.5992965545189619,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992965545189619,0.854462183050718,0.059929862475292556,0.05992965545189619
1524.0,857.3826926344584,0.5992989864496795,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5992989864496795,0.8573826926344584,0.059930101106983116,0.05992989864496795
1536.0,860.2684089990659,0.5993013678362045,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993013678362045,0.8602684089990659,0.059930335306191324,0.05993013678362045
1548.0,863.1197296996837,0.5993037060848347,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993037060848347,0.8631197296996838,0.059930565177558376,0.059930370608483476
1560.0,865.937056960947,0.5993060023633865,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993060023633865,0.865937056960947,0.05993079082325731,0.05993060023633865
1572.0,868.7207866365464,0.5993082578169365,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993082578169365,0.8687207866365465,0.05993101234221153,0.059930825781693654
1584.0,871.4713430419221,0.5993104717003284,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993104717003284,0.8714713430419221,0.0599312298329584,0.059931047170032836
1596.0,874.1891267926744,0.5993126441747249,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993126441747249,0.8741891267926745,0.05993144338959068,0.059931264417472485
1608.0,876.8745121681408,0.5993147764489551,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993147764489551,0.8768745121681408,0.05993165310170378,0.059931477644895516
1620.0,879.5278824119448,0.5993168688869379,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993168688869379,0.8795278824119448,0.05993185905727863,0.0599316868886938
1632.0,882.149615707839,0.5993189217595614,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993189217595614,0.882149615707839,0.059932061341665295,0.05993189217595614
1644.0,884.7400968965968,0.5993209375052716,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993209375052716,0.8847400968965968,0.05993226003857088,0.05993209375052716
1656.0,887.2997061095351,0.5993229185370913,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993229185370913,0.8872997061095351,0.05993245522925727,0.05993229185370913
1668.0,889.8288035441913,0.5993248643053294,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993248643053294,0.8898288035441912,0.05993264699147436,0.05993248643053294
1680.0,892.3277526560316,0.5993267757720516,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993267757720516,0.8923277526560317,0.05993283540131647,0.05993267757720516
1692.0,894.7969124089876,0.5993286539159454,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993286539159454,0.8947969124089876,0.059933020532702386,0.059932865391594536
1704.0,897.2366409302495,0.5993304992200278,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993304992200278,0.8972366409302495,0.05993320245771998,0.05993304992200278
1716.0,899.6472937749844,0.5993323119148801,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993323119148801,0.8996472937749844,0.059933381246560447,0.059933231191488016
1728.0,902.0292132342008,0.5993340934773604,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993340934773604,0.9020292132342008,0.059933556966795004,0.05993340934773605
1740.0,904.3827415499703,0.5993358447782302,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993358447782302,0.9043827415499703,0.05993372968442353,0.05993358447782302
1752.0,906.7082165740841,0.59933756669068,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.59933756669068,0.9067082165740841,0.05993389946361127,0.059933756669068
1764.0,909.0059717680524,0.5993392600903282,0.5,1.0,0.001,0.06,0.1,1.0,1.0,1.0,0.5,0.5993392600903282,0.9090059717680524,0.059934066366747654,0.05993392600903283
