Time,RI,RII,lRIRII,lRIRII_endo,RI_endo,RII_endo,ka,ligand,kcd,klid,ki,pRI,kr,alpha,pRII,PM,Endosome,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
0.1,20.2070468027397,19.814175684181603,0.0011646402358202349,39.86690822605154,0.6690195524579486,0.6624396102268401,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012011579262238939,3.235111768755409e-05,0.0002911600589550587,0.00038821341194003947,8.0,0.5613068560807039,6.735682267579227,0.022300651748598264,1.3288969408683833,4.0,0.5503937694453596,6.604725228059874,0.022081320340894644
0.11,20.227440897248606,19.79605565989045,0.001277299645216598,39.85362554077143,0.7361761891356334,0.7282248501751301,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012012706375772335,3.5480545728845495e-05,0.0003193249113041495,0.0004257665484054901,8.0,0.5618733587064044,6.742480299082194,0.02453920630452109,1.3284541846923796,4.0,0.5498904354368692,6.598685219962824,0.024274161672504308
0.12,20.247779398920688,19.77801840073375,0.0013892838091373826,39.840347656711245,0.8033783231147651,0.7939279091300429,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012013828605775533,3.8591216951355823e-05,0.00034732095228434565,0.0004630946030457479,8.0,0.5624383170866364,6.749259799639555,0.02677927743715881,1.32801158855704,4.0,0.5493894004598935,6.592672800243924,0.026464263637668066
0.13,20.268062530954687,19.760063573729397,0.0015005969544871706,39.82707456992236,0.8706257487072383,0.8595490981596694,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012014946123839621,4.168324876910134e-05,0.00037514923862179265,0.0005001989848290068,8.0,0.563001737421365,6.756020843650887,0.029020858290241248,1.327569152330744,4.0,0.5488906552649291,6.586687857909141,0.028651636605322283
0.14,20.28829050598947,19.742190861577043,0.0016112430273318807,39.81380627663847,0.9379182700000125,0.9250887137253986,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012016059102730967,4.475675079502431e-05,0.0004028107568329702,0.0005370810091105732,8.0,0.5635636256172251,6.762763501995813,0.03126394233333372,1.3271268758879478,4.0,0.5483941910380776,6.58073028719169,0.030836290457513252
0.15,20.30846353022194,19.724399956542374,0.0017212258011135308,39.80054277320468,1.0052556970436926,0.9905470433786725,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012017167715188562,4.7811827846958655e-05,0.0004303064502783827,0.000573741933704453,8.0,0.5641239874019086,6.769487843406636,0.033508523234789714,1.3266847591068214,4.0,0.5478999992311637,6.574799985513468,0.03301823477928905
0.16,20.328581825543203,19.706690527585874,0.001830549469828348,39.787284055694656,1.0726378253599789,1.055924396377751,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012018272127020599,5.0848596424799656e-05,0.000457637367457087,0.0006101831566093884,8.0,0.5646828289390575,6.776193941847057,0.03575459417866592,1.3262428018564871,4.0,0.5474080706486452,6.568896842527968,0.03519747987925833
0.17,20.348645607985613,19.689062252368032,0.0019392180704767181,39.77403012028338,1.1400644558943136,1.121221073877586,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012019372503810122,5.386716866744702e-05,0.00048480451761917954,0.0006464060234921748,8.0,0.5652401562295702,6.78288186932786,0.03800214852981041,1.3258010040094446,4.0,0.5469183963366467,6.563020750788688,0.0373740357959195
0.18,20.368655093696997,19.67151480837786,0.0020472356431533137,39.76078096314384,1.2075353894852408,1.1864373771928407,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012020469009072048,5.686765679975284e-05,0.0005118089107883284,0.0006824118810510363,8.0,0.5657959752775533,6.78955169789832,0.04025117964950798,1.3253593654381266,4.0,0.5464309673365298,6.557171602791965,0.039547912573094646
0.19,20.388610498940643,19.654047872932896,0.0021546062310470945,39.74753658044703,1.2750504268644056,1.2515736077978892,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01202156180426285,5.985017313252166e-05,0.0005386515577617736,0.0007182020770156263,8.0,0.5663502920903203,6.796203499646202,0.04250168089548014,1.3249178860148998,4.0,0.5459457746848926,6.551349290976977,0.0417191202599296
0.2,20.408512020886022,19.636661151707315,0.002261333351212115,39.734296968700136,1.3426093864435706,1.3166300407544944,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01202265105494053,6.281481536169949e-05,0.0005653333378030287,0.0007537777837372963,8.0,0.5669031121448008,6.80283734029466,0.04475364621478564,1.3244765656233364,4.0,0.545462810206018,6.5455537172351175,0.04388766802514977
0.21,20.428359867392206,19.619354334499985,0.0023674208151209606,39.72106212422217,1.410212076736399,1.3816069659113686,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012023736921331405,6.576168936152492e-05,0.0005918552037802402,0.000789140271706908,8.0,0.5674544412148582,6.8094532891300545,0.04700706922454659,1.3240354041407376,4.0,0.5449820652832075,6.539784778166008,0.046053565530378905
0.22,20.44815425823239,19.602127093415874,0.0024728727624016024,39.70783204312245,1.4778582952245858,1.4465046895980838,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012024819557869328,6.869091012166391e-05,0.0006182181906004006,0.0008242909208004517,8.0,0.5680042854053031,6.8160514194101145,0.049261943174152806,1.3235944014374137,4.0,0.544503530808266,6.534042364471305,0.04821682298660274
0.23,20.467895404452253,19.58497911352138,0.0025776930921459877,39.69460672166396,1.5455478474711668,1.511323506071372,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01202589911981813,7.160258595022618e-05,0.0006444232730364969,0.0008592310307152433,8.0,0.5685526505785158,6.822631801483403,0.051518261582372174,1.3231535573887971,4.0,0.5440271980330379,6.528326371173141,0.05037745020237901
0.24,20.487583516738603,19.567910080415903,0.0026818856934716145,39.681386156116055,1.6132805393715104,1.5760637090915013,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01202697576061656,7.449682487825342e-05,0.0006704714233679036,0.0008939618978237821,8.0,0.5690995425869075,6.829194505578852,0.05377601797905029,1.3227128718705339,4.0,0.5435530582241731,6.522636693471315,0.052535456969716655
0.25,20.507218805419356,19.550919680231832,0.0027854544455215282,39.66817034275443,1.6810561771533186,1.6407255919222767,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01202804963189081,7.737373465971921e-05,0.0006963636113803821,0.0009284848151737499,8.0,0.5696449672729204,6.835739601805769,0.05603520590511056,1.3222723447584797,4.0,0.5430811026631269,6.516973226743293,0.05469085306407583
0.26,20.526801460305098,19.534007629580223,0.002888402710985319,39.65495927818871,1.748874586037974,1.7053094194483769,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012029120890094348,8.023340870266782e-05,0.0007221006777463298,0.0009628009036616768,8.0,0.5701889299090706,6.842267153434348,0.05829581953459907,1.3218319759396224,4.0,0.5426113234779841,6.51133587652609,0.05684364731494584
0.27,20.54633169309698,19.51717361255328,0.002990734401592988,39.641752958673344,1.816735570982146,1.769815486832881,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012030189682658387,8.307595566626598e-05,0.000747683600398247,0.000996911467197563,8.0,0.5707314363759457,6.848777231031642,0.06055785236607147,1.32139176528911,4.0,0.5421437118935283,6.505724537517109,0.05899384956109597
0.28,20.565809712230458,19.500417318094307,0.003092453346066709,39.628551380516335,1.8846389399657697,1.834244084721775,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012031256156190327,8.590148190390754e-05,0.0007731133365166772,0.0010308177820221333,8.0,0.5712724924634196,6.855269904076134,0.06282129799885892,1.3209517126838763,4.0,0.5416782592692956,6.500139106030786,0.06114146949072577
0.29,20.585235722301952,19.483738440849425,0.0031935632757158603,39.61535454008861,1.9525845045228003,1.8985954984509277,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012032320456696841,8.87100910630753e-05,0.0007983908189289651,0.0010645210919051804,8.0,0.5718121038547261,6.8617452407666315,0.06508615015075994,1.3205118180029523,4.0,0.5412149571232338,6.494579480282493,0.06328651661503086
0.3,20.604609927159313,19.467136676576665,0.0032940679020840267,39.602162433773785,2.0205720768802915,1.9628700123207132,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01203338272858676,9.150188624220225e-05,0.0008235169755210067,0.0010980226340278991,8.0,0.5723502762123056,6.868203309052418,0.06735240256267631,1.3200720811257913,4.0,0.540753797004177,6.48904555885824,0.06542900041069037
0.31,20.623932529721532,19.450611722414113,0.0033939709121300872,39.5889750579712,2.0886014701253806,2.027067909346324,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012034443114746381,9.427696985681289e-05,0.0008484927280325218,0.0011313236373765826,8.0,0.5728870151727966,6.874644176573157,0.06962004900417929,1.3196325019323718,4.0,0.5402947704992945,6.483537240804056,0.06756893031154407
0.32,20.643203724784946,19.434163287580905,0.003493275775908091,39.57579240921783,2.156672504869668,2.091189461293005,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01203550175898807,9.703543829729754e-05,0.0008733189439770227,0.0011644252586359139,8.0,0.5734223261472086,6.8810679082609605,0.07188908349565554,1.3191930803072598,4.0,0.5398378695313398,6.478054429192987,0.06970631537643343
0.33,20.662423716893592,19.417791066794575,0.0035919862243146126,39.562614483885504,2.2247849926940644,2.1552349534297877,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012036558800046622,9.977739519967227e-05,0.0008979965560786531,0.0011973287414380844,8.0,0.5739562148173203,6.887474572297175,0.07415949975646874,1.3187538161295154,4.0,0.5393830856202446,6.472597022264211,0.07184116511432619
0.34,20.681592705687326,19.401494762066122,0.003690105857384807,39.549441278429136,2.2929387497223193,2.21920466423396,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012037614376517328,0.00010250294056491366,0.0009225264643462018,0.0012300352857948127,8.0,0.5744886867286834,6.89386423522842,0.07643129165741055,1.3183147092809697,4.0,0.5389304104885366,6.46716492068806,0.07397348880779858
0.35000000000000003,20.700710889938748,19.385274076694994,0.0037876382522153734,39.53627278931834,2.361133592881223,2.2830988709829274,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012038668625516622,0.000105212173756819,0.0009469095630538434,0.001262546084071665,8.0,0.5750197474027587,6.900236963312226,0.07870445309604068,1.3178757596439432,4.0,0.5384798358945337,6.461758025564352,0.07610329569943083
0.36,20.719778467553194,19.369128715269074,0.0038845869629645542,39.52310901303743,2.4293693399006013,2.3469178497542127,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012039721682696953,0.00010790519350200621,0.0009711467407411386,0.0012948623209880553,8.0,0.5755494023369171,6.906592822517041,0.08097897799668663,1.3174369671012462,4.0,0.5380313536323438,6.456376238422379,0.07823059499180701
0.37,20.738795636064513,19.353058382932158,0.003980955533261986,39.50994994607699,2.4976458088554643,2.410661876107606,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012040773682093657,0.00011058209823463197,0.0009952388833154966,0.0013269851777538628,8.0,0.5760776570182097,6.91293187868748,0.08325486029518206,1.3169983315358984,4.0,0.5375849555115167,6.451019460976741,0.08035539587025345
0.38,20.757762593651854,19.33706278388151,0.004076747521660881,39.49679558491669,2.5659628172269553,2.4743312264842303,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01204182475579059,0.00011324298680339663,0.0010191868804152202,0.001358915840553491,8.0,0.5766045169516129,6.91925419788326,0.08553209390756508,1.3165598528305549,4.0,0.53714063331531,6.445687594626525,0.08247770754947426
0.39,20.776679534830112,19.321141627735685,0.004171966393762765,39.48364592609828,2.6343201858823635,2.5379261722768094,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012042875035395906,0.00011588795547500938,0.0010429915984406912,0.0013906554645874492,8.0,0.5771299875403182,6.925559844942678,0.08781067286274535,1.3161215308699414,4.0,0.5366983789775722,6.440380542577918,0.08459753907589355
0.4,20.79554665445775,19.305294623612554,0.004266615622539689,39.470500966157715,2.7027177353737777,2.601446985344221,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012043924650701617,0.00011851710072091615,0.0010666539056349222,0.0014222052075130874,8.0,0.5776540741970607,6.931848884818557,0.09009059117912582,1.3156833655385891,4.0,0.5362581844182441,6.435098207870208,0.08671489951147394
0.41000000000000003,20.814364146566444,19.289521481858625,0.004360698659038501,39.45736070164494,2.7711552870189435,2.6648939364011577,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012044973730092641,0.00012113051840352945,0.0010901746647596253,0.001453566219679355,8.0,0.5781767823116093,6.938121382188121,0.09237184290063136,1.3152453567214966,4.0,0.5358200415913956,6.4298404939522324,0.0888297978800385
0.42,20.83313220436109,19.273821914049044,0.0044542189323808455,39.4442251291239,2.8396326629012583,2.7282672950181244,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01204602240056087,0.00012372830377622835,0.0011135547330952114,0.0014847396441268,8.0,0.5786981172507665,6.944377401453002,0.0946544220967085,1.3148075043041285,4.0,0.535383942485225,6.424607304682373,0.09094224316727072
0.43,20.85185102323475,19.25819562852389,0.004547179941450904,39.43109424511335,2.9081496830807487,2.7915673337814466,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012047070786668727,0.00012631055403024023,0.001136794985362726,0.0015157266471501499,8.0,0.5792180844421175,6.950617007744222,0.09693832276935818,1.3143698081704436,4.0,0.534949878998068,6.419398542840654,0.09305224445938146
0.44,20.87052079814969,19.242642334265604,0.004639585175249887,39.41796804613825,2.976706168016782,2.8547943246796352,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012048119011459382,0.00012887736608226545,0.0011598962938124719,0.0015465283917498079,8.0,0.5797366893012807,6.956840266049202,0.09922353893389263,1.3139322682046068,4.0,0.5345178430461033,6.414214111421226,0.09515981082265441
0.45,20.889141717376724,19.227161750168044,0.00473143792250331,39.40484652885279,3.0453019443595846,2.917948530464999,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012049167198665561,0.00013142883128579056,0.0011828594806258274,0.0015771459741676123,8.0,0.580253937058001,6.9630472391248786,0.10151006481198604,1.3134948842950915,4.0,0.534087826820827,6.409053916722041,0.09726495101549987
0.46,20.907713971354166,19.2117535919206,0.004822741541070746,39.39172968986635,3.113936836755127,2.98103021687715,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012050215469640359,0.00013396504291469274,0.0012056853852676864,0.0016075805136900878,8.0,0.5807698330022316,6.969237990450692,0.10379789455850412,1.313057656328877,4.0,0.5336598224247223,6.403917863972893,0.0993676738959049
0.47000000000000003,20.926237749691644,19.196417576444105,0.004913499366828633,39.37861752580237,3.1826106706167945,3.0440396485088863,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012051263944410865,0.00013648609363220646,0.0012283748417071584,0.0016378331222760474,8.0,0.5812843824009065,6.975412583229851,0.10608702235389304,1.3126205841934109,4.0,0.5332338219944789,6.398805858814062,0.10146798828362943
0.48,20.9447132411701,19.18115342189086,0.005003714713670276,39.365510033298314,3.251323272125389,3.1069770888061905,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01205231274169178,0.00013899207549092354,0.001250928678417569,0.001667904904556592,8.0,0.5817975904979409,6.981571080389335,0.10837744240417953,1.312183667776609,4.0,0.5328098177009939,6.393717807296314,0.10356590296020624
0.49,20.96314063374178,19.165960847644605,0.005093390873505841,39.35240720900571,3.320074468229132,3.1698428000682326,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01205336197889888,0.00014148307993279316,0.0012733477183764603,0.0016977969578351106,8.0,0.5823094625142303,6.987713544579894,0.11066914894097095,1.3117469069668557,4.0,0.5323878017493715,6.388653615880896,0.10566142666894097
0.5,20.981520114530248,19.15083957432055,0.005182531116262362,39.33930904959013,3.388864086643658,3.2326370434473666,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012054411772162455,0.00014395919778912187,0.0012956327790655906,0.0017275103720872814,8.0,0.5828200036476517,6.99384003817605,0.11296213622145515,1.3113103016530028,4.0,0.5319677663789228,6.383613191439545,0.1077545681149121
0.51,20.999851869830387,19.13578932376535,0.005271138689883734,39.32621555173118,3.457691955852019,3.295360078949133,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012055462236340625,0.00014642051928057348,0.0013177846724709336,0.001757046229961069,8.0,0.583329219073063,6.999950623276096,0.11525639852840051,1.3108738517243714,4.0,0.5315497038631662,6.378596441254479,0.10984533596497098
0.52,21.018136085108377,19.12080981905713,0.00535921682033072,39.313126712122546,3.526557905104684,3.358012165432258,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012056513485032578,0.00014886713401716925,0.00133980420508268,0.001786405606776728,8.0,0.5838371139423024,7.006045361702092,0.11755193017015601,1.3104375570707503,4.0,0.5311336065098271,6.373603273018406,0.11193373884774181
0.53,21.036372952229918,19.105900773819336,0.0054467689417647906,39.300042527322546,3.595461757735539,3.420593570571264,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012057565627990851,0.0001512991373922835,0.0013616922354411976,0.0018155896472547488,8.0,0.5843436935849727,7.012124317409271,0.11984872525785117,1.3100014175774168,4.0,0.5307194663640016,6.368633591272475,0.11401978568570867
0.54,21.054562658405462,19.091061908564054,0.005533798344506414,39.28696299398265,3.6644033413843498,3.483104555619716,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.01205861877508079,0.00015371662080370703,0.0013834495861266036,0.0018445994481686204,8.0,0.5848489632013643,7.018187552801119,0.12214677804614486,1.3095654331327535,4.0,0.5303072756621362,6.363687302854048,0.11610348518732375
0.55,21.0727053819927,19.07629295689752,0.00562030804136444,39.27388810893419,3.7333824918782534,3.5455453696248105,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012059673037838517,0.00015611966794057462,0.00140507701034111,0.0018734360137879593,8.0,0.5853529277458573,7.024235127330198,0.12444608306260832,1.3091296036311382,4.0,0.5298970270044043,6.358764318965205,0.11818484565416022
0.56,21.090801306028226,19.061593645515067,0.005706301198555116,39.260817868908724,3.80239904071887,3.607916268078025,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012060728524614256,0.0001585083667533377,0.001426575299638779,0.0019021003995181819,8.0,0.5858555923028018,7.030267102008706,0.12674663469062886,1.3086939289636228,4.0,0.5294887127990096,6.353864548504387,0.12026387560260071
0.5700000000000001,21.108850612767615,19.046963702272993,0.005791780961829741,39.2477522706509,3.871452820131152,3.670217505389732,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012061785342542635,0.00016088280462397682,0.0014479452404574352,0.001930593653943054,8.0,0.5863569619348526,7.036283537588502,0.12904842733770494,1.3082584090216953,4.0,0.5290823254864045,6.34898790075703,0.12234058351299093
0.58,21.12685348368543,19.032402856188575,0.005876750456474659,39.234691310918386,3.9405436630633837,3.732449334889197,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012062843597555164,0.00016324306836600167,0.0014691876141186648,0.0019589168188246906,8.0,0.5868570416829698,7.042284494561106,0.131351455435446,1.3078230436972782,4.0,0.5286778575392916,6.344134285395557,0.12441497782963977
0.59,21.14481009947522,19.017910837440063,0.00596121278731127,39.221634986481945,4.009671403187182,3.7946120088245827,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012063903394392657,0.0001655892442244511,0.0014903031968278174,0.001987070929103558,8.0,0.5873558365664185,7.048270033157702,0.1336557134395726,1.3073878328827302,4.0,0.528275301462622,6.339303612479387,0.1264870669608193
0.6,21.16272064004952,19.003487377366685,0.0060451710386960145,39.20858329412539,4.078835874897496,3.8567057783629433,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012064964836617556,0.0001679214178758931,0.0015112927596740036,0.00201505701289847,8.0,0.5878533515827694,7.054240213349135,0.1359611958299164,1.3069527764708448,4.0,0.5278746497935966,6.334495792454929,0.12855685927876465
0.61,21.180585284539855,18.989132208468643,0.006128628274520387,39.195536230645594,4.148036913312606,3.9187308935902285,1.0,3e-05,0.0277777778,0.25,0.3333333333333,8.0,0.0333333333333333,1.0,4.0,1.0,1.0,0.012066028026626183,0.0001702396744284247,0.0015321570686300968,0.0020428760915065913,8.0,0.5883495917078979,7.060195094845913,0.13826789711042006,1.3065178743548518,4.0,0.5274758951016653,6.329710736155581,0.13062436311967415
