I2R,I2RPen,I2Ren,I2Rp,IR,IRPen,IRen,IRp,R,RPen,Ren,Rp,ins,Time
0.0017523481699338612,4.3968384488835e-11,1.170240386839522e-08,2.700677937978125e-06,0.34990388773823,1.0136633109139964e-08,3.5091780869412553e-06,0.00040423524643517806,35.03163682263354,5.627780047567011e-13,4.616296469081801,5.390468322640631e-09,100.0,0.1
0.002118315743463724,6.432543386836187e-11,1.556369247756415e-08,3.591443020764786e-06,0.38446459091126434,1.34812142783865e-08,4.2425923700435365e-06,0.0004885904077625019,34.99662490303224,8.234036934040903e-13,4.616295729592865,7.16696198551817e-09,100.0,0.11
0.002518562762941059,9.101341902351123e-11,2.019007175013053e-08,4.658572268224745e-06,0.4189477527989616,1.7488477078037632e-08,5.044858766636665e-06,0.0005808279888462506,34.961648185810915,1.1653919134119558e-12,4.616294920141952,9.29461456978117e-09,100.0,0.12
0.002952990098898681,1.2529000059657847e-10,2.5649786390695362e-08,5.91776044608716e-06,0.4533535184100532,2.22175250501436e-08,5.915805210764106e-06,0.0006809219212507114,34.92670663540358,1.6040757738381648e-12,4.616294040801827,1.1804520936733265e-08,100.0,0.13
0.003421498830833529,1.6840573380250135e-10,3.2010865121412784e-08,7.384646240197291e-06,0.4876820324969109,2.7727273390451873e-08,6.855259977433087e-06,0.0007888462038469908,34.89180021628068,2.15609859236064e-12,4.616293091645179,1.4727638892369171e-08,100.0,0.14
0.0039239902449883235,2.2177459868544247e-10,3.934112039655853e-08,9.0748128886568e-06,0.5219334395582359,3.407644965176801e-08,7.863051679011359e-06,0.0009045749020707986,34.856928892948545,2.83939782200452e-12,4.616292072744622,1.8094790805196706e-08,100.0,0.15
0.00446036583596002,2.8688873499049805e-10,4.770814971017248e-08,1.100378778322661e-05,0.55610788383704,4.132359394683773e-08,8.939009267869978e-06,0.0010280821484163513,34.82209262994987,3.673213263416127e-12,4.616290984172696,2.1936662694349738e-08,100.0,0.16
0.005030527304904288,3.653539693004859e-10,5.717933549458607e-08,1.3187042988118501e-05,0.5902055093228125,4.952705960182498e-08,1.0082962033470594e-05,0.0011593421418303466,34.78729139186334,4.678073658123885e-12,4.616289826001862,2.6283805570142244e-08,100.0,0.17
0.005634376559433328,4.588613933265151e-10,6.782184572276125e-08,1.5639995302511145e-05,0.6242264597516052,5.87450135871524e-08,1.1294739602216336e-05,0.0012983291476530534,34.752525143303664,5.875794020575873e-12,4.616288598304509,3.116663565439921e-08,100.0,0.18
0.006271815713541546,5.692371018994891e-10,7.970263453190295e-08,1.837800631584835e-05,0.6581708786060834,6.903543695048765e-08,1.257417193734841e-05,0.0014450174975681957,34.71779384892157,7.289473137859478e-12,4.61628730115295,3.661543458356736e-08,100.0,0.19
0.006942747087110952,6.983711386965297e-10,9.288844257244503e-08,2.1416382571027788e-05,0.6920389091160977,8.045612524034931e-08,1.3921089338154034e-05,0.0015993815894210126,34.683097473403805,8.943488710168398e-12,4.616285934619424,4.2660349866409e-08,100.0,0.2
0.007647073205480208,8.482601288051228e-10,1.0744579750235978e-07,2.477037571692049e-05,0.7258306942591725,9.306468899835877e-08,1.5335322439281616e-05,0.0017613958870520965,34.648435981473035,1.0863492526089249e-11,4.616284498776094,4.9331395327817954e-08,100.0,0.21
0.008384696799057042,1.0210214895778336e-09,1.2344101447254208e-07,2.8455182647583657e-05,0.7595463767609417,1.0691855422793519e-07,1.6816702210125845e-05,0.001931034920146447,34.61380933788784,1.3076406003245601e-11,4.616282993695046,5.665845151680807e-08,100.0,0.22
0.009155520802926833,1.2188223763587303e-09,1.4094019662564584e-07,3.248594564334832e-05,0.793186099095588,1.2207496287323306e-07,1.8365059954206985e-05,0.0021082732840806695,34.57921750744265,1.5610415655515457e-11,4.6162814194482955,6.46712661206492e-08,100.0,0.23
0.009959448356454932,1.4439862638937484e-09,1.6000923559593672e-07,3.687775251362388e-05,0.8267500034862906,1.3859097330084364e-07,1.998022730854e-05,0.0022930856397681398,34.54466045496774,1.8494968520324255e-11,4.61627977610778,7.339945438318677e-08,100.0,0.24
0.010796382802929187,1.698900575775042e-09,1.807138119494995e-07,4.1645636724748385e-05,0.8602382319056275,1.5652346072680528e-07,2.166203624306719e-05,0.0024854467135202105,34.51013814532916,2.1760768079413544e-11,4.616278063745364,8.287249947853337e-08,100.0,0.25
0.01166622768919397,1.986059317005129e-09,2.031193956314829e-07,4.680457753065117e-05,0.8936509260759883,1.7592911765143757e-07,2.3410319060077273e-05,0.0026853312969042902,34.47565054342873,2.543977009602928e-11,4.616276282432836,9.311975289262398e-08,100.0,0.26
0.012568886765269382,2.3080346522874606e-09,2.2729124643383446e-07,5.236950010896077e-05,0.9269882274700023,1.9686445431333537e-07,2.5224908393600993e-05,0.0028927142465960645,34.441197614203986,2.9565178275061616e-11,4.616274432241912,1.0417043482083002e-07,100.0,0.27
0.013504263983960877,2.6675266440179257e-09,2.5329441447906705e-07,5.835527570064851e-05,0.9602502773109792,2.1938579915726028e-07,2.710563720879164e-05,0.0031075704842279278,34.40677932262815,3.4171439807368526e-11,4.6162725132442315,1.1605363457602675e-07,100.0,0.28
0.014472263500473882,3.067313514293346e-09,2.8119374069811323e-07,6.477672174785844e-05,0.9934372165733422,2.4354929929608146e-07,2.9052338801313426e-05,0.0033298749962393727,34.37239563371008,3.929424097343597e-11,4.616270525511362,1.2879831099123604e-07,100.0,0.29
0.015472789672036035,3.51027296119355e-09,3.1105385729724476e-07,7.164860202887841e-05,1.026549185983054,2.694109209624603e-07,3.1064846796742e-05,0.003559602833730454,34.338046512494245,4.497050284239455e-11,4.616268469114794,1.424332928136502e-07,100.0,0.3
0.016505747057522627,3.999382158781373e-09,3.4293918821981605e-07,7.898562679184207e-05,1.0595863260180383,2.970264499557601e-07,3.314299514996989e-05,0.003796729112316582,34.3037319240607,5.123837701487947e-11,4.616266344125946,1.5698727909472878e-07,100.0,0.31
0.017571040417080686,4.53770354624794e-09,3.769139496094528e-07,8.680245288888425e-05,1.0925487769086035,3.2645149209034165e-07,3.528661814460991e-05,0.004041229011982829,34.26945183352502,5.813724135303531e-11,4.6162641506161615,1.724888395814968e-07,100.0,0.32
0.018668574711751342,5.128399038767384e-09,4.130421502759967e-07,9.51136839108908e-05,1.125436678637869,3.577414736461696e-07,3.749555039239573e-05,0.004293077776937585,34.23520620603828,6.570769569247818e-11,4.61626188865671,1.8896641510949235e-07,100.0,0.33
0.019798255103092435,5.774744238351559e-09,4.5138759216213404e-07,0.00010393387032211277,1.1582501709421884,3.9095164181951424e-07,3.9769626832582915e-05,0.004552250715466346,34.200995006787025,7.399155756002142e-11,4.616259558318787,2.0644831799520107e-07,100.0,0.34
0.02095998695280281,6.4800644850038225e-09,4.920138708063893e-07,0.00011327750959412653,1.1909893933115754,4.261370651706537e-07,4.210868273135256e-05,0.0048187231997862045,34.16681820099323,8.303185791431776e-11,4.616257159673515,2.2496273242643049e-07,100.0,0.35000000000000003
0.02215367582234803,7.2478272272746835e-09,5.349843758051964e-07,0.00012315904633921094,1.2236544849901232,4.6335263407012697e-07,4.451255368121721e-05,0.0050924706659009585,34.132675753914235,9.287283690727643e-11,4.616254692791943,2.44537714850825e-07,100.0,0.36
0.02337922747258677,8.08156386256087e-09,5.803622912734955e-07,0.0001335928724434419,1.2562455849764276,5.026530611437011e-07,4.6981075600427804e-05,0.005373468613456509,34.098567630842766,1.0355993965640684e-10,4.616252157745043,2.652011943634154e-07,100.0,0.37
0.024636547863397383,8.984919475096831e-09,6.28210596305519e-07,0.0001445933271996547,1.2887628320240065,5.440928817171758e-07,4.951408473238091e-05,0.0056616926055963876,34.06449379710684,1.1513981202299461e-10,4.616249554603717,2.8698097309365816e-07,100.0,0.38
0.025925543153304965,9.961595992535877e-09,6.785920654339062e-07,0.00015617469744018937,1.3212063646417211,5.877264542598907e-07,5.211141764502675e-05,0.0059571182688175125,34.03045421806977,1.276602963991157e-10,4.6162468834387935,3.099047265916964e-07,100.0,0.39
0.027246119699109145,1.1015437451078469e-08,7.315692690889717e-07,0.00016835121766932846,1.3535763210941951,6.336079608277866e-07,5.477291123027833e-05,0.0062597212928262695,33.996448859130105,1.4117042750612538e-10,4.6162441443210245,3.340000042135968e-07,100.0,0.4
0.028598184055512677,1.2150330519489216e-08,7.872045740562368e-07,0.00018113707019538797,1.3858728394022333,6.817914075049498e-07,5.749840270342187e-05,0.006569477430394949,33.96247768572161,1.557204282059766e-10,4.616241337321091,3.592942295054432e-07,100.0,0.41000000000000003
0.029981642974750748,1.3370289764225163e-08,8.455601439333343e-07,0.00019454638526250132,1.4180960573432395,7.323306248442872e-07,6.028772960252834e-05,0.006886362497218509,33.92854066331321,1.7136170532420014e-10,4.6162384625096,3.8581470058639423e-07,100.0,0.42
0.031396403406220914,1.4679407911444287e-08,9.066979395861709e-07,0.00020859324118213717,1.4502461124516355,7.852792683073315e-07,6.314072978786594e-05,0.007210352371771619,33.894637757408965,1.8814684548322221e-10,4.616235519957085,4.13588590530826e-07,100.0,0.43
0.03284237249611355,1.6081870057860215e-08,9.706797196040945e-07,0.00022329166446434843,1.4823231420192748,8.406908187030427e-07,6.605724144131351e-05,0.0075414229951659695,33.86076893354805,2.061296109459892e-10,4.616232509734007,4.4264294774955893e-07,100.0,0.44
0.03431945758704307,1.7581946565314865e-08,1.0375670407538874e-06,0.00023865562994873394,1.514327283095861,8.986185826254817e-07,6.903710306577499e-05,0.00787955037100789,33.82693415730469,2.2536493547052447e-10,4.616229431910754,4.7300469637011375e-07,100.0,0.45
0.03582756621767978,1.9184007271633163e-08,1.1074212584331312e-06,0.000254699060935104,1.5462586724893614,9.591156928906334e-07,7.208015348459495e-05,0.008224710565256288,33.793133394288134,2.4590892017566936e-10,4.616226286557641,5.04700636615973e-07,100.0,0.46
0.037366606122382386,2.0892514385195682e-08,1.1803035271230215e-06,0.0002714358293138583,1.578117446766423,1.022235108972435e-06,7.51862318409752e-05,0.008576879706080861,33.759366610142635,2.6781882941778016e-10,4.616223073744909,5.377574451848697e-07,100.0,0.47000000000000003
0.038936485230831125,2.2712008274083928e-08,1.256274800839865e-06,0.0002888797556960831,1.6099037422527849,1.0880296174376092e-06,7.835517759739235e-05,0.00893603398372063,33.72563377054739,2.9115308667813157e-10,4.616219793542727,5.722016756261244e-07,100.0,0.48
0.04053711166766164,2.4647121676935058e-08,1.335395833585462e-06,0.00030704460954336876,1.641617695033693,1.156551832379413e-06,8.15868305350164e-05,0.009302149650342748,33.691934841216515,3.1597127046101093e-10,4.61621644602119,6.080597587170353e-07,100.0,0.49
0.04216839375209934,2.6702586808369233e-08,1.417727179797123e-06,0.00032594410929734206,1.6732594409543105,1.227854195850695e-06,8.488103075313032e-05,0.009675203019901598,33.658269787899016,3.4233411020259225e-10,4.616213031250324,6.453580028383071e-07,100.0,0.5
0.043830239997594556,2.8883199831852835e-08,1.5033291947963167e-06,0.00034559192250891536,1.7048291156201314,1.3019889782957272e-06,8.823761866855072e-05,0.010055170467998214,33.62463857637874,3.703034821906135e-10,4.616209549300078,6.841225943485227e-07,100.0,0.51
0.04552255911145829,3.119388480854468e-08,1.5922620352373075e-06,0.00036600166596725294,1.7363268543973907,1.379008278981538e-06,9.165643501504946e-05,0.010442028431739974,33.591041172474355,3.999424054947926e-10,4.6162060002403305,7.243795979576597e-07,100.0,0.52
0.047245259994498606,3.363962264302245e-08,1.6845856595544581e-06,0.0003871869058284565,1.7677527924134744,1.4589640264280437e-06,9.513732084277639e-05,0.010835753409600597,33.55747754203929,4.313150379079206e-10,4.6162023841408875,7.661549570996596e-07,100.0,0.53
0.04899825174065765,3.622547950499211e-08,1.7803598284078873e-06,0.00040916115774397045,1.79910706455733,1.5419079788368128e-06,9.868011751768295e-05,0.011236321961280419,33.523947650961716,4.644866718976073e-10,4.6161987010714824,8.094744943040499e-07,100.0,0.54
0.050781443636649375,3.895663525099735e-08,1.8796441051293766e-06,0.0004319378869887068,1.8303898054798746,1.6278917245194738e-06,0.00010228466672094688,0.01164371070756698,33.49045146516452,4.995237305686745e-10,4.616194951101776,8.543639115666203e-07,100.0,0.55
0.05259474516159783,4.1838340791855444e-08,1.982497856166759e-06,0.0004555305085888898,1.8616011495944045,1.7169666823248264e-06,0.00010595081044839795,0.012057896330195895,33.45698895060524,5.364937636361812e-10,4.616191134301358,9.008487907191546e-07,100.0,0.56
0.05443806598667614,4.487592519808459e-08,2.088980251527719e-06,0.0004799523874496218,1.8927412310770007,1.8091841020651497e-06,0.0001096783910099446,0.012478855571712012,33.42356007327607,5.754654434090504e-10,4.616187250739745,9.489545937982202e-07,100.0,0.5700000000000001
0.05631131597474611,4.807480991075863e-08,2.1991502652225003e-06,0.00050521683848217,1.9238101838669375,1.9045950649414443e-06,0.00011346725102900167,0.012906565235330859,33.39016479920378,6.165085607842645e-10,4.616183300486381,9.987066634130194e-07,100.0,0.58
0.05821440517999855,5.144051584693443e-08,2.313066675706175e-06,0.0005313371267309765,1.9548081416670886,2.003250483967958e-06,0.00011731723344191921,0.013341002184800409,33.3568030944497,6.596940212516094e-10,4.61617928361064,1.0501302231123045e-06,100.0,0.59
0.06014724384759401,5.4978649188797135e-08,2.4307880663202833e-06,0.0005583264675003888,1.9857352379443316,2.105201104395886e-06,0.00012122818149741204,0.013782143344263082,33.3234749251097,7.050938409089428e-10,4.616175200181821,1.1032503777503543e-06,100.0,0.6
0.062109742413304435,5.869487296195075e-08,2.5523728257324746e-06,0.0005861980264811151,2.0165916059299533,2.2104975041355283e-06,0.00012519993875599052,0.014229965698118085,33.290180257314134,7.527811424879703e-10,4.616171050269154,1.1580921138520212e-06,100.0,0.61
0.06410181150315526,6.259496387883701e-08,2.6778791483756964e-06,0.0006149649198764027,2.047377378620054,2.319190094177725e-06,0.00012923234908939233,0.014684446290884019,33.256919057227805,8.028301513904923e-10,4.616166833941795,1.2146802999768465e-06,100.0,0.62
0.06612336193306823,6.668478391702592e-08,2.8073650348873577e-06,0.0006446402145279404,2.078092688775951,2.4313291190147945e-06,0.00013332525668001508,0.015145562227061775,33.223691291049946,8.55316191735103e-10,4.616162551268832,1.2730396870822456e-06,100.0,0.63
0.0681743047085048,7.097023768665167e-08,2.940888292546321e-06,0.0006752369280414863,2.1087376689245825,2.546964657059837e-06,0.0001374785060203501,0.01561329067099772,33.19049692501416,9.103156824143166e-10,4.616158202319276,1.3331949088857684e-06,100.0,0.64
0.07025455102411027,7.545739322267764e-08,3.078506535710537e-06,0.0007067680289122196,2.1393124513589052,2.666146621065902e-06,0.0001416919419124171,0.016087608846747165,33.15733592538841,9.679061331621007e-10,4.616153787162071,1.3951704822264344e-06,100.0,0.65
0.07236401226335838,8.01523043492125e-08,3.2202771862525674e-06,0.0007392464366498202,2.1698171681383016,2.7889247585435537e-06,0.00014596540946719983,0.016568494037938128,33.12420825847497,1.0281661406317904e-09,4.616149305866088,1.4589908074251457e-06,100.0,0.66
0.0745025999981967,8.506119542062152e-08,3.36625747399531e-06,0.0007726850219032727,2.2002519510889775,2.915348652178067e-06,0.00015029875410408285,0.017055923587635375,33.091113890610394,1.0911753844843606e-09,4.616144758500125,1.524680168644179e-06,100.0,0.67
0.07667022598869255,9.019032631840673e-08,3.5165044371459307e-06,0.0008070966065853985,2.230616931804363,3.0454677202451933e-06,0.00015469182155028908,0.01754987489820475,33.05805278816546,1.157014623487032e-09,4.616140145132912,1.5922627342457608e-06,100.0,0.68
0.07886680218267964,9.554604929462585e-08,3.671074922728767e-06,0.000842493963997116,2.26091224164551,3.1793312170259068e-06,0.00015914445784031862,0.01805032543117779,33.02502491754518,1.225765691622181e-09,4.616135465833104,1.6617625571497257e-06,100.0,0.6900000000000001
0.08109224071540516,1.0113479476103748e-07,3.830025587018498e-06,0.0008788898189514274,2.2911380117414946,3.3169882332208153e-06,0.0001636565093153882,0.018557252707116615,32.99203024518872,1.2975114942065352e-09,4.616130720669289,1.7332035751902605e-06,100.0,0.7000000000000001
0.08334645390917775,1.0696309971081064e-07,3.993412895972329e-06,0.0009162968478971344,2.3212943729898106,3.4584876963635773e-06,0.00016822782262287196,0.019070634305479107,32.959068737569396,1.3723360040206326e-09,4.616125909709979,1.8066096114717364e-06,100.0,0.71
0.08562935427301592,1.1303755087510581e-07,4.161293125660528e-06,0.0009547276790422857,2.3513814560567714,3.603878371232972e-06,0.00017285824471574305,0.019590447864484398,32.926140361194605,1.4503242574485262e-09,4.616121033023619,1.8820043747236346e-06,100.0,0.72
0.08794085450229706,1.1936484156649385e-07,4.3337223626964755e-06,0.0009941948924773493,2.3813993913779035,3.753208860264235e-06,0.00017754762285201607,0.020116671080978574,32.89324508260583,1.5315623506276936e-09,4.616116090678582,1.959411459654557e-06,100.0,0.73
0.09028086747840723,1.2595171483553713e-07,4.510756504665439e-06,0.0010347110202981193,2.4113483091583423,3.9065276039592505e-06,0.00018229580459419074,0.020649281710300737,32.86038286837858,1.6161374356091397e-09,4.616111082743169,2.0388543473053386e-06,100.0,0.74
0.09264930626839145,1.328050345250631e-07,4.692451260553469e-06,0.001076288546728352,2.441228339373231,4.063882881296338e-06,0.00018710263780869648,0.0211882575661493,32.82755368512236,1.704137716527665e-09,4.616106009285612,2.1203564054012533e-06,100.0,0.75
0.09504608412460466,1.3993171421589068e-07,4.878862151175085e-06,0.0011189399082421328,2.4710396117681115,4.225322810138932e-06,0.00019196797066533785,0.02173357652044857,32.79475749948064,1.795652445782279e-09,4.616100870374071,2.2039408887033167e-06,100.0,0.76
0.09747111448436334,1.4733878117567656e-07,5.0700445096004855e-06,0.0011626774936859764,2.5007822558593196,4.390895347643536e-06,0.00019689165163674108,0.022285216503215632,32.7619942781308,1.8907719202267405e-09,4.616095666076635,2.2896309393586932e-06,100.0,0.77
0.09992431096959759,1.5503328398835947e-07,5.266053481580326e-06,0.0012075136444006582,2.53045640093438,4.560648290665925e-06,0.0002018735294978015,0.02284315550242748,32.72926398778414,1.9895874773701925e-09,4.616090396461324,2.377449587250202e-06,100.0,0.78
0.10240558738650403,1.6302242045185267e-07,5.466944025971169e-06,0.0012534606543427786,2.560062176052396,4.734629276167235e-06,0.000206913453325132,0.023407371563888446,32.69656659518579,2.092191491587866e-09,4.6160850615960864,2.46741975034493e-06,100.0,0.79
0.10491485772519919,1.7131341678577883e-07,5.6727709151599086e-06,0.0013005307702060624,2.589599710044444,4.9128857816190455e-06,0.00021201127249651243,0.023977842791097933,32.663902067114726,2.198677370341836e-09,4.616079661548801,2.559564235041951e-06,100.0,0.8
0.10745203615937357,1.7991359868574364e-07,5.883588735487104e-06,0.0013487361915423901,2.6190691315139634,5.095465125407426e-06,0.00021716683669033998,0.02455454734511836,32.631270370383696,2.309139550411805e-09,4.616074196387275,2.6539057365191526e-06,100.0,0.81
0.11001703704594626,1.8883038421790843e-07,6.099451887669986e-06,0.0013980890708825658,2.648470568837148,5.282414467236339e-06,0.00022237999588508044,0.025137463444443446,32.5986714718392,2.423673494135898e-09,4.616068666179245,2.7504668390791754e-06,100.0,0.8200000000000001
0.11260977492472021,1.9807122697557134e-07,6.320414587223497e-06,0.0014486015138568185,2.6778041501633365,5.473780808529543e-06,0.00022765060035872053,0.02572656936486674,32.56610533836146,2.5423756856614324e-09,4.6160630709923804,2.849270016494465e-06,100.0,0.8300000000000001
0.11523016451803812,2.0764371555515027e-07,6.546530864881676e-06,0.0015002855793150405,2.7070700034153994,5.669610992832219e-06,0.0002329785006882212,0.026321843439350425,32.533571936864384,2.6653436272056475e-09,4.616057410894278,2.9503376323514357e-06,100.0,0.84
0.117878120730439,2.1755546697477257e-07,6.777854567017697e-06,0.0015531532794467618,2.7362682562901313,5.869951706211426e-06,0.0002383635477489719,0.026923264057894435,32.50107123429552,2.7926758353263733e-09,4.616051685952465,3.0536919403937603e-06,100.0,0.85
0.12055355864831512,2.2781419062312125e-07,7.01443935606267e-06,0.0016072165799008594,2.765399036258637,6.074849477655429e-06,0.00024380559271424554,0.02753080966740579,32.46860319763605,2.9244718372025995e-09,4.616045896234398,3.159355084864763e-06,100.0,0.86
0.12325639353956981,2.3842768825943494e-07,7.2563387109244e-06,0.0016624873999050063,2.7944624705667183,6.284350679472568e-06,0.0002493044870546548,0.028144458771568247,32.43616779390071,3.0608321669249453e-09,4.616040041807466,3.267349100848948e-06,100.0,0.87
0.1259865408532758,2.494038326972259e-07,7.503605927405585e-06,0.001718977612384857,2.8234586862352615,6.498501527689361e-06,0.00025486008253760916,0.02876418993071221,32.40376499013779,3.201858361795992e-09,4.616034122738984,3.377695914612645e-06,100.0,0.88
0.1287439162193341,2.6075055359342514e-07,7.756294118620387e-06,0.0017766990440829717,2.8523878100606246,6.717348082447294e-06,0.00026047223122677295,0.02938998176168492,32.371394753429094,3.3476529586404642e-09,4.616028139096203,3.49041734394378e-06,100.0,0.89
0.13152843544813353,2.7247587297551945e-07,8.014456215409398e-06,0.0018356634756774798,2.88124996861502,6.940936248398298e-06,0.0002661407854815243,0.0300218129377209,32.339057050889906,3.498319490125226e-09,4.6160220909462994,3.6055350984907727e-06,100.0,0.9
0.13434001453021094,2.845879052415512e-07,8.278144966755916e-06,0.001895882641900481,2.9100452882469026,7.169311775100483e-06,0.00027186559795641505,0.030659662188312703,32.30675184966894,3.653962481089075e-09,4.616015978356382,3.723070780100562e-06,100.0,0.91
0.1371785696359118,2.970948216329816e-07,8.547412940201025e-06,0.0019573682316561883,2.9387738950813502,7.402520257412777e-06,0.0002776465216006319,0.03130350829908191,32.27447911694832,3.814687444882319e-09,4.616009801393489,3.843045883155768e-06,100.0,0.92
0.14004401711505166,3.100048502346908e-07,8.82231252225608e-06,0.0020201318881388117,2.967435915020451,7.640607135887734e-06,0.0002834834096574579,0.03195333011165041,32.24223881994355,3.980600879716104e-09,4.616003560124592,3.965481794910978e-06,100.0,0.93
0.14293627349657806,3.233263328183966e-07,9.102895918815293e-06,0.0020841852089501806,2.9960314737436837,7.883617697163954e-06,0.0002893761156637354,0.03260910652351192,32.21003092590347,4.151810265021475e-09,4.61599725461659,4.090399795828177e-06,100.0,0.9400000000000001
0.14585525548823308,3.37067653788381e-07,9.389215155567786e-06,0.0021495397462171087,3.0245606967083,8.131597074357765e-06,0.0002953244934493298,0.03327081648790382,32.17785540211021,4.328424057818133e-09,4.6159908849363145,4.217821059911305e-06,100.0,0.9500000000000001
0.14880087997621644,3.512372970249089e-07,9.681322078409244e-06,0.002216207006708502,3.0530237091497074,8.384590247454255e-06,0.0003013283971365941,0.033938439013679246,32.14571221587919,4.510551689092883e-09,4.615984451150527,4.347766655039961e-06,100.0,0.96
0.15177306402484936,3.658438032516642e-07,9.979268353852253e-06,0.0022841984519522095,3.081420636081849,8.642642043697158e-06,0.0003073876811398347,0.03461195316517943,32.113601334559064,4.698303560187759e-09,4.6159779533259195,4.4802575433022535e-06,100.0,0.97
0.15477172487623875,3.8089579135203167e-07,1.0283105469435483e-05,0.0023535254983516143,3.1097516022975835,8.905797137977668e-06,0.0003135022001647777,0.035291338062106305,32.08152272553167,4.891791039197767e-09,4.615971391529117,4.615314581326769e-06,100.0,0.98
0.15779677994994232,3.96401958369097e-07,1.0592884734132437e-05,0.0024241995173019696,3.1380167323690658,9.174100053222591e-06,0.00031967180920803657,0.03597657287939544,32.049476356212026,5.091126457378267e-09,4.615964765826672,4.752958520613716e-06,100.0,0.99
0.1608481468426339,4.123710724002194e-07,1.0908657278759566e-05,0.002496231835306481,3.166216150648125,9.447595160781723e-06,0.00032589636355658046,0.036667636847089145,32.01746219404828,5.29642310556194e-09,4.615958076285072,4.893210007865198e-06,100.0,1.0
0.16392574332776977,4.2881197259703185e-07,1.1230474056383457e-05,0.00256963373409213,3.1943499812666443,9.726326680814281e-06,0.00033217571878720357,0.03736450925020995,31.985480206521682,5.50779523058533e-09,4.615951322970732,5.036089585314636e-06,100.0,1.01
0.16702948735525527,4.45733554954586e-07,1.1558385842726527e-05,0.0026444164507252454,3.2224183481369364,1.0010338682674107e-05,0.00033850973076599553,0.03806716942863425,31.953530361146548,5.7253580317249415e-09,4.615944505950001,5.18161769105535e-06,100.0,1.02
0.17015929705111218,4.63144843365626e-07,1.1892443236573625e-05,0.00272059117772682,3.250421374952123,1.0299675085294909e-05,0.00034489825564781255,0.038775596776966306,31.921612625470217,5.94922765714286e-09,4.615937625289157,5.329814659368284e-06,100.0,1.03
0.17331509071714657,4.810548688283234e-07,1.223269666017662e-05,0.0027981690631875685,3.2783591851865084,1.0594379657574005e-05,0.0003513411498757495,0.039489770744412414,31.889726967073035,6.1795212003418946e-09,4.615930681054412,5.480700721048893e-06,100.0,1.04
0.1764967868306173,4.994727618168326e-07,1.257919635965768e-05,0.002877161210882741,3.306231902095958,1.0894496018754923e-05,0.000357838270180613,0.04020967083465544,31.857873353568305,6.416356696630195e-09,4.615923673311906,5.6342960037331794e-06,100.0,1.05
0.1797043040439052,5.184077167541545e-07,1.2931992405412094e-05,0.0029575786803866765,3.3340396487182717,1.120006763880932e-05,0.00036438947358039556,0.040935276605729536,31.82605175260226,6.6598531195953306e-09,4.615916602127715,5.7906205322228955e-06,100.0,1.06
