APC_C_Cdc20_active_x20_1_task1,Cyclin_A_total_2_task1,Cyclin_B_total_3_task1,Cyclin_E_Cdk2_active_unphosphorylated_4_task1,Cyclin_E_total_5_task1,p27_6_task1,time_task1
2.0,0.00064,0.0002,0.001,1.003,14.0,0.0
1.9466358961245966,0.0006229020121503104,0.00019403592852705698,0.0006276219923310476,1.002958490931809,13.693885910434103,6.0
1.8945304013315067,0.0006070718922638426,0.00018820754133716536,0.0005812970436101626,1.0029355998248222,13.411559987807461,12.0
1.8436634968272072,0.00059229372056759,0.00018254311539298007,0.0005836162010260547,1.002945539379472,13.14937580889955,18.0
1.7940148773473188,0.000578402306116153,0.000177044433036325,0.0005932413750091059,1.0030016433790094,12.904887297261158,24.0
1.7455639984001547,0.0005652700556578598,0.00017170842247401138,0.0006037775728971289,1.003116171653436,12.676120804604608,30.0
1.6982901215105175,0.0005527974549285403,0.0001665310849030859,0.0006142140770894605,1.0033001565512738,12.461416440060583,36.0
1.6521723572370048,0.0005409061118354723,0.00016150823594987936,0.0006243994516162029,1.003563445991112,12.259361576370727,42.0
1.6071897058373832,0.00052953363163793,0.00015663566786207664,0.0006343224960310012,1.0039147946351639,12.06874600063065,48.0
1.5633210955416479,0.0005186298140717109,0.00015190920024037255,0.0006439941263716313,1.0043619575452398,11.88852676562448,54.0
1.5205454183901976,0.0005081538154051318,0.00014732470468534014,0.0006534275154367937,1.0049117768734108,11.717799785925934,60.0
1.4788415637908399,0.0004980720115324343,0.0001428781202399645,0.0006626348475870867,1.0055702609871853,11.55577667219724,66.0
1.4381884496649036,0.0004883563889203858,0.00013856546377971656,0.0006716269381131961,1.006342656288673,11.401765912079629,72.0
1.3985650514914298,0.00047898331702280985,0.00013438283707745512,0.0006804133411998489,1.0072335130986627,11.255157439356283,78.0
1.3599504290652527,0.00046993261640888487,0.00013032643141769015,0.0006890025239852593,1.008246745712242,11.115410077981103,84.0
1.3223237513174895,0.0004611868393294157,0.00012639253046597124,0.0006974020320214114,1.0093856878031917,10.982041182826812,90.0
1.2856643190797592,0.00045273071850713057,0.00012257751180546066,0.0007056186335767674,1.0106531431718946,10.854618153686175,96.0
1.2499515860741481,0.0004445507379577773,0.00011887784750908036,0.0007136584426058,1.0120514326717416,10.732751386991323,102.0
1.2151651780356363,0.00043663480109460047,0.00011529010398210804,0.0007215270219810698,1.0135824372378657,10.616088455878057,108.0
1.1812849101976954,0.00042897197072504245,0.00011181094126688651,0.0007292294705492575,1.0152476376281674,10.5043092443637,114.0
1.1482908031555068,0.00042155226531335403,0.00010843711195176531,0.0007367704956917016,1.0170481509687637,10.397121876857922,120.0
1.116163097332621,0.00041436649744044766,0.00010516545977246351,0.0007441544749402941,1.0189847646597396,10.294259267206188,126.0
1.0848822658463158,0.0004074061478383499,0.00010199291801444853,0.0007513855060137475,1.0210579671839484,10.195476239101716,132.0
