VENUS,Time
1.0,0.0
0.9997800984078278,0.01
0.999560238516682,0.02
0.9993404234294699,0.03
0.9991206541788612,0.04
0.9989009309214071,0.05
0.9986812536663159,0.06
0.9984616224132683,0.07
0.9982420371587686,0.08
0.998022497898261,0.09
0.9978030046268361,0.1
0.9975835573394657,0.11
0.9973641560310814,0.12
0.9971448006966008,0.13
0.996925491330936,0.14
0.9967062279289965,0.15
0.9964870104861999,0.16
0.9962678389976567,0.17
0.9960487134578961,0.18
0.9958296338616418,0.19
0.995610600203667,0.2
0.9953916124788419,0.21
0.9951726706820604,0.22
0.99495377480823,0.23
0.9947349248522559,0.24
0.9945161208090402,0.25
0.994297362673482,0.26
0.9940786504404783,0.27
0.9938599841049246,0.28
0.9936413636617158,0.29
0.9934227891057456,0.3
0.9932042604319067,0.31
0.9929857776350909,0.32
0.992767340710189,0.33
0.9925489496520907,0.34
0.9923306044556848,0.35000000000000003
0.9921123051158591,0.36
0.9918940516275003,0.37
0.9916758439854941,0.38
0.9914576821847254,0.39
0.9912395662200777,0.4
0.9910214960864338,0.41000000000000003
0.9908034717786753,0.42
0.9905854932916831,0.43
0.9903675606203368,0.44
0.9901496737595152,0.45
0.989931832704096,0.46
0.9897140374489559,0.47000000000000003
0.9894962879889706,0.48
0.9892785843190148,0.49
0.9890609264339624,0.5
0.9888433143286859,0.51
0.988625747998057,0.52
0.9884082274369467,0.53
0.9881907526402244,0.54
0.987973323602759,0.55
0.9877559403194183,0.56
0.9875386027850689,0.5700000000000001
0.9873213109945765,0.58
0.9871040649428061,0.59
0.9868868646246213,0.6
0.9866697100348848,0.61
0.9864526011684585,0.62
0.9862355380202029,0.63
0.9860185205849781,0.64
0.9858015488576427,0.65
0.9855846228330546,0.66
0.9853677425060705,0.67
0.9851509078715462,0.68
0.9849341189243367,0.6900000000000001
0.9847173756592956,0.7000000000000001
0.984500678071276,0.71
0.9842840261551294,0.72
0.984067419905707,0.73
0.9838508593178585,0.74
0.9836343443864329,0.75
0.983417875106278,0.76
0.9832014514722407,0.77
0.982985073479167,0.78
0.9827687411219018,0.79
0.982552454395289,0.8
0.9823362132941718,0.81
0.9821200178133919,0.8200000000000001
0.9819038679477904,0.8300000000000001
0.9816877636922073,0.84
0.9814717050414817,0.85
0.9812556919904516,0.86
0.981039724533954,0.87
0.9808238026668251,0.88
0.9806079263838999,0.89
0.9803920956800126,0.9
0.9801763105499963,0.91
0.9799605709886832,0.92
0.9797448769909044,0.93
0.9795292285514902,0.9400000000000001
0.9793136256652697,0.9500000000000001
0.9790980683270712,0.96
0.9788825565317221,0.97
0.9786670902740484,0.98
0.9784516695488756,0.99
0.978236294351028,1.0
0.978020964675329,1.01
0.9778056805166008,1.02
0.9775904418696649,1.03
0.9773752487293419,1.04
