Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,q1,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,f,e,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,Lmax,Lmin,CP,dayLength,compartment,one11,two11,three11,one12,three12,four12,one13,three13,one14,two14,one15,three15,four15,one16,three16,one17,two17,one18,three18,four18,one19,three19,one20,two20,one21,three21,four21,one22,three22,one23,two23,three23
1.8,1.1844657628636635,0.03471909285339365,0.22934847105191813,0.612194260962466,5.770551268509418,0.21640629085772142,0.04297375468346627,1.2132037286529205,0.3669445661410731,0.04736666250851205,0.011484510606244764,0.03978757177419188,0.03036884849165669,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.07444619519244722,0.27479391004517856,0.6031116688992074,0.9825143502954089,0.03869108706645859,0.4437807422191959,0.5845410630075916,0.5618232221103385,0.8414762582810482,0.7347074634603569,2.647127984401703,0.465468291005873,2.150823343612407,1.8269565316100815,1.41163774366799,0.05142868569509903,0.06583411401984281,0.09226465130540208,1.2115408740279812,0.14088497503853004,1.255908499901503,0.07021014355726138,0.06920705832680331,0.11449533992602602,0.011770615633365244,0.007965471869193214,0.0008419836828378428,0.02540718281419529,0.013174981111558272,0.0,0.02961926273951429,0.03036884849165669
1.81,1.1819206342350772,0.03464770675659406,0.2291845601066797,0.6132603854780647,5.761935961393365,0.21590713241407686,0.04283011897156311,1.2122730430041098,0.366685836914199,0.04691774546307783,0.011419605098674596,0.03982940984118376,0.02977478248611669,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.07298990178646646,0.274187752173229,0.6023264786272684,0.9804031660979966,0.03866343528999686,0.4428880533785001,0.5833391852660446,0.5614828150071628,0.8421970555868531,0.735740711625741,2.651737906807152,0.4643946511094379,2.1497870800042134,1.8242289253771393,1.4095170200446203,0.051293772145824895,0.06561549738868286,0.09195626543194599,1.2106866277396107,0.14084675706534092,1.2549450541178544,0.07016167764331463,0.06894194414183369,0.11343885844574121,0.01165905974757484,0.007973847850204987,0.0008372547312920994,0.025263592359797808,0.013188536234913149,0.0,0.029053888152681645,0.02977478248611669
1.82,1.1793628977405266,0.03457588311036443,0.229012367721395,0.6143233905738791,5.753393489596911,0.21541262488485183,0.04268732000786677,1.2113407554763733,0.36642650262129034,0.04647669002716152,0.011355153967484155,0.039869602028711364,0.02919220099698811,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.07156176152401665,0.27358101552233605,0.6015360549204509,0.9782815236757668,0.038634386434599335,0.4419898125049263,0.5821299408110286,0.5611251293333872,0.842915182070582,0.7367702484625493,2.656334340841453,0.4633310148648278,2.148757502777691,1.8215243788063822,1.4074126820938655,0.05116006446448906,0.0653981448754046,0.09164967605688995,1.2098303837047142,0.14080843526457465,1.2539799500691415,0.07011309694666075,0.06868442341990562,0.11240035856372028,0.011549457471749637,0.007981894326148015,0.0008325585545221658,0.025121007122265195,0.013201557530961779,0.0,0.028498912674496845,0.02919220099698811
1.83,1.1767928796620664,0.03450363247028117,0.2288320065326665,0.615383286645364,5.744923521576837,0.21492273510397106,0.042545357189540646,1.2104068816531965,0.3661665678022757,0.04604339298892553,0.011291163003300807,0.03990816695008954,0.02862088648058751,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.07016124111851221,0.27297371633432405,0.6007404754702157,0.9761496936796841,0.03860395950206084,0.44108615014085634,0.5809135073593948,0.5607503873129017,0.8436307224553241,0.7377960907619183,2.660917331454554,0.46227731093513136,2.147734618533171,1.8188427869312265,1.4053246751564052,0.0510275554617603,0.0651820557270726,0.09134488188594375,1.2089721569127736,0.14077001002446737,1.253013203887389,0.0700644023076403,0.06843434837246011,0.11137962426313731,0.011441783157747994,0.007989615023407925,0.0008278955814354901,0.024979439912202375,0.013214051099262896,0.0,0.02795415913454575,0.02862088648058751
1.84,1.1742108987537876,0.03443096515876078,0.228643588748835,0.6164400852616886,5.736525725956175,0.2144374300753142,0.04240422983419609,1.2094714371043358,0.3659060370056585,0.04561775132960788,0.011227637504823114,0.03994512336772869,0.028060626239679805,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06878781916395107,0.272365870820984,0.5999398161169666,0.9740079405162668,0.038572173421928466,0.4401771939506986,0.5796900587024442,0.5603588099377309,0.8443437598074072,0.7388182563925054,2.6654869286715415,0.46123346834899337,2.1467184334138767,1.8161840448377249,1.4032529439421622,0.05089623795028418,0.06496722906854895,0.091041881454019,1.2081119623815826,0.1407314817342149,1.2520448316904083,0.0700155945682773,0.06819157512607757,0.11037643906457248,0.011336011205407559,0.007997013698219283,0.0008232662051583873,0.024838902451920174,0.013226023083848428,0.0,0.027419453704595753,0.028060626239679805
1.85,1.1716172678778338,0.03435789131985153,0.22844722591676322,0.6174937986579341,5.728199772122697,0.21395667701602097,0.042263937195182365,1.2085344373706906,0.36564491478288896,0.04519966276323167,0.011164582423447228,0.03998049006625104,0.027511211497414676,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06744098386476234,0.2717574951504838,0.5991341513492477,0.9718565237046631,0.038539047012157955,0.43926306940571425,0.5784597656284164,0.5599506165064454,0.8450543747427428,0.7398367638064475,2.670043185396907,0.4601994165937595,2.145708953178463,1.813548047854046,1.4011974327288073,0.050766104757294074,0.06475366392574562,0.09074067315805653,1.2072498151386644,0.14069285078336138,1.2510748495661388,0.06996667457122566,0.06795596324065108,0.10939058731857766,0.01123211619666307,0.008004094111263458,0.0008186707935622449,0.0246994056953923,0.013237479632219492,0.0,0.026894625065481237,0.027511211497414676
1.86,1.1690122941909418,0.0342844209254406,0.22824302889273265,0.6185444396748991,5.719945330303406,0.2134804433628224,0.042124478463173166,1.2075958979625732,0.36538320568774385,0.04478902580803803,0.011102002379613585,0.04001428583726303,0.02697243729411135,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06612023278278456,0.27114860544553293,0.5983235543563277,0.9696956980313862,0.038504598974203996,0.43834389986132766,0.5772227960269957,0.5595260245857774,0.8457626454388534,0.7408516319795212,2.674586157154264,0.4591750856290947,2.144706183210759,1.8109346915740583,1.3991580854035404,0.05063714872722004,0.06454135922802137,0.09044125526043278,1.2063857302192238,0.14065411756173787,1.2501032735708557,0.06991764315965349,0.06772737560381228,0.10842185439658747,0.01113007291329745,0.00801086002462006,0.0008141096904443913,0.024560959864419134,0.013248426890518831,0.0,0.026379504354892943,0.02697243729411135
1.87,1.1663962793309857,0.034210563781461485,0.22803110781334038,0.6195920216989056,5.7117620716390105,0.2130086967783723,0.041985852767753136,1.206655834357982,0.36512091427570575,0.04438573985791911,0.011039901679153578,0.040046529464127685,0.026444102384043353,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06482507258424387,0.27053921778156276,0.5975080970809841,0.9675257137050526,0.038468847888110516,0.43741980663444796,0.57597931499382,0.5590852499715869,0.8464686476447109,0.7418628803515553,2.6791159018260675,0.45816040590060103,2.1437101285296545,1.8083438718809106,1.397134845505086,0.05050936272428693,0.06433031381057966,0.09014362589236598,1.2055197226640977,0.14061528245939978,1.249130119727383,0.06986850117712766,0.06750567832751575,0.10747002688191311,0.0110298563546929,0.008017315198718362,0.0008095832167096176,0.02442357448479146,0.01325887099870311,0.0,0.025873925113396905,0.026444102384043353
1.88,1.1637695196035176,0.03413632953410121,0.2278115720663959,0.6206365586016032,5.7036496682584135,0.21254140515757886,0.041848059179004395,1.2057142620008725,0.3648580451033428,0.043989705253851076,0.010978284329636233,0.040077239706736975,0.02592600913222337,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06355501878673238,0.26992934818492176,0.5966878502725136,0.9653468165111179,0.03843181220760099,0.43649090908080224,0.5747294849349882,0.5586285066491734,0.8471724546883397,0.74287052876709,2.683632479393332,0.4571553083534364,2.1427207937991404,1.8057754849706136,1.3951276562659083,0.05038273963510178,0.06412052641686745,0.08984778305732243,1.2046518075177068,0.14057634586656467,1.2481554040233032,0.069819249467498,0.06729074064669077,0.106534892760793,0.010931441755581993,0.008023463389288742,0.0008050916715523478,0.024287258422454237,0.01326881808571499,0.0,0.025377723228737305,0.02592600913222337
1.89,1.1611323060059926,0.034061727672688016,0.22758453036872145,0.6216780648179262,5.695607793101018,0.2120785366016901,0.041711096711577335,1.2047711963016225,0.36459460272749183,0.04360082298768808,0.010917154045341658,0.04010643532408092,0.025417963425680312,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06230959554171272,0.26931901263063246,0.5958628834891622,0.9631592478319709,0.038393510273203306,0.4355573246307379,0.5734734656156772,0.5581560069754429,0.8478741376859315,0.7438745975494198,2.6881359522727126,0.45615972437657526,2.141738183307656,1.803229427295782,1.3931364605158014,0.05025727236248804,0.06391199570475761,0.08955372463975653,1.2037819998253598,0.1405373081736397,1.2471791424114396,0.069769888874745,0.06708243480213565,0.10561624074481644,0.010834804512440488,0.008029308351880999,0.0008006353328103228,0.02415201989450935,0.013278274276896554,0.0,0.024890736892373165,0.025417963425680312
1.9,1.158484924113013,0.03398676752973688,0.22735009093548444,0.6227165555423351,5.687636119523117,0.21162005936477093,0.04157496433088846,1.2038266526393777,0.36433059170427295,0.043218994091180504,0.010856514242496642,0.04013413512917859,0.02491977459714512,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.06108833544744155,0.2687082270397766,0.5950332650566881,0.9609632445517443,0.03835396034081622,0.4346191687894448,0.572211414160909,0.5576679620514072,0.8485737659208273,0.7448751076882831,2.6926263861650566,0.4551735856876858,2.1407623009207772,1.800705595441019,1.3911612004654006,0.05013295381180391,0.06370472025597163,0.08926144841841752,1.202910314629998,0.1404981697713274,1.2462013508122838,0.06972042024279568,0.06688063591054402,0.10471385884703682,0.010739920031658355,0.008034853852861554,0.0007962144566086341,0.02401786645867532,0.013287245711881187,0.0,0.024412806566380202,0.02491977459714512
1.91,1.1558276549604016,0.03391145830142194,0.22710836099169746,0.6237520460749473,5.679734322456059,0.21116594199860364,0.04143966094403128,1.2028806463508928,0.36406601658931376,0.042844121287261686,0.010796368104495462,0.04016035781142674,0.024431255259557378,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.059890779143278956,0.26809700727969693,0.5941990623400304,0.9587590397896532,0.03831318049929936,0.4336765553928381,0.5709434854002303,0.5571645807247539,0.8492714059668249,0.745872080208609,2.697103847228072,0.4541968246447966,2.1397931502239027,1.7982038864895882,1.3892018183443846,0.0500097769310488,0.06349869856222781,0.08897095204683515,1.2020367669729373,0.14045893105017151,1.245222045102444,0.06967084441556616,0.06668522194536139,0.1038275383039424,0.010646764139884529,0.008040103633847632,0.0007918292821064731,0.02388480515757531,0.013295738487155425,0.0,0.023943774863256058,0.024431255259557378
1.92,1.153160774951236,0.03383580904804712,0.2268594469278597,0.6247845520000863,5.671902078044926,0.21071615330329438,0.04130518540565598,1.2019331927325954,0.3638008819367892,0.042476108426149205,0.010736718578592035,0.04018512198669015,0.023952221227895015,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.05871647511806184,0.2674853691614672,0.5933603417097544,0.9565468628220503,0.03827118869672993,0.432729596613169,0.5696698318756358,0.5566460699319672,0.849967122039755,0.7468655363424024,2.7015684028483733,0.4532293741400559,2.1388307344797077,1.7957241979090237,1.3872582562050113,0.049887734698306214,0.0632939290341802,0.08868223306594339,1.2011613718906968,0.14041959240064922,1.2442412411167827,0.06962116223678225,0.06649607361200253,0.10295707226627857,0.010555312943898077,0.008045061421735368,0.0007874800312490769,0.023752842511419157,0.013303758672385185,0.0,0.023483486507862833,0.023952221227895015
1.93,1.1504845560117327,0.03375982869962645,0.2266034542910433,0.6258140891521782,5.664139063675399,0.21027066232751468,0.041171536520025157,1.2009843070392716,0.3635351922987643,0.04211486048734591,0.010677568390098658,0.04020844618921235,0.023482491418696103,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.057564979463791625,0.2668733284380812,0.5925171685866659,0.9543269392117323,0.038228002738899,0.43177840302858694,0.5683906039355209,0.5561126346975633,0.8506609760314789,0.7478554974955555,2.7060201214940185,0.4522711676002513,2.137875056632954,1.7932664275596313,1.3853304559386337,0.04976682012261999,0.06309041000453659,0.088395288908494,1.20028414441283,0.14038015421312328,1.2432589546470538,0.06957137454985686,0.06631307425229058,0.10210225582534681,0.010465542831105458,0.008049730927080312,0.0007831669097962958,0.023621984549415262,0.013311312307895829,0.0,0.023031788276561452,0.023482491418696103
1.94,1.1477992657722789,0.033683526061978615,0.2263404877594216,0.6268406735602496,5.656444958039672,0.20982943837373766,0.04103871304268471,1.2000340044824123,0.3632689522245664,0.04176028363858497,0.010618920058346366,0.04023034885767179,0.023021887747335924,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.05643585562381928,0.26626090080272796,0.5916696074946037,0.9520994909581053,0.03818364028501442,0.4308230836991565,0.5671059498372906,0.5555644780982313,0.8513530275097986,0.7488419851942342,2.7104590724745194,0.45132213899807233,2.1369261193202025,1.7908304737153602,1.3834183593138152,0.04964702624621271,0.0628881397305919,0.08811011690264406,1.1994050995598509,0.14034061687777977,1.242275201440193,0.06952148219777285,0.06613610975323118,0.10126288617368367,0.010377430484188365,0.008054115841305892,0.0007788901084801555,0.023492236845079666,0.013318405400254831,0.0,0.022588528932779347,0.023021887747335924
1.95,1.1451051677484596,0.03360690982282146,0.226070651116797,0.6278643213924257,5.64881944120237,0.20939245100347395,0.04090671368213473,1.199082300228559,0.36300216626015885,0.041412285294775086,0.01056077591264528,0.04025084832123809,0.022570235025304024,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.055328674141030286,0.2656481018870842,0.5908177221135672,0.9498647366473473,0.03813811884340365,0.42986374624289536,0.565816015849969,0.5550018012263294,0.8520433337158859,0.7498250210314739,2.7148853257008483,0.45038222286337215,2.135983924879643,1.7884162350846704,1.3815219080145706,0.04952834614669262,0.06268711639676205,0.08782671427554326,1.1985242523411663,0.14030098078456524,1.2412899971966043,0.06947148602296604,0.0659650684572921,0.10043876276561557,0.010290952895751609,0.008058219833911865,0.0007746498041629856,0.023363604551545153,0.013325043917853219,0.0,0.022153559161207825,0.022570235025304024
1.96,1.1424025214078108,0.03352998855250372,0.22579404725106106,0.6288850489396576,5.641262194612455,0.20895967003715685,0.04077553710072751,1.1981292093987532,0.36273483894785263,0.041070774119412165,0.010503138098299487,0.04026996279629366,0.02212736091796351,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.05424301255429575,0.265034947260399,0.5899615752969632,0.9476228915077791,0.038091455771254,0.42890049684467585,0.5645209462665184,0.5544248032026713,0.8527319496272026,0.7508046266516202,2.7192989516150794,0.44945135428292066,2.135048475354363,1.7860236108143033,1.3796410436554472,0.04941077293779531,0.06248733811594193,0.08754507815526195,1.197641617754125,0.14026124632316922,1.2403033575695892,0.06942138686727169,0.06579984110005584,0.09962968734134543,0.010206087368673924,0.00806204655181799,0.0007704461602707376,0.023236092414867956,0.013331233789939332,0.0,0.021726731558985687,0.02212736091796351
1.97,1.1396915759930633,0.033452770411735076,0.2255107794601884,0.6299028747428143,5.633772898164223,0.2085310652616555,0.04064518187333585,1.1971747471282685,0.36246697484455265,0.04073565688259592,0.010446008039240208,0.04028771096586756,0.021693099206819725,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,0.053178463395597876,0.2644214524710068,0.5891012271055645,0.9453741622862459,0.038043668494933784,0.4279334365954567,0.5632208784830953,0.5538336839178404,0.8534189317315396,0.7517808257898813,2.7237000303879286,0.4485294682712948,2.134119772129398,1.783652499558793,1.3777757065231946,0.0492942996906477,0.062288802866545256,0.08726520548205206,1.1967572108442595,0.14022141388552387,1.2393152982271836,0.06937118557534452,0.06564032216884516,0.0988354564992919,0.010122810735325087,0.008065599735366684,0.000766279287592922,0.02310970358521111,0.013336981094345834,0.0,0.021307903814046816,0.021693099206819725
