E_0_1_task1,R_2_task1,_1_task1
10.0,2.0,0.0
10.052519288336914,2.0387835241795367,0.14
10.111128829025844,2.0779332281223413,0.28
10.175515318159555,2.1174302129651688,0.42000000000000004
10.245338955960507,2.1572540798045066,0.56
10.320268579634755,2.1973851175903962,0.7000000000000001
10.399946994587943,2.237802365858514,0.8400000000000001
10.484021238407173,2.278485663760016,0.9800000000000001
10.57214164105617,2.3194155194783033,1.12
10.663958974662481,2.3605730765725847,1.2600000000000002
10.759122851153373,2.40194018563059,1.4000000000000001
10.857280714224652,2.4434994390065445,1.54
10.958077402696418,2.485234245810574,1.6800000000000002
11.06115486108773,2.5271289314500938,1.8200000000000003
11.166150239756037,2.56916938818784,1.9600000000000002
11.272701631599038,2.611341207042526,2.1
11.380438692971941,2.65363298190253,2.24
11.488993981340508,2.696032294218021,2.3800000000000003
11.597991004917363,2.7385304068807783,2.5200000000000005
11.707053758459262,2.7811182656701505,2.66
11.815798475475148,2.82378998349255,2.8000000000000003
11.923839699134113,2.866540352978204,2.9400000000000004
12.030788417281116,2.9093668064517013,3.08
12.136251431852374,2.9522680766431444,3.22
12.239833813468346,2.9952454940795317,3.3600000000000003
12.341136324793831,3.0383019419575636,3.5000000000000004
12.439757885898189,3.0814431875386274,3.6400000000000006
12.535293769303625,3.1246766772260903,3.7800000000000002
12.627337259767092,3.1680130682082672,3.9200000000000004
12.715478396958902,3.2114648636226306,4.0600000000000005
12.799305617393392,3.2550480320826036,4.2
12.87840428064219,3.2987806453131534,4.340000000000001
12.952359099212678,3.3426849211358443,4.48
13.020751283736834,3.386784889396562,4.62
13.083159884606037,3.431107482328158,4.760000000000001
13.139164339084576,3.475684492485819,4.9
13.188341937491774,3.520550606377711,5.040000000000001
13.230266220712323,3.5657421594777956,5.180000000000001
13.264510253506192,3.611299826282931,5.32
13.290649366526022,3.657271507265288,5.460000000000001
13.308253151095224,3.703704419468616,5.6000000000000005
13.31689141344492,3.750650986058505,5.74
13.316136818439585,3.7981697996840302,5.880000000000001
13.305560059454413,3.8463228596768078,6.0200000000000005
13.284730623742833,3.89517604727438,6.16
13.253218424229322,3.944800532068716,6.300000000000001
13.210592340614244,3.9952729424193607,6.44
13.156422895105301,4.046674289117261,6.580000000000001
13.090280464662495,4.09909108154668,6.720000000000001
13.011753785580424,4.152615805057698,6.86
12.92042382654947,4.207346263246851,7.000000000000001
12.81587550140962,4.263386101706133,7.140000000000001
12.697706161636114,4.320845261869405,7.280000000000001
12.565536234887546,4.379840535778351,7.420000000000001
12.41898913520841,4.440494983512349,7.5600000000000005
12.257717161473018,4.502938926616983,7.700000000000001
12.081389261772735,4.567309795384128,7.840000000000001
11.88970625755198,4.633752425486667,7.98
11.682402768095928,4.702419265449195,8.120000000000001
11.459247791031718,4.773470694542285,8.260000000000002
11.22007466893462,4.847074872645568,8.4
10.964753374445806,4.9234083998511124,8.540000000000001
10.693244440222122,5.002655921567059,8.680000000000001
10.405574981168192,5.085010697174474,8.82
10.101863436501144,5.170674079008153,8.96
9.782346044899814,5.259854851232709,9.100000000000001
9.447356768191792,5.352770972459019,9.24
9.09738659810921,5.449646510523227,9.38
8.733071747210017,5.550713083701882,9.520000000000001
8.355225175097255,5.656208235170629,9.66
7.964845098650023,5.766374876883305,9.8
7.56312991281241,5.8814599802459595,9.940000000000001
7.151495646632587,6.001712997526661,10.080000000000002
6.731588278031608,6.12738506297708,10.22
6.305286345104378,6.258725518444654,10.360000000000001
5.874715649058277,6.395981566408148,10.500000000000002
5.442236217672043,6.539394324645492,10.64
5.010443177322314,6.689197516827187,10.780000000000001
4.582113554336272,6.845613131832878,10.920000000000002
4.160188959180224,7.008849469379588,11.06
3.747732140130282,7.179098508099575,11.200000000000001
3.3478624997283664,7.356533129043688,11.340000000000002
2.9636738962184186,7.541304501452019,11.48
2.5981519772352484,7.733540460043986,11.620000000000001
2.2540709393532947,7.93334404689134,11.760000000000002
1.9338882132108708,8.14079324376486,11.9
1.6396448606268759,8.355941734517788,12.040000000000001
1.3728659800893093,8.578820500118592,12.180000000000001
1.1344853356523918,8.809440763283718,12.32
0.9247811799352673,9.047797753964598,12.46
0.7433766449118213,9.293876466978539,12.600000000000001
0.5892440623115265,9.547656733207338,12.740000000000002
0.46075199908988107,9.809118636320918,12.88
0.3557672248877761,10.078249429126645,13.020000000000001
0.2717748888975518,10.355048668112987,13.160000000000002
0.20602195051213526,10.639532987161529,13.3
0.15567388449037203,10.93173987113592,13.440000000000001
0.11795559638924247,11.231729863141345,13.580000000000002
0.09027762067370493,11.539587587844297,13.72
0.07033160664932656,11.855421476482837,13.860000000000001
0.05614946998643833,12.179362444125488,14.000000000000002
