Time,CycE,E2F,miR449,Myc,CycD,RE,RB,S,PRB,ksE1,JM,JE,ksE2,kP1,JCD,kP2,JCE,kdE,kRE,ksmiR,kdmiR,ksM,JS,kdM1,kdM2,ksCD1,ksCD2,kdCD1,kdCD2,ksCE,kdCE1,kdCE2,ksR,kP,JP,kdR,kdP,kdRE,compartment,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24
10.0,0.0744511420021477,0.14177578020523335,1.1871127627164566,0.4212292530660994,0.15430110995496996,1.7632607013084152,0.11116207509284959,3.0,0.0659339914288239,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.14332464749793805,0.002212225218535983,1.825135924342191,0.880638213918725,0.03544394505130834,2.8368161865938677,0.6802692538349576,0.02374225525432913,0.5252321581854535,0.17050416799489104,0.06221253915414752,0.8571428571428571,0.29486047714626956,0.38571428571428573,0.02212225218535983,0.23145166493245495,0.1700673134587394,0.11167671300322154,0.18,3.1259040210767233,0.006669724505570975,0.2994134246677362,0.1444686392974905,0.003956039485729434,0.05289782103925245
11.0,0.07134361574209054,0.12581429335979727,1.0886844891081575,0.46097828634953275,0.16039068377621415,1.8343641108216004,0.1279253697487919,3.0,0.09219801535726292,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.13766638187259542,0.0022634762804932796,1.9227190884891097,0.8552475031563673,0.03145357333994932,2.897071199592307,0.638618138886454,0.02177368978216315,0.4928423036074517,0.16162195050988096,0.05484423426484185,0.8571428571428571,0.3226848004446729,0.38571428571428573,0.022634762804932793,0.24058602566432125,0.1596545347216135,0.10701542361313582,0.18,3.2477426702059575,0.007675522184927514,0.3524341390480334,0.15676674728639214,0.005531880921435775,0.05503092332464801
12.0,0.07043888611223098,0.12123492571612556,1.0084743661295799,0.5022680957456586,0.1661905116232312,1.8917759796238873,0.1362624696874382,3.0,0.13579968150451766,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.1376738910796677,0.002310099630910861,2.012647509529255,0.8530489937307537,0.03030873142903139,2.9735586702814283,0.625763424656506,0.0201694873225916,0.46593525219580123,0.1542997007178092,0.05020508424423826,0.8571428571428571,0.351587667021961,0.38571428571428573,0.023100996309108605,0.24928576743484682,0.1564408561641265,0.10565832916834647,0.18,3.3530858803770123,0.00817574818124629,0.3859074270278928,0.16356462855056297,0.008147980890271059,0.05675327938871662
13.0,0.07271032675127817,0.12993509112927873,0.9642410929760837,0.5372382610572003,0.17037841913321913,1.9376137639501108,0.1311010938999865,3.0,0.1995998447956638,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.14514053128332538,0.002345205257769335,2.079460959640834,0.8874262750600436,0.03248377278231968,3.0662338649477174,0.649826096639601,0.019284821859521677,0.45226865620095225,0.15066867630702857,0.04943758328446063,0.8571428571428571,0.3760667827400402,0.38571428571428573,0.023452052577693346,0.2555676286998287,0.16245652415990025,0.10906549012691726,0.18,3.4282441476276095,0.00786606563399919,0.38251539322813627,0.16324144437133534,0.011975990687739827,0.05812841291850332
14.0,0.0779977357695885,0.15192014522429365,0.9657495102231656,0.5573101743467176,0.17175751289815996,1.9758298709088475,0.11566235680502925,3.0,0.2764255932969112,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.1585880039361892,0.0023637868981375436,2.1094282171184253,0.9579238889030263,0.03798003630607341,3.1628595677047397,0.704451844894308,0.01931499020446331,0.4565652078296537,0.1519336775784752,0.0528341805725006,0.8571428571428571,0.39011712204270227,0.38571428571428573,0.023637868981375435,0.25763626934723993,0.176112961223577,0.11699660365438275,0.18,3.474312907636427,0.0069397414083017545,0.34527258327416743,0.15679360549817475,0.01658553559781467,0.05927489612726542
15.0,0.08437684966124483,0.18177947294952815,1.0067947902087202,0.557676045734571,0.1701009844220477,2.0127217502208516,0.09911857396243332,3.0,0.35095425814967657,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17270416579491946,0.0023641158228933723,2.101320085678134,1.0423382884104981,0.04544486823738204,3.2431899841919916,0.7670494496446855,0.020135895804174405,0.47603589878780966,0.1571017615549532,0.05920598516111988,0.8571428571428571,0.39037323201419966,0.38571428571428573,0.02364115822893372,0.2551514766330716,0.19176236241117137,0.12656527449186725,0.18,3.500264370935688,0.005947114437745999,0.29778969185045695,0.14771552407710606,0.021057255488980593,0.06038165250662555
16.0,0.08918532379501626,0.20745871110420974,1.0665246993316988,0.5409788114968905,0.1665037762008155,2.057306013462032,0.08818993917925418,3.0,0.40781479099204054,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.18175288235306364,0.002348749929067796,2.0709614439624224,1.1092803488373884,0.051864677776052436,3.2932388006076097,0.8125195624655547,0.021330493986633975,0.5009999623808761,0.16344203650272957,0.0659768269333454,0.8571428571428571,0.3786851680478234,0.38571428571428573,0.023487499290677956,0.24975566430122326,0.20312989061638867,0.1337779856925244,0.18,3.513837420847349,0.005291396350755251,0.26216413382180676,0.14042440175133572,0.024468887459522432,0.06171918040386096
17.0,0.09096216767472419,0.21794192980361443,1.1214087147366143,0.5161117887400138,0.1626513863108597,2.1162921493885656,0.08441721114193192,3.0,0.4393490332355479,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.18357695457069087,0.002324437718102544,2.0406209383081966,1.1412094797408436,0.05448548245090361,3.311648982884128,0.8292577632777934,0.022428174294732286,0.5213289427885364,0.1684740668873239,0.07062978176866096,0.8571428571428571,0.3612782521180097,0.38571428571428573,0.023244377181025438,0.24397707946628955,0.20731444081944836,0.13644325151208628,0.18,3.5198841049222227,0.005065032668515915,0.24606346131025,0.13761005260384654,0.026360941994132876,0.06348876448165697
18.0,0.08997876090089446,0.21224591382440466,1.1560366768706303,0.492964920885265,0.15981419961014673,2.1876995670266264,0.08652506804644489,3.0,0.4494460567600146,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17969027404090976,0.0023001173386249154,2.025053599783485,1.1401478348663896,0.053061478456101166,3.3056265845225683,0.8202833158753157,0.023120733537412605,0.531804000911293,0.17109524610878024,0.07209371744967794,0.8571428571428571,0.3450754446196855,0.38571428571428573,0.023001173386249154,0.23972129941522008,0.20507082896882892,0.1349681413513417,0.18,3.5216447731560265,0.005191504082786693,0.2472892417991163,0.13922905233380425,0.026966763405600874,0.0656309870107988
19.0,0.08747798812129079,0.19850487612504344,1.1661977684306912,0.4779699875159268,0.15849301688111048,2.2621709356502278,0.09201249916028453,3.0,0.4503813633840643,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17341395817728097,0.002283405243967034,2.028077518072338,1.1193688184260515,0.04962621903126086,3.28768735459823,0.7974259346527707,0.023323955368613824,0.5325804199874586,0.17138191875652584,0.07088159246721111,0.8571428571428571,0.3345789912611487,0.38571428571428573,0.022834052439670342,0.2377395253216657,0.19935648366319267,0.13121698218193617,0.18,3.521803958927921,0.005520749949617072,0.25938424150504413,0.14316347839002214,0.02702288180304386,0.06786512806950683
20.0,0.08503115370257008,0.1870650368872929,1.1582973555105025,0.47260927914622214,0.15850985089271222,2.329632656782375,0.09723767417734144,3.0,0.4559634000985314,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.168509955622127,0.0022772353142293663,2.0454173603997434,1.0972453571720082,0.046766259221823224,3.27415843922741,0.7769748356599223,0.023165947110210052,0.5275431284694007,0.17023631352038238,0.06859882111593642,0.8571428571428571,0.3308264954023555,0.38571428571428573,0.02277235314229366,0.23776477633906834,0.19424370891498058,0.12754673055385513,0.18,3.5227407131281394,0.005834260450640487,0.2727350090080465,0.14630619069051995,0.027357804005911885,0.06988897970347124
21.0,0.08406581909082196,0.18521525746271617,1.1465489750753224,0.4739216997881957,0.15916329462287976,2.384492393971829,0.09835017326311277,3.0,0.47548761410439294,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.167876334287734,0.0022787556513056643,2.0673147834026495,1.0919006860035587,0.04630381436567904,3.278871479237431,0.7735368682514191,0.022930979501506448,0.5225409912903217,0.16910185254516658,0.06719669549483152,0.8571428571428571,0.33174518985173695,0.38571428571428573,0.022787556513056643,0.23874494193431964,0.19338421706285477,0.12609872863623295,0.18,3.525847747802153,0.005901010395786766,0.2766899680061084,0.14614028221619366,0.028529256846263576,0.07153477181915488
22.0,0.08523574963322597,0.19548274939232882,1.1461715791464773,0.4762370144859339,0.15950810632547077,2.426611741544819,0.09389654507126148,3.0,0.5103265026633975,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17211807343232471,0.0022814222257855577,2.081853804481459,1.1124724237505732,0.048870687348082205,3.3039278620147647,0.7921548894427581,0.022923431582929546,0.5229802630457007,0.1693583003614869,0.06803016670939684,0.8571428571428571,0.3333659101401537,0.38571428571428573,0.022814222257855572,0.23926215948820617,0.19803872236068953,0.12785362444983894,0.18,3.530812672781942,0.005633792704275688,0.2658956508110325,0.14208566350131518,0.03061959015980385,0.07279835224634457
23.0,0.08799577847967698,0.21532920801362881,1.1650166195126315,0.4740213838587908,0.15883317268045913,2.4600404708024284,0.0861397550877732,3.0,0.5540213435298658,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17909233572548733,0.0022788708662236645,2.0808178638547883,1.1528019286795204,0.053832302003407204,3.3387129434768683,0.825175990877341,0.02330033239025263,0.5309844865747431,0.1715216871232256,0.0711923428600845,0.8571428571428571,0.3318149687011535,0.38571428571428573,0.022788708662236642,0.23824975902068868,0.20629399771933524,0.13199366771951546,0.18,3.5361726281940005,0.005168385305266392,0.24477047990184322,0.13560623743969755,0.03324128061179194,0.07380121412407285
24.0,0.09091584703750342,0.23712605561719302,1.199591943310407,0.464832121462336,0.15707224587462626,2.4919977976191654,0.07893115915537116,3.0,0.5955312780056428,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.1852364497887655,0.0022680928918780204,2.0649563253165883,1.1952286819751619,0.059281513904298255,3.3689941984450904,0.8575410335912468,0.02399183886620814,0.544157191955295,0.17493961188821294,0.07551898860971074,0.8571428571428571,0.32538248502363515,0.38571428571428573,0.022680928918780204,0.2356083688119394,0.2143852583978117,0.13637377055625513,0.18,3.5405480752066714,0.004735869549322269,0.22340087986952148,0.1293078870118971,0.035731876680338566,0.07475993392857495
25.0,0.09264151246294226,0.2512042664788931,1.238471695222679,0.4504352431652413,0.15477893584408062,2.5304864652430443,0.0748771345022586,3.0,0.6245064102758465,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.18788306985398393,0.002250543659583022,2.0431866960389393,1.2229306574112115,0.06280106661972328,3.385702016762632,0.8765758553790258,0.024769433904453582,0.5574469242512875,0.17835233336522086,0.0793111112897618,0.8571428571428571,0.3153046702156689,0.38571428571428573,0.02250543659583022,0.2321684037661209,0.21914396384475646,0.1389622686944134,0.18,3.543262984554641,0.004492628070135516,0.20968343759957284,0.1255040984208725,0.03747038461655079,0.07591459395729133
26.0,0.09263290430895235,0.25198560337005815,1.2693902251060243,0.43526070026390384,0.15270818232138594,2.5796251959051695,0.07466779937764291,3.0,0.6365693138667682,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.1864770175365329,0.002231111879206843,2.026142043315097,1.2290593677537862,0.06299640084251454,3.3867378861281643,0.8775932315996919,0.025387804502120487,0.5664303221166199,0.1807073695597104,0.08128425604858987,0.8571428571428571,0.30468249018473265,0.38571428571428573,0.022311118792068433,0.22906227348207892,0.21939830789992298,0.13894935646342854,0.18,3.544321514758094,0.004480067962658574,0.2063431737757861,0.12516793259283712,0.03819415883200609,0.07738875587715509
27.0,0.09116871924034342,0.241378120016676,1.2843992246404008,0.423740157108007,0.15142400802799402,2.636874148769897,0.07768711814814544,3.0,0.6353052374632957,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.18219888893156863,0.0022156728190889257,2.020636277891407,1.216576049630633,0.060344530004169,3.3753546950602926,0.8634344914553419,0.025687984492808017,0.5691616901789255,0.18152372641067024,0.0810625576651625,0.8571428571428571,0.2966181099756049,0.38571428571428573,0.022156728190889256,0.22713601204199102,0.21585862286383548,0.13675307886051513,0.18,3.5442124472110033,0.004661227088888726,0.21223738643783402,0.12778297806565786,0.03811831424779774,0.07910622446309691
28.0,0.08904556480057338,0.22679656545113852,1.2821836638199253,0.41841167324134704,0.15113548274300626,2.6948353038790067,0.08228858210207197,3.0,0.6300087594575146,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17722718254352046,0.002208320270000982,2.028068668660174,1.1948916083609022,0.05669914136278463,3.3592982033869117,0.8426700791485002,0.025643673276398507,0.566294434935533,0.18091403946433787,0.07920448863162598,0.8571428571428571,0.2928881712689429,0.38571428571428573,0.022083202700009814,0.22670322411450938,0.21066751978712506,0.13356834720086008,0.18,3.543750769863659,0.004937314926124319,0.22334988788829382,0.13159263830173057,0.03780052556745087,0.0808450591163702
29.0,0.08733515393203059,0.21680192158023479,1.2688743120539963,0.4191559367981132,0.15165456625144524,2.745545746828922,0.08583309417991,3.0,0.6312828380127243,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17411487195695335,0.0022093555194529746,2.0446455742484893,1.177474838887254,0.054200480395058696,3.349580355608716,0.8274839153096849,0.025377486241079925,0.5606788929657185,0.1795640026946885,0.07700727315208813,0.8571428571428571,0.2934091557586792,0.38571428571428573,0.022093555194529744,0.22748184937716787,0.20687097882742123,0.13100273089804587,0.18,3.543862523887961,0.0051499856507946,0.23294685110034483,0.13414992770543463,0.03787697028076346,0.08236637240486766
30.0,0.08703214221537313,0.21753288437954899,1.2563969819487182,0.42322391952735267,0.15242532334795417,2.7841192424724213,0.0856883672775518,3.0,0.6464539944359586,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17479725465772833,0.002214966464813534,2.0622081698475543,1.1774841002381617,0.054383221094887246,3.355206784498801,0.8286225561706899,0.025127939638974365,0.5565754363018691,0.17857347458848818,0.07600834309018345,0.8571428571428571,0.29625674366914684,0.38571428571428573,0.02214966464813534,0.22863798502193125,0.20715563904267248,0.1305482133230597,0.18,3.5451599041134148,0.005141302036653108,0.23376962015214442,0.13347828549637294,0.03878723966615752,0.08352357727417263
31.0,0.08848671012681741,0.2307577938183472,1.2568209329611224,0.426223445628822,0.15272995728965238,2.810176122014848,0.08128197471189026,3.0,0.6762164390875927,0.4,0.15,0.15,0.003,18.0,0.92,18.0,0.92,0.25,180.0,1.4,0.02,1.0,0.5,0.7,0.6,0.45,0.03,1.5,1.0,0.35,1.5,0.7,0.18,3.6,0.01,0.06,0.06,0.03,1.0,0.17931390906008504,0.002219052950008094,2.071099371972325,1.19992680561016,0.0576894484545868,3.376160849108607,0.8484682824373458,0.025136418659222448,0.5577904397838607,0.17893991503405257,0.07719324798398532,0.8571428571428571,0.29835641194017537,0.38571428571428573,0.02219052950008094,0.22909493593447858,0.21211707060933646,0.13273006519022612,0.18,3.547538417983885,0.004876918482713415,0.22316936798475584,0.129296986161012,0.04057298634525556,0.08430528366044543
