c1,c2,h1,h2,Time
0.3,0.1,0.8,0.1,0.0
0.3084139244296433,0.09920796740944444,0.7985537979831356,0.10823208079297875,0.01
0.3172385861968518,0.0984505089549879,0.7970689012854572,0.11637624657413903,0.02
0.3264916770243085,0.0977262091699047,0.795544036149977,0.12443338244330605,0.03
0.33619051223656554,0.09703371767689525,0.7939779212484764,0.132404363790044,0.04
0.3463518283101585,0.09637174417943861,0.7923692746827968,0.1402900568213076,0.05
0.35699151918327576,0.0957390580140403,0.790716821583336,0.14809131841415726,0.06
0.3681244642540215,0.09513448896863409,0.7890192990505006,0.15580899584945557,0.07
0.37976415887393716,0.09455691921099124,0.7872754694252855,0.16344392766966667,0.08
0.39192251170092,0.0940052826781531,0.7854841271553792,0.17099694355530642,0.09
0.4046096819133058,0.09347856099237604,0.7836441053092025,0.17846886480780663,0.1
0.41783363727447526,0.09297578388283138,0.7817542905248079,0.18586050403219898,0.11
0.43160001560133104,0.09249602602803168,0.7798136301660072,0.19317266539133918,0.12
0.4459119784822325,0.09203840563392736,0.7778211384427405,0.2004061446868288,0.13
0.4607698344841795,0.09160208016899857,0.7757759154787045,0.20756172959014135,0.14
0.4761711102623079,0.09118624732075266,0.7736771428483994,0.2146401995895667,0.15
0.4921103686798482,0.09079014169138559,0.771524098041147,0.2216423261673501,0.16
0.5085790435667991,0.09041303095154125,0.769316171452221,0.22856887300781648,0.17
0.5255650382924244,0.09005421332219919,0.7670528766922614,0.23542059612656716,0.18
0.5430537004562525,0.08971302108996672,0.7647338336895078,0.24219824374872115,0.19
0.5610272673755685,0.08938881570621961,0.7623587903214307,0.24890255655257956,0.2
0.5794648873427749,0.08908098527694727,0.759927629960223,0.2555342678057507,0.21
0.5983433381801372,0.08878894466032759,0.7574403623717136,0.26209410338285527,0.22
0.6176365418666905,0.08851213262475933,0.7548971411831565,0.2685827819248005,0.23
0.6373163142324069,0.0882500114982393,0.7522982534919805,0.2750010149108865,0.24
0.6573524454113954,0.08800206546433009,0.7496441252228584,0.28134950676030446,0.25
0.677712810668921,0.08776779902351749,0.7469353241857426,0.2876289549361299,0.26
0.6983640463353809,0.08754673691688021,0.7441725447851217,0.29384005004164465,0.27
0.7192714868234144,0.08733842187833331,0.741356620581082,0.29998347591981,0.28
0.7403996246032806,0.08714241440859395,0.7384885107209287,0.3060599097321282,0.29
0.7617124240603249,0.08695829180916942,0.7355692959466021,0.3120700220515522,0.3
0.7831735252166111,0.08678564677297966,0.7326001806031874,0.3180144769660544,0.31
0.8047465313580778,0.08662408760360589,0.7295824749956751,0.32389393214739426,0.32
0.8263953184371371,0.08647323660770008,0.7265175988490149,0.32970903895581094,0.33
0.8480842002131735,0.08633272984021974,0.7234070703387034,0.3354604425135111,0.34
0.8697781125663356,0.08620221674831684,0.7202524961210522,0.3411487817809491,0.35
0.8914429512492362,0.0860813589768554,0.7170555697723634,0.34677468965550656,0.36
0.9130454374797063,0.085969830730581,0.7138180573707535,0.3523387930138273,0.37
0.9345535928315414,0.08586731748742488,0.7105417950236369,0.3578417128227606,0.38
0.9559369287577395,0.08577351543203947,0.7072286815089307,0.36328406421882675,0.39
