Time,c1,h1,c2,h2,Phi1_c1,r2,R1,Phi_minus1_c1,k1,R3,Phi2_c1,k2,r4,Phi3_c1,k3,R5,Phi1_c2,Phi_minus1_c2,Phi2_c2,Phi3_c2,compartment,Jreceptor_Cell1,Jpump_Cell1,Jleak_Cell1,Inactivated_to_S_Cell1,Open_to_Inactivated_Cell1,Jreceptor_Cell2,Jpump_Cell2,Jleak_Cell2,Inactivated_to_S_Cell2,Open_to_Inactivated_Cell2,diffusion
0.1,0.4046096819133058,0.7836441053092025,0.09347856099237604,0.17846886480780663,6.317476036922724,100.0,6.0,0.8729360325904583,44.0,50.0,0.6862902789361116,26.5,20.0,0.7981603672954803,1.6,1.6,1.5340754883554106,0.8783578474476846,0.5663326252199785,0.944800859517467,1.0,2.100299091443627,1.0017429029205094,0.2,0.17268670037294923,0.35916054805573444,0.0003235306624922195,0.2548939694615965,0.2,0.7761833226499446,0.033018773342641965,-0.0031113112092092977
0.11,0.41783363727447526,0.7817542905248079,0.09297578388283138,0.18586050403219898,6.51050901113605,100.0,6.0,0.8727070725916771,44.0,50.0,0.6913560189091419,26.5,20.0,0.7929295906480919,1.6,1.6,1.5259503267479146,0.8783666634186421,0.5661375718625438,0.9450814448925006,1.0,2.1648563417280107,1.0121602546784085,0.2,0.17305348107486643,0.3645604157512831,0.00037513304801431235,0.25273536232805943,0.2,0.7694281311933016,0.03425143737221104,-0.0032485785339164386
0.12,0.43160001560133104,0.7798136301660072,0.09249602602803168,0.19317266539133918,6.710616558156376,100.0,6.0,0.8724688486264232,44.0,50.0,0.6966267241403865,26.5,20.0,0.7875565995831212,1.6,1.6,1.5181959189283862,0.8783750759223024,0.565951445219061,0.9453493393156719,1.0,2.2294877759035248,1.0222048032252462,0.2,0.17340922870101086,0.3700512682508174,0.0004317516210934064,0.25067729802796707,0.2,0.7627336877141221,0.035464852640865956,-0.0033910398957329936
0.13,0.4459119784822325,0.7778211384427405,0.09203840563392736,0.2004061446868288,6.917748488821714,100.0,6.0,0.8722213212989044,44.0,50.0,0.7021032662617409,26.5,20.0,0.7820473299085752,1.6,1.6,1.510798184542141,0.8783831003980714,0.5657739036926678,0.9456050138534268,1.0,2.293912934622701,1.031861176271271,0.2,0.17375438544298177,0.37562606280516425,0.000493568366819668,0.2487158325835024,0.2,0.7560999586305261,0.03665981198880469,-0.003538735728483052
0.14,0.4607698344841795,0.7757759154787045,0.09160208016899857,0.20756172959014135,7.131810082829964,100.0,6.0,0.8719645012219179,44.0,50.0,0.7077854104650656,26.5,20.0,0.7764088804223436,1.6,1.6,1.5037436615764184,0.8783907515990463,0.5656046208710996,0.945848919646725,1.0,2.3578368108126,1.0411173051977953,0.2,0.17408957042690398,0.38127693550163416,0.0005607588231627673,0.24684719303266553,0.2,0.7495268819538842,0.037837067519319104,-0.0036916775431518095
0.15,0.4761711102623079,0.7736771428483994,0.09118624732075266,0.2146401995895667,7.352664130627352,100.0,6.0,0.8716984476473962,44.0,50.0,0.7136718458013595,26.5,20.0,0.7706493901641144,1.6,1.6,1.4970195232638228,0.87839804357505,0.5654432859020186,0.9460814872015345,1.0,2.4209549064952944,1.0499646480640066,0.2,0.174415571844081,0.3869953364263845,0.000633492501619936,0.24506778284541678,0.2,0.743014367960603,0.03899733358295187,-0.0038498486294155526
0.16,0.4921103686798482,0.771524098041147,0.09079014169138559,0.2216423261673501,7.580129429930154,100.0,6.0,0.8714232714521893,44.0,50.0,0.7197601191203123,26.5,20.0,0.7647780078684965,1.6,1.6,1.4906135259845543,0.8784049897303992,0.565289602214919,0.9463031280744495,1.0,2.48295706324551,1.0583981144465178,0.2,0.17473334514604955,0.39277204860281006,0.000711933250193955,0.24337416878460544,0.2,0.7365623015085887,0.04014128847608036,-0.004013202269884626
0.17,0.5085790435667991,0.769316171452221,0.09041303095154125,0.22856887300781648,7.813979674557199,100.0,6.0,0.871139137809584,44.0,50.0,0.7260465759629559,26.5,20.0,0.7588048476918824,1.6,1.6,1.4845139482669123,0.8784116028911921,0.5651432860323745,0.9465142368781627,1.0,2.543531540406824,1.0664159186975048,0.2,0.17504400738617779,0.39859721103081414,0.0007962395728446721,0.24176306524317354,0.2,0.7301705444690676,0.04126957573256042,-0.004181660126152578
0.18,0.5255650382924244,0.7670528766922614,0.09005421332219919,0.23542059612656716,8.053939164016844,100.0,6.0,0.8708462729046806,44.0,50.0,0.7325262119839389,26.5,20.0,0.7527410223520435,1.6,1.6,1.4787095511432815,0.8784178953493236,0.5650040653962176,0.9467151925587189,1.0,2.6023678009793767,1.0740192625904839,0.2,0.1753488557526347,0.4044602360885873,0.0008865649322503959,0.24023132408801368,0.2,0.7238389375644675,0.04238280559598838,-0.004355108249702252
0.19,0.5430537004562525,0.7647338336895078,0.08971302108996672,0.24219824374872115,8.299698051055042,100.0,6.0,0.8705449469034121,44.0,50.0,0.739193049762005,26.5,20.0,0.7465981835449866,1.6,1.6,1.473189636018504,0.8784238788007045,0.5648716815344142,0.9469063563041631,1.0,2.659165936326548,1.0812125564059876,0.2,0.17564929241700625,0.4103502729848288,0.0009830581867434607,0.2387759500741178,0.2,0.717567299812794,0.04348155842031486,-0.004533406793662858
0.2,0.5610272673755685,0.7623587903214307,0.08938881570621961,0.24890255655257956,8.550905894954179,100.0,6.0,0.8702354832966563,44.0,50.0,0.7460399320614772,26.5,20.0,0.7403886217239171,1.6,1.6,1.4679439663248486,0.8784295644310834,0.5647458869622775,0.9470880741750073,1.0,2.7136378392077702,1.088002818972378,0.2,0.1759468476987203,0.4162560297852717,0.0010858638266077448,0.23739408015672606,0.2,0.7113554312323889,0.04456638525595573,-0.00471638451669349
0.21,0.5794648873427749,0.759927629960223,0.08908098527694727,0.2555342678057507,8.807173490013126,100.0,6.0,0.8699182582892598,44.0,50.0,0.7530585353501265,26.5,20.0,0.7341251558086516,1.6,1.6,1.4629627277472586,0.8784349629599562,0.5646264445109697,0.9472606784082995,1.0,2.765511031950874,1.0943993510721466,0.2,0.17624316606080354,0.42216582763010024,0.0011951222119306831,0.23608297293014627,0.2,0.705203114530056,0.04563780898714323,-0.004903839020658276
0.22,0.5983433381801372,0.7574403623717136,0.08878894466032759,0.26209410338285527,9.068084328348453,100.0,6.0,0.8695936881949017,44.0,50.0,0.7602396486877998,26.5,20.0,0.727820796784425,1.6,1.6,1.4582365305697227,0.8784400846387519,0.5645131273676136,0.947424487268783,1.0,2.814534852175254,1.100413598703206,0.2,0.17653994872636078,0.4280679032637424,0.0013109698639791327,0.23484000908261785,0.2,0.6991101157551101,0.04669632628262905,-0.005095543935198096
0.23,0.6176365418666905,0.7548971411831565,0.08851213262475933,0.2685827819248005,9.33318924300531,100.0,6.0,0.869262237552456,44.0,50.0,0.7675729941519113,26.5,20.0,0.7214888327251333,1.6,1.6,1.4537563643911426,0.8784449393005817,0.5644057179746329,0.9475798065559832,1.0,2.860480612680881,1.106058569383976,0.2,0.17683897550535754,0.43395023779086245,0.0014335396361457085,0.2336626792456242,0.2,0.6930761860154129,0.04774240838917808,-0.005291244092419311
0.24,0.6373163142324069,0.7522982534919805,0.0882500114982393,0.2750010149108865,9.602018105808948,100.0,6.0,0.8689244060043742,44.0,50.0,0.7750475171532213,26.5,20.0,0.715142507933188,1.6,1.6,1.4495135930944156,0.8784495363663011,0.56430400789559,0.9477269297217883,1.0,2.9031464290119855,1.1113486667662336,0.2,0.17714204821717583,0.4398008423732475,0.0015629609413525146,0.23254858239020593,0.2,0.6871010621899181,0.0487765027305957,-0.005490663027341676
0.25,0.6573524454113954,0.7496441252228584,0.08800206546433009,0.28134950676030446,9.874082088961325,100.0,6.0,0.8685807267052618,44.0,50.0,0.782651421646083,26.5,20.0,0.708794943940801,1.6,1.6,1.4454999278588156,0.8784538848743179,0.5642077971557165,0.9478661387537326,1.0,2.942358382873123,1.116299298786556,0.2,0.17745097822791428,0.4456077781650584,0.0016993599043222036,0.23149541840835836,0.2,0.6811844681405756,0.04979903390521707,-0.005693503799470653
0.26,0.677712810668921,0.7469353241857426,0.08776779902351749,0.2876289549361299,10.14887626772666,100.0,6.0,0.8682317642152332,44.0,50.0,0.7903722167379662,26.5,20.0,0.7024590600296577,1.6,1.6,1.441707402795414,0.8784579935075046,0.5641168936464603,0.9479977049720365,1.0,2.9779712499956035,1.120926534986931,0.2,0.17776757429919332,0.4513591831073063,0.0018428594843386784,0.23050098136333427,0.2,0.67532611580908,0.05081040463147612,-0.0058994501164540344
0.27,0.6983640463353809,0.7441725447851217,0.08754673691688021,0.29384005004164465,10.425889687459582,100.0,6.0,0.8678781027290454,44.0,50.0,0.7981969771198704,26.5,20.0,0.6961473325129302,1.6,1.6,1.4381283742097302,0.8784618705944711,0.5640311130973268,0.9481218890110109,1.0,3.009870473760421,1.1252469189459045,0.2,0.1780936005314086,0.457043484939479,0.0019935796504138136,0.22956315891551998,0.2,0.6695257056984367,0.05181099722009329,-0.006108173094185007
0.28,0.7192714868234144,0.741356620581082,0.08733842187833331,0.29998347591981,10.70460522742556,100.0,6.0,0.8675203470032284,44.0,50.0,0.8061123225535701,26.5,20.0,0.6898718020249699,1.6,1.6,1.4347554846701593,0.8784655241489262,0.5639502782050079,0.948238942024974,1.0,3.037971047040518,1.1292771334004286,0.2,0.17843077424155698,0.4626493536922255,0.0021516374150800225,0.22867992250493593,0.2,0.6637829281937991,0.05280117405121086,-0.006319330649450811
0.29,0.7403996246032806,0.7384885107209287,0.08714241440859395,0.3060599097321282,10.984506347379341,100.0,6.0,0.8671591143453479,44.0,50.0,0.8141045951091793,26.5,20.0,0.6836439312244441,1.6,1.6,1.4315816597673674,0.8784689618735865,0.5638742185468988,0.948349105763463,1.0,3.06221751887605,1.133033823216544,0.2,0.17878074259110338,0.46816582432717735,0.002317146952021825,0.22784932609871714,0.2,0.6580974640589531,0.053781278820000465,-0.006532572101946866
0.3,0.7617124240603249,0.7355692959466021,0.08695829180916942,0.3120700220515522,11.265081628581388,100.0,6.0,0.8667950291437494,44.0,50.0,0.8221599801945425,26.5,20.0,0.6774745238665567,1.6,1.6,1.4286000928605609,0.8784721911770677,0.5638027702073776,0.9484526130661408,1.0,3.082583086562282,1.1365334136191525,0.2,0.17914506532427407,0.4735823661195256,0.0024902196553482202,0.22706950178262886,0.2,0.6524689851917379,0.0547516374073229,-0.006747541322511555
0.31,0.7831735252166111,0.7326001806031874,0.08678564677297966,0.3180144769660544,11.54582766171534,100.0,6.0,0.8664287193109663,44.0,50.0,0.8302645852448698,26.5,20.0,0.6713736885166903,1.6,1.6,1.4258042226111685,0.8784752191985563,0.5637357752319404,0.9485496886109916,1.0,3.0990680778379787,1.139791944989377,0.2,0.17952520305713487,0.47888891553948615,0.00267096413802584,0.22633865346963927,0.2,0.6468971555110533,0.05571255846672406,-0.006963878784436315
0.32,0.8047465313580778,0.7295824749956751,0.08662408760360589,0.32389393214739426,11.826252861140267,100.0,6.0,0.8660608113228554,44.0,50.0,0.8384045494818246,26.5,20.0,0.6653507881749192,1.6,1.6,1.42318773686106,0.8784780528039214,0.5636730817132399,0.948640548750443,1.0,3.1116981374562065,1.142824957083757,0.2,0.17992251339793852,0.48407592435389973,0.0028594863341595686,0.22565505750103546,0.2,0.6413816312212002,0.05666433469611363,-0.00718122443754472
0.33,0.8263953184371371,0.7265175988490149,0.08647323660770008,0.32970903895581094,12.105881360330235,100.0,6.0,0.8656919249207334,44.0,50.0,0.8465661611287725,26.5,20.0,0.6594143946133947,1.6,1.6,1.420744546901121,0.8784806986138692,0.5636145431681416,0.9487254023777816,1.0,3.1205226152606063,1.145647404319515,0.2,0.1803382319923944,0.48913442654056116,0.0030558894436127156,0.2250170555104573,0.2,0.6359220617268382,0.05760724320700251,-0.0073992208182943695
0.34,0.8480842002131735,0.7234070703387034,0.08633272984021974,0.3354604425135111,12.384254857537728,100.0,6.0,0.8653226703045684,44.0,50.0,0.8547359195114231,26.5,20.0,0.6535722912882962,1.6,1.6,1.418468783623109,0.8784831630083763,0.5635600184396738,0.9488044510359472,1.0,3.1256121693789725,1.1482735781632403,0.2,0.18077347479287614,0.494056047468757,0.0032602739639689695,0.22442305301794496,0.2,0.6305180900326395,0.058541546461110636,-0.007617514703729538
0.35,0.8697781125663356,0.7202524961210522,0.08620221674831684,0.3411487817809491,12.660934579172507,100.0,6.0,0.864953645023482,44.0,50.0,0.8629006038554591,26.5,20.0,0.6478314759771869,1.6,1.6,1.416354792009724,0.8784854521328999,0.5635093715595889,0.9488778890858359,1.0,3.1270564328660657,1.1507170595020477,0.2,0.18122923833883256,0.49883302129486623,0.003472737711201275,0.2238715175953478,0.2,0.6251693531653245,0.05946749312360075,-0.007835758958180188
0.36,0.8914429512492362,0.7170555697723634,0.0860813589768554,0.34677468965550656,12.9355050539545,100.0,6.0,0.8645854282840673,44.0,50.0,0.8710473992150104,26.5,20.0,0.6421981282765246,1.6,1.6,1.4143971120249157,0.8784875719192982,0.5634624712855278,0.9489459043488322,1.0,3.124962221401721,1.152990708362745,0.2,0.18170638349845591,0.5034582633249551,0.003693375740387293,0.2233609734944775,0.2,0.6198754828684019,0.06038531844653248,-0.008053615922723809
0.37,0.9130454374797063,0.7138180573707535,0.085969830730581,0.3523387930138273,13.20757176756784,100.0,6.0,0.8642185833104641,44.0,50.0,0.8791638442559815,26.5,20.0,0.6366777043253999,1.6,1.6,1.4125904846994761,0.8784895280794484,0.5634191912422033,0.9490086778757318,1.0,3.119450387102789,1.1551066202649671,0.2,0.18220566225257195,0.5079252841534398,0.003922280418950913,0.22289000286090827,0.2,0.6146361057533485,0.061295245384909505,-0.008270756067491255
0.38,0.9345535928315414,0.7105417950236369,0.08586731748742488,0.3578417128227606,13.476766461183857,100.0,6.0,0.8638536493660858,44.0,50.0,0.8872380077753534,26.5,20.0,0.6312748740153958,1.6,1.6,1.4109298314915537,0.8784913261277887,0.5633794094226744,0.94906638464562,1.0,3.1106545127631953,1.157076163279314,0.2,0.18272769187917623,0.512228306762852,0.004159541313864997,0.22245723998932265,0.2,0.6094508439815263,0.062197484839616,-0.008486862753441165
0.39,0.9559369287577395,0.7072286815089307,0.08577351543203947,0.36328406421882675,13.742748655549702,100.0,6.0,0.8634911386580344,44.0,50.0,0.8952585571909911,26.5,20.0,0.625993537633046,1.6,1.6,1.4094102452964887,0.8784929713912287,0.5633430079690644,0.949119193861545,1.0,3.0987188395133396,1.1589099907730658,0.2,0.1832729533797157,0.516362287588747,0.004405245133735198,0.22206136863423984,0.2,0.6043193156874264,0.06309223620428915,-0.008701634133257
0.4,0.9771660017984412,0.7038806643720077,0.08568813223386156,0.36866645652235636,14.005199267819714,100.0,6.0,0.8631315440024208,44.0,50.0,0.90321458894644,26.5,20.0,0.6208369964850774,1.6,1.6,1.4080270032241726,0.87849446899548,0.5633098734750053,0.9491672684909347,1.0,3.083794922930606,1.1606180133751642,0.2,0.18384183893243933,0.5203227420143356,0.004659475853481847,0.2217011250035339,0.2,0.5992411349693778,0.06397968860092794,-0.008914778695645796
0.41,0.9982128351276326,0.7004997348938836,0.085610885992807,0.3739894933407802,14.263825045690073,100.0,6.0,0.8627753317993282,44.0,50.0,0.9110957839398642,26.5,20.0,0.6158079039438672,1.6,1.6,1.4067755496799303,0.878495823883527,0.563279896576965,0.9492107658391259,1.0,3.0660405813453595,1.1622094583925573,0.2,0.18443463048563008,0.5241058458384349,0.00492231460923505,0.22137529302707593,0.2,0.5942159124493374,0.06486002112238265,-0.009126019491348256
0.42,1.0190512493916506,0.6970879221693629,0.08554150437460532,0.379253772662602,14.518361715623218,100.0,6.0,0.862422936579493,44.0,50.0,0.9188925281787168,26.5,20.0,0.6109082441100172,1.6,1.6,1.4056514825034652,0.878497040830774,0.5632529716191268,0.9492498380178753,1.0,3.0456186400786596,1.163692917685951,0.2,0.1850514855872314,0.5277085038752888,0.005193839588479197,0.22108270044128484,0.2,0.5892432557502323,0.06573340311208949,-0.009335097450170454
0.43,1.0396564550675547,0.6936472854350838,0.08547972501641893,0.38445988686696886,14.768568064413845,100.0,6.0,0.8620747680528595,44.0,50.0,0.9265957568304815,26.5,20.0,0.606139483389346,1.6,1.6,1.4046505596761034,0.8784981244379121,0.5632289968111936,0.949284631699983,1.0,3.022694391402296,1.1650763452468618,0.2,0.18569247614130208,0.531128198315279,0.005474126108548505,0.22082222024345807,0.2,0.5843227695920553,0.066599995106204,-0.009541767300511357
0.44,1.0600050830973629,0.690179906608003,0.08542529521980315,0.3896084227846206,15.014225494471143,100.0,6.0,0.8617312107273081,44.0,50.0,0.9341969626583067,26.5,20.0,0.6015026099637856,1.6,1.6,1.4037686944724481,0.8784990791362891,0.5632078741096026,0.9493152882764451,1.0,2.99743419563559,1.1663670955316991,0.2,0.18635759479451,0.5343629730647964,0.005763246604827866,0.2205927691503936,0.2,0.5794540560857319,0.06745994937056557,-0.009745797878775598
0.45,1.0800756433835137,0.6866878814396346,0.08537797102708714,0.3946999618114704,15.255142710132882,100.0,6.0,0.8613926163145648,44.0,50.0,0.9416883640402545,26.5,20.0,0.5969980750170353,1.6,1.6,1.403001940612032,0.8784999092040935,0.5631895088594316,0.9493419443621558,1.0,2.970004908538566,1.1675719874783619,0.2,0.18704673166004732,0.5374115401227566,0.006061270504146308,0.2203933034709416,0.2,0.5746367151763858,0.0683134100496772,-0.009946976723564266
0.46,1.0998482211049676,0.6831733150011804,0.08533751736156654,0.39973507992322543,15.491151174690822,100.0,6.0,0.8610593090142951,44.0,50.0,0.9490627880587209,26.5,20.0,0.5926259067056621,1.6,1.6,1.402346494637269,0.8785006187638819,0.563173809849115,0.9493647317036149,1.0,2.9405721783990653,1.1686973183604048,0.2,0.18775970146597465,0.5402731669882636,0.0063682642747415336,0.22022281947605635,0.2,0.5698703447997789,0.06916051388058704,-0.010145107037434011
0.47,1.119304217688856,0.6796383180369427,0.08530370808458618,0.40471434769267384,15.722101254049463,100.0,6.0,0.8607315900198548,44.0,50.0,0.956313570810712,26.5,20.0,0.5883858045716726,1.6,1.6,1.401798696936959,0.8785012117815646,0.5631606893328831,0.9493837771344269,1.0,2.9092991128612398,1.169748886151355,0.2,0.18849626599576771,0.5429475835386206,0.006684291484475773,0.2200803534291828,0.2,0.5651545410614606,0.07000139084848844,-0.010340005096042697
0.48,1.1384268372988218,0.6760849944963737,0.0852763250969938,0.4096383304165649,15.947867271685903,100.0,6.0,0.8604097294582346,44.0,50.0,0.9634347357365607,26.5,20.0,0.5842770667476501,1.6,1.6,1.4013550172782756,0.8785016920821549,0.5631500626823237,0.9493992030701043,1.0,2.8763460873600963,1.1707320524312577,0.2,0.1892561092912077,0.5454350939089065,0.007009412674545745,0.2199649776017125,0.2,0.5604888986256494,0.0708361642591201,-0.01053150512201828
0.49,1.1572008662556612,0.6725154385991973,0.08525515833939692,0.41450758813646754,16.168344131733985,100.0,6.0,0.860093970251279,44.0,50.0,0.9704209081904525,26.5,20.0,0.5802986715918289,1.6,1.6,1.4010120548940495,0.8785020633497526,0.5631418483867238,0.949411127497509,1.0,2.8418697004580435,1.1716517626521752,0.2,0.19003885594771855,0.5477364940354621,0.007343685402038824,0.21987580008836857,0.2,0.5558730108885923,0.07166495129942799,-0.010719457079162642
0.5,1.1756123541340975,0.6689317364797335,0.08524000589637684,0.41932267563908354,16.383442919081183,100.0,6.0,0.8597845336079416,44.0,50.0,0.9772671939242918,26.5,20.0,0.5764493725562585,1.6,1.6,1.4007665402479175,0.8785023291257069,0.5631359680937353,0.9494196639065438,1.0,2.8060218752379997,1.1725125639059628,0.2,0.1908440927795477,0.5498529701833883,0.007687164325382842,0.2198119650714192,0.2,0.5513064701328924,0.07248786364678773,-0.010903723482377206
0.51,1.1936489448642775,0.6653359513519611,0.08523067332430519,0.42408414256778554,16.593094186455303,100.0,6.0,0.8594816135764837,44.0,50.0,0.9839692996202987,26.5,20.0,0.5727276517478584,1.6,1.6,1.4006153242132473,0.8785024928203967,0.5631323463487221,0.9494249216600252,1.0,2.7689496977360712,1.17331865316802,0.2,0.1916713547066224,0.5517861649563657,0.008039901124412965,0.2197726498251354,0.2,0.5467888678253465,0.07330500759200996,-0.011084182715399724
0.52,1.2112997553882092,0.6617301206698857,0.08522697351841775,0.42879253345456303,16.7972459400698,100.0,6.0,0.8591853792066765,44.0,50.0,0.9905234850522816,26.5,20.0,0.5691317679423544,1.6,1.6,1.4005553759836236,0.8785025577155543,0.5631309105433615,0.9494270060605067,1.0,2.7307948967591034,1.174073900408092,0.2,0.19252013446479485,0.5535381268980927,0.008401944535616206,0.21975706400324735,0.2,0.5423197948016413,0.07411648445466926,-0.011260727818697915
0.53,1.2285551098007457,0.658116260998051,0.08522872674496845,0.43344838770968075,16.9958600458759,100.0,6.0,0.8588959791212651,44.0,50.0,0.9969264619420096,26.5,20.0,0.5656598290965277,1.6,1.6,1.4005837836527453,0.878502526963693,0.5631315909282937,0.9494260183247716,1.0,2.691693399836854,1.1747818653702136,0.2,0.19338989737472437,0.5551112301864776,0.008773340440831357,0.21976444963214842,0.2,0.5378988414322775,0.07492239108062618,-0.011433263830557773
0.54,1.2454066794228975,0.6544963550077629,0.08523576020269928,0.43805223971367124,17.188913397502972,100.0,6.0,0.8586135392631742,44.0,50.0,1.0031754438022713,26.5,20.0,0.5623097786234587,1.6,1.6,1.4006977471627178,0.8785024035957922,0.5631343204430957,0.9494220558241376,1.0,2.6517751818624973,1.1754458305403908,0.2,0.19428007812918288,0.5565081902768546,0.00915413184801853,0.21979407913140342,0.2,0.533525597836816,0.0757228200352386,-0.011601709192201983
0.55,1.2618474325267786,0.65087234719786,0.08524790780610383,0.4426046188601034,17.376396905211703,100.0,6.0,0.8583381638345134,44.0,50.0,1.009268125161391,26.5,20.0,0.5590794190546104,1.6,1.6,1.4008945748413724,0.878502190525093,0.5631390346323144,0.9494152122003927,1.0,2.611164074693648,1.1760688234486811,0.2,0.19519008530452014,0.5577320349604649,0.009544358925086125,0.219845254278267,0.2,0.5291996540644537,0.07651785990554665,-0.011765995247206746
0.56,1.2778714362792243,0.6472461513405245,0.08526501017565852,0.44710604954509636,17.558312859295707,100.0,6.0,0.8580699387001054,44.0,50.0,1.0152026062601678,26.5,20.0,0.5559664618196519,1.6,1.6,1.4011716832887324,0.878501890547263,0.5631456716418051,0.9494055773656802,1.0,2.5699776749830576,1.1766536321188823,0.2,0.19611930913247352,0.5587860479057523,0.009944059098820563,0.21991730605332552,0.2,0.5249206002536295,0.07730759571213011,-0.011926064261035658
