Time,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p,diabetes,k1a,k1basal,k1c,k1d,k1f,k1g,k1r,k2a,k2c,k2basal,k2b,k2d,k2f,k2g,k3a,k3b,k4a,k4b,k4c,k4e,k4f,k4h,k5a1,k5a2,k5b,k5d,km5,k5c,k6f1,k6f2,km6,n6,k6b,k7f,k7b,k8,glut1,k9f1,k9b1,k9f2,k9b2,km9,n9,scaleIR,scaleIRS1,scaleIRS1ds,scaleIRS1307,scalePKB308,scalePKB473,scaleAS160,scaleGLUCOSE,scaleS6K,scaleS6,gluc,insulin,measuredIRp,measuredIRint,measuredIRS1p,measuredIRS1307,measuredPKB308p,measuredPKB473p,measuredAS160p,measuredmTORC1a,measuredS6Kp,measuredS6p,measuredmTORC2a,glucoseuptake,cellvolume,v1a,v1basal,v1c,v1d,v1e,v1g,v1r,v2a,v2b,v2c,v2d,v2f,v2basal,v2g,v3a,v3b,v5a,v5b,v5c,v5d,v4a,v4b,v4c,v4e,v4f,v4h,v6f1,v6b1,v7f,v7b,v9f1,v9b1,v9f2,v9b2
0.0,49.9344643421136,0.000931221500588088,0.0,0.011815001204792,0.0527894351383809,86.2418960059256,0.00095272377217019,0.00891531075576947,13.7482359094757,99.9986712896423,0.00132871035763352,78.0219322115859,12.2197372437326,9.6963389945784,0.061992532897245,96.927052256569,3.07294774343092,99.9045223943705,0.0954776056294795,95.4699007486273,4.53009925137289,4.5880858350243,45.4119141649757,99.8296860066098,0.170313993390069,98.2037625421647,1.79623745783512,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.06630585051338722,0.0646044363431729,0.003711367785958106,0.8069944905787779,0.534992149069996,0.12685830985718338,0.12075432564459576,3.07294774343092,0.12713939606568653,0.20638768390525528,0.0954776056294795,518.2345880862299,1.0,316.13509374992117,1.839086321720044,0.0,0.02887717873323661,0.028885634636317752,1.8102945971432431,0.028881099964208193,3.2881455355241487,3.2621261959107306,2.529068045499249,2.5034192602200673,0.025970300231556467,3.6463073631305343,3.6721538114209595,0.00013118832029187412,0.00013122343491988643,76.282460359932,76.30129246938974,0.10121690349790109,0.10120626196724827,430.3900940023618,425.24685608189446,5.198865345386409,3.7033412991351335,8.902127724044382,5.198207334993481,295.3199041026998,295.27186920448503,10487.629986903241,10488.36421886555,0.00756057835710437,0.0075636444464529645,55.679106156774374,55.68336119288872
0.01,46.88297936691547,0.002164771554769554,3.050067305318365,0.011997646399528673,0.052790909769206966,86.24183773128256,0.0009629178516746183,0.008961830060765891,13.748237470734255,99.99867128571745,0.0013287142825059073,78.00957903386052,12.232071246706436,9.696311089004045,0.062039613223082275,96.92705976632809,3.0729402336718237,99.90451728659522,0.09548271340476688,95.4695334230855,4.53046657691472,4.588120007477016,45.411879992523,99.8296860386749,0.17031396132495627,98.20379907791296,1.7962009220868214,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.07367289819825938,0.06478855616873563,0.0037326976898688757,0.8069973109846359,0.5355314690585298,0.12685855912895264,0.12076411707423877,3.0729402336718237,0.12713937212907986,0.20638348594777578,0.09548271340476688,518.2358254707428,1.0,296.81614237194185,1.726700130083497,2.6742990133031426,0.06712956591340387,0.02933225719461715,4.2083159024720125,0.028881906734733134,3.3389739116219936,3.297030724133893,2.5561226546746307,2.5164818810630623,0.026105810967011037,3.6463048992786264,3.6721542284331194,0.00013259202638299367,0.0001312238225402834,76.3566961301042,76.30110600207138,0.10278158543430452,0.1012116762090529,434.9263661067594,425.67607938538396,5.204391229841199,3.7226542936755305,8.908888458834614,5.1981923748150685,295.3291045472212,295.29581148330146,10488.472489460353,10488.44233709246,0.007560560161308519,0.007563643022441308,55.67911638889964,55.682228584691465
0.02,44.04333486835623,0.003376101453441728,5.887927945998958,0.0125595588277622,0.05280152532095562,86.24153269138009,0.0009999175942433576,0.009224181549225599,13.748243159405684,99.99867124977844,0.0013287502215050002,77.91152138666158,12.32989543587999,9.696021213560929,0.06256294669156193,96.92434204446226,3.0756579555376486,99.90448025588499,0.09551974411500727,95.46893142437818,4.531068575622047,4.588648121438331,45.411351878561675,99.82968604748825,0.17031395251159054,98.20382579414695,1.7961742058528034,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.08289730478282283,0.06536108414871782,0.0038452836878586742,0.8070130342204149,0.5398154871448169,0.12686159408328238,0.12078016395178129,3.0756579555376486,0.12713936554990235,0.20638041625248713,0.09551974411500727,518.254948477282,1.0,278.8383530515633,1.6221160232015601,5.162535223051886,0.104692906071228,0.030706870496885152,6.563141225490719,0.02888771450309482,3.4953431316353596,3.423717842689256,2.656688180449242,2.5901501790225483,0.026870040852894166,3.64629200219155,3.6721557478772584,0.00013768682318903214,0.00013122737187583382,76.97004220580163,76.36858703599981,0.10759534388681564,0.10125092876190771,451.07053495669726,429.08036116862365,5.248047124392236,3.8315179215015904,8.984039144908293,5.198036972590014,295.44329479241316,295.3350497590451,10489.744184157296,10489.649605608023,0.007567145908632408,0.007563642631039736,55.67912865507088,55.68140038143691
0.03,41.40087962327613,0.004503136264232485,8.528321324968044,0.013465843489661296,0.05283007195927765,86.24091320643682,0.0010640136707387572,0.00976249905988904,13.748260230761776,99.99867114408534,0.0013288559146288894,77.65479299760351,12.585619159338796,9.695501321878265,0.06408750397349412,96.9123858123904,3.087614187609511,99.90438078822176,0.09561921177826457,95.46688935662424,4.5331106433760375,4.590449159271466,45.40955084072855,99.82968589446617,0.170314105533681,98.203845116517,1.7961548834827303,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.09347463267975545,0.06629591544893895,0.004071851437989115,0.8070456133313388,0.5510212222538834,0.12687465473607287,0.12083459730983165,3.087614187609511,0.12713947978089288,0.2063781961121657,0.09561921177826457,518.3201640572198,1.0,262.1089688949612,1.52479439652526,7.477632137731981,0.13964225555384938,0.03292526501073414,8.754096897667951,0.028903332368920804,3.7475365261290645,3.6431828086095046,2.8379750520682734,2.741309736016843,0.028438159761456774,3.6462658103681482,3.6721603076364704,0.00014651273549170314,0.0001312378101287491,78.59724092570363,76.66546027834416,0.11535919679490542,0.10135636448496045,478.4031582039846,437.97954674499005,5.362470639622977,4.0549054976131504,9.202965570593756,5.197758258658938,295.7934639338255,295.46815173525016,10494.055499214084,10493.76677809457,0.007596117875081327,0.007563649426750773,55.679189636448186,55.68080138796464
0.04,38.941917282713185,0.005551731022050889,10.984963277479192,0.014683246107401593,0.05288446263551419,86.23995644041143,0.0011527522167873473,0.010593945381252402,13.74829681191976,99.99867093300055,0.0013290669994064175,77.19834714833847,13.039474849718397,9.695252278635797,0.06692670610137212,96.88288556236222,3.117114437637681,99.90419163501927,0.0958083649807342,95.46192761057395,4.538072389426308,4.594880509114606,45.405119490885404,99.82968525638555,0.17031474361431648,98.20385816306901,1.7961418369307007,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.10526235102741181,0.06756770874291579,0.004417932966622749,0.8070965318232773,0.5709148517715091,0.12690832680158318,0.12096685761254765,3.117114437637681,0.12713995610808726,0.20637669706333753,0.0958083649807342,518.48062323504,1.0,246.54127831685716,1.4342308135223267,9.631615801693757,0.17215917899379807,0.03590763283573876,10.792565106866927,0.028933089507889816,4.086293642686759,3.947023590279877,3.1040381502765184,2.9747798630556743,0.030860162895588242,3.6462253583005952,3.672170078463768,0.0001587318705706693,0.0001312586568613778,81.50102988426187,77.39795148654362,0.12578820417443348,0.10155686687957825,515.2553760258093,453.7737247702002,5.566839651330568,4.4001380874896405,9.610674996157035,5.197624746576651,296.48274894682726,295.79155834280675,10504.516639727652,10503.89684383599,0.007667594435591025,0.0075636777639117945,55.67940563525776,55.68039694485172
0.05,36.653702873563,0.006527334083458564,13.270616958814534,0.01618102881512255,0.05297180468122212,86.23863586939561,0.001263314024519863,0.011739259609651538,13.748361506899473,99.99867058465156,0.0013294153484091002,76.5281491166608,13.704552832771748,9.696038416507568,0.07126061685392644,96.82786586571622,3.1721341342836697,99.9038885606926,0.09611143930740011,95.4526021621216,4.547397837878653,4.603271525407084,45.396728474592926,99.82968360984036,0.17031639015950337,98.20386454565343,1.7961354543462846,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.11812890379841896,0.06915283349634467,0.004890267943811864,0.8071675109634252,0.6000744338656944,0.12697488743369942,0.12121543676649336,3.1721341342836697,0.12714118525406928,0.2063759637043881,0.09611143930740011,518.7844619349905,1.0,232.05459289252732,1.3499558768333253,11.635676949488584,0.20241262992805006,0.039580806830167854,12.689137458243449,0.028980874341096623,4.503052132338012,4.32558721995601,3.4617938198959814,3.296384098390152,0.03419646324291493,3.6461695245580463,3.6721873584928493,0.0001739560285474976,0.00013129305980888275,85.77348692081732,78.76409055426352,0.13861896523584302,0.10187812566584413,559.7718966473284,476.9184385804568,5.869284111094833,4.876233532786043,10.233024580223837,5.198046195089708,297.5954681041992,296.3993910729306,10524.157490820291,10523.078707080595,0.007800874135294013,0.007563750886983544,55.67994754368888,55.680199084734824
0.06,34.52437669587583,0.00743501538037187,15.39715903622716,0.017930783957327338,0.05309846851664527,86.23691204234119,0.0013929841075239226,0.013231266601792729,13.748463656878762,99.99867007102854,0.0013299289714406289,75.64956035063648,14.574511044995607,9.698715798852554,0.07721378830942227,96.74085873378094,3.2591412662189554,99.90345010461951,0.09654989538047833,95.4375804045182,4.562419595482027,4.616846235444146,45.38315376455586,99.8296802555769,0.1703197444229682,98.20386224563956,1.79613775436015,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.13195288815471126,0.07102925247397261,0.005500180691773992,0.8072610242113692,0.6382291337387671,0.12708708463310567,0.12161585673716889,3.2591412662189554,0.1271436892117458,0.20637622797598124,0.09654989538047833,519.2760021854326,1.0,218.5738288615899,1.2715327937091068,13.500229042963975,0.2305598269453317,0.04387787108050615,14.453669899442914,0.02905017212545663,4.989895381582845,4.769577584161911,3.921820247849693,3.7153396617833985,0.038542679611022215,3.6460966411501854,3.6722146427523175,0.0001918113606172624,0.0001313437852194765,91.39112564004418,80.92447764021665,0.1536080207208061,0.10234288910330704,610.1422984426331,507.19298436584705,6.270338454040681,5.497498453365662,11.087900001233038,5.199481539764855,299.207259437137,297.3785092335185,10555.765352248556,10554.110494225317,0.008011566344080576,0.007563899849824018,55.68104281763658,55.68027038516465
0.07,32.542902847422056,0.008279492698187976,17.375641247437382,0.019906260405285255,0.053270151994423205,86.23473236051788,0.0015392695576470854,0.015114629042988059,13.748613690810743,99.99866936774022,0.0013306322597510677,74.58081730566553,15.63015746338833,9.704130570332447,0.08489564340775495,96.61738980155395,3.382610198445942,99.90285736109061,0.09714263890940057,95.41563114819773,4.5843688518024965,4.636728813320952,45.36327118667905,99.82967436251074,0.17032563748912868,98.20384762459615,1.7961523754035726,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.14662228764426774,0.07317641239970846,0.006263531263698877,0.8073803032426199,0.6845477133320375,0.12725734077862264,0.12220093611364734,3.382610198445942,0.12714808838563457,0.2063779079338705,0.09714263890940057,519.9959503303517,1.0,206.02911792702903,1.1985551118705544,15.234962245753097,0.25674706857080914,0.04873775856995138,16.095333805277424,0.029144100156148937,5.539503820750765,5.270458965383621,4.497850040594627,4.244187835271047,0.044028914402224215,3.6460044842026957,3.6722547168155493,0.00021195459771422158,0.00013141324197301545,98.25739705612199,83.99021122741273,0.17053036419866124,0.10297119724396461,664.6918938290588,543.9294797259138,6.76578873286075,6.283528458076841,12.19101439335361,5.202384398755225,301.3894648423748,298.80916176048675,10601.901100299256,10599.562067251696,0.008310401328049586,0.007564161560892205,55.68296109236296,55.68072363751075
0.08,30.699011992089112,0.009065156139852832,19.216347709636203,0.022083201719578536,0.05349194037259277,86.23203373790193,0.00169993869826698,0.01744285105169538,13.748823422277376,99.99866845367296,0.0013315463270171311,73.34784868034816,16.844668851595475,9.713064588711541,0.0944188621388964,96.45503450190661,3.544965498093298,99.90209377577261,0.09790622422739753,95.38560053422493,4.614399465775298,4.663963131201598,45.3360368687984,99.82966501792642,0.17033498207346956,98.2038155669142,1.7961844330855075,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.16203375758476196,0.07557514209217131,0.007199603224960843,0.8075291795934832,0.7378666608102693,0.1274972848610557,0.12300143215970634,3.544965498093298,0.12715506411784502,0.2063815913615248,0.09790622422739753,520.9821049808099,1.0,194.35544492191616,1.130644611668642,16.848893671809023,0.28111049189683635,0.05410484329480907,17.622663535873905,0.029265440577845508,6.145109610000025,5.82059010286614,5.205753631969652,4.897952575316062,0.050811025113588634,3.6458903864384933,3.672310736090287,0.00023407844184696532,0.00013150351525621187,106.23432214872449,88.02149331765659,0.1891780561367782,0.10378059768104139,721.9368406927925,586.1944760355225,7.34882595656524,7.258104405464644,13.558548603145523,5.207173926008258,304.21059944522875,300.766557179234,10664.943828009225,10661.819717926854,0.00870309300438384,0.0075645765538827825,55.68599785141089,55.68171742565073
0.09,28.983148112320578,0.009796090887043713,20.92884823913072,0.02443919572358757,0.05376836189540885,86.22874643597648,0.0018730277501217633,0.020274244300051866,13.749106241902625,99.99866731062035,0.0013326893796350066,71.98027312100938,18.187610333465123,9.726211700846429,0.10590582747313722,96.25322110126297,3.746778898736939,99.90114495763999,0.0988550423600046,95.34639445283557,4.6536055471646645,4.699526375139236,45.30047362486076,99.82965127560907,0.17034872439081683,98.2037597230181,1.7962402769816304,0.15,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.202,0.3761,14.89,0.05866,0.04356,0.013,0.026656,0.04051,0.7465,0.1149,0.05,10.0,0.17809196094850394,0.07820755761899642,0.0083295890180703,0.8077118593206489,0.7968655639704707,0.12781752786815434,0.12404650946522129,3.746778898736939,0.12716532275774478,0.20638800782518935,0.0988550423600046,522.2698500437917,1.0,183.49231069910158,1.067449344976767,18.350414136069816,0.30377677840722556,0.059928536121269416,19.04360068441298,0.029416670792978186,6.800454628375993,6.413247016416918,6.062344542054238,5.6930077994545645,0.05905887364605108,3.645751399313085,3.6723862772121914,0.0002579124839736766,0.00013161640313275323,115.16585857990277,93.03252005563819,0.20935893666954455,0.10478634490160488,780.6138738083964,632.9288396045862,8.01160722718134,8.447687807148373,15.208076825142504,5.214222092823771,307.73656025859157,303.32200956419285,10747.121092134772,10743.117293568293,0.009190827009571358,0.007565186850196175,55.690458828131504,55.68344858643054
