Time,a,b,c,d,Vthresh,i,v,u,cell
2.68,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.32580132719117,-16.13042067738207,1.0
2.69,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.32698488899002,-16.130495059448656,1.0
2.7,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.328167876201576,-16.130569673920395,1.0
2.71,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.329350285192135,-16.13064452042863,1.0
2.72,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.330532112328,-16.130719598604703,1.0
2.73,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.331713353975495,-16.13079490807996,1.0
2.74,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.33289400650091,-16.130870448485744,1.0
2.75,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.33407406627055,-16.1309462194534,1.0
2.76,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.33525352965073,-16.131022220614273,1.0
2.77,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.336432393007755,-16.131098451599705,1.0
2.78,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.33761065270792,-16.13117491204104,1.0
2.79,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.338788305117546,-16.13125160156962,1.0
2.8,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.33996534660293,-16.131328519816794,1.0
2.81,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.34114177353038,-16.1314056664139,1.0
2.82,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.342317582266205,-16.13148304099229,1.0
2.83,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.343492769176706,-16.1315606431833,1.0
2.84,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.3446673306282,-16.131638472618274,1.0
2.85,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.34584126298697,-16.13171652892856,1.0
2.86,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.34701456261934,-16.1317948117455,1.0
2.87,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.34818722589162,-16.13187332070044,1.0
2.88,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.34935924917011,-16.13195205542472,1.0
2.89,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.350530628821105,-16.132031015549686,1.0
2.9,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35170136121092,-16.132110200706684,1.0
2.91,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35287144270587,-16.132189610527053,1.0
2.92,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35404086967225,-16.132269244642142,1.0
2.93,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35520963847636,-16.132349102683293,1.0
2.94,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35637774548452,-16.132429184281847,1.0
2.95,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35754518706303,-16.13250948906915,1.0
2.96,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.3587119595782,-16.13259001667655,1.0
2.97,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.35987805939633,-16.13267076673538,1.0
2.98,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.36104348288373,-16.132751738876998,1.0
2.99,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.3622082264067,-16.132832932732736,1.0
3.0,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.363372286331554,-16.132914347933944,1.0
3.01,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.36453565902459,-16.132995984111965,1.0
3.02,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.36569834085213,-16.133077840898142,1.0
3.03,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.36686032818046,-16.13315991792382,1.0
3.04,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.36802161737589,-16.133242214820342,1.0
3.05,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.36918220480474,-16.13332473121905,1.0
3.06,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.3703420868333,-16.133407466751294,1.0
3.07,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.37150125982789,-16.133490421048414,1.0
3.08,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.3726597201548,-16.13357359374175,1.0
3.09,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.37381746418035,-16.13365698446265,1.0
3.1,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.37497448827084,-16.13374059284246,1.0
3.11,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.37613078879257,-16.13382441851252,1.0
3.12,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.37728636211186,-16.133908461104177,1.0
3.13,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.378441204595006,-16.13399272024877,1.0
3.14,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.379595312608316,-16.134077195577646,1.0
3.15,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.380748682518096,-16.13416188672215,1.0
3.16,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.38190131069066,-16.134246793313626,1.0
3.17,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.383053193492294,-16.134331914983417,1.0
3.18,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.384204327289325,-16.134417251362866,1.0
3.19,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.38535470844805,-16.134502802083315,1.0
3.2,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.38650433333478,-16.134588566776113,1.0
3.21,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.38765319831581,-16.1346745450726,1.0
3.22,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.38880129975745,-16.13476073660412,1.0
3.23,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.38994863402601,-16.134847141002023,1.0
3.24,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.3910951974878,-16.13493375789764,1.0
3.25,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.39224098650912,-16.13502058692233,1.0
3.26,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.39338599745628,-16.135107627707427,1.0
3.27,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.39453022669558,-16.135194879884278,1.0
3.28,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.395673670593325,-16.135282343084224,1.0
3.29,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.39681632551582,-16.135370016938612,1.0
3.3,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.39795818782939,-16.135457901078787,1.0
3.31,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.39909925390032,-16.13554599513609,1.0
3.32,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.40023952009492,-16.135634298741866,1.0
3.33,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.4013789827795,-16.135722811527458,1.0
3.34,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.40251763832036,-16.135811533124212,1.0
3.35,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.403655483083824,-16.13590046316347,1.0
3.36,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.40479251343618,-16.135989601276577,1.0
3.37,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.40592872574373,-16.136078947094873,1.0
3.38,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.407064116372794,-16.13616850024971,1.0
3.39,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.408198681689676,-16.136258260372426,1.0
3.4,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.40933241806068,-16.136348227094363,1.0
3.41,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.4104653218521,-16.13643840004687,1.0
3.42,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.41159738943026,-16.136528778861287,1.0
3.43,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.41272861716146,-16.13661936316896,1.0
3.44,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.41385900141201,-16.136710152601236,1.0
3.45,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.415010337719956,-16.13679917295422,1.0
3.46,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.416138191426626,-16.136890446925985,1.0
3.47,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.41726524448213,-16.136981920051277,1.0
3.48,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.41839149326441,-16.13707359196038,1.0
3.49,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.41951693415679,-16.137165462283104,1.0
3.5,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42064156354795,-16.13725753064876,1.0
3.51,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.421765377831974,-16.137349796686184,1.0
3.52,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42288837340829,-16.137442260023718,1.0
3.53,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42401054668171,-16.137534920289216,1.0
3.54,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.4251318940624,-16.137627777110055,1.0
3.55,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42625241196594,-16.137720830113114,1.0
3.56,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42737209681324,-16.137814078924794,1.0
3.57,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42849094503059,-16.13790752317101,1.0
3.58,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.42960895304967,-16.13800116247718,1.0
3.59,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.43072611730753,-16.13809499646825,1.0
3.6,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.431842434246576,-16.138189024768668,1.0
3.61,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.4329579003146,-16.138283247002402,1.0
3.62,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.43407251196475,-16.138377662792934,1.0
3.63,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.435186265655574,-16.138472271763252,1.0
3.64,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.43629915785096,-16.138567073535864,1.0
3.65,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.437411185020196,-16.138662067732795,1.0
3.66,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.43852234363793,-16.138757253975573,1.0
3.67,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.43963263018418,-16.138852631885246,1.0
3.68,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.44074204114433,-16.138948201082382,1.0
3.69,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.441850573009155,-16.139043961187046,1.0
3.7,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.4429582222748,-16.139139911818834,1.0
3.71,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.44406498544276,-16.13923605259684,1.0
3.72,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.445170859019925,-16.139332383139685,1.0
3.73,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.44627583951854,-16.139428903065497,1.0
3.74,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.44737992345625,-16.139525611991917,1.0
3.75,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.44848310735604,-16.139622509536103,1.0
3.76,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.44958538774628,-16.139719595314723,1.0
3.77,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.450686761160725,-16.139816868943957,1.0
3.78,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45178722413848,-16.139914330039506,1.0
3.79,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45288677322403,-16.14001197821658,1.0
3.8,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45398540496725,-16.1401098130899,1.0
3.81,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45508311592336,-16.140207834273706,1.0
3.82,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45617990265297,-16.140306041381745,1.0
3.83,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45727576172205,-16.140404434027285,1.0
3.84,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.458370689701965,-16.140503011823107,1.0
3.85,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.45946468316942,-16.140601774381494,1.0
3.86,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46055773870652,-16.140700721314257,1.0
3.87,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46164985290072,-16.140799852232714,1.0
3.88,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46274102234487,-16.140899166747694,1.0
3.89,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46383124363717,-16.140998664469546,1.0
3.9,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.464920513381216,-16.14109834500813,1.0
3.91,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46600882818595,-16.141198207972817,1.0
3.92,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46709618466571,-16.141298252972494,1.0
3.93,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46818257944018,-16.141398479615557,1.0
3.94,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.46926800913445,-16.14149888750993,1.0
3.95,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.47035247037896,-16.14159947626303,1.0
3.96,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.47143595980952,-16.1417002454818,1.0
3.97,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.47251847406732,-16.141801194772697,1.0
3.98,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.47360000979892,-16.141902323741686,1.0
3.99,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.474680563656264,-16.142003631994253,1.0
4.0,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.47576013229664,-16.142105119135387,1.0
4.01,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.476838712382744,-16.142206784769602,1.0
4.02,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.47791630058261,-16.142308628500913,1.0
4.03,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.478992893569675,-16.142410649932863,1.0
4.04,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.480068488022724,-16.1425128486685,1.0
4.05,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.48114308062593,-16.14261522431038,1.0
4.06,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.482216668068816,-16.142717776460586,1.0
4.07,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.483289247046315,-16.142820504720707,1.0
4.08,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.4843608142587,-16.142923408691843,1.0
4.09,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.485431366411625,-16.143026487974616,1.0
4.1,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.48650090021613,-16.14312974216915,1.0
4.11,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.487569412388595,-16.1432331708751,1.0
4.12,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.488636899650814,-16.143336773691612,1.0
4.13,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.48970335872992,-16.143440550217363,1.0
4.14,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49076878635843,-16.143544500050535,1.0
4.15,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49183317927424,-16.14364862278883,1.0
4.16,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.492896534220606,-16.14375291802946,1.0
4.17,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49395884794617,-16.143857385369145,1.0
4.18,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49502011720492,-16.14396202440413,1.0
4.19,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49608033875626,-16.14406683473016,1.0
4.2,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49713950936492,-16.144171815942514,1.0
4.21,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.49819762580103,-16.14427696763596,1.0
4.22,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.499254684840096,-16.144382289404795,1.0
4.23,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.500310683262974,-16.144487780842827,1.0
4.24,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.501365617855896,-16.144593441543375,1.0
4.25,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.50241948541049,-16.144699271099274,1.0
4.26,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.50347228272374,-16.14480526910287,1.0
4.27,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.50452400659799,-16.144911435146028,1.0
4.28,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.50557465384098,-16.145017768820118,1.0
4.29,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.5066242212658,-16.145124269716028,1.0
4.3,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.50767270569094,-16.145230937424163,1.0
4.31,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.508720103940234,-16.14533777153444,1.0
4.32,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.50976641284291,-16.14544477163628,1.0
4.33,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.51081162923354,-16.145551937318636,1.0
4.34,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.5118557499521,-16.145659268169954,1.0
4.35,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.51289877184392,-16.145766763778212,1.0
4.36,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.513940691759714,-16.145874423730888,1.0
4.37,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.51498150655556,-16.145982247614977,1.0
4.38,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.5160212130929,-16.146090235016995,1.0
4.39,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.517059808238564,-16.14619838552296,1.0
4.4,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.51809728886475,-16.146306698718416,1.0
4.41,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.51913365184903,-16.14641517418841,1.0
4.42,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52016889407433,-16.146523811517504,1.0
4.43,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.521203012428984,-16.14663261028978,1.0
4.44,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52223600380666,-16.14674157008883,1.0
4.45,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52326786999707,-16.14685069033386,1.0
4.46,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52429862404078,-16.146959970066725,1.0
4.47,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52532826462031,-16.14706940881015,1.0
4.48,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52635678921966,-16.147179006126716,1.0
4.49,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.52738419533297,-16.147288761578366,1.0
4.5,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.528410480464494,-16.147398674726382,1.0
4.51,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.529435642128625,-16.14750874513142,1.0
4.52,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.530459677849876,-16.147618972353474,1.0
4.53,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.531482585162905,-16.147729355951896,1.0
4.54,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.532504361612474,-16.147839895485397,1.0
4.55,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.5335250047535,-16.14795059051204,1.0
4.56,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.53454451215101,-16.148061440589238,1.0
4.57,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.53556288138016,-16.14817244527376,1.0
4.58,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.53658011002624,-16.14828360412174,1.0
4.59,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.537596195684685,-16.148394916688645,1.0
4.6,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.53861113596103,-16.148506382529316,1.0
4.61,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.53962492847095,-16.14861800119794,1.0
4.62,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54063757084025,-16.14872977224805,1.0
4.63,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54164906070488,-16.148841695232548,1.0
4.64,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.542659395710885,-16.148953769703684,1.0
4.65,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54366857351445,-16.14906599521306,1.0
4.66,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54467659178192,-16.149178371311635,1.0
4.67,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54568344818972,-16.14929089754972,1.0
4.68,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54668914042444,-16.14940357347698,1.0
4.69,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54769366618279,-16.149516398642437,1.0
4.7,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.548697023171584,-16.149629372594468,1.0
4.71,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.54969920910781,-16.149742494880794,1.0
4.72,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.550700221718536,-16.149855765048507,1.0
4.73,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.551700058741,-16.14996918264404,1.0
4.74,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.552698717922546,-16.15008274721318,1.0
4.75,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.55369619702065,-16.150196458301078,1.0
4.76,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.554692493802925,-16.150310315452234,1.0
4.77,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.555687606047094,-16.150424318210497,1.0
4.78,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.55668153154104,-16.150538466119077,1.0
4.79,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.557674268082735,-16.150652758720536,1.0
4.8,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.55866581348032,-16.150767195556792,1.0
4.81,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.55965616555203,-16.15088177616911,1.0
4.82,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.56064532212625,-16.150996500098124,1.0
4.83,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.56163328104148,-16.151111366883804,1.0
4.84,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.56262004014637,-16.151226376065484,1.0
4.85,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.56360559729968,-16.151341527181856,1.0
4.86,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.5645899503703,-16.151456819770953,1.0
4.87,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.56557309723725,-16.151572253370176,1.0
4.88,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.56655503578968,-16.151687827516277,1.0
4.89,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.567535763926884,-16.151803541745352,1.0
4.9,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.568515279558255,-16.151919395592863,1.0
4.91,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.569493580603336,-16.152035388593625,1.0
4.92,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.570470664991795,-16.152151520281794,1.0
4.93,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.57144653066342,-16.1522677901909,1.0
4.94,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.572421175568145,-16.152384197853817,1.0
4.95,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.57339459766601,-16.15250074280277,1.0
4.96,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.5743667949272,-16.15261742456934,1.0
4.97,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.57533776533202,-16.152734242684467,1.0
4.98,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.576307506870926,-16.15285119667844,1.0
4.99,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.577276017544456,-16.152968286080906,1.0
5.0,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.57824329536333,-16.153085510420865,1.0
5.01,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.579209338348356,-16.15320286922667,1.0
5.02,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.58017414453049,-16.15332036202603,1.0
5.03,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.58113771195082,-16.153437988346003,1.0
5.04,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.58210003866055,-16.153555747713003,1.0
5.05,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.58306112272102,-16.15367363965281,1.0
5.06,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.584020962203695,-16.15379166369054,1.0
5.07,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.58497955519018,-16.153909819350673,1.0
5.08,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.585936899772186,-16.154028106157046,1.0
5.09,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.58689299405158,-16.15414652363284,1.0
5.1,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.587847836140334,-16.154265071300596,1.0
5.11,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.588801424160565,-16.154383748682218,1.0
5.12,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.589753756244505,-16.154502555298944,1.0
5.13,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.590704830534534,-16.15462149067138,1.0
5.14,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.59165464518314,-16.154740554319492,1.0
5.15,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.59260319835295,-16.154859745762582,1.0
5.16,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.593550488216714,-16.15497906451932,1.0
5.17,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.59449651295733,-16.155098510107727,1.0
5.18,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.59544127076779,-16.155218082045177,1.0
5.19,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.59638475985125,-16.155337779848395,1.0
5.2,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.597326978420966,-16.15545760303347,1.0
5.21,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.59826792470035,-16.15557755111583,1.0
5.22,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.599207596922916,-16.155697623610273,1.0
5.23,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.600145993332326,-16.15581782003094,1.0
5.24,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60108311218236,-16.155938139891333,1.0
5.25,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60201895173693,-16.156058582704304,1.0
5.26,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60295351027008,-16.156179147982062,1.0
5.27,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.603886786065985,-16.15629983523617,1.0
5.28,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.604818777418934,-16.156420643977537,1.0
5.29,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60574948263336,-16.15654157371644,1.0
5.3,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60667890002381,-16.1566626239625,1.0
5.31,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60760702791498,-16.156783794224697,1.0
5.32,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.60853386464168,-16.156905084011363,1.0
5.33,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.609459408548844,-16.157026492830184,1.0
5.34,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.61038365799155,-16.1571480201882,1.0
5.35,0.1,0.26,-60.0,-1.0,30.0,0.0,-62.611306611334996,-16.15726966559181,1.0
