Time,x,y,z,r,mu_x,zeta,b,mu_z,epsilon,k,mu_z_star,compartment_1
0.21,3.9691962930392375,0.18835571675037904,0.37749127805715993,0.2,4.0,0.5,1.5,0.40008148400224675,0.002,0.4,0.4,1.0
0.22,3.967860698028185,0.18784442739888582,0.37654286611149473,0.2,4.0,0.5,1.5,0.400085245329249,0.002,0.4,0.4,1.0
0.23,3.966536295993373,0.187336678215185,0.37560472489464763,0.2,4.0,0.5,1.5,0.40008899643591644,0.002,0.4,0.4,1.0
0.24,3.9652229962590484,0.18683242329227487,0.37467674003269086,0.2,4.0,0.5,1.5,0.4000927373928867,0.002,0.4,0.4,1.0
0.25,3.9639207090068846,0.1863316173766631,0.3737587985531805,0.2,4.0,0.5,1.5,0.40009646826995393,0.002,0.4,0.4,1.0
0.26,3.962629345409474,0.185834216067904,0.37285078921583087,0.2,4.0,0.5,1.5,0.4001001891358891,0.002,0.4,0.4,1.0
0.27,3.961348818184766,0.1853401766359853,0.3719526038735918,0.2,4.0,0.5,1.5,0.40010390005769786,0.002,0.4,0.4,1.0
0.28,3.960079040459802,0.18484945635714567,0.3710641346951465,0.2,4.0,0.5,1.5,0.4001076011021369,0.002,0.4,0.4,1.0
0.29,3.9588199261243,0.18436201303645167,0.37018527503432597,0.2,4.0,0.5,1.5,0.4001112923352401,0.002,0.4,0.4,1.0
0.3,3.9575713899012923,0.18387780511507693,0.36931591960692245,0.2,4.0,0.5,1.5,0.40011497382222283,0.002,0.4,0.4,1.0
0.31,3.956333347333153,0.18339679165339431,0.36845596446039036,0.2,4.0,0.5,1.5,0.4001186456274992,0.002,0.4,0.4,1.0
0.32,3.955105714767631,0.18291893231406756,0.36760530694354826,0.2,4.0,0.5,1.5,0.4001223078146992,0.002,0.4,0.4,1.0
0.33,3.953888409343879,0.18244418734514303,0.36676384567628006,0.2,4.0,0.5,1.5,0.40012596044668614,0.002,0.4,0.4,1.0
0.34,3.952681348978478,0.18197251756314176,0.36593148051923674,0.2,4.0,0.5,1.5,0.4001296035855736,0.002,0.4,0.4,1.0
0.35,3.9514844523514747,0.181503884336151,0.36510811254353753,0.2,4.0,0.5,1.5,0.40013323729274286,0.002,0.4,0.4,1.0
0.36,3.950297638995101,0.18103824972334442,0.36429364425798205,0.2,4.0,0.5,1.5,0.4001368616287232,0.002,0.4,0.4,1.0
0.37,3.9491208296685834,0.18057557705026392,0.36348798055360854,0.2,4.0,0.5,1.5,0.40014047665269087,0.002,0.4,0.4,1.0
0.38,3.9479539455839143,0.18011582973387733,0.36269102676705217,0.2,4.0,0.5,1.5,0.40014408242349975,0.002,0.4,0.4,1.0
0.39,3.9467969086441532,0.1796589716499341,0.36190268928281766,0.2,4.0,0.5,1.5,0.4001476789993622,0.002,0.4,0.4,1.0
0.4,3.9456496414894326,0.1792049672074166,0.3611228756533756,0.2,4.0,0.5,1.5,0.4001512664377866,0.002,0.4,0.4,1.0
0.41,3.944512067485467,0.17875378133540287,0.36035149457507176,0.2,4.0,0.5,1.5,0.400154844795591,0.002,0.4,0.4,1.0
0.42,3.9433841107120537,0.17830537946992941,0.3595884558640363,0.2,4.0,0.5,1.5,0.40015841412891723,0.002,0.4,0.4,1.0
0.43,3.942265695951582,0.17785972754085416,0.3588336704320931,0.2,4.0,0.5,1.5,0.4001619744932447,0.002,0.4,0.4,1.0
0.44,3.941156748677535,0.177416791958719,0.3580870502626689,0.2,4.0,0.5,1.5,0.40016552594340443,0.002,0.4,0.4,1.0
0.45,3.9400571950429972,0.176976539601613,0.3573485083867028,0.2,4.0,0.5,1.5,0.400169068533593,0.002,0.4,0.4,1.0
0.46,3.93896696194088,0.17653893790897637,0.35661795903614946,0.2,4.0,0.5,1.5,0.40017260231728974,0.002,0.4,0.4,1.0
0.47,3.9378859772639463,0.17610395527331282,0.3558953182922066,0.2,4.0,0.5,1.5,0.40017612734690433,0.002,0.4,0.4,1.0
0.48,3.936814169362358,0.1756715602353653,0.35518050274649904,0.2,4.0,0.5,1.5,0.40017964367450715,0.002,0.4,0.4,1.0
0.49,3.935751467208364,0.17524172173367994,0.3544734299132455,0.2,4.0,0.5,1.5,0.4001831513516052,0.002,0.4,0.4,1.0
0.5,3.9346978004267,0.17481440915392654,0.3537740183088891,0.2,4.0,0.5,1.5,0.40018665042909973,0.002,0.4,0.4,1.0
0.51,3.933653099284814,0.1743895923183392,0.3530821874322882,0.2,4.0,0.5,1.5,0.4001901409572978,0.002,0.4,0.4,1.0
0.52,3.932617294683106,0.17396724147515732,0.35239785774490634,0.2,4.0,0.5,1.5,0.40019362298592404,0.002,0.4,0.4,1.0
0.53,3.9315903181451604,0.1735473272880663,0.3517209506510032,0.2,4.0,0.5,1.5,0.4001970965641319,0.002,0.4,0.4,1.0
0.54,3.93057210180798,0.17312982082563855,0.3510513884778249,0.2,4.0,0.5,1.5,0.40020056174051555,0.002,0.4,0.4,1.0
0.55,3.929562578412222,0.17271469355077435,0.3503890944557946,0.2,4.0,0.5,1.5,0.4002040185631215,0.002,0.4,0.4,1.0
0.56,3.9285616813538096,0.17230191739480835,0.3497339928437218,0.2,4.0,0.5,1.5,0.4002074670793789,0.002,0.4,0.4,1.0
0.57,3.927569344906538,0.1718914650674705,0.34908600945799084,0.2,4.0,0.5,1.5,0.40021090733580456,0.002,0.4,0.4,1.0
0.58,3.9265855037579067,0.17148330941954681,0.34844507057918,0.2,4.0,0.5,1.5,0.4002143393786145,0.002,0.4,0.4,1.0
0.59,3.925610093150136,0.17107742364030118,0.3478111032884891,0.2,4.0,0.5,1.5,0.4002177632535363,0.002,0.4,0.4,1.0
0.6,3.9246430489062485,0.17067378129636393,0.3471840355326263,0.2,4.0,0.5,1.5,0.4002211790057735,0.002,0.4,0.4,1.0
0.61,3.923684307421784,0.17027235632321375,0.3465637961074942,0.2,4.0,0.5,1.5,0.40022458668001515,0.002,0.4,0.4,1.0
0.62,3.922733805656512,0.1698731230166595,0.34595031464187653,0.2,4.0,0.5,1.5,0.4002279863204456,0.002,0.4,0.4,1.0
0.63,3.921791481126147,0.1694760560243222,0.34534352158112464,0.2,4.0,0.5,1.5,0.4002313779707541,0.002,0.4,0.4,1.0
0.64,3.920857271894062,0.16908113033711683,0.3447433481708436,0.2,4.0,0.5,1.5,0.4002347616741443,0.002,0.4,0.4,1.0
0.65,3.9199311165630006,0.1686883212807343,0.3441497264405794,0.2,4.0,0.5,1.5,0.40023813747334414,0.002,0.4,0.4,1.0
0.66,3.9190129543561505,0.16829760462826626,0.3435625893961681,0.2,4.0,0.5,1.5,0.4002415054104989,0.002,0.4,0.4,1.0
0.67,3.918102725415195,0.167908957006998,0.34298187171877675,0.2,4.0,0.5,1.5,0.40024486552678257,0.002,0.4,0.4,1.0
0.68,3.917200370106821,0.16752235496093998,0.3424075081485153,0.2,4.0,0.5,1.5,0.4002482178632989,0.002,0.4,0.4,1.0
0.69,3.9163058292659185,0.16713777528325988,0.3418394340553941,0.2,4.0,0.5,1.5,0.4002515624607639,0.002,0.4,0.4,1.0
0.7,3.9154190442401706,0.16675519507944,0.34127758554646825,0.2,4.0,0.5,1.5,0.4002548993594465,0.002,0.4,0.4,1.0
0.71,3.9145399568823285,0.16637459175952932,0.3407218994508508,0.2,4.0,0.5,1.5,0.40025822859917787,0.002,0.4,0.4,1.0
0.72,3.9136685095424966,0.16599594303039542,0.34017231330472514,0.2,4.0,0.5,1.5,0.4002615502193598,0.002,0.4,0.4,1.0
0.73,3.9128046450604153,0.16561922688797634,0.3396287653363584,0.2,4.0,0.5,1.5,0.40026486425897395,0.002,0.4,0.4,1.0
0.74,3.9119483067577403,0.16524442160953276,0.3390911944511139,0.2,4.0,0.5,1.5,0.40026817075659077,0.002,0.4,0.4,1.0
0.75,3.911099438430325,0.1648715057458999,0.3385595402164648,0.2,4.0,0.5,1.5,0.40027146975037814,0.002,0.4,0.4,1.0
0.76,3.910257984340505,0.16450045811373934,0.3380337428470061,0.2,4.0,0.5,1.5,0.4002747612781106,0.002,0.4,0.4,1.0
0.77,3.9094238892093776,0.16413125778779125,0.3375137431894683,0.2,4.0,0.5,1.5,0.4002780453771781,0.002,0.4,0.4,1.0
0.78,3.908597098209083,0.16376388409312614,0.33699948270773006,0.2,4.0,0.5,1.5,0.4002813220845947,0.002,0.4,0.4,1.0
0.79,3.907777556955088,0.16339831659739704,0.3364909034678311,0.2,4.0,0.5,1.5,0.40028459143700795,0.002,0.4,0.4,1.0
0.8,3.9069652114984685,0.1630345351030913,0.335987948122985,0.2,4.0,0.5,1.5,0.40028785347070733,0.002,0.4,0.4,1.0
0.81,3.9061600083181873,0.16267251963978258,0.3354905598985925,0.2,4.0,0.5,1.5,0.40029110822163355,0.002,0.4,0.4,1.0
0.82,3.905361894878509,0.16231225118425704,0.3349986838578929,0.2,4.0,0.5,1.5,0.4002943557246531,0.002,0.4,0.4,1.0
0.83,3.9045708197351403,0.16195371179941645,0.33451226714499904,0.2,4.0,0.5,1.5,0.4002975960134195,0.002,0.4,0.4,1.0
0.84,3.903786731029334,0.16159688269690614,0.3340312555748837,0.2,4.0,0.5,1.5,0.4003008291223281,0.002,0.4,0.4,1.0
0.85,3.903009577318856,0.16124174530957214,0.3335555955189312,0.2,4.0,0.5,1.5,0.4003040550854355,0.002,0.4,0.4,1.0
0.86,3.9022393075920356,0.16088828131175917,0.333085233939295,0.2,4.0,0.5,1.5,0.4003072739364402,0.002,0.4,0.4,1.0
0.87,3.9014758712616158,0.16053647261357465,0.33262011837745076,0.2,4.0,0.5,1.5,0.40031048570868977,0.002,0.4,0.4,1.0
0.88,3.900719218158594,0.1601863013551527,0.3321601969427494,0.2,4.0,0.5,1.5,0.4003136904351872,0.002,0.4,0.4,1.0
0.89,3.899969298526068,0.15983774990091795,0.33170541830096933,0.2,4.0,0.5,1.5,0.4003168881485985,0.002,0.4,0.4,1.0
0.9,3.899226063013076,0.15949080083384978,0.33125573166287037,0.2,4.0,0.5,1.5,0.40032007888125876,0.002,0.4,0.4,1.0
0.91,3.8984894626684476,0.15914543694974617,0.3308110867727456,0.2,4.0,0.5,1.5,0.40032326266517965,0.002,0.4,0.4,1.0
0.92,3.8977594489346394,0.1588016412514877,0.33037143389697504,0.2,4.0,0.5,1.5,0.40032643953205604,0.002,0.4,0.4,1.0
0.93,3.8970359736415863,0.15845939694330144,0.3299367238125781,0.2,4.0,0.5,1.5,0.40032960951327295,0.002,0.4,0.4,1.0
0.94,3.8963189890005423,0.15811868742502502,0.3295069077957667,0.2,4.0,0.5,1.5,0.4003327726399123,0.002,0.4,0.4,1.0
0.95,3.8956084475979234,0.1577794962863707,0.3290819376104981,0.2,4.0,0.5,1.5,0.40033592894275993,0.002,0.4,0.4,1.0
0.96,3.894904302389153,0.1574418073011892,0.32866176549702764,0.2,4.0,0.5,1.5,0.40033907845231254,0.002,0.4,0.4,1.0
0.97,3.894206506700229,0.15710560443117041,0.3282463441774083,0.2,4.0,0.5,1.5,0.40034222119877455,0.002,0.4,0.4,1.0
0.98,3.8935150149730435,0.1567708727386099,0.3278356284934702,0.2,4.0,0.5,1.5,0.4003453572111208,0.002,0.4,0.4,1.0
0.99,3.8928297819505135,0.1564375973922108,0.32742957362031483,0.2,4.0,0.5,1.5,0.4003484865181197,0.002,0.4,0.4,1.0
1.0,3.8921507623224594,0.1561057632360502,0.32702813429112726,0.2,4.0,0.5,1.5,0.40035160914877754,0.002,0.4,0.4,1.0
1.01,3.891477911147828,0.15577535530742959,0.32663126572597473,0.2,4.0,0.5,1.5,0.40035472513180687,0.002,0.4,0.4,1.0
1.02,3.8908111838497392,0.1554463588326086,0.3262389236229989,0.2,4.0,0.5,1.5,0.40035783449563195,0.002,0.4,0.4,1.0
1.03,3.890150536210531,0.15511875922253873,0.3258510641496077,0.2,4.0,0.5,1.5,0.40036093726839406,0.002,0.4,0.4,1.0
1.04,3.8894959243668086,0.154792542068597,0.32546764393366795,0.2,4.0,0.5,1.5,0.40036403347795685,0.002,0.4,0.4,1.0
1.05,3.8888473048044876,0.15446769313831965,0.32508862005469696,0.2,4.0,0.5,1.5,0.4003671231519118,0.002,0.4,0.4,1.0
1.06,3.888204634353843,0.15414419837113572,0.32471395003505527,0.2,4.0,0.5,1.5,0.40037020631758347,0.002,0.4,0.4,1.0
1.07,3.887567870184554,0.15382204387410084,0.3243435918311383,0.2,4.0,0.5,1.5,0.400373283002035,0.002,0.4,0.4,1.0
1.08,3.886936969800752,0.15350121591763097,0.32397750382456897,0.2,4.0,0.5,1.5,0.4003763532320733,0.002,0.4,0.4,1.0
1.09,3.8863118910360672,0.15318170093123595,0.3236156448133894,0.2,4.0,0.5,1.5,0.4003794170342546,0.002,0.4,0.4,1.0
1.1,3.885692592048672,0.15286348549925327,0.3232579740032534,0.2,4.0,0.5,1.5,0.4003824744348897,0.002,0.4,0.4,1.0
1.11,3.8850790313163315,0.15254655635658174,0.32290445099861864,0.2,4.0,0.5,1.5,0.40038552546004935,0.002,0.4,0.4,1.0
1.12,3.884471167631447,0.15223090038441503,0.32255503579393835,0.2,4.0,0.5,1.5,0.40038857013556955,0.002,0.4,0.4,1.0
1.13,3.8838689601681513,0.15191650468807344,0.32220968891661295,0.2,4.0,0.5,1.5,0.40039160848696753,0.002,0.4,0.4,1.0
1.14,3.883272369093053,0.15160335729433086,0.3218683727150859,0.2,4.0,0.5,1.5,0.40039464053867957,0.002,0.4,0.4,1.0
1.15,3.8826813545024086,0.15129144594169314,0.32153104912173713,0.2,4.0,0.5,1.5,0.4003976663153847,0.002,0.4,0.4,1.0
1.16,3.882095876651828,0.15098075834352584,0.32119768013835587,0.2,4.0,0.5,1.5,0.40040068584171734,0.002,0.4,0.4,1.0
1.17,3.8815158961109657,0.15067128236570507,0.3208682281636097,0.2,4.0,0.5,1.5,0.40040369914207397,0.002,0.4,0.4,1.0
1.18,3.880941373759495,0.15036300602341193,0.3205426559861968,0.2,4.0,0.5,1.5,0.4004067062406174,0.002,0.4,0.4,1.0
1.19,3.8803722707830914,0.15005591747792657,0.32022092677799835,0.2,4.0,0.5,1.5,0.4004097071612809,0.002,0.4,0.4,1.0
1.2,3.8798085486694043,0.1497500050334224,0.31990300408723166,0.2,4.0,0.5,1.5,0.40041270192777234,0.002,0.4,0.4,1.0
1.21,3.8792501692040373,0.14944525713376036,0.319588851831602,0.2,4.0,0.5,1.5,0.40041569056357856,0.002,0.4,0.4,1.0
1.22,3.8786970944665233,0.1491416623592831,0.319278434291456,0.2,4.0,0.5,1.5,0.40041867309196943,0.002,0.4,0.4,1.0
1.23,3.878149286826303,0.14883920942360923,0.3189717161029333,0.2,4.0,0.5,1.5,0.4004216495360021,0.002,0.4,0.4,1.0
1.24,3.877606708938702,0.14853788717042737,0.3186686622511196,0.2,4.0,0.5,1.5,0.40042461991852535,0.002,0.4,0.4,1.0
1.25,3.877069323740907,0.14823768457029063,0.31836923806319933,0.2,4.0,0.5,1.5,0.4004275842621835,0.002,0.4,0.4,1.0
1.26,3.8765370944479445,0.14793859071741058,0.31807340920160776,0.2,4.0,0.5,1.5,0.4004305425894209,0.002,0.4,0.4,1.0
1.27,3.876009984548656,0.14764059482645156,0.3177811416571841,0.2,4.0,0.5,1.5,0.400433494922486,0.002,0.4,0.4,1.0
1.28,3.875487957801677,0.1473436862293249,0.31749240174232335,0.2,4.0,0.5,1.5,0.4004364412834355,0.002,0.4,0.4,1.0
1.29,3.87497097840482,0.14704785455144162,0.317207156430396,0.2,4.0,0.5,1.5,0.40043938169392984,0.002,0.4,0.4,1.0
1.3,3.8744590112818007,0.14675309000940467,0.31692537392948517,0.2,4.0,0.5,1.5,0.4004423161748871,0.002,0.4,0.4,1.0
1.31,3.873952021206225,0.14645938250537785,0.31664702193430316,0.2,4.0,0.5,1.5,0.4004452447475376,0.002,0.4,0.4,1.0
1.32,3.873449973186106,0.14616672202597936,0.31637206839519744,0.2,4.0,0.5,1.5,0.4004481674329599,0.002,0.4,0.4,1.0
1.33,3.8729528324988465,0.14587509867944567,0.31610048158919707,0.2,4.0,0.5,1.5,0.40045108425203835,0.002,0.4,0.4,1.0
1.34,3.87246056468797,0.14558450269320303,0.31583223011466466,0.2,4.0,0.5,1.5,0.40045399522546615,0.002,0.4,0.4,1.0
1.35,3.8719731355598466,0.14529492441143846,0.31556728288594804,0.2,4.0,0.5,1.5,0.4004569003737488,0.002,0.4,0.4,1.0
1.36,3.8714905111804225,0.14500635429267109,0.31530560912803207,0.2,4.0,0.5,1.5,0.4004597997172072,0.002,0.4,0.4,1.0
1.37,3.8710126578719466,0.14471878290732354,0.3150471783711908,0.2,4.0,0.5,1.5,0.4004626932759812,0.002,0.4,0.4,1.0
1.38,3.8705395422096993,0.14443220093529294,0.3147919604456392,0.2,4.0,0.5,1.5,0.4004655810700327,0.002,0.4,0.4,1.0
1.39,3.870071131018721,0.1441465991635224,0.31453992547618476,0.2,4.0,0.5,1.5,0.4004684631191492,0.002,0.4,0.4,1.0
1.4,3.8696073913705384,0.14386196848357208,0.31429104387687984,0.2,4.0,0.5,1.5,0.40047133944294666,0.002,0.4,0.4,1.0
1.41,3.869148290579895,0.14357829988919066,0.31404528634567314,0.2,4.0,0.5,1.5,0.4004742100608733,0.002,0.4,0.4,1.0
1.42,3.8686937962014762,0.14329558447388632,0.3138026238590616,0.2,4.0,0.5,1.5,0.40047707499221263,0.002,0.4,0.4,1.0
1.43,3.8682438760266398,0.1430138134284983,0.31356302766674254,0.2,4.0,0.5,1.5,0.40047993425608686,0.002,0.4,0.4,1.0
1.44,3.8677984980801425,0.14273297803876783,0.31332646928626523,0.2,4.0,0.5,1.5,0.40048278787145997,0.002,0.4,0.4,1.0
1.45,3.867357630882643,0.14245306994606716,0.3130929210141363,0.2,4.0,0.5,1.5,0.40048563585682795,0.002,0.4,0.4,1.0
1.46,3.8669212433246263,0.14217408102337753,0.31286235568184173,0.2,4.0,0.5,1.5,0.4004884782303667,0.002,0.4,0.4,1.0
1.47,3.8664893042595083,0.14189600297320917,0.312634745866173,0.2,4.0,0.5,1.5,0.4004913150104114,0.002,0.4,0.4,1.0
1.48,3.866061782774723,0.14161882759683217,0.31241006441701774,0.2,4.0,0.5,1.5,0.4004941462151362,0.002,0.4,0.4,1.0
1.49,3.8656386481896794,0.141342546793061,0.3121882844543932,0.2,4.0,0.5,1.5,0.40049697186255595,0.002,0.4,0.4,1.0
1.5,3.8652198700530467,0.1410671525563833,0.3119693793641913,0.2,4.0,0.5,1.5,0.4004997919705292,0.002,0.4,0.4,1.0
1.51,3.8648054181400506,0.14079263697508818,0.3117533227939247,0.2,4.0,0.5,1.5,0.40050260655676057,0.002,0.4,0.4,1.0
1.52,3.8643952624497606,0.1405189922293949,0.3115400886484721,0.2,4.0,0.5,1.5,0.40050541563880343,0.002,0.4,0.4,1.0
1.53,3.8639893732023816,0.14024621058958134,0.3113296510858237,0.2,4.0,0.5,1.5,0.4005082192340625,0.002,0.4,0.4,1.0
1.54,3.8635877208365454,0.13997428441411255,0.3111219845128269,0.2,4.0,0.5,1.5,0.4005110173597967,0.002,0.4,0.4,1.0
1.55,3.8631902760066024,0.13970320614776932,0.3109170635809318,0.2,4.0,0.5,1.5,0.4005138100331215,0.002,0.4,0.4,1.0
1.56,3.86279700957991,0.13943296831977656,0.31071486318193653,0.2,4.0,0.5,1.5,0.40051659727101174,0.002,0.4,0.4,1.0
1.57,3.862407892634124,0.13916356354193213,0.31051535844373335,0.2,4.0,0.5,1.5,0.4005193790903042,0.002,0.4,0.4,1.0
1.58,3.862022896454492,0.13889498450673496,0.3103185247260534,0.2,4.0,0.5,1.5,0.4005221555077004,0.002,0.4,0.4,1.0
1.59,3.861641992531141,0.13862722398551408,0.31012433761621294,0.2,4.0,0.5,1.5,0.4005249265397689,0.002,0.4,0.4,1.0
1.6,3.861265152572891,0.13836027484179253,0.3099327729557119,0.2,4.0,0.5,1.5,0.40052769220292933,0.002,0.4,0.4,1.0
1.61,3.8608923489253506,0.1380941304174559,0.3097438076217798,0.2,4.0,0.5,1.5,0.40053045251297315,0.002,0.4,0.4,1.0
1.62,3.860523553970567,0.13782878397977438,0.30955741840710205,0.2,4.0,0.5,1.5,0.4005332074857505,0.002,0.4,0.4,1.0
1.63,3.860158740118392,0.13756422871406535,0.30937358200449816,0.2,4.0,0.5,1.5,0.4005359571371796,0.002,0.4,0.4,1.0
1.64,3.8597978799796024,0.13730045788396017,0.309192275331004,0.2,4.0,0.5,1.5,0.4005387014830482,0.002,0.4,0.4,1.0
1.65,3.859440946363478,0.1370374648298019,0.3090134755241633,0.2,4.0,0.5,1.5,0.4005414405390158,0.002,0.4,0.4,1.0
1.66,3.8590879122753883,0.13677524296704333,0.30883715993831873,0.2,4.0,0.5,1.5,0.40054417432061595,0.002,0.4,0.4,1.0
1.67,3.858738750914375,0.13651378578464501,0.30866330614090304,0.2,4.0,0.5,1.5,0.40054690284325856,0.002,0.4,0.4,1.0
1.68,3.8583934356707315,0.13625308684347298,0.3084918919087298,0.2,4.0,0.5,1.5,0.4005496261222323,0.002,0.4,0.4,1.0
1.69,3.8580519401235924,0.1359931397746968,0.308322895224285,0.2,4.0,0.5,1.5,0.4005523441727068,0.002,0.4,0.4,1.0
1.7,3.8577142380385103,0.13573393827818758,0.30815629427201785,0.2,4.0,0.5,1.5,0.4005550570097348,0.002,0.4,0.4,1.0
1.71,3.8573803033650425,0.13547547612091582,0.3079920674346319,0.2,4.0,0.5,1.5,0.4005577646482549,0.002,0.4,0.4,1.0
1.72,3.8570501102343306,0.13521774713534937,0.30783019328937633,0.2,4.0,0.5,1.5,0.4005604671030934,0.002,0.4,0.4,1.0
1.73,3.8567236329566876,0.1349607452178513,0.30767065060433674,0.2,4.0,0.5,1.5,0.4005631643889669,0.002,0.4,0.4,1.0
1.74,3.856400846019179,0.13470446432707808,0.30751341833472656,0.2,4.0,0.5,1.5,0.40056585652048443,0.002,0.4,0.4,1.0
1.75,3.8560817240832033,0.13444889848237718,0.30735847561917784,0.2,4.0,0.5,1.5,0.40056854351214993,0.002,0.4,0.4,1.0
1.76,3.855766241982079,0.13419404176218527,0.30720580177603274,0.2,4.0,0.5,1.5,0.4005712253783643,0.002,0.4,0.4,1.0
1.77,3.8554543747186263,0.13393988830242604,0.30705537629963414,0.2,4.0,0.5,1.5,0.4005739021334281,0.002,0.4,0.4,1.0
1.78,3.855146097462747,0.13368643229490818,0.30690717885661734,0.2,4.0,0.5,1.5,0.4005765737915433,0.002,0.4,0.4,1.0
1.79,3.854841385549015,0.13343366798572331,0.30676118928220053,0.2,4.0,0.5,1.5,0.4005792403668162,0.002,0.4,0.4,1.0
1.8,3.8545402144742478,0.13318158967364385,0.30661738757647633,0.2,4.0,0.5,1.5,0.40058190187325915,0.002,0.4,0.4,1.0
1.81,3.854242560311483,0.13293019207029164,0.30647575465422006,0.2,4.0,0.5,1.5,0.40058455832432266,0.002,0.4,0.4,1.0
1.82,3.8539483997517636,0.13267947033694805,0.3063362724211889,0.2,4.0,0.5,1.5,0.4005872097328471,0.002,0.4,0.4,1.0
1.83,3.8536577090047204,0.13242941912982586,0.3061989217851836,0.2,4.0,0.5,1.5,0.4005898561123059,0.002,0.4,0.4,1.0
1.84,3.853370464434994,0.13218003315352103,0.3060636838084396,0.2,4.0,0.5,1.5,0.40059249747608516,0.002,0.4,0.4,1.0
1.85,3.8530866425752217,0.13193130717279125,0.30593053973178835,0.2,4.0,0.5,1.5,0.4005951338374687,0.002,0.4,0.4,1.0
1.86,3.8528062201241497,0.13168323601141746,0.30579947097191346,0.2,4.0,0.5,1.5,0.4005977652096397,0.002,0.4,0.4,1.0
1.87,3.852529173944753,0.1314358145510651,0.30567045911860713,0.2,4.0,0.5,1.5,0.40060039160568256,0.002,0.4,0.4,1.0
1.88,3.852255481062351,0.13118903773014576,0.3055434859320269,0.2,4.0,0.5,1.5,0.40060301303858425,0.002,0.4,0.4,1.0
1.89,3.8519851186627214,0.1309429005426782,0.3054185333399516,0.2,4.0,0.5,1.5,0.4006056295212365,0.002,0.4,0.4,1.0
1.9,3.85171806409022,0.1306973980371501,0.30529558343503826,0.2,4.0,0.5,1.5,0.4006082410664371,0.002,0.4,0.4,1.0
1.91,3.8514542948458965,0.13045252531537918,0.30517461847207783,0.2,4.0,0.5,1.5,0.40061084768689176,0.002,0.4,0.4,1.0
1.92,3.8511937885856073,0.13020827753137484,0.3050556208652524,0.2,4.0,0.5,1.5,0.40061344939521576,0.002,0.4,0.4,1.0
1.93,3.850936523118137,0.12996464989019926,0.30493857318539097,0.2,4.0,0.5,1.5,0.40061604620393576,0.002,0.4,0.4,1.0
1.94,3.8506824764033114,0.12972163764682915,0.30482345815722617,0.2,4.0,0.5,1.5,0.40061863812549137,0.002,0.4,0.4,1.0
