Fps1r_3_task1,Hog1PP_measured_1_task1,_1_task1,glycerol_measured_2_task1
0.265226,0.0238279,0.0,0.0808486
0.8005358234963212,0.015989153130271876,21.6,0.08064234316267391
0.801995672749858,0.015951348029867737,43.2,0.07999360733454353
0.8017518673371697,0.015956686371639144,64.80000000000001,0.07924578096622827
0.8013933504195613,0.015964918933913507,86.4,0.07849437305281552
0.8010368725242273,0.015973117570222573,108.0,0.0777729436123121
0.8006979474499489,0.015980906674178272,129.60000000000002,0.07709467232942986
0.8003808932608041,0.01598818542360287,151.20000000000002,0.07646443017761964
0.8000870599931192,0.015994923626788813,172.8,0.07588325743702831
0.7998165166711931,0.016001121105618958,194.4,0.07535035171981633
0.7995687141539263,0.01600679197626606,216.0,0.07486402814527164
0.7993428058370061,0.016011957094281562,237.60000000000002,0.07442220104525979
0.7991378095172023,0.016016640266354812,259.20000000000005,0.07402262856547041
0.7989526918613568,0.016020866290911772,280.8,0.0736630394888603
0.7987864124839222,0.01602465994961888,302.40000000000003,0.07334119824827637
0.7986379479616464,0.016028045469298376,324.0,0.07305493919364996
0.7985063042890373,0.016031046252871432,345.6,0.07280218299983456
0.7983905235821371,0.01603368474351274,367.20000000000005,0.0725809438787499
0.7982896869963555,0.016035982373967646,388.8,0.07238933184726165
0.7982029160660346,0.016037959552030547,410.40000000000003,0.07222555156490705
0.7981293724522235,0.016039635680574368,432.0,0.07208789954266706
0.7980682571739993,0.016041029187886083,453.6,0.07197476047663186
0.7980188092429561,0.01604215757027211,475.20000000000005,0.07188460272071406
0.7979803040891826,0.016043037438829667,496.8,0.07181597375405155
0.7979520520452013,0.016043684560569198,518.4000000000001,0.07176749603581274
0.7979333958117419,0.016044113928970906,540.0,0.07173786066128035
0.7979237103319453,0.01604433976825466,561.6,0.07172582650271148
0.79792239977397,0.016044375614944113,583.2,0.0717302130038909
0.7979288962212576,0.016044234344246296,604.8000000000001,0.07174989768293483
0.7979426581932834,0.01604392821619235,626.4000000000001,0.07178381193652031
0.7979631690251974,0.01604346891444709,648.0,0.07183093761952351
0.7979899353761323,0.01604286757753495,669.6,0.07189030416476239
0.7980224866133274,0.016042134831752566,691.2,0.07196098570272148
0.7980603726528422,0.01604128082169019,712.8000000000001,0.07204209833185622
0.7981031637185716,0.016040315237358826,734.4000000000001,0.07213279772431404
0.7981504487492436,0.016039247337174982,756.0,0.07223227711390079
0.7982018348570358,0.016038085972747928,777.6,0.07233976512983038
0.7982569463539998,0.01603683960681166,799.2,0.07245452423588335
0.7983154240458374,0.016035516331525994,820.8000000000001,0.07257584914017144
0.7983769246033349,0.01603412388410405,842.4000000000001,0.07270306545496008
0.7984411199208294,0.016032669660522702,864.0,0.0728355285322744
0.7985076968675413,0.016031160727301593,885.6,0.07297262242954092
0.7985763563760344,0.01602960383225992,907.2,0.07311375906234467
0.7986468134660157,0.016028005412569143,928.8000000000001,0.0732583774705894
0.7987187968835798,0.016026371602724045,950.4000000000001,0.07340594320194407
0.7987920486671986,0.016024708240137554,972.0000000000001,0.07355594783895478
0.798866323997721,0.016023020870382397,993.6,0.07370790857125648
0.7989413911110267,0.016021314751251996,1015.2,0.07386136789914441
0.7990170309780945,0.016019594855821457,1036.8000000000002,0.07401589336816866
0.7990930373030835,0.01601786587514831,1058.4,0.0741710773798615
0.7991692163297218,0.016016132220426752,1080.0,0.07432653702139645
0.799245386868298,0.016014398024788087,1101.6000000000001,0.07448191393296012
0.7993213799580736,0.016012667144873417,1123.2,0.07463687418141635
0.799397039069544,0.01601094316262782,1144.8000000000002,0.07479110812122626
0.799472219789561,0.016009229387055957,1166.4,0.0749443302418737
0.7995467896618157,0.016007528856348315,1188.0,0.0750962789876935
0.7996206286345421,0.016005844340373485,1209.6000000000001,0.07524671652600184
0.7996936279338607,0.016004178343862717,1231.2,0.07539542847682365
0.7997656899580304,0.01600253310999356,1252.8000000000002,0.0755422235721756
0.799836729772551,0.016000910624784127,1274.4,0.07568693325038271
0.7999066722646535,0.01599931262234275,1296.0,0.07582941118793596
0.7999754578638156,0.015997740590874627,1317.6000000000001,0.07596953274019527
0.800043022410814,0.015996195779320842,1339.2,0.07610719432947835
0.800109333176244,0.015994679205097527,1360.8000000000002,0.07624231274469012
0.8001743538239644,0.015993191662605356,1382.4,0.07637482435929213
0.8002380598250441,0.015991733732313548,1404.0,0.07650468430537637
0.8003004368361623,0.01599030579028065,1425.6000000000001,0.07663186560687747
0.800361477885325,0.01598890801966695,1447.2,0.07675635814282031
0.8004211843639663,0.01598754042089022,1468.8000000000002,0.07687816771896831
0.8004795649725603,0.015986202823554577,1490.4,0.0769973150059388
0.8005366355847935,0.015984894898425583,1512.0,0.07711383444469809
0.8005924179206728,0.01598361617028606,1533.6000000000001,0.07722777311899344
0.800646939859793,0.01598236602838959,1555.2,0.077339189797341
0.8007002344116539,0.01598114374134799,1576.8000000000002,0.0774481536206416
0.8007523393382208,0.01597994846707781,1598.4,0.07755474320964129
0.8008032964740952,0.01597877926732731,1620.0,0.07765904538274597
0.800853151559509,0.015977635117492055,1641.6000000000001,0.07776115428098188
0.8009019529735848,0.0159765149201976,1663.2,0.077861170176383
0.8009497522977362,0.01597541751497554,1684.8000000000002,0.07795919861397503
0.8009966030124334,0.015974341690174865,1706.4,0.07805534936993515
0.8010425601689812,0.015973286193036926,1728.0,0.07814973556926268
0.8010876804756,0.015972249739093756,1749.6000000000001,0.07824247286557726
0.8011320213371393,0.015971231020889466,1771.2,0.07833367867159893
0.8011756407162061,0.015970228718049723,1792.8000000000002,0.07842347130020366
0.8012185968062953,0.015969241503374976,1814.4,0.07851196941961908
0.8012609476657375,0.015968268051386802,1836.0000000000002,0.07859929132413875
0.8013027509528226,0.015967307044599234,1857.6000000000001,0.0786855543914483
0.8013440636528154,0.015966357179536355,1879.2,0.07877087456403359
0.8013849418561979,0.0159654171721229,1900.8000000000002,0.07885536588766491
0.8014254406757498,0.015964485762439383,1922.4,0.07893914010190789
0.801465613440988,0.01596356171935485,1944.0000000000002,0.07902230625067065
0.8015055128282289,0.015962643843904927,1965.6000000000001,0.07910497039132859
0.8015451892795687,0.015961730973035656,1987.2,0.0791872352801111
0.8015846916721505,0.0159608219820525,2008.8000000000002,0.07926920016512001
0.8016240672962338,0.01595991578640515,2030.4,0.0793509606448018
0.8016633613959745,0.01595901134379977,2052.0,0.0794326084898212
0.8017026171912641,0.01595810765885171,2073.6000000000004,0.07951423123429553
0.8017418760260003,0.015957203778332315,2095.2000000000003,0.07959591262220753
0.8017811771551404,0.015956298796589736,2116.8,0.07967773212422452
