Time,PX,PY,PZ,X,Y,Z,beta,alpha0,alpha,eff,n,KM,tau_mRNA,tau_prot,t_ave,kd_mRNA,kd_prot,k_tl,a_tr,ps_a,ps_0,a0_tr,cell,Reaction1,Reaction2,Reaction3,Reaction4,Reaction5,Reaction6,Reaction7,Reaction8,Reaction9,Reaction10,Reaction11,Reaction12
0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.0,6.931471805599453,0.0,0.0,138.62943611198907,0.0,0.0,0.0,0.0,30.0,30.0,30.0
0.01,0.010382806964661428,1.393797888257024,0.010380716960104548,0.29948073562472005,20.23028599218072,0.2993599624625761,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.10379211376514653,7.01128284870071,0.10375025697673285,2.075842275302931,140.2256569740142,2.075005139534657,0.0007196813373853232,0.09661070765157619,0.0007195364693087273,29.999997981534037,29.999997980721176,29.963655443218894
0.02,0.04147372529838966,2.8025590572921257,0.04144014774712099,0.5979252259864436,20.459775134574706,0.5969543067394748,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.20722509228908575,7.090817724710466,0.20688859731979184,4.144501845781715,141.81635449420932,4.137771946395837,0.002874739575789647,0.1942585908914775,0.002872412157290448,29.999967833124035,29.99996778097551,29.853597130962775
0.03,0.09318671171012287,4.226218003564671,0.09301620993006424,0.8953364567225026,20.688469582470994,0.8920488823548436,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.31029997031486706,7.170077180594979,0.3091605838629551,6.205999406297342,143.40154361189957,6.183211677259102,0.00645921064875241,0.2929391093602532,0.006447392365939601,29.999837937814583,29.99983734314262,29.66913612616967
0.04,0.16543595867906724,5.664709387354795,0.1648960530993131,1.191716457203171,20.91637052786348,1.1839110085876032,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.41301745116863237,7.249061629467853,0.41031228881818915,8.260349023372648,144.98123258935706,8.206245776363783,0.011467146832162706,0.39264773405364306,0.01142972342912519,29.999490692699904,29.999487352131037,29.41075189825433
0.05,0.2581358118958596,7.117967949106711,0.2568166186941345,1.4870658555139886,21.14347773456849,1.4718212098021999,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.5153777525282421,7.327770989474064,0.5100943609313613,10.307555050564842,146.55541978948128,10.201887218627226,0.017892611021716746,0.49337994152393727,0.017801171516877788,29.99876463553271,29.998751912041655,29.080101875641226
0.06,0.3712006634139552,8.585928399890232,0.3684658545252827,1.7813834544598361,21.36978908023665,1.7550847853340055,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.6173804594774855,7.40620452506337,0.6082660352989614,12.347609189549711,148.1240905012674,12.165320705979227,0.025729669326736426,0.5951312062873476,0.025540106819681063,29.997457128545186,29.997419244577827,28.67998478245448
0.07,0.5045448018240613,10.068525265277255,0.4994851051695691,2.074665848748551,21.5953001110076,2.0330428200507304,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.719024391832032,7.484360692645396,0.704598949337902,14.38048783664064,149.68721385290792,14.09197898675804,0.034972380685052436,0.6978969900023505,0.034621669237997456,29.995327555724383,29.995232429319433,28.214259398703927
0.08,0.658082254720582,11.565692716436395,0.6494717696472467,2.366907067439262,21.820003601014587,2.3050819341148916,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.8203074802214664,7.562236987925557,0.7988805217957013,16.406149604429327,151.24473975851114,15.977610435914027,0.04561478594361031,0.8016727297620582,0.04501795259842673,29.99210098683209,29.991890210420706,27.687723590324808
0.09,0.831726595830422,13.077364359505012,0.8179829017993178,2.658098261350587,22.04388912467552,2.5706429012682035,0.2,0.21640425613334452,216.18785187721116,20.0,2.0,40.0,2.0,10.0,2.8853900817779268,0.34657359027997264,0.06931471805599453,6.931471805599453,29.97,0.5,0.0005,0.03,1.0,0.9212266577532259,7.639829797672438,0.8909169396202465,18.42453315506452,152.79659595344876,17.81833879240493,0.05765089448965781,0.9064538234946014,0.05669825421284397,29.987472233956403,29.98704789939433,27.105961203760923
