Time,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p,diabetes,k1a,k1basal,k1c,k1d,k1f,k1g,k1r,k2a,k2c,k2basal,k2b,k2d,k2f,k2g,k3a,k3b,k4a,k4b,k4c,k4e,k4f,k4h,k5a1,k5a2,k5b,k5d,km5,k5c,k6f1,k6f2,km6,n6,k6b,k7f,k7b,k8,glut1,k9f1,k9b1,k9f2,k9b2,km9,n9,scaleIR,scaleIRS1,scaleIRS1ds,scaleIRS1307,scalePKB308,scalePKB473,scaleAS160,scaleGLUCOSE,scaleS6K,scaleS6,gluc,insulin,measuredIRp,measuredIRint,measuredIRS1p,measuredIRS1307,measuredPKB308p,measuredPKB473p,measuredAS160p,measuredmTORC1a,measuredS6Kp,measuredS6p,measuredmTORC2a,glucoseuptake,cellvolume,v1a,v1basal,v1c,v1d,v1e,v1g,v1r,v2a,v2b,v2c,v2d,v2f,v2basal,v2g,v3a,v3b,v5a,v5b,v5c,v5d,v4a,v4b,v4c,v4e,v4f,v4h,v6f1,v6b1,v7f,v7b,v9f1,v9b1,v9f2,v9b2
0.0,99.8737104842408,0.00186253217635894,0.0,0.0188430465801578,0.105583925473107,82.9671997523599,0.00119481841136737,0.327454355438396,16.7041510257561,99.9983336594667,0.00166634053318549,68.1806649661901,13.2964849666951,16.8171941560617,1.70566051030056,86.5002472240273,13.4997527759726,99.8478148461591,0.152185153840861,83.8141018591099,16.1858981408903,26.523878746229,73.476121253771,99.2731987219547,0.72680127804522,92.7596420796038,7.24035792039603,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.1077145618071514,0.12442697205326479,0.1236213867435885,0.9991250664770127,0.653553465559839,0.24072301924404393,0.4314513008435718,13.4997527759726,0.5425862261118786,0.8322067393703196,0.152185153840861,1312.5296494009522,1.0,632.3004610757285,3.678348757134589,0.0,0.05775712278889073,0.057774035404803276,3.6207625508417793,0.05776496562633684,5.044945970446809,4.091058240521875,92.89124848091976,91.94918300710161,0.9538745373920475,3.5078532055297766,4.4616787389794546,0.00016452375367360852,0.000164567791057399,335.09599980260174,335.19886142739966,0.16133322498577238,0.16131626307131267,471.67374490706123,462.71767684098944,9.01683903104759,235.9140311685635,244.9328492791604,9.015697787064678,1055.1318918207146,1054.9968408232298,60629.34219417532,60633.58681387949,0.03226579926115456,0.03227724475798822,224.4339441337813,224.45109553227692
0.01,93.77044832557141,0.004329744770039953,6.100426689653042,0.019207632870485655,0.10558759560539407,82.96691348456683,0.0011971987073865755,0.3277358451421206,16.70415342354947,99.99833365881028,0.0016663411896243887,68.1783363690087,13.29879678986992,16.816849977860244,1.7060214625085997,86.50101598413315,13.498984015866787,99.84780469363972,0.15219530636024017,83.81306698753974,16.1869330124605,26.523718583900173,73.47628141609975,99.273198846949,0.726801153050894,92.75978804585564,7.240211954144221,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.12244614596154232,0.12479522847587973,0.12372816444399212,0.999141720169255,0.6536699023466178,0.2407232372390335,0.4314788863801471,13.498984015866787,0.5425861327986143,0.8321899620093367,0.15219530636024017,1312.5238499230254,1.0,593.6607083491925,3.453565611830795,5.348854121487787,0.13426538531893895,0.058891904445383385,8.417023832957668,0.0577669735557111,5.1425407931429366,4.099208374091635,93.07100443119309,92.02822531590748,0.9546945168989973,3.5078411021274856,4.4616793794300635,0.0001648515149726606,0.00016456785588730462,335.16750082640635,335.1797731139723,0.16445477789735735,0.1613270247418546,472.59726364018996,462.79812828747316,9.01900839658284,236.11199769883845,244.9846820162349,9.015513273130876,1055.1759855044374,1055.0642937521754,60633.35079673651,60633.22068279579,0.03226399306168323,0.0322772392069902,224.43425870434461,224.44657057847084
0.02,88.09088739414531,0.006752525591183026,11.7764197448645,0.020326218104948092,0.10561410576445954,82.96483140466462,0.0012076948627329652,0.3297757724067511,16.704185080031717,99.99833364996762,0.001666350032309502,68.15665177126554,13.320365400614156,16.81230395279842,1.7106834745693391,86.49825760912029,13.501742390879674,99.8477309520544,0.15226904794556012,83.81011236325335,16.189887636746867,26.527091637138106,73.47290836286184,99.27319896166158,0.7268010383383479,92.75989287657896,7.240107123420902,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.1408690404560133,0.12594032386940762,0.12449943121341643,0.9992632454865978,0.6548126131984938,0.2407247446060714,0.4315576448451245,13.501742390879674,0.5425860471611103,0.8321779127659985,0.15226904794556012,1312.645988180771,1.0,557.7034080923339,3.244387382726372,10.325564832297193,0.20939581858258563,0.06232189332047483,13.126909749259802,0.057781477263735816,5.441887780119302,4.1351472099976725,93.90616717391407,92.60103689181571,0.9606368250208659,3.50775307178922,4.4616878348764715,0.00016629681146518082,0.0001645687291908864,336.0023328290337,335.2482635655423,0.17403191937979065,0.16140519082229374,476.5890172083225,463.54871594137256,9.038012818528344,237.5174059612451,245.6541469481571,9.013076149095234,1055.8697882337633,1055.256876163161,60641.634305111555,60640.93148249771,0.03227047402895016,0.03227723411260603,224.43447692151668,224.44332082604797
0.03,82.80572363596748,0.009006704343818523,17.057459639108004,0.022124736068706623,0.10568527298221185,82.95939158658491,0.0012303561479520854,0.33505952372417525,16.704318485508768,99.99833361864846,0.0016663813514758495,68.08820347091608,13.388282503462428,16.79726946128495,1.7262491635839807,86.48078606751199,13.519213932487972,99.84753319821873,0.1524668017812408,83.79754071045332,16.2024592895469,26.541667276764933,73.458332723235,99.27319886853539,0.7268011314645384,92.75996801516585,7.240031984834003,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.16195197931403832,0.12781000905091847,0.1264954383139007,0.9995810321556322,0.6584494575432097,0.24073164804879663,0.43189275482216216,13.519213932487972,0.5425861166835365,0.8321692763368203,0.1524668017812408,1313.1737720916583,1.0,524.2430363393102,3.0497348015126824,14.955980611569897,0.2792979017018124,0.06783757556784079,17.509033244383208,0.057820412848568106,5.923012133844138,4.21273945058794,95.79202690136323,94.08471426174842,0.9760283926085225,3.50752307628081,4.461723467479392,0.00016941721838902363,0.00016457182227175488,338.737437937399,335.68208194367634,0.18943035236471253,0.16161480988811527,485.0441631145994,465.91223112049244,9.095892946865519,241.10716592239476,247.88937989065963,9.005016158194863,1058.161511419499,1056.076296492667,60676.68380382798,60674.25139468464,0.03231152359816438,0.03227723824834015,224.43468747805497,224.4409915298541
0.04,77.88756325184099,0.011103994005257932,21.970979201777993,0.024532971324200938,0.10582056952180872,82.94932990567575,0.0012671556761453362,0.3447393668339314,16.70466352377997,99.99833354657225,0.0016664534276836886,67.94583729873787,13.529131951633834,16.76626743004402,1.7587679188317187,86.43016031477892,13.56983968522103,99.84715787204634,0.1528421279536353,83.76468138455564,16.23531861544459,26.580203537800827,73.41979646219913,99.27319801673649,0.7268019832634227,92.76002068184087,7.23997931815897,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.18539062103691095,0.13035354084600967,0.13015035344216536,1.0001691217720834,0.6660020699569613,0.24075135939398912,0.432768653013291,13.56983968522103,0.5425867525854756,0.8321632228291921,0.1528421279536353,1314.569170103768,1.0,493.10616294740527,2.8685989545653037,19.264154564118947,0.3443348541030485,0.07522481964424374,21.58616434622142,0.05789443358538156,6.56692412756272,4.338741035121631,99.0265773381165,96.80281420696795,1.0042257755872421,3.5070976684119706,4.46181562720163,0.00017448442885501094,0.0001645789405180411,344.3865495346978,336.9391193840382,0.21004869477027796,0.16201265563085343,498.50715020651506,470.8137919168574,9.214211787898012,247.61487518719466,252.5590731442348,8.9883959692466,1062.8910516129206,1058.2180673546786,60767.843324724716,60762.34528741269,0.03243046332100479,0.0322772760767286,224.43507794006402,224.4393588629281
0.05,73.310915334419,0.013055293688255412,26.542505780910368,0.027486264539119034,0.10603731491350901,82.93360560571635,0.0013185034878432245,0.35971685170398415,16.70535899105761,99.99833341387372,0.001666586126223544,67.70846460067725,13.7632092678794,16.715288485875657,1.8130422448151229,86.3241713703695,13.675828629630463,99.84655772077248,0.1534422792274809,83.70057220623906,16.29942779376119,26.65580274640418,73.3441972535958,99.27319537135253,0.7268046286473897,92.76005394990685,7.239946050092978,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.21090529421044735,0.13352357945262805,0.13580344885540588,1.0010885441639235,0.6785638208990241,0.24079418617605738,0.43447754727049825,13.675828629630463,0.5425887274704223,0.832159398997687,0.1534422792274809,1317.3066174472956,1.0,464.1314049822066,2.700041011766652,23.27246906870221,0.40484465727280033,0.08428713794239497,25.379490929968522,0.05801301498918078,7.356059518774656,4.514555942375201,103.84414419678127,101.00849195847876,1.0478551890137058,3.5064328450096873,4.4620013865114885,0.00018155490445673488,0.0001645920458258372,353.7069143219582,339.57082487372435,0.23533306307497867,0.16264881598112976,516.8955725811892,478.9596825222031,9.410440137186798,257.58710747499697,260.3528663554516,8.96106615727794,1070.7101540321516,1062.3967035973544,60944.98143959996,60935.165078279955,0.032679444641982365,0.032277393558230574,224.4359753228007,224.43832755288233
0.06,69.05205770314986,0.014870744054718228,30.795795588382486,0.030925092471003713,0.10635086041217731,82.91133844917843,0.001383540706449829,0.38071169909364827,16.706566262987256,99.99833320107327,0.0016667989266794191,67.3639318470697,14.101711194495671,16.641673497734573,1.892688059947468,86.14003641052516,13.859963589474814,99.84569127013086,0.15430872986910213,83.5954281792673,16.404571820732933,26.77999930990983,73.22000069009015,99.27318936460493,0.7268106353949884,92.76006656528088,7.239933434718943,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.23823910077411073,0.13727595288318103,0.14372512445080687,1.002390987089552,0.6967800091205608,0.2408725628036358,0.437280266453457,13.859963589474814,0.5425932117477746,0.8321579489865953,0.15430872986910213,1321.8037750118351,1.0,437.1685773186417,2.543187285207009,27.001753571893765,0.46114177313681226,0.09484447612616062,28.908726442372235,0.05818455573150221,8.27415968882145,4.737243378884214,110.43356935606118,106.90384510549644,1.1090131794597973,3.505491389631264,4.462323848843896,0.00019051037980024677,0.00016461306199885942,367.19530296935085,344.1428959266596,0.2647734679321273,0.16356725366124827,539.6322953516417,490.7395495684493,9.696332391006113,271.42052233572997,271.7900054084564,8.921601162135504,1082.1011289848423,1069.2499912753726,61234.257906568935,61219.07842245387,0.03311191092212252,0.03227766031789143,224.4378607193258,224.43793647628723
0.07,65.08891910700788,0.016559780523674402,34.752951651025704,0.03479469910579086,0.10677475080715942,82.88175951610886,0.001460408470528201,0.4083150149691969,16.708465012417182,99.99833289057166,0.0016671094282882466,66.90992969555437,14.545890514757621,16.54388475357278,2.000299635362523,85.85665905191108,14.143340948088904,99.84452236323916,0.15547763676079332,83.44120062704985,16.55879937295038,26.961954901076854,73.03804509892312,99.2731779114799,0.726822088520022,92.76005279379557,7.239947206204246,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.26715627392840424,0.14156944991295028,0.1541370255268526,1.004121666746567,0.720818227699834,0.24100022031860321,0.4413913560853653,14.143340948088904,0.5426017619637372,0.832159531881116,0.15547763676079332,1328.392386967993,1.0,412.07794686646696,2.3972248907111005,30.47138800761934,0.5135187940391432,0.10673209051803847,32.19221333802304,0.058416466166596924,9.306170666769363,5.00043860308856,118.95246129670443,114.6548562033505,1.1894216386052705,3.5042407923410823,4.462831004816629,0.00020109489386390748,0.00016464372713774725,385.10563630336765,351.17915574104745,0.2979006546889194,0.16480629496644092,565.774644640139,506.1969899135652,10.077514398171001,289.3891930364322,287.2430276380583,8.869176616390368,1097.4000586401692,1079.3025431289059,61656.35065795633,61635.02890386169,0.03377724157897586,0.03227816895117417,224.4413641030678,224.4383633923316
0.08,61.400962467904726,0.018131182622833933,38.43454072320247,0.03904473079252561,0.10732088394763978,82.84417002532713,0.0015465887615508187,0.4430333181139956,16.711250019763078,99.99833246783038,0.0016675321695750975,66.35350023091816,15.087615255749023,16.421263379510364,2.1376257330696538,85.45634215361129,14.543657846388697,99.84301970660866,0.1569802933913069,83.23175021961517,16.76824978038507,27.20814000401545,72.79185999598451,99.2731584711149,0.7268415288850183,92.7600024075722,7.239997592427614,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.2974405367693834,0.14636561474016538,0.16722873197123678,1.006321723449883,0.7504003984368968,0.24119132290708994,0.4469744661459444,14.543657846388697,0.5426162749738216,0.83216532327363,0.1569802933913069,1337.3067495453997,1.0,388.7294933843048,2.2613974476929313,33.69940530610393,0.5622479731340803,0.11979935415404194,35.24701901878917,0.05871525560775372,10.43814557692314,5.295519919550003,129.53751973811816,124.40375572640997,1.2905560556660691,3.502651508670831,4.463574880278718,0.00021296172120111923,0.00016468547706723663,407.47555385000976,361.11902432583133,0.334282983075844,0.16639911099478533,594.1789351533796,525.0490109000659,10.553850048547284,311.66814582545413,306.9630552688023,8.803439297755506,1116.8177598116351,1092.954520685499,62225.78476815805,62197.80804917932,0.03471668283813291,0.03227903229778366,224.44724533579225,224.43992536525604
0.09,57.96907294898741,0.019593121975194985,41.859705367559705,0.04362888783785076,0.10799966211004963,82.79791272509875,0.0016393062073332308,0.4853189284022546,16.715128992257462,99.99833192206995,0.00166807793000627,65.7091854816423,15.711280189860009,16.2738149253227,2.3057240024221968,84.92589754600561,15.074102453994373,99.84115643811631,0.15884356188362306,82.96279113877495,17.037208861225295,27.522345801345086,72.47765419865489,99.27312814432214,0.726871855677769,92.75990088633671,7.240099113663103,1.0,0.6331,0.03683,0.8768,31.01,1840.0,1944.0,0.5471,3.227,5759.0,0.04228,3424.0,280.8,2.913,0.2671,0.001377,0.09876,5790.0,34.8,4.456,42.84,143.6,0.5361,1.842,0.05506,24.83,1.06,2.65,0.08575,2.652,36.93,30.54,2.137,65.18,50.98,2286.0,724.2,7042.0,0.1298,0.04441,3.329,31.0,5873.0,0.9855,5.2022,0.37615,14.892,0.058663,0.043564,0.012996,0.026656,0.040513,0.74654,0.11494,0.05,10.0,0.32889353944942656,0.1516285499479004,0.18316933994839646,1.009029876369661,0.7848927706325819,0.2414596879049727,0.45414383940482145,15.074102453994373,0.5426389151376817,0.8321769921244371,0.15884356188362306,1348.6841414667056,1.0,367.00220084003934,2.1350009567112065,36.70258966627635,0.6075827124507965,0.1339085482399896,38.08902911977905,0.05908661514040816,11.657152994855037,5.612984453908982,142.31105053366312,136.2775550953531,1.4137340384357675,3.5006957500171754,4.4646109538319685,0.00022572869935636044,0.00016473937636741923,434.1587424140318,374.2899639326802,0.3735234513082704,0.16837417559664045,623.6841839490388,546.7525506071282,11.120552710877568,338.3499096174,331.1019667478274,8.7243921814655,1140.4565295425173,1110.485273574665,62950.967211414354,62916.082501874866,0.035960711076011946,0.03228037911064972,224.45636453353612,224.4430725235562
