ADAMTS5,AGEprod,AcanmRNA,AggFrag,Aggrecan,Aggrecan_Collagen2,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,ColFrag,Collagen2,DamP,IL1,IkB,IkB_NFkB,Integrin,IntegrinCount,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,NatP,RAGE,ROS,Runx2_A,Runx2_I,SOD,Sink,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,Source,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,Tgfb_I,p38,p38_P,proMMP13,proMMP2,Time
0.0,0.0,0.0,0.0,0.0,1000.0,500.0,0.0,500.0,0.0,0.0,90.0,10.0,0.0,30.0,25.0,0.0,75.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,40.0,360.0,0.0,0.0,0.0,0.0,1500.0,0.0,2.0,0.0,100.0,2.0,0.0,600.0,0.0,0.0,600.0,0.0,0.0,600.0,0.0,1.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0
1.6737982322948433e-26,9.999999999999999e-09,1.6344553738560485e-42,2.830344814291059e-35,1.9678304306318752e-51,1000.0,499.87509978019864,0.12490020980891749,499.3767229702271,0.2491874356054512,0.0013135622376624489,89.99939610500411,9.999290332758232,2.8178901065993615e-15,29.99855207645604,25.001729410924664,4.218558533541635e-15,74.9989802559421,3.749904145688867e-10,1.511279456899806e-10,99.99999999984885,5.38996342842803e-37,4.4265819444258015e-80,2.8303448142981655e-35,1.9999812251409256e-05,1.666658554113589e-20,3.3333505830690266e-21,99.99999800000336,3.999990000016774e-09,4e-09,39.9999995666488,360.0000004333513,1.811420530602287e-34,2.8303449957146184e-38,1.9999966487166606e-06,1.3332450785925385e-15,1500.0,4.9999833129187655e-14,1.9999933401494097,4.501921297141807e-33,100.0,1.9999800000999999,0.0,600.0,6.021765144052206e-25,3.0549708247320213e-29,600.0,3.604508393179809e-24,3.657462943591409e-28,600.0,5.389924419812804e-36,1.0,99.99999999997625,2.6949746459046735e-34,9.999990100004949,3.999326608372944e-12,2.498208543845058e-20,6.040595777076375e-59,7.476904106640491e-20,7.231724063190296e-63,199.99999999999596,99.99980001053262,0.00019998946736365022,1.0712307780976879e-27,1.6737983735290499e-28,0.01
5.332799043592225e-25,2.0000000000000004e-08,3.905874229896915e-40,1.7819758179887324e-33,9.051963387751537e-49,1000.0,499.75039880121045,0.24960117881959645,498.7548924716524,0.49775122725607474,0.002109471626225644,89.99930970874168,9.998580819632084,1.127065685226887e-14,29.996586747794005,25.00345863805974,1.6873308228788433e-14,74.99796054155823,7.499616615673321e-10,5.655147161026498e-10,99.99999999943446,6.638691605438167e-35,3.839855521636053e-76,1.7819758180057143e-33,3.9999249011262674e-05,2.6663668379010237e-19,5.3328403246765535e-20,99.99999600001341,7.99996000013359e-09,8e-09,39.999999133261845,360.0000008667383,1.140464337948992e-32,1.7819760416154246e-36,3.999986589733779e-06,1.0665261639139357e-14,1500.0,1.999986707206764e-13,1.9999866805976234,5.546405270343418e-31,100.0,1.9999600003999976,0.0,600.0,1.9173349489577147e-23,1.9223019509070257e-27,600.0,1.1472665433896748e-22,2.3007055960305764e-26,600.0,6.638598386493573e-34,1.0,99.99999999990496,3.3193289115087744e-32,9.999980200019799,1.599461298426815e-11,3.9938694875636607e-19,2.5656334806367938e-55,1.19489503630777e-18,3.0704386567894656e-59,199.99999999998397,99.99960004212909,0.0003999578709084916,3.412990817667141e-26,5.3327999327981584e-27,0.02
4.049251425298351e-24,3.000000000000001e-08,9.798219460781061e-39,2.026383458215003e-32,3.3280142387792878e-47,1000.0,499.6258965550606,0.3741034150068959,498.13450355731356,0.745693594442675,0.0025917761374447453,89.99953677516488,9.99787144869766,2.5356999342989372e-14,29.994308082139383,25.005187675520357,3.79626164097511e-14,74.99694087465704,1.124913745934224e-09,1.2023881175086382e-09,99.99999999879759,1.1249032121100245e-33,6.414977146454762e-74,2.0263834582576045e-32,5.9998310288004414e-05,1.3497538171081977e-18,2.6995886111596256e-19,99.99999400003017,1.1999910000450508e-08,1.2000000000000002e-08,39.99999869983914,360.000001300161,1.2968850985868002e-31,2.0263838374313243e-35,5.999969815353722e-06,3.5992893849638526e-14,1500.0,4.4999552449598967e-13,1.9999800213446173,9.400693772455693e-30,100.0,1.9999400008999912,0.0,600.0,1.4549194963284447e-22,2.184708740298515e-26,600.0,8.702590326193144e-22,2.613962399055935e-25,600.0,1.1248798274210557e-32,1.0,99.99999999978614,5.62447368750186e-31,9.999970300044549,3.598181855605117e-11,2.0203201188659994e-18,2.9545924173575664e-53,6.042246613467284e-18,3.53481698431297e-57,199.999999999964,99.99940009478718,0.0005999052128155259,2.5915202637490503e-25,4.049252436463696e-26,0.03
1.7063145137111584e-23,4.000000000000001e-08,9.749978061821245e-38,1.1382808858705974e-31,4.401566949362163e-46,1000.0,499.50159253564505,0.4984074244747443,497.51555130278075,0.9930167463253387,0.0028840951809700893,89.99995369209792,9.997162212721083,4.507565885901006e-14,29.991839711096304,25.006916519752195,6.748466377908383e-14,74.9959212660268,1.4998466725821427e-09,2.0370294819250343e-09,99.99999999796297,8.411032672812246e-33,2.7382094322945643e-72,1.138280885912989e-31,7.999699609006636e-05,4.265601657078667e-18,8.531544531642808e-19,99.99999200005362,1.599984000106694e-08,1.6000000000000004e-08,39.99999826638069,360.00000173361946,7.28499531491885e-31,1.1382811696348765e-34,7.999946317880715e-06,8.531088922213693e-14,1500.0,7.999894173728788e-13,1.9999733623903675,7.030914311320764e-29,100.0,1.999920001599979,0.0,600.0,6.126950534101173e-22,1.2265119632984885e-25,600.0,3.663506679072687e-21,1.4670434293107726e-24,600.0,8.410799978092446e-32,1.0,99.99999999961982,4.2054741719778755e-30,9.999960400079198,6.395690265297437e-11,6.380249872520179e-18,9.430036622894626e-52,1.9074734247882518e-17,1.1278038485534604e-55,199.99999999993602,99.99920016850473,0.0007998314952648593,1.0920409245259978e-24,1.70631508171332e-25,0.04
5.2069822935711595e-23,5.000000000000002e-08,5.78421890230696e-37,4.341074466559718e-31,3.246903413510111e-45,1000.0,499.37748623870493,0.6225137114821105,496.89803080590934,1.239722881844009,0.0030612585337010784,90.00048563415135,9.996453107314887,7.042539582068257e-14,29.989256471817384,25.008645168608812,1.0543754472178475e-13,74.99490172220139,1.8747604463875025e-09,3.054448306605365e-09,99.99999999694556,4.002454888561647e-32,4.815230605749549e-71,4.341074466811208e-31,9.999530642590281e-05,1.0413408487293874e-17,2.0827858197839197e-18,99.99999000008377,1.9999750002083526e-08,2.0000000000000007e-08,39.9999978328865,360.0000021671136,2.7782865372579476e-30,4.34107581791183e-34,9.999916089621486e-06,1.6661187779952514e-13,1500.0,1.2499793742018032e-12,1.99996670373485,3.34661425857203e-28,100.0,1.9999000024999587,0.0,600.0,1.868498337982798e-21,4.674883119535797e-25,600.0,1.1168338722372652e-20,5.5899480687347536e-24,600.0,4.002316841841908e-31,1.0,99.99999999940597,2.001202430039891e-29,9.999950500123749,9.99158237872478e-11,1.5564755771153204e-17,1.331965867835808e-50,4.651637859450357e-17,1.5924714141774647e-54,199.99999999990007,99.99900026327956,0.0009997367204376477,3.33246727874586e-24,5.206984459767316e-25,0.05
1.2955947303631324e-22,6.000000000000001e-08,2.4769619758756176e-36,1.2959019679657112e-30,1.661409742151808e-44,1000.0,499.2535771618348,0.7464227784343289,496.2819371868368,1.4858141897244324,0.003168778881608354,90.00108709132036,9.99574412979794,1.0140497904164255e-13,29.98660388143809,25.01037362080857,1.5181931877434297e-13,74.99388224714362,2.2496550721905443e-09,4.245533513623659e-09,99.9999999957545,1.4313963135713896e-31,5.0618113970402654e-70,1.2959019680734066e-30,0.00011999324130395451,2.1591889996988186e-17,4.318637066637802e-18,99.99998800012061,2.3999640003600185e-08,2.4000000000000003e-08,39.999997399356566,360.00000260064354,8.293768581666617e-30,1.295902451619485e-33,1.1999879122884598e-05,2.8788639508734874e-13,1500.0,1.7999644313554436e-12,1.9999600453780413,1.1971689259543652e-27,100.0,1.9998800035999282,0.0,600.0,4.646194565401718e-21,1.3947529422311078e-24,600.0,2.776110305101634e-20,1.667248836718639e-23,600.0,1.4313371983665915e-30,1.0,99.9999999991446,7.156874449974382e-29,9.9999406001782,1.4385454042290768e-10,3.225019196036686e-17,1.1705998602697724e-49,9.634715126354904e-17,1.3990862031949499e-53,199.99999999985613,99.99880037910948,0.001199620890514081,8.291802127454816e-24,1.295595377018214e-24,0.06
2.8001433753159493e-22,7.000000000000003e-08,8.48103101748489e-36,3.267335747381333e-30,6.621259350055903e-44,1000.0,499.12986480446796,0.8701351258981288,495.6672655878134,1.7312928485552357,0.003234084750110327,90.00173063670412,9.995035278545624,1.3801318022298613e-13,29.983909371156233,25.01210187558598,2.0662803422258836e-13,74.99286284324354,2.6245305548013207e-09,5.604770339180244e-09,99.99999999439525,4.2054316015731655e-31,3.72201494776991e-69,3.26733574775008e-30,0.0001399908007326614,3.999913572595187e-17,8.000387043500412e-18,99.99998600016416,2.7999510005716822e-08,2.8000000000000006e-08,39.99999696579089,360.0000030342092,2.0910936983108093e-29,3.2673371694439714e-33,1.3999835409980682e-05,4.571228744684426e-13,1500.0,2.449943633366377e-12,1.9999533873199173,3.518217781831971e-27,100.0,1.9998600048998858,0.0,600.0,1.0035294751938934e-20,3.514554329303224e-24,600.0,5.993948503340421e-20,4.1999046629474066e-23,600.0,4.2052291938916584e-30,1.0,99.99999999883573,2.1026791239962604e-28,9.99993070024255,1.9576901072311865e-10,5.970142602354072e-17,7.386048307225982e-49,1.7829307558491102e-16,8.824806597849478e-53,199.99999999980423,99.99860051599234,0.0013994840076740926,1.7920907146604404e-23,2.800145005716485e-24,0.07
5.459051971195261e-22,8.000000000000003e-08,2.4642978611216094e-35,7.279580536265166e-30,2.1960319653070712e-43,1000.0,499.006348667866,0.9936512526119637,495.0540111730668,1.976161026850613,0.003273775372891683,90.00239967205974,9.994326552567202,1.802487714260329e-13,29.98118954182174,25.013829932479695,2.698617391722648e-13,74.99184351195329,2.9993868990063528e-09,7.128788992980603e-09,99.99999999287124,1.0697679033331912e-30,2.1017667492459303e-68,7.279580537336618e-30,0.00015998798472046546,6.823248660492134e-17,1.3647588840927416e-17,99.9999840002144,3.1999360008533456e-08,3.200000000000001e-08,39.999996532189485,360.00000346781064,4.658928539213276e-29,7.279584156458025e-33,1.5999784943222488e-05,6.82307645567566e-13,1500.0,3.1999160320900903e-12,1.999946729560454,8.951966945572052e-27,100.0,1.9998400063998294,0.0,600.0,1.9551894313887146e-20,7.825896878838037e-24,600.0,1.1673884344102805e-19,9.349089747708382e-23,600.0,1.069709090782859e-29,1.0,99.99999999847934,5.3487329464361175e-28,9.999920800316799,2.5565519249670975e-10,1.0176957434006088e-16,3.6492705825683874e-48,3.03816346414036e-16,4.3586887942235026e-52,199.99999999974432,99.9984006739259,0.001599326074097529,3.493790932115304e-23,5.459055603705945e-24,0.08
9.836874045333563e-22,9.000000000000004e-08,6.315320525875378e-35,1.4756791004283628e-29,6.32708801468651e-43,1000.0,498.8830282551116,1.1169716554930322,494.4421691286894,2.2204208831027996,0.003297962124967164,90.00308408662649,9.993617951248337,2.281105243701106e-13,29.978454505768195,25.015557791225834,3.415184850214652e-13,74.99082425415105,3.374224109575101e-09,8.815532097877766e-09,99.9999999911845,2.437506754147904e-30,9.691060291202048e-68,1.4756791007029478e-29,0.00017998479327580746,1.092884067667289e-16,2.18596481393683e-17,99.99998200027133,3.599919001215008e-08,3.600000000000001e-08,39.99999609855235,360.00000390144777,9.444339392759991e-29,1.475679925938101e-32,1.799972771492483e-05,9.714249368143215e-13,1500.0,4.049880687649415e-12,1.999940072099628,2.040288355235745e-26,100.0,1.999820008099757,0.0,600.0,3.5208749036955267e-20,1.5855172110089396e-23,600.0,2.1014591150675209e-19,1.8935302959521228e-22,600.0,2.4373560342194193e-29,1.0,99.99999999807542,1.2187260660406862e-27,9.999910900400948,3.23509043285055e-10,1.6288973792100286e-16,1.4947683172720107e-47,4.861054817734597e-16,1.7847618636662167e-51,199.99999999967648,99.99820085290804,0.0017991470919639563,6.295594666880897e-23,9.836881408972264e-24,0.09
