C_A_4_task1,D_3_task1,Nstar_2_task1,P_1_task1,R_7_task1,_1_task1,f_Nstar_5_task1,f_Nstar__k_cnd_D_8_task1,f_s_f_Nstar_6_task1
0.125,0.0,0.0,1.0,0.08338207923424622,0.0,0.0,0.0,0.0
0.1354080591821252,0.034202523980063314,0.06254306161489077,0.9770542004075038,0.08024748813791775,2.0,0.05068856846234678,1.381235759662129,0.2666150440987868
0.19499256756734756,0.45437790248206256,0.11272995386494432,0.7894410090476638,0.06004068180704574,4.0,0.07591366481311164,14.763115681980398,0.8040044514388005
0.25150770478755424,1.0163625429315208,0.14670770022615148,0.5240297079511835,0.0410647135189307,6.0,0.08119580887625841,27.081620296254147,0.8599788619740986
0.29884118362172113,1.5574027077977757,0.16583822263733103,0.24860342593196624,0.026958332093801867,8.0,0.0775268180246456,35.024493633772224,0.8231266474556657
0.3379609350048943,2.0319541955419638,0.17410277558067414,0.05644142778766858,0.019547028276901454,10.0,0.07086402312045736,39.76947039738794,0.7307654999124988
0.3701464213635769,2.413250446654833,0.17804189252219724,0.005387148556723356,0.018410597178626056,12.0,0.0648001011439459,42.22446151033532,0.6134353160376661
0.39656207527908777,2.702243404939402,0.18144225637651945,0.0004015742511160154,0.0185966613569931,14.0,0.060362316858499236,43.21159093895159,0.5090297005708766
0.4182089172981245,2.9161194853030636,0.1846349059512564,2.955727078565471e-05,0.0186241022003558,16.0,0.057147457574244935,43.3812581290715,0.42745117136383043
0.4359292461531029,3.0728689034553374,0.18746785761346244,2.193054817569309e-06,0.018497078402440435,18.0,0.05475261402119501,43.133524320397974,0.3660693656304707
0.4504239188887961,3.186946826169574,0.18986879760603412,1.6392635056868385e-07,0.01829479458931686,20.0,0.05292101611076856,42.69031267815758,0.32011047880687976
0.46227249855167396,3.2691043017297754,0.19183142273565615,1.2326112801966741e-08,0.018063766547317773,22.0,0.05148851953010479,42.16880297035646,0.2853830795772614
0.47195247749794156,3.327153537654777,0.19338205086937676,9.32075394989778e-10,0.017827600437827437,24.0,0.050346005295044655,41.628282870761204,0.25873540366545134
0.47985632656563215,3.3667609849876,0.19456027823198446,7.090490451039528e-11,0.017597290325509225,26.0,0.04941820230837561,41.096878123807144,0.2379132235709414
0.48630612000404494,3.392065558999463,0.1954089462565114,5.9061638765934085e-12,0.017377167000030048,28.0,0.04865154238114975,40.58621532495276,0.22132418051445885
0.49156586486608694,3.406121106422895,0.1959692162769598,3.2991033780409303e-13,0.017168132962727373,30.0,0.04800690726398191,40.09936024345472,0.20783948577021585
0.49585178535897245,3.411204422780353,0.1962783712317322,-2.7418613999874293e-12,0.016969401626391534,32.0,0.047455121009658,39.63509612027664,0.1966506751515061
0.49934086336883,3.4090297404707366,0.19636903764726335,1.0169618953618735e-14,0.0167794293700129,34.0,0.04697403913843775,39.190227587846316,0.18717119573455523
0.5021778787379559,3.400898264907003,0.19626914528070574,-2.378190671548542e-13,0.016596406241329003,36.0,0.0465466118631994,38.760802906349554,0.17896990879592034
0.5044812151699942,3.387804510248214,0.19600223186094778,1.0257005654615172e-13,0.01641850987058465,38.0,0.046159552820403814,38.34275397452807,0.17172600969467158
0.5063476282359505,3.3705126586900507,0.1955878973711649,-9.539589782157292e-13,0.01624402920596244,40.0,0.04580240268374662,37.93221483263731,0.16519824047002668
0.5078561587041498,3.349612244649378,0.19504230034578096,-1.9081252382706015e-12,0.01607141789866829,42.0,0.04546685546738052,37.5256652811609,0.15920359114001764
0.5090714263957741,3.325561190291461,0.19437864486123946,3.6113642372550705e-13,0.01589931477841314,44.0,0.045146253712642914,37.11999163278062,0.1536021685409486
0.5100461276908226,3.2987140358879254,0.19360762732331732,-9.083248882807775e-14,0.015726534763139604,46.0,0.04483523892995326,36.712472936151165,0.1482868911364022
0.510823249760005,3.2693466822078996,0.192737831170991,-1.6460077203989507e-13,0.015552059743110956,48.0,0.04452946450815387,36.300765699787874,0.14317564141169067
0.5114378824201458,3.237675540713387,0.19177607800877783,2.047157900410091e-13,0.015375025926040953,50.0,0.04422537775067928,35.882878534221334,0.1382055537570514
0.5119186044521985,3.203870500276295,0.19072773003230964,-3.89766252236957e-13,0.015194705671667214,52.0,0.04392006448155089,35.45713212894718,0.1333289880103838
0.5122886708691112,3.1680662451741637,0.18959694637479135,-1.158147246371449e-12,0.015010493625170323,54.0,0.04361112091010473,35.0221289195403,0.12851038103411042
0.5125670109670105,3.1303714524797925,0.18838691000502572,-1.3587901451139522e-12,0.014821894183629853,56.0,0.04329655202787536,34.576725344145466,0.12372383413264355
0.5127690285505137,3.0908759496496376,0.1871000224417053,-7.009083890404611e-13,0.014628510615767216,58.0,0.04297469462523791,34.12000750149949,0.1189513037477196
0.512907216225144,3.0496558884479104,0.18573806078127103,-1.2167747610844252e-15,0.014430035021722949,60.0,0.04264416020814302,33.65126836734785,0.11418124321003822
0.5129916589547265,3.0067781162239324,0.1843023134311147,8.885648801672843e-14,0.014226240806113476,62.0,0.04230379045578269,33.16999075418445,0.10940752926651381
0.5130304779533745,2.9623041237388614,0.1827937029366252,-1.0372679497390784e-13,0.014016976950208093,64.0,0.04195261981295444,32.675834424807185,0.10462856111871514
0.51303020604625,2.916293366270571,0.1812128949984014,-8.417301771405641e-14,0.013802163390070636,66.0,0.04158984568927682,32.1686256853208,0.09984651663785422
0.5129960801808972,2.8688057420700055,0.1795603907267117,6.469011428313573e-14,0.013581786906970318,68.0,0.0412148069272906,31.648348017397517,0.09506675289618702
0.5129322659053668,2.8199034273763015,0.17783660459716785,6.540580896843515e-14,0.013355897582556609,70.0,0.04082696875505312,31.115133916766034,0.09029730669703631
0.512842042387388,2.769652390151169,0.17604193344636138,-4.61624525746131e-14,0.013124605947702142,72.0,0.04042591154089128,30.569258309047186,0.08554844656590092
0.5127279464340675,2.718123519223636,0.17417681485670902,-2.484517949694812e-13,0.012888080469261596,74.0,0.040011322931189454,30.011132698824174,0.08083226279331118
0.5125919414617071,2.6653939568492704,0.17224179199596876,-2.4164641938080795e-13,0.012646545465552606,76.0,0.03958298919033952,29.441300365961773,0.07616224401636301
0.5124354782410483,2.6115472745466195,0.17023755125221932,-2.8690141528206626e-13,0.012400278267895661,78.0,0.03914079400077322,28.860429580947628,0.07155293212377008
0.5122596541115861,2.5566744900319307,0.16816498121314324,-1.418203899791163e-13,0.012149606859748344,80.0,0.03868471094267825,28.269308111722253,0.06701950253415859
0.5120652150262545,2.5008734137151314,0.16602519176000424,-2.891172744953915e-14,0.01189490599866786,82.0,0.038214805956273676,27.66883385981016,0.0625774478987957
0.5118526042152561,2.44424822045427,0.16381953826820864,2.3496097558894323e-14,0.01163659269876856,84.0,0.03773123555185889,27.06000405935049,0.05824221434869561
0.5116220787552433,2.3869100981623976,0.1615496708739519,1.2213723650406042e-14,0.01137512458334138,86.0,0.037234243471847006,26.443911400166158,0.054028834822019825
0.5113736585139929,2.3289752643763517,0.15921752168623213,-1.0876164556615515e-14,0.011110992090788559,88.0,0.036724162529673955,25.82172527971064,0.04995162508513056
0.5111072290455675,2.2705651384886476,0.15682534017304717,-2.565630984841784e-14,0.010844715430152165,90.0,0.03620141025183239,25.194684596574472,0.046023850406203354
0.51082255198241,2.2118051919303,0.15437569855411618,-6.292812091558014e-15,0.01057683879674087,92.0,0.03566648845904589,24.56408387762038,0.042257460433063374
0.5105192852947135,2.152823433114233,0.1518714791844283,1.5747360497114127e-14,0.01030792258649199,94.0,0.03511997773694082,23.93125471963026,0.038662828629243494
0.5101970176777764,2.0937497524812754,0.14931588871354584,1.7987040330269445e-14,0.010038539302484288,96.0,0.034562536821879465,23.297555979058064,0.035248577351805886
0.509855264685046,2.0347139448772738,0.14671242652065108,5.45583301277373e-15,0.009769264520055911,98.0,0.03399489569943275,22.66435224704693,0.03202141543999945
0.50949348671953,1.9758446313565576,0.14406486930072762,-1.2367849429862124e-14,0.009500671381388312,100.0,0.033417850210552776,22.033000760489927,0.028986048584249566
0.5091111089648508,1.9172679754891424,0.14137726491540328,-1.0940788777660854e-14,0.009233324174962323,102.0,0.032832258830882546,21.404836066799888,0.026145159873352843
0.5087075191467783,1.8591062304701933,0.13865388009175686,-3.776928112616454e-15,0.008967771690742843,104.0,0.03223903113961084,20.78115434157198,0.02349940680681775
0.5082820871332439,1.8014766932883408,0.135899188180414,9.009262304072521e-15,0.008704541941042546,106.0,0.03163912349089804,20.163200818210953,0.02104751237525445
0.5078341712233079,1.74449049408571,0.1331178275324943,6.9684420934854625e-15,0.008444136444359358,108.0,0.031033529344577183,19.552156291536793,0.018786379100466415
0.5073631222274765,1.688251863305319,0.13031455792209456,1.1783670204115444e-15,0.008187026772097284,110.0,0.03042326941227195,18.949129056551158,0.016711247417464544
0.5068682937734305,1.6328569689501586,0.12749423311088473,-6.321049808065259e-15,0.007933648954600326,112.0,0.029809385049792764,18.3551416348959,0.014815898488217015
