Time,P,Nstar,D,C_A,f_Nstar,f_s_f_Nstar,R,f_Nstar__k_cnd_D,k_pm,k_mp,s_m,mu_m,k_pg,p_inf,k_pn,k_np,k_nn,s_nr,mu_nr,mu_n,k_nd,k_dn,x_dn,mu_d,c_inf,s_c,k_cn,k_cnd,mu_c,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10
20.0,1.6392635056868385e-07,0.18986879760603412,3.186946826169574,0.4504239188887961,0.05292101611076856,0.32011047880687976,0.01829479458931686,42.69031267815758,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,4.9177904767527425e-08,2.4588932431432786e-07,1.5615268270964663e-08,0.010583070545002345,0.009493439880301706,0.11203866758240791,0.06373893652339148,0.0125,0.03908446523844638,0.04504239188887962
22.0,1.2326112801966741e-08,0.19183142273565615,3.2691043017297754,0.46227249855167396,0.05148851953010479,0.2853830795772614,0.018063766547317773,42.16880297035646,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,3.6978338383110262e-09,1.8489168063452255e-08,1.1423759395218107e-09,0.010466912209657491,0.009591571136782807,0.09988407785204148,0.06538208603459551,0.0125,0.03907340493023475,0.0462272498551674
24.0,9.32075394989778e-10,0.19338205086937676,3.327153537654777,0.47195247749794156,0.050346005295044655,0.25873540366545134,0.017827600437827437,41.628282870761204,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,2.796226184839019e-10,1.398113085968933e-09,8.446729098876517e-11,0.010347768012325965,0.009669102543468838,0.09055739128290796,0.06654307075309554,0.0125,0.039061655846629566,0.04719524774979416
26.0,7.090490451039528e-11,0.19456027823198446,3.3667609849876,0.47985632656563215,0.04941820230837561,0.2379132235709414,0.017597290325509225,41.096878123807144,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,2.127147135304317e-11,1.0635735672788662e-10,6.307187248351383e-12,0.010231184223979945,0.009728013911599224,0.08326962824982949,0.06733521969975201,0.0125,0.03904981077498527,0.04798563265656322
28.0,5.9061638765934085e-12,0.1954089462565114,3.392065558999463,0.48630612000404494,0.04865154238114975,0.22132418051445885,0.017377167000030048,40.58621532495276,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,1.7718491629774992e-12,8.859245814628492e-12,5.172191678737799e-13,0.010119391674470181,0.00977044731282557,0.07746346318006059,0.06784131117998926,0.0125,0.03903814281517465,0.0486306120004045
30.0,3.2991033780409303e-13,0.1959692162769598,3.406121106422895,0.49156586486608694,0.04800690726398191,0.20783948577021585,0.017168132962727373,40.09936024345472,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,9.897310134122626e-14,4.948655067053232e-13,2.850835498630207e-14,0.010012898822435652,0.009798460813847991,0.07274382001957555,0.0681224221284579,0.0125,0.03902674884078347,0.0491565864866087
32.0,-2.7418613999874293e-12,0.1962783712317322,3.411204422780353,0.49585178535897245,0.047455121009658,0.1966506751515061,0.016969401626391534,39.63509612027664,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-8.225584199963414e-13,-4.112792100037527e-12,-2.3420765615060477e-13,0.009911353294908071,0.00981391856158661,0.06882773630302713,0.06822408845560707,0.0125,0.03901562925108868,0.04958517853589725
34.0,1.0169618953618735e-14,0.19636903764726335,3.4090297404707366,0.49934086336883,0.04697403913843775,0.18717119573455523,0.0167794293700129,39.190227587846316,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,3.050885686085619e-15,1.525442843042733e-14,8.598745417505127e-16,0.009814007528644697,0.009818451882363168,0.06550991850709433,0.06818059480941473,0.0125,0.03900473318016004,0.049934086336883
36.0,-2.378190671548542e-13,0.19626914528070574,3.400898264907003,0.5021778787379559,0.0465466118631994,0.17896990879592034,0.016596406241329003,38.760802906349554,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-7.134572014645711e-14,-3.5672860073270545e-13,-1.9925409262545275e-14,0.009719966548465488,0.009813457264035288,0.06263946807857211,0.06801796529814007,0.0125,0.0389939840980019,0.0502177878737956
38.0,1.0257005654615172e-13,0.19600223186094778,3.387804510248214,0.5044812151699942,0.046159552820403814,0.17172600969467158,0.01641850987058465,38.34275397452807,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,3.0771016963845354e-14,1.5385508481914869e-13,8.522258297281013e-15,0.009628317967208587,0.00980011159304739,0.06010410339313505,0.06775609020496429,0.0125,0.038983294356417,0.05044812151699943
40.0,-9.539589782157292e-13,0.1955878973711649,3.3705126586900507,0.5063476282359505,0.04580240268374662,0.16519824047002668,0.01624402920596244,37.93221483263731,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-2.8618769346473244e-13,-1.430938467330419e-12,-7.864850387522214e-14,0.0095381966024543,0.009779394868558245,0.05781938416450933,0.06741025317380102,0.0125,0.03897257322317898,0.05063476282359505
42.0,-1.9081252382706015e-12,0.19504230034578096,3.349612244649378,0.5078561587041498,0.04546685546738052,0.15920359114001764,0.01607141789866829,37.5256652811609,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-5.72437571481235e-13,-2.8621878574332093e-12,-1.561616179597988e-13,0.009448813363956622,0.009752115017289049,0.05572125689900617,0.06699224489298757,0.0125,0.038961731102939316,0.05078561587041498
44.0,3.6113642372550705e-13,0.19437864486123946,3.325561190291461,0.5090714263957741,0.045146253712642914,0.1536021685409486,0.01589931477841314,37.11999163278062,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,1.0834092711765016e-13,5.417046355872825e-13,2.9347121898698865e-14,0.009359467222825857,0.009718932243061973,0.05376075898933201,0.06651122380582922,0.0125,0.03895068182634115,0.05090714263957741
46.0,-9.083248882807775e-14,0.19360762732331732,3.2987140358879254,0.5100461276908226,0.04483523892995326,0.1482868911364022,0.015726534763139604,36.712472936151165,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-2.7249746648423443e-14,-1.362487332421785e-13,-7.330493410576517e-15,0.009269541753546983,0.009680381366165867,0.051900411897740764,0.06597428071775852,0.0125,0.03893934295776037,0.05100461276908226
48.0,-1.6460077203989507e-13,0.192737831170991,3.2693466822078996,0.510823249760005,0.04452946450815387,0.14317564141169067,0.015552059743110956,36.300765699787874,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-4.938023161196892e-14,-2.469011580600458e-13,-1.3193251625817422e-14,0.009178501468784267,0.00963689155854955,0.050111474494091736,0.065386933644158,0.0125,0.03892763595466279,0.05108232497600051
50.0,2.047157900410091e-13,0.19177607800877783,3.237675540713387,0.5114378824201458,0.04422537775067928,0.1382055537570514,0.015375025926040953,35.882878534221334,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,6.14147370123021e-14,3.0707368506119936e-13,1.6296539662966277e-14,0.009085886157135509,0.009588803900438892,0.04837194381496799,0.06475351081426774,0.0125,0.03891548594931693,0.05114378824201458
52.0,-3.89766252236957e-13,0.19072773003230964,3.203870500276295,0.5119186044521985,0.04392006448155089,0.1333289880103838,0.015194705671667214,35.45713212894718,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-1.169298756710894e-13,-5.846493783565748e-13,-3.081340607576325e-14,0.008991302194077897,0.009536386501615483,0.046665145803634324,0.0640774100055259,0.0125,0.038902820993749,0.05119186044521985
54.0,-1.158147246371449e-12,0.18959694637479135,3.1680662451741637,0.5122886708691112,0.04361112091010473,0.12851038103411042,0.015010493625170323,35.0221289195403,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-3.474441739114548e-13,-1.737220869567233e-12,-9.091457926777821e-14,0.008894415965528701,0.009479847318739569,0.04497863336193864,0.06336132490348327,0.0125,0.038889571460661174,0.05122886708691113
56.0,-1.3587901451139522e-12,0.18838691000502572,3.1303714524797925,0.5125670109670105,0.04329655202787536,0.12372383413264355,0.014821894183629853,34.576725344145466,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-4.076370435342134e-13,-2.0381852176847756e-12,-1.0589567078320297e-13,0.008794947896781313,0.009419345500251287,0.04330334194642524,0.06260742904959585,0.0125,0.0388756694267652,0.05125670109670105
58.0,-7.009083890404611e-13,0.1871000224417053,3.0908759496496376,0.5127690285505137,0.04297469462523791,0.1189513037477196,0.014628510615767216,34.12000750149949,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-2.1027251671214568e-13,-1.0513625835643762e-12,-5.421838316270628e-14,0.008692667280568712,0.009355001122085265,0.04163295631170186,0.06181751899299275,0.0125,0.03886104807926672,0.05127690285505137
60.0,-1.2167747610844252e-15,0.18573806078127103,3.0496558884479104,0.512907216225144,0.04264416020814302,0.11418124321003822,0.014430035021722949,33.65126836734785,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-3.650324283253275e-16,-1.825162141626649e-15,-9.33990081280365e-17,0.008587387495296663,0.009286903039063552,0.03996343512351338,0.06099311776895821,0.0125,0.03884564110104286,0.051290721622514406
62.0,8.885648801672843e-14,0.1843023134311147,3.0067781162239324,0.5129916589547265,0.04230379045578269,0.10940752926651381,0.014226240806113476,33.16999075418445,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,2.665694640501841e-14,1.3328473202503342e-13,6.766139249453601e-15,0.008478962516226872,0.009215115671555736,0.03829263524327983,0.06013556232447865,0.0125,0.03882938218251927,0.051299165895472655
64.0,-1.0372679497390784e-13,0.1827937029366252,2.9623041237388614,0.5130304779533745,0.04195261981295444,0.10462856111871514,0.014016976950208093,32.675834424807185,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-3.111803849217251e-14,-1.5559019246094247e-13,-7.832899429121933e-15,0.008367284366019318,0.00913968514683126,0.0366199963915503,0.05924608247477723,0.0125,0.0388122046362559,0.05130304779533745
66.0,-8.417301771405641e-14,0.1812128949984014,2.916293366270571,0.51303020604625,0.04158984568927682,0.09984651663785422,0.013802163390070636,32.1686256853208,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-2.525190531421703e-14,-1.2625952657113775e-13,-6.301337072271067e-15,0.008252281153232763,0.00906064474992007,0.03494628082324898,0.05832586732541142,0.0125,0.03879404108028201,0.05130302060462501
68.0,6.469011428313573e-14,0.1795603907267117,2.8688057420700055,0.5129960801808972,0.0412148069272906,0.09506675289618702,0.013581786906970318,31.648348017397517,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,1.9407034284940655e-14,9.70351714246722e-14,4.799143026510845e-15,0.008133915391581946,0.008978019536335586,0.03327336351366545,0.05737611484140011,0.0125,0.0387748231555641,0.05129960801808972
70.0,6.540580896843515e-14,0.17783660459716785,2.8199034273763015,0.5129322659053668,0.04082696875505312,0.09029730669703631,0.013355897582556609,31.115133916766034,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,1.962174269053048e-14,9.810871345262064e-14,4.8065776544758955e-15,0.008012182632890833,0.008891830229858393,0.03160405734396271,0.056398068547526034,0.0125,0.03875448129521523,0.05129322659053668
72.0,-4.61624525746131e-14,0.17604193344636138,2.769652390151169,0.512842042387388,0.04042591154089128,0.08554844656590092,0.013124605947702142,30.569258309047186,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-1.3848735772383959e-14,-6.924367886193563e-14,-3.3590866037254167e-15,0.007887110488264282,0.00880209667231807,0.02994195629806532,0.05539304780302338,0.0125,0.03873294457511735,0.0512842042387388
74.0,-2.484517949694812e-13,0.17417681485670902,2.718123519223636,0.5127279464340675,0.040011322931189454,0.08083226279331118,0.012888080469261596,30.011132698824174,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-7.453553849084528e-14,-3.7267769245468475e-13,-1.789359300244365e-14,0.007758757850215313,0.008708840742835452,0.028291291977658912,0.05436247038447272,0.0125,0.0387101406327697,0.051272794643406755
76.0,-2.4164641938080795e-13,0.17224179199596876,2.6653939568492704,0.5125919414617071,0.03958298919033952,0.07616224401636301,0.012646545465552606,29.441300365961773,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-7.249392581424325e-14,-3.624696290716499e-13,-1.721715769122259e-14,0.007627214366520734,0.008612089599798438,0.02665678540572705,0.05330787913698541,0.0125,0.038685995686152545,0.05125919414617071
78.0,-2.8690141528206626e-13,0.17023755125221932,2.6115472745466195,0.5124354782410483,0.03914079400077322,0.07155293212377008,0.012400278267895661,28.860429580947628,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-8.607042458462111e-14,-4.3035212292371673e-13,-2.0213188549354164e-14,0.007492599520254921,0.008511877562610966,0.025043526243319524,0.05223094549093239,0.0125,0.03866043454292694,0.05124354782410483
80.0,-1.418203899791163e-13,0.16816498121314324,2.5566744900319307,0.5122596541115861,0.03868471094267825,0.06701950253415859,0.012149606859748344,28.269308111722253,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-4.254611699373519e-14,-2.1273058496882529e-13,-9.875305425816032e-15,0.007355061977682818,0.008408249060657163,0.023456825886955503,0.051133489800638615,0.0125,0.03863338074657186,0.05122596541115862
82.0,-2.891172744953915e-14,0.16602519176000424,2.5008734137151314,0.5120652150262545,0.038214805956273676,0.0625774478987957,0.01189490599866786,27.66883385981016,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-8.67351823486176e-15,-4.3367591174315e-14,-1.9887408978206576e-15,0.007214778104493587,0.008301259588000213,0.021902106764578492,0.05001746827430263,0.0125,0.03860475664285478,0.051206521502625446
84.0,2.3496097558894323e-14,0.16381953826820864,2.44424822045427,0.5118526042152561,0.03773123555185889,0.05824221434869561,0.01163659269876856,27.06000405935049,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,7.048829267668288e-15,3.5244146338337344e-14,1.595766224779377e-15,0.007071950107610111,0.008190976913410431,0.02038477502204346,0.0488849644090854,0.0125,0.03857448345640311,0.051185260421525616
86.0,1.2213723650406042e-14,0.1615496708739519,2.3869100981623976,0.5116220787552433,0.037234243471847006,0.054028834822019825,0.01137512458334138,26.443911400166158,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,3.66411709512181e-15,1.832058547560794e-14,8.185837681747342e-16,0.006926805737032971,0.008077483543697596,0.018910092187706937,0.047738201963247955,0.0125,0.03854248181256853,0.051162207875524335
88.0,-1.0876164556615515e-14,0.15921752168623213,2.3289752643763517,0.5113736585139929,0.036724162529673955,0.04995162508513056,0.011110992090788559,25.82172527971064,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-3.262849366984656e-15,-1.6314246834924157e-14,-7.189524627779294e-16,0.0067795945487741805,0.007960876084311607,0.017483068779795694,0.04657950528752704,0.0125,0.038508671624108454,0.05113736585139929
90.0,-2.565630984841784e-14,0.15682534017304717,2.2705651384886476,0.5111072290455675,0.03620141025183239,0.046023850406203354,0.010844715430152165,25.194684596574472,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-7.696892954525361e-15,-3.8484464772631696e-14,-1.6718302770672636e-15,0.0066305867345120666,0.007841267008652359,0.016108347642171172,0.045411302769772954,0.0125,0.038472972642502025,0.05111072290455675
92.0,-6.292812091558014e-15,0.15437569855411618,2.2118051919303,0.51082255198241,0.03566648845904589,0.042257460433063374,0.01057683879674087,24.56408387762038,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-1.8878436274674043e-15,-9.439218137337317e-15,-4.0399651770929697e-16,0.006480070367275494,0.007718784927705809,0.01479011115157218,0.044236103838606,0.0125,0.03843530477401472,0.051082255198241
94.0,1.5747360497114127e-14,0.1518714791844283,2.152823433114233,0.5105192852947135,0.03511997773694082,0.038662828629243494,0.01030792258649199,23.93125471963026,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,4.724208149134234e-15,2.362104074566933e-14,9.954845101336129e-16,0.006328347429313117,0.007593573959221416,0.013531990020235222,0.043056468662284665,0.0125,0.03839558817035771,0.05105192852947135
96.0,1.7987040330269445e-14,0.14931588871354584,2.0937497524812754,0.5101970176777764,0.034562536821879465,0.035248577351805886,0.010038539302484288,23.297555979058064,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,5.3961120990808284e-15,2.6980560495401738e-14,1.1190199387168237e-15,0.0061757318138638976,0.007465794435677292,0.012337002073132059,0.04187499504962551,0.0125,0.038353743889530466,0.05101970176777764
98.0,5.45583301277373e-15,0.14671242652065108,2.0347139448772738,0.509855264685046,0.03399489569943275,0.03202141543999945,0.009769264520055911,22.66435224704693,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,1.6367499038321185e-15,8.183749519160371e-15,3.3384685360097684e-16,0.006022544432959203,0.007335621326032555,0.011207495403999807,0.040694278897545476,0.0125,0.03830969385587169,0.050985526468504606
100.0,-1.2367849429862124e-14,0.14406486930072762,1.9758446313565576,0.50949348671953,0.033417850210552776,0.028986048584249566,0.009500671381388312,22.033000760489927,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-3.71035482895864e-15,-1.855177414479433e-14,-7.439524914128455e-16,0.005869110193820192,0.007203243465036382,0.010145117004487347,0.03951689262713115,0.0125,0.0382633613216123,0.050949348671953
102.0,-1.0940788777660854e-14,0.14137726491540328,1.9172679754891424,0.5091111089648508,0.032832258830882546,0.026145159873352843,0.009233324174962323,21.404836066799888,0.6,0.01,0.005,0.002,0.3,20.0,1.8,0.1,0.01,0.08,0.12,0.05,0.02,0.35,0.06,0.02,0.28,0.0125,0.04,48.0,0.1,1.0,-3.2822366332982575e-15,-1.6411183166492178e-14,-6.465794561319172e-16,0.005715754343647033,0.0070688632457701645,0.009150805955673495,0.03834535950978285,0.0125,0.038214671159354154,0.05091111089648508
