Time,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase,krbEGF,kruEGF,krbNGF,kruNGF,kEGF,KmEGF,kNGF,KmNGF,kdSos,KmdSos,kSos,KmSos,kRasGap,KmRasGap,kRasToRaf1,KmRasToRaf1,kpRaf1,KmpRaf1,kpBRaf,KmpBRaf,kdMek,KmdMek,kpMekCytoplasmic,KmpMekCytoplasmic,kdErk,KmdErk,kpP90Rsk,KmpP90Rsk,kPI3K,KmPI3K,kPI3KRas,KmPI3KRas,kAkt,KmAkt,kdRaf1ByAkt,KmRaf1ByAkt,kC3GNGF,KmC3GNGF,kC3G,KmC3G,kRapGap,KmRapGap,kRap1ToBRaf,KmRap1ToBRaf,kdRaf1,KmdRaf1,kdBRaf,KmdBRaf,cell,EGFBindingReaction,EGFUnbindingReaction,NGFBindingReaction,NGFUnbindingReaction,SosActivationByEGFReaction,SosActivationByNGFReaction,SosDeactivationReaction,RasActivationReaction,RasDeactivationReaction,Raf1ByRasActivationReaction,MekbyRaf1ActivationReaction,MekbyBRafActivationReaction,ErkActivationReaction,MekDeactivationReaction,ErkDeactivationReaction,Raf1byPPtaseDeactivationReaction,P90RskActivationReaction,PI3KbyEGFRActivationReaction,PI3KbyRasActivationReaction,AktActivationReaction,Raf1ByAktDeactivationReaction,C3GActivationReaction,Rap1ActivationReaction,Rap1DeactivationReaction,BRafByRap1ActivationReaction,BRafbyPPtaseDeactivationReaction
1.84,9922004.465015884,454913.45391645684,4.465015881560164,79995.53498411858,8913.453916457429,1086.5460835425483,267.8073193156408,119732.19268068467,119734.20745904162,265.79254095836006,97282.85013497455,22717.149865025633,120000.0,116144.60222947167,3855.3977705283846,119499.41230275869,500.58769724144173,515256.0641128131,84743.93588718773,430068.1547412248,169931.84525877298,47.342160603805176,119952.65783939637,118377.32218892539,1622.6778110745613,6830.028553673897,113169.97144632593,107272.08664190352,12727.913358096368,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,560.4167785020522,7.864540072750154,2445.393843941061,47603.133764151484,50460.149246038556,2827584.649175544,2827658.6543070627,13060.159143178229,69841.20730056564,47926.49568427593,249841.06673023364,47728.08318678518,49450.873456428395,11886.22013629145,492.2710006884207,218.55087098976543,0.3047615389940845,1041.1346058922204,767.7863510727135,55325.38256305699,143892.98393670935,134890.73721716888,2935.724762055313,2436.428285517271
1.85,9922004.465015884,454907.93036463106,4.465015881560164,79995.53498411858,8907.930364631653,1092.0696353683243,271.9436722996319,119728.05632770069,119729.25577904297,270.74422095700794,97283.59382130465,22716.406178695535,120000.0,116140.58557747643,3859.4144225236255,119494.43813268632,505.5618673138075,514555.11948245455,85444.88051754628,428060.81581161707,171939.18418838072,45.203408466183795,119954.796591534,118366.91113700192,1633.0888629980273,6290.094580444125,113709.9054195557,107183.19365736947,12816.806342630418,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,560.062695135639,7.904520148455822,2483.1618937490175,48499.834381828,51398.64859173304,2827492.798238619,2827567.530981795,13059.573638462525,69828.1236932852,48387.25999666429,251082.443541044,48067.02917600558,50007.638616928845,11888.891791107231,498.0682005499619,208.67992513658243,0.29098624662568157,1041.075635711402,773.4922609405755,52653.42419946537,144568.37777706352,135793.7264675803,2956.1179386682065,2460.6371216194675
1.86,9922004.465015884,454902.41075199225,4.465015881560164,79995.53498411858,8902.410751992835,1097.5892480071432,276.1204328358452,119723.87956716448,119724.24603182923,275.75396817074795,97284.34480202221,22715.655197977972,120000.0,116136.6582019212,3863.341798078866,119489.50382944167,510.4961705584525,513853.11649903207,86146.88350096873,426046.7147957035,173953.2852042943,43.16125517410167,119956.83874482609,118356.50067900645,1643.4993209934912,5777.097575672221,114222.9024243276,107096.62675103733,12903.373248962556,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,559.7088727123979,7.944471711892983,2521.298843162156,49407.0963030211,52348.09829985313,2827400.0497761294,2827475.5137862135,13058.987454487065,69813.09550375764,48843.84932340695,252308.23778800867,48405.69963196393,50565.66727979841,11891.499850617969,503.8843606853101,199.25459721473646,0.27783326805271263,1041.0158267895129,779.1903393744426,49940.306038403825,145209.69767406795,136672.58754019733,2975.9739991422707,2484.6519076045165
1.87,9922004.465015884,454896.895075647,4.465015881560164,79995.53498411858,8896.89507564754,1103.1049243524374,280.3378026686426,119719.66219733167,119719.17803029991,280.82196970007317,97285.10311371069,22714.896886289487,120000.0,116132.81939840954,3867.1806015905145,119484.61285173288,515.3871482672637,513150.1149634538,86849.88503654698,424026.02135944774,175973.97864055,41.211339732274546,119958.78866026792,118346.09082313447,1653.9091768654691,5291.378253651379,114708.62174634845,107012.48281466025,12987.517185339628,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,559.355311028828,7.98439478400462,2559.806532734611,50324.951227261256,53308.53194004042,2827306.3992966875,2827382.5982349957,13058.400542782685,69796.14817854913,49295.93598474924,253518.1558334574,48744.064987581034,51124.90735339076,11894.04507523087,509.7189794803534,190.25478842578394,0.26527451468999375,1040.9552172182941,784.8803910803579,47200.41999209351,145816.5354710772,137526.3776927339,2995.270752716392,2508.4558108187903
1.8800000000000001,9922004.465015884,454891.383332704,4.465015881560164,79995.53498411858,8891.383332704583,1108.6166672953952,284.5959838164428,119715.40401618386,119714.05159240571,285.9484075942629,97285.86879301042,22714.131206989765,120000.0,116129.06846861867,3870.931531381379,119479.76870399152,520.2312960086135,512446.17741731234,87553.82258268842,421998.9075984944,178001.09240150335,39.34949784878734,119960.65050215142,118335.68157720921,1664.3184227907234,4833.1274506311165,115166.87254936871,106930.85275477392,13069.147245225957,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,559.002009881603,8.024289385717474,2598.6868054978504,51253.42986701647,54279.98209299351,2827211.8423026563,2827288.7798358067,13057.812855069149,69777.30738551875,49743.188496955285,254711.9007658159,49082.094634829176,51685.30627927231,11896.52821069926,515.5715482935864,181.66130487015457,0.25328316370609516,1040.8938433686528,790.5622232224886,44449.292654199766,146388.6727471444,138354.21581294353,3013.987394211526,2532.0317761329043
1.8900000000000001,9922004.465015884,454885.87552027445,4.465015881560164,79995.53498411858,8885.875520275014,1114.1244797249637,288.895178527061,119711.10482147324,119708.86654121923,291.1334587807356,97286.64187661078,22713.35812338941,120000.0,116125.40472017732,3874.5952798227345,119474.9749192262,525.0250807739337,511741.36916017503,88258.63083982571,419965.54806510214,180034.45193489557,37.571753078300965,119962.4282469219,118325.27294869848,1674.7270513014466,4402.376399111087,115597.62360088874,106851.82021148459,13148.179788515286,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,558.6489690675705,8.064155537942057,2637.9415065526323,52192.56193472788,55262.4803369453,2827116.3742911303,2827194.0540902507,13057.224343255133,69756.5990190317,50185.27322564458,255889.17262306515,49419.75693028109,52246.8110294039,11898.949988497556,521.4415513825683,173.45581694967615,0.24183360115871,1040.8317399682653,796.2356454019416,41703.27882947911,146926.09288398406,139155.29509002587,3032.1047986616045,2555.3626093917937
1.9000000000000001,9922004.465015884,454880.3716354716,4.465015881560164,79995.53498411858,8880.371635472127,1119.6283645278502,293.2355892316849,119706.76441076862,119703.62270500627,296.3772949937006,97287.42240124215,22712.57759875804,120000.0,116121.82746654714,3878.1725334529106,119470.23503983501,529.764960165127,511035.7582494601,88964.24175054069,417926.1197926278,182073.88020736992,35.87430836262382,119964.12569163757,118314.86494473073,1685.135055269202,3998.9901429842457,116001.00985701558,106775.46030126605,13224.539698733819,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,558.2961883837525,8.103993261572677,2677.5724826485152,53142.37612981709,56256.05723401509,2827019.990754966,2827098.4164948626,13056.634959438508,69734.04920287972,50621.85623041902,257049.66867093657,49757.01920892747,52809.36810400613,11901.31112618473,527.3284658375823,165.62082057856742,0.2309013676692783,1040.7689401756963,801.9004696360748,38979.19107239484,147428.9891428717,139928.89541505114,3049.6058102782263,2578.4310707967375
1.9100000000000001,9922004.465015884,454874.87167541095,4.465015881560164,79995.53498411858,8874.871675411454,1125.1283245885243,297.61741849693215,119702.38258150336,119698.3199172977,301.68008270226176,97288.21040366749,22711.78959633269,120000.0,116118.33602690711,3881.663973092939,119465.55259678801,534.4474032121301,510329.4154837933,89670.58451620745,415880.8023174098,184119.19768258792,34.25353790337486,119965.74646209681,118304.45757211043,1695.5424278894984,3622.664300319982,116377.33569967984,106701.8384120274,13298.161587972463,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,557.9436676273444,8.143802577487444,2717.5815817458433,54102.900125584485,57260.74231646541,2826922.687183838,2827001.8625421403,13056.044655906944,69709.68429101154,51052.605261034936,258193.0837318758,50093.84780569282,53372.923530142274,11903.612327757148,533.231761522929,158.139599903901,0.22046310621869375,1040.705475651598,807.556510338338,36293.87756610873,147897.76849642053,140674.39523110498,3066.475519246548,2601.2199762205128
1.92,9922004.465015884,454869.3756372102,4.465015881560164,79995.53498411858,8869.375637210758,1130.6243627892195,302.04086897375356,119697.95913102655,119692.9580169624,307.04198303756436,97289.00592067341,22710.99407932676,120000.0,116114.92972604254,3885.070273957506,119460.93108630409,539.068913696054,509622.4143561262,90377.58564387451,413829.7776953285,186170.22230466912,32.70597956699232,119967.29402043318,118294.05083733254,1705.9491626673798,3272.9286548859,116727.07134511392,106631.00914016641,13368.990859833448,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,557.5914065957154,8.183583506548278,2757.970652548944,55074.16055580903,58276.56407278665,2826824.4590653777,2826904.3877216354,13055.453385138979,69683.53086433261,51477.191987942366,259319.11060163003,50430.20809103325,53937.42286176077,11905.854283989825,539.150901033743,150.9961924619659,0.21049651335453481,1040.6413766252508,813.2035842984438,33663.79353170981,148333.046807186,141391.28193310343,3082.7015056528335,2623.712310716272
1.93,9922004.465015884,454863.8835179895,4.465015881560164,79995.53498411858,8863.883517990042,1136.1164820099352,306.5061433472299,119693.49385665309,119687.53684827946,312.46315172049384,97289.80898906122,22710.191010938954,120000.0,116111.60789423586,3888.3921057641833,119456.37394684785,543.6260531523019,508914.8309971329,91085.16900286781,411773.23051579413,188226.7694842035,31.228327436557763,119968.77167256361,118283.64474659662,1716.3552534032958,2949.1522026820476,117050.84779731778,106563.01536894967,13436.984631050203,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,557.2394050864079,8.223336069600933,2798.741544047477,56056.183001702004,59303.549933894494,2826725.301886285,2826805.9875210514,13054.861099805137,69655.61572613791,51895.29419728597,260427.44049362958,50766.06451064817,54502.811180427954,11908.037672768389,545.0853396603563,144.17535499290872,0.20098029133024561,1040.5766719598041,818.8415106630938,31104.550796431366,148735.64218707406,142079.1608343084,3098.274050773777,2645.8913404682103
1.94,9922004.465015884,454858.395314871,4.465015881560164,79995.53498411858,8858.395314871537,1141.6046851284395,311.0134442827239,119688.98655571761,119682.05626101175,317.94373898819987,97290.61964563749,22709.380354362696,120000.0,116108.3698671606,3891.6301328394547,119451.88453442547,548.1154655746823,508206.74409092264,91793.25590907804,409711.34791048366,190288.65208951407,29.817424759421076,119970.18257524076,118273.2393058202,1726.7606941797235,2650.5535568327336,117349.4464431671,106497.88751119706,13502.112488802812,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,556.8876628971383,8.263060287475009,2839.896105024518,57048.99197850073,60341.72625911474,2826625.211133523,2826706.657427396,13054.267752769489,69625.96589392213,52306.59814278795,261517.76356022584,51101.38063772227,55069.03309747847,11910.16315941112,551.034525367965,137.6625310646288,0.1918941027800775,1040.5113892140437,824.4701109171663,28630.500334336495,149106.56158298746,142737.7624767846,3113.18631039751,2667.740733020145
1.95,9922004.465015884,454852.91102497914,4.465015881560164,79995.53498411858,8852.911024979707,1147.0889750202696,315.5629743709681,119684.43702562936,119676.5161104792,323.48388952072537,97291.43792720432,22708.562072795885,120000.0,116105.21498577858,3894.785014221484,119447.4660977599,552.53390224026,507498.2347671924,92501.7652328083,407644.3195562279,192355.68044376982,28.470257228498337,119971.52974277169,118262.8345206515,1737.1654793484306,2376.2156763371886,117623.78432366264,106435.64299564548,13564.357004354397,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,556.5361798257951,8.302756180983963,2881.4361835549175,58052.6109221209,61391.11832219775,2826524.1822955385,2826606.3929281784,13053.673297091469,69594.60858805595,52710.80090338136,262589.76947650214,51436.11923553484,55636.03275773465,11912.231396981273,556.9978987933331,131.44382022075794,0.18321852753119197,1040.4455547012378,830.0892088652831,26254.369960960732,149446.98191711048,143366.9474929162,3127.434431927201,2689.2446780910564
1.96,9922004.465015884,454847.4306454407,4.465015881560164,79995.53498411858,8847.430645441242,1152.5693545587342,320.15493607186716,119679.84506392846,119670.91625763217,329.0837423677663,97292.26387054936,22707.73612945085,120000.0,116102.1425962401,3897.857403759972,119443.12175382262,556.8782461775322,506789.3864714513,93210.61352854941,405572.3376719629,194427.6623280348,27.183946565637267,119972.81605343455,118252.4303964816,1747.5696035183064,2125.1036488628247,117874.896351137,106376.2859931735,13623.714006826376,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,556.1849556704407,8.34242377092512,2923.363626491935,59067.06217584235,62451.750297367515,2826422.210863507,2826505.1895126225,13053.077686027951,69561.57121752152,53107.6127009856,263643.1480799257,51770.242329484994,56203.75384480359,11914.24302659018,562.9748932587712,125.50594850828254,0.1749350213506605,1040.3791935453307,835.6986306137661,23986.973436371274,149758.22739713304,143966.70906687216,3141.017616178566,2710.3880066541437
1.97,9922004.465015884,454841.9541733845,4.465015881560164,79995.53498411858,8841.95417338506,1158.0458266149162,324.7895316577981,119675.21046834251,119665.25656912374,334.74343087620286,97293.09751243574,22706.902487564468,120000.0,116099.1520497875,3900.8479502125647,119438.8544644017,561.1455355984597,506080.284814744,93919.71518525667,403495.5970091814,196504.4029908163,25.95574443207902,119974.0442555681,118242.02693845611,1757.9730615438218,1896.0847703567836,118103.91522964304,106319.80739764,13680.192602359857,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,555.8339902293095,8.38206307807969,2965.680278949286,60092.366977162455,63523.64524552724,2826319.29233259,2826403.042672913,13052.480873035562,69526.88136286181,53496.75911367987,264677.59005955246,52103.71128769563,56772.13958809103,11916.198677691089,568.9649348050149,119.83624050166841,0.16702587678941805,1040.3123297342722,841.298204552879,21837.00611402826,150041.7439614936,144537.1728556218,3153.9381205054124,2731.156304972558
1.98,9922004.465015884,454836.48160594184,4.465015881560164,79995.53498411858,8836.481605942301,1163.518394057674,329.46696315476254,119670.53303684556,119659.53691738269,340.4630826172371,97293.93888959156,22706.06111040865,120000.0,116096.2427026604,3903.757297339681,119434.66701373912,565.3329862610641,505371.0174014529,94628.9825985478,401414.29483534914,198585.70516464856,24.783026542620572,119975.21697345754,118231.62415148607,1768.3758485138735,1687.9504097777408,118312.04959022209,106266.18505544808,13733.814944551777,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,555.483283300809,8.42167412321279,3008.387983763583,61128.54544456346,64606.82510040106,2826215.4222032423,2826299.9479054743,13051.882811773216,69490.56675619108,53877.98318122529,265692.78769656015,52436.4869107075,57341.13277166257,11918.098968365151,574.9674422445564,114.42259225506929,0.1594741853300735,1040.244986171554,846.8877613396074,19810.938622442987,150299.07150909555,145078.59443623622,3166.2012046309524,2751.5360234298823
1.99,9922004.465015884,454831.01294024586,4.465015881560164,79995.53498411858,8831.012940246332,1168.9870597536428,334.18743228214606,119665.81256771818,119653.75718068636,346.24281931357154,97294.78803869916,22705.211961301047,120000.0,116093.41391600265,3906.586083997416,119430.56198794473,569.4380120554705,504661.67363552947,95338.32636447118,399328.63090926624,200671.36909073152,23.66328700730229,119976.33671299287,118221.22204025889,1778.777959741063,1499.4386811524842,118500.56131884735,106215.38425513037,13784.615744869496,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,555.132834683519,8.461256927073439,3051.4885809440657,62175.61656432393,65701.31065469458,2826110.595982544,2826195.9007122885,13051.283456104884,69452.6552582935,54251.047335751144,266688.43565251975,52768.529529937834,57910.675745213084,11919.944505599626,580.9818272383696,109.25344529367035,0.15226380099276984,1040.1771847257467,852.4671338809123,17913.00868028882,150531.815156514,145591.3541708944,3177.8150166153814,2771.5145767139797
2.0,9922004.465015884,454825.54817343224,4.465015881560164,79995.53498411858,8825.548173432737,1174.4518265672377,338.9511403941693,119661.04885960616,119647.91724323007,352.08275676985704,97295.6449963846,22704.35500361561,120000.0,116090.66505577521,3909.334944224867,119426.5417573817,573.4582426184916,503952.3445168202,96047.65548318048,397238.8074494969,202761.1925505008,22.594133106341584,119977.40586689384,118210.82060924814,1789.1793907517967,1329.2560025484463,118670.74399745138,106167.35841597262,13832.641584027257,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,554.7826441761915,8.50081151039459,3094.983907137773,63233.59817787926,66807.12154688562,2826004.809185506,2826090.89660218,13050.682760102505,69413.17483418975,54615.735044450565,267664.2317712785,53099.79910930675,58480.71043681855,11921.735885556134,587.0074943927552,104.31776259485999,0.14537930672345045,1040.1089462762532,858.0361573168612,16145.292950489407,150741.61795262454,146075.95010884965,3188.79043306386,2791.080429538878
2.0100000000000002,9922004.465015884,454820.0873026388,4.465015881560164,79995.53498411858,8820.08730263932,1179.9126973606544,343.75828841809624,119656.24171158225,119642.01699519838,357.9830048015354,97296.50979920656,22703.490200793658,120000.0,116087.99549266763,3912.0045073324536,119422.6084609647,577.3915390354921,503243.1224158347,96756.87758416602,395145.02909370244,204854.9709062952,21.57328009593578,119978.42671990424,118200.41986272349,1799.5801372764495,1176.0983502716915,118823.90164972814,106122.04998651879,13877.950013481077,120000.0,120000.0,120000.0,2.18503e-05,0.0121008,1.38209e-07,0.00723811,694.731,6086070.0,389.428,2112.66,1611.97,896896.0,32.344,35954.3,1509.36,1432410.0,0.884096,62464.6,185.759,4768350.0,125.089,157948.0,2.83243,518753.0,9.85367,1007340.0,8.8912,3496490.0,0.0213697,763523.0,10.6737,184912.0,0.0771067,272056.0,0.0566279,653951.0,15.1212,119355.0,146.912,12876.2,1.40145,10965.6,27.265,295990.0,2.20995,1025460.0,0.126329,1061.71,441.287,10879500.0,1.0,968.0099697358221,968.0099697358221,554.4327115777506,8.540337893893126,3138.875795065123,64302.50696895006,67924.27624772256,2825898.057336432,2825984.9310921794,13050.080678049098,69372.15352583899,54971.8522654248,268619.8779244383,53430.25535538918,59051.1783680429,11923.473693833424,593.0438413825896,99.60500470263194,0.13880598097619298,1040.0402907587743,863.5946690046231,14507.862293784765,150930.13402293748,146532.98881711374,3199.1408510631522,2810.2231730575577
