Time,species_0,species_1,species_2,species_3,species_4,species_5,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
5.72,1.023668653524353,2.154244260320812,6.271800235171635,3.2036899649944313,8.232165232621865,9.312016153407182,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454213918359,8.031454362636104,8.031452944710907,5.663591695837974,5.6635945040175955,5.663596702526852,0.0,0.0,8.031450701627085,5.6635971309610795
5.73,1.023668654987234,2.1542442727654953,6.27180025707205,3.20368993786716,8.232165211173612,9.312016149219573,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454212656532,8.031454361327212,8.031452943928329,5.663591718444033,5.663594524774615,5.663596722243885,0.0,0.0,8.031450701872012,5.663597150490733
5.74,1.023668656450115,2.1542442852101793,6.2718002789724645,3.2036899107398895,8.232165189725361,9.312016145031963,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454211394706,8.03145436001832,8.031452943145753,5.663591741050093,5.663594545531628,5.663596741960934,0.0,0.0,8.03145070211694,5.663597170020386
5.75,1.0236686579129959,2.154244297654863,6.271800300872878,3.2036898836126193,8.232165168277108,9.312016140844353,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454210132882,8.031454358709425,8.031452942363178,5.663591763656151,5.663594566288646,5.663596761677981,0.0,0.0,8.031450702361866,5.663597189550039
5.76,1.0236686593758766,2.1542443100995463,6.271800322773293,3.2036898564853487,8.232165146828857,9.312016136656743,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454208871054,8.03145435740053,8.031452941580598,5.663591786262209,5.663594587045657,5.6635967813950305,0.0,0.0,8.031450702606794,5.6635972090796916
5.77,1.0236686608387577,2.15424432254423,6.271800344673708,3.2036898293580776,8.232165125380604,9.312016132469134,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145420760923,8.031454356091636,8.031452940798019,5.663591808868269,5.663594607802672,5.663596801112063,0.0,0.0,8.031450702851721,5.663597228609345
5.78,1.0236686623016387,2.1542443349889133,6.271800366574123,3.203689802230807,8.232165103932353,9.312016128281526,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454206347403,8.031454354782745,8.03145294001544,5.663591831474328,5.6635946285596805,5.663596820829096,0.0,0.0,8.03145070309665,5.6635972481389985
5.79,1.0236686637645196,2.154244347433597,6.271800388474537,3.2036897751035363,8.2321650824841,9.312016124093914,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454205085577,8.031454353473851,8.03145293923286,5.663591854080387,5.6635946493166935,5.663596840546158,0.0,0.0,8.031450703341575,5.663597267668651
5.8,1.0236686652274003,2.1542443598782803,6.271800410374952,3.203689747976265,8.232165061035849,9.312016119906305,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454203823749,8.031454352164957,8.031452938450279,5.663591876686446,5.6635946700736985,5.663596860263191,0.0,0.0,8.031450703586504,5.6635972871983045
5.81,1.0236686666902812,2.154244372322964,6.271800432275366,3.203689720848995,8.232165039587597,9.312016115718695,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454202561923,8.031454350856064,8.031452937667698,5.663591899292504,5.663594690830704,5.663596879980239,0.0,0.0,8.03145070383143,5.663597306727957
5.82,1.0236686681531622,2.1542443847676473,6.271800454175781,3.2036896937217243,8.232165018139344,9.312016111531086,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454201300095,8.031454349547172,8.031452936885117,5.663591921898563,5.663594711587714,5.6635968996972705,0.0,0.0,8.031450704076358,5.6635973262576105
5.83,1.0236686696160433,2.154244397212331,6.271800476076196,3.203689666594453,8.232164996691093,9.312016107343474,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145420003827,8.031454348238277,8.031452936102534,5.663591944504622,5.663594732344715,5.663596919414332,0.0,0.0,8.031450704321283,5.663597345787263
5.84,1.023668671078924,2.1542444096570144,6.27180049797661,3.2036896394671825,8.23216497524284,9.312016103155866,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454198776443,8.031454346929383,8.031452935319953,5.663591967110682,5.663594753101723,5.663596939131364,0.0,0.0,8.031450704566211,5.663597365316916
5.85,1.023668672541805,2.154244422101698,6.271800519877025,3.203689612339912,8.23216495379459,9.312016098968256,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454197514616,8.03145434562049,8.03145293453737,5.66359198971674,5.663594773858723,5.6635969588484105,0.0,0.0,8.031450704811137,5.663597384846569
5.86,1.0236686740046859,2.1542444345463814,6.27180054177744,3.2036895852126412,8.232164932346336,9.312016094780647,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145419625279,8.031454344311598,8.031452933754785,5.663592012322799,5.663594794615728,5.663596978565442,0.0,0.0,8.031450705056066,5.6635974043762225
5.87,1.0236686754675666,2.154244446991065,6.271800563677854,3.2036895580853706,8.232164910898085,9.312016090593037,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454194990962,8.031454343002704,8.0314529329722,5.663592034928858,5.663594815372726,5.663596998282489,0.0,0.0,8.031450705300992,5.663597423905875
5.88,1.0236686769304477,2.154244459435749,6.271800585578269,3.2036895309581,8.232164889449832,9.312016086405427,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454193729138,8.03145434169381,8.031452932189616,5.663592057534918,5.663594836129728,5.663597017999534,0.0,0.0,8.031450705545918,5.6635974434355285
5.89,1.0236686783933286,2.1542444718804323,6.271800607478683,3.2036895038308293,8.23216486800158,9.312016082217816,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145419246731,8.031454340384917,8.031452931407033,5.663592080140976,5.663594856886724,5.66359703771658,0.0,0.0,8.031450705790846,5.663597462965181
5.9,1.0236686798562096,2.154244484325116,6.271800629379098,3.203689476703558,8.232164846553328,9.312016078030208,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454191205484,8.031454339076022,8.031452930624447,5.663592102747035,5.663594877643724,5.66359705743361,0.0,0.0,8.031450706035773,5.6635974824948345
5.91,1.0236686813190903,2.1542444967697993,6.271800651279513,3.203689449576288,8.232164825105077,9.312016073842598,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454189943656,8.03145433776713,8.03145292984186,5.663592125353094,5.663594898400717,5.663597077150656,0.0,0.0,8.0314507062807,5.663597502024487
5.92,1.0236686827819712,2.154244509214483,6.271800673179928,3.2036894224490173,8.232164803656824,9.312016069654987,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145418868183,8.031454336458237,8.031452929059272,5.663592147959153,5.663594919157715,5.663597096867701,0.0,0.0,8.031450706525627,5.6635975215541405
5.93,1.0236686842448521,2.1542445216591664,6.2718006950803415,3.2036893953217462,8.232164782208573,9.312016065467377,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454187420001,8.031454335149343,8.031452928276686,5.663592170565212,5.663594939914706,5.6635971165847465,0.0,0.0,8.031450706770553,5.663597541083793
5.94,1.0236686857077333,2.15424453410385,6.271800716980756,3.2036893681944756,8.23216476076032,9.312016061279769,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454186158177,8.031454333840449,8.031452927494097,5.6635921931712705,5.663594960671701,5.663597136301775,0.0,0.0,8.03145070701548,5.663597560613446
5.95,1.023668687170614,2.1542445465485334,6.271800738881171,3.203689341067205,8.23216473931207,9.312016057092158,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454184896349,8.031454332531556,8.03145292671151,5.663592215777329,5.663594981428684,5.663597156018822,0.0,0.0,8.031450707260406,5.663597580143099
5.96,1.023668688633495,2.154244558993217,6.271800760781586,3.203689313939934,8.232164717863819,9.312016052904548,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454183634521,8.031454331222662,8.03145292592892,5.663592238383388,5.663595002185671,5.663597175735867,0.0,0.0,8.031450707505334,5.663597599672753
5.97,1.0236686900963758,2.1542445714379004,6.271800782682001,3.2036892868126636,8.232164696415566,9.312016048716938,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454182372695,8.03145432991377,8.03145292514633,5.663592260989447,5.663595022942664,5.663597195452911,0.0,0.0,8.03145070775026,5.663597619202405
5.98,1.0236686915592568,2.154244583882584,6.271800804582415,3.203689259685393,8.232164674967315,9.31201604452933,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454181110869,8.031454328604875,8.03145292436374,5.663592283595506,5.663595043699649,5.663597215169941,0.0,0.0,8.031450707995187,5.663597638732058
5.99,1.0236686930221377,2.1542445963272674,6.2718008264828295,3.2036892325581223,8.232164653519062,9.31201604034172,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145417984904,8.031454327295982,8.03145292358115,5.663592306201565,5.663595064456638,5.663597234886984,0.0,0.0,8.031450708240113,5.663597658261711
6.0,1.0236686944850186,2.154244608771951,6.271800848383244,3.2036892054308512,8.23216463207081,9.312016036154109,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454178587214,8.03145432598709,8.031452922798557,5.663592328807624,5.663595085213621,5.663597254604028,0.0,0.0,8.031450708485039,5.663597677791365
6.01,1.0236686959478996,2.1542446212166344,6.271800870283659,3.2036891783035806,8.232164610622558,9.312016031966499,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454177325386,8.031454324678196,8.031452922015964,5.6635923514136834,5.663595105970608,5.663597274321071,0.0,0.0,8.031450708729965,5.663597697321017
6.02,1.0236686974107805,2.154244633661318,6.271800892184073,3.2036891511763104,8.232164589174307,9.31201602777889,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145417606356,8.031454323369301,8.031452921233374,5.663592374019742,5.663595126727589,5.663597294038101,0.0,0.0,8.031450708974893,5.66359771685067
6.03,1.0236686988736612,2.154244646106002,6.271800914084488,3.2036891240490393,8.232164567726054,9.31201602359128,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145417480173,8.031454322060409,8.031452920450782,5.663592396625801,5.663595147484574,5.663597313755143,0.0,0.0,8.031450709219818,5.663597736380322
6.04,1.0236687003365421,2.1542446585506854,6.271800935984903,3.2036890969217686,8.232164546277803,9.312016019403671,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454173539903,8.031454320751516,8.031452919668189,5.663592419231859,5.663595168241551,5.663597333472172,0.0,0.0,8.031450709464746,5.663597755909976
6.05,1.0236687017994233,2.154244670995369,6.2718009578853176,3.203689069794498,8.23216452482955,9.31201601521606,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454172278078,8.031454319442622,8.031452918885593,5.663592441837919,5.663595188998534,5.663597353189228,0.0,0.0,8.031450709709672,5.663597775439629
6.06,1.0236687032623042,2.1542446834400524,6.271800979785732,3.203689042667227,8.232164503381298,9.312016011028451,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145417101625,8.031454318133727,8.031452918102998,5.663592464443978,5.66359520975551,5.663597372906257,0.0,0.0,8.0314507099546,5.663597794969282
6.07,1.023668704725185,2.154244695884736,6.271801001686146,3.2036890155399567,8.232164481933046,9.31201600684084,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454169754422,8.031454316824835,8.031452917320404,5.663592487050036,5.663595230512491,5.663597392623299,0.0,0.0,8.031450710199524,5.663597814498934
6.08,1.0236687061880658,2.1542447083294194,6.271801023586561,3.203688988412686,8.232164460484794,9.312016002653232,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454168492594,8.031454315515942,8.031452916537809,5.663592509656095,5.663595251269464,5.663597412340327,0.0,0.0,8.031450710444451,5.663597834028587
6.09,1.0236687076509468,2.154244720774103,6.271801045486976,3.203688961285415,8.232164439036541,9.31201599846562,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454167230766,8.031454314207048,8.031452915755212,5.663592532262154,5.663595272026441,5.663597432057383,0.0,0.0,8.031450710689375,5.66359785355824
6.1,1.0236687091138277,2.1542447332187864,6.271801067387391,3.2036889341581443,8.23216441758829,9.312015994278012,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145416596894,8.031454312898154,8.031452914972615,5.663592554868213,5.663595292783413,5.663597451774411,0.0,0.0,8.031450710934303,5.663597873087894
6.11,1.0236687105767086,2.15424474566347,6.271801089287805,3.2036889070308736,8.232164396140039,9.312015990090401,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454164707112,8.03145431158926,8.03145291419002,5.663592577474272,5.663595313540383,5.663597471491453,0.0,0.0,8.031450711179229,5.663597892617546
6.12,1.0236687120395895,2.1542447581081534,6.2718011111882195,3.2036888799036034,8.232164374691786,9.312015985902793,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454163445284,8.031454310280369,8.03145291340742,5.663592600080331,5.663595334297358,5.66359749120848,0.0,0.0,8.031450711424156,5.663597912147199
6.13,1.0236687135024705,2.154244770552837,6.271801133088634,3.2036888527763323,8.232164353243535,9.31201598171518,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454162183458,8.031454308971474,8.031452912624822,5.66359262268639,5.663595355054325,5.663597510925537,0.0,0.0,8.03145071166908,5.663597931676852
6.14,1.0236687149653512,2.15424478299752,6.271801154989049,3.2036888256490617,8.232164331795282,9.312015977527572,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145416092163,8.03145430766258,8.031452911842221,5.663592645292449,5.663595375811298,5.663597530642562,0.0,0.0,8.031450711914008,5.663597951206506
6.15,1.023668716428232,2.1542447954422035,6.271801176889464,3.203688798521791,8.23216431034703,9.312015973339964,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454159659802,8.031454306353686,8.03145291105962,5.6635926678985085,5.663595396568263,5.663597550359589,0.0,0.0,8.031450712158936,5.663597970736158
6.16,1.0236687178911132,2.154244807886887,6.271801198789878,3.20368877139452,8.232164288898778,9.312015969152354,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454158397976,8.031454305044795,8.031452910277022,5.663592690504568,5.663595417325232,5.66359757007663,0.0,0.0,8.031450712403862,5.663597990265811
6.17,1.0236687193539942,2.1542448203315705,6.2718012206902936,3.2036887442672493,8.232164267450527,9.312015964964745,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454157136148,8.0314543037359,8.03145290949442,5.663592713110626,5.663595438082195,5.663597589793656,0.0,0.0,8.03145071264879,5.663598009795465
6.18,1.0236687208168749,2.1542448327762544,6.271801242590708,3.203688717139979,8.232164246002274,9.312015960777133,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454155874318,8.031454302427006,8.031452908711818,5.663592735716684,5.663595458839163,5.663597609510711,0.0,0.0,8.031450712893713,5.663598029325118
6.19,1.0236687222797558,2.154244845220938,6.271801264491123,3.203688690012708,8.232164224554023,9.312015956589525,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145415461249,8.031454301118114,8.031452907929216,5.663592758322744,5.663595479596124,5.663597629227737,0.0,0.0,8.031450713138641,5.663598048854771
6.2,1.0236687237426367,2.1542448576656215,6.271801286391538,3.2036886628854373,8.23216420310577,9.312015952401914,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454153350662,8.031454299809221,8.031452907146614,5.663592780928803,5.663595500353089,5.663597648944776,0.0,0.0,8.031450713383565,5.663598068384424
6.21,1.0236687252055177,2.154244870110305,6.271801308291952,3.2036886357581666,8.232164181657518,9.312015948214306,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454152088834,8.031454298500327,8.031452906364013,5.663592803534861,5.663595521110047,5.663597668661803,0.0,0.0,8.031450713628493,5.663598087914076
6.22,1.0236687266683986,2.1542448825549885,6.271801330192367,3.203688608630896,8.232164160209265,9.312015944026694,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454150827006,8.031454297191432,8.031452905581409,5.66359282614092,5.66359554186701,5.663597688378856,0.0,0.0,8.031450713873417,5.663598107443729
6.23,1.0236687281312795,2.154244894999672,6.271801352092782,3.2036885815036253,8.232164138761014,9.312015939839085,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145414956518,8.031454295882538,8.031452904798805,5.663592848746979,5.663595562623966,5.663597708095882,0.0,0.0,8.031450714118344,5.663598126973382
6.24,1.0236687295175502,2.154244906787416,6.2718013728249336,3.203688556012717,8.232164118560934,9.312015935883288,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454148374774,8.031454294642193,8.031452904083723,5.663592869989404,5.663595582274988,5.663597726763323,0.0,0.0,8.031450714357472,5.663598145461737
6.25,1.023668730777823,2.154244917494714,6.271801391635683,3.2036885332130782,8.232164100413678,9.312015932308741,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145414730184,8.03145429351458,8.031452903479694,5.663592888989101,5.663595600107126,5.663597743704556,0.0,0.0,8.031450714587065,5.663598162237501
6.26,1.0236687320380957,2.154244928202011,6.271801410446432,3.2036885104134405,8.232164082266424,9.312015928734196,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454146228905,8.031454292386966,8.031452902875664,5.663592907988799,5.663595617939258,5.663597760645776,0.0,0.0,8.031450714816657,5.663598179013265
6.27,1.0236687332983685,2.154244938909309,6.271801429257182,3.2036884876138023,8.23216406411917,9.312015925159649,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454145155971,8.031454291259355,8.031452902271635,5.663592926988498,5.663595635771388,5.66359777758701,0.0,0.0,8.03145071504625,5.663598195789029
6.28,1.0236687345586413,2.1542449496166065,6.271801448067931,3.203688464814164,8.232164045971915,9.312015921585104,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454144083037,8.031454290131743,8.031452901667604,5.6635929459881975,5.663595653603518,5.66359779452823,0.0,0.0,8.031450715275842,5.663598212564794
6.29,1.023668735818914,2.1542449603239042,6.2718014668786815,3.2036884420145264,8.23216402782466,9.312015918010559,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454143010103,8.03145428900413,8.031452901063572,5.663592964987895,5.663595671435648,5.66359781146945,0.0,0.0,8.031450715505436,5.6635982293405585
6.3,1.0236687370791868,2.154244971031202,6.271801485689431,3.2036884192148882,8.232164009677406,9.312015914436014,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454141937168,8.031454287876516,8.031452900459541,5.663592983987593,5.663595689267776,5.663597828410669,0.0,0.0,8.031450715735026,5.663598246116322
6.31,1.0236687383394596,2.154244981738499,6.271801504500181,3.20368839641525,8.232163991530152,9.312015910861467,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454140864234,8.031454286748904,8.031452899855507,5.663593002987292,5.663595707099903,5.663597845351903,0.0,0.0,8.031450715964619,5.663598262892088
6.32,1.0236687395997324,2.1542449924457974,6.2718015233109305,3.203688373615612,8.232163973382898,9.312015907286922,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314541397913,8.031454285621294,8.031452899251478,5.6635930219869905,5.66359572493203,5.6635978622931225,0.0,0.0,8.031450716194211,5.663598279667852
6.33,1.0236687408600051,2.154245003153095,6.27180154212168,3.203688350815974,8.232163955235643,9.312015903712375,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454138718365,8.03145428449368,8.031452898647446,5.663593040986688,5.663595742764156,5.663597879234356,0.0,0.0,8.031450716423803,5.663598296443616
6.34,1.023668742120278,2.154245013860393,6.27180156093243,3.203688328016336,8.232163937088387,9.312015900137832,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145413764543,8.031454283366067,8.031452898043412,5.663593059986387,5.663595760596287,5.663597896175559,0.0,0.0,8.031450716653397,5.6635983132193815
6.35,1.023668743380551,2.1542450245676905,6.27180157974318,3.203688305216698,8.232163918941135,9.312015896563285,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454136572497,8.031454282238455,8.03145289743938,5.663593078986086,5.663595778428405,5.663597913116794,0.0,0.0,8.031450716882988,5.663598329995145
6.36,1.0236687446408237,2.1542450352749882,6.271801598553929,3.2036882824170596,8.23216390079388,9.31201589298874,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454135499564,8.031454281110841,8.031452896835345,5.663593097985784,5.663595796260529,5.663597930058012,0.0,0.0,8.03145071711258,5.663598346770909
