AR_Central_1_task1,_1_task1
0.6592551358036044,2.05
0.6706606192506487,2.075
0.6819404187410244,2.1
0.6930956052017537,2.125
0.7041270974259949,2.15
0.715035986363439,2.175
0.7258233211156128,2.2
0.7364900518542323,2.225
0.7470372066633354,2.25
0.7574657831551332,2.275
0.7677767947108789,2.3
0.7779710937502515,2.325
0.7880497538457694,2.35
0.7980137479269025,2.375
0.8078640380543446,2.4
0.8176015754200127,2.425
0.8272273008704162,2.45
0.8367421449601159,2.475
0.8461470258511269,2.5
0.8554428515533442,2.525
0.8646305192359055,2.55
0.8737109152271912,2.575
0.8826849905220367,2.6
0.8915536451477265,2.625
0.900317719551018,2.65
0.9089780796921092,2.675
0.917535582834917,2.7
0.9259910775470779,2.725
0.9343455010090244,2.75
0.9425996655040294,2.775
0.9507544016227248,2.8
0.9588105428693571,2.825
0.9667689158471352,2.85
0.9746303449576748,2.875
0.9823956795915589,2.9
0.9900657115923723,2.925
0.9976412468095438,2.95
1.005123084859906,2.975
1.0125120191276973,3.0
1.0198088383114663,3.025
1.027014325507318,3.05
1.034129254116491,3.075
1.041154393091,3.1
1.0480905051904286,3.125
1.05493834698193,3.15
1.0616986688402263,3.175
1.0683722179657726,3.2
1.074959736562362,3.225
1.081461953936462,3.25
1.0878795966613728,3.275
1.0942133851960245,3.3
1.1004640338849787,3.325
1.1066322509584265,3.35
1.112718749229399,3.375
1.1187242395160242,3.4
1.1246494029351959,3.425
1.1304949266786968,3.45
1.1362614920995417,3.475
1.1419497747119796,3.5
1.1475604441914926,3.525
1.1530941776129056,3.55
1.1585516511644045,3.575
1.1639335062236627,3.6
1.1692403933264919,3.625
1.1744729575096906,3.65
1.1796318383110447,3.675
1.1847176697693262,3.7
1.189731088362145,3.725
1.1946727468582363,3.75
1.19954324358116,3.775
1.2043431952293984,3.8
1.2090732131147623,3.825
1.2137339032089893,3.85
1.2183258661903436,3.875
1.2228497131926606,3.9
1.227306052019087,3.925
1.2316954523034367,3.95
1.2360184972846227,3.975
1.240275765461217,4.0
1.244467830651502,4.025
1.2485952620535177,4.05
1.2526586243051137,4.075
1.2566584775439966,4.1
1.2605953774677818,4.125
1.2644698753940413,4.15
1.2682825316810278,4.175
1.2720338873080204,4.2
1.2757244778841978,4.225
1.2793548393602547,4.25
1.2829255037567198,4.275
1.2864369992302116,4.3
1.2898898501396983,4.325
1.29328457711275,4.35
1.2966216971117983,4.375
1.2999017235003918,4.4
1.303125165211971,4.425
1.3062924831637095,4.45
1.3094042083184916,4.475
1.3124608368370305,4.5
1.3154628612652954,4.525
1.3184107705859398,4.55
1.3213050502697314,4.575
1.3241461823269811,4.6
1.3269346453589719,4.625
1.329670914609388,4.65
1.3323554620157425,4.675
1.3349887551463466,4.7
1.343811390143853,4.725
1.3612193108300708,4.75
1.3832137933558224,4.775
1.4073965448386647,4.8
1.4323397879661754,4.825
1.4572027621559573,4.85
1.4814990733139206,4.875
1.5049573626991062,4.9
1.5274346146109514,4.925
1.548865386841211,4.95
1.569229692352006,4.975
1.5885352271091864,5.0
1.6068046204169615,5.025
1.62406919401953,5.05
1.640364803236875,5.075
1.6557290894479868,5.1
1.6702003363262607,5.125
1.68381665861079,5.15
1.6966149789403506,5.175
1.7086311249622228,5.2
1.7198996548077425,5.225
1.730453725950386,5.25
1.7403254114406392,5.275
1.7495451369729083,5.3
1.758142108322438,5.325
1.7661441255038022,5.35
1.7735781350132713,5.375
1.7804694796070801,5.4
1.7868427020022164,5.425
1.7927211452589442,5.45
1.7981271046254386,5.475
1.8030818337452272,5.5
1.807605716314307,5.525
1.8117184087220335,5.55
1.8154386275682781,5.575
1.818784344046444,5.6
1.821772625562637,5.625
1.8244195653842605,5.65
1.8267405881933394,5.675
1.8287505673205275,5.7
1.8304638160919424,5.725
1.8318943812944002,5.75
1.8330547297281958,5.775
1.8339577545342638,5.8
1.8346148187008882,5.825
1.8350374841347585,5.85
1.835236691366693,5.875
1.8352227584716068,5.9
1.8350056194293825,5.925
1.834594749889,5.95
1.833999229074665,5.975
1.8332276848371964,6.0
1.8322884413374994,6.025
1.8311893997189665,6.05
1.8299381597026942,6.075
1.8285419668644964,6.1
1.8270075976616285,6.125
1.8253416532126838,6.15
1.8235505356994712,6.175
1.8216402379298282,6.2
1.8196165204514207,6.225
1.8174849247850557,6.25
1.8152506755409936,6.275
1.812918791097534,6.3
1.8104941427369783,6.325
1.807981292949099,6.35
1.8053846384814958,6.375
1.802708428350835,6.4
1.7999566722986817,6.425
1.7971332042038115,6.45
1.7942416990260792,6.475
1.791285589297463,6.5
1.7882680798270425,6.525
1.7851925789874132,6.55
1.782062186910014,6.575
1.7788796635823423,6.6
1.7756477926883736,6.625
1.772369405493589,6.65
1.7690469636731567,6.675
1.765682845664744,6.7
1.7622794419759091,6.725
1.7588389426051367,6.75
1.7553634784010503,6.775
1.7518550792465502,6.8
1.7483156759256917,6.825
1.7447471202200482,6.85
1.7411511790026157,6.875
1.7375295420217471,6.9
1.7338838191517278,6.925
1.7302155514454955,6.95
1.7265262119124924,6.975
1.7228172039682155,7.0
1.7190898654330027,7.025
1.7153454913404367,7.05
1.7115853107884456,7.075
1.7078104753119183,7.1
1.704022108152067,7.125
1.7002213039207352,7.15
1.6964090583471947,7.175
1.6925863026794954,7.2
1.6887539275503423,7.225
1.6849128778283544,7.25
1.6810640050654888,7.275
1.6772081058719188,7.3
1.6733459324323463,7.325
1.6694782330150866,7.35
1.6656057199693592,7.375
1.66172905480593,7.4
1.6578488612672528,7.425
1.653965743059466,7.45
1.6500803033005138,7.475
1.6461930935259093,7.5
1.6423046337856466,7.525
1.6384154180834145,7.55
1.634525953381122,7.575
1.6306367046098076,7.6
1.6267481030533533,7.625
1.6228605537362863,7.65
1.6189744354237798,7.675
1.6150901187558242,7.7
1.611208006959995,7.725
1.6073284486412756,7.75
1.6034517690188301,7.775
1.5995782735532318,7.8
1.5957082479464628,7.825
1.5918419851087438,7.85
1.5879797868444803,7.875
1.5841219149830847,7.9
1.5802686163552444,7.925
1.57642012294755,7.95
1.57257664695524,7.975
1.5687380139796228,8.0
1.5649038588624267,8.025
1.5610752756749482,8.05
1.5572529836794158,8.075
1.553437071828229,8.1
1.5496268970704732,8.125
1.5458226314684527,8.15
1.542024828058385,8.175
1.5382338369348367,8.2
1.5344494100516428,8.225
1.530671656227217,8.25
1.526900800680777,8.275
1.523136935649969,8.3
1.519380144150518,8.325
1.5156305312212541,8.35
1.5118882314619153,8.375
1.5081532746094126,8.4
1.5044257416761266,8.425
1.5007057552861844,8.45
1.4969932178392973,8.475
1.4932885752641265,8.5
1.4895915763221812,8.525
1.4859022983944212,8.55
1.4822208277926943,8.575
1.478547241070131,8.6
1.4748816146273724,8.625
1.4712240248650588,8.65
1.4675745379960707,8.675
1.4639331449209558,8.7
1.460299874902568,8.725
1.4566747700405593,8.75
1.4530578724345822,8.775
1.449449224157263,8.8
1.4458488462984116,8.825
1.442256754094624,8.85
1.4386729768639845,8.875
1.435097543924577,8.9
1.431530484594485,8.925
1.4279717622865937,8.95
1.4244210088755964,8.975
1.4208784481877808,9.0
1.417344455539432,9.025
1.4138190860266502,9.05
1.4103022006252064,9.075
1.406793670569927,9.1
1.4032935599947405,9.125
1.399801904162911,9.15
1.396318701022897,9.175
1.3928439424544823,9.2
1.3893776261683188,9.225
1.3859197520864102,9.25
1.382470316857136,9.275
1.3790293189760623,9.3
1.3755967584431894,9.325
1.3721726310649864,9.35
1.3687569274179232,9.375
1.3653496471476976,9.4
1.361950823916528,9.425
1.3585603472595011,9.45
1.355178284998399,9.475
1.3518046303329263,9.5
1.3484393712625573,9.525
1.3450824904295722,9.55
1.34173397742449,9.575
1.3383938219508085,9.6
1.3350620137120262,9.625
1.3317385424116406,9.65
1.3284233977531508,9.675
1.325116568421779,9.7
1.3218180377413078,9.725
1.318527792676299,9.75
1.3152458209784728,9.775
1.3119721103995479,9.8
1.3087066486912444,9.825
1.3054494236052814,9.85
1.3022004228531279,9.875
1.2989596323331902,9.9
1.295727038280686,9.925
1.2925026277439373,9.95
1.2892863877712644,9.975
1.2860783054109888,10.0
1.2828783677114315,10.025
1.2796865617209143,10.05
1.2765028154793774,10.075
1.2733269258988016,10.1
1.2701588901886451,10.125
1.2669988789134,10.15
1.2638469863076276,10.175
1.2607031961914248,10.2
1.25756729248557,10.225
1.2544394536385273,10.25
1.2513197064429618,10.275
1.248207906385154,10.3
1.245103990150426,10.325
1.242008001305604,10.35
1.2389199206598613,10.375
1.2358396782070062,10.4
1.2327672670465277,10.425
1.2297026608153525,10.45
1.226645841355818,10.475
1.2235968097427994,10.5
1.2205555309207616,10.525
1.2175219835794686,10.55
1.2144961687130138,10.575
1.2114780694689724,10.6
1.2084676565766292,10.625
1.2054649111343119,10.65
1.2024698142403476,10.675
1.1994823469930644,10.7
1.1965024950952379,10.725
1.1935302442020688,10.75
1.190565571751304,10.775
1.1876084595623235,10.8
1.1846588894545085,10.825
1.181716843247239,10.85
1.1787823011505003,10.875
1.17585524048265,10.9
1.1729356459495015,10.925
1.170023498937764,10.95
1.1671187808341457,10.975
1.1642214730253562,11.0
1.1613315565189946,11.025
1.1584490084446921,11.05
1.155573812630961,11.075
1.152705950162832,11.1
1.1498454021253366,11.125
1.1469921496035058,11.15
1.1441461736823708,11.175
1.1413074604274311,11.2
1.1384759876151094,11.225
1.135651736039145,11.25
1.1328346868822636,11.275
1.1300248213271915,11.3
1.1272221205566548,11.325
1.1244265657533785,11.35
1.1216381381000893,11.375
1.1188568187795125,11.4
1.116082588974374,11.425
1.1133154298674,11.45
1.110555322641316,11.475
1.107802260003035,11.5
1.105056219739827,11.525
1.1023171790999058,11.55
1.0995851195673259,11.575
1.096860022626141,11.6
1.0941418697604048,11.625
1.0914306424541718,11.65
1.088726322191496,11.675
1.0860288904564315,11.7
1.0833383287330323,11.725
1.080654618505352,11.75
1.0779777412574456,11.775
1.0753076894199791,11.8
1.0726444487606175,11.825
1.0699879912837367,11.85
1.0673382988929314,11.875
1.064695353491797,11.9
1.0620591369839278,11.925
1.0594296312729192,11.95
1.0568068182623656,11.975
1.0541906798558622,12.0
1.0515811979570038,12.025
1.0489783544693854,12.05
1.0463821312966017,12.075
1.0437925520954159,12.1
1.0412095348302313,12.125
1.0386330927733547,12.15
1.0360632079012349,12.175
1.0334998622312013,12.2
1.0309430378214655,12.225
1.02839271677112,12.25
1.0258488812201394,12.275
1.0233115133493795,12.3
1.0207805953805775,12.325
1.018256109576352,12.35
1.0157380382402037,12.375
1.0132263651975812,12.4
1.0107210940940627,12.425
1.008222190615923,12.45
1.005729637877639,12.475
1.0032434190623947,12.5
1.000763517422081,12.525
0.9982899162772957,12.55
0.9958225990173449,12.575
0.9933615491002401,12.6
0.9909067500527013,12.625
0.9884581854701547,12.65
0.9860158390167345,12.675
0.983579694425281,12.7
0.9811497354973423,12.725
0.9787259461031732,12.75
0.9763083100306443,12.775
0.9738968112883376,12.8
0.9714914340329283,12.825
0.9690921624022039,12.85
0.9666989806023532,12.875
0.964311872907965,12.9
0.9619308236620294,12.925
0.9595558172759369,12.95
0.9571868382294779,12.975
0.9548238710708441,13.0
0.9524669004166277,13.025
0.9501159109518216,13.05
0.9477708874298193,13.075
0.9454318146724141,13.1
0.94309867595141,13.125
0.9407714460378397,13.15
0.9384501184677957,13.175
0.9361346779825293,13.2
0.9338251093765157,13.225
0.9315213974974571,13.25
0.9292235272462798,13.275
0.9269314835771358,13.3
0.9246452514974028,13.325
0.9223648160676827,13.35
0.9200901624018035,13.375
0.9178212756668183,13.4
0.9155581410830052,13.425
0.913300743923868,13.45
0.9110490695161352,13.475
0.9088030969396492,13.5
0.9065628128743211,13.525
0.9043282052476351,13.55
0.90209925932762,13.575
0.8998759604241513,13.6
0.8976582938889528,13.625
0.8954462451155952,13.65
0.8932397995394973,13.675
0.891038942637925,13.7
0.888843659929992,13.725
0.8866539369766592,13.75
0.8844697593807354,13.775
0.8822911127868766,13.8
0.8801179828815865,13.825
0.8779503548217248,13.85
0.8757882123296965,13.875
0.8736315430600248,13.9
0.8714803327835146,13.925
0.8693345673092693,13.95
0.8671942324846887,13.975
0.8650593141954714,14.0
0.8629297983656129,14.025
0.8608056709574063,14.05
0.8586869179714429,14.075
0.8565735254466108,14.1
0.8544654794600959,14.125
0.8523627661273822,14.15
0.8502653716022507,14.175
0.8481732820767806,14.2
0.8460864839285087,14.225
0.8440049633582157,14.25
0.8419287066278403,14.275
0.8398577000849892,14.3
0.8377919301156319,14.325
0.8357313831440996,14.35
0.833676045633086,14.375
0.831625904083647,14.4
0.8295809450352011,14.425
0.8275411550655282,14.45
0.825506520790771,14.475
0.8234770288654343,14.5
0.8214526659823851,14.525
0.8194334188728528,14.55
0.817419274306429,14.575
0.815410219091067,14.6
0.813406240073083,14.625
0.8114073241371552,14.65
0.809413458206324,14.675
0.8074246292419921,14.7
0.805440824243924,14.725
0.8034620302502472,14.75
0.8014882341201994,14.775
0.799519421468075,14.8
0.7975555808571754,14.825
0.7955966994575325,14.85
0.7936427644769343,14.875
0.7916937631609252,14.9
0.7897496827928059,14.925
0.787810510693633,14.95
0.7858762342222194,14.975
0.7839468407751344,15.0
0.7820223177867034,15.025
0.780102652729008,15.05
0.7781878331118863,15.075
0.7762778464829321,15.1
0.7743726804274959,15.125
0.7724723225686841,15.15
0.7705767605673597,15.175
0.7686859821221416,15.2
0.7667999749694048,15.225
0.7649187268832809,15.25
0.7630422256756576,15.275
0.7611704591961787,15.3
0.7593034153322444,15.325
0.7574410790940846,15.35
0.7555834377776014,15.375
0.7537304819642908,15.4
0.751882199623562,15.425
0.7500385787606599,15.45
0.7481996074166649,15.475
0.7463652736684928,15.5
0.7445355656288949,15.525
0.7427104714464582,15.55
0.7408899793056051,15.575
0.7390740774265931,15.6
0.737262754065516,15.625
0.7354559975143024,15.65
0.7336537961007168,15.675
0.7318561381883593,15.7
0.7300630121766647,15.725
0.7282744065009044,15.75
0.7264903096321844,15.775
0.7247107100774469,15.8
0.7229355963794692,15.825
0.7211649571168641,15.85
0.71939878090408,15.875
0.717637056391401,15.9
0.7158797652022292,15.925
0.7141269009885282,15.95
0.7123784532659895,15.975
0.7106344107348876,16.0
0.708894762128761,16.025
0.7071594962144132,16.05
0.7054286017919128,16.075
0.7037020676945922,16.1
0.7019798827890499,16.125
0.7002620359751481,16.15
0.6985485161860141,16.175
0.6968393123880401,16.2
0.6951344135808827,16.225
0.693433808797464,16.25
0.6917374871039701,16.275
0.6900454375998517,16.3
0.6883576494178254,16.325
0.6866741117238713,16.35
0.6849948137172353,16.375
0.6833197446304272,16.4
0.6816488937292219,16.425
0.6799822503126595,16.45
0.6783198068778572,16.475
0.6766615372808092,16.5
0.675007442166293,16.525
0.6733575108535039,16.55
0.6717117326946528,16.575
0.6700700970748549,16.6
0.6684325934120213,16.625
0.6667992111567469,16.65
0.6651699397922013,16.675
0.6635447688340188,16.7
0.6619236878301874,16.725
0.6603066863609398,16.75
0.658693754038642,16.775
0.6570848805076839,16.8
0.655480055444369,16.825
0.6538792685568044,16.85
0.6522825095847902,16.875
0.6506897682997098,16.9
0.6491010345044189,16.925
0.6475162980331373,16.95
0.6459355487513357,16.975
0.6443587765556292,17.0
0.6427859713736634,17.025
0.641217118220987,17.05
0.639652208456644,17.075
0.638091234545734,17.1
0.6365341864629368,17.125
0.6349810542106388,17.15
0.6334318278187805,17.175
0.6318864973447025,17.2
0.6303450528729899,17.225
0.6288074845153203,17.25
0.6272737824103075,17.275
0.6257439367233482,17.3
0.6242179376464686,17.325
0.6226957753981689,17.35
0.6211774402232701,17.375
0.6196629223927594,17.4
0.6181522122036356,17.425
0.6166452999787563,17.45
0.6151421760666822,17.475
0.6136428308415242,17.5
0.6121472547027879,17.525
0.6106554380752206,17.55
0.6091673714086568,17.575
0.6076830451778638,17.6
0.6062024498823876,17.625
0.604725576046399,17.65
0.6032524142185385,17.675
0.6017829549717642,17.7
0.6003171889031949,17.725
0.5988551066339585,17.75
0.5973966988090357,17.775
0.5959419554169121,17.8
0.5944908668790633,17.825
0.593043424643393,17.85
0.5915996194339465,17.875
0.5901594419973077,17.9
0.5887228831024389,17.925
0.5872899335405174,17.95
0.5858605841247715,17.975
0.5844348256903196,18.0
0.5830126490940057,18.025
0.5815940452142377,18.05
0.5801790049508242,18.075
0.5787675192248111,18.1
0.5773595789783205,18.125
0.5759551751743859,18.15
0.5745542987967903,18.175
0.5731569408499043,18.2
0.5717630923585213,18.225
0.5703727443676965,18.25
0.5689858879425831,18.275
0.5676025141682696,18.3
0.5662226141496177,18.325
0.5648461790110985,18.35
0.5634731998966304,18.375
0.5621036679694159,18.4
0.5607375744117792,18.425
0.5593749104250031,18.45
0.558015667229166,18.475
0.5566598360629798,18.5
0.5553074081836261,18.525
0.5539583770373673,18.55
0.5526127382649584,18.575
0.5512704778388465,18.6
0.5499315871687581,18.625
0.5485960576850283,18.65
0.5472638808384853,18.675
0.5459350481003362,18.7
0.5446095509620492,18.725
0.5432873809352395,18.75
0.5419685295515528,18.775
0.5406529883625496,18.8
0.5393407489395906,18.825
0.5380318028737197,18.85
0.5367261417755491,18.875
0.5354237572751435,18.9
0.5341246410219039,18.925
0.532828784684453,18.95
0.5315361799505185,18.975
0.5302468185268183,19.0
0.528960692138944,19.025
0.5276777925312454,19.05
0.5263981114667157,19.075
0.5251216407268747,19.1
0.5238483721116541,19.125
0.5225782974392807,19.15
0.5213114085461618,19.175
0.520047697286769,19.2
0.5187871555335227,19.225
0.5175297751766765,19.25
0.5162755481242012,19.275
0.5150244670229157,19.3
0.5137765315341403,19.325
0.5125317264367657,19.35
0.511290043794657,19.375
0.5100514756919992,19.4
0.5088160142332331,19.425
0.5075836515429916,19.45
0.5063543797660334,19.475
0.5051281910671799,19.5
0.5039050776312489,19.525
0.5026850316629907,19.55
0.5014680453870238,19.575
0.5002541110477691,19.6
0.49904322090938597,19.625
0.4978353672557072,19.65
0.49663054239017435,19.675
0.49542873863577314,19.7
0.4942299483349684,19.725
0.49303416384963983,19.75
0.4918413775610166,19.775
0.49065158186961305,19.8
0.4894647691951645,19.825
0.48828093197656125,19.85
0.48710006267178485,19.875
0.48592215375784314,19.9
0.4847471977307051,19.925
0.48357518710523706,19.95
0.4824061144151365,19.975
0.4812399722128693,20.0
0.48007675306960307,20.025
0.4789164495751435,20.05
0.47775905679127967,20.075
0.4766045655311067,20.1
0.47545296820389393,20.125
0.4743042575003294,20.15
0.47315842613039477,20.175
0.4720154668233167,20.2
0.4708753723275168,20.225
0.4697381354105631,20.25
0.4686037488591202,20.275
0.4674722054789004,20.3
0.46634349809461456,20.325
0.4652176195499222,20.35
0.46409456270738336,20.375
0.4629743204484082,20.4
0.4618568856732082,20.425
0.4607422513007475,20.45
0.45963041026869245,20.475
0.4585213555333637,20.5
0.457415080069686,20.525
0.45631157687113894,20.55
0.45521083894970876,20.575
0.4541128593358375,20.6
0.45301763107837545,20.625
0.4519251472445305,20.65
0.4508354009198195,20.675
0.4497483852080195,20.7
0.44866409323111717,20.725
0.4475825181292613,20.75
0.4465036530607119,20.775
0.4454274912017918,20.8
0.44435402509412725,20.825
0.443283248226828,20.85
0.44221515407025974,20.875
0.44114973586337775,20.9
0.44008698686262127,20.925
0.4390269003418592,20.95
0.4379694695923348,20.975
0.43691468792261207,21.0
0.4358625486585204,21.025
0.4348130451431005,21.05
0.43376617073655005,21.075
0.4327219188161686,21.1
0.4316802827763039,21.125
0.43064125602829634,21.15
0.4296048320004251,21.175
0.42857100413785393,21.2
0.42753976590257553,21.225
0.42651111077335835,21.25
0.4254850322456911,21.275
0.4244615238317284,21.3
0.42344057906023697,21.325
0.4224221914765399,21.35
0.42140635464246345,21.375
0.4203930621362814,21.4
0.4193823075526611,21.425
0.4183740845026092,21.45
0.41736838661341624,21.475
0.4163652075286033,21.5
0.4153645409078664,21.525
0.41436638042702256,21.55
0.41337071952802257,21.575
0.4123775519031682,21.6
0.4113868714909115,21.625
0.4103986720284628,21.65
0.4094129472688117,21.675
0.4084296909806724,21.7
0.4074488969484271,21.725
0.4064705589720721,21.75
0.4054946708671612,21.775
0.40452122646475097,21.8
0.4035502196113457,21.825
0.40258164416884124,21.85
0.4016154940144707,21.875
0.4006517630407483,21.9
0.3996904451554141,21.925
0.3987315342813793,21.95
0.39777502435667017,21.975
0.39682090933437336,22.0
0.3958691831825801,22.025
0.39491983988433066,22.05
0.39397287343756016,22.075
0.3930282778550417,22.1
0.3920860471643324,22.125
0.391146175407717,22.15
0.3902086566421531,22.175
0.3892734849392161,22.2
0.38834065438504284,22.225
0.38741015908027754,22.25
0.38648199314001547,22.275
0.38555615069374793,22.3
0.3846326258853074,22.325
0.3837114128728113,22.35
0.38279250582860763,22.375
0.38187589893921886,22.4
0.3809615864052867,22.425
0.3800495624415177,22.45
0.3791398212766264,22.475
0.3782323571532813,22.5
0.37732716432804875,22.525
0.3764242370713378,22.55
0.37552356966734557,22.575
0.3746251576014796,22.6
0.37372899616092997,22.625
0.3728350778411417,22.65
0.37194339699761697,22.675
0.37105394799982233,22.7
0.37016672523113875,22.725
0.36928172308881174,22.75
0.368398935983901,22.775
0.3675183583412309,22.8
0.36663998459934055,22.825
0.3657638092104331,22.85
0.3648898266403268,22.875
0.3640180313684042,22.9
0.3631484178875624,22.925
0.36228098070416354,22.95
0.361415714337984,22.975
0.3605526133221652,23.0
0.3596916722031631,23.025
0.35883288554069837,23.05
0.3579762479077069,23.075
0.35712175389028866,23.1
0.35626939808765923,23.125
0.3554191751120986,23.15
0.35457107958890155,23.175
0.35372510615632835,23.2
0.3528812494655535,23.225
0.35203950418061714,23.25
0.35119986497837385,23.275
0.35036232654844357,23.3
0.3495268835931613,23.325
0.34869353082752685,23.35
0.34786226297915546,23.375
0.34703307478822737,23.4
0.3462059610074378,23.425
0.34538091640194757,23.45
0.34455793574933213,23.475
0.3437370138395328,23.5
0.34291814547480587,23.525
0.3421013254696726,23.55
0.3412865486508703,23.575
0.34047380985730086,23.6
0.33966310515116993,23.625
0.3388544324238541,23.65
0.3380477828568763,23.675
0.33724315136475785,23.7
0.336440532874682,23.725
0.33563992232645384,23.75
0.3348413146724585,23.775
0.33404470487761967,23.8
0.33325008791935984,23.825
0.33245745878755756,23.85
0.3316668124845075,23.875
0.33087814402487853,23.9
0.3300914484356729,23.925
0.3293067207561854,23.95
0.3285239560379615,23.975
0.3277431493447571,24.0
0.3269642957524966,24.025
0.3261873903492321,24.05
0.3254124282351025,24.075
0.3246394045222919,24.1
0.32386831433498886,24.125
0.3230991528093449,24.15
0.3223319150934337,24.175
0.3215665963472098,24.2
0.3208031917424674,24.225
0.32004169646279956,24.25
0.31928210570355653,24.275
0.3185244146718049,24.3
0.3177686185862868,24.325
0.31701471267737796,24.35
0.31626269218704756,24.375
0.3155125523688161,24.4
0.31476428848771487,24.425
0.314017895820245,24.45
0.3132733696543355,24.475
0.3125307052893032,24.5
0.3117898980358106,24.525
0.3110509432158251,24.55
0.31031383616257857,24.575
0.3095785722205249,24.6
0.3088451467453,24.625
0.3081135554524723,24.65
0.3073837969763962,24.675
0.3066558634994976,24.7
0.3059297504418484,24.725
0.30520545323504555,24.75
0.3044829673221754,24.775
0.3037622881577797,24.8
0.3030434112078211,24.825
0.30232633194964753,24.85
0.3016110458719591,24.875
0.3008975484747719,24.9
0.3001858352693844,24.925
0.2994759017783426,24.95
0.298767743535405,24.975
0.2980613560855086,25.0
