_1_task1,npSTAT5_1_task1
0.0,0.0
0.06,6.923040404396744e-07
0.12,5.5245572078589404e-06
0.18,1.860514149189513e-05
0.24,4.4028517835177576e-05
0.3,8.590960580662388e-05
0.36,0.00014843024680957193
0.42,0.00023589649793593232
0.48,0.0003528060400661566
0.54,0.0005039246285904601
0.6,0.0006943707780969478
0.6599999999999999,0.0009297075592122377
0.72,0.001216040956931409
0.78,0.001560124037933155
0.84,0.001969465439617195
0.8999999999999999,0.00245244197900477
0.96,0.003018414418282807
1.02,0.0036778453805593764
1.08,0.004442418748930147
1.14,0.00532515967156673
1.2,0.006340554278850917
1.26,0.007504668288482272
1.3199999999999998,0.008835263596187753
1.38,0.010351911922827998
1.44,0.012076104615856419
1.5,0.014031357666348552
1.56,0.016243310867584515
1.6199999999999999,0.01873982022496311
1.68,0.021551042518317784
1.74,0.024709510581365383
1.7999999999999998,0.0282501999481338
1.8599999999999999,0.03221058391324295
1.92,0.03663067536352281
1.98,0.041553056100266356
2.04,0.047022892469762566
2.1,0.05308793574374042
2.16,0.059798505741366643
2.2199999999999998,0.06720745683547594
2.28,0.07537012609069238
2.34,0.08434426217112377
2.4,0.09418993413136224
2.46,0.10496941938196976
2.52,0.11674706994206975
2.58,0.12958915753597927
2.6399999999999997,0.14356369528404006
2.6999999999999997,0.15874023691546585
2.76,0.17518965307397352
2.82,0.19298388457946616
2.88,0.21219567283295923
2.94,0.23289826766451222
3.0,0.25516511283552595
3.06,0.27906951132654795
3.12,0.3046842686535836
3.1799999999999997,0.3320813178051821
3.2399999999999998,0.3613313260478435
3.3,0.3925032854293793
3.36,0.42566408887798635
3.42,0.4608780940233421
3.48,0.4982066754348854
3.54,0.5377077766770509
3.5999999999999996,0.5794354533225704
3.6599999999999997,0.6234394133186916
3.7199999999999998,0.669764566470568
3.78,0.7184505754797079
3.84,0.7695314244778991
3.9,0.8230350114680808
3.96,0.8789827627717297
4.02,0.9373892582501151
4.08,0.9982619289841673
4.14,1.0616007731028028
4.2,1.1273981373984254
4.26,1.1956385153658038
4.32,1.2662984899309
4.38,1.3393466863487742
4.4399999999999995,1.4147438276680757
4.5,1.4924428223015436
4.56,1.5723890459900527
4.62,1.6545206207723566
4.68,1.7387688131546917
4.74,1.82505847580079
4.8,1.9133086770524923
4.859999999999999,2.0034332999407978
4.92,2.0953417360826436
4.9799999999999995,2.1889396150692613
5.04,2.2841296286278263
5.1,2.380812299678691
5.16,2.4788867812152207
5.22,2.57825165385312
5.279999999999999,2.6788056809920446
5.34,2.7804485088204105
5.3999999999999995,2.8830813252673684
5.46,2.986607468739319
5.52,3.0909329063997935
5.58,3.195966681713232
5.64,3.3016211403628017
5.7,3.407812589757254
5.76,3.514460907821405
5.819999999999999,3.621490533183027
5.88,3.728829755208453
5.9399999999999995,3.836411142385575
6.0,3.944171539520017
6.06,4.05205143778752
6.12,4.159995708285605
6.18,4.267952554775616
6.24,4.375874195112043
6.3,4.483716093848294
6.359999999999999,4.5914372307294915
6.42,4.698999615329416
6.4799999999999995,4.806368368314474
6.54,4.913511273381701
6.6,5.020398848245566
6.66,5.127003949764548
6.72,5.2333017388195495
6.779999999999999,5.3392694957255085
6.84,5.444886384206731
6.8999999999999995,5.550133485298154
6.96,5.654993439240884
7.02,5.759450550432774
7.08,5.863490466236635
7.14,5.967100221916474
7.199999999999999,6.070268025660287
7.26,6.172983233619232
7.319999999999999,6.275236217714123
7.38,6.377018299891447
7.4399999999999995,6.478321686408313
7.5,6.579139362527351
7.56,6.679465087378413
7.62,6.779293257679779
7.68,6.878618941028295
7.739999999999999,6.9774377526634055
7.8,7.07574590945547
7.859999999999999,7.1735399810842795
7.92,7.270817006000849
7.9799999999999995,7.367574677764807
8.04,7.463810670078851
8.1,7.559523044541787
8.16,7.65471067814994
8.219999999999999,7.749372137341313
8.28,7.843506361918028
8.34,7.9371129346279945
8.4,8.030191302365697
8.459999999999999,8.122741146348504
8.52,8.214762502587284
8.58,8.306255524376907
8.64,8.397220461027466
8.7,8.487657775874457
8.76,8.577568077752835
8.82,8.666952038012973
8.879999999999999,8.755810474765681
8.94,8.844144349180048
9.0,8.931954632967598
9.06,9.019242410483024
9.12,9.106008932003133
9.18,9.192255404132414
9.24,9.277983126148783
9.299999999999999,9.36319355132012
9.36,9.447888088437116
9.42,9.532068222444519
9.48,9.61573552943779
9.54,9.698891592578487
9.6,9.781538035159707
9.66,9.863676534469558
9.719999999999999,9.945308793993147
9.78,10.026436536270317
9.84,10.107061523129524
9.9,10.187185544416064
9.959999999999999,10.266810393860725
10.02,10.345937895288875
10.08,10.424569905349909
10.139999999999999,10.502708271626524
10.2,10.580354867728602
10.26,10.657511611890131
10.32,10.734180387435535
10.379999999999999,10.810363096552994
10.44,10.886061643047917
10.5,10.961277965615013
10.559999999999999,11.036014055662944
10.62,11.110271802869695
10.68,11.184053134930048
10.74,11.257359974398968
10.799999999999999,11.330194311345712
10.86,11.40255815103407
10.92,11.474453393942756
10.98,11.54588198473371
11.04,11.616845863322977
11.1,11.687347036598792
11.16,11.757387479671035
11.219999999999999,11.826969124750573
11.28,11.896093927713524
11.34,11.964763841761563
11.4,12.032980847161785
11.459999999999999,12.100746897150277
11.52,12.168063941062314
11.58,12.234933930654478
11.639999999999999,12.301358814501246
11.7,12.367340541275333
11.76,12.432881051584959
11.82,12.49798228283959
11.879999999999999,12.562646167807248
11.94,12.62687463501352
12.0,12.69066962192832
12.059999999999999,12.75403304229022
12.12,12.816966810987271
12.18,12.879472837040513
12.24,12.941553028156195
12.299999999999999,13.003209304342553
12.36,13.06444355294278
12.42,13.125257666304282
12.48,13.185653531216193
12.54,13.2456330340066
