Vm,time
-87.0,0.0
-87.06149540396248,0.4
-87.11915153988112,0.8
-87.17325477247265,1.2000000000000002
-87.22399932379749,1.6
-87.27157323884116,2.0
-87.316156858473,2.4000000000000004
-87.35792270164293,2.8000000000000003
-87.39703545341285,3.2
-87.43365202489036,3.6
-87.46792167355622,4.0
-87.49998614839252,4.4
-87.52997986127258,4.800000000000001
-87.55803011335502,5.2
-87.58425734499693,5.6000000000000005
-87.60877537119045,6.0
-87.63169162865655,6.4
-87.65310742602227,6.800000000000001
-87.67311820501438,7.2
-87.691813845899,7.6000000000000005
-87.70927887022877,8.0
-87.72559273238357,8.4
-87.74083016220753,8.8
-87.7550612789452,9.200000000000001
-87.7683518014181,9.600000000000001
-87.78076347902724,10.0
-87.79235411342833,10.4
-87.80317758115008,10.8
-87.81328470484098,11.200000000000001
-87.82272315632693,11.600000000000001
-87.8315370491925,12.0
-87.8397681098912,12.4
-87.8474557947875,12.8
-87.85463660641469,13.200000000000001
-87.8613442647667,13.600000000000001
-87.86760999207459,14.0
-87.87346336506198,14.4
-87.8789325291762,14.8
-87.88404391926649,15.200000000000001
-87.88882120598814,15.600000000000001
-87.89328733174757,16.0
-87.89746289778869,16.400000000000002
-87.90136682197539,16.8
-87.9050181978012,17.2
-87.90843413108848,17.6
-87.9116303946224,18.0
-87.91462192563819,18.400000000000002
-87.91742277008373,18.8
-87.92004593157122,19.200000000000003
-87.92250337290919,19.6
-87.92480644074062,20.0
-87.92696546698399,20.400000000000002
-87.92899045158015,20.8
-87.93089017516667,21.200000000000003
-87.93267337520138,21.6
-87.93434771196327,22.0
-87.93592076191773,22.400000000000002
-87.93739928171877,22.8
-87.9387898000557,23.200000000000003
-87.9400982360476,23.6
-87.94133022642087,24.0
-87.94249091388247,24.400000000000002
-87.94358518016679,24.8
-87.94461751808313,25.200000000000003
-87.94559223190564,25.6
-87.94651312044024,26.0
-87.94738375735554,26.400000000000002
-87.94820782919457,26.8
-87.94898823767382,27.200000000000003
-87.9497277384864,27.6
-87.95042946604137,28.0
-87.95109573398929,28.400000000000002
-87.95172885018987,28.8
-87.9523311125572,29.200000000000003
-87.95290461300489,29.6
-87.9534512916806,30.0
-87.95397294362552,30.400000000000002
-87.95447122063344,30.8
-87.95494776908407,31.200000000000003
-87.95540407668074,31.6
-87.95584140114346,32.0
-87.95626107242184,32.4
-87.95666427907823,32.800000000000004
-87.95705207260905,33.2
-87.95742547812941,33.6
-87.9577854300088,34.0
-87.95813281984117,34.4
-87.95846846173528,34.800000000000004
-87.95879311221852,35.2
-87.95910748213193,35.6
-87.95941223879788,36.0
-87.95970796639543,36.4
-87.95999525157663,36.800000000000004
-87.96027465337497,37.2
-87.96054669898471,37.6
-87.96081189673093,38.0
-87.96107038037528,38.400000000000006
-87.9613226124154,38.800000000000004
-87.96156905884568,39.2
-87.9618101141091,39.6
-87.96204617601639,40.0
-87.96227765210458,40.400000000000006
-87.96250496599555,40.800000000000004
-87.96272845792127,41.2
-87.96294759185743,41.6
-87.96316315386343,42.0
-87.96337539977186,42.400000000000006
-87.96358457705175,42.800000000000004
-87.96379092655768,43.2
-87.963994508639,43.6
-87.96419535873137,44.0
-87.96439372949506,44.400000000000006
-87.96458973786056,44.800000000000004
-87.96478348276452,45.2
-87.96497504538482,45.6
-87.96516465399247,46.0
-87.96535234110127,46.400000000000006
-87.9655381707721,46.800000000000004
-87.96572221303212,47.2
-87.96590453091166,47.6
-87.96608518555452,48.0
-87.96626430113577,48.400000000000006
-87.96644198548819,48.800000000000004
-87.96661831392774,49.2
-87.96679334425392,49.6
-87.96695793242947,50.0
-56.19237924309229,50.400000000000006
-45.01155299483138,50.800000000000004
-9.571923497708601,51.2
31.44558286560993,51.6
35.07175639285686,52.0
37.432721589533195,52.400000000000006
38.94662174144651,52.800000000000004
39.906682335011,53.2
40.507319898039455,53.6
40.87475368052149,54.0
41.091187039745364,54.400000000000006
41.20895141650805,54.800000000000004
41.262060753312106,55.2
41.2727485196895,55.6
41.25563725624893,56.0
41.22049712120806,56.400000000000006
41.173878336407235,56.800000000000004
41.12022922798,57.2
41.06256200598528,57.6
41.00293649475404,58.0
40.94274822406667,58.400000000000006
40.88293221072691,58.800000000000004
40.82410347562509,59.2
40.766649660186836,59.6
40.710797985254096,60.0
40.656661642225465,60.400000000000006
40.604272709758874,60.800000000000004
40.553606423198744,61.2
40.504599799269066,61.6
40.45716164754346,62.0
40.411182776424305,62.400000000000006
40.36654443370399,62.800000000000004
40.32312296601606,63.2
40.28079255738637,63.6
40.2394281384432,64.0
40.19890790076872,64.4
40.159114677409804,64.8
40.119936671969604,65.2
40.08126835514027,65.60000000000001
40.043010115885686,66.0
40.00506880253103,66.4
39.967357824858055,66.8
39.9297970723209,67.2
39.89231280990299,67.60000000000001
39.85483732136981,68.0
39.8173086540236,68.4
39.7796703391353,68.8
39.74187108135516,69.2
39.70386447508849,69.60000000000001
39.665608687636734,70.0
39.627066170085456,70.4
39.58820328637845,70.8
39.5489901295329,71.2
39.50940016046582,71.60000000000001
39.469409950667426,72.0
39.428998922902615,72.4
39.388149086168355,72.8
39.34684494926835,73.2
39.305073099886755,73.60000000000001
39.262822280728614,74.0
39.22008293450792,74.4
39.176847276446594,74.8
39.13310892628206,75.2
39.08886293874242,75.60000000000001
39.04410550275573,76.0
38.99883399289357,76.4
38.95304667231924,76.80000000000001
38.906742792598074,77.2
38.85992229794902,77.60000000000001
38.812585935329594,78.0
38.76473499802005,78.4
38.71637140955618,78.80000000000001
38.667497521155674,79.2
38.61811617354398,79.60000000000001
38.56823053023596,80.0
38.51784413821752,80.4
38.466960778067794,80.80000000000001
38.41558453073217,81.2
38.36371965406199,81.60000000000001
38.31137066352554,82.0
38.25854211683508,82.4
38.20523872330023,82.80000000000001
38.15146546356323,83.2
38.097227114514155,83.60000000000001
38.042528601901225,84.0
37.987375214112944,84.4
37.931771861241025,84.80000000000001
37.8757236007315,85.2
37.81923572207761,85.60000000000001
37.762313253328394,86.0
37.704961300113,86.4
37.64718510298845,86.80000000000001
37.588989729495154,87.2
37.53038027696224,87.60000000000001
37.47136189289905,88.0
37.411939621214295,88.4
37.35211849753112,88.80000000000001
37.29190355815429,89.2
37.23129976425614,89.60000000000001
37.17031204662083,90.0
37.10894535853005,90.4
37.04720455189835,90.80000000000001
36.98509445561118,91.2
36.92261994203371,91.60000000000001
36.85978577738565,92.0
36.79659671892233,92.4
36.73305751878609,92.80000000000001
36.669172881136326,93.2
36.60494749089982,93.60000000000001
36.54038598321917,94.0
36.47549298305041,94.4
36.41027308199898,94.80000000000001
36.34473085457467,95.2
36.27887084036105,95.60000000000001
36.212697554185375,96.0
36.14621553183082,96.4
36.07942926688326,96.80000000000001
36.01234324120332,97.2
35.94496192451745,97.60000000000001
35.87728977986463,98.0
35.809331263302354,98.4
35.741090770745096,98.80000000000001
35.67257270359486,99.2
35.60378145450213,99.60000000000001
35.53472138357852,100.0
35.46539683267883,100.4
35.395812124280916,100.80000000000001
35.32597161269022,101.2
35.255879634116646,101.60000000000001
35.18554049894381,102.0
35.1149585404851,102.4
35.0441380949561,102.80000000000001
34.97308349797604,103.2
34.901799032087254,103.60000000000001
34.83028896629861,104.0
34.758557601793875,104.4
34.68660916610179,104.80000000000001
34.6144478485766,105.2
34.54207784071336,105.60000000000001
34.469503422797,106.0
34.39672887566302,106.4
34.32375830150267,106.80000000000001
34.250595817481795,107.2
34.177245489451316,107.60000000000001
34.10371141756865,108.0
34.02999824533478,108.4
33.956109716863224,108.80000000000001
33.88204985147683,109.2
33.80782261624992,109.60000000000001
33.733431920005806,110.0
33.65888220927267,110.4
33.58417742636887,110.80000000000001
33.50932136297539,111.2
33.43431791564876,111.60000000000001
33.359170940710996,112.0
33.283884319605015,112.4
33.20846200699559,112.80000000000001
33.13290769363804,113.2
33.05722512664987,113.60000000000001
32.98141801396384,114.0
32.905490022799896,114.4
32.829445167986464,114.80000000000001
32.75328699645301,115.2
32.67701913869515,115.60000000000001
32.60064522727241,116.0
32.52416887088935,116.4
32.44759360302717,116.80000000000001
32.370922920817385,117.2
32.29416036708734,117.60000000000001
32.217309419912965,118.0
32.140373528084645,118.4
32.063356058731955,118.80000000000001
31.986259546906005,119.2
31.909087538997337,119.60000000000001
31.831843106962978,120.0
31.754529244665246,120.4
31.67714886393928,120.80000000000001
31.59970450752131,121.2
31.522198766762614,121.60000000000001
31.444634256579175,122.0
31.36701337156723,122.4
31.28933837845753,122.80000000000001
31.211611703014405,123.2
31.133836796077848,123.60000000000001
31.056015698378864,124.0
30.97815102264707,124.4
30.900245168048443,124.80000000000001
30.822299906596655,125.2
30.744317918747967,125.60000000000001
30.66630151609743,126.0
30.588252771700773,126.4
30.510173394439146,126.80000000000001
30.432065489496875,127.2
30.353930863832616,127.60000000000001
30.275771242256493,128.0
30.19758825673322,128.4
30.119383354305803,128.8
30.041157873656996,129.20000000000002
29.962913301335902,129.6
29.88465111031399,130.0
29.806372358731984,130.4
29.728078164877456,130.8
29.649769704957592,131.20000000000002
