Epo,EpoR,Epo_EpoR,Epo_EpoRi,dEpoe,dEpoi,Time
2030.19,516.0,0.0,0.0,0.0,0.0,0.0
2029.0920239288548,514.9022048126643,1.0975652029886391,0.000410841329621268,2.2472354406593313e-08,4.354561494969717e-09,0.01
2027.997163389302,513.8078861604378,2.1911951574013253,0.0016412388896688715,1.7960432578626697e-07,3.480267653528149e-08,0.02
2026.9054062048301,512.7170307239523,3.2809050599650162,0.003688012282882422,6.055765124044709e-07,1.1734507722078522e-07,0.03
2025.8167402586496,511.62962524793693,4.366710036027236,0.006547993392227754,1.4340488535434646e-06,2.778816053966142e-07,0.04
2024.7311534933485,510.5456565408549,5.448625139948336,0.01021802632820378,2.7981624766448767e-06,5.422115705816624e-07,0.05
2023.6486339104938,509.46511147448075,6.526665355564769,0.014694967364215373,4.830542010623041e-06,9.360341982289574e-07,0.06
2022.5691695703208,508.3879769835727,7.600845596542234,0.019975684889906333,7.66329720828176e-06,1.4849489441080505e-06,0.07
2021.4927485913572,507.3142400654745,8.671180706809928,0.026057059351031243,1.1428025091670696e-05,2.214455910019663e-06,0.08
2020.419359150047,506.2438877797168,9.73768546099521,0.03293598318880709,1.6255812125583067e-05,3.1499562649633993e-06,0.09
2019.3489894804832,505.1769072477353,10.800374564725491,0.040609360802596785,2.2277235466610955e-05,4.316752487172249e-06,0.1
2018.2816278739,504.1132856523315,11.859262655224164,0.04907410845984807,2.9622366320431263e-05,5.740049014668109e-06,0.11
2017.2172626785537,503.05301023754873,12.914364301433038,0.05832715429041912,3.842076993634471e-05,7.444952244203217e-06,0.12
2016.1558822991271,501.99606830804015,13.965694004713512,0.06836543817774011,4.8801509714635384e-05,9.456471327160671e-06,0.13
2015.097475196647,500.94244722898287,15.013266198926328,0.07918591176028925,6.089314692474273e-05,1.1799518114943052e-05,0.14
2014.042029887853,499.89213442540535,16.057095251179625,0.09078553831371314,7.482374518398037e-05,1.449890802683284e-05,0.15
2012.9895349452029,498.84511738220095,17.0971954617955,0.10316129277247497,9.072086937444751e-05,1.7579359840117287e-05,0.16
2011.939978996345,497.8013836435632,18.13358106493607,0.11631016163308967,0.00010871158928952032,2.1065496396684536e-05,0.17
2010.8933507236775,496.7609208125191,19.166266229116076,0.13022914287839515,0.0001289224824336939,2.498184514556078e-05,0.18
2009.8496388642002,495.723716550774,20.19526505736241,0.1449152459645105,0.0001514796343287514,2.935283820223764e-05,0.19
2008.808832209172,494.68975857834886,21.22059158761128,0.16036549176340595,0.00017650864061667334,3.420281275616167e-05,0.2
2007.7709196037945,493.6590346732457,22.242259793074364,0.17657691251070656,0.0002041346089588864,3.9556011438759796e-05,0.21
2006.7358899468359,492.6315326710464,23.26028358267548,0.19354655174454058,0.0002344821612432233,4.5436582751091066e-05,0.22
2005.703732190303,491.60724046456784,24.2746768014265,0.21127146425336427,0.00026767543546015723,5.186858142741237e-05,0.23
2004.6744353391462,490.58614600354787,25.285453230768994,0.22974871602847732,0.00030383808741282363,5.887596876653651e-05,0.24
2003.64798845097,489.56823729434,26.29262658890694,0.24897538421747747,0.00034309329239902507,6.648261295776121e-05,0.25
2002.624380635709,488.55350239956886,27.296210531182496,0.26894855707152365,0.0003855637471201682,7.471228945077184e-05,0.26
2001.6036010552916,487.5419294377739,28.296218650464002,0.2896653338908429,0.00043137167165572377,8.358868133824066e-05,0.27
2000.5856389233431,486.5335065830954,29.292664477488803,0.3111228249765359,0.0004806388112114253,9.313537969458257e-05,0.28
1999.5704835048957,485.5282220649666,30.285561481198435,0.3333181515834217,0.0005334864378312183,0.00010337588390768667,0.29
1998.558124116091,484.52606416779867,31.27492306908259,0.3562484458715887,0.0005900353521577294,0.0001143336020200496,0.3
1997.5485501238727,483.5270212306549,32.26076258753392,0.37991085085634235,0.0006504058852527824,0.0001260318510815446,0.31
1996.5417509456822,482.5310816469277,33.243093322200764,0.4043025203583816,0.000714717900411769,0.00013849385750099955,0.32
1995.5377160491603,481.53823386402274,34.22192849833147,0.4294206189550985,0.0007830907949392974,0.0001517427573902718,0.33
1994.5364349518554,480.54846638304946,35.19728128111211,0.4552623219327437,0.0008556435018952729,0.00016580159690259355,0.34
1993.5378972209335,479.5617677585131,36.16916477600252,0.48182481523877724,0.0009324944918360206,0.0001806933325699564,0.35000000000000003
1992.5420924728865,478.5781265980067,37.13759202907232,0.5091052954341497,0.001013761774559683,0.00019644083164132434,0.36
1991.5490103732443,477.59753156190413,38.10257602733589,0.5371009696456904,0.0010995629008495784,0.0002130668724204512,0.37
1990.5586406362872,476.61997136305604,39.06412969908435,0.5658090555188352,0.001190014964207014,0.00023059414460165564,0.38
1989.5709730247618,475.64543476648845,40.02226591421465,0.5952267811707239,0.0012852346025723908,0.0002490452496033264,0.39
1988.585997349599,474.67391058910385,40.97699748455574,0.6253513851436445,0.0013853380000356842,0.00026844270089936917,0.4
1987.6037034696346,473.70538769938406,41.92833716419306,0.6561801163586563,0.0014904408885419785,0.0002888089243496955,0.41000000000000003
1986.6240812913304,472.7398550170946,42.876297649791354,0.6877102340694012,0.0016006585495917372,0.0003101662585296908,0.42
1985.647120768497,471.7773015129914,43.820891580915195,0.7199390078161858,0.0017161058159330684,0.00033253695505813184,0.43
