Time,EpoR,Epo,Epo_EpoR,Epo_EpoRi,dEpoi,dEpoe,kt,Bmax,kon,koff,ke,kex,kdi,kde,Epo_medium,Epo_cells,medium,cellsurface,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
0.1,505.1769072477353,2019.3489894804832,10.800374564725491,0.040609360802596785,4.316752487172249e-06,2.2277235466610955e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2019.3490117577187,0.04061367755508396,1.0,1.0,1.0,16.995285600000003,16.63880972325576,107.07268496267058,0.18591224756990224,0.8081563874423449,0.00040357785812424697,0.00012908538127682243,0.0006661640764779582
0.11,504.1132856523315,2018.2816278739,11.859262655224164,0.04907410845984807,5.740049014668109e-06,2.9622366320431263e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2018.2816574962665,0.04907984850886274,1.0,1.0,1.0,16.995285600000003,16.603777644216585,106.79077349060907,0.20413941771570115,0.8873894889236619,0.0004877009435793931,0.00015599235930240365,0.0008050214899970397
0.12,503.05301023754873,2017.2172626785537,12.914364301433038,0.05832715429041912,7.444952244203217e-06,3.842076993634471e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2017.2173010993235,0.05833459924266332,1.0,1.0,1.0,16.995285600000003,16.56885577699005,106.50996702217567,0.2223014099027176,0.9663392632740394,0.0005796581756958997,0.00018540510861449815,0.0009568103044108933
0.13,501.99606830804015,2016.1558822991271,13.965694004713512,0.06836543817774011,9.456471327160671e-06,4.8801509714635384e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2016.155931100637,0.06837489464906728,1.0,1.0,1.0,16.995285600000003,16.534043703434598,106.23026013804,0.24039847375013604,1.0450067955824964,0.0006794191428822902,0.00021731390198996428,0.0011214803209552845
0.14,500.94244722898287,2015.097475196647,15.013266198926328,0.07918591176028925,1.1799518114943052e-05,6.089314692474273e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2015.097536089794,0.07919771127840419,1.0,1.0,1.0,16.995285600000003,16.49934100740212,105.95164745171986,0.25843085771521834,1.1233931658872005,0.0007869535503693426,0.00025170904957154904,0.001298981533698137
0.15,499.89213442540535,2014.042029887853,16.057095251179625,0.09078553831371314,1.449890802683284e-05,7.482374518398037e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2014.042104711598,0.09080003722173997,1.0,1.0,1.0,16.995285600000003,16.46474727471581,105.67412360926134,0.2763988091061805,1.2014994492314424,0.0009022312190385969,0.0002885808984931831,0.0014892641276058132
0.16,498.84511738220095,2012.9895349452029,17.0971954617955,0.10316129277247497,1.7579359840117287e-05,9.072086937444751e-05,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2012.9896256660722,0.1031788721323151,1.0,1.0,1.0,16.995285600000003,16.4302620931706,105.39768328909862,0.29430257408161686,1.2793267156611334,0.001025222085637495,0.0003279198329487939,0.001692278478898234
0.17,497.8013836435632,2011.939978996345,18.13358106493607,0.11631016163308967,2.1065496396684536e-05,0.00010871158928952032,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2011.9400877079343,0.11633122712948636,1.0,1.0,1.0,16.995285600000003,16.395885052514586,105.12232120176503,0.31214239766127705,1.3568760302716518,0.0011558962018177268,0.0003697162738847185,0.0019079751534615296
0.18,496.7609208125191,2010.8933507236775,19.166266229116076,0.13022914287839515,2.498184514556078e-05,0.0001289224824336939,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2010.89347964616,0.13025412472354073,1.0,1.0,1.0,16.995285600000003,16.361615744433617,104.84803208963046,0.32991852373488956,1.4341484532461999,0.001294223733382635,0.0004139606787589835,0.00213630490560577
0.19,495.723716550774,2009.8496388642002,20.19526505736241,0.1449152459645105,2.935283820223764e-05,0.0001514796343287514,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2009.8497903438345,0.14494459880271274,1.0,1.0,1.0,16.995285600000003,16.327453762546224,104.57481072672175,0.3476311950649078,1.5111450398677397,0.0014401749601576036,0.00046064354149984914,0.002377218677851023
0.2,494.68975857834886,2008.808832209172,21.22059158761128,0.16036549176340595,3.420281275616167e-05,0.00017650864061667334,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2008.8090087178125,0.1603996945761621,1.0,1.0,1.0,16.995285600000003,16.293398702391645,104.30265191848964,0.3652806532933468,1.587866840548713,0.0015937202754193166,0.0005097553923232561,0.002630667599985264
0.21,493.6590346732457,2007.7709196037945,22.242259793074364,0.17657691251070656,3.9556011438759796e-05,0.0002041346089588864,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2007.7711237384035,0.17661646852214533,1.0,1.0,1.0,16.995285600000003,16.259450161418826,104.03155050158485,0.38286713894808555,1.6643149008584375,0.0017548301853770275,0.0005612867975669081,0.002896602988208133
0.22,492.6315326710464,2006.7358899468359,23.26028358267548,0.19354655174454058,4.5436582751091066e-05,0.0002344821612432233,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2006.736124428997,0.19359198832729166,1.0,1.0,1.0,16.995285600000003,16.22560773897319,103.76150134361791,0.40039089145038437,1.7404902615557833,0.0019234753085648315,0.0006152283594958886,0.0031749763441277926
0.23,491.60724046456784,2005.703732190303,24.2746768014265,0.21127146425336427,5.186858142741237e-05,0.00026767543546015723,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2005.7039998657385,0.21132333283479168,1.0,1.0,1.0,16.995285600000003,16.19187103628529,103.49249934293488,0.4178521491213551,1.8163939586173004,0.002099626375323147,0.0006715707161368115,0.0034657393539050383
0.24,490.58614600354787,2004.6744353391462,25.285453230768994,0.22974871602847732,5.887596876653651e-05,0.00030383808741282363,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2004.6747391772335,0.22980759199724385,1.0,1.0,1.0,16.995285600000003,16.158239656460456,103.22453942840238,0.4352511491878421,1.892027023262782,0.002283254227326809,0.0007303045411268811,0.003768843887474348
0.25,489.56823729434,2003.64798845097,26.29262658890694,0.24897538421747747,6.648261295776121e-05,0.00034309329239902507,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2003.6483315442624,0.24904186683043525,1.0,1.0,1.0,16.995285600000003,16.12471320446876,102.95761655919604,0.4525881277881496,1.9673904819801629,0.002474329817122502,0.0007914205435659378,0.004084241997780344
0.26,488.55350239956886,2002.624380635709,27.296210531182496,0.26894855707152365,7.471228945077184e-05,0.0003855637471201682,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2002.6247661994562,0.2690232693609744,1.0,1.0,1.0,16.995285600000003,16.09129128713364,102.69172572458,0.4698633199785099,2.042485356553633,0.0026728242076046555,0.0008549094678488229,0.0044118859199126885
0.27,487.5419294377739,2001.6036010552916,28.296218650464002,0.2896653338908429,8.358868133824066e-05,0.00043137167165572377,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2001.6040324269634,0.28974892257218116,1.0,1.0,1.0,16.995285600000003,16.057973513120185,102.42686194368466,0.4870769597397621,2.1173126640926747,0.0028787085714738914,0.0009207620934921613,0.004751728070212165
0.28,486.5335065830954,2000.5856389233431,29.292664477488803,0.3111228249765359,9.313537969458257e-05,0.0004806388112114253,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,2000.5861195621544,0.3112159603562305,1.0,1.0,1.0,16.995285600000003,16.024759492924783,102.16302026529642,0.5042292799832535,2.191873417057711,0.003091954190758063,0.0009889692349811644,0.0051037210454800905
0.29,485.5282220649666,1999.5704835048957,30.285561481198435,0.3333181515834217,0.00010337588390768667,0.0005334864378312183,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1999.5710169913336,0.3334215274673294,1.0,1.0,1.0,16.995285600000003,15.99164883886498,101.90019576765036,0.5213205125566093,2.266168623285191,0.0033125324563436243,0.0010595217416197384,0.005467817622204767
0.3,484.52606416779867,1998.558124116091,31.27492306908259,0.3562484458715887,0.0001143336020200496,0.0005900353521577294,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1998.5587141514432,0.3563627794736088,1.0,1.0,1.0,16.995285600000003,15.95864116506912,101.63838355822205,0.5383508882496532,2.340199286013322,0.0035404148674941425,0.0011324104973764778,0.005843970755766716
0.31,483.5270212306549,1997.5485501238727,32.26076258753392,0.37991085085634235,0.0001260318510815446,0.0006504058852527824,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1997.5492005297579,0.3800368827074239,1.0,1.0,1.0,16.995285600000003,15.925736087465589,101.37757877351781,0.5553206368005151,2.413966403908624,0.0037755730313528734,0.001207626420725564,0.006232133579617612
0.32,482.5310816469277,1996.5417509456822,33.243093322200764,0.4043025203583816,0.00013849385750099955,0.000714717900411769,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1996.5424656635826,0.4044410142158826,1.0,1.0,1.0,16.995285600000003,15.8929332237722,101.11777657886697,0.5722299869017028,2.48747097109232,0.004017978662447614,0.0012851604644883911,0.006632259404462964
0.33,481.53823386402274,1995.5377160491603,34.22192849833147,0.4294206189550985,0.0001517427573902718,0.0007830907949392974,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1995.5384991399553,0.42957236171248875,1.0,1.0,1.0,16.995285600000003,15.860232193485773,100.85897216821681,0.5890791662060287,2.5607139771660994,0.004267603582206717,0.001365003615678761,0.007044301717463227
0.34,480.54846638304946,1994.5364349518554,35.19728128111211,0.4552623219327437,0.00016580159690259355,0.0008556435018952729,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1994.5372905953573,0.4554281235296463,1.0,1.0,1.0,16.995285600000003,15.827632617871949,100.6011607639306,0.6058684013324234,2.6336964072373914,0.004524419718483704,0.0014471468953508317,0.007468214181449114
0.35000000000000003,479.5617677585131,1993.5378972209335,36.16916477600252,0.48182481523877724,0.0001806933325699564,0.0009324944918360206,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1993.5388297154252,0.4820055085713472,1.0,1.0,1.0,16.995285600000003,15.795134119955044,100.34433761658688,0.6225979178717194,2.7064192419445074,0.00478839910508373,0.0015315813584476537,0.00790395063413995
0.36,478.5781265980067,1992.5420924728865,37.13759202907232,0.5091052954341497,0.00019644083164132434,0.001013761774559683,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1992.543106234661,0.509301736265791,1.0,1.0,1.0,16.995285600000003,15.762736324507909,100.08849800478002,0.6392679403924364,2.778883457481786,0.005059513881289352,0.0016182980936494862,0.00835146508736088
0.37,477.59753156190413,1991.5490103732443,38.10257602733589,0.5371009696456904,0.0002130668724204512,0.0010995629008495784,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1991.5501099361452,0.5373140365181108,1.0,1.0,1.0,16.995285600000003,15.730438858041813,99.83363723492197,0.6558786924465464,2.8510900256246545,0.005337736291387354,0.0017072882232224526,0.008810711726261836
0.38,476.61997136305604,1990.5586406362872,39.06412969908435,0.5658090555188352,0.00023059414460165564,0.001190014964207014,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1990.5598306512513,0.5660396496634369,1.0,1.0,1.0,16.995285600000003,15.698241348796433,99.57975064104599,0.6724303965751884,2.9230399137544745,0.00562303868419896,0.0017985429028682766,0.009281644908542077
0.39,475.64543476648845,1989.5709730247618,40.02226591421465,0.5952267811707239,0.0002490452496033264,0.0012852346025723908,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1989.5722582593644,0.5954758264203273,1.0,1.0,1.0,16.995285600000003,15.666143426729924,99.32683358461205,0.6889232743143339,2.994734084883165,0.005915393512613713,0.0018920533215751917,0.00976421916368079
0.4,474.67391058910385,1988.585997349599,40.97699748455574,0.6253513851436445,0.00026844270089936917,0.0013853380000356842,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1988.587382687599,0.6256198278445438,1.0,1.0,1.0,16.995285600000003,15.63414472350908,99.0748814543139,0.7053575462004001,3.0661734976776067,0.006214773333126797,0.001987810701469954,0.010258389192173374
0.41000000000000003,473.70538769938406,1987.6037034696346,41.92833716419306,0.6561801163586563,0.0002888089243496955,0.0014904408885419785,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1987.6051939105232,0.6564689252830059,1.0,1.0,1.0,16.995285600000003,15.602244872499535,98.82388966588776,0.7217334317758373,3.137359106483925,0.006521150805378144,0.0020858062976704243,0.01076410986477067
0.42,472.7398550170946,1986.6240812913304,42.876297649791354,0.6877102340694012,0.0003101662585296908,0.0016006585495917372,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1986.6256819498801,0.6880204003279309,1.0,1.0,1.0,16.995285600000003,15.57044350875604,98.57385366192237,0.7380511495946834,3.2082918613516425,0.006834498691693413,0.0021860313981387465,0.011281336221721273
0.43,471.7773015129914,1985.647120768497,43.820891580915195,0.7199390078161858,0.00033253695505813184,0.0017161058159330684,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1985.6488368743128,0.7202715447712439,1.0,1.0,1.0,16.995285600000003,15.538740269012795,98.32476891167053,0.7543109172280836,3.2789727080576667,0.0071547898566276455,0.002288477323535388,0.011810023472018276
0.44,470.8177162085293,1984.67281190202,44.76213154034697,0.7528637173803522,0.0003559431789233802,0.0018368970732450937,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1984.6746487990931,0.7532196605592756,1.0,1.0,1.0,16.995285600000003,15.507134791673847,98.07663091086242,0.7705129512697626,3.3494025881300806,0.007481997266511809,0.0023931354270740994,0.012350126992650774
0.45,469.8610881755733,1983.701144739587,45.70003005440277,0.7864816527389125,0.00038040700880806255,0.0019631462618135086,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1983.703107885849,0.7868620597477205,1.0,1.0,1.0,16.995285600000003,15.475626716803589,97.82943518152035,0.786657467341462,3.4195824388717795,0.00781609398900195,0.0024999970943777082,0.012901602327859668
0.46,468.9074065361112,1982.7321093754183,46.634599593246115,0.8207901140194145,0.0004059504374124189,0.00209496687819927,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1982.7342043422966,0.8211960644568269,1.0,1.0,1.0,16.995285600000003,15.444215686117282,97.58317727177503,0.802744680098342,3.489513193383949,0.008157053192630643,0.002609053743334653,0.01346440518839728
0.47000000000000003,467.95666046196817,1981.765695949996,47.565852571199784,0.855786411455043,0.0004325953717763001,0.002232471976900309,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1981.7679284219728,0.8562190068268193,1.0,1.0,1.0,16.995285600000003,15.412901342971663,97.33785275568327,0.8187748032343475,3.559195780589395,0.00850484814636079,0.0027202968239562596,0.014038491450790816
0.48,467.00883917452364,1980.8018946497984,48.493801347055445,0.8914678653399699,0.0004603636335997212,0.002375774172005796,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1980.8042704239704,0.8919282289735696,1.0,1.0,1.0,16.995285600000003,15.381683332355617,97.09345723304723,0.8347480494875389,3.6286311252557133,0.008859452219141889,0.0028337178182348158,0.014623817156609936
0.49,466.0639319444298,1979.840695707035,49.418458224381176,0.9278318059849565,0.0004892769595619523,0.0025249856388428566,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1979.8432206926739,0.9283210829445184,1.0,1.0,1.0,16.995285600000003,15.350561300880907,96.8499863292351,0.8506646306453853,3.6978201480183026,0.009220838879468797,0.002949308240002441,0.015220338511738424
0.5,465.12192809133205,1978.882089399382,50.33983545182685,0.964875573673198,0.0005193570016391905,0.0026802181156159602,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1978.8847696174976,0.9653949306748372,1.0,1.0,1.0,16.995285600000003,15.31953489677297,96.60743569500318,0.8665247575500215,3.766763765403212,0.009588981694942926,0.0030670596347907313,0.015828011885649876
0.51,464.18281698359186,1977.926066049723,51.257945223427605,1.002596518616407,0.0005506253274208536,0.0028415829050392034,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1977.9289076326281,1.0031471439438278,1.0,1.0,1.0,16.995285600000003,15.288603769861773,96.36580100631964,0.882328640103471,3.83546288984985,0.009963854331835784,0.003186963579691159,0.016446793810687265
0.52,463.2465880380108,1976.9726160258867,52.172799678905186,1.040992000911134,0.0005831034204244935,0.0030091908759614676,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1976.9756252167626,1.0415751043315584,1.0,1.0,1.0,16.995285600000003,15.25776757157275,96.12507796418937,0.8980764872728344,3.9039184297335345,0.010345430554654896,0.0033090116832162307,0.017076640981346425
0.53,462.31323071955694,1976.0217297403915,53.08441090396729,1.0800593904953262,0.0006168126804093223,0.003183152464984414,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1976.0249128928565,1.0806762031757355,1.0,1.0,1.0,16.995285600000003,15.22702595491776,95.88526229448046,0.9137685070954409,3.972131289387889,0.010733684225712076,0.003433195585161398,0.01771751025356343
0.54,461.3827345410928,1975.0733976501876,53.992790930604954,1.1197960671051228,0.0006517744236883514,0.003363577678073324,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1975.0767612278657,1.120447841528811,1.0,1.0,1.0,16.995285600000003,15.19637857448616,95.64634974775204,0.9294049066839684,4.040102369127098,0.011128589304694066,0.003559506956467725,0.018369358644005858
0.55,460.4550890631055,1974.1276102564043,54.897951737387864,1.1601994202318864,0.0006880098834391596,0.003550576092160865,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1974.1311608324966,1.1608874301153256,1.0,1.0,1.0,16.995285600000003,15.165825086435882,95.40833609908347,0.944985892231526,4.107832565268001,0.0115301198482355,0.0036879374990852996,0.019032143329367913
0.56,459.5302838934385,1973.1843581040957,55.79990524975778,1.2012668490794653,0.0007255402100133035,0.0037442568567438474,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1973.1881023609524,1.2019923892894786,1.0,1.0,1.0,16.995285600000003,15.135365148484627,95.17121714790491,0.9605116690167055,4.17532277015205,0.01193825000949418,0.0038184789458373873,0.019705821645669367
0.5700000000000001,458.6083086870251,1972.2436317819916,56.698663340319946,1.2429957625216888,0.0007643864712443752,0.003944728695473001,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1972.247576510687,1.243760148992933,1.0,1.0,1.0,16.995285600000003,15.104998419901072,94.93498871782937,0.9759824414085974,4.242573872167118,0.01235295403772867,0.0039511230602853175,0.020390351087558288
0.58,457.68915314562423,1971.3054219222468,57.59423782913259,1.2853835790600887,0.0008045696527547104,0.004152099907735787,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1971.3095740221545,1.2861881487128435,1.0,1.0,1.0,16.995285600000003,15.074724561496168,94.69964665648587,0.9913984128717738,4.309586755769155,0.012774206277878114,0.004085861636594095,0.02108568930761751
0.59,456.77280701755717,1970.3697192001953,58.486640483994506,1.3284277267818556,0.000846110658260758,0.004366478370232305,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1970.3740856785655,1.3292738374401163,1.0,1.0,1.0,16.995285600000003,15.044543235614475,94.4651868353542,1.0067597859712394,4.376362301503711,0.013201981170144421,0.004222686499398752,0.021791794115674917
0.6,455.8592600974469,1969.4365143341029,59.37588302073067,1.3721256433180153,0.0008890303098771113,0.004587971538544288,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1969.4411023056414,1.3730146736278925,1.0,1.0,1.0,16.995285600000003,15.014454106125571,94.23160514960077,1.0220667623773474,4.442901386027307,0.013636253249576603,0.004361589503671408,0.022508623478117388
0.61,454.9485022259588,1968.505798084925,60.26197710347602,1.4164747758018343,0.0009333493484192192,0.004816686448697289,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1968.5106147713736,1.4174081251502535,1.0,1.0,1.0,16.995285600000003,14.984456838415516,93.998897517916,1.0373195428706845,4.509204882128669,0.014076997145657421,0.004502562534589049,0.02323613551720845
0.62,454.0405232895431,1967.5775612560626,61.144934344957335,1.4614725808274491,0.0009790884337047769,0.0050527297187160525,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1967.5826139857813,1.462451669261154,1.0,1.0,1.0,16.995285600000003,14.954551099378367,93.76705988235288,1.052518327346923,4.575273658749818,0.014524187581892231,0.004645597507402021,0.02397428851040964
0.63,453.1353132201792,1966.6517946931228,62.024766306773245,1.5071165244087166,0.001026268144853804,0.005296207550173112,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1966.657090900673,1.5081427925535704,1.0,1.0,1.0,16.995285600000003,14.924736557407757,93.53608820816672,1.0676633148216412,4.641108581007029,0.014977799375400046,0.004790686367303231,0.02472304088970547
0.64,452.23286199512154,1965.7284892836788,62.90148449967238,1.5534040819382857,0.0010749089805874204,0.005547225729730664,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1965.7340365094085,1.5544789909188732,1.0,1.0,1.0,16.995285600000003,14.89501288238852,93.30597848365643,1.0827547034351104,4.706710510211635,0.015437807436506782,0.004937821089298048,0.025482351240932028
0.65,451.3331596366474,1964.807635957033,63.7751003838297,1.6003327381468897,0.0011250313595253217,0.005805889630675741,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1964.8134418466636,1.601457769506415,1.0,1.0,1.0,16.995285600000003,14.865379745688402,93.07672672000683,1.0977926904570525,4.77208030389071,0.015904186768340697,0.0050869936780749,0.02625217830310921
0.66,450.43619621180625,1963.8892256839808,64.64562536912102,1.6478999870628552,0.0011766556204819674,0.006072304214448721,0.0329366,516.0,0.00010496,0.0172135,0.0748267,0.00993805,0.00317871,0.0164042,1963.8952979881954,1.6490766426833372,1.0,1.0,1.0,16.995285600000003,14.83583682014978,92.84832895113246,1.1127774722913646,4.837218815807607,0.01637691246643001,0.005238196167876568,0.027032480967776492
