Gluc,Pfr,Pi,Pr,S,V,Xa,Xi,Ya,Yi,preS,prepreS,Time
0.0,10.0,0.0,0.0,0.0,30.0,0.0,6.0,0.9,0.0,0.0,200.0,0.0
0.0,9.990004998333811,4.996667980638175e-06,0.009990004998205002,1.0954895191962115e-05,30.19900332499506,2.9900133038160737e-05,5.999970099866959,0.9,0.0,3.981022559326066e-06,199.99999600999988,0.01
0.0,9.98001998667339,1.9973353386058656e-05,0.019960039973218026,2.171207027635592e-05,30.39602653386353,0.00011920212166452812,5.999880797878332,0.9,0.0,3.1697452941408967e-05,199.99996815965022,0.02
0.0,9.970044955033789,4.491010123216044e-05,0.029910134864972716,3.2598586549425114e-05,30.5910893290322,0.0002673107435042165,5.9997326892564935,0.9,0.0,0.00010647184580504353,199.99989280743338,0.03
0.0,9.960079893439971,7.978698639115678e-05,0.039840319573631315,4.414476450309516e-05,30.78421121689498,0.00047363396615274656,5.999526366033845,0.9,0.0,0.00025118134288725164,199.99974654934718,0.04
0.0,9.950124791926878,0.0001245841136103138,0.04975062395950591,5.707803728020109e-05,30.9754115098764,0.0007375829505535714,5.999262417049444,0.9,0.0,0.00048826316470974027,199.99950621755096,0.05
0.0,9.94017964053941,0.00017928161747794816,0.059641077843108126,7.231727575948323e-05,31.164709328223477,0.0010585720572095173,5.998941427942788,0.9,0.0,0.0008397194014650603,199.999148879342,0.06
0.0,9.930244429332411,0.00024385966238697928,0.06951171100519872,9.096714815724373e-05,31.35212360183843,0.001436018851227472,5.99856398114877,0.9,0.0,0.001327121876774443,199.99865183608662,0.07
0.0,9.92031914837067,0.0003182984424913017,0.07936255318683734,0.00011431232526372539,31.537673072266948,0.0018693441048145609,5.998130655895183,0.9,0.0,0.001971617363932865,199.9979926219717,0.08
0.0,9.9104037877289,0.0004025781816655072,0.08919363408943223,0.00014381189399198432,31.72137629458722,0.002357971800480058,5.997642028199517,0.9,0.0,0.0027939325422431894,199.99714900287026,0.09
0.0,9.900498337491745,0.0004966791334646624,0.09900498337478966,0.0001810939090244906,31.90325163927285,0.002901329133800673,5.9970986708661975,0.9,0.0,0.0038143788629404537,199.99609897523655,0.1
0.0,9.89060278775375,0.0006005815810851574,0.10879663066516354,0.0002279500010281796,32.083317294026244,0.0034988465164459558,5.996501153483552,0.9,0.0,0.005052857340562683,199.99482076503426,0.11
0.0,9.880717128619366,0.0007142658373265824,0.11856860554330471,0.000286330197251355,32.26159126555476,0.004149957578909899,5.995850042421089,0.9,0.0,0.006528863172514618,199.99329282672804,0.12
0.0,9.870841350202937,0.0008377122445509077,0.1283209375525105,0.00035833758516386546,32.438091381425714,0.0048540991726715695,5.995145900827327,0.9,0.0,0.008261490565394432,199.9914938421833,0.13
0.0,9.860975442628682,0.0009709011746445221,0.1380536561966739,0.0004462233610657996,32.612835291798305,0.005610711372231459,5.994389288627767,0.9,0.0,0.010269437208798755,199.98940271970338,0.14
0.0,9.85111939603069,0.0011138130289780747,0.1477667909403327,0.0005523818777308221,32.78584047118633,0.006419237476080186,5.993580762523918,0.9,0.0,0.012571008809691886,199.98699859302317,0.15
