Time,x,y,z,w,v,r1,b1,beta1,m1,delta1,r2,beta2,k2,b2,u2,beta3,k3,m3,r3,u3,beta4,k4,u4,r4,m4,beta5,k5,u5,Pancreatic_tumor,PCC_growth,PCC_activation_by_PSC,PCC_death,PSC_growth,PSC_activation_by_tp_cytokine,PSC_death,effector_production,effector_prolif,effector_death,tp_cytokine_production,tp_decay,tp_stimulation_by_PSC,ts_production,ts_decay
1.7999999999999998,724731290.6521462,5501893.461247214,183287845.2251054,2954134765.9110603,2375221073.4870396,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,14027790.837974802,13781.927366412792,41753579.63536614,10623.285732450086,34123.24294941266,82528.40191870822,0.8197141435712171,3500.0,3665756.904502108,1070756441.5365536,100440582.04097606,545469863.4864999,1336157610.8062978,80757516.49855936
1.95,720816457.8934795,5496414.930232302,182739329.99605954,3180333544.9581246,2562751412.353112,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13952577.189731395,13694.382154933865,38548718.95491288,10612.812410325678,36559.57604831777,82446.22395348453,0.8122815668146597,3500.0,3654786.5999211906,1067544059.8258028,108131340.52857624,540873100.689224,1332148997.7313437,87133548.02000582
2.1,717335189.214007,5491308.781700554,182192457.8457367,3404244414.623363,2748728999.398663,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13885688.261687253,13616.069979740068,35803820.718006656,10603.050784574296,38950.18281968883,82369.63172550831,0.8048709338639832,3500.0,3643849.1569147343,1064342133.9083558,115744310.09719434,536670789.191467,1328153432.0565805,93456785.97955455
2.25,714227358.3794518,5486567.589466435,181647223.8522921,3625935545.386409,2933163672.2727976,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13825970.477299176,13545.806188695948,33427287.900684167,10593.986697613003,41297.113608740176,82298.51384199652,0.797499841613035,3500.0,3632944.477045842,1061150527.4157846,123281808.54313791,532813257.9506781,1324170743.6128592,99727564.85727513
2.4,711444421.6916627,5482184.236492543,181103623.10862646,3845468232.9313755,3116065195.263861,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13772492.358437857,13482.631513913924,31350234.904953476,10585.606579092984,43602.27096956956,82232.76354738814,0.7901816954485715,3500.0,3622072.462172529,1057969123.1235209,130745919.91966678,529260203.61797845,1320200786.1199489,105946216.63897128
2.55,708946359.1919045,5478151.895089558,180561650.72234142,4062898032.9386644,3297443262.5585756,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13724485.881634079,13425.753011260158,29519864.02774413,10577.897408275083,45867.428445208716,82172.27842634337,0.7829267544882649,3500.0,3611233.0144468285,1054797818.0417607,138138533.1199146,525978253.5465211,1316243431.0606587,112113070.92699158
2.6999999999999997,706700029.7899247,5474464.008663307,180021301.81569505,4278275576.850812,3477307500.875586,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13681314.961907832,13374.511994146507,27895050.194529,10570.84667934524,48094.24497453712,82116.9601299496,0.7757428892579709,3500.0,3600426.036313901,1051636520.9894979,145461369.61292762,522939624.67084146,1312298564.6535614,118228455.02976993
2.85,704677866.6541194,5471114.274405012,179482571.525558,4491647364.0955305,3655667471.843367,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13642450.448590215,13328.358619982482,26443298.047992352,10564.442368516931,50284.27825330424,82066.71411607518,0.7686361056580647,3500.0,3589651.43051116,1048485150.5869468,152716010.37924805,520121062.2491351,1308366085.347814,124292694.0426745
3.0,702856690.2090032,5468096.629265441,178945455.0033692,4703056387.9833145,3832532673.7951965,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13607447.36196092,13286.828892526608,25138595.10882077,10558.672907397326,52438.99568355048,82021.44943898161,0.7616109398782152,3500.0,3578909.1000673845,1045343633.2848539,159903917.1914327,517502887.71252596,1304445901.3640058,130306110.9090367
3.15,701216768.6917683,5465405.235576431,178409947.41509223,4912542715.75414,4007912543.636723,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13575926.87360294,13249.526469510318,23959872.616797242,10553.527155666057,54559.78426106009,81981.07853364646,0.75467074816156,3500.0,3568198.9483018448,1042211901.764178,167026452.33564076,515068247.1617545,1300537928.6971793,136269026.4836486
3.3,699742025.1235223,5463034.478721149,177876043.941172,5120143235.8201275,4181816456.6666403,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13547580.312355787,13216.12611829584,22889917.7823517,10548.994396778431,56647.95161968352,81945.51718081723,0.7478180392874647,3500.0,3557520.87882344,1039089895.6581542,174084870.01788434,512803215.6410153,1296642092.0178678,142181759.52666578
3.4499999999999997,698416606.8899148,5460978.924642066,177343739.77648905,5325894158.020919,4354253733.240937,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13522103.24732987,13186.308946274226,21914437.87980549,10545.064256869415,58704.7542589572,81914.68386963099,0.7410543359439395,3500.0,3546874.795529781,1035977554.4949952,181080401.37271124,510694239.7269374,1292758315.8655496,148044626.93019187
3.5999999999999996,697227179.0168021,5459233.33927622,176813030.13031837,5529829217.103417,4525233634.501962,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13499239.58130877,13159.805216637104,21021542.86371379,10541.726742048753,60731.38216739264,81888.50008914329,0.7343806464266566,3500.0,3536260.6026063673,1032874822.705831,188014193.38151622,508729798.47519207,1288886530.8978746,153857943.5730667
3.75,696162211.1138238,5457792.675466715,176283910.22628593,5731980143.684507,4694765363.89858,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13478767.857889589,13136.380709739657,20201253.42597848,10538.97221350416,62728.966248523866,81866.89013200073,0.7277975291493947,3500.0,3525678.204525719,1029781648.241517,194887324.88527328,506899852.1418098,1285026672.164628,159622022.3725517
3.9,695211831.1036952,5456652.064615159,175756375.30232576,5932376874.564258,4862858067.939475,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13460498.459939862,13115.833771093985,19445137.046492655,10536.791371660245,64698.582861188064,81849.78096922739,0.721305173997445,3500.0,3515127.506046515,1026697982.3568863,201700813.73518476,505195712.0769545,1281178678.8385077,165337174.30994216
4.05,694367585.9681132,5455806.808678769,175230420.6106367,6131047696.17581,5029520837.129874,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13444269.018468456,13097.990652498866,18746021.034852594,10535.175240988501,66641.2574764013,81837.10213018152,0.7149034728579128,3500.0,3504608.412212734,1023623779.1734108,208455621.66997755,503609846.34449434,1277342493.6693847,171003708.46241572
4.2,693622136.2402691,5455252.368937978,174706041.41763926,6328019762.2748575,5194762707.901142,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13429938.545943415,13082.699635324416,18097763.052695822,10534.115148635086,68557.9717462484,81828.78553406966,0.7085920325650658,3500.0,3494120.828352785,1020558995.0829998,215152671.91734517,502135640.70520675,1273518062.2403245,176621932.06863883
4.35,692968708.5483803,5454984.358187786,174183233.00393388,6523319172.012539,5358592662.379074,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13417376.916682104,13069.820656385906,17495063.398747165,10533.60270958794,70449.66604192818,81824.7653728168,0.7023702326525818,3500.0,3483664.660078678,1017503587.6276131,221792851.84842634,500766988.88602525,1269705331.5695,182192150.52088854
4.5,692401018.7474793,5454998.532306722,173661990.66425747,6716971251.568293,5521019629.873216,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13406463.392511176,13059.22376279772,16933324.994871415,10533.62981064771,72317.24380673176,81824.97798460083,0.6962372499147926,3500.0,3473239.8132851496,1014457515.3703474,228377022.55332196,499498227.4611236,1265904249.9493225,187714667.41568935
4.6499999999999995,691913338.2577287,5455290.788606813,173142309.70744175,6909000376.768372,5682052486.449209,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13397087.900968343,13050.79027504047,16408544.497214407,10534.188607358246,74161.57141644174,81829.3618291022,0.6901921237210521,3500.0,3462846.194148835,1011420738.0632148,234906012.81012467,498324175.7000083,1262114767.1558065,193189784.5392731
4.8,691500341.0287213,5455857.1573527055,172624185.45637032,7099430208.315785,5841700056.123839,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13389148.095725304,13044.409834764732,15917217.400900105,10535.27150787114,75983.48185011993,81837.85736029058,0.6842337682630008,3500.0,3452483.7091274066,1008393216.3456029,241380627.08273673,497240017.1391941,1258336834.0722904,198617801.90821055
4.95,691157475.4440333,5456693.802045995,172107613.24793684,7288283399.83656,5999971110.4766865,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13382556.508507663,13039.987314178361,15456272.960588189,10536.87117356434,77783.77334011793,81850.40703068992,0.6783610313131782,3500.0,3442152.264958737,1005374912.5440873,247801635.59444305,496241560.4457611,1254570403.6874936,203999017.75620735
5.1,690880623.2255695,5457797.01109958,171592588.43300334,7475581886.916109,6156874369.554753,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13377233.993427997,13037.436361480246,15023003.692500776,10538.980503193707,79563.21338531029,81866.95516649369,0.6725726891478576,3500.0,3431851.7686600666,1002365789.9625359,254169784.15514773,495324986.430191,1250815430.2096603,209333728.56486163
5.25,690666067.2869757,5459163.193529585,171079106.37635815,7661346895.593631,6312418502.143708,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13373109.110373847,13036.67874830853,14615013.834324481,10541.592624721838,81322.54003206175,81887.44790294378,0.666867466715323,3500.0,3421582.127527163,999365812.8227845,260485794.45018345,494486819.3471666,1247071868.9925344,214622229.0728861
5.3999999999999995,690510210.4853622,5460788.872588306,170567162.4566748,7845599152.787853,6466612126.346487,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13370112.719093518,13037.639048352708,14230170.737997005,10544.700883206011,83062.4649329069,81911.83308882458,0.6612440369037365,3500.0,3411343.2491334965,996374945.6830388,266750371.19478703,493723720.5030192,1243339675.809604,219864812.29578057
5.55,690410261.8097438,5462670.685707179,170056752.06646833,8028358478.866914,6619463809.525309,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13368191.172330137,13040.257469608754,13866584.49440927,10548.298840747006,84783.67066824913,81940.06028560769,0.6557010702351603,3500.0,3401135.0413293666,993393154.8760278,272964188.28147507,493032975.19691306,1239618808.6487184,225061769.5238605
5.7,690362937.3289216,5464805.374656347,169547870.61205834,8209644695.830132,6770982069.915914,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13367281.341950249,13044.465450947471,13522549.693496235,10552.380257728668,86486.82007519259,81972.08061984519,0.6502371713809892,3500.0,3390957.412241167,990420405.8017299,279127919.65822446,492411559.4356704,1235909224.3337827,230213390.3771411
5.85,690365984.0487643,5467189.786608375,169040513.51352054,8389476597.625075,6921175375.491109,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13367339.916275706,13050.214216091228,13196552.973474957,10556.939094902598,88172.54771094836,82007.84679912562,0.6448509754363144,3500.0,3380810.270270411,987456666.1044856,285242204.3192526,491857225.7687372,1232210882.4893582,235319962.7666977
6.0,690417018.1625992,5469820.867864672,168534676.20465142,8567872722.584032,7070052145.217712,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13368321.06560184,13057.452956137782,12887226.639482196,10561.969501441003,89841.4678411816,82047.31301797008,0.6395410931451901,3500.0,3370693.524093028,984501903.253524,291307672.5678571,491367669.8861192,1228523742.5214915,240381772.93740225
6.1499999999999995,690513497.7934626,5472695.660680898,168030354.13292727,8744851358.862865,7217620749.272052,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13370175.918625228,13066.128279494764,12593330.735114813,10567.465808911782,91494.175271085,82090.43491021347,0.6343061206789519,3500.0,3360607.0826585456,981556084.497961,297324946.20133746,490940509.85516375,1224847763.5615582,245399105.47524977
6.3,690653501.6190186,5475811.297896315,167527542.75945637,8920430156.716732,7363889509.324379,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13372867.532196367,13076.198803514064,12313752.529945845,10573.42252105231,93131.24255932576,82137.16946844473,0.6291446754013804,3500.0,3350550.8551891274,978619178.4739331,303294625.3283689,490573837.6629051,1221182906.4717455,250372243.3170289
6.45,690834965.9171224,5479165.008625189,167026237.55894956,9094626491.177912,7508866698.541475,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13376356.223602291,13087.620827350667,12047478.234415932,10579.834324689813,94753.22420660719,82187.47512937782,0.6240553741837127,3500.0,3340524.751178991,975691153.6312551,309217300.70004904,490265674.7347699,1217529131.8817375,255301467.75041017
6.6,691055989.7554741,5482754.102073676,166526434.01966745,9267457403.99347,7652560542.548069,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13380605.438255437,13100.354009690982,11793587.23825498,10586.696058837993,96360.6565934684,82241.31153110514,0.6190368431142447,3500.0,3330528.680393349,972771978.8640901,315093551.735778,490014186.03474003,1213886400.975702,260187058.44663435
6.75,691314827.6794251,5486575.974738003,166028127.64338762,9438939556.120157,7794979219.252348,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13385581.60936497,13114.361238884458,11551241.890715372,10594.00272849345,97954.05838409084,82298.63962107003,0.6140877247920613,3500.0,3320562.5528677525,969861623.4946668,320923944.90808535,489817673.7987853,1210254675.4719772,265029293.45457986
6.8999999999999995,691609970.3170521,5490628.107496242,165531313.9453632,9609089201.498032,7936130859.176982,0.0195,1.02e-11,3.482115e-12,100000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,1.0,13391255.707760273,13129.610137938957,11319679.9986518,10601.749499107385,99533.9309325901,82359.42161244362,0.6092066830231371,3500.0,3310626.278907264,966960057.4339849,326709032.8509331,489674632.7698034,1206633917.8236053,269828449.2120174
