ADP,AMP,ATMA,ATMI,ATP,Abeta,AbetaDimer,AbetaDimer_antiAb,AbetaPlaque,AbetaPlaque_GliaA,Abeta_antiAb,AggAbeta_Proteasome,AggTau,AggTau_Proteasome,DUB,E1,E1_Ub,E2,E2_Ub,GSK3b,GSK3b_p53,GSK3b_p53_P,GliaA,GliaI,GliaM1,GliaM2,IR,MT_Tau,Mdm2,Mdm2DUB,Mdm2_P,Mdm2_P1_p53_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,Mdm2_P_Ub4_Proteasome,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_Ub4_Proteasome,Mdm2_mRNA,Mdm2_p53,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,NFT,PP1,Proteasome,Proteasome_Tau,ROS,Sink,Source,Tau,Tau_P1,Tau_P2,Ub,antiAb,damDNA,degAbetaGlia,disaggPlaque1,disaggPlaque2,p53,p53DUB,p53_P,p53_Ub4_Proteasome,p53_mRNA,Time
1000.0,1000.0,3.1002727028491977e-22,200.0,10000.0,1.8604639680352196e-06,-1.404575666405797e-13,0.0,4.673891845074505e-16,0.0,0.0,-2.3369575952759288e-19,-5.02044140480216e-13,0.0,200.0,94.83534243401577,5.164657565984231,99.97390627496256,0.026093725037449986,499.9994998641662,0.0005001358337082003,1.0288853337948618e-31,0.0,100.0,7.00365074369424e-22,2.487865727992859e-45,0.0,99.99900501171982,4.997716785360429,200.0,6.146721455470566e-23,2.4220110124413203e-24,1.3952168841629442e-31,1.623936847381491e-37,1.5088087189354814e-43,1.0906280449455886e-49,4.810427709014058e-55,1.993252015249306e-08,3.982845146963464e-14,5.43928807430653e-20,5.909723957607961e-26,4.473453754536268e-31,9.99975011679769,95.0027740343928,4.154110458606773e-06,1.820211884039816e-11,5.451224795803895e-17,1.2746001443000688e-22,1.675085636220657e-17,50.0,499.99999999518263,4.8173753311183054e-09,1.860304957601823e-12,1.0,1.0,0.0009980574264391166,4.9097607000531515e-06,1.627458556707794e-08,3994.8092445349016,0.0,6.200759272900976e-19,0.0,0.0,0.0,5.003721675644854,200.0,6.152794014120152e-27,1.4474977876351863e-29,10.000000000000929,0.1
1000.0,1000.0,4.5391491938466365e-22,200.0,10000.0,2.046561411489174e-06,-1.7007016056575291e-13,0.0,6.224144082217048e-16,0.0,0.0,-3.1120891381799917e-19,-6.072432670302282e-13,0.0,200.0,94.33698327072884,5.66301672927116,99.96849510166983,0.031504898330168,499.99944983564444,0.0005501643554563652,1.81994346842964e-31,0.0,100.0,1.025825502033938e-21,5.3060161885393096e-45,0.0,99.99890606020256,4.997488413231143,200.0,9.890900007900375e-23,8.014698247243362e-24,2.965680968907881e-31,4.4585096173998906e-37,5.334517901911479e-43,4.995729588060926e-49,2.5595756378317755e-54,2.6486123990101563e-08,7.027095453015034e-14,1.2610610763680294e-19,1.7610619949600776e-25,1.4833582129867313e-30,9.999725141324246,95.00305053263136,5.5201349045202395e-06,3.2115689591444724e-11,1.2638596221741398e-16,3.790349999210718e-22,2.228899326989709e-17,50.0,499.999999994175,5.825003336575093e-09,2.2510059041045483e-12,1.0,1.0,0.001096786997203741,5.9253807173960534e-06,2.159300877302479e-08,3994.305472825716,0.0,8.253311663590909e-19,0.0,0.0,0.0,5.004093782846192,200.0,9.901641577865905e-27,5.471171304110403e-29,10.000000000001124,0.11
1000.0,1000.0,6.4288385823759885e-22,200.0,10000.0,2.2326681381684355e-06,-2.0253633596511485e-13,0.0,8.084781890045919e-16,0.0,0.0,-4.042415169490677e-19,-7.223971571065719e-13,0.0,200.0,93.84182916840363,6.158170831596358,99.96258792122796,0.03741207877203315,499.99939980440723,0.000600195592612963,3.064227536624295e-31,0.0,100.0,1.4534699386195335e-21,1.0632525899273975e-44,0.0,99.99880720741757,4.997260031442266,200.0,1.5268861706373988e-22,2.4809149657155675e-23,5.9220421474909685e-31,1.1464933087914482e-36,1.7878626714133168e-42,2.231675538678708e-48,1.3225194217535282e-53,3.432908679921996e-08,1.1800782185082529e-13,2.7363573460687117e-19,4.925111360920541e-25,4.602726843143225e-30,9.99970016818639,95.0033267702798,7.1549881597820274e-06,5.3934306589423655e-11,2.742501716026103e-16,1.0576703255822398e-21,2.892890422485055e-17,50.0,499.99999999307255,6.927460455721532e-09,2.6789269811116083e-12,1.0,1.0,0.0011953243078865377,7.033399997879432e-06,2.794505288345354e-08,3993.804409900209,0.0,1.0715174462665044e-18,0.0,0.0,0.0,5.004465879085529,200.0,1.5286947030212107e-26,1.9411213783623297e-28,10.000000000001338,0.12
1000.0,1000.0,8.854922550850338e-22,200.0,10000.0,2.418784148576939e-06,-2.378619425401498e-13,0.0,1.0284369672949186e-15,0.0,0.0,-5.142218216063936e-19,-8.474951032211702e-13,0.0,200.0,93.34985883422786,6.65014116577214,99.9561880382446,0.043811961755385154,499.99934977045484,0.0006502295450130673,4.949536283511102e-31,0.0,100.0,2.0027781591041047e-21,2.0226953246016432e-44,0.0,99.99870845317292,4.997031639884404,200.0,2.276378129205525e-22,7.606000308569208e-23,1.122408042862188e-30,2.8258906720362477e-36,6.232196234028937e-42,1.2250964254560579e-47,8.261404629775572e-53,4.3573931631966145e-08,1.9011193294883328e-13,5.623811684586627e-19,1.3425251260590476e-24,1.414064558300935e-29,9.999675197384077,95.00360272385082,9.082151146623402e-06,8.689136381757641e-11,5.636602396428441e-16,2.874757611982222e-21,3.6770083223564165e-17,50.0,499.9999999918754,8.124552567046069e-09,3.1440700192669703e-12,1.0,1.0,0.0012936701928934584,8.233089449198884e-06,3.5417529927679264e-08,3993.306037746576,0.0,1.3623568630357236e-18,0.0,0.0,0.0,5.004837964366156,200.0,2.279299321256537e-26,6.61993597101625e-28,10.00000000000157,0.13
1000.0,1000.0,1.1910426709629357e-21,200.0,10000.0,2.604909443218587e-06,-2.7605284170239123e-13,0.0,1.2851530334881337e-15,0.0,0.0,-6.42581008313298e-19,-9.825265056763402e-13,0.0,200.0,92.86105111706007,7.13894888293994,99.94929874247002,0.05070125752997243,499.9992997337874,0.0007002662124917879,7.72004447555312e-31,0.0,100.0,2.6949455923844776e-21,3.70169172677741e-44,0.0,99.9986097972775,4.996803238448936,200.0,3.294519577367282e-22,2.322543293431887e-22,2.0454275129996162e-30,6.865992331309554e-36,2.161143317900822e-41,5.799342907374756e-47,4.119336094614743e-52,5.433241271896563e-08,2.9571962519983123e-13,1.115088521709505e-18,3.650353490892473e-24,4.324114803419805e-29,9.99965022891726,95.00387837001358,1.1324947421450719e-05,1.3516385490495673e-10,1.1176627662821029e-15,7.791431804761841e-21,4.591191766432033e-17,50.0,499.9999999905839,9.416086369180631e-09,3.646436849314388e-12,1.0,1.0,0.0013918254813602617,9.523725560985564e-06,4.409610723207491e-08,3992.810338479982,0.0,1.701571695015079e-18,0.0,0.0,0.0,5.005210038691367,200.0,3.29907577660505e-26,2.1627263798822466e-27,10.00000000000182,0.14
1000.0,1000.0,1.569582092423778e-21,200.0,10000.0,2.7910440225972534e-06,-3.1711490659628177e-13,0.0,1.5814945393640554e-15,0.0,0.0,-7.90753191150405e-19,-1.1274808712266154e-12,0.0,200.0,92.37538500642835,7.624614993571661,99.94192330876844,0.058076691231566,499.99924969440497,0.0007503055948842707,1.1676760857833547e-30,0.0,100.0,3.552886749918062e-21,6.477595918158258e-44,0.0,99.998511239541,4.996574827028006,200.0,4.647642002683236e-22,5.795089784895402e-22,3.565260634408231e-30,1.5001665470153475e-35,5.725417543437353e-41,1.7172170853469756e-46,1.2373683150635353e-51,6.671551892692569e-08,4.4607074176544277e-13,2.089809461707637e-18,8.558781896003834e-24,1.0796368246893966e-28,9.999625262785887,95.00415368559294,1.3906543853495152e-05,2.038905826170451e-10,2.094695593773831e-15,1.8233673234264456e-20,5.645368956614126e-17,50.0,499.9999999891981,1.0801869375308747e-08,4.186029302097397e-12,1.0,1.0,0.0014897909971942759,1.0904590356447012e-05,5.4065319740413304e-08,3992.317294341531,0.0,2.0928844028877953e-18,0.0,0.0,0.0,5.00558210206446,200.0,4.654533144430105e-26,5.558548911509226e-27,10.00000000000209,0.15
1000.0,1000.0,2.0319019642833835e-21,200.0,10000.0,2.9771878872167806e-06,-3.610540221226726e-13,0.0,1.9203355098334592e-15,0.0,0.0,-9.601754236348076e-19,-1.2823478119008442e-12,0.0,200.0,91.89283963161215,8.10716036838785,99.93406499711072,0.06593500288927051,499.9991996523079,0.0008003476920256982,1.7187704199417444e-30,0.0,100.0,4.60123875009216e-21,1.0849012156189798e-43,0.0,99.998412779774,4.99634640551452,200.0,6.412146053161513e-22,1.2382694582255877e-21,5.951013267343277e-30,2.963418714952095e-35,1.2624248765515725e-40,3.988150246569981e-46,2.8912747675767195e-51,8.083347692904452e-08,6.548674810175125e-13,3.699683013087424e-18,1.7659711124843286e-23,2.307708377670519e-28,9.999600298989915,95.00442864756876,1.6849951165712298e-05,2.993363218530748e-10,3.708420210403729e-15,3.75803952078118e-20,6.84945766202168e-17,50.0,499.99999998771824,1.2281709908092438e-08,4.762849208559315e-12,1.0,1.0,0.00158756755911205,1.2374971348960652e-05,6.540858096319913e-08,3991.8268876973407,0.0,2.5400176296819346e-18,0.0,0.0,0.0,5.005954154488735,200.0,6.422289184050741e-26,1.205853506952019e-26,10.000000000002379,0.16
1000.0,1000.0,2.5895382223713494e-21,200.0,10000.0,3.1633410375809803e-06,-4.078760849624135e-13,0.0,2.304555854731041e-15,0.0,0.0,-1.1522877046224459e-18,-1.4471170438464555e-12,0.0,200.0,91.41339426073576,8.586605739264247,99.92572705256993,0.07427294743007251,499.9991496074961,0.0008503925037512893,2.4699452452184535e-30,0.0,100.0,5.866364856519301e-21,1.7495186746693018e-43,0.0,99.99831441778781,4.996117973802145,200.0,8.675185832410667e-22,2.439728317555038e-21,9.567636883742582e-30,5.469783281551865e-35,2.5660008802954418e-40,8.838210294971814e-46,6.641488743740358e-51,9.67957543376609e-08,9.386725285873534e-13,6.2503564754552146e-18,3.3764162102634224e-23,4.54944861226567e-28,9.999575337529294,95.00470323307525,2.0178024458235583e-05,4.290739849511214e-10,6.265242494092861e-15,7.17799146540405e-20,8.213365321817575e-17,50.0,499.9999999861446,1.3855417094671309e-08,5.376898399743225e-12,1.0,1.0,0.0016851559806764292,1.393416149935627e-05,7.82081937365365e-08,3991.339101037628,0.0,3.0466942007803325e-18,0.0,0.0,0.0,5.006326195967497,200.0,8.689761440966924e-26,2.4355173688136838e-26,10.000000000002686,0.17
1000.0,1000.0,3.2547713263230747e-21,200.0,10000.0,3.349503474193632e-06,-4.575870036010138e-13,0.0,2.7370413811425622e-15,0.0,0.0,-1.3685329844778399e-18,-1.6217783864328834e-12,0.0,200.0,90.93702829999715,9.062971700002858,99.9169127053498,0.08308729465020143,499.99909955997,0.0009004400298962985,3.4764637535418064e-30,0.0,100.0,7.376358176704292e-21,2.754308929748804e-43,0.0,99.99821615339464,4.995889531785303,200.0,1.1535270946875436e-21,5.0220137444344465e-21,1.5011710142567404e-29,1.008494394340639e-34,5.661057332633218e-40,2.4739234635091394e-45,2.063547901522794e-50,1.1471106238487797e-07,1.3177876381678682e-12,1.0329850879335275e-17,6.573306433832671e-23,9.383227612150703e-28,9.999550378403978,95.00497741940016,2.391346352038676e-05,6.023868875930506e-10,1.0354697516181653e-14,1.3947468230409527e-19,9.746989120974367e-17,50.0,499.9999999844772,1.552280086250445e-08,6.028178706791974e-12,1.0,1.0,0.001782557070326954,1.5581459181234847e-05,9.254535875863635e-08,3990.8539169759674,0.0,3.6166371239305275e-18,0.0,0.0,0.0,5.006698226504052,200.0,1.15557854959266e-25,5.42908066967014e-26,10.000000000003011,0.18
1000.0,1000.0,4.040626292288744e-21,200.0,10000.0,3.535675197558488e-06,-5.101926983511663e-13,0.0,3.2206838046645205e-15,0.0,0.0,-1.6103571707095574e-18,-1.806321760839387e-12,0.0,200.0,90.4637212926272,9.53627870737281,99.90762517074769,0.09237482925230371,499.99904950972956,0.0009504902702960176,4.8037657662706776e-30,0.0,100.0,9.161045040230422e-21,4.2401652695802515e-43,0.0,99.99811798640744,4.995661079359171,200.0,1.5103032464489314e-21,1.0036567760331108e-20,2.3028542148318865e-29,1.8151724657225506e-34,1.202150340147324e-39,6.224382726555268e-45,5.501151967229822e-50,1.3468735950094164e-07,1.816183406130096e-12,1.6678581538275878e-17,1.2470770457424857e-22,1.878893899167163e-27,9.999525421613919,95.00525118398421,2.8078813561271493e-05,8.302363168499918e-10,1.6719108071895066e-14,2.641071232919116e-19,1.1460216119869642e-16,50.0,499.9999999827163,1.7283671933534733e-08,6.716691960948178e-12,1.0,1.0,0.0018797716314235533,1.7316168130292713e-05,1.0850018754885971e-07,3990.3713182482124,0.0,4.253569589254721e-18,0.0,0.0,0.0,5.007070246101712,200.0,1.5131378398288075e-25,1.1667896625705632e-25,10.000000000003356,0.19
1000.0,1000.0,4.960872725695409e-21,200.0,10000.0,3.7218562081792663e-06,-5.656991013766357e-13,0.0,3.758380761345914e-15,0.0,0.0,-1.8792091339470643e-18,-2.0007371889737315e-12,0.0,200.0,89.9934529180218,10.006547081978203,99.89786764915975,0.10213235084024438,499.9989994567751,0.0010005432247857742,6.529074894350045e-30,0.0,100.0,1.1251988581728498e-20,6.3861340178698235e-43,0.0,99.99801991663999,4.995432616419672,200.0,1.9501883860194347e-21,1.8889717363929177e-20,3.4563477714281383e-29,3.1446652796192325e-34,2.3626775822194372e-39,1.3562727287884452e-44,1.2350747772626673e-49,1.5683185431544874e-07,2.462042383624252e-12,2.6254085885201596e-17,2.2552002772962804e-22,3.5415228379644034e-27,9.99950046715907,95.00552450442025,3.269646567042451e-05,1.1255100788137214e-09,2.631848627437112e-14,4.768786938518256e-19,1.336292334933237e-16,50.0,499.9999999808621,1.9137841819429018e-08,7.442439993554199e-12,1.0,1.0,0.001976800462281707,1.9137597403905784e-05,1.2615171256945558e-07,3989.8912877116304,0.0,4.961214969259697e-18,0.0,0.0,0.0,5.007442254763791,200.0,1.954040908162968e-25,2.314437450691018e-25,10.000000000003718,0.2
1000.0,1000.0,6.03002485400916e-21,200.0,10000.0,3.908046506559656e-06,-6.241121567161517e-13,0.0,4.353035819631733e-15,0.0,0.0,-2.1765407139184394e-18,-2.2050147923903197e-12,0.0,200.0,89.52620299087386,10.473797009126157,99.88764332608594,0.11235667391407249,499.9989494011067,0.0010505988932009323,8.743005696695464e-30,0.0,100.0,1.368249232436221e-20,9.420716833601724e-43,0.0,99.99792194390685,4.995204142863476,200.0,2.486868197764302e-21,3.3619857362434664e-20,5.081952244258954e-29,5.241387917755141e-34,4.342351597638872e-39,2.6883725526137435e-44,2.509507982830868e-49,1.8125100865936532e-07,3.288297669022558e-12,4.03097034917924e-17,3.8904672538639773e-22,6.310674532368389e-27,9.999475515039384,95.00579735845263,3.7788657279748435e-05,1.5032689875298664e-09,4.040942933041622e-14,8.2164867323909e-19,1.546497790575594e-16,50.0,499.99999997891484,2.108512281681709e-08,8.205424636052145e-12,1.0,1.0,0.0020736443562076245,2.1045061340699694e-05,1.4557789735159105e-07,3989.4138083440407,0.0,5.743296818846771e-18,0.0,0.0,0.0,5.0078142524936045,200.0,2.492026879432155e-25,4.287135694202875e-25,10.0000000000041,0.21
