AMPK,AMPK_pT172,AMPK_pT172_obs,Akt,Akt_pS473,Akt_pS473_obs,Akt_pT308,Akt_pT308_obs,Akt_pT308_pS473,Amino_Acids,IRS,IRS_p,IRS_pS636,IRS_pS636_obs,IR_beta,IR_beta_pY1146,IR_beta_pY1146_obs,IR_beta_refractory,Insulin,PI3K_PDK1,PI3K_p_PDK1,PI3K_variant,PI3K_variant_p,PRAS40,PRAS40_pS183,PRAS40_pS183_obs,PRAS40_pT246,PRAS40_pT246_obs,PRAS40_pT246_pS183,TSC1_TSC2,TSC1_TSC2_pS1387,TSC1_TSC2_pS1387_obs,TSC1_TSC2_pT1462,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,mTOR_pS2448_obs,mTOR_pS2481_obs,p70_S6K,p70_S6K_pT229,p70_S6K_pT229_obs,p70_S6K_pT229_pT389,p70_S6K_pT389,p70_S6K_pT389_obs,Time
50.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
45.95754957440507,4.042450425594903,4.042450425594903,299.99998534698085,5.286967611181736e-07,5.288041546341426e-07,1.4124214928612235e-05,1.4124322322128203e-05,1.0739351596894603e-10,1.0,149.95025744956155,0.04974255043840596,2.24662002372805e-15,2.24662002372805e-15,50.0,0.0,0.0,0.0,0.0,49.99999767305454,2.3269454784793945e-06,50.0,0.0,19.999752401667433,0.00024739781157427155,0.0002473978135777517,2.0051899175543702e-07,2.0052099523560966e-07,2.003480172640749e-12,49.99770989176968,0.002287979862813932,0.002287979862813932,2.1283675333438984e-06,99.9843361161507,0.015663883849304405,99.97332830188427,0.02667169811582246,0.015663883849304405,0.02667169811582246,299.999938752255,3.1075060439057104e-08,3.107516805167573e-08,1.0761261863150118e-13,6.121667009694379e-05,6.121667020455641e-05,0.01
45.306234991689514,4.6937650083104865,4.6937650083104865,299.99990384700817,2.1027193640344155e-06,2.105269279418899e-06,9.404772237153077e-05,9.405027228691526e-05,2.549915384483176e-09,1.0,149.9005313945985,0.09946860540131744,1.3851354666357383e-13,1.3851354666357383e-13,50.0,0.0,0.0,0.0,0.0,49.9999906991109,9.30088910471408e-06,50.0,0.0,19.999015338228826,0.0009819690917432006,0.000981969198307716,2.692572861755257e-06,2.692679426270752e-06,1.0656451549541894e-10,49.99377880596047,0.006198129092466765,0.006198129092466765,2.306494712156863e-05,99.96874265280633,0.031257347193684,99.94704107242009,0.05295892758000205,0.031257347193684,0.05295892758000205,299.9997561457189,2.484597360500904e-07,2.4846316437854403e-07,3.428328453626263e-12,0.0002436058183327801,0.00024360582176110855,0.02
45.19708650264039,4.8029134973596035,4.8029134973596035,299.99972536270144,4.708015463072125e-06,4.722751048788248e-06,0.00026991454731452275,0.0002699292829002389,1.4735585716122737e-08,1.0,149.85082182963947,0.14917817035890982,1.5212310520292915e-12,1.5212310520292915e-12,50.0,0.0,0.0,0.0,0.0,49.999979088494285,2.0911505731360534e-05,50.0,0.0,19.997795966879604,0.002192420016614279,0.002192421041446056,1.1612078942346907e-05,1.161310377412422e-05,1.0248317773124957e-09,49.98955442885485,0.010362742239912404,0.010362742239912404,8.282890529106766e-05,99.95321929324771,0.046780706752286384,99.92113276954782,0.07886723045227031,0.046780706752286384,0.07886723045227031,299.9994538684747,8.380710317581648e-07,8.380969500962249e-07,2.5918338060011782e-11,0.0005452934287258926,0.0005452934546442308,0.03
45.17459965263014,4.825400347369861,4.825400347369861,299.99943766648397,8.33943535396335e-06,8.387779514944826e-06,0.0005539457363586245,0.000553994080519606,4.834416098147523e-08,1.0,149.80112874921213,0.1988712507795221,8.247860142369194e-12,8.247860142369194e-12,50.0,0.0,0.0,0.0,0.0,49.99996285151108,3.7148488941624185e-05,50.0,0.0,19.9961006866487,0.003867640058508637,0.003867644986377475,3.1668364918535415e-05,3.167329278737307e-05,4.9278688376503985e-09,49.98524369511494,0.014563191980370484,0.014563191980370484,0.00019311290474300217,99.9377657219868,0.062234278013178906,99.89559793109572,0.10440206890437292,0.062234278013178906,0.10440206890437292,299.99903358618997,1.985386604619294e-06,1.9854953393961315e-06,1.0873477683773438e-10,0.0009644283150904093,0.0009644284238251861,0.04
45.16596376516428,4.834036234835716,4.834036234835716,299.99903587992014,1.3003524496270858e-05,1.3120745941026079e-05,0.0009509993338159348,0.00095111655526069,1.1722144475521983e-07,1.0,149.7514521478399,0.24854785212961397,3.038501892948586e-11,3.038501892948586e-11,50.0,0.0,0.0,0.0,0.0,49.999941998449,5.8001551018379236e-05,50.0,0.0,19.993935825690922,0.005996698818375398,0.005996715094574784,6.74592144916896e-05,6.747549069107608e-05,1.6276199386470555e-08,49.98087600851616,0.018764544276507873,0.018764544276507873,0.00035944720738028166,99.92238162472286,0.07761837527714766,99.87043117362846,0.12956882637164413,0.07761837527714766,0.12956882637164413,299.9984969423713,3.87543291196916e-06,3.8757632703975144e-06,3.3035842835452334e-10,0.001499181865805236,0.0014991821961636643,0.05
45.15954374433571,4.8404562556642805,4.8404562556642805,299.99851813540147,1.871971022756225e-05,1.8955678833290734e-05,0.001462908919597998,0.0014631448882037265,2.3596860572848373e-07,1.0,149.70179202003854,0.29820797987368364,8.768725493068627e-11,8.768725493068627e-11,50.0,0.0,0.0,0.0,0.0,49.9999165395771,8.346042291332845e-05,50.0,0.0,19.99130788665808,0.008568843033369968,0.008568885538370074,0.00012322780353862036,0.0001232703085387268,4.250500010643291e-08,49.97645457538025,0.022961222951217157,0.022961222951217157,0.0005842016685794439,99.90706668832772,0.09293331167229286,99.84562719131215,0.1543728086879801,0.09293331167229286,0.1543728086879801,299.9978455586168,6.692773682246546e-06,6.693592067361165e-06,8.183851146194227e-10,0.0021477477915221497,0.002147748609907264,0.06
45.153480930603294,4.846519069396694,4.846519069396694,299.99788379420556,2.552055888829578e-05,2.5939781480166325e-05,0.0020902660128797523,0.0020906852354716228,4.192225918705452e-07,1.0,149.65214836031194,0.3478516394741363,2.138579627551077e-10,2.138579627551077e-10,50.0,0.0,0.0,0.0,0.0,49.9998864851458,0.00011351485421619941,50.0,0.0,19.98822361474809,0.011573493774587782,0.011573588333851841,0.00020279691804909157,0.00020289147731315088,9.455926405931018e-08,49.97197935410915,0.027152342365857354,0.027152342365857354,0.0008683035250441762,99.89182060084175,0.1081793991582615,99.82118075479565,0.1788192452044524,0.1081793991582615,0.1788192452044524,299.997081034865,1.0621498703981518e-05,1.0623259694539825e-05,1.7609905583066779e-09,0.0029083418756362177,0.002908343636626776,0.07
45.147477990782946,4.852522009217038,4.852522009217038,299.99713271472723,3.345159142723732e-05,3.41329308984292e-05,0.0028331523418481867,0.0028338336813193785,6.813394711918791e-07,1.0,149.60252116314766,0.397478836391089,4.6120279096606924e-10,4.6120279096606924e-10,50.0,0.0,0.0,0.0,0.0,49.999851845386885,0.00014815461312397054,50.0,0.0,19.9846899966703,0.015000243813941432,0.01500043111314923,0.00030957221653085985,0.00030975951573865713,1.872992077972854e-07,49.96745018001156,0.03133776575851419,0.03133776575851419,0.001212054229989108,99.87664305147213,0.12335694852789009,99.7970867101083,0.20291328989179694,0.12335694852789009,0.20291328989179694,299.9962049496419,1.5845212928431558e-05,1.584863100193713e-05,3.41807350557471e-09,0.003779201727443946,0.0037792051455174517,0.08
45.14148770771507,4.858512292284903,4.858512292284903,299.99626495221713,4.2570916299675276e-05,4.360718927553057e-05,0.003691440593550794,0.003692476866526649,1.0362729758552945e-06,1.0,149.55291042301226,0.4470895760821058,9.055593409548837e-10,9.055593409548837e-10,50.0,0.0,0.0,0.0,0.0,49.999812630513595,0.00018736948641012342,50.0,0.0,19.980714234566545,0.01883885513495785,0.01883919493270116,0.0004465705007362533,0.0004469102984795625,3.397977433091789e-07,49.962867033288134,0.035517476278107384,0.035517476278107384,0.0016154904338107343,99.8615337305914,0.138466269408636,99.77333997757309,0.2266600224270112,0.138466269408636,0.2266600224270112,299.99521886030436,2.254702588140389e-05,2.2553157963243125e-05,6.132081839236462e-09,0.004758586537952073,0.004758592670033912,0.09
