dataGen_tsk_0_4_AC5,dataGen_tsk_0_4_AC5_Ga,dataGen_tsk_0_4_ACbg,dataGen_tsk_0_4_AMP,dataGen_tsk_0_4_AMPAR,dataGen_tsk_0_4_ATP,dataGen_tsk_0_4_BRaf,dataGen_tsk_0_4_BRaf_PKA,dataGen_tsk_0_4_Bay60,dataGen_tsk_0_4_D1R,dataGen_tsk_0_4_D1R_Gaby,dataGen_tsk_0_4_DA,dataGen_tsk_0_4_DARPP32,dataGen_tsk_0_4_DARPP32_Pi,dataGen_tsk_0_4_DARPP32_Pi_PP1,dataGen_tsk_0_4_DA_D1R,dataGen_tsk_0_4_DA_D1R_Gaby,dataGen_tsk_0_4_ERK,dataGen_tsk_0_4_ERK_Tyr,dataGen_tsk_0_4_ERK_active,dataGen_tsk_0_4_Four1N,dataGen_tsk_0_4_GMP,dataGen_tsk_0_4_GTP,dataGen_tsk_0_4_Ga_GDP,dataGen_tsk_0_4_Ga_GTP,dataGen_tsk_0_4_Gaby,dataGen_tsk_0_4_Gby,dataGen_tsk_0_4_GluA1,dataGen_tsk_0_4_GluA1_845,dataGen_tsk_0_4_GluA1_dephos,dataGen_tsk_0_4_MEK,dataGen_tsk_0_4_MEK_Ser,dataGen_tsk_0_4_MEK_active,dataGen_tsk_0_4_MMPX,dataGen_tsk_0_4_PDE1,dataGen_tsk_0_4_PDE1_cAMP,dataGen_tsk_0_4_PDE1_cGMP,dataGen_tsk_0_4_PDE1_inhibited,dataGen_tsk_0_4_PDE2,dataGen_tsk_0_4_PDE2_active,dataGen_tsk_0_4_PDE2_active_cAMP,dataGen_tsk_0_4_PDE2_active_cGMP,dataGen_tsk_0_4_PDE2_cAMP,dataGen_tsk_0_4_PDE2_cGMP,dataGen_tsk_0_4_PDE2_inhibited,dataGen_tsk_0_4_PDE4,dataGen_tsk_0_4_PDE4_ERK,dataGen_tsk_0_4_PDE4_ERK_PKA,dataGen_tsk_0_4_PDE4_PKA,dataGen_tsk_0_4_PDEbg_cAMP,dataGen_tsk_0_4_PDEbg_cGMP,dataGen_tsk_0_4_PKA,dataGen_tsk_0_4_PP1,dataGen_tsk_0_4_PP2A,dataGen_tsk_0_4_R2C2,dataGen_tsk_0_4_R2C2_cAMP,dataGen_tsk_0_4_R2C2_cAMP2,dataGen_tsk_0_4_R2C2_cAMP3,dataGen_tsk_0_4_R2C2_cAMP4,dataGen_tsk_0_4_R2C_cAMP4,dataGen_tsk_0_4_R2_cAMP4,dataGen_tsk_0_4_SNAP,dataGen_tsk_0_4_STEP,dataGen_tsk_0_4_STEP_PKA,dataGen_tsk_0_4_cAMP,dataGen_tsk_0_4_cGMP,dataGen_tsk_0_4_sGC_active,dataGen_tsk_0_4_sGC_basal,dataGen_tsk_0_4_sGC_inactive,time_tsk_0_4
55.0,0.0,15.0,0.0,0.0,3011070.8949999996,108.39855221999998,0.0,0.0,20.0,0.0,0.0,301.1070895,0.0,0.0,0.0,0.0,216.79710443999997,0.0,0.0,6.022141789999999,0.0,301107.08949999994,0.0,0.0,20.0,0.0,6.022141789999999,0.0,0.0,108.39855221999998,0.0,0.0,0.0,301.1070895,0.0,0.0,0.0,301.1070895,0.0,0.0,0.0,0.0,0.0,0.0,60.2214179,0.0,0.0,0.0,60.2214179,60.2214179,0.0,66.24355969,60.2214179,301.1070895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4428358,0.0,0.0,0.0,0.0,90.33212685,90.33212685,0.0
55.0,0.0,15.0,92607207.40375167,0.00034273172053563364,3011070.8949999996,108.39637002521451,0.002182194785534937,0.0,0.0021820598579881537,19.997817940141992,0.0,301.0618132792995,6.000935288761116e-06,0.04527021976519736,0.0,0.0,216.79710443999997,7.282193515009628e-15,7.429277232325839e-26,4.709671200633845,6828893.530172642,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300625028,0.43714746473485183,108.39855075574278,1.4641006067741584e-06,1.5662241880720972e-10,2.666836935175269e-25,299.09640138556284,1.2843038018346804,0.7263843125084952,2.5927581314195984e-22,279.0916652201136,18.52655768858854,0.4351422853262228,0.026870550589451366,2.6220647582942034,0.4047889972571925,0.0,60.220206269339705,1.5436681009104088e-27,5.298444696900621e-31,0.0012116306602107342,60.2214179,60.2214179,0.19596903636848093,66.19828947023474,60.2214179,250.6226524673135,41.20547427513963,6.774691327874422,1.841251215253719,0.5004222146216931,0.12922696322715566,0.03337103657066289,0.0,120.44253550694268,0.0003002930574136766,0.02424771048079877,0.001253601362645284,0.0,90.33212685,90.33212685,60.0
55.0,0.0,15.0,185214482.10395333,0.00034273172053515523,3011070.8949999996,108.39637002521451,0.0021821947855316065,0.0,0.0021820598579881537,19.997817940141992,0.0,301.06181327929954,6.000935288751966e-06,0.04527021976512837,0.0,0.0,216.79710443999997,7.2821935149874e-15,7.429277232280488e-26,4.709671200635572,13657807.208213268,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300610411,0.4371474647342764,108.39855075574278,1.4641006067719237e-06,1.566224188067317e-10,2.6668372589645217e-25,299.0964013860726,1.2843038018356612,0.7263843125081182,2.592758446219098e-22,279.0916652209266,18.52655768860132,0.4351422853261136,0.026870550589410153,2.622064758299375,0.40478899725747164,0.0,60.220206269339705,1.5436679582093697e-27,5.298444246282435e-31,0.0012116306602088832,60.2214179,60.2214179,0.19596903636818228,66.19828947023481,60.2214179,250.6226524673625,41.20547427510893,6.774691327863003,1.8412512152488838,0.5004222146199083,0.12922696322689167,0.03337103657064558,0.0,120.44253550694268,0.0003002930574132184,0.02424771048077596,0.0012536013626424968,0.0,90.33212685,90.33212685,120.0
55.0,0.0,15.0,277821756.804155,0.00034273172053467683,3011070.8949999996,108.39637002521452,0.002182194785528276,0.0,0.0021820598579881537,19.997817940141992,0.0,301.0618132792996,6.000935288742815e-06,0.0452702197650594,0.0,0.0,216.79710443999997,7.282193514965174e-15,7.429277232235137e-26,4.7096712006373,20486720.886253893,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300595795,0.437147464733701,108.39855075574278,1.4641006067696893e-06,1.5662241880625363e-10,2.666837582753774e-25,299.0964013865824,1.284303801836642,0.7263843125077413,2.5927587610185974e-22,279.09166522173956,18.526557688614094,0.43514228532600435,0.026870550589368943,2.6220647583045467,0.40478899725775086,0.0,60.22020626933972,1.5436678155083304e-27,5.298443795664249e-31,0.0012116306602070323,60.2214179,60.2214179,0.19596903636788368,66.19828947023488,60.2214179,250.62265246741154,41.20547427507823,6.774691327851584,1.8412512152440483,0.5004222146181235,0.1292269632266277,0.03337103657062826,0.0,120.44253550694268,0.00030029305741276023,0.024247710480753155,0.0012536013626397097,0.0,90.33212685,90.33212685,180.0
55.0,0.0,15.0,370429031.5043567,0.0003427317205341985,3011070.8949999996,108.39637002521452,0.002182194785524945,0.0,0.0021820598579881537,19.997817940141992,0.0,301.06181327929966,6.000935288733666e-06,0.04527021976499042,0.0,0.0,216.79710443999997,7.282193514942947e-15,7.429277232189786e-26,4.709671200639027,27315634.56429452,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300581178,0.4371474647331256,108.39855075574278,1.4641006067674546e-06,1.5662241880577562e-10,2.6668379065430266e-25,299.0964013870921,1.2843038018376225,0.7263843125073642,2.5927590758180967e-22,279.09166522255254,18.52655768862687,0.43514228532589516,0.026870550589327736,2.6220647583097176,0.40478899725802997,0.0,60.22020626933972,1.5436676728072912e-27,5.298443345046064e-31,0.0012116306602051813,60.2214179,60.2214179,0.19596903636758503,66.19828947023495,60.2214179,250.62265246746054,41.205474275047536,6.774691327840165,1.8412512152392129,0.5004222146163386,0.1292269632263637,0.03337103657061094,0.0,120.44253550694268,0.00030029305741230205,0.024247710480730347,0.0012536013626369227,0.0,90.33212685,90.33212685,240.0
55.0,0.0,15.0,463036306.2045583,0.0003427317205336392,3011070.8949999996,108.39637002521452,0.0021821947855210516,0.0,0.0021820598579881537,19.997817940141992,0.0,301.06181327929977,6.00093528872297e-06,0.04527021976490978,0.0,0.0,216.79710443999997,7.282193514916962e-15,7.429277232136766e-26,4.709671200641046,34144548.24233514,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.00868039330056409,0.4371474647324529,108.39855075574278,1.4641006067648423e-06,1.5662241880521673e-10,2.6668381011431087e-25,299.09640138741133,1.284303801837581,0.7263843125065323,2.5927592650153606e-22,279.091665223477,18.526557688647245,0.43514228532589516,0.026870550589297826,2.62206475831552,0.4047889972584751,0.0,60.22020626933972,1.543667583839117e-27,5.2984430640985085e-31,0.0012116306602030177,60.2214179,60.2214179,0.19596903636723595,66.19828947023504,60.2214179,250.62265246751784,41.205474275011646,6.774691327826816,1.8412512152335605,0.5004222146142522,0.12922696322605512,0.03337103657059069,0.0,120.44253550694268,0.00030029305741176646,0.024247710480703684,0.001253601362634149,0.0,90.33212685,90.33212685,300.0
55.0,0.0,15.0,555643580.90476,0.0003427317205329461,3011070.8949999996,108.39637002521452,0.002182194785516226,0.0,0.0021820598579881537,19.997817940141992,0.0,301.0618132792999,6.000935288709714e-06,0.04527021976480985,0.0,0.0,216.79710443999997,7.282193514884757e-15,7.429277232071056e-26,4.70967120064355,40973461.92037578,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300542915,0.4371474647316193,108.39855075574278,1.464100606761605e-06,1.566224188045241e-10,2.6668380818710956e-25,299.09640138741514,1.2843038018358475,0.7263843125049472,2.5927592462786855e-22,279.0916652245859,18.526557688680192,0.4351422853260761,0.026870550589286637,2.6220647583223657,0.40478899725919504,0.0,60.22020626933972,1.543667583825461e-27,5.298443064039926e-31,0.001211630660200336,60.2214179,60.2214179,0.19596903636680332,66.19828947023514,60.2214179,250.62265246758886,41.20547427496717,6.774691327810274,1.8412512152265554,0.5004222146116664,0.12922696322567265,0.03337103657056561,0.0,120.44253550694268,0.00030029305741110265,0.024247710480670644,0.0012536013626313974,0.0,90.33212685,90.33212685,360.0
55.0,0.0,15.0,648250855.6049618,0.00034273172053225304,3011070.8949999996,108.39637002521454,0.0021821947855114004,0.0,0.0021820598579881537,19.997817940141992,0.0,301.0618132793,6.000935288696458e-06,0.045270219764709914,0.0,0.0,216.79710443999997,7.282193514852553e-15,7.429277232005346e-26,4.709671200646053,47802375.5984164,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.00868039330052174,0.4371474647307857,108.39855075574278,1.4641006067583672e-06,1.5662241880383146e-10,2.6668380625990824e-25,299.0964013874189,1.2843038018341137,0.7263843125033622,2.5927592275420104e-22,279.0916652256948,18.52655768871314,0.4351422853262571,0.02687055058927545,2.622064758329211,0.4047889972599151,0.0,60.22020626933973,1.5436675838118049e-27,5.298443063981346e-31,0.0012116306601976548,60.2214179,60.2214179,0.1959690363663707,66.19828947023524,60.2214179,250.62265246765986,41.2054742749227,6.774691327793731,1.8412512152195504,0.5004222146090807,0.12922696322529018,0.03337103657054052,0.0,120.44253550694268,0.00030029305741043885,0.024247710480637605,0.001253601362628646,0.0,90.33212685,90.33212685,420.0
55.0,0.0,15.0,740858130.3051634,0.00034273172053155996,3011070.8949999996,108.39637002521454,0.002182194785506575,0.0,0.0021820598579881537,19.997817940141992,0.0,301.06181327930005,6.000935288683203e-06,0.04527021976460999,0.0,0.0,216.79710443999997,7.282193514820347e-15,7.429277231939635e-26,4.709671200648557,54631289.27645702,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300500563,0.4371474647299521,108.39855075574278,1.4641006067551296e-06,1.566224188031388e-10,2.6668380433270693e-25,299.0964013874227,1.2843038018323802,0.726384312501777,2.5927592088053343e-22,279.09166522680374,18.52655768874609,0.435142285326438,0.026870550589264262,2.6220647583360566,0.404788997260635,0.0,60.22020626933973,1.543667583798149e-27,5.298443063922764e-31,0.0012116306601949736,60.2214179,60.2214179,0.19596903636593807,66.19828947023534,60.2214179,250.6226524677309,41.205474274878235,6.774691327777188,1.8412512152125453,0.5004222146064949,0.12922696322490773,0.033371036570515426,0.0,120.44253550694268,0.0003002930574097751,0.024247710480604562,0.0012536013626258946,0.0,90.33212685,90.33212685,480.0
55.0,0.0,15.0,833465405.0053655,0.0003427317205311044,3011070.8949999996,108.39637002521454,0.002182194785503403,0.0,0.0021820598579881537,19.997817940141992,0.0,301.0618132793002,6.000935288674488e-06,0.04527021976454429,0.0,0.0,216.79710443999997,7.282193514799175e-15,7.429277231896438e-26,4.709671200650201,61460202.954497665,301107.08949999994,0.0,0.0,0.0021820598579881767,0.0,6.022141789999999,0.008680393300486642,0.43714746472940397,108.39855075574278,1.4641006067530017e-06,1.5662241880268346e-10,2.6668380042717668e-25,299.09640138708846,1.2843038018297943,0.7263843125002587,2.5927591708319885e-22,279.0916652275012,18.52655768877437,0.4351422853267124,0.026870550589279146,2.6220647583402608,0.40478899726125284,0.0,60.22020626933973,1.5436675837891723e-27,7.039954090562943e-31,0.0012116306601932109,60.2214179,60.2214179,0.1959690363656537,66.1982894702354,60.2214179,250.62265246777756,41.205474274848996,6.7746913277663126,1.8412512152079403,0.5004222146047951,0.12922696322465632,0.03337103657049894,0.0,120.44253550694266,0.00030029305740933866,0.02424771048058284,0.0012536013626246755,0.0,90.33212685,90.33212685,540.0
