C3_1_task1,C3bB_closed_3_task1,C3bB_open_4_task1,C3bBbH_6_task1,C3bBb_5_task1,C3bH_9_task1,C3b_2_task1,Factor_B_8_task1,Factor_H_7_task1,_1_task1
6.073070721625217,3.843359540023478e-07,8.716105842791222e-09,1.35635630009546e-07,2.8342837604361848e-08,4.878703105353171e-06,1.6648123416000014e-06,2.044810354426249,3.0037217506482925,388.8
6.074540680907796,3.8459446202329395e-07,8.721968556303647e-09,1.357272869191445e-07,2.8361242193752595e-08,4.8798905124588165e-06,1.6651735960801474e-06,2.0457417055806038,3.0038009993548016,397.44000000000005
6.076004393531139,3.8485216045606796e-07,8.727812909171162e-09,1.358186576252169e-07,2.837958743285107e-08,4.881072883402091e-06,1.6655331964995554e-06,2.0466703800344335,3.0038800975685227,406.08000000000004
6.07746188727512,3.8510905164355555e-07,8.733638954526331e-09,1.3590974290930432e-07,2.8397873490269148e-08,4.882250240525353e-06,1.6658911505187072e-06,2.0475963857213744,3.0039590455810705,414.72
6.078913189919605,3.853651379286425e-07,8.739446745501715e-09,1.3600054355294786e-07,2.8416100534618728e-08,4.883422606170959e-06,1.6662474657980843e-06,2.048519730575061,3.004037843684061,423.36
6.080358329244469,3.8562042165421466e-07,8.745236335229876e-09,1.3609106033768864e-07,2.8434268734511685e-08,4.884590002681265e-06,1.666602149998169e-06,2.0494404225291296,3.004116492169109,432.0
6.081797333029582,3.8587490516315777e-07,8.751007776843376e-09,1.361812940450678e-07,2.8452378258559908e-08,4.88575245239863e-06,1.6669552107794427e-06,2.050358469517215,3.0041949913278283,440.64000000000004
6.083230229054813,3.8612859079835767e-07,8.756761123474779e-09,1.3627124545662641e-07,2.847042927537528e-08,4.886909977665411e-06,1.6673066558023875e-06,2.0512738794729537,3.0042733414518357,449.28000000000003
6.084657045100033,3.8638148090270013e-07,8.762496428256646e-09,1.3636091535390558e-07,2.8488421953569686e-08,4.8880626008239645e-06,1.6676564927274853e-06,2.05218666032998,3.004351542832745,457.92
6.086077808945114,3.8663357781907093e-07,8.768213744321538e-09,1.3645030451844647e-07,2.8506356461755013e-08,4.889210344216648e-06,1.6680047292152178e-06,2.05309682002193,3.004429595762172,466.56000000000006
6.087492548369926,3.8688488389035584e-07,8.773913124802018e-09,1.3653941373179014e-07,2.852423296854314e-08,4.890353230185819e-06,1.6683513729260668e-06,2.0540043664824394,3.0045075005317314,475.20000000000005
6.08890129115434,3.8713540145944073e-07,8.779594622830651e-09,1.366282437754777e-07,2.854205164254596e-08,4.8914912810738356e-06,1.6686964315205143e-06,2.0549093076451435,3.0045852574330385,483.84000000000003
6.090304035154667,3.8738513166510795e-07,8.785258264267712e-09,1.3671679588366984e-07,2.8559812728767142e-08,4.892624495305503e-06,1.66903990422791e-06,2.0558116456147646,3.0046628666153885,492.48
6.091700766574263,3.876340751772331e-07,8.790904064352996e-09,1.3680507146678816e-07,2.8577516501959163e-08,4.893752861991556e-06,1.6693817869943178e-06,2.056711380226106,3.0047403281726552,501.12
6.093091562892552,3.8788223633857767e-07,8.796532121515159e-09,1.3689307055462536e-07,2.8595163003856036e-08,4.894876443198624e-06,1.6697221014833495e-06,2.05760852909395,3.004817642632829,509.76000000000005
6.0944764503480515,3.881296174300044e-07,8.802142487481975e-09,1.369807939520368e-07,2.8612752407004556e-08,4.895995260037079e-06,1.6700608549212019e-06,2.058503099851687,3.0048948102801942,518.4000000000001
6.0958554551792785,3.883762207323761e-07,8.807735213981219e-09,1.370682424638779e-07,2.8630284883951527e-08,4.897109333617292e-06,1.6703980545340717e-06,2.0593951001327064,3.0049718313990352,527.0400000000001
6.0972286036247505,3.886220485265556e-07,8.813310352740667e-09,1.371554168950041e-07,2.8647760607243752e-08,4.898218685049635e-06,1.6707337075481558e-06,2.0602845375703986,3.005048706273636,535.6800000000001
6.098595921922986,3.8886710309340575e-07,8.818867955488095e-09,1.3724231805027074e-07,2.866517974942803e-08,4.899323335444479e-06,1.6710678211896513e-06,2.061171419798153,3.005125435188281,544.32
6.099957436312502,3.891113867137893e-07,8.824408073951278e-09,1.3732894673453325e-07,2.8682542483051166e-08,4.900423305912198e-06,1.6714004026847552e-06,2.0620557544493607,3.0052020184272545,552.96
6.101313173031817,3.8935490166856905e-07,8.82993075985799e-09,1.3741530375264704e-07,2.869984898065996e-08,4.901518617563161e-06,1.6717314592596642e-06,2.062937549157411,3.0052784562748402,561.6
6.102663158319448,3.8959765023860785e-07,8.83543606493601e-09,1.3750138990946747e-07,2.8717099414801213e-08,4.902609291507742e-06,1.672060998140575e-06,2.063816811555694,3.005354749015323,570.24
6.104007418413913,3.8983963470476847e-07,8.840924040913111e-09,1.3758720600985e-07,2.8734293958021728e-08,4.903695348856312e-06,1.672389026553685e-06,2.0646935492775995,3.005430896932987,578.88
6.105345979553729,3.9008085734791375e-07,8.846394739517069e-09,1.3767275285864997e-07,2.8751432782868308e-08,4.904776810719242e-06,1.6727155517251905e-06,2.065567769956518,3.005506900312116,587.52
6.106678867977413,3.903213204489065e-07,8.851848212475659e-09,1.3775803126072282e-07,2.8768516061887753e-08,4.905853698206905e-06,1.673040580881289e-06,2.0664394812258395,3.0055827594369946,596.1600000000001
6.108006057070513,3.90561023906408e-07,8.8572844574773e-09,1.3784304112033518e-07,2.8785543775853354e-08,4.906925989983302e-06,1.6733641063168161e-06,2.0673086802121805,3.0056584743316246,604.8000000000001
6.1093275629056505,3.907999695430815e-07,8.862703515855684e-09,1.3792778306912056e-07,2.880251606042563e-08,4.907993698994543e-06,1.6736861323860277e-06,2.068175372528028,3.0057340452302275,613.44
6.11064344994536,3.9103816136263157e-07,8.868105478420607e-09,1.380122585632529e-07,2.8819433226844705e-08,4.909056877048818e-06,1.6740066771136917e-06,2.0690395734054188,3.0058094726053266,622.08
6.111953742570189,3.9127560156217823e-07,8.873490395000175e-09,1.3809646837592873e-07,2.8836295440915856e-08,4.910115543764357e-06,1.6743257472011148e-06,2.069901290108392,3.0058847567320566,630.72
6.113258465145706,3.915122923381662e-07,8.878858315407166e-09,1.3818041328008926e-07,2.8853102868390013e-08,4.911169718747362e-06,1.674643349345371e-06,2.0707605298980103,3.0059598978854782,639.36
6.114557642022496,3.91748235886365e-07,8.88420928943905e-09,1.3826409404842048e-07,2.8869855674963743e-08,4.912219421591999e-06,1.6749594902393028e-06,2.0716173000323566,3.006034896340578,648.0
6.115851297536167,3.91983434401869e-07,8.889543366877977e-09,1.3834751145335312e-07,2.888655402627926e-08,4.913264671880409e-06,1.6752741765715202e-06,2.0724716077665364,3.006109752372269,656.6400000000001
6.117139456007345,3.9221789007909744e-07,8.894860597490779e-09,1.3843066626706267e-07,2.8903198087924426e-08,4.9143054891826995e-06,1.6755874150264019e-06,2.0733234603526776,3.00618446625539,665.2800000000001
6.118422141741675,3.924516051117942e-07,8.900161031028971e-09,1.3851355926146934e-07,2.8919788025432745e-08,4.9153418930569465e-06,1.6758992122840938e-06,2.07417286503993,3.006259038264708,673.9200000000001
6.119699379029825,3.9268458169302805e-07,8.905444717228758e-09,1.3859619120823806e-07,2.8936324004283365e-08,4.9163739030491965e-06,1.6762095750205099e-06,2.075019829074465,3.0063334686749132,682.5600000000001
6.120971192147478,3.929168220151926e-07,8.910711705811022e-09,1.3867856287877854e-07,2.8952806189901087e-08,4.917401538693467e-06,1.6765185099073327e-06,2.075864359699476,3.0064077577606243,691.2
6.12223760535534,3.931483282700063e-07,8.91596204648133e-09,1.3876067504424526e-07,2.896923474765634e-08,4.918424819511741e-06,1.6768260236120116e-06,2.07670646415518,3.006481905796386,699.84
6.123498642899137,3.9337910264851216e-07,8.921195788929932e-09,1.3884252847553735e-07,2.898560984286522e-08,4.919443765013973e-06,1.6771321227977653e-06,2.0775461496788132,3.0065559130566677,708.48
6.124754329009612,3.9360914734107827e-07,8.926412982831761e-09,1.389241239432988e-07,2.9001931640789453e-08,4.920458394698087e-06,1.6774368141235793e-06,2.0783834235046372,3.0066297798158663,717.12
6.12600468790253,3.9383846453739743e-07,8.93161367784644e-09,1.3900546221791823e-07,2.9018200306636412e-08,4.921468728049976e-06,1.6777401042442075e-06,2.0792182928639327,3.0067035063483054,725.76
6.127249743778675,3.940670564264872e-07,8.936797923618264e-09,1.390865440695291e-07,2.9034416005559118e-08,4.922474784543501e-06,1.6780419998101718e-06,2.0800507649850037,3.006777092928233,734.4000000000001
6.12848952082385,3.942949251966901e-07,8.94196576977622e-09,1.3916737026800952e-07,2.9050578902656235e-08,4.923476583640495e-06,1.6783425074677623e-06,2.0808808470931766,3.0068505398298258,743.0400000000001
6.1297240432088795,3.945220730356732e-07,8.947117265933978e-09,1.3924794158298244e-07,2.9066689162972075e-08,4.924474144790758e-06,1.6786416338590363e-06,2.0817085464107987,3.0069238473271844,751.6800000000001
6.130953335089605,3.9474850213042855e-07,8.952252461689887e-09,1.393282587838155e-07,2.9082746951496592e-08,4.925467487432059e-06,1.67893938562182e-06,2.0825338701572407,3.0069970156943366,760.32
6.132177420606891,3.9497421466727295e-07,8.957371406626982e-09,1.3940832263962105e-07,2.9098752433165388e-08,4.926456630990138e-06,1.6792357693897067e-06,2.0833568255488943,3.0070700452052366,768.96
6.133396232728189,3.95199209919527e-07,8.962474084246309e-09,1.394881329469901e-07,2.9114705514111126e-08,4.9274415218036985e-06,1.6795307658096588e-06,2.084177401157701,3.0071429356626416,777.6
6.134609848288075,3.954234917565682e-07,8.967560582311522e-09,1.395676910368581e-07,2.913060650881417e-08,4.928422221539106e-06,1.6798243965343526e-06,2.084995614975841,3.0072156876128426,786.24
6.1358183073966766,3.9564706287430805e-07,8.972630961965933e-09,1.3964699784837395e-07,2.9146455627502566e-08,4.92939876242342e-06,1.6801166727491288e-06,2.0858114774856036,3.0072883014123377,794.8800000000001
6.137021632400797,3.958699254009605e-07,8.977685271474498e-09,1.3972605413113325e-07,2.916225302997223e-08,4.930371162444125e-06,1.6804076005763806e-06,2.0866249955368454,3.007360777325823,803.5200000000001
6.138219845581838,3.9609208146245355e-07,8.982723559050318e-09,1.3980486063393854e-07,2.9177998875821603e-08,4.931339439536256e-06,1.680697186119898e-06,2.087436175966134,3.007433115617661,812.1600000000001
6.1394129691557975,3.9631353318242886e-07,8.987745872854635e-09,1.3988341810479943e-07,2.919369332445165e-08,4.9323036115823985e-06,1.6809854354648672e-06,2.088245025596749,3.0075053165518795,820.8000000000001
6.140601025273277,3.965342826822424e-07,8.99275226099683e-09,1.3996172729093235e-07,2.9209336535065877e-08,4.933263696412688e-06,1.6812723546778722e-06,2.08905155123868,3.0075773803921715,829.44
6.141784036019473,3.9675433208096385e-07,8.997742771534427e-09,1.4003978893876082e-07,2.9224928666670303e-08,4.934219711804813e-06,1.6815579498068926e-06,2.0898557596886294,3.0076493074018966,838.08
6.142962023414181,3.969736834953769e-07,9.002717452473091e-09,1.401176037939153e-07,2.924046987807348e-08,4.9351716754840095e-06,1.6818422268813052e-06,2.0906576577300098,3.00772109784408,846.72
6.144135009411797,3.971923390399793e-07,9.007676351766625e-09,1.4019517260123315e-07,2.9255960327886488e-08,4.9361196051230645e-06,1.6821251919118837e-06,2.0914572521329444,3.0077927519814116,855.36
6.145303015901313,3.974103008269827e-07,9.012619517316979e-09,1.402724961047588e-07,2.9271400174522933e-08,4.937063518342318e-06,1.6824068508907981e-06,2.092254549654269,3.0078642700762472,864.0
6.146466064706323,3.976275709663127e-07,9.017546996974237e-09,1.403495750477436e-07,2.9286789576198955e-08,4.938003432709657e-06,1.6826872097916157e-06,2.0930495570375296,3.0079356523906093,872.6400000000001
6.147624177585018,3.9784415156560873e-07,9.02245883853663e-09,1.4042641017264585e-07,2.9302128690933213e-08,4.93893936574052e-06,1.6829662745693e-06,2.093842281012983,3.0080068991861846,881.2800000000001
6.1487773762301865,3.9806004473022446e-07,9.027355089750525e-09,1.4050300222113087e-07,2.9317417676546898e-08,4.939871334897899e-06,1.6832440511602117e-06,2.094632728297599,3.0080780107243266,889.9200000000001
6.1499256822692185,3.9827525256322733e-07,9.032235798310436e-09,1.4057935193407088e-07,2.9332656690663725e-08,4.940799357592332e-06,1.6835205454821074e-06,2.095420905595056,3.0081489872660536,898.5600000000001
6.1510691172641,3.9848977716539875e-07,9.037101011859011e-09,1.4065546005154514e-07,2.9347845890709942e-08,4.9417234511819114e-06,1.6837957634341415e-06,2.0962068195957455,3.0082198290720497,907.2
6.152207702711418,3.9870362063523415e-07,9.041950777987046e-09,1.4073132731283988e-07,2.936298543391432e-08,4.942643632972276e-06,1.6840697108968644e-06,2.09699047697677,3.0082905364026655,915.84
6.1533414600423555,3.9891678506894294e-07,9.046785144233473e-09,1.408069544564482e-07,2.9378075477308165e-08,4.943559920216619e-06,1.6843423937322238e-06,2.097771884401942,3.0083611095179164,924.48
6.1544704106226975,3.991292725604483e-07,9.051604158085366e-09,1.4088234222007028e-07,2.9393116177725298e-08,4.944472330115682e-06,1.6846138177835633e-06,2.0985510485217866,3.0084315486774833,933.1200000000001
6.155594569943189,3.9934108465259435e-07,9.056407854543167e-09,1.4095749115058405e-07,2.9408107652928997e-08,4.945380875136595e-06,1.6848839872847161e-06,2.0993279747146736,3.0085018541076107,941.7600000000001
6.156713912043117,3.995522189765043e-07,9.061196179973923e-09,1.410324004403652e-07,2.9423049743565203e-08,4.9462855343468835e-06,1.6851528951177724e-06,2.100102659377912,3.008572025798405,950.4000000000001
6.157828500382299,3.99762681614089e-07,9.065969272225937e-09,1.41107072208019e-07,2.9437942888845167e-08,4.9471863588656445e-06,1.685420558651005e-06,2.1008751182858543,3.0086420642495013,959.0400000000001
6.158938355207749,3.99972474569158e-07,9.070727176744209e-09,1.411815071600364e-07,2.9452787239077446e-08,4.948083364993159e-06,1.685686983418621e-06,2.1016453578501353,3.00871196971436,967.6800000000001
6.160043496673598,4.001815998406382e-07,9.07546993886304e-09,1.4125570600121612e-07,2.9467582944189207e-08,4.948976568955109e-06,1.6859521749286962e-06,2.102413384463144,3.008781742445949,976.32
6.161143944841085,4.0039005942257394e-07,9.080197603806044e-09,1.4132966943466478e-07,2.9482330153726205e-08,4.949865986902578e-06,1.6862161386631757e-06,2.103179204498025,3.008851382696747,984.96
6.162239719678556,4.0059785530412657e-07,9.084910216686128e-09,1.4140339816179671e-07,2.949702901685278e-08,4.950751634912048e-06,1.686478880077874e-06,2.1039428243086777,3.0089208907187412,993.6
6.1633308410614704,4.008049894695748e-07,9.089607822505513e-09,1.4147689288233418e-07,2.951167968235189e-08,4.951633528985404e-06,1.6867404046024745e-06,2.1047042502297546,3.008990266763427,1002.24
6.164417328772394,4.010114638983148e-07,9.094290466155717e-09,1.4155015429430715e-07,2.952628229862506e-08,4.952511685049931e-06,1.6870007176405296e-06,2.105463488576665,3.00905951108181,1010.8800000000001
6.165499202501002,4.012172805648597e-07,9.098958192417565e-09,1.4162318309405356e-07,2.9540837013692427e-08,4.9533861189583175e-06,1.687259824569461e-06,2.1062205456455714,3.009128623924404,1019.5200000000001
6.166576481844084,4.014224414388401e-07,9.103611045961189e-09,1.41695979976219e-07,2.955534397519272e-08,4.954256846488649e-06,1.6875177307405597e-06,2.106975427713391,3.009197605541232,1028.16
6.167649186305534,4.016269484850038e-07,9.108249071346021e-09,1.41768545633757e-07,2.9569803330383255e-08,4.9551238833444135e-06,1.6877744414789856e-06,2.107728141037797,3.009266456181826,1036.8000000000002
6.168717335296358,4.0183080366321594e-07,9.1128723130208e-09,1.418408807579289e-07,2.9584215226139954e-08,4.955987245154501e-06,1.6880299620837678e-06,2.108478691857216,3.0093351760952274,1045.44
6.1697809481346715,4.0203400892845885e-07,9.117480815323568e-09,1.4191298603830377e-07,2.959857980895732e-08,4.956846947473202e-06,1.6882842978278046e-06,2.109227086390829,3.009403765529986,1054.0800000000002
6.170840044045699,4.0223656623083217e-07,9.122074622481672e-09,1.4198486216275864e-07,2.9612897224948464e-08,4.957703005780207e-06,1.6885374539578632e-06,2.1099733308385735,3.0094722247341608,1062.72
6.171894642161776,4.0243847751555283e-07,9.126653778611761e-09,1.4205650981747823e-07,2.9627167619845084e-08,4.958555435480608e-06,1.6887894356945803e-06,2.11071743138114,3.0095405539553206,1071.3600000000001
6.172944761522347,4.02639744722955e-07,9.131218327719791e-09,1.4212792968695518e-07,2.9641391138997467e-08,4.959404251904898e-06,1.6890402482324616e-06,2.111459394179974,3.009608753440542,1080.0
6.173990421073964,4.028403697884901e-07,9.135768313701023e-09,1.421991224539899e-07,2.965556792737451e-08,4.960249470308972e-06,1.6892898967398814e-06,2.112199225377277,3.0096768234364113,1088.64
6.175031639670293,4.0304035464272685e-07,9.140303780340018e-09,1.4227008879969063e-07,2.9669698129563688e-08,4.961091105874124e-06,1.6895383863590844e-06,2.1129369310960024,3.009744764189024,1097.28
6.176068436072106,4.032397012113513e-07,9.144824771310646e-09,1.4234082940347343e-07,2.968378188977108e-08,4.9619291737070495e-06,1.6897857222061833e-06,2.1136725174398614,3.0098125759439838,1105.92
6.177100829112442,4.034384112066123e-07,9.149331325394994e-09,1.4241134484879644e-07,2.969781933315534e-08,4.9627636889634e-06,1.6900319094338305e-06,2.1144059901343297,3.009880258929984,1114.5600000000002
6.178128837510039,4.036364863629157e-07,9.153823481884338e-09,1.4248163572964743e-07,2.9711810586913838e-08,4.963594666708208e-06,1.6902769531604226e-06,2.1151373549321826,3.0099478133773547,1123.2
6.179152479522167,4.038339288752079e-07,9.15830129062903e-09,1.4255170284869149e-07,2.9725755819518775e-08,4.9644221216561765e-06,1.690520858338366e-06,2.1158666183680905,3.0100152395525814,1131.8400000000001
6.180171773544676,4.0403074064126274e-07,9.162764794668012e-09,1.426215468747877e-07,2.9739655172900484e-08,4.965246068620569e-06,1.6907636299817682e-06,2.116593786454355,3.010082537698644,1140.48
6.1811867378807355,4.042269235537052e-07,9.167214036923436e-09,1.4269116847498258e-07,2.975350878858405e-08,4.96606652234021e-06,1.6910052730786872e-06,2.117318865183574,3.010149708058011,1149.1200000000001
6.182197390740835,4.04422479500011e-07,9.171649060200643e-09,1.4276056831451017e-07,2.9767316807689305e-08,4.966883497479483e-06,1.6912457925911291e-06,2.118041860528643,3.0102167508726394,1157.76
6.183203750242785,4.046174103625069e-07,9.17606990718818e-09,1.4282974705679186e-07,2.9781079370930848e-08,4.9676970086283265e-06,1.6914851934550496e-06,2.118762778442751,3.010283666383973,1166.4
6.184205834411717,4.048117180183705e-07,9.180476620457786e-09,1.4289870536343646e-07,2.979479661861803e-08,4.968507070302243e-06,1.6917234805803536e-06,2.119481624859386,3.0103504548329445,1175.04
6.185203661180084,4.050054043396304e-07,9.184869242464401e-09,1.4296744389424027e-07,2.980846869065496e-08,4.969313696942289e-06,1.6919606588508953e-06,2.1201984056923306,3.0104171164599753,1183.68
